game,2012,13,20121202,201212020det,clt,"Indianapolis Colts",35,det,"Detroit Lions",33
player,201212020det,clt,SaunWe00,pos,TE,,,,,
player,201212020det,clt,SaunWe00,offense,1,,,,,
player,201212020det,clt,SaunWe00,off_pct,1%,,,,,
player,201212020det,clt,SaunWe00,defense,0,,,,,
player,201212020det,clt,SaunWe00,def_pct,0%,,,,,
player,201212020det,clt,SaunWe00,special_teams,21,,,,,
player,201212020det,clt,SaunWe00,st_pct,52%,,,,,
player,201212020det,clt,VaugCa00,pos,CB,,,,,
player,201212020det,clt,VaugCa00,offense,0,,,,,
player,201212020det,clt,VaugCa00,off_pct,0%,,,,,
player,201212020det,clt,VaugCa00,defense,77,,,,,
player,201212020det,clt,VaugCa00,def_pct,100%,,,,,
player,201212020det,clt,VaugCa00,special_teams,15,,,,,
player,201212020det,clt,VaugCa00,st_pct,38%,,,,,
player,201212020det,clt,FreeJe00,pos,LB,,,,,
player,201212020det,clt,FreeJe00,offense,0,,,,,
player,201212020det,clt,FreeJe00,off_pct,0%,,,,,
player,201212020det,clt,FreeJe00,defense,77,,,,,
player,201212020det,clt,FreeJe00,def_pct,100%,,,,,
player,201212020det,clt,FreeJe00,special_teams,2,,,,,
player,201212020det,clt,FreeJe00,st_pct,5%,,,,,
player,201212020det,clt,BethAn20,pos,FS,,,,,
player,201212020det,clt,BethAn20,offense,0,,,,,
player,201212020det,clt,BethAn20,off_pct,0%,,,,,
player,201212020det,clt,BethAn20,defense,77,,,,,
player,201212020det,clt,BethAn20,def_pct,100%,,,,,
player,201212020det,clt,BethAn20,special_teams,2,,,,,
player,201212020det,clt,BethAn20,st_pct,5%,,,,,
player,201212020det,clt,DaviVo99,pos,CB,,,,,
player,201212020det,clt,DaviVo99,offense,0,,,,,
player,201212020det,clt,DaviVo99,off_pct,0%,,,,,
player,201212020det,clt,DaviVo99,defense,77,,,,,
player,201212020det,clt,DaviVo99,def_pct,100%,,,,,
player,201212020det,clt,DaviVo99,special_teams,1,,,,,
player,201212020det,clt,DaviVo99,st_pct,2%,,,,,
player,201212020det,clt,MathRo20,pos,LB,,,,,
player,201212020det,clt,MathRo20,offense,0,,,,,
player,201212020det,clt,MathRo20,off_pct,0%,,,,,
player,201212020det,clt,MathRo20,defense,69,,,,,
player,201212020det,clt,MathRo20,def_pct,90%,,,,,
player,201212020det,clt,MathRo20,special_teams,2,,,,,
player,201212020det,clt,MathRo20,st_pct,5%,,,,,
player,201212020det,clt,LefeJo00,pos,FS,,,,,
player,201212020det,clt,LefeJo00,offense,0,,,,,
player,201212020det,clt,LefeJo00,off_pct,0%,,,,,
player,201212020det,clt,LefeJo00,defense,68,,,,,
player,201212020det,clt,LefeJo00,def_pct,88%,,,,,
player,201212020det,clt,LefeJo00,special_teams,19,,,,,
player,201212020det,clt,LefeJo00,st_pct,48%,,,,,
player,201212020det,clt,FreeDw00,pos,LB,,,,,
player,201212020det,clt,FreeDw00,offense,0,,,,,
player,201212020det,clt,FreeDw00,off_pct,0%,,,,,
player,201212020det,clt,FreeDw00,defense,64,,,,,
player,201212020det,clt,FreeDw00,def_pct,83%,,,,,
player,201212020det,clt,FreeDw00,special_teams,2,,,,,
player,201212020det,clt,FreeDw00,st_pct,5%,,,,,
player,201212020det,clt,ReddCo20,pos,DE,,,,,
player,201212020det,clt,ReddCo20,offense,0,,,,,
player,201212020det,clt,ReddCo20,off_pct,0%,,,,,
player,201212020det,clt,ReddCo20,defense,57,,,,,
player,201212020det,clt,ReddCo20,def_pct,74%,,,,,
player,201212020det,clt,ReddCo20,special_teams,2,,,,,
player,201212020det,clt,ReddCo20,st_pct,5%,,,,,
player,201212020det,clt,ButlDa99,pos,CB,,,,,
player,201212020det,clt,ButlDa99,offense,0,,,,,
player,201212020det,clt,ButlDa99,off_pct,0%,,,,,
player,201212020det,clt,ButlDa99,defense,47,,,,,
player,201212020det,clt,ButlDa99,def_pct,61%,,,,,
player,201212020det,clt,ButlDa99,special_teams,7,,,,,
player,201212020det,clt,ButlDa99,st_pct,18%,,,,,
player,201212020det,clt,JohnAn03,pos,NT,,,,,
player,201212020det,clt,JohnAn03,offense,0,,,,,
player,201212020det,clt,JohnAn03,off_pct,0%,,,,,
player,201212020det,clt,JohnAn03,defense,44,,,,,
player,201212020det,clt,JohnAn03,def_pct,57%,,,,,
player,201212020det,clt,JohnAn03,special_teams,9,,,,,
player,201212020det,clt,JohnAn03,st_pct,22%,,,,,
player,201212020det,clt,FokoMo99,pos,LB,,,,,
player,201212020det,clt,FokoMo99,offense,0,,,,,
player,201212020det,clt,FokoMo99,off_pct,0%,,,,,
player,201212020det,clt,FokoMo99,defense,40,,,,,
player,201212020det,clt,FokoMo99,def_pct,52%,,,,,
player,201212020det,clt,FokoMo99,special_teams,22,,,,,
player,201212020det,clt,FokoMo99,st_pct,55%,,,,,
player,201212020det,clt,MathRi99,pos,DE,,,,,
player,201212020det,clt,MathRi99,offense,0,,,,,
player,201212020det,clt,MathRi99,off_pct,0%,,,,,
player,201212020det,clt,MathRi99,defense,35,,,,,
player,201212020det,clt,MathRi99,def_pct,45%,,,,,
player,201212020det,clt,MathRi99,special_teams,7,,,,,
player,201212020det,clt,MathRi99,st_pct,18%,,,,,
player,201212020det,clt,ConnKa99,pos,LB,,,,,
player,201212020det,clt,ConnKa99,offense,0,,,,,
player,201212020det,clt,ConnKa99,off_pct,0%,,,,,
player,201212020det,clt,ConnKa99,defense,24,,,,,
player,201212020det,clt,ConnKa99,def_pct,31%,,,,,
player,201212020det,clt,ConnKa99,special_teams,17,,,,,
player,201212020det,clt,ConnKa99,st_pct,42%,,,,,
player,201212020det,clt,GuyxLa00,pos,DE,,,,,
player,201212020det,clt,GuyxLa00,offense,0,,,,,
player,201212020det,clt,GuyxLa00,off_pct,0%,,,,,
player,201212020det,clt,GuyxLa00,defense,20,,,,,
player,201212020det,clt,GuyxLa00,def_pct,26%,,,,,
player,201212020det,clt,GuyxLa00,special_teams,15,,,,,
player,201212020det,clt,GuyxLa00,st_pct,38%,,,,,
player,201212020det,clt,HughJe99,pos,LB,,,,,
player,201212020det,clt,HughJe99,offense,0,,,,,
player,201212020det,clt,HughJe99,off_pct,0%,,,,,
player,201212020det,clt,HughJe99,defense,17,,,,,
player,201212020det,clt,HughJe99,def_pct,22%,,,,,
player,201212020det,clt,HughJe99,special_teams,25,,,,,
player,201212020det,clt,HughJe99,st_pct,62%,,,,,
player,201212020det,clt,TevaMa00,pos,NT,,,,,
player,201212020det,clt,TevaMa00,offense,0,,,,,
player,201212020det,clt,TevaMa00,off_pct,0%,,,,,
player,201212020det,clt,TevaMa00,defense,17,,,,,
player,201212020det,clt,TevaMa00,def_pct,22%,,,,,
player,201212020det,clt,TevaMa00,special_teams,7,,,,,
player,201212020det,clt,TevaMa00,st_pct,18%,,,,,
player,201212020det,clt,GeatCl99,pos,DE,,,,,
player,201212020det,clt,GeatCl99,offense,0,,,,,
player,201212020det,clt,GeatCl99,off_pct,0%,,,,,
player,201212020det,clt,GeatCl99,defense,12,,,,,
player,201212020det,clt,GeatCl99,def_pct,16%,,,,,
player,201212020det,clt,GeatCl99,special_teams,12,,,,,
player,201212020det,clt,GeatCl99,st_pct,30%,,,,,
player,201212020det,clt,AngePa99,pos,LB,,,,,
player,201212020det,clt,AngePa99,offense,0,,,,,
player,201212020det,clt,AngePa99,off_pct,0%,,,,,
player,201212020det,clt,AngePa99,defense,12,,,,,
player,201212020det,clt,AngePa99,def_pct,16%,,,,,
player,201212020det,clt,AngePa99,special_teams,0,,,,,
player,201212020det,clt,AngePa99,st_pct,0%,,,,,
player,201212020det,clt,HickJu00,pos,LB,,,,,
player,201212020det,clt,HickJu00,offense,0,,,,,
player,201212020det,clt,HickJu00,off_pct,0%,,,,,
player,201212020det,clt,HickJu00,defense,9,,,,,
player,201212020det,clt,HickJu00,def_pct,12%,,,,,
player,201212020det,clt,HickJu00,special_teams,23,,,,,
player,201212020det,clt,HickJu00,st_pct,58%,,,,,
player,201212020det,clt,BrowSe00,pos,SS,,,,,
player,201212020det,clt,BrowSe00,offense,0,,,,,
player,201212020det,clt,BrowSe00,off_pct,0%,,,,,
player,201212020det,clt,BrowSe00,defense,4,,,,,
player,201212020det,clt,BrowSe00,def_pct,5%,,,,,
player,201212020det,clt,BrowSe00,special_teams,33,,,,,
player,201212020det,clt,BrowSe00,st_pct,82%,,,,,
player,201212020det,clt,CartDe01,pos,RB,,,,,
player,201212020det,clt,CartDe01,offense,0,,,,,
player,201212020det,clt,CartDe01,off_pct,0%,,,,,
player,201212020det,clt,CartDe01,defense,0,,,,,
player,201212020det,clt,CartDe01,def_pct,0%,,,,,
player,201212020det,clt,CartDe01,special_teams,26,,,,,
player,201212020det,clt,CartDe01,st_pct,65%,,,,,
player,201212020det,clt,HarvMa00,pos,LB,,,,,
player,201212020det,clt,HarvMa00,offense,0,,,,,
player,201212020det,clt,HarvMa00,off_pct,0%,,,,,
player,201212020det,clt,HarvMa00,defense,0,,,,,
player,201212020det,clt,HarvMa00,def_pct,0%,,,,,
player,201212020det,clt,HarvMa00,special_teams,20,,,,,
player,201212020det,clt,HarvMa00,st_pct,50%,,,,,
player,201212020det,clt,HoweDe00,pos,FS,,,,,
player,201212020det,clt,HoweDe00,offense,0,,,,,
player,201212020det,clt,HoweDe00,off_pct,0%,,,,,
player,201212020det,clt,HoweDe00,defense,0,,,,,
player,201212020det,clt,HoweDe00,def_pct,0%,,,,,
player,201212020det,clt,HoweDe00,special_teams,19,,,,,
player,201212020det,clt,HoweDe00,st_pct,48%,,,,,
player,201212020det,clt,McAfPa44,pos,P,,,,,
player,201212020det,clt,McAfPa44,offense,0,,,,,
player,201212020det,clt,McAfPa44,off_pct,0%,,,,,
player,201212020det,clt,McAfPa44,defense,0,,,,,
player,201212020det,clt,McAfPa44,def_pct,0%,,,,,
player,201212020det,clt,McAfPa44,special_teams,18,,,,,
player,201212020det,clt,McAfPa44,st_pct,45%,,,,,
player,201212020det,clt,GordJo01,pos,CB,,,,,
player,201212020det,clt,GordJo01,offense,0,,,,,
player,201212020det,clt,GordJo01,off_pct,0%,,,,,
player,201212020det,clt,GordJo01,defense,0,,,,,
player,201212020det,clt,GordJo01,def_pct,0%,,,,,
player,201212020det,clt,GordJo01,special_teams,18,,,,,
player,201212020det,clt,GordJo01,st_pct,45%,,,,,
player,201212020det,clt,WillTe00,pos,DB,,,,,
player,201212020det,clt,WillTe00,offense,0,,,,,
player,201212020det,clt,WillTe00,off_pct,0%,,,,,
player,201212020det,clt,WillTe00,defense,0,,,,,
player,201212020det,clt,WillTe00,def_pct,0%,,,,,
player,201212020det,clt,WillTe00,special_teams,15,,,,,
player,201212020det,clt,WillTe00,st_pct,38%,,,,,
player,201212020det,clt,OverMa00,pos,LS,,,,,
player,201212020det,clt,OverMa00,offense,0,,,,,
player,201212020det,clt,OverMa00,off_pct,0%,,,,,
player,201212020det,clt,OverMa00,defense,0,,,,,
player,201212020det,clt,OverMa00,def_pct,0%,,,,,
player,201212020det,clt,OverMa00,special_teams,13,,,,,
player,201212020det,clt,OverMa00,st_pct,32%,,,,,
player,201212020det,clt,vinatada01,pos,K,,,,,
player,201212020det,clt,vinatada01,offense,0,,,,,
player,201212020det,clt,vinatada01,off_pct,0%,,,,,
player,201212020det,clt,vinatada01,defense,0,,,,,
player,201212020det,clt,vinatada01,def_pct,0%,,,,,
player,201212020det,clt,vinatada01,special_teams,5,,,,,
player,201212020det,clt,vinatada01,st_pct,12%,,,,,
