game,2012,3,20120923,201209230oti,det,"Detroit Lions",41,oti,"Tennessee Titans",44
player,201209230oti,det,BackJe20,offense,96,,,,,
player,201209230oti,det,BackJe20,off_pct,100%,,,,,
player,201209230oti,det,BackJe20,defense,0,,,,,
player,201209230oti,det,BackJe20,def_pct,0%,,,,,
player,201209230oti,det,BackJe20,special_teams,7,,,,,
player,201209230oti,det,BackJe20,st_pct,18%,,,,,
player,201209230oti,det,SimsRo20,pos,G,,,,,
player,201209230oti,det,SimsRo20,offense,96,,,,,
player,201209230oti,det,SimsRo20,off_pct,100%,,,,,
player,201209230oti,det,SimsRo20,defense,0,,,,,
player,201209230oti,det,SimsRo20,def_pct,0%,,,,,
player,201209230oti,det,SimsRo20,special_teams,7,,,,,
player,201209230oti,det,SimsRo20,st_pct,18%,,,,,
player,201209230oti,det,PeteSt20,pos,G,,,,,
player,201209230oti,det,PeteSt20,offense,96,,,,,
player,201209230oti,det,PeteSt20,off_pct,100%,,,,,
player,201209230oti,det,PeteSt20,defense,0,,,,,
player,201209230oti,det,PeteSt20,def_pct,0%,,,,,
player,201209230oti,det,PeteSt20,special_teams,7,,,,,
player,201209230oti,det,PeteSt20,st_pct,18%,,,,,
player,201209230oti,det,CherGo20,pos,T,,,,,
player,201209230oti,det,CherGo20,offense,96,,,,,
player,201209230oti,det,CherGo20,off_pct,100%,,,,,
player,201209230oti,det,CherGo20,defense,0,,,,,
player,201209230oti,det,CherGo20,def_pct,0%,,,,,
player,201209230oti,det,CherGo20,special_teams,7,,,,,
player,201209230oti,det,CherGo20,st_pct,18%,,,,,
player,201209230oti,det,JohnCa00,pos,WR,,,,,
player,201209230oti,det,JohnCa00,offense,96,,,,,
player,201209230oti,det,JohnCa00,off_pct,100%,,,,,
player,201209230oti,det,JohnCa00,defense,0,,,,,
player,201209230oti,det,JohnCa00,def_pct,0%,,,,,
player,201209230oti,det,JohnCa00,special_teams,0,,,,,
player,201209230oti,det,JohnCa00,st_pct,0%,,,,,
player,201209230oti,det,RaioDo20,pos,C,,,,,
player,201209230oti,det,RaioDo20,offense,96,,,,,
player,201209230oti,det,RaioDo20,off_pct,100%,,,,,
player,201209230oti,det,RaioDo20,defense,0,,,,,
player,201209230oti,det,RaioDo20,def_pct,0%,,,,,
player,201209230oti,det,RaioDo20,special_teams,0,,,,,
player,201209230oti,det,RaioDo20,st_pct,0%,,,,,
player,201209230oti,det,PettBr00,pos,TE,,,,,
player,201209230oti,det,PettBr00,offense,93,,,,,
player,201209230oti,det,PettBr00,off_pct,97%,,,,,
player,201209230oti,det,PettBr00,defense,0,,,,,
player,201209230oti,det,PettBr00,def_pct,0%,,,,,
player,201209230oti,det,PettBr00,special_teams,7,,,,,
player,201209230oti,det,PettBr00,st_pct,18%,,,,,
player,201209230oti,det,YounTi00,pos,WR,,,,,
player,201209230oti,det,YounTi00,offense,89,,,,,
player,201209230oti,det,YounTi00,off_pct,93%,,,,,
player,201209230oti,det,YounTi00,defense,0,,,,,
player,201209230oti,det,YounTi00,def_pct,0%,,,,,
player,201209230oti,det,YounTi00,special_teams,0,,,,,
player,201209230oti,det,YounTi00,st_pct,0%,,,,,
player,201209230oti,det,BurlNa00,pos,WR,,,,,
player,201209230oti,det,BurlNa00,offense,86,,,,,
player,201209230oti,det,BurlNa00,off_pct,90%,,,,,
player,201209230oti,det,BurlNa00,defense,0,,,,,
player,201209230oti,det,BurlNa00,def_pct,0%,,,,,
player,201209230oti,det,BurlNa00,special_teams,0,,,,,
player,201209230oti,det,BurlNa00,st_pct,0%,,,,,
player,201209230oti,det,StafMa00,pos,QB,,,,,
player,201209230oti,det,StafMa00,offense,77,,,,,
player,201209230oti,det,StafMa00,off_pct,80%,,,,,
player,201209230oti,det,StafMa00,defense,0,,,,,
player,201209230oti,det,StafMa00,def_pct,0%,,,,,
player,201209230oti,det,StafMa00,special_teams,0,,,,,
player,201209230oti,det,StafMa00,st_pct,0%,,,,,
player,201209230oti,det,LeshMi00,pos,RB,,,,,
player,201209230oti,det,LeshMi00,offense,60,,,,,
player,201209230oti,det,LeshMi00,off_pct,62%,,,,,
player,201209230oti,det,LeshMi00,defense,0,,,,,
player,201209230oti,det,LeshMi00,def_pct,0%,,,,,
player,201209230oti,det,LeshMi00,special_teams,0,,,,,
player,201209230oti,det,LeshMi00,st_pct,0%,,,,,
player,201209230oti,det,BellJo01,pos,RB,,,,,
player,201209230oti,det,BellJo01,offense,22,,,,,
player,201209230oti,det,BellJo01,off_pct,23%,,,,,
player,201209230oti,det,BellJo01,defense,0,,,,,
player,201209230oti,det,BellJo01,def_pct,0%,,,,,
player,201209230oti,det,BellJo01,special_teams,20,,,,,
player,201209230oti,det,BellJo01,st_pct,51%,,,,,
player,201209230oti,det,HillSh00,pos,QB,,,,,
player,201209230oti,det,HillSh00,offense,19,,,,,
player,201209230oti,det,HillSh00,off_pct,20%,,,,,
player,201209230oti,det,HillSh00,defense,0,,,,,
player,201209230oti,det,HillSh00,def_pct,0%,,,,,
player,201209230oti,det,HillSh00,special_teams,0,,,,,
player,201209230oti,det,HillSh00,st_pct,0%,,,,,
player,201209230oti,det,BroyRy00,pos,WR,,,,,
player,201209230oti,det,BroyRy00,offense,17,,,,,
player,201209230oti,det,BroyRy00,off_pct,18%,,,,,
player,201209230oti,det,BroyRy00,defense,0,,,,,
player,201209230oti,det,BroyRy00,def_pct,0%,,,,,
player,201209230oti,det,BroyRy00,special_teams,0,,,,,
player,201209230oti,det,BroyRy00,st_pct,0%,,,,,
player,201209230oti,det,HellWi00,pos,TE,,,,,
player,201209230oti,det,HellWi00,offense,7,,,,,
player,201209230oti,det,HellWi00,off_pct,7%,,,,,
player,201209230oti,det,HellWi00,defense,0,,,,,
player,201209230oti,det,HellWi00,def_pct,0%,,,,,
player,201209230oti,det,HellWi00,special_teams,15,,,,,
player,201209230oti,det,HellWi00,st_pct,38%,,,,,
player,201209230oti,det,SmitKe02,pos,RB,,,,,
player,201209230oti,det,SmitKe02,offense,5,,,,,
player,201209230oti,det,SmitKe02,off_pct,5%,,,,,
player,201209230oti,det,SmitKe02,defense,0,,,,,
player,201209230oti,det,SmitKe02,def_pct,0%,,,,,
player,201209230oti,det,SmitKe02,special_teams,0,,,,,
player,201209230oti,det,SmitKe02,st_pct,0%,,,,,
player,201209230oti,det,LogaSt00,pos,RB,,,,,
player,201209230oti,det,LogaSt00,offense,2,,,,,
player,201209230oti,det,LogaSt00,off_pct,2%,,,,,
player,201209230oti,det,LogaSt00,defense,0,,,,,
player,201209230oti,det,LogaSt00,def_pct,0%,,,,,
player,201209230oti,det,LogaSt00,special_teams,18,,,,,
player,201209230oti,det,LogaSt00,st_pct,46%,,,,,
player,201209230oti,det,ReifRi00,pos,T,,,,,
player,201209230oti,det,ReifRi00,offense,2,,,,,
player,201209230oti,det,ReifRi00,off_pct,2%,,,,,
player,201209230oti,det,ReifRi00,defense,0,,,,,
player,201209230oti,det,ReifRi00,def_pct,0%,,,,,
player,201209230oti,det,ReifRi00,special_teams,7,,,,,
player,201209230oti,det,ReifRi00,st_pct,18%,,,,,
player,201209230oti,det,OsgoKa00,pos,WR,,,,,
player,201209230oti,det,OsgoKa00,offense,1,,,,,
player,201209230oti,det,OsgoKa00,off_pct,1%,,,,,
player,201209230oti,det,OsgoKa00,defense,0,,,,,
player,201209230oti,det,OsgoKa00,def_pct,0%,,,,,
player,201209230oti,det,OsgoKa00,special_teams,22,,,,,
player,201209230oti,det,OsgoKa00,st_pct,56%,,,,,
player,201209230oti,det,TullSt20,pos,LB,,,,,
player,201209230oti,det,TullSt20,offense,0,,,,,
player,201209230oti,det,TullSt20,off_pct,0%,,,,,
player,201209230oti,det,TullSt20,defense,63,,,,,
player,201209230oti,det,TullSt20,def_pct,100%,,,,,
player,201209230oti,det,TullSt20,special_teams,11,,,,,
player,201209230oti,det,TullSt20,st_pct,28%,,,,,
player,201209230oti,det,HousCh99,pos,CB,,,,,
player,201209230oti,det,HousCh99,offense,0,,,,,
player,201209230oti,det,HousCh99,off_pct,0%,,,,,
player,201209230oti,det,HousCh99,defense,63,,,,,
player,201209230oti,det,HousCh99,def_pct,100%,,,,,
player,201209230oti,det,HousCh99,special_teams,10,,,,,
player,201209230oti,det,HousCh99,st_pct,26%,,,,,
player,201209230oti,det,LevyDe99,pos,LB,,,,,
player,201209230oti,det,LevyDe99,offense,0,,,,,
player,201209230oti,det,LevyDe99,off_pct,0%,,,,,
player,201209230oti,det,LevyDe99,defense,59,,,,,
player,201209230oti,det,LevyDe99,def_pct,94%,,,,,
player,201209230oti,det,LevyDe99,special_teams,13,,,,,
player,201209230oti,det,LevyDe99,st_pct,33%,,,,,
player,201209230oti,det,WendJo99,pos,FS,,,,,
player,201209230oti,det,WendJo99,offense,0,,,,,
player,201209230oti,det,WendJo99,off_pct,0%,,,,,
player,201209230oti,det,WendJo99,defense,54,,,,,
player,201209230oti,det,WendJo99,def_pct,86%,,,,,
player,201209230oti,det,WendJo99,special_teams,17,,,,,
player,201209230oti,det,WendJo99,st_pct,44%,,,,,
player,201209230oti,det,SuhxNd99,pos,DT,,,,,
player,201209230oti,det,SuhxNd99,offense,0,,,,,
player,201209230oti,det,SuhxNd99,off_pct,0%,,,,,
player,201209230oti,det,SuhxNd99,defense,54,,,,,
player,201209230oti,det,SuhxNd99,def_pct,86%,,,,,
player,201209230oti,det,SuhxNd99,special_teams,10,,,,,
player,201209230oti,det,SuhxNd99,st_pct,26%,,,,,
player,201209230oti,det,VandKy99,pos,DE,,,,,
player,201209230oti,det,VandKy99,offense,0,,,,,
player,201209230oti,det,VandKy99,off_pct,0%,,,,,
player,201209230oti,det,VandKy99,defense,54,,,,,
player,201209230oti,det,VandKy99,def_pct,86%,,,,,
player,201209230oti,det,VandKy99,special_teams,0,,,,,
player,201209230oti,det,VandKy99,st_pct,0%,,,,,
player,201209230oti,det,BentBi00,pos,CB,,,,,
player,201209230oti,det,BentBi00,offense,0,,,,,
player,201209230oti,det,BentBi00,off_pct,0%,,,,,
player,201209230oti,det,BentBi00,defense,52,,,,,
player,201209230oti,det,BentBi00,def_pct,83%,,,,,
player,201209230oti,det,BentBi00,special_teams,9,,,,,
player,201209230oti,det,BentBi00,st_pct,23%,,,,,
player,201209230oti,det,AvriCl99,pos,DE,,,,,
player,201209230oti,det,AvriCl99,offense,0,,,,,
player,201209230oti,det,AvriCl99,off_pct,0%,,,,,
player,201209230oti,det,AvriCl99,defense,51,,,,,
player,201209230oti,det,AvriCl99,def_pct,81%,,,,,
player,201209230oti,det,AvriCl99,special_teams,10,,,,,
player,201209230oti,det,AvriCl99,st_pct,26%,,,,,
player,201209230oti,det,SpieAm99,pos,SS,,,,,
player,201209230oti,det,SpieAm99,offense,0,,,,,
player,201209230oti,det,SpieAm99,off_pct,0%,,,,,
player,201209230oti,det,SpieAm99,defense,49,,,,,
player,201209230oti,det,SpieAm99,def_pct,78%,,,,,
player,201209230oti,det,SpieAm99,special_teams,25,,,,,
player,201209230oti,det,SpieAm99,st_pct,64%,,,,,
player,201209230oti,det,LaceJa99,pos,CB,,,,,
player,201209230oti,det,LaceJa99,offense,0,,,,,
player,201209230oti,det,LaceJa99,off_pct,0%,,,,,
player,201209230oti,det,LaceJa99,defense,48,,,,,
player,201209230oti,det,LaceJa99,def_pct,76%,,,,,
player,201209230oti,det,LaceJa99,special_teams,1,,,,,
player,201209230oti,det,LaceJa99,st_pct,3%,,,,,
player,201209230oti,det,WillCo21,pos,DT,,,,,
player,201209230oti,det,WillCo21,offense,0,,,,,
player,201209230oti,det,WillCo21,off_pct,0%,,,,,
player,201209230oti,det,WillCo21,defense,42,,,,,
player,201209230oti,det,WillCo21,def_pct,67%,,,,,
player,201209230oti,det,WillCo21,special_teams,0,,,,,
player,201209230oti,det,WillCo21,st_pct,0%,,,,,
player,201209230oti,det,ColeEr21,pos,SS,,,,,
player,201209230oti,det,ColeEr21,offense,0,,,,,
player,201209230oti,det,ColeEr21,off_pct,0%,,,,,
player,201209230oti,det,ColeEr21,defense,28,,,,,
player,201209230oti,det,ColeEr21,def_pct,44%,,,,,
player,201209230oti,det,ColeEr21,special_teams,5,,,,,
player,201209230oti,det,ColeEr21,st_pct,13%,,,,,
player,201209230oti,det,DuraJu99,pos,LB,,,,,
player,201209230oti,det,DuraJu99,offense,0,,,,,
player,201209230oti,det,DuraJu99,off_pct,0%,,,,,
player,201209230oti,det,DuraJu99,defense,27,,,,,
player,201209230oti,det,DuraJu99,def_pct,43%,,,,,
player,201209230oti,det,DuraJu99,special_teams,10,,,,,
player,201209230oti,det,DuraJu99,st_pct,26%,,,,,
player,201209230oti,det,FairNi00,pos,DT,,,,,
player,201209230oti,det,FairNi00,offense,0,,,,,
player,201209230oti,det,FairNi00,off_pct,0%,,,,,
player,201209230oti,det,FairNi00,defense,18,,,,,
player,201209230oti,det,FairNi00,def_pct,29%,,,,,
player,201209230oti,det,FairNi00,special_teams,10,,,,,
player,201209230oti,det,FairNi00,st_pct,26%,,,,,
player,201209230oti,det,YounWi99,pos,DE,,,,,
player,201209230oti,det,YounWi99,offense,0,,,,,
player,201209230oti,det,YounWi99,off_pct,0%,,,,,
player,201209230oti,det,YounWi99,defense,17,,,,,
player,201209230oti,det,YounWi99,def_pct,27%,,,,,
player,201209230oti,det,YounWi99,special_teams,19,,,,,
player,201209230oti,det,YounWi99,st_pct,49%,,,,,
player,201209230oti,det,HillSa99,pos,DT,,,,,
player,201209230oti,det,HillSa99,offense,0,,,,,
player,201209230oti,det,HillSa99,off_pct,0%,,,,,
player,201209230oti,det,HillSa99,defense,13,,,,,
player,201209230oti,det,HillSa99,def_pct,21%,,,,,
player,201209230oti,det,HillSa99,special_teams,0,,,,,
player,201209230oti,det,HillSa99,st_pct,0%,,,,,
player,201209230oti,det,PalmAs99,pos,LB,,,,,
player,201209230oti,det,PalmAs99,offense,0,,,,,
player,201209230oti,det,PalmAs99,off_pct,0%,,,,,
player,201209230oti,det,PalmAs99,defense,1,,,,,
player,201209230oti,det,PalmAs99,def_pct,2%,,,,,
player,201209230oti,det,PalmAs99,special_teams,22,,,,,
player,201209230oti,det,PalmAs99,st_pct,56%,,,,,
player,201209230oti,det,WillKe03,pos,RB,,,,,
player,201209230oti,det,WillKe03,offense,0,,,,,
player,201209230oti,det,WillKe03,off_pct,0%,,,,,
player,201209230oti,det,WillKe03,defense,0,,,,,
player,201209230oti,det,WillKe03,def_pct,0%,,,,,
player,201209230oti,det,WillKe03,special_teams,22,,,,,
player,201209230oti,det,WillKe03,st_pct,56%,,,,,
player,201209230oti,det,HoguDo01,pos,LB,,,,,
player,201209230oti,det,HoguDo01,offense,0,,,,,
player,201209230oti,det,HoguDo01,off_pct,0%,,,,,
player,201209230oti,det,HoguDo01,defense,0,,,,,
player,201209230oti,det,HoguDo01,def_pct,0%,,,,,
player,201209230oti,det,HoguDo01,special_teams,21,,,,,
player,201209230oti,det,HoguDo01,st_pct,54%,,,,,
player,201209230oti,det,WhitTa00,pos,LB,,,,,
player,201209230oti,det,WhitTa00,offense,0,,,,,
player,201209230oti,det,WhitTa00,off_pct,0%,,,,,
player,201209230oti,det,WhitTa00,defense,0,,,,,
player,201209230oti,det,WhitTa00,def_pct,0%,,,,,
player,201209230oti,det,WhitTa00,special_teams,21,,,,,
player,201209230oti,det,WhitTa00,st_pct,54%,,,,,
player,201209230oti,det,hansojas01,pos,K,,,,,
player,201209230oti,det,hansojas01,offense,0,,,,,
player,201209230oti,det,hansojas01,off_pct,0%,,,,,
player,201209230oti,det,hansojas01,defense,0,,,,,
player,201209230oti,det,hansojas01,def_pct,0%,,,,,
player,201209230oti,det,hansojas01,special_teams,19,,,,,
player,201209230oti,det,hansojas01,st_pct,49%,,,,,
player,201209230oti,det,LewiRo02,pos,DE,,,,,
player,201209230oti,det,LewiRo02,offense,0,,,,,
player,201209230oti,det,LewiRo02,off_pct,0%,,,,,
player,201209230oti,det,LewiRo02,defense,0,,,,,
player,201209230oti,det,LewiRo02,def_pct,0%,,,,,
player,201209230oti,det,LewiRo02,special_teams,19,,,,,
player,201209230oti,det,LewiRo02,st_pct,49%,,,,,
player,201209230oti,det,MuhlDo20,pos,LS,,,,,
player,201209230oti,det,MuhlDo20,offense,0,,,,,
player,201209230oti,det,MuhlDo20,off_pct,0%,,,,,
player,201209230oti,det,MuhlDo20,defense,0,,,,,
player,201209230oti,det,MuhlDo20,def_pct,0%,,,,,
player,201209230oti,det,MuhlDo20,special_teams,11,,,,,
player,201209230oti,det,MuhlDo20,st_pct,28%,,,,,
player,201209230oti,det,GreeJo03,pos,CB,,,,,
player,201209230oti,det,GreeJo03,offense,0,,,,,
player,201209230oti,det,GreeJo03,off_pct,0%,,,,,
player,201209230oti,det,GreeJo03,defense,0,,,,,
player,201209230oti,det,GreeJo03,def_pct,0%,,,,,
player,201209230oti,det,GreeJo03,special_teams,10,,,,,
player,201209230oti,det,GreeJo03,st_pct,26%,,,,,
player,201209230oti,det,GrahBe20,pos,P,,,,,
player,201209230oti,det,GrahBe20,offense,0,,,,,
player,201209230oti,det,GrahBe20,off_pct,0%,,,,,
player,201209230oti,det,GrahBe20,defense,0,,,,,
player,201209230oti,det,GrahBe20,def_pct,0%,,,,,
player,201209230oti,det,GrahBe20,special_teams,8,,,,,
player,201209230oti,det,GrahBe20,st_pct,21%,,,,,
player,201209230oti,det,GandDy20,pos,C,,,,,
player,201209230oti,det,GandDy20,offense,0,,,,,
player,201209230oti,det,GandDy20,off_pct,0%,,,,,
player,201209230oti,det,GandDy20,defense,0,,,,,
player,201209230oti,det,GandDy20,def_pct,0%,,,,,
player,201209230oti,det,GandDy20,special_teams,7,,,,,
player,201209230oti,det,GandDy20,st_pct,18%,,,,,
player,201209230oti,det,MurpJe99,pos,CB,,,,,
player,201209230oti,det,MurpJe99,offense,0,,,,,
player,201209230oti,det,MurpJe99,off_pct,0%,,,,,
player,201209230oti,det,MurpJe99,defense,0,,,,,
player,201209230oti,det,MurpJe99,def_pct,0%,,,,,
player,201209230oti,det,MurpJe99,special_teams,2,,,,,
player,201209230oti,det,MurpJe99,st_pct,5%,,,,,
