game,2012,3,20120923,201209230nor,kan,"Kansas City Chiefs",27,nor,"New Orleans Saints",24
player,201209230nor,nor,MorsTh00,off_pct,0%,,,,,
player,201209230nor,nor,MorsTh00,defense,0,,,,,
player,201209230nor,nor,MorsTh00,def_pct,0%,,,,,
player,201209230nor,nor,MorsTh00,special_teams,13,,,,,
player,201209230nor,nor,MorsTh00,st_pct,35%,,,,,
player,201209230nor,nor,DresJu20,pos,LS,,,,,
player,201209230nor,nor,DresJu20,offense,0,,,,,
player,201209230nor,nor,DresJu20,off_pct,0%,,,,,
player,201209230nor,nor,DresJu20,defense,0,,,,,
player,201209230nor,nor,DresJu20,def_pct,0%,,,,,
player,201209230nor,nor,DresJu20,special_teams,11,,,,,
player,201209230nor,nor,DresJu20,st_pct,30%,,,,,
player,201209230nor,nor,BrowCh28,pos,T,,,,,
player,201209230nor,nor,BrowCh28,offense,0,,,,,
player,201209230nor,nor,BrowCh28,off_pct,0%,,,,,
player,201209230nor,nor,BrowCh28,defense,0,,,,,
player,201209230nor,nor,BrowCh28,def_pct,0%,,,,,
player,201209230nor,nor,BrowCh28,special_teams,11,,,,,
player,201209230nor,nor,BrowCh28,st_pct,30%,,,,,
player,201209230nor,nor,OlseEr20,pos,G,,,,,
player,201209230nor,nor,OlseEr20,offense,0,,,,,
player,201209230nor,nor,OlseEr20,off_pct,0%,,,,,
player,201209230nor,nor,OlseEr20,defense,0,,,,,
player,201209230nor,nor,OlseEr20,def_pct,0%,,,,,
player,201209230nor,nor,OlseEr20,special_teams,6,,,,,
player,201209230nor,nor,OlseEr20,st_pct,16%,,,,,
player,201209230nor,nor,DaniCh00,pos,QB,,,,,
player,201209230nor,nor,DaniCh00,offense,0,,,,,
player,201209230nor,nor,DaniCh00,off_pct,0%,,,,,
player,201209230nor,nor,DaniCh00,defense,0,,,,,
player,201209230nor,nor,DaniCh00,def_pct,0%,,,,,
player,201209230nor,nor,DaniCh00,special_teams,5,,,,,
player,201209230nor,nor,DaniCh00,st_pct,14%,,,,,
player,201209230nor,nor,HartGa00,pos,K,,,,,
player,201209230nor,nor,HartGa00,offense,0,,,,,
player,201209230nor,nor,HartGa00,off_pct,0%,,,,,
player,201209230nor,nor,HartGa00,defense,0,,,,,
player,201209230nor,nor,HartGa00,def_pct,0%,,,,,
player,201209230nor,nor,HartGa00,special_teams,5,,,,,
player,201209230nor,nor,HartGa00,st_pct,14%,,,,,
player,201209230nor,nor,RuudBa20,pos,LB,,,,,
player,201209230nor,nor,RuudBa20,offense,0,,,,,
player,201209230nor,nor,RuudBa20,off_pct,0%,,,,,
player,201209230nor,nor,RuudBa20,defense,0,,,,,
player,201209230nor,nor,RuudBa20,def_pct,0%,,,,,
player,201209230nor,nor,RuudBa20,special_teams,2,,,,,
player,201209230nor,nor,RuudBa20,st_pct,5%,,,,,
player,201209230nor,kan,AlbeBr20,pos,T,,,,,
player,201209230nor,kan,AlbeBr20,offense,94,,,,,
player,201209230nor,kan,AlbeBr20,off_pct,100%,,,,,
player,201209230nor,kan,AlbeBr20,defense,0,,,,,
player,201209230nor,kan,AlbeBr20,def_pct,0%,,,,,
player,201209230nor,kan,AlbeBr20,special_teams,7,,,,,
player,201209230nor,kan,AlbeBr20,st_pct,19%,,,,,
player,201209230nor,kan,LiljRy20,pos,G,,,,,
player,201209230nor,kan,LiljRy20,offense,94,,,,,
player,201209230nor,kan,LiljRy20,off_pct,100%,,,,,
player,201209230nor,kan,LiljRy20,defense,0,,,,,
player,201209230nor,kan,LiljRy20,def_pct,0%,,,,,
player,201209230nor,kan,LiljRy20,special_teams,7,,,,,
player,201209230nor,kan,LiljRy20,st_pct,19%,,,,,
player,201209230nor,kan,WinsEr20,pos,T,,,,,
player,201209230nor,kan,WinsEr20,offense,94,,,,,
player,201209230nor,kan,WinsEr20,off_pct,100%,,,,,
player,201209230nor,kan,WinsEr20,defense,0,,,,,
player,201209230nor,kan,WinsEr20,def_pct,0%,,,,,
player,201209230nor,kan,WinsEr20,special_teams,7,,,,,
player,201209230nor,kan,WinsEr20,st_pct,19%,,,,,
player,201209230nor,kan,CassMa00,pos,QB,,,,,
player,201209230nor,kan,CassMa00,offense,94,,,,,
player,201209230nor,kan,CassMa00,off_pct,100%,,,,,
player,201209230nor,kan,CassMa00,defense,0,,,,,
player,201209230nor,kan,CassMa00,def_pct,0%,,,,,
player,201209230nor,kan,CassMa00,special_teams,0,,,,,
player,201209230nor,kan,CassMa00,st_pct,0%,,,,,
player,201209230nor,kan,AsamJo20,pos,G,,,,,
player,201209230nor,kan,AsamJo20,offense,93,,,,,
player,201209230nor,kan,AsamJo20,off_pct,99%,,,,,
player,201209230nor,kan,AsamJo20,defense,0,,,,,
player,201209230nor,kan,AsamJo20,def_pct,0%,,,,,
player,201209230nor,kan,AsamJo20,special_teams,7,,,,,
player,201209230nor,kan,AsamJo20,st_pct,19%,,,,,
player,201209230nor,kan,MoeaTo00,pos,TE,,,,,
player,201209230nor,kan,MoeaTo00,offense,93,,,,,
player,201209230nor,kan,MoeaTo00,off_pct,99%,,,,,
player,201209230nor,kan,MoeaTo00,defense,0,,,,,
player,201209230nor,kan,MoeaTo00,def_pct,0%,,,,,
player,201209230nor,kan,MoeaTo00,special_teams,0,,,,,
player,201209230nor,kan,MoeaTo00,st_pct,0%,,,,,
player,201209230nor,kan,BoweDw00,pos,WR,,,,,
player,201209230nor,kan,BoweDw00,offense,89,,,,,
player,201209230nor,kan,BoweDw00,off_pct,95%,,,,,
player,201209230nor,kan,BoweDw00,defense,0,,,,,
player,201209230nor,kan,BoweDw00,def_pct,0%,,,,,
player,201209230nor,kan,BoweDw00,special_teams,0,,,,,
player,201209230nor,kan,BoweDw00,st_pct,0%,,,,,
player,201209230nor,kan,CharJa00,pos,RB,,,,,
player,201209230nor,kan,CharJa00,offense,66,,,,,
player,201209230nor,kan,CharJa00,off_pct,70%,,,,,
player,201209230nor,kan,CharJa00,defense,0,,,,,
player,201209230nor,kan,CharJa00,def_pct,0%,,,,,
player,201209230nor,kan,CharJa00,special_teams,0,,,,,
player,201209230nor,kan,CharJa00,st_pct,0%,,,,,
player,201209230nor,kan,BaldJo00,pos,WR,,,,,
player,201209230nor,kan,BaldJo00,offense,59,,,,,
player,201209230nor,kan,BaldJo00,off_pct,63%,,,,,
player,201209230nor,kan,BaldJo00,defense,0,,,,,
player,201209230nor,kan,BaldJo00,def_pct,0%,,,,,
player,201209230nor,kan,BaldJo00,special_teams,0,,,,,
player,201209230nor,kan,BaldJo00,st_pct,0%,,,,,
player,201209230nor,kan,AlleJe01,pos,G,,,,,
player,201209230nor,kan,AlleJe01,offense,53,,,,,
player,201209230nor,kan,AlleJe01,off_pct,56%,,,,,
player,201209230nor,kan,AlleJe01,defense,0,,,,,
player,201209230nor,kan,AlleJe01,def_pct,0%,,,,,
player,201209230nor,kan,AlleJe01,special_teams,7,,,,,
player,201209230nor,kan,AlleJe01,st_pct,19%,,,,,
player,201209230nor,kan,BreaSt00,pos,WR,,,,,
player,201209230nor,kan,BreaSt00,offense,47,,,,,
player,201209230nor,kan,BreaSt00,off_pct,50%,,,,,
player,201209230nor,kan,BreaSt00,defense,0,,,,,
player,201209230nor,kan,BreaSt00,def_pct,0%,,,,,
player,201209230nor,kan,BreaSt00,special_teams,0,,,,,
player,201209230nor,kan,BreaSt00,st_pct,0%,,,,,
player,201209230nor,kan,HudsRo00,pos,C,,,,,
player,201209230nor,kan,HudsRo00,offense,41,,,,,
player,201209230nor,kan,HudsRo00,off_pct,44%,,,,,
player,201209230nor,kan,HudsRo00,defense,0,,,,,
player,201209230nor,kan,HudsRo00,def_pct,0%,,,,,
player,201209230nor,kan,HudsRo00,special_teams,2,,,,,
player,201209230nor,kan,HudsRo00,st_pct,5%,,,,,
player,201209230nor,kan,EachNa00,pos,RB,,,,,
player,201209230nor,kan,EachNa00,offense,32,,,,,
player,201209230nor,kan,EachNa00,off_pct,34%,,,,,
player,201209230nor,kan,EachNa00,defense,0,,,,,
player,201209230nor,kan,EachNa00,def_pct,0%,,,,,
player,201209230nor,kan,EachNa00,special_teams,20,,,,,
player,201209230nor,kan,EachNa00,st_pct,54%,,,,,
player,201209230nor,kan,McClDe00,pos,WR,,,,,
player,201209230nor,kan,McClDe00,offense,23,,,,,
player,201209230nor,kan,McClDe00,off_pct,24%,,,,,
player,201209230nor,kan,McClDe00,defense,0,,,,,
player,201209230nor,kan,McClDe00,def_pct,0%,,,,,
player,201209230nor,kan,McClDe00,special_teams,0,,,,,
player,201209230nor,kan,McClDe00,st_pct,0%,,,,,
player,201209230nor,kan,DrauSh00,pos,RB,,,,,
player,201209230nor,kan,DrauSh00,offense,22,,,,,
player,201209230nor,kan,DrauSh00,off_pct,23%,,,,,
player,201209230nor,kan,DrauSh00,defense,0,,,,,
player,201209230nor,kan,DrauSh00,def_pct,0%,,,,,
player,201209230nor,kan,DrauSh00,special_teams,21,,,,,
player,201209230nor,kan,DrauSh00,st_pct,57%,,,,,
player,201209230nor,kan,ManeSt00,pos,TE,,,,,
player,201209230nor,kan,ManeSt00,offense,22,,,,,
player,201209230nor,kan,ManeSt00,off_pct,23%,,,,,
player,201209230nor,kan,ManeSt00,defense,0,,,,,
player,201209230nor,kan,ManeSt00,def_pct,0%,,,,,
player,201209230nor,kan,ManeSt00,special_teams,0,,,,,
player,201209230nor,kan,ManeSt00,st_pct,0%,,,,,
player,201209230nor,kan,HillPe00,pos,RB,,,,,
player,201209230nor,kan,HillPe00,offense,9,,,,,
player,201209230nor,kan,HillPe00,off_pct,10%,,,,,
player,201209230nor,kan,HillPe00,defense,0,,,,,
player,201209230nor,kan,HillPe00,def_pct,0%,,,,,
player,201209230nor,kan,HillPe00,special_teams,0,,,,,
player,201209230nor,kan,HillPe00,st_pct,0%,,,,,
player,201209230nor,kan,CoppTe00,pos,WR,,,,,
player,201209230nor,kan,CoppTe00,offense,8,,,,,
player,201209230nor,kan,CoppTe00,off_pct,9%,,,,,
player,201209230nor,kan,CoppTe00,defense,0,,,,,
player,201209230nor,kan,CoppTe00,def_pct,0%,,,,,
player,201209230nor,kan,CoppTe00,special_teams,25,,,,,
player,201209230nor,kan,CoppTe00,st_pct,68%,,,,,
player,201209230nor,kan,StepDo00,pos,T,,,,,
player,201209230nor,kan,StepDo00,offense,1,,,,,
player,201209230nor,kan,StepDo00,off_pct,1%,,,,,
player,201209230nor,kan,StepDo00,defense,0,,,,,
player,201209230nor,kan,StepDo00,def_pct,0%,,,,,
player,201209230nor,kan,StepDo00,special_teams,14,,,,,
player,201209230nor,kan,StepDo00,st_pct,38%,,,,,
player,201209230nor,kan,HousJu00,pos,LB,,,,,
player,201209230nor,kan,HousJu00,offense,0,,,,,
player,201209230nor,kan,HousJu00,off_pct,0%,,,,,
player,201209230nor,kan,HousJu00,defense,60,,,,,
player,201209230nor,kan,HousJu00,def_pct,100%,,,,,
player,201209230nor,kan,HousJu00,special_teams,6,,,,,
player,201209230nor,kan,HousJu00,st_pct,16%,,,,,
player,201209230nor,kan,BerrEr99,pos,SS,,,,,
player,201209230nor,kan,BerrEr99,offense,0,,,,,
player,201209230nor,kan,BerrEr99,off_pct,0%,,,,,
player,201209230nor,kan,BerrEr99,defense,60,,,,,
player,201209230nor,kan,BerrEr99,def_pct,100%,,,,,
player,201209230nor,kan,BerrEr99,special_teams,5,,,,,
player,201209230nor,kan,BerrEr99,st_pct,14%,,,,,
player,201209230nor,kan,JohnDe25,pos,LB,,,,,
player,201209230nor,kan,JohnDe25,offense,0,,,,,
player,201209230nor,kan,JohnDe25,off_pct,0%,,,,,
player,201209230nor,kan,JohnDe25,defense,60,,,,,
player,201209230nor,kan,JohnDe25,def_pct,100%,,,,,
player,201209230nor,kan,JohnDe25,special_teams,4,,,,,
player,201209230nor,kan,JohnDe25,st_pct,11%,,,,,
player,201209230nor,kan,FlowBr99,pos,CB,,,,,
player,201209230nor,kan,FlowBr99,offense,0,,,,,
player,201209230nor,kan,FlowBr99,off_pct,0%,,,,,
player,201209230nor,kan,FlowBr99,defense,60,,,,,
player,201209230nor,kan,FlowBr99,def_pct,100%,,,,,
player,201209230nor,kan,FlowBr99,special_teams,0,,,,,
player,201209230nor,kan,FlowBr99,st_pct,0%,,,,,
player,201209230nor,kan,ElamAb20,pos,SS,,,,,
player,201209230nor,kan,ElamAb20,offense,0,,,,,
player,201209230nor,kan,ElamAb20,off_pct,0%,,,,,
player,201209230nor,kan,ElamAb20,defense,59,,,,,
player,201209230nor,kan,ElamAb20,def_pct,98%,,,,,
player,201209230nor,kan,ElamAb20,special_teams,11,,,,,
player,201209230nor,kan,ElamAb20,st_pct,30%,,,,,
player,201209230nor,kan,RoutSt20,pos,CB,,,,,
player,201209230nor,kan,RoutSt20,offense,0,,,,,
player,201209230nor,kan,RoutSt20,off_pct,0%,,,,,
player,201209230nor,kan,RoutSt20,defense,59,,,,,
player,201209230nor,kan,RoutSt20,def_pct,98%,,,,,
player,201209230nor,kan,RoutSt20,special_teams,5,,,,,
player,201209230nor,kan,RoutSt20,st_pct,14%,,,,,
player,201209230nor,kan,HaliTa20,pos,LB,,,,,
player,201209230nor,kan,HaliTa20,offense,0,,,,,
player,201209230nor,kan,HaliTa20,off_pct,0%,,,,,
player,201209230nor,kan,HaliTa20,defense,59,,,,,
player,201209230nor,kan,HaliTa20,def_pct,98%,,,,,
player,201209230nor,kan,HaliTa20,special_teams,0,,,,,
player,201209230nor,kan,HaliTa20,st_pct,0%,,,,,
player,201209230nor,kan,ArenJa99,pos,CB,,,,,
player,201209230nor,kan,ArenJa99,offense,0,,,,,
player,201209230nor,kan,ArenJa99,off_pct,0%,,,,,
player,201209230nor,kan,ArenJa99,defense,33,,,,,
player,201209230nor,kan,ArenJa99,def_pct,55%,,,,,
player,201209230nor,kan,ArenJa99,special_teams,11,,,,,
player,201209230nor,kan,ArenJa99,st_pct,30%,,,,,
player,201209230nor,kan,DaniTr20,pos,FS,,,,,
player,201209230nor,kan,DaniTr20,offense,0,,,,,
player,201209230nor,kan,DaniTr20,off_pct,0%,,,,,
player,201209230nor,kan,DaniTr20,defense,33,,,,,
player,201209230nor,kan,DaniTr20,def_pct,55%,,,,,
player,201209230nor,kan,DaniTr20,special_teams,11,,,,,
player,201209230nor,kan,DaniTr20,st_pct,30%,,,,,
player,201209230nor,kan,PitoRo00,pos,DE,,,,,
player,201209230nor,kan,PitoRo00,offense,0,,,,,
player,201209230nor,kan,PitoRo00,off_pct,0%,,,,,
player,201209230nor,kan,PitoRo00,defense,33,,,,,
player,201209230nor,kan,PitoRo00,def_pct,55%,,,,,
player,201209230nor,kan,PitoRo00,special_teams,0,,,,,
player,201209230nor,kan,PitoRo00,st_pct,0%,,,,,
player,201209230nor,kan,JackTy98,pos,DE,,,,,
player,201209230nor,kan,JackTy98,offense,0,,,,,
player,201209230nor,kan,JackTy98,off_pct,0%,,,,,
player,201209230nor,kan,JackTy98,defense,28,,,,,
player,201209230nor,kan,JackTy98,def_pct,47%,,,,,
player,201209230nor,kan,JackTy98,special_teams,10,,,,,
player,201209230nor,kan,JackTy98,st_pct,27%,,,,,
player,201209230nor,kan,BelcJo00,pos,LB,,,,,
player,201209230nor,kan,BelcJo00,offense,0,,,,,
player,201209230nor,kan,BelcJo00,off_pct,0%,,,,,
player,201209230nor,kan,BelcJo00,defense,27,,,,,
player,201209230nor,kan,BelcJo00,def_pct,45%,,,,,
player,201209230nor,kan,BelcJo00,special_teams,10,,,,,
player,201209230nor,kan,BelcJo00,st_pct,27%,,,,,
player,201209230nor,kan,DorsGl99,pos,DE,,,,,
player,201209230nor,kan,DorsGl99,offense,0,,,,,
player,201209230nor,kan,DorsGl99,off_pct,0%,,,,,
player,201209230nor,kan,DorsGl99,defense,27,,,,,
player,201209230nor,kan,DorsGl99,def_pct,45%,,,,,
player,201209230nor,kan,DorsGl99,special_teams,5,,,,,
player,201209230nor,kan,DorsGl99,st_pct,14%,,,,,
player,201209230nor,kan,BailAl00,pos,DE,,,,,
player,201209230nor,kan,BailAl00,offense,0,,,,,
player,201209230nor,kan,BailAl00,off_pct,0%,,,,,
player,201209230nor,kan,BailAl00,defense,26,,,,,
player,201209230nor,kan,BailAl00,def_pct,43%,,,,,
player,201209230nor,kan,BailAl00,special_teams,7,,,,,
player,201209230nor,kan,BailAl00,st_pct,19%,,,,,
player,201209230nor,kan,PoweJe00,pos,NT,,,,,
player,201209230nor,kan,PoweJe00,offense,0,,,,,
player,201209230nor,kan,PoweJe00,off_pct,0%,,,,,
player,201209230nor,kan,PoweJe00,defense,23,,,,,
player,201209230nor,kan,PoweJe00,def_pct,38%,,,,,
player,201209230nor,kan,PoweJe00,special_teams,3,,,,,
player,201209230nor,kan,PoweJe00,st_pct,8%,,,,,
player,201209230nor,kan,PoexDo00,pos,NT,,,,,
player,201209230nor,kan,PoexDo00,offense,0,,,,,
player,201209230nor,kan,PoexDo00,off_pct,0%,,,,,
player,201209230nor,kan,PoexDo00,defense,11,,,,,
player,201209230nor,kan,PoexDo00,def_pct,18%,,,,,
player,201209230nor,kan,PoexDo00,special_teams,2,,,,,
player,201209230nor,kan,PoexDo00,st_pct,5%,,,,,
player,201209230nor,kan,StudAn99,pos,LB,,,,,
player,201209230nor,kan,StudAn99,offense,0,,,,,
player,201209230nor,kan,StudAn99,off_pct,0%,,,,,
player,201209230nor,kan,StudAn99,defense,1,,,,,
player,201209230nor,kan,StudAn99,def_pct,2%,,,,,
player,201209230nor,kan,StudAn99,special_teams,37,,,,,
player,201209230nor,kan,StudAn99,st_pct,100%,,,,,
player,201209230nor,kan,HartTy00,pos,FS,,,,,
player,201209230nor,kan,HartTy00,offense,0,,,,,
player,201209230nor,kan,HartTy00,off_pct,0%,,,,,
player,201209230nor,kan,HartTy00,defense,1,,,,,
player,201209230nor,kan,HartTy00,def_pct,2%,,,,,
player,201209230nor,kan,HartTy00,special_teams,20,,,,,
player,201209230nor,kan,HartTy00,st_pct,54%,,,,,
player,201209230nor,kan,GreeCo01,pos,LB,,,,,
player,201209230nor,kan,GreeCo01,offense,0,,,,,
player,201209230nor,kan,GreeCo01,off_pct,0%,,,,,
player,201209230nor,kan,GreeCo01,defense,0,,,,,
player,201209230nor,kan,GreeCo01,def_pct,0%,,,,,
player,201209230nor,kan,GreeCo01,special_teams,26,,,,,
player,201209230nor,kan,GreeCo01,st_pct,70%,,,,,
player,201209230nor,kan,JoneEd22,pos,LB,,,,,
player,201209230nor,kan,JoneEd22,offense,0,,,,,
player,201209230nor,kan,JoneEd22,off_pct,0%,,,,,
player,201209230nor,kan,JoneEd22,defense,0,,,,,
player,201209230nor,kan,JoneEd22,def_pct,0%,,,,,
player,201209230nor,kan,JoneEd22,special_teams,25,,,,,
player,201209230nor,kan,JoneEd22,st_pct,68%,,,,,
player,201209230nor,kan,GrayCy00,pos,RB,,,,,
player,201209230nor,kan,GrayCy00,offense,0,,,,,
player,201209230nor,kan,GrayCy00,off_pct,0%,,,,,
player,201209230nor,kan,GrayCy00,defense,0,,,,,
player,201209230nor,kan,GrayCy00,def_pct,0%,,,,,
player,201209230nor,kan,GrayCy00,special_teams,20,,,,,
player,201209230nor,kan,GrayCy00,st_pct,54%,,,,,
player,201209230nor,kan,SileBr99,pos,LB,,,,,
player,201209230nor,kan,SileBr99,offense,0,,,,,
player,201209230nor,kan,SileBr99,off_pct,0%,,,,,
player,201209230nor,kan,SileBr99,defense,0,,,,,
player,201209230nor,kan,SileBr99,def_pct,0%,,,,,
player,201209230nor,kan,SileBr99,special_teams,19,,,,,
player,201209230nor,kan,SileBr99,st_pct,51%,,,,,
player,201209230nor,kan,BrowJa00,pos,CB,,,,,
player,201209230nor,kan,BrowJa00,offense,0,,,,,
player,201209230nor,kan,BrowJa00,off_pct,0%,,,,,
player,201209230nor,kan,BrowJa00,defense,0,,,,,
player,201209230nor,kan,BrowJa00,def_pct,0%,,,,,
player,201209230nor,kan,BrowJa00,special_teams,15,,,,,
player,201209230nor,kan,BrowJa00,st_pct,41%,,,,,
player,201209230nor,kan,SuccRy44,pos,K,,,,,
player,201209230nor,kan,SuccRy44,offense,0,,,,,
player,201209230nor,kan,SuccRy44,off_pct,0%,,,,,
player,201209230nor,kan,SuccRy44,defense,0,,,,,
player,201209230nor,kan,SuccRy44,def_pct,0%,,,,,
player,201209230nor,kan,SuccRy44,special_teams,14,,,,,
player,201209230nor,kan,SuccRy44,st_pct,38%,,,,,
player,201209230nor,kan,ColqDu20,pos,P,,,,,
player,201209230nor,kan,ColqDu20,offense,0,,,,,
player,201209230nor,kan,ColqDu20,off_pct,0%,,,,,
player,201209230nor,kan,ColqDu20,defense,0,,,,,
player,201209230nor,kan,ColqDu20,def_pct,0%,,,,,
player,201209230nor,kan,ColqDu20,special_teams,12,,,,,
player,201209230nor,kan,ColqDu20,st_pct,32%,,,,,
player,201209230nor,kan,GaffTh20,pos,LS,,,,,
player,201209230nor,kan,GaffTh20,offense,0,,,,,
player,201209230nor,kan,GaffTh20,off_pct,0%,,,,,
player,201209230nor,kan,GaffTh20,defense,0,,,,,
player,201209230nor,kan,GaffTh20,def_pct,0%,,,,,
player,201209230nor,kan,GaffTh20,special_teams,12,,,,,
player,201209230nor,kan,GaffTh20,st_pct,32%,,,,,
