game,2012,14,20121209,201212090nyg,nor,"New Orleans Saints",27,nyg,"New York Giants",52
player,201212090nyg,nor,DaniCh00,off_pct,0%,,,,,
player,201212090nyg,nor,DaniCh00,defense,0,,,,,
player,201212090nyg,nor,DaniCh00,def_pct,0%,,,,,
player,201212090nyg,nor,DaniCh00,special_teams,5,,,,,
player,201212090nyg,nor,DaniCh00,st_pct,14%,,,,,
player,201212090nyg,nor,HartGa00,pos,K,,,,,
player,201212090nyg,nor,HartGa00,offense,0,,,,,
player,201212090nyg,nor,HartGa00,off_pct,0%,,,,,
player,201212090nyg,nor,HartGa00,defense,0,,,,,
player,201212090nyg,nor,HartGa00,def_pct,0%,,,,,
player,201212090nyg,nor,HartGa00,special_teams,5,,,,,
player,201212090nyg,nor,HartGa00,st_pct,14%,,,,,
