game,2012,1,20120909,201209090det,ram,"St. Louis Rams",23,det,"Detroit Lions",27
player,201209090det,ram,SmitSt02,offense,23,,,,,
player,201209090det,ram,SmitSt02,off_pct,40%,,,,,
player,201209090det,ram,SmitSt02,defense,0,,,,,
player,201209090det,ram,SmitSt02,def_pct,0%,,,,,
player,201209090det,ram,SmitSt02,special_teams,0,,,,,
player,201209090det,ram,SmitSt02,st_pct,0%,,,,,
player,201209090det,ram,MillBr01,pos,FB,,,,,
player,201209090det,ram,MillBr01,offense,22,,,,,
player,201209090det,ram,MillBr01,off_pct,39%,,,,,
player,201209090det,ram,MillBr01,defense,0,,,,,
player,201209090det,ram,MillBr01,def_pct,0%,,,,,
player,201209090det,ram,MillBr01,special_teams,13,,,,,
player,201209090det,ram,MillBr01,st_pct,43%,,,,,
player,201209090det,ram,WellSc20,pos,C,,,,,
player,201209090det,ram,WellSc20,offense,21,,,,,
player,201209090det,ram,WellSc20,off_pct,37%,,,,,
player,201209090det,ram,WellSc20,defense,0,,,,,
player,201209090det,ram,WellSc20,def_pct,0%,,,,,
player,201209090det,ram,WellSc20,special_teams,0,,,,,
player,201209090det,ram,WellSc20,st_pct,0%,,,,,
player,201209090det,ram,MullMa00,pos,TE,,,,,
player,201209090det,ram,MullMa00,offense,17,,,,,
player,201209090det,ram,MullMa00,off_pct,30%,,,,,
player,201209090det,ram,MullMa00,defense,0,,,,,
player,201209090det,ram,MullMa00,def_pct,0%,,,,,
player,201209090det,ram,MullMa00,special_teams,12,,,,,
player,201209090det,ram,MullMa00,st_pct,40%,,,,,
player,201209090det,ram,GiveCh00,pos,WR,,,,,
player,201209090det,ram,GiveCh00,offense,17,,,,,
player,201209090det,ram,GiveCh00,off_pct,30%,,,,,
player,201209090det,ram,GiveCh00,defense,0,,,,,
player,201209090det,ram,GiveCh00,def_pct,0%,,,,,
player,201209090det,ram,GiveCh00,special_teams,3,,,,,
player,201209090det,ram,GiveCh00,st_pct,10%,,,,,
player,201209090det,ram,HuntWa20,pos,T,,,,,
player,201209090det,ram,HuntWa20,offense,14,,,,,
player,201209090det,ram,HuntWa20,off_pct,25%,,,,,
player,201209090det,ram,HuntWa20,defense,0,,,,,
player,201209090det,ram,HuntWa20,def_pct,0%,,,,,
player,201209090det,ram,HuntWa20,special_teams,5,,,,,
player,201209090det,ram,HuntWa20,st_pct,17%,,,,,
player,201209090det,ram,McNeMi00,pos,TE,,,,,
player,201209090det,ram,McNeMi00,offense,9,,,,,
player,201209090det,ram,McNeMi00,off_pct,16%,,,,,
player,201209090det,ram,McNeMi00,defense,0,,,,,
player,201209090det,ram,McNeMi00,def_pct,0%,,,,,
player,201209090det,ram,McNeMi00,special_teams,2,,,,,
player,201209090det,ram,McNeMi00,st_pct,7%,,,,,
player,201209090det,ram,QuicBr00,pos,WR,,,,,
player,201209090det,ram,QuicBr00,offense,3,,,,,
player,201209090det,ram,QuicBr00,off_pct,5%,,,,,
player,201209090det,ram,QuicBr00,defense,0,,,,,
player,201209090det,ram,QuicBr00,def_pct,0%,,,,,
player,201209090det,ram,QuicBr00,special_teams,0,,,,,
player,201209090det,ram,QuicBr00,st_pct,0%,,,,,
player,201209090det,ram,RichDa00,pos,RB,,,,,
player,201209090det,ram,RichDa00,offense,2,,,,,
player,201209090det,ram,RichDa00,off_pct,4%,,,,,
player,201209090det,ram,RichDa00,defense,0,,,,,
player,201209090det,ram,RichDa00,def_pct,0%,,,,,
player,201209090det,ram,RichDa00,special_teams,0,,,,,
player,201209090det,ram,RichDa00,st_pct,0%,,,,,
player,201209090det,ram,PeadIs00,pos,RB,,,,,
player,201209090det,ram,PeadIs00,offense,1,,,,,
player,201209090det,ram,PeadIs00,off_pct,2%,,,,,
player,201209090det,ram,PeadIs00,defense,0,,,,,
player,201209090det,ram,PeadIs00,def_pct,0%,,,,,
player,201209090det,ram,PeadIs00,special_teams,6,,,,,
player,201209090det,ram,PeadIs00,st_pct,20%,,,,,
player,201209090det,ram,DahlCr99,pos,SS,,,,,
player,201209090det,ram,DahlCr99,offense,0,,,,,
player,201209090det,ram,DahlCr99,off_pct,0%,,,,,
player,201209090det,ram,DahlCr99,defense,67,,,,,
player,201209090det,ram,DahlCr99,def_pct,100%,,,,,
player,201209090det,ram,DahlCr99,special_teams,17,,,,,
player,201209090det,ram,DahlCr99,st_pct,57%,,,,,
player,201209090det,ram,MikeQu20,pos,FS,,,,,
player,201209090det,ram,MikeQu20,offense,0,,,,,
player,201209090det,ram,MikeQu20,off_pct,0%,,,,,
player,201209090det,ram,MikeQu20,defense,67,,,,,
player,201209090det,ram,MikeQu20,def_pct,100%,,,,,
player,201209090det,ram,MikeQu20,special_teams,12,,,,,
player,201209090det,ram,MikeQu20,st_pct,40%,,,,,
player,201209090det,ram,DunbJo20,pos,LB,,,,,
player,201209090det,ram,DunbJo20,offense,0,,,,,
player,201209090det,ram,DunbJo20,off_pct,0%,,,,,
player,201209090det,ram,DunbJo20,defense,67,,,,,
player,201209090det,ram,DunbJo20,def_pct,100%,,,,,
player,201209090det,ram,DunbJo20,special_teams,12,,,,,
player,201209090det,ram,DunbJo20,st_pct,40%,,,,,
player,201209090det,ram,FinnCo20,pos,CB,,,,,
player,201209090det,ram,FinnCo20,offense,0,,,,,
player,201209090det,ram,FinnCo20,off_pct,0%,,,,,
player,201209090det,ram,FinnCo20,defense,67,,,,,
player,201209090det,ram,FinnCo20,def_pct,100%,,,,,
player,201209090det,ram,FinnCo20,special_teams,7,,,,,
player,201209090det,ram,FinnCo20,st_pct,23%,,,,,
player,201209090det,ram,LaurJa99,pos,LB,,,,,
player,201209090det,ram,LaurJa99,offense,0,,,,,
player,201209090det,ram,LaurJa99,off_pct,0%,,,,,
player,201209090det,ram,LaurJa99,defense,67,,,,,
player,201209090det,ram,LaurJa99,def_pct,100%,,,,,
player,201209090det,ram,LaurJa99,special_teams,6,,,,,
player,201209090det,ram,LaurJa99,st_pct,20%,,,,,
player,201209090det,ram,JenkJa03,pos,CB,,,,,
player,201209090det,ram,JenkJa03,offense,0,,,,,
player,201209090det,ram,JenkJa03,off_pct,0%,,,,,
player,201209090det,ram,JenkJa03,defense,66,,,,,
player,201209090det,ram,JenkJa03,def_pct,99%,,,,,
player,201209090det,ram,JenkJa03,special_teams,6,,,,,
player,201209090det,ram,JenkJa03,st_pct,20%,,,,,
player,201209090det,ram,QuinRo00,pos,DE,,,,,
player,201209090det,ram,QuinRo00,offense,0,,,,,
player,201209090det,ram,QuinRo00,off_pct,0%,,,,,
player,201209090det,ram,QuinRo00,defense,63,,,,,
player,201209090det,ram,QuinRo00,def_pct,94%,,,,,
player,201209090det,ram,QuinRo00,special_teams,8,,,,,
player,201209090det,ram,QuinRo00,st_pct,27%,,,,,
player,201209090det,ram,FletBr99,pos,CB,,,,,
player,201209090det,ram,FletBr99,offense,0,,,,,
player,201209090det,ram,FletBr99,off_pct,0%,,,,,
player,201209090det,ram,FletBr99,defense,60,,,,,
player,201209090det,ram,FletBr99,def_pct,90%,,,,,
player,201209090det,ram,FletBr99,special_teams,4,,,,,
player,201209090det,ram,FletBr99,st_pct,13%,,,,,
player,201209090det,ram,LongCh99,pos,DE,,,,,
player,201209090det,ram,LongCh99,offense,0,,,,,
player,201209090det,ram,LongCh99,off_pct,0%,,,,,
player,201209090det,ram,LongCh99,defense,58,,,,,
player,201209090det,ram,LongCh99,def_pct,87%,,,,,
player,201209090det,ram,LongCh99,special_teams,6,,,,,
player,201209090det,ram,LongCh99,st_pct,20%,,,,,
player,201209090det,ram,SimsEu99,pos,DE,,,,,
player,201209090det,ram,SimsEu99,offense,0,,,,,
player,201209090det,ram,SimsEu99,off_pct,0%,,,,,
player,201209090det,ram,SimsEu99,defense,46,,,,,
player,201209090det,ram,SimsEu99,def_pct,69%,,,,,
player,201209090det,ram,SimsEu99,special_teams,5,,,,,
player,201209090det,ram,SimsEu99,st_pct,17%,,,,,
player,201209090det,ram,LangKe98,pos,DT,,,,,
player,201209090det,ram,LangKe98,offense,0,,,,,
player,201209090det,ram,LangKe98,off_pct,0%,,,,,
player,201209090det,ram,LangKe98,defense,42,,,,,
player,201209090det,ram,LangKe98,def_pct,63%,,,,,
player,201209090det,ram,LangKe98,special_teams,6,,,,,
player,201209090det,ram,LangKe98,st_pct,20%,,,,,
player,201209090det,ram,CudjJe00,pos,DT,,,,,
player,201209090det,ram,CudjJe00,offense,0,,,,,
player,201209090det,ram,CudjJe00,off_pct,0%,,,,,
player,201209090det,ram,CudjJe00,defense,21,,,,,
player,201209090det,ram,CudjJe00,def_pct,31%,,,,,
player,201209090det,ram,CudjJe00,special_teams,7,,,,,
player,201209090det,ram,CudjJe00,st_pct,23%,,,,,
player,201209090det,ram,McInRo20,pos,LB,,,,,
player,201209090det,ram,McInRo20,offense,0,,,,,
player,201209090det,ram,McInRo20,off_pct,0%,,,,,
player,201209090det,ram,McInRo20,defense,18,,,,,
player,201209090det,ram,McInRo20,def_pct,27%,,,,,
player,201209090det,ram,McInRo20,special_teams,13,,,,,
player,201209090det,ram,McInRo20,st_pct,43%,,,,,
player,201209090det,ram,HearKe00,pos,DT,,,,,
player,201209090det,ram,HearKe00,offense,0,,,,,
player,201209090det,ram,HearKe00,off_pct,0%,,,,,
player,201209090det,ram,HearKe00,defense,10,,,,,
player,201209090det,ram,HearKe00,def_pct,15%,,,,,
player,201209090det,ram,HearKe00,special_teams,2,,,,,
player,201209090det,ram,HearKe00,st_pct,7%,,,,,
player,201209090det,ram,HayeWi99,pos,DE,,,,,
player,201209090det,ram,HayeWi99,offense,0,,,,,
player,201209090det,ram,HayeWi99,off_pct,0%,,,,,
player,201209090det,ram,HayeWi99,defense,9,,,,,
player,201209090det,ram,HayeWi99,def_pct,13%,,,,,
player,201209090det,ram,HayeWi99,special_teams,0,,,,,
player,201209090det,ram,HayeWi99,st_pct,0%,,,,,
player,201209090det,ram,JohnTr05,pos,CB,,,,,
player,201209090det,ram,JohnTr05,offense,0,,,,,
player,201209090det,ram,JohnTr05,off_pct,0%,,,,,
player,201209090det,ram,JohnTr05,defense,8,,,,,
player,201209090det,ram,JohnTr05,def_pct,12%,,,,,
player,201209090det,ram,JohnTr05,special_teams,6,,,,,
player,201209090det,ram,JohnTr05,st_pct,20%,,,,,
player,201209090det,ram,HaggMa20,pos,LB,,,,,
player,201209090det,ram,HaggMa20,offense,0,,,,,
player,201209090det,ram,HaggMa20,off_pct,0%,,,,,
player,201209090det,ram,HaggMa20,defense,1,,,,,
player,201209090det,ram,HaggMa20,def_pct,1%,,,,,
player,201209090det,ram,HaggMa20,special_teams,19,,,,,
player,201209090det,ram,HaggMa20,st_pct,63%,,,,,
player,201209090det,ram,ColeJu00,pos,LB,,,,,
player,201209090det,ram,ColeJu00,offense,0,,,,,
player,201209090det,ram,ColeJu00,off_pct,0%,,,,,
player,201209090det,ram,ColeJu00,defense,0,,,,,
player,201209090det,ram,ColeJu00,def_pct,0%,,,,,
player,201209090det,ram,ColeJu00,special_teams,19,,,,,
player,201209090det,ram,ColeJu00,st_pct,63%,,,,,
player,201209090det,ram,HullJo99,pos,LB,,,,,
player,201209090det,ram,HullJo99,offense,0,,,,,
player,201209090det,ram,HullJo99,off_pct,0%,,,,,
player,201209090det,ram,HullJo99,defense,0,,,,,
player,201209090det,ram,HullJo99,def_pct,0%,,,,,
player,201209090det,ram,HullJo99,special_teams,19,,,,,
player,201209090det,ram,HullJo99,st_pct,63%,,,,,
player,201209090det,ram,McLeRo00,pos,FS,,,,,
player,201209090det,ram,McLeRo00,offense,0,,,,,
player,201209090det,ram,McLeRo00,off_pct,0%,,,,,
player,201209090det,ram,McLeRo00,defense,0,,,,,
player,201209090det,ram,McLeRo00,def_pct,0%,,,,,
player,201209090det,ram,McLeRo00,special_teams,18,,,,,
player,201209090det,ram,McLeRo00,st_pct,60%,,,,,
player,201209090det,ram,DaniMa00,pos,SS,,,,,
player,201209090det,ram,DaniMa00,offense,0,,,,,
player,201209090det,ram,DaniMa00,off_pct,0%,,,,,
player,201209090det,ram,DaniMa00,defense,0,,,,,
player,201209090det,ram,DaniMa00,def_pct,0%,,,,,
player,201209090det,ram,DaniMa00,special_teams,16,,,,,
player,201209090det,ram,DaniMa00,st_pct,53%,,,,,
player,201209090det,ram,ZuerGr00,pos,K,,,,,
player,201209090det,ram,ZuerGr00,offense,0,,,,,
player,201209090det,ram,ZuerGr00,off_pct,0%,,,,,
player,201209090det,ram,ZuerGr00,defense,0,,,,,
player,201209090det,ram,ZuerGr00,def_pct,0%,,,,,
player,201209090det,ram,ZuerGr00,special_teams,11,,,,,
player,201209090det,ram,ZuerGr00,st_pct,37%,,,,,
player,201209090det,ram,PoinQu00,pos,CB,,,,,
player,201209090det,ram,PoinQu00,offense,0,,,,,
player,201209090det,ram,PoinQu00,off_pct,0%,,,,,
player,201209090det,ram,PoinQu00,defense,0,,,,,
player,201209090det,ram,PoinQu00,def_pct,0%,,,,,
player,201209090det,ram,PoinQu00,special_teams,10,,,,,
player,201209090det,ram,PoinQu00,st_pct,33%,,,,,
player,201209090det,ram,McQuJa00,pos,LS,,,,,
player,201209090det,ram,McQuJa00,offense,0,,,,,
player,201209090det,ram,McQuJa00,off_pct,0%,,,,,
player,201209090det,ram,McQuJa00,defense,0,,,,,
player,201209090det,ram,McQuJa00,def_pct,0%,,,,,
player,201209090det,ram,McQuJa00,special_teams,10,,,,,
player,201209090det,ram,McQuJa00,st_pct,33%,,,,,
player,201209090det,ram,HekkJo00,pos,P,,,,,
player,201209090det,ram,HekkJo00,offense,0,,,,,
player,201209090det,ram,HekkJo00,off_pct,0%,,,,,
player,201209090det,ram,HekkJo00,defense,0,,,,,
player,201209090det,ram,HekkJo00,def_pct,0%,,,,,
player,201209090det,ram,HekkJo00,special_teams,10,,,,,
player,201209090det,ram,HekkJo00,st_pct,33%,,,,,
