game,2012,2,20120916,201209160phi,rav,"Baltimore Ravens",23,phi,"Philadelphia Eagles",24
player,201209160phi,phi,DoreJo20,def_int_yds,0,,,,,
player,201209160phi,phi,DoreJo20,def_int_td,0,,,,,
player,201209160phi,phi,DoreJo20,def_int_long,0,,,,,
player,201209160phi,phi,DoreJo20,pass_defended,0,,,,,
player,201209160phi,phi,DoreJo20,sacks,0.0,,,,,
player,201209160phi,phi,DoreJo20,tackles_combined,1,,,,,
player,201209160phi,phi,DoreJo20,tackles_solo,1,,,,,
player,201209160phi,phi,DoreJo20,tackles_assists,0,,,,,
player,201209160phi,phi,DoreJo20,tackles_loss,0,,,,,
player,201209160phi,phi,DoreJo20,qb_hits,0,,,,,
player,201209160phi,phi,DoreJo20,fumbles_rec,0,,,,,
player,201209160phi,phi,DoreJo20,fumbles_rec_yds,0,,,,,
player,201209160phi,phi,DoreJo20,fumbles_rec_td,0,,,,,
player,201209160phi,phi,DoreJo20,fumbles_forced,0,,,,,
player,201209160phi,phi,GilyMa00,def_int,0,,,,,
player,201209160phi,phi,GilyMa00,def_int_yds,0,,,,,
player,201209160phi,phi,GilyMa00,def_int_td,0,,,,,
player,201209160phi,phi,GilyMa00,def_int_long,0,,,,,
player,201209160phi,phi,GilyMa00,pass_defended,0,,,,,
player,201209160phi,phi,GilyMa00,sacks,0.0,,,,,
player,201209160phi,phi,GilyMa00,tackles_combined,1,,,,,
player,201209160phi,phi,GilyMa00,tackles_solo,1,,,,,
player,201209160phi,phi,GilyMa00,tackles_assists,0,,,,,
player,201209160phi,phi,GilyMa00,tackles_loss,0,,,,,
player,201209160phi,phi,GilyMa00,qb_hits,0,,,,,
player,201209160phi,phi,GilyMa00,fumbles_rec,0,,,,,
player,201209160phi,phi,GilyMa00,fumbles_rec_yds,0,,,,,
player,201209160phi,phi,GilyMa00,fumbles_rec_td,0,,,,,
player,201209160phi,phi,GilyMa00,fumbles_forced,0,,,,,
player,201209160phi,phi,GrahBr99,def_int,0,,,,,
player,201209160phi,phi,GrahBr99,def_int_yds,0,,,,,
player,201209160phi,phi,GrahBr99,def_int_td,0,,,,,
player,201209160phi,phi,GrahBr99,def_int_long,0,,,,,
player,201209160phi,phi,GrahBr99,pass_defended,0,,,,,
player,201209160phi,phi,GrahBr99,sacks,0.0,,,,,
player,201209160phi,phi,GrahBr99,tackles_combined,1,,,,,
player,201209160phi,phi,GrahBr99,tackles_solo,1,,,,,
player,201209160phi,phi,GrahBr99,tackles_assists,0,,,,,
player,201209160phi,phi,GrahBr99,tackles_loss,0,,,,,
player,201209160phi,phi,GrahBr99,qb_hits,0,,,,,
player,201209160phi,phi,GrahBr99,fumbles_rec,0,,,,,
player,201209160phi,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201209160phi,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201209160phi,phi,GrahBr99,fumbles_forced,0,,,,,
player,201209160phi,phi,JenkCu20,def_int,0,,,,,
player,201209160phi,phi,JenkCu20,def_int_yds,0,,,,,
player,201209160phi,phi,JenkCu20,def_int_td,0,,,,,
player,201209160phi,phi,JenkCu20,def_int_long,0,,,,,
player,201209160phi,phi,JenkCu20,pass_defended,0,,,,,
player,201209160phi,phi,JenkCu20,sacks,0.0,,,,,
player,201209160phi,phi,JenkCu20,tackles_combined,1,,,,,
player,201209160phi,phi,JenkCu20,tackles_solo,1,,,,,
player,201209160phi,phi,JenkCu20,tackles_assists,0,,,,,
player,201209160phi,phi,JenkCu20,tackles_loss,0,,,,,
player,201209160phi,phi,JenkCu20,qb_hits,0,,,,,
player,201209160phi,phi,JenkCu20,fumbles_rec,1,,,,,
player,201209160phi,phi,JenkCu20,fumbles_rec_yds,0,,,,,
player,201209160phi,phi,JenkCu20,fumbles_rec_td,0,,,,,
player,201209160phi,phi,JenkCu20,fumbles_forced,0,,,,,
player,201209160phi,phi,RodgDo99,def_int,0,,,,,
player,201209160phi,phi,RodgDo99,def_int_yds,0,,,,,
player,201209160phi,phi,RodgDo99,def_int_td,0,,,,,
player,201209160phi,phi,RodgDo99,def_int_long,0,,,,,
player,201209160phi,phi,RodgDo99,pass_defended,0,,,,,
player,201209160phi,phi,RodgDo99,sacks,0.0,,,,,
player,201209160phi,phi,RodgDo99,tackles_combined,1,,,,,
player,201209160phi,phi,RodgDo99,tackles_solo,1,,,,,
player,201209160phi,phi,RodgDo99,tackles_assists,0,,,,,
player,201209160phi,phi,RodgDo99,tackles_loss,0,,,,,
player,201209160phi,phi,RodgDo99,qb_hits,0,,,,,
player,201209160phi,phi,RodgDo99,fumbles_rec,0,,,,,
player,201209160phi,phi,RodgDo99,fumbles_rec_yds,0,,,,,
player,201209160phi,phi,RodgDo99,fumbles_rec_td,0,,,,,
player,201209160phi,phi,RodgDo99,fumbles_forced,0,,,,,
player,201209160phi,phi,SimsDa01,def_int,0,,,,,
player,201209160phi,phi,SimsDa01,def_int_yds,0,,,,,
player,201209160phi,phi,SimsDa01,def_int_td,0,,,,,
player,201209160phi,phi,SimsDa01,def_int_long,0,,,,,
player,201209160phi,phi,SimsDa01,pass_defended,0,,,,,
player,201209160phi,phi,SimsDa01,sacks,0.0,,,,,
player,201209160phi,phi,SimsDa01,tackles_combined,1,,,,,
player,201209160phi,phi,SimsDa01,tackles_solo,1,,,,,
player,201209160phi,phi,SimsDa01,tackles_assists,0,,,,,
player,201209160phi,phi,SimsDa01,tackles_loss,0,,,,,
player,201209160phi,phi,SimsDa01,qb_hits,0,,,,,
player,201209160phi,phi,SimsDa01,fumbles_rec,0,,,,,
player,201209160phi,phi,SimsDa01,fumbles_rec_yds,0,,,,,
player,201209160phi,phi,SimsDa01,fumbles_rec_td,0,,,,,
player,201209160phi,phi,SimsDa01,fumbles_forced,0,,,,,
player,201209160phi,phi,LandDe99,def_int,0,,,,,
player,201209160phi,phi,LandDe99,def_int_yds,0,,,,,
player,201209160phi,phi,LandDe99,def_int_td,0,,,,,
player,201209160phi,phi,LandDe99,def_int_long,0,,,,,
player,201209160phi,phi,LandDe99,pass_defended,1,,,,,
player,201209160phi,phi,LandDe99,sacks,0.0,,,,,
player,201209160phi,phi,LandDe99,tackles_combined,0,,,,,
player,201209160phi,phi,LandDe99,tackles_solo,0,,,,,
player,201209160phi,phi,LandDe99,tackles_assists,0,,,,,
player,201209160phi,phi,LandDe99,tackles_loss,0,,,,,
player,201209160phi,phi,LandDe99,qb_hits,0,,,,,
player,201209160phi,phi,LandDe99,fumbles_rec,0,,,,,
player,201209160phi,phi,LandDe99,fumbles_rec_yds,0,,,,,
player,201209160phi,phi,LandDe99,fumbles_rec_td,0,,,,,
player,201209160phi,phi,LandDe99,fumbles_forced,0,,,,,
player,201209160phi,rav,JoneJa03,kick_ret,0,,,,,
player,201209160phi,rav,JoneJa03,kick_ret_yds,0,,,,,
player,201209160phi,rav,JoneJa03,kick_ret_yds_per_ret,,,,,,
player,201209160phi,rav,JoneJa03,kick_ret_td,0,,,,,
player,201209160phi,rav,JoneJa03,kick_ret_long,0,,,,,
player,201209160phi,rav,JoneJa03,punt_ret,3,,,,,
player,201209160phi,rav,JoneJa03,punt_ret_yds,34,,,,,
player,201209160phi,rav,JoneJa03,punt_ret_yds_per_ret,11.3,,,,,
player,201209160phi,rav,JoneJa03,punt_ret_td,0,,,,,
player,201209160phi,rav,JoneJa03,punt_ret_long,18,,,,,
player,201209160phi,rav,ThomDe04,kick_ret,3,,,,,
player,201209160phi,rav,ThomDe04,kick_ret_yds,100,,,,,
player,201209160phi,rav,ThomDe04,kick_ret_yds_per_ret,33.3,,,,,
player,201209160phi,rav,ThomDe04,kick_ret_td,0,,,,,
player,201209160phi,rav,ThomDe04,kick_ret_long,49,,,,,
player,201209160phi,rav,ThomDe04,punt_ret,0,,,,,
player,201209160phi,rav,ThomDe04,punt_ret_yds,0,,,,,
player,201209160phi,rav,ThomDe04,punt_ret_yds_per_ret,,,,,,
player,201209160phi,rav,ThomDe04,punt_ret_td,0,,,,,
player,201209160phi,rav,ThomDe04,punt_ret_long,0,,,,,
player,201209160phi,phi,JohnDa04,kick_ret,0,,,,,
player,201209160phi,phi,JohnDa04,kick_ret_yds,0,,,,,
player,201209160phi,phi,JohnDa04,kick_ret_yds_per_ret,,,,,,
player,201209160phi,phi,JohnDa04,kick_ret_td,0,,,,,
player,201209160phi,phi,JohnDa04,kick_ret_long,0,,,,,
player,201209160phi,phi,JohnDa04,punt_ret,3,,,,,
player,201209160phi,phi,JohnDa04,punt_ret_yds,10,,,,,
player,201209160phi,phi,JohnDa04,punt_ret_yds_per_ret,3.3,,,,,
player,201209160phi,phi,JohnDa04,punt_ret_td,0,,,,,
player,201209160phi,phi,JohnDa04,punt_ret_long,4,,,,,
player,201209160phi,phi,BoykBr00,kick_ret,2,,,,,
player,201209160phi,phi,BoykBr00,kick_ret_yds,48,,,,,
player,201209160phi,phi,BoykBr00,kick_ret_yds_per_ret,24.0,,,,,
player,201209160phi,phi,BoykBr00,kick_ret_td,0,,,,,
player,201209160phi,phi,BoykBr00,kick_ret_long,27,,,,,
player,201209160phi,phi,BoykBr00,punt_ret,0,,,,,
player,201209160phi,phi,BoykBr00,punt_ret_yds,0,,,,,
player,201209160phi,phi,BoykBr00,punt_ret_yds_per_ret,,,,,,
player,201209160phi,phi,BoykBr00,punt_ret_td,0,,,,,
player,201209160phi,phi,BoykBr00,punt_ret_long,0,,,,,
player,201209160phi,phi,JordAk99,kick_ret,1,,,,,
player,201209160phi,phi,JordAk99,kick_ret_yds,1,,,,,
player,201209160phi,phi,JordAk99,kick_ret_yds_per_ret,1.0,,,,,
player,201209160phi,phi,JordAk99,kick_ret_td,0,,,,,
player,201209160phi,phi,JordAk99,kick_ret_long,1,,,,,
player,201209160phi,phi,JordAk99,punt_ret,0,,,,,
player,201209160phi,phi,JordAk99,punt_ret_yds,0,,,,,
player,201209160phi,phi,JordAk99,punt_ret_yds_per_ret,,,,,,
player,201209160phi,phi,JordAk99,punt_ret_td,0,,,,,
player,201209160phi,phi,JordAk99,punt_ret_long,0,,,,,
player,201209160phi,rav,TuckJu00,xpm,2,,,,,
player,201209160phi,rav,TuckJu00,xpa,2,,,,,
player,201209160phi,rav,TuckJu00,fgm,3,,,,,
player,201209160phi,rav,TuckJu00,fga,3,,,,,
player,201209160phi,rav,TuckJu00,punt,0,,,,,
player,201209160phi,rav,TuckJu00,punt_yds,0,,,,,
player,201209160phi,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201209160phi,rav,TuckJu00,punt_long,0,,,,,
player,201209160phi,rav,KochSa20,xpm,,,,,,
player,201209160phi,rav,KochSa20,xpa,,,,,,
player,201209160phi,rav,KochSa20,fgm,,,,,,
player,201209160phi,rav,KochSa20,fga,,,,,,
player,201209160phi,rav,KochSa20,punt,5,,,,,
player,201209160phi,rav,KochSa20,punt_yds,251,,,,,
player,201209160phi,rav,KochSa20,punt_yds_per_punt,50.2,,,,,
player,201209160phi,rav,KochSa20,punt_long,56,,,,,
player,201209160phi,phi,HeneAl00,xpm,3,,,,,
player,201209160phi,phi,HeneAl00,xpa,3,,,,,
player,201209160phi,phi,HeneAl00,fgm,1,,,,,
player,201209160phi,phi,HeneAl00,fga,1,,,,,
player,201209160phi,phi,HeneAl00,punt,0,,,,,
player,201209160phi,phi,HeneAl00,punt_yds,0,,,,,
player,201209160phi,phi,HeneAl00,punt_yds_per_punt,,,,,,
player,201209160phi,phi,HeneAl00,punt_long,0,,,,,
player,201209160phi,phi,HenrCh02,xpm,,,,,,
player,201209160phi,phi,HenrCh02,xpa,,,,,,
player,201209160phi,phi,HenrCh02,fgm,,,,,,
player,201209160phi,phi,HenrCh02,fga,,,,,,
player,201209160phi,phi,HenrCh02,punt,5,,,,,
player,201209160phi,phi,HenrCh02,punt_yds,196,,,,,
player,201209160phi,phi,HenrCh02,punt_yds_per_punt,39.2,,,,,
player,201209160phi,phi,HenrCh02,punt_long,56,,,,,
player,201209160phi,phi,MathEv20,pos,G,,,,,
player,201209160phi,phi,MathEv20,offense,79,,,,,
player,201209160phi,phi,MathEv20,off_pct,100%,,,,,
player,201209160phi,phi,MathEv20,defense,0,,,,,
player,201209160phi,phi,MathEv20,def_pct,0%,,,,,
player,201209160phi,phi,MathEv20,special_teams,4,,,,,
player,201209160phi,phi,MathEv20,st_pct,13%,,,,,
player,201209160phi,phi,HerrTo20,pos,T,,,,,
player,201209160phi,phi,HerrTo20,offense,79,,,,,
player,201209160phi,phi,HerrTo20,off_pct,100%,,,,,
player,201209160phi,phi,HerrTo20,defense,0,,,,,
player,201209160phi,phi,HerrTo20,def_pct,0%,,,,,
player,201209160phi,phi,HerrTo20,special_teams,4,,,,,
player,201209160phi,phi,HerrTo20,st_pct,13%,,,,,
player,201209160phi,phi,WatkDa00,pos,G,,,,,
player,201209160phi,phi,WatkDa00,offense,79,,,,,
player,201209160phi,phi,WatkDa00,off_pct,100%,,,,,
player,201209160phi,phi,WatkDa00,defense,0,,,,,
player,201209160phi,phi,WatkDa00,def_pct,0%,,,,,
player,201209160phi,phi,WatkDa00,special_teams,4,,,,,
player,201209160phi,phi,WatkDa00,st_pct,13%,,,,,
player,201209160phi,phi,VickMi00,pos,QB,,,,,
player,201209160phi,phi,VickMi00,offense,79,,,,,
player,201209160phi,phi,VickMi00,off_pct,100%,,,,,
player,201209160phi,phi,VickMi00,defense,0,,,,,
player,201209160phi,phi,VickMi00,def_pct,0%,,,,,
player,201209160phi,phi,VickMi00,special_teams,0,,,,,
player,201209160phi,phi,VickMi00,st_pct,0%,,,,,
player,201209160phi,phi,CeleBr00,pos,TE,,,,,
player,201209160phi,phi,CeleBr00,offense,75,,,,,
player,201209160phi,phi,CeleBr00,off_pct,95%,,,,,
player,201209160phi,phi,CeleBr00,defense,0,,,,,
player,201209160phi,phi,CeleBr00,def_pct,0%,,,,,
player,201209160phi,phi,CeleBr00,special_teams,4,,,,,
player,201209160phi,phi,CeleBr00,st_pct,13%,,,,,
player,201209160phi,phi,JackDe00,pos,WR,,,,,
player,201209160phi,phi,JackDe00,offense,71,,,,,
player,201209160phi,phi,JackDe00,off_pct,90%,,,,,
player,201209160phi,phi,JackDe00,defense,0,,,,,
player,201209160phi,phi,JackDe00,def_pct,0%,,,,,
player,201209160phi,phi,JackDe00,special_teams,0,,,,,
player,201209160phi,phi,JackDe00,st_pct,0%,,,,,
player,201209160phi,phi,McCoLe01,pos,RB,,,,,
player,201209160phi,phi,McCoLe01,offense,68,,,,,
player,201209160phi,phi,McCoLe01,off_pct,86%,,,,,
player,201209160phi,phi,McCoLe01,defense,0,,,,,
player,201209160phi,phi,McCoLe01,def_pct,0%,,,,,
player,201209160phi,phi,McCoLe01,special_teams,0,,,,,
player,201209160phi,phi,McCoLe01,st_pct,0%,,,,,
player,201209160phi,phi,AvanJa00,pos,WR,,,,,
player,201209160phi,phi,AvanJa00,offense,55,,,,,
player,201209160phi,phi,AvanJa00,off_pct,70%,,,,,
player,201209160phi,phi,AvanJa00,defense,0,,,,,
player,201209160phi,phi,AvanJa00,def_pct,0%,,,,,
player,201209160phi,phi,AvanJa00,special_teams,5,,,,,
player,201209160phi,phi,AvanJa00,st_pct,16%,,,,,
player,201209160phi,phi,DunlKi20,pos,T,,,,,
player,201209160phi,phi,DunlKi20,offense,45,,,,,
player,201209160phi,phi,DunlKi20,off_pct,57%,,,,,
player,201209160phi,phi,DunlKi20,defense,0,,,,,
player,201209160phi,phi,DunlKi20,def_pct,0%,,,,,
player,201209160phi,phi,DunlKi20,special_teams,2,,,,,
player,201209160phi,phi,DunlKi20,st_pct,6%,,,,,
player,201209160phi,phi,MaclJe00,pos,WR,,,,,
player,201209160phi,phi,MaclJe00,offense,43,,,,,
player,201209160phi,phi,MaclJe00,off_pct,54%,,,,,
player,201209160phi,phi,MaclJe00,defense,0,,,,,
player,201209160phi,phi,MaclJe00,def_pct,0%,,,,,
player,201209160phi,phi,MaclJe00,special_teams,0,,,,,
player,201209160phi,phi,MaclJe00,st_pct,0%,,,,,
player,201209160phi,phi,KelcJa00,pos,C,,,,,
player,201209160phi,phi,KelcJa00,offense,42,,,,,
player,201209160phi,phi,KelcJa00,off_pct,53%,,,,,
player,201209160phi,phi,KelcJa00,defense,0,,,,,
player,201209160phi,phi,KelcJa00,def_pct,0%,,,,,
player,201209160phi,phi,KelcJa00,special_teams,1,,,,,
player,201209160phi,phi,KelcJa00,st_pct,3%,,,,,
player,201209160phi,phi,ReynDa01,pos,G,,,,,
player,201209160phi,phi,ReynDa01,offense,37,,,,,
player,201209160phi,phi,ReynDa01,off_pct,47%,,,,,
player,201209160phi,phi,ReynDa01,defense,0,,,,,
player,201209160phi,phi,ReynDa01,def_pct,0%,,,,,
player,201209160phi,phi,ReynDa01,special_teams,8,,,,,
player,201209160phi,phi,ReynDa01,st_pct,26%,,,,,
player,201209160phi,phi,HarbCl00,pos,TE,,,,,
player,201209160phi,phi,HarbCl00,offense,36,,,,,
player,201209160phi,phi,HarbCl00,off_pct,46%,,,,,
player,201209160phi,phi,HarbCl00,defense,0,,,,,
player,201209160phi,phi,HarbCl00,def_pct,0%,,,,,
player,201209160phi,phi,HarbCl00,special_teams,6,,,,,
player,201209160phi,phi,HarbCl00,st_pct,19%,,,,,
player,201209160phi,phi,BellDe20,pos,T,,,,,
player,201209160phi,phi,BellDe20,offense,35,,,,,
player,201209160phi,phi,BellDe20,off_pct,44%,,,,,
player,201209160phi,phi,BellDe20,defense,0,,,,,
player,201209160phi,phi,BellDe20,def_pct,0%,,,,,
player,201209160phi,phi,BellDe20,special_teams,3,,,,,
player,201209160phi,phi,BellDe20,st_pct,10%,,,,,
player,201209160phi,phi,JohnDa04,pos,WR,,,,,
player,201209160phi,phi,JohnDa04,offense,21,,,,,
player,201209160phi,phi,JohnDa04,off_pct,27%,,,,,
player,201209160phi,phi,JohnDa04,defense,0,,,,,
player,201209160phi,phi,JohnDa04,def_pct,0%,,,,,
player,201209160phi,phi,JohnDa04,special_teams,6,,,,,
player,201209160phi,phi,JohnDa04,st_pct,19%,,,,,
player,201209160phi,phi,HaviSt00,pos,FB,,,,,
player,201209160phi,phi,HaviSt00,offense,17,,,,,
player,201209160phi,phi,HaviSt00,off_pct,22%,,,,,
player,201209160phi,phi,HaviSt00,defense,0,,,,,
player,201209160phi,phi,HaviSt00,def_pct,0%,,,,,
player,201209160phi,phi,HaviSt00,special_teams,21,,,,,
player,201209160phi,phi,HaviSt00,st_pct,68%,,,,,
player,201209160phi,phi,BrowBr02,pos,RB,,,,,
player,201209160phi,phi,BrowBr02,offense,8,,,,,
player,201209160phi,phi,BrowBr02,off_pct,10%,,,,,
player,201209160phi,phi,BrowBr02,defense,0,,,,,
player,201209160phi,phi,BrowBr02,def_pct,0%,,,,,
player,201209160phi,phi,BrowBr02,special_teams,6,,,,,
player,201209160phi,phi,BrowBr02,st_pct,19%,,,,,
player,201209160phi,phi,AlleNa99,pos,SS,,,,,
player,201209160phi,phi,AlleNa99,offense,0,,,,,
player,201209160phi,phi,AlleNa99,off_pct,0%,,,,,
player,201209160phi,phi,AlleNa99,defense,69,,,,,
player,201209160phi,phi,AlleNa99,def_pct,100%,,,,,
player,201209160phi,phi,AlleNa99,special_teams,11,,,,,
player,201209160phi,phi,AlleNa99,st_pct,35%,,,,,
player,201209160phi,phi,ColeKu99,pos,FS,,,,,
player,201209160phi,phi,ColeKu99,offense,0,,,,,
player,201209160phi,phi,ColeKu99,off_pct,0%,,,,,
player,201209160phi,phi,ColeKu99,defense,69,,,,,
player,201209160phi,phi,ColeKu99,def_pct,100%,,,,,
player,201209160phi,phi,ColeKu99,special_teams,6,,,,,
player,201209160phi,phi,ColeKu99,st_pct,19%,,,,,
player,201209160phi,phi,RyanDe20,pos,LB,,,,,
player,201209160phi,phi,RyanDe20,offense,0,,,,,
player,201209160phi,phi,RyanDe20,off_pct,0%,,,,,
player,201209160phi,phi,RyanDe20,defense,69,,,,,
player,201209160phi,phi,RyanDe20,def_pct,100%,,,,,
player,201209160phi,phi,RyanDe20,special_teams,1,,,,,
player,201209160phi,phi,RyanDe20,st_pct,3%,,,,,
player,201209160phi,phi,KendMy00,pos,LB,,,,,
player,201209160phi,phi,KendMy00,offense,0,,,,,
player,201209160phi,phi,KendMy00,off_pct,0%,,,,,
player,201209160phi,phi,KendMy00,defense,69,,,,,
player,201209160phi,phi,KendMy00,def_pct,100%,,,,,
player,201209160phi,phi,KendMy00,special_teams,1,,,,,
player,201209160phi,phi,KendMy00,st_pct,3%,,,,,
player,201209160phi,phi,AsomNn20,pos,CB,,,,,
player,201209160phi,phi,AsomNn20,offense,0,,,,,
player,201209160phi,phi,AsomNn20,off_pct,0%,,,,,
player,201209160phi,phi,AsomNn20,defense,69,,,,,
player,201209160phi,phi,AsomNn20,def_pct,100%,,,,,
player,201209160phi,phi,AsomNn20,special_teams,0,,,,,
player,201209160phi,phi,AsomNn20,st_pct,0%,,,,,
player,201209160phi,phi,RodgDo99,pos,CB,,,,,
player,201209160phi,phi,RodgDo99,offense,0,,,,,
player,201209160phi,phi,RodgDo99,off_pct,0%,,,,,
player,201209160phi,phi,RodgDo99,defense,63,,,,,
player,201209160phi,phi,RodgDo99,def_pct,91%,,,,,
player,201209160phi,phi,RodgDo99,special_teams,10,,,,,
player,201209160phi,phi,RodgDo99,st_pct,32%,,,,,
player,201209160phi,phi,CoxxFl00,pos,DT,,,,,
player,201209160phi,phi,CoxxFl00,offense,0,,,,,
player,201209160phi,phi,CoxxFl00,off_pct,0%,,,,,
player,201209160phi,phi,CoxxFl00,defense,50,,,,,
player,201209160phi,phi,CoxxFl00,def_pct,72%,,,,,
player,201209160phi,phi,CoxxFl00,special_teams,9,,,,,
player,201209160phi,phi,CoxxFl00,st_pct,29%,,,,,
player,201209160phi,phi,ColeTr20,pos,DE,,,,,
player,201209160phi,phi,ColeTr20,offense,0,,,,,
player,201209160phi,phi,ColeTr20,off_pct,0%,,,,,
player,201209160phi,phi,ColeTr20,defense,47,,,,,
player,201209160phi,phi,ColeTr20,def_pct,68%,,,,,
player,201209160phi,phi,ColeTr20,special_teams,6,,,,,
player,201209160phi,phi,ColeTr20,st_pct,19%,,,,,
player,201209160phi,phi,BabiJa20,pos,DE,,,,,
player,201209160phi,phi,BabiJa20,offense,0,,,,,
player,201209160phi,phi,BabiJa20,off_pct,0%,,,,,
player,201209160phi,phi,BabiJa20,defense,43,,,,,
player,201209160phi,phi,BabiJa20,def_pct,62%,,,,,
player,201209160phi,phi,BabiJa20,special_teams,6,,,,,
player,201209160phi,phi,BabiJa20,st_pct,19%,,,,,
player,201209160phi,phi,JordAk99,pos,LB,,,,,
player,201209160phi,phi,JordAk99,offense,0,,,,,
player,201209160phi,phi,JordAk99,off_pct,0%,,,,,
player,201209160phi,phi,JordAk99,defense,37,,,,,
player,201209160phi,phi,JordAk99,def_pct,54%,,,,,
player,201209160phi,phi,JordAk99,special_teams,21,,,,,
player,201209160phi,phi,JordAk99,st_pct,68%,,,,,
player,201209160phi,phi,LandDe99,pos,DT,,,,,
player,201209160phi,phi,LandDe99,offense,0,,,,,
player,201209160phi,phi,LandDe99,off_pct,0%,,,,,
player,201209160phi,phi,LandDe99,defense,37,,,,,
player,201209160phi,phi,LandDe99,def_pct,54%,,,,,
player,201209160phi,phi,LandDe99,special_teams,6,,,,,
player,201209160phi,phi,LandDe99,st_pct,19%,,,,,
player,201209160phi,phi,BoykBr00,pos,CB,,,,,
player,201209160phi,phi,BoykBr00,offense,0,,,,,
player,201209160phi,phi,BoykBr00,off_pct,0%,,,,,
player,201209160phi,phi,BoykBr00,defense,32,,,,,
player,201209160phi,phi,BoykBr00,def_pct,46%,,,,,
player,201209160phi,phi,BoykBr00,special_teams,12,,,,,
player,201209160phi,phi,BoykBr00,st_pct,39%,,,,,
player,201209160phi,phi,JenkCu20,pos,DT,,,,,
player,201209160phi,phi,JenkCu20,offense,0,,,,,
player,201209160phi,phi,JenkCu20,off_pct,0%,,,,,
player,201209160phi,phi,JenkCu20,defense,31,,,,,
player,201209160phi,phi,JenkCu20,def_pct,45%,,,,,
player,201209160phi,phi,JenkCu20,special_teams,1,,,,,
player,201209160phi,phi,JenkCu20,st_pct,3%,,,,,
player,201209160phi,phi,ThorCe00,pos,DT,,,,,
player,201209160phi,phi,ThorCe00,offense,0,,,,,
player,201209160phi,phi,ThorCe00,off_pct,0%,,,,,
player,201209160phi,phi,ThorCe00,defense,22,,,,,
player,201209160phi,phi,ThorCe00,def_pct,32%,,,,,
player,201209160phi,phi,ThorCe00,special_teams,11,,,,,
player,201209160phi,phi,ThorCe00,st_pct,35%,,,,,
player,201209160phi,phi,TappDa20,pos,DE,,,,,
player,201209160phi,phi,TappDa20,offense,0,,,,,
player,201209160phi,phi,TappDa20,off_pct,0%,,,,,
player,201209160phi,phi,TappDa20,defense,22,,,,,
player,201209160phi,phi,TappDa20,def_pct,32%,,,,,
player,201209160phi,phi,TappDa20,special_teams,4,,,,,
player,201209160phi,phi,TappDa20,st_pct,13%,,,,,
player,201209160phi,phi,HuntPh00,pos,DE,,,,,
player,201209160phi,phi,HuntPh00,offense,0,,,,,
player,201209160phi,phi,HuntPh00,off_pct,0%,,,,,
player,201209160phi,phi,HuntPh00,defense,15,,,,,
player,201209160phi,phi,HuntPh00,def_pct,22%,,,,,
player,201209160phi,phi,HuntPh00,special_teams,11,,,,,
player,201209160phi,phi,HuntPh00,st_pct,35%,,,,,
player,201209160phi,phi,GrahBr99,pos,DE,,,,,
player,201209160phi,phi,GrahBr99,offense,0,,,,,
player,201209160phi,phi,GrahBr99,off_pct,0%,,,,,
player,201209160phi,phi,GrahBr99,defense,9,,,,,
player,201209160phi,phi,GrahBr99,def_pct,13%,,,,,
player,201209160phi,phi,GrahBr99,special_teams,0,,,,,
player,201209160phi,phi,GrahBr99,st_pct,0%,,,,,
player,201209160phi,phi,HughBr99,pos,CB,,,,,
player,201209160phi,phi,HughBr99,offense,0,,,,,
player,201209160phi,phi,HughBr99,off_pct,0%,,,,,
player,201209160phi,phi,HughBr99,defense,6,,,,,
player,201209160phi,phi,HughBr99,def_pct,9%,,,,,
player,201209160phi,phi,HughBr99,special_teams,22,,,,,
player,201209160phi,phi,HughBr99,st_pct,71%,,,,,
player,201209160phi,phi,AndeCo01,pos,SS,,,,,
player,201209160phi,phi,AndeCo01,offense,0,,,,,
player,201209160phi,phi,AndeCo01,off_pct,0%,,,,,
player,201209160phi,phi,AndeCo01,defense,0,,,,,
player,201209160phi,phi,AndeCo01,def_pct,0%,,,,,
player,201209160phi,phi,AndeCo01,special_teams,26,,,,,
player,201209160phi,phi,AndeCo01,st_pct,84%,,,,,
player,201209160phi,phi,MattCa00,pos,LB,,,,,
player,201209160phi,phi,MattCa00,offense,0,,,,,
player,201209160phi,phi,MattCa00,off_pct,0%,,,,,
player,201209160phi,phi,MattCa00,defense,0,,,,,
player,201209160phi,phi,MattCa00,def_pct,0%,,,,,
player,201209160phi,phi,MattCa00,special_teams,21,,,,,
player,201209160phi,phi,MattCa00,st_pct,68%,,,,,
player,201209160phi,phi,ChanJa98,pos,LB,,,,,
player,201209160phi,phi,ChanJa98,offense,0,,,,,
player,201209160phi,phi,ChanJa98,off_pct,0%,,,,,
player,201209160phi,phi,ChanJa98,defense,0,,,,,
player,201209160phi,phi,ChanJa98,def_pct,0%,,,,,
player,201209160phi,phi,ChanJa98,special_teams,21,,,,,
player,201209160phi,phi,ChanJa98,st_pct,68%,,,,,
player,201209160phi,phi,SimsDa01,pos,SS,,,,,
player,201209160phi,phi,SimsDa01,offense,0,,,,,
player,201209160phi,phi,SimsDa01,off_pct,0%,,,,,
player,201209160phi,phi,SimsDa01,defense,0,,,,,
player,201209160phi,phi,SimsDa01,def_pct,0%,,,,,
