game,2012,2,20120916,201209160clt,min,"Minnesota Vikings",20,clt,"Indianapolis Colts",23
player,201209160clt,min,SmitHa00,defense,67,,,,,
player,201209160clt,min,SmitHa00,def_pct,100%,,,,,
player,201209160clt,min,SmitHa00,special_teams,13,,,,,
player,201209160clt,min,SmitHa00,st_pct,43%,,,,,
player,201209160clt,min,CookCh99,pos,CB,,,,,
player,201209160clt,min,CookCh99,offense,0,,,,,
player,201209160clt,min,CookCh99,off_pct,0%,,,,,
player,201209160clt,min,CookCh99,defense,67,,,,,
player,201209160clt,min,CookCh99,def_pct,100%,,,,,
player,201209160clt,min,CookCh99,special_teams,8,,,,,
player,201209160clt,min,CookCh99,st_pct,27%,,,,,
player,201209160clt,min,GreeCh99,pos,LB,,,,,
player,201209160clt,min,GreeCh99,offense,0,,,,,
player,201209160clt,min,GreeCh99,off_pct,0%,,,,,
player,201209160clt,min,GreeCh99,defense,67,,,,,
player,201209160clt,min,GreeCh99,def_pct,100%,,,,,
player,201209160clt,min,GreeCh99,special_teams,5,,,,,
player,201209160clt,min,GreeCh99,st_pct,17%,,,,,
player,201209160clt,min,WinfAn20,pos,CB,,,,,
player,201209160clt,min,WinfAn20,offense,0,,,,,
player,201209160clt,min,WinfAn20,off_pct,0%,,,,,
player,201209160clt,min,WinfAn20,defense,67,,,,,
player,201209160clt,min,WinfAn20,def_pct,100%,,,,,
player,201209160clt,min,WinfAn20,special_teams,5,,,,,
player,201209160clt,min,WinfAn20,st_pct,17%,,,,,
player,201209160clt,min,AlleJa22,pos,DE,,,,,
player,201209160clt,min,AlleJa22,offense,0,,,,,
player,201209160clt,min,AlleJa22,off_pct,0%,,,,,
player,201209160clt,min,AlleJa22,defense,65,,,,,
player,201209160clt,min,AlleJa22,def_pct,97%,,,,,
player,201209160clt,min,AlleJa22,special_teams,5,,,,,
player,201209160clt,min,AlleJa22,st_pct,17%,,,,,
player,201209160clt,min,RaymMi00,pos,SS,,,,,
player,201209160clt,min,RaymMi00,offense,0,,,,,
player,201209160clt,min,RaymMi00,off_pct,0%,,,,,
player,201209160clt,min,RaymMi00,defense,63,,,,,
player,201209160clt,min,RaymMi00,def_pct,94%,,,,,
player,201209160clt,min,RaymMi00,special_teams,7,,,,,
player,201209160clt,min,RaymMi00,st_pct,23%,,,,,
player,201209160clt,min,RobiBr98,pos,DE,,,,,
player,201209160clt,min,RobiBr98,offense,0,,,,,
player,201209160clt,min,RobiBr98,off_pct,0%,,,,,
player,201209160clt,min,RobiBr98,defense,62,,,,,
player,201209160clt,min,RobiBr98,def_pct,93%,,,,,
player,201209160clt,min,RobiBr98,special_teams,5,,,,,
player,201209160clt,min,RobiBr98,st_pct,17%,,,,,
player,201209160clt,min,HendEr99,pos,LB,,,,,
player,201209160clt,min,HendEr99,offense,0,,,,,
player,201209160clt,min,HendEr99,off_pct,0%,,,,,
player,201209160clt,min,HendEr99,defense,56,,,,,
player,201209160clt,min,HendEr99,def_pct,84%,,,,,
player,201209160clt,min,HendEr99,special_teams,5,,,,,
player,201209160clt,min,HendEr99,st_pct,17%,,,,,
player,201209160clt,min,WillKe98,pos,DT,,,,,
player,201209160clt,min,WillKe98,offense,0,,,,,
player,201209160clt,min,WillKe98,off_pct,0%,,,,,
player,201209160clt,min,WillKe98,defense,50,,,,,
player,201209160clt,min,WillKe98,def_pct,75%,,,,,
player,201209160clt,min,WillKe98,special_teams,3,,,,,
player,201209160clt,min,WillKe98,st_pct,10%,,,,,
player,201209160clt,min,RobiJo01,pos,CB,,,,,
player,201209160clt,min,RobiJo01,offense,0,,,,,
player,201209160clt,min,RobiJo01,off_pct,0%,,,,,
player,201209160clt,min,RobiJo01,defense,38,,,,,
player,201209160clt,min,RobiJo01,def_pct,57%,,,,,
player,201209160clt,min,RobiJo01,special_teams,15,,,,,
player,201209160clt,min,RobiJo01,st_pct,50%,,,,,
player,201209160clt,min,GrifEv99,pos,DE,,,,,
player,201209160clt,min,GrifEv99,offense,0,,,,,
player,201209160clt,min,GrifEv99,off_pct,0%,,,,,
player,201209160clt,min,GrifEv99,defense,35,,,,,
player,201209160clt,min,GrifEv99,def_pct,52%,,,,,
player,201209160clt,min,GrifEv99,special_teams,15,,,,,
player,201209160clt,min,GrifEv99,st_pct,50%,,,,,
player,201209160clt,min,GuioLe99,pos,DT,,,,,
player,201209160clt,min,GuioLe99,offense,0,,,,,
player,201209160clt,min,GuioLe99,off_pct,0%,,,,,
player,201209160clt,min,GuioLe99,defense,31,,,,,
player,201209160clt,min,GuioLe99,def_pct,46%,,,,,
player,201209160clt,min,GuioLe99,special_teams,5,,,,,
player,201209160clt,min,GuioLe99,st_pct,17%,,,,,
player,201209160clt,min,BrinJa99,pos,LB,,,,,
player,201209160clt,min,BrinJa99,offense,0,,,,,
player,201209160clt,min,BrinJa99,off_pct,0%,,,,,
player,201209160clt,min,BrinJa99,defense,30,,,,,
player,201209160clt,min,BrinJa99,def_pct,45%,,,,,
player,201209160clt,min,BrinJa99,special_teams,0,,,,,
player,201209160clt,min,BrinJa99,st_pct,0%,,,,,
player,201209160clt,min,BallCh00,pos,DT,,,,,
player,201209160clt,min,BallCh00,offense,0,,,,,
player,201209160clt,min,BallCh00,off_pct,0%,,,,,
player,201209160clt,min,BallCh00,defense,13,,,,,
player,201209160clt,min,BallCh00,def_pct,19%,,,,,
player,201209160clt,min,BallCh00,special_teams,21,,,,,
player,201209160clt,min,BallCh00,st_pct,70%,,,,,
player,201209160clt,min,SherMa20,pos,CB,,,,,
player,201209160clt,min,SherMa20,offense,0,,,,,
player,201209160clt,min,SherMa20,off_pct,0%,,,,,
player,201209160clt,min,SherMa20,defense,8,,,,,
player,201209160clt,min,SherMa20,def_pct,12%,,,,,
player,201209160clt,min,SherMa20,special_teams,13,,,,,
player,201209160clt,min,SherMa20,st_pct,43%,,,,,
player,201209160clt,min,EvanFr21,pos,DT,,,,,
player,201209160clt,min,EvanFr21,offense,0,,,,,
player,201209160clt,min,EvanFr21,off_pct,0%,,,,,
player,201209160clt,min,EvanFr21,defense,8,,,,,
player,201209160clt,min,EvanFr21,def_pct,12%,,,,,
player,201209160clt,min,EvanFr21,special_teams,6,,,,,
player,201209160clt,min,EvanFr21,st_pct,20%,,,,,
player,201209160clt,min,SanfJa99,pos,FS,,,,,
player,201209160clt,min,SanfJa99,offense,0,,,,,
player,201209160clt,min,SanfJa99,off_pct,0%,,,,,
player,201209160clt,min,SanfJa99,defense,4,,,,,
player,201209160clt,min,SanfJa99,def_pct,6%,,,,,
player,201209160clt,min,SanfJa99,special_teams,20,,,,,
player,201209160clt,min,SanfJa99,st_pct,67%,,,,,
player,201209160clt,min,ReedD'00,pos,DE,,,,,
player,201209160clt,min,ReedD'00,offense,0,,,,,
player,201209160clt,min,ReedD'00,off_pct,0%,,,,,
player,201209160clt,min,ReedD'00,defense,4,,,,,
player,201209160clt,min,ReedD'00,def_pct,6%,,,,,
player,201209160clt,min,ReedD'00,special_teams,6,,,,,
player,201209160clt,min,ReedD'00,st_pct,20%,,,,,
player,201209160clt,min,McKeTy99,pos,LB,,,,,
player,201209160clt,min,McKeTy99,offense,0,,,,,
player,201209160clt,min,McKeTy99,off_pct,0%,,,,,
player,201209160clt,min,McKeTy99,defense,2,,,,,
player,201209160clt,min,McKeTy99,def_pct,3%,,,,,
player,201209160clt,min,McKeTy99,special_teams,21,,,,,
player,201209160clt,min,McKeTy99,st_pct,70%,,,,,
player,201209160clt,min,SendAn00,pos,FS,,,,,
player,201209160clt,min,SendAn00,offense,0,,,,,
player,201209160clt,min,SendAn00,off_pct,0%,,,,,
player,201209160clt,min,SendAn00,defense,0,,,,,
player,201209160clt,min,SendAn00,def_pct,0%,,,,,
player,201209160clt,min,SendAn00,special_teams,21,,,,,
player,201209160clt,min,SendAn00,st_pct,70%,,,,,
player,201209160clt,min,DeanLa00,pos,LB,,,,,
player,201209160clt,min,DeanLa00,offense,0,,,,,
player,201209160clt,min,DeanLa00,off_pct,0%,,,,,
player,201209160clt,min,DeanLa00,defense,0,,,,,
player,201209160clt,min,DeanLa00,def_pct,0%,,,,,
player,201209160clt,min,DeanLa00,special_teams,21,,,,,
player,201209160clt,min,DeanLa00,st_pct,70%,,,,,
player,201209160clt,min,BergJo20,pos,C,,,,,
player,201209160clt,min,BergJo20,offense,0,,,,,
player,201209160clt,min,BergJo20,off_pct,0%,,,,,
player,201209160clt,min,BergJo20,defense,0,,,,,
player,201209160clt,min,BergJo20,def_pct,0%,,,,,
player,201209160clt,min,BergJo20,special_teams,9,,,,,
player,201209160clt,min,BergJo20,st_pct,30%,,,,,
player,201209160clt,min,WalsBl00,pos,K,,,,,
player,201209160clt,min,WalsBl00,offense,0,,,,,
player,201209160clt,min,WalsBl00,off_pct,0%,,,,,
player,201209160clt,min,WalsBl00,defense,0,,,,,
player,201209160clt,min,WalsBl00,def_pct,0%,,,,,
player,201209160clt,min,WalsBl00,special_teams,9,,,,,
player,201209160clt,min,WalsBl00,st_pct,30%,,,,,
player,201209160clt,min,LoefCu20,pos,LS,,,,,
player,201209160clt,min,LoefCu20,offense,0,,,,,
player,201209160clt,min,LoefCu20,off_pct,0%,,,,,
player,201209160clt,min,LoefCu20,defense,0,,,,,
player,201209160clt,min,LoefCu20,def_pct,0%,,,,,
player,201209160clt,min,LoefCu20,special_teams,8,,,,,
player,201209160clt,min,LoefCu20,st_pct,27%,,,,,
player,201209160clt,min,KluwCh20,pos,P,,,,,
player,201209160clt,min,KluwCh20,offense,0,,,,,
player,201209160clt,min,KluwCh20,off_pct,0%,,,,,
player,201209160clt,min,KluwCh20,defense,0,,,,,
player,201209160clt,min,KluwCh20,def_pct,0%,,,,,
player,201209160clt,min,KluwCh20,special_teams,8,,,,,
player,201209160clt,min,KluwCh20,st_pct,27%,,,,,
player,201209160clt,min,ReisAl00,pos,TE,,,,,
player,201209160clt,min,ReisAl00,offense,0,,,,,
player,201209160clt,min,ReisAl00,off_pct,0%,,,,,
player,201209160clt,min,ReisAl00,defense,0,,,,,
player,201209160clt,min,ReisAl00,def_pct,0%,,,,,
player,201209160clt,min,ReisAl00,special_teams,6,,,,,
player,201209160clt,min,ReisAl00,st_pct,20%,,,,,
player,201209160clt,min,JeffA.00,pos,CB,,,,,
player,201209160clt,min,JeffA.00,offense,0,,,,,
player,201209160clt,min,JeffA.00,off_pct,0%,,,,,
player,201209160clt,min,JeffA.00,defense,0,,,,,
player,201209160clt,min,JeffA.00,def_pct,0%,,,,,
player,201209160clt,min,JeffA.00,special_teams,6,,,,,
player,201209160clt,min,JeffA.00,st_pct,20%,,,,,
