game,2012,3,20120923,201209230sdg,atl,"Atlanta Falcons",27,sdg,"San Diego Chargers",3
player,201209230sdg,sdg,StucDa20,special_teams,20,,,,,
player,201209230sdg,sdg,StucDa20,st_pct,95%,,,,,
player,201209230sdg,sdg,GachAn00,pos,LB,,,,,
player,201209230sdg,sdg,GachAn00,offense,0,,,,,
player,201209230sdg,sdg,GachAn00,off_pct,0%,,,,,
player,201209230sdg,sdg,GachAn00,defense,0,,,,,
player,201209230sdg,sdg,GachAn00,def_pct,0%,,,,,
player,201209230sdg,sdg,GachAn00,special_teams,16,,,,,
player,201209230sdg,sdg,GachAn00,st_pct,76%,,,,,
player,201209230sdg,sdg,GatsGr00,pos,DB,,,,,
player,201209230sdg,sdg,GatsGr00,offense,0,,,,,
player,201209230sdg,sdg,GatsGr00,off_pct,0%,,,,,
player,201209230sdg,sdg,GatsGr00,defense,0,,,,,
player,201209230sdg,sdg,GatsGr00,def_pct,0%,,,,,
player,201209230sdg,sdg,GatsGr00,special_teams,5,,,,,
player,201209230sdg,sdg,GatsGr00,st_pct,24%,,,,,
player,201209230sdg,sdg,WindMi00,pos,LS,,,,,
player,201209230sdg,sdg,WindMi00,offense,0,,,,,
player,201209230sdg,sdg,WindMi00,off_pct,0%,,,,,
player,201209230sdg,sdg,WindMi00,defense,0,,,,,
player,201209230sdg,sdg,WindMi00,def_pct,0%,,,,,
player,201209230sdg,sdg,WindMi00,special_teams,5,,,,,
player,201209230sdg,sdg,WindMi00,st_pct,24%,,,,,
player,201209230sdg,sdg,ScifMi20,pos,P,,,,,
player,201209230sdg,sdg,ScifMi20,offense,0,,,,,
player,201209230sdg,sdg,ScifMi20,off_pct,0%,,,,,
player,201209230sdg,sdg,ScifMi20,defense,0,,,,,
player,201209230sdg,sdg,ScifMi20,def_pct,0%,,,,,
player,201209230sdg,sdg,ScifMi20,special_teams,5,,,,,
player,201209230sdg,sdg,ScifMi20,st_pct,24%,,,,,
player,201209230sdg,sdg,kaedinat01,pos,K,,,,,
player,201209230sdg,sdg,kaedinat01,offense,0,,,,,
player,201209230sdg,sdg,kaedinat01,off_pct,0%,,,,,
player,201209230sdg,sdg,kaedinat01,defense,0,,,,,
player,201209230sdg,sdg,kaedinat01,def_pct,0%,,,,,
player,201209230sdg,sdg,kaedinat01,special_teams,3,,,,,
player,201209230sdg,sdg,kaedinat01,st_pct,14%,,,,,
player,201209230sdg,sdg,HadnRe20,pos,G,,,,,
player,201209230sdg,sdg,HadnRe20,offense,0,,,,,
player,201209230sdg,sdg,HadnRe20,off_pct,0%,,,,,
player,201209230sdg,sdg,HadnRe20,defense,0,,,,,
player,201209230sdg,sdg,HadnRe20,def_pct,0%,,,,,
player,201209230sdg,sdg,HadnRe20,special_teams,1,,,,,
player,201209230sdg,sdg,HadnRe20,st_pct,5%,,,,,
player,201209230sdg,sdg,MolkDa00,pos,C,,,,,
player,201209230sdg,sdg,MolkDa00,offense,0,,,,,
player,201209230sdg,sdg,MolkDa00,off_pct,0%,,,,,
player,201209230sdg,sdg,MolkDa00,defense,0,,,,,
player,201209230sdg,sdg,MolkDa00,def_pct,0%,,,,,
player,201209230sdg,sdg,MolkDa00,special_teams,1,,,,,
player,201209230sdg,sdg,MolkDa00,st_pct,5%,,,,,
player,201209230sdg,atl,ReynGa20,pos,G,,,,,
player,201209230sdg,atl,ReynGa20,offense,72,,,,,
player,201209230sdg,atl,ReynGa20,off_pct,100%,,,,,
player,201209230sdg,atl,ReynGa20,defense,0,,,,,
player,201209230sdg,atl,ReynGa20,def_pct,0%,,,,,
player,201209230sdg,atl,ReynGa20,special_teams,4,,,,,
player,201209230sdg,atl,ReynGa20,st_pct,19%,,,,,
player,201209230sdg,atl,BakeSa21,pos,T,,,,,
player,201209230sdg,atl,BakeSa21,offense,72,,,,,
player,201209230sdg,atl,BakeSa21,off_pct,100%,,,,,
player,201209230sdg,atl,BakeSa21,defense,0,,,,,
player,201209230sdg,atl,BakeSa21,def_pct,0%,,,,,
player,201209230sdg,atl,BakeSa21,special_teams,4,,,,,
player,201209230sdg,atl,BakeSa21,st_pct,19%,,,,,
player,201209230sdg,atl,BlalJu20,pos,G,,,,,
player,201209230sdg,atl,BlalJu20,offense,72,,,,,
player,201209230sdg,atl,BlalJu20,off_pct,100%,,,,,
player,201209230sdg,atl,BlalJu20,defense,0,,,,,
player,201209230sdg,atl,BlalJu20,def_pct,0%,,,,,
player,201209230sdg,atl,BlalJu20,special_teams,4,,,,,
player,201209230sdg,atl,BlalJu20,st_pct,19%,,,,,
player,201209230sdg,atl,RyanMa00,pos,QB,,,,,
player,201209230sdg,atl,RyanMa00,offense,69,,,,,
player,201209230sdg,atl,RyanMa00,off_pct,96%,,,,,
player,201209230sdg,atl,RyanMa00,defense,0,,,,,
player,201209230sdg,atl,RyanMa00,def_pct,0%,,,,,
player,201209230sdg,atl,RyanMa00,special_teams,0,,,,,
player,201209230sdg,atl,RyanMa00,st_pct,0%,,,,,
player,201209230sdg,atl,WhitRo00,pos,WR,,,,,
player,201209230sdg,atl,WhitRo00,offense,67,,,,,
player,201209230sdg,atl,WhitRo00,off_pct,93%,,,,,
player,201209230sdg,atl,WhitRo00,defense,0,,,,,
player,201209230sdg,atl,WhitRo00,def_pct,0%,,,,,
player,201209230sdg,atl,WhitRo00,special_teams,0,,,,,
player,201209230sdg,atl,WhitRo00,st_pct,0%,,,,,
player,201209230sdg,atl,McClTo20,pos,C,,,,,
player,201209230sdg,atl,McClTo20,offense,66,,,,,
player,201209230sdg,atl,McClTo20,off_pct,92%,,,,,
player,201209230sdg,atl,McClTo20,defense,0,,,,,
player,201209230sdg,atl,McClTo20,def_pct,0%,,,,,
player,201209230sdg,atl,McClTo20,special_teams,0,,,,,
player,201209230sdg,atl,McClTo20,st_pct,0%,,,,,
player,201209230sdg,atl,GonzTo00,pos,TE,,,,,
player,201209230sdg,atl,GonzTo00,offense,66,,,,,
player,201209230sdg,atl,GonzTo00,off_pct,92%,,,,,
player,201209230sdg,atl,GonzTo00,defense,0,,,,,
player,201209230sdg,atl,GonzTo00,def_pct,0%,,,,,
player,201209230sdg,atl,GonzTo00,special_teams,0,,,,,
player,201209230sdg,atl,GonzTo00,st_pct,0%,,,,,
player,201209230sdg,atl,ClabTy20,pos,T,,,,,
player,201209230sdg,atl,ClabTy20,offense,62,,,,,
player,201209230sdg,atl,ClabTy20,off_pct,86%,,,,,
player,201209230sdg,atl,ClabTy20,defense,0,,,,,
player,201209230sdg,atl,ClabTy20,def_pct,0%,,,,,
player,201209230sdg,atl,ClabTy20,special_teams,4,,,,,
player,201209230sdg,atl,ClabTy20,st_pct,19%,,,,,
player,201209230sdg,atl,DougHa00,pos,WR,,,,,
player,201209230sdg,atl,DougHa00,offense,48,,,,,
player,201209230sdg,atl,DougHa00,off_pct,67%,,,,,
player,201209230sdg,atl,DougHa00,defense,0,,,,,
player,201209230sdg,atl,DougHa00,def_pct,0%,,,,,
player,201209230sdg,atl,DougHa00,special_teams,0,,,,,
player,201209230sdg,atl,DougHa00,st_pct,0%,,,,,
player,201209230sdg,atl,JoneJu02,pos,WR,,,,,
player,201209230sdg,atl,JoneJu02,offense,38,,,,,
player,201209230sdg,atl,JoneJu02,off_pct,53%,,,,,
player,201209230sdg,atl,JoneJu02,defense,0,,,,,
player,201209230sdg,atl,JoneJu02,def_pct,0%,,,,,
player,201209230sdg,atl,JoneJu02,special_teams,0,,,,,
player,201209230sdg,atl,JoneJu02,st_pct,0%,,,,,
player,201209230sdg,atl,RodgJa00,pos,RB,,,,,
player,201209230sdg,atl,RodgJa00,offense,34,,,,,
player,201209230sdg,atl,RodgJa00,off_pct,47%,,,,,
player,201209230sdg,atl,RodgJa00,defense,0,,,,,
player,201209230sdg,atl,RodgJa00,def_pct,0%,,,,,
player,201209230sdg,atl,RodgJa00,special_teams,2,,,,,
player,201209230sdg,atl,RodgJa00,st_pct,10%,,,,,
player,201209230sdg,atl,TurnMi00,pos,RB,,,,,
player,201209230sdg,atl,TurnMi00,offense,32,,,,,
player,201209230sdg,atl,TurnMi00,off_pct,44%,,,,,
player,201209230sdg,atl,TurnMi00,defense,0,,,,,
player,201209230sdg,atl,TurnMi00,def_pct,0%,,,,,
player,201209230sdg,atl,TurnMi00,special_teams,0,,,,,
player,201209230sdg,atl,TurnMi00,st_pct,0%,,,,,
player,201209230sdg,atl,SnelJa00,pos,RB,,,,,
player,201209230sdg,atl,SnelJa00,offense,21,,,,,
player,201209230sdg,atl,SnelJa00,off_pct,29%,,,,,
player,201209230sdg,atl,SnelJa00,defense,0,,,,,
player,201209230sdg,atl,SnelJa00,def_pct,0%,,,,,
player,201209230sdg,atl,SnelJa00,special_teams,10,,,,,
player,201209230sdg,atl,SnelJa00,st_pct,48%,,,,,
player,201209230sdg,atl,GallTo00,pos,TE,,,,,
player,201209230sdg,atl,GallTo00,offense,15,,,,,
player,201209230sdg,atl,GallTo00,off_pct,21%,,,,,
player,201209230sdg,atl,GallTo00,defense,0,,,,,
player,201209230sdg,atl,GallTo00,def_pct,0%,,,,,
player,201209230sdg,atl,GallTo00,special_teams,12,,,,,
player,201209230sdg,atl,GallTo00,st_pct,57%,,,,,
player,201209230sdg,atl,DaviDr00,pos,WR,,,,,
player,201209230sdg,atl,DaviDr00,offense,13,,,,,
player,201209230sdg,atl,DaviDr00,off_pct,18%,,,,,
player,201209230sdg,atl,DaviDr00,defense,0,,,,,
player,201209230sdg,atl,DaviDr00,def_pct,0%,,,,,
player,201209230sdg,atl,DaviDr00,special_teams,16,,,,,
player,201209230sdg,atl,DaviDr00,st_pct,76%,,,,,
player,201209230sdg,atl,PoliLo00,pos,FB,,,,,
player,201209230sdg,atl,PoliLo00,offense,13,,,,,
player,201209230sdg,atl,PoliLo00,off_pct,18%,,,,,
player,201209230sdg,atl,PoliLo00,defense,0,,,,,
player,201209230sdg,atl,PoliLo00,def_pct,0%,,,,,
player,201209230sdg,atl,PoliLo00,special_teams,7,,,,,
player,201209230sdg,atl,PoliLo00,st_pct,33%,,,,,
player,201209230sdg,atl,JohnMi23,pos,G,,,,,
player,201209230sdg,atl,JohnMi23,offense,13,,,,,
player,201209230sdg,atl,JohnMi23,off_pct,18%,,,,,
player,201209230sdg,atl,JohnMi23,defense,0,,,,,
player,201209230sdg,atl,JohnMi23,def_pct,0%,,,,,
player,201209230sdg,atl,JohnMi23,special_teams,5,,,,,
player,201209230sdg,atl,JohnMi23,st_pct,24%,,,,,
player,201209230sdg,atl,KonzPe00,pos,G,,,,,
player,201209230sdg,atl,KonzPe00,offense,7,,,,,
player,201209230sdg,atl,KonzPe00,off_pct,10%,,,,,
player,201209230sdg,atl,KonzPe00,defense,0,,,,,
player,201209230sdg,atl,KonzPe00,def_pct,0%,,,,,
player,201209230sdg,atl,KonzPe00,special_teams,6,,,,,
player,201209230sdg,atl,KonzPe00,st_pct,29%,,,,,
player,201209230sdg,atl,PalmMi00,pos,TE,,,,,
player,201209230sdg,atl,PalmMi00,offense,6,,,,,
player,201209230sdg,atl,PalmMi00,off_pct,8%,,,,,
player,201209230sdg,atl,PalmMi00,defense,0,,,,,
player,201209230sdg,atl,PalmMi00,def_pct,0%,,,,,
player,201209230sdg,atl,PalmMi00,special_teams,2,,,,,
player,201209230sdg,atl,PalmMi00,st_pct,10%,,,,,
player,201209230sdg,atl,ConeKe00,pos,WR,,,,,
player,201209230sdg,atl,ConeKe00,offense,3,,,,,
player,201209230sdg,atl,ConeKe00,off_pct,4%,,,,,
player,201209230sdg,atl,ConeKe00,defense,0,,,,,
player,201209230sdg,atl,ConeKe00,def_pct,0%,,,,,
player,201209230sdg,atl,ConeKe00,special_teams,16,,,,,
player,201209230sdg,atl,ConeKe00,st_pct,76%,,,,,
player,201209230sdg,atl,McCoLu00,pos,QB,,,,,
player,201209230sdg,atl,McCoLu00,offense,3,,,,,
player,201209230sdg,atl,McCoLu00,off_pct,4%,,,,,
player,201209230sdg,atl,McCoLu00,defense,0,,,,,
player,201209230sdg,atl,McCoLu00,def_pct,0%,,,,,
player,201209230sdg,atl,McCoLu00,special_teams,0,,,,,
player,201209230sdg,atl,McCoLu00,st_pct,0%,,,,,
player,201209230sdg,atl,NichSt99,pos,LB,,,,,
player,201209230sdg,atl,NichSt99,offense,0,,,,,
player,201209230sdg,atl,NichSt99,off_pct,0%,,,,,
player,201209230sdg,atl,NichSt99,defense,56,,,,,
player,201209230sdg,atl,NichSt99,def_pct,100%,,,,,
player,201209230sdg,atl,NichSt99,special_teams,6,,,,,
player,201209230sdg,atl,NichSt99,st_pct,29%,,,,,
player,201209230sdg,atl,DeCoTh99,pos,FS,,,,,
player,201209230sdg,atl,DeCoTh99,offense,0,,,,,
player,201209230sdg,atl,DeCoTh99,off_pct,0%,,,,,
player,201209230sdg,atl,DeCoTh99,defense,56,,,,,
player,201209230sdg,atl,DeCoTh99,def_pct,100%,,,,,
player,201209230sdg,atl,DeCoTh99,special_teams,5,,,,,
player,201209230sdg,atl,DeCoTh99,st_pct,24%,,,,,
player,201209230sdg,atl,MoorWi99,pos,SS,,,,,
player,201209230sdg,atl,MoorWi99,offense,0,,,,,
player,201209230sdg,atl,MoorWi99,off_pct,0%,,,,,
player,201209230sdg,atl,MoorWi99,defense,56,,,,,
player,201209230sdg,atl,MoorWi99,def_pct,100%,,,,,
player,201209230sdg,atl,MoorWi99,special_teams,1,,,,,
player,201209230sdg,atl,MoorWi99,st_pct,5%,,,,,
player,201209230sdg,atl,WeatSe99,pos,LB,,,,,
player,201209230sdg,atl,WeatSe99,offense,0,,,,,
player,201209230sdg,atl,WeatSe99,off_pct,0%,,,,,
player,201209230sdg,atl,WeatSe99,defense,56,,,,,
player,201209230sdg,atl,WeatSe99,def_pct,100%,,,,,
player,201209230sdg,atl,WeatSe99,special_teams,1,,,,,
player,201209230sdg,atl,WeatSe99,st_pct,5%,,,,,
player,201209230sdg,atl,RobiDu20,pos,CB,,,,,
player,201209230sdg,atl,RobiDu20,offense,0,,,,,
player,201209230sdg,atl,RobiDu20,off_pct,0%,,,,,
player,201209230sdg,atl,RobiDu20,defense,56,,,,,
player,201209230sdg,atl,RobiDu20,def_pct,100%,,,,,
player,201209230sdg,atl,RobiDu20,special_teams,0,,,,,
player,201209230sdg,atl,RobiDu20,st_pct,0%,,,,,
player,201209230sdg,atl,SamuAs20,pos,CB,,,,,
player,201209230sdg,atl,SamuAs20,offense,0,,,,,
player,201209230sdg,atl,SamuAs20,off_pct,0%,,,,,
player,201209230sdg,atl,SamuAs20,defense,56,,,,,
player,201209230sdg,atl,SamuAs20,def_pct,100%,,,,,
player,201209230sdg,atl,SamuAs20,special_teams,0,,,,,
player,201209230sdg,atl,SamuAs20,st_pct,0%,,,,,
player,201209230sdg,atl,JerrPe99,pos,DT,,,,,
player,201209230sdg,atl,JerrPe99,offense,0,,,,,
player,201209230sdg,atl,JerrPe99,off_pct,0%,,,,,
player,201209230sdg,atl,JerrPe99,defense,45,,,,,
player,201209230sdg,atl,JerrPe99,def_pct,80%,,,,,
player,201209230sdg,atl,JerrPe99,special_teams,1,,,,,
player,201209230sdg,atl,JerrPe99,st_pct,5%,,,,,
player,201209230sdg,atl,BabiJo20,pos,DT,,,,,
player,201209230sdg,atl,BabiJo20,offense,0,,,,,
player,201209230sdg,atl,BabiJo20,off_pct,0%,,,,,
player,201209230sdg,atl,BabiJo20,defense,40,,,,,
player,201209230sdg,atl,BabiJo20,def_pct,71%,,,,,
player,201209230sdg,atl,BabiJo20,special_teams,1,,,,,
player,201209230sdg,atl,BabiJo20,st_pct,5%,,,,,
player,201209230sdg,atl,AbraJo00,pos,DE,,,,,
player,201209230sdg,atl,AbraJo00,offense,0,,,,,
player,201209230sdg,atl,AbraJo00,off_pct,0%,,,,,
player,201209230sdg,atl,AbraJo00,defense,37,,,,,
player,201209230sdg,atl,AbraJo00,def_pct,66%,,,,,
player,201209230sdg,atl,AbraJo00,special_teams,0,,,,,
player,201209230sdg,atl,AbraJo00,st_pct,0%,,,,,
player,201209230sdg,atl,FranDo99,pos,CB,,,,,
player,201209230sdg,atl,FranDo99,offense,0,,,,,
player,201209230sdg,atl,FranDo99,off_pct,0%,,,,,
player,201209230sdg,atl,FranDo99,defense,36,,,,,
player,201209230sdg,atl,FranDo99,def_pct,64%,,,,,
player,201209230sdg,atl,FranDo99,special_teams,10,,,,,
player,201209230sdg,atl,FranDo99,st_pct,48%,,,,,
player,201209230sdg,atl,EdwaRa21,pos,DE,,,,,
player,201209230sdg,atl,EdwaRa21,offense,0,,,,,
player,201209230sdg,atl,EdwaRa21,off_pct,0%,,,,,
player,201209230sdg,atl,EdwaRa21,defense,35,,,,,
player,201209230sdg,atl,EdwaRa21,def_pct,62%,,,,,
player,201209230sdg,atl,EdwaRa21,special_teams,1,,,,,
player,201209230sdg,atl,EdwaRa21,st_pct,5%,,,,,
player,201209230sdg,atl,BierKr99,pos,DE,,,,,
player,201209230sdg,atl,BierKr99,offense,0,,,,,
player,201209230sdg,atl,BierKr99,off_pct,0%,,,,,
player,201209230sdg,atl,BierKr99,defense,29,,,,,
player,201209230sdg,atl,BierKr99,def_pct,52%,,,,,
player,201209230sdg,atl,BierKr99,special_teams,15,,,,,
player,201209230sdg,atl,BierKr99,st_pct,71%,,,,,
player,201209230sdg,atl,WalkVa99,pos,DT,,,,,
player,201209230sdg,atl,WalkVa99,offense,0,,,,,
player,201209230sdg,atl,WalkVa99,off_pct,0%,,,,,
player,201209230sdg,atl,WalkVa99,defense,26,,,,,
player,201209230sdg,atl,WalkVa99,def_pct,46%,,,,,
player,201209230sdg,atl,WalkVa99,special_teams,2,,,,,
player,201209230sdg,atl,WalkVa99,st_pct,10%,,,,,
player,201209230sdg,atl,DentAk00,pos,LB,,,,,
player,201209230sdg,atl,DentAk00,offense,0,,,,,
player,201209230sdg,atl,DentAk00,off_pct,0%,,,,,
player,201209230sdg,atl,DentAk00,defense,20,,,,,
player,201209230sdg,atl,DentAk00,def_pct,36%,,,,,
player,201209230sdg,atl,DentAk00,special_teams,6,,,,,
player,201209230sdg,atl,DentAk00,st_pct,29%,,,,,
player,201209230sdg,atl,SidbLa99,pos,DE,,,,,
player,201209230sdg,atl,SidbLa99,offense,0,,,,,
player,201209230sdg,atl,SidbLa99,off_pct,0%,,,,,
player,201209230sdg,atl,SidbLa99,defense,11,,,,,
player,201209230sdg,atl,SidbLa99,def_pct,20%,,,,,
player,201209230sdg,atl,SidbLa99,special_teams,4,,,,,
player,201209230sdg,atl,SidbLa99,st_pct,19%,,,,,
player,201209230sdg,atl,RobeTr00,pos,DT,,,,,
player,201209230sdg,atl,RobeTr00,offense,0,,,,,
player,201209230sdg,atl,RobeTr00,off_pct,0%,,,,,
player,201209230sdg,atl,RobeTr00,defense,1,,,,,
player,201209230sdg,atl,RobeTr00,def_pct,2%,,,,,
player,201209230sdg,atl,RobeTr00,special_teams,0,,,,,
player,201209230sdg,atl,RobeTr00,st_pct,0%,,,,,
player,201209230sdg,atl,BoshMa00,pos,P,,,,,
player,201209230sdg,atl,BoshMa00,offense,0,,,,,
player,201209230sdg,atl,BoshMa00,off_pct,0%,,,,,
player,201209230sdg,atl,BoshMa00,defense,0,,,,,
player,201209230sdg,atl,BoshMa00,def_pct,0%,,,,,
player,201209230sdg,atl,BoshMa00,special_teams,14,,,,,
player,201209230sdg,atl,BoshMa00,st_pct,67%,,,,,
player,201209230sdg,atl,HopeCh21,pos,SS,,,,,
player,201209230sdg,atl,HopeCh21,offense,0,,,,,
player,201209230sdg,atl,HopeCh21,off_pct,0%,,,,,
player,201209230sdg,atl,HopeCh21,defense,0,,,,,
player,201209230sdg,atl,HopeCh21,def_pct,0%,,,,,
player,201209230sdg,atl,HopeCh21,special_teams,14,,,,,
player,201209230sdg,atl,HopeCh21,st_pct,67%,,,,,
player,201209230sdg,atl,McClRo98,pos,CB,,,,,
player,201209230sdg,atl,McClRo98,offense,0,,,,,
player,201209230sdg,atl,McClRo98,off_pct,0%,,,,,
player,201209230sdg,atl,McClRo98,defense,0,,,,,
player,201209230sdg,atl,McClRo98,def_pct,0%,,,,,
player,201209230sdg,atl,McClRo98,special_teams,12,,,,,
player,201209230sdg,atl,McClRo98,st_pct,57%,,,,,
player,201209230sdg,atl,JameRo99,pos,LB,,,,,
player,201209230sdg,atl,JameRo99,offense,0,,,,,
player,201209230sdg,atl,JameRo99,off_pct,0%,,,,,
player,201209230sdg,atl,JameRo99,defense,0,,,,,
player,201209230sdg,atl,JameRo99,def_pct,0%,,,,,
player,201209230sdg,atl,JameRo99,special_teams,11,,,,,
player,201209230sdg,atl,JameRo99,st_pct,52%,,,,,
player,201209230sdg,atl,PeteMi20,pos,LB,,,,,
player,201209230sdg,atl,PeteMi20,offense,0,,,,,
player,201209230sdg,atl,PeteMi20,off_pct,0%,,,,,
player,201209230sdg,atl,PeteMi20,defense,0,,,,,
player,201209230sdg,atl,PeteMi20,def_pct,0%,,,,,
player,201209230sdg,atl,PeteMi20,special_teams,11,,,,,
player,201209230sdg,atl,PeteMi20,st_pct,52%,,,,,
player,201209230sdg,atl,HarrJo02,pos,LS,,,,,
player,201209230sdg,atl,HarrJo02,offense,0,,,,,
player,201209230sdg,atl,HarrJo02,off_pct,0%,,,,,
player,201209230sdg,atl,HarrJo02,defense,0,,,,,
player,201209230sdg,atl,HarrJo02,def_pct,0%,,,,,
player,201209230sdg,atl,HarrJo02,special_teams,9,,,,,
player,201209230sdg,atl,HarrJo02,st_pct,43%,,,,,
player,201209230sdg,atl,MitcCh01,pos,FS,,,,,
player,201209230sdg,atl,MitcCh01,offense,0,,,,,
player,201209230sdg,atl,MitcCh01,off_pct,0%,,,,,
player,201209230sdg,atl,MitcCh01,defense,0,,,,,
player,201209230sdg,atl,MitcCh01,def_pct,0%,,,,,
player,201209230sdg,atl,MitcCh01,special_teams,7,,,,,
player,201209230sdg,atl,MitcCh01,st_pct,33%,,,,,
player,201209230sdg,atl,JohnTe01,pos,CB,,,,,
player,201209230sdg,atl,JohnTe01,offense,0,,,,,
player,201209230sdg,atl,JohnTe01,off_pct,0%,,,,,
player,201209230sdg,atl,JohnTe01,defense,0,,,,,
player,201209230sdg,atl,JohnTe01,def_pct,0%,,,,,
player,201209230sdg,atl,JohnTe01,special_teams,4,,,,,
player,201209230sdg,atl,JohnTe01,st_pct,19%,,,,,
player,201209230sdg,atl,bryanmat01,pos,K,,,,,
player,201209230sdg,atl,bryanmat01,offense,0,,,,,
player,201209230sdg,atl,bryanmat01,off_pct,0%,,,,,
player,201209230sdg,atl,bryanmat01,defense,0,,,,,
player,201209230sdg,atl,bryanmat01,def_pct,0%,,,,,
player,201209230sdg,atl,bryanmat01,special_teams,4,,,,,
player,201209230sdg,atl,bryanmat01,st_pct,19%,,,,,
