game,2012,15,20121216,201212160cle,was,"Washington Redskins",38,cle,"Cleveland Browns",21
player,201212160cle,was,PaulLo00,special_teams,6,,,,,
player,201212160cle,was,PaulLo00,st_pct,19%,,,,,
player,201212160cle,was,MontWi20,pos,C,,,,,
player,201212160cle,was,MontWi20,offense,69,,,,,
player,201212160cle,was,MontWi20,off_pct,92%,,,,,
player,201212160cle,was,MontWi20,defense,0,,,,,
player,201212160cle,was,MontWi20,def_pct,0%,,,,,
player,201212160cle,was,MontWi20,special_teams,6,,,,,
player,201212160cle,was,MontWi20,st_pct,19%,,,,,
player,201212160cle,was,GarcPi00,pos,WR,,,,,
player,201212160cle,was,GarcPi00,offense,56,,,,,
player,201212160cle,was,GarcPi00,off_pct,75%,,,,,
player,201212160cle,was,GarcPi00,defense,0,,,,,
player,201212160cle,was,GarcPi00,def_pct,0%,,,,,
player,201212160cle,was,GarcPi00,special_teams,0,,,,,
player,201212160cle,was,GarcPi00,st_pct,0%,,,,,
player,201212160cle,was,MorrAl00,pos,RB,,,,,
player,201212160cle,was,MorrAl00,offense,54,,,,,
player,201212160cle,was,MorrAl00,off_pct,72%,,,,,
player,201212160cle,was,MorrAl00,defense,0,,,,,
player,201212160cle,was,MorrAl00,def_pct,0%,,,,,
player,201212160cle,was,MorrAl00,special_teams,0,,,,,
player,201212160cle,was,MorrAl00,st_pct,0%,,,,,
player,201212160cle,was,BlacJo20,pos,T,,,,,
player,201212160cle,was,BlacJo20,offense,43,,,,,
player,201212160cle,was,BlacJo20,off_pct,57%,,,,,
player,201212160cle,was,BlacJo20,defense,0,,,,,
player,201212160cle,was,BlacJo20,def_pct,0%,,,,,
player,201212160cle,was,BlacJo20,special_teams,6,,,,,
player,201212160cle,was,BlacJo20,st_pct,19%,,,,,
player,201212160cle,was,MorgJo00,pos,WR,,,,,
player,201212160cle,was,MorgJo00,offense,43,,,,,
player,201212160cle,was,MorgJo00,off_pct,57%,,,,,
player,201212160cle,was,MorgJo00,defense,0,,,,,
player,201212160cle,was,MorgJo00,def_pct,0%,,,,,
player,201212160cle,was,MorgJo00,special_teams,0,,,,,
player,201212160cle,was,MorgJo00,st_pct,0%,,,,,
player,201212160cle,was,HankLe00,pos,WR,,,,,
player,201212160cle,was,HankLe00,offense,41,,,,,
player,201212160cle,was,HankLe00,off_pct,55%,,,,,
player,201212160cle,was,HankLe00,defense,0,,,,,
player,201212160cle,was,HankLe00,def_pct,0%,,,,,
player,201212160cle,was,HankLe00,special_teams,0,,,,,
player,201212160cle,was,HankLe00,st_pct,0%,,,,,
player,201212160cle,was,MossSa00,pos,WR,,,,,
player,201212160cle,was,MossSa00,offense,35,,,,,
player,201212160cle,was,MossSa00,off_pct,47%,,,,,
player,201212160cle,was,MossSa00,defense,0,,,,,
player,201212160cle,was,MossSa00,def_pct,0%,,,,,
player,201212160cle,was,MossSa00,special_teams,0,,,,,
player,201212160cle,was,MossSa00,st_pct,0%,,,,,
player,201212160cle,was,PoluTy20,pos,T,,,,,
player,201212160cle,was,PoluTy20,offense,32,,,,,
player,201212160cle,was,PoluTy20,off_pct,43%,,,,,
player,201212160cle,was,PoluTy20,defense,0,,,,,
player,201212160cle,was,PoluTy20,def_pct,0%,,,,,
player,201212160cle,was,PoluTy20,special_teams,0,,,,,
player,201212160cle,was,PoluTy20,st_pct,0%,,,,,
player,201212160cle,was,YounDa01,pos,FB,,,,,
player,201212160cle,was,YounDa01,offense,25,,,,,
player,201212160cle,was,YounDa01,off_pct,33%,,,,,
player,201212160cle,was,YounDa01,defense,0,,,,,
player,201212160cle,was,YounDa01,def_pct,0%,,,,,
player,201212160cle,was,YounDa01,special_teams,5,,,,,
player,201212160cle,was,YounDa01,st_pct,16%,,,,,
player,201212160cle,was,RoysEv00,pos,RB,,,,,
player,201212160cle,was,RoysEv00,offense,21,,,,,
player,201212160cle,was,RoysEv00,off_pct,28%,,,,,
player,201212160cle,was,RoysEv00,defense,0,,,,,
player,201212160cle,was,RoysEv00,def_pct,0%,,,,,
player,201212160cle,was,RoysEv00,special_teams,4,,,,,
player,201212160cle,was,RoysEv00,st_pct,13%,,,,,
player,201212160cle,was,CoolCh00,pos,TE,,,,,
player,201212160cle,was,CoolCh00,offense,18,,,,,
player,201212160cle,was,CoolCh00,off_pct,24%,,,,,
player,201212160cle,was,CoolCh00,defense,0,,,,,
player,201212160cle,was,CoolCh00,def_pct,0%,,,,,
player,201212160cle,was,CoolCh00,special_teams,4,,,,,
player,201212160cle,was,CoolCh00,st_pct,13%,,,,,
player,201212160cle,was,HurtMa00,pos,T,,,,,
player,201212160cle,was,HurtMa00,offense,6,,,,,
player,201212160cle,was,HurtMa00,off_pct,8%,,,,,
player,201212160cle,was,HurtMa00,defense,0,,,,,
player,201212160cle,was,HurtMa00,def_pct,0%,,,,,
player,201212160cle,was,HurtMa00,special_teams,6,,,,,
player,201212160cle,was,HurtMa00,st_pct,19%,,,,,
player,201212160cle,was,PaulNi00,pos,TE,,,,,
player,201212160cle,was,PaulNi00,offense,5,,,,,
player,201212160cle,was,PaulNi00,off_pct,7%,,,,,
player,201212160cle,was,PaulNi00,defense,0,,,,,
player,201212160cle,was,PaulNi00,def_pct,0%,,,,,
player,201212160cle,was,PaulNi00,special_teams,22,,,,,
player,201212160cle,was,PaulNi00,st_pct,71%,,,,,
player,201212160cle,was,RobiAl00,pos,WR,,,,,
player,201212160cle,was,RobiAl00,offense,3,,,,,
player,201212160cle,was,RobiAl00,off_pct,4%,,,,,
player,201212160cle,was,RobiAl00,defense,0,,,,,
player,201212160cle,was,RobiAl00,def_pct,0%,,,,,
player,201212160cle,was,RobiAl00,special_teams,1,,,,,
player,201212160cle,was,RobiAl00,st_pct,3%,,,,,
player,201212160cle,was,RilePe00,pos,LB,,,,,
player,201212160cle,was,RilePe00,offense,0,,,,,
player,201212160cle,was,RilePe00,off_pct,0%,,,,,
player,201212160cle,was,RilePe00,defense,53,,,,,
player,201212160cle,was,RilePe00,def_pct,100%,,,,,
player,201212160cle,was,RilePe00,special_teams,14,,,,,
player,201212160cle,was,RilePe00,st_pct,45%,,,,,
player,201212160cle,was,FletLo20,pos,LB,,,,,
player,201212160cle,was,FletLo20,offense,0,,,,,
player,201212160cle,was,FletLo20,off_pct,0%,,,,,
player,201212160cle,was,FletLo20,defense,53,,,,,
player,201212160cle,was,FletLo20,def_pct,100%,,,,,
player,201212160cle,was,FletLo20,special_teams,3,,,,,
player,201212160cle,was,FletLo20,st_pct,10%,,,,,
player,201212160cle,was,KerrRy00,pos,LB,,,,,
player,201212160cle,was,KerrRy00,offense,0,,,,,
player,201212160cle,was,KerrRy00,off_pct,0%,,,,,
player,201212160cle,was,KerrRy00,defense,53,,,,,
player,201212160cle,was,KerrRy00,def_pct,100%,,,,,
player,201212160cle,was,KerrRy00,special_teams,3,,,,,
player,201212160cle,was,KerrRy00,st_pct,10%,,,,,
player,201212160cle,was,HallDe99,pos,CB,,,,,
player,201212160cle,was,HallDe99,offense,0,,,,,
player,201212160cle,was,HallDe99,off_pct,0%,,,,,
player,201212160cle,was,HallDe99,defense,52,,,,,
player,201212160cle,was,HallDe99,def_pct,98%,,,,,
player,201212160cle,was,HallDe99,special_teams,9,,,,,
player,201212160cle,was,HallDe99,st_pct,29%,,,,,
player,201212160cle,was,WilsJo99,pos,CB,,,,,
player,201212160cle,was,WilsJo99,offense,0,,,,,
player,201212160cle,was,WilsJo99,off_pct,0%,,,,,
player,201212160cle,was,WilsJo99,defense,52,,,,,
player,201212160cle,was,WilsJo99,def_pct,98%,,,,,
player,201212160cle,was,WilsJo99,special_teams,3,,,,,
player,201212160cle,was,WilsJo99,st_pct,10%,,,,,
player,201212160cle,was,WillMa20,pos,FS,,,,,
player,201212160cle,was,WillMa20,offense,0,,,,,
player,201212160cle,was,WillMa20,off_pct,0%,,,,,
player,201212160cle,was,WillMa20,defense,51,,,,,
player,201212160cle,was,WillMa20,def_pct,96%,,,,,
player,201212160cle,was,WillMa20,special_teams,3,,,,,
player,201212160cle,was,WillMa20,st_pct,10%,,,,,
player,201212160cle,was,JackRo99,pos,LB,,,,,
player,201212160cle,was,JackRo99,offense,0,,,,,
player,201212160cle,was,JackRo99,off_pct,0%,,,,,
player,201212160cle,was,JackRo99,defense,42,,,,,
player,201212160cle,was,JackRo99,def_pct,79%,,,,,
player,201212160cle,was,JackRo99,special_teams,7,,,,,
player,201212160cle,was,JackRo99,st_pct,23%,,,,,
player,201212160cle,was,CofiBa20,pos,NT,,,,,
player,201212160cle,was,CofiBa20,offense,0,,,,,
player,201212160cle,was,CofiBa20,off_pct,0%,,,,,
player,201212160cle,was,CofiBa20,defense,36,,,,,
player,201212160cle,was,CofiBa20,def_pct,68%,,,,,
player,201212160cle,was,CofiBa20,special_teams,3,,,,,
player,201212160cle,was,CofiBa20,st_pct,10%,,,,,
player,201212160cle,was,JenkJa01,pos,DE,,,,,
player,201212160cle,was,JenkJa01,offense,0,,,,,
player,201212160cle,was,JenkJa01,off_pct,0%,,,,,
player,201212160cle,was,JenkJa01,defense,33,,,,,
player,201212160cle,was,JenkJa01,def_pct,62%,,,,,
player,201212160cle,was,JenkJa01,special_teams,3,,,,,
player,201212160cle,was,JenkJa01,st_pct,10%,,,,,
player,201212160cle,was,GolsKe20,pos,DE,,,,,
player,201212160cle,was,GolsKe20,offense,0,,,,,
player,201212160cle,was,GolsKe20,off_pct,0%,,,,,
player,201212160cle,was,GolsKe20,defense,27,,,,,
player,201212160cle,was,GolsKe20,def_pct,51%,,,,,
player,201212160cle,was,GolsKe20,special_teams,12,,,,,
player,201212160cle,was,GolsKe20,st_pct,39%,,,,,
player,201212160cle,was,DougRe20,pos,SS,,,,,
player,201212160cle,was,DougRe20,offense,0,,,,,
player,201212160cle,was,DougRe20,off_pct,0%,,,,,
player,201212160cle,was,DougRe20,defense,26,,,,,
player,201212160cle,was,DougRe20,def_pct,49%,,,,,
player,201212160cle,was,DougRe20,special_teams,25,,,,,
player,201212160cle,was,DougRe20,st_pct,81%,,,,,
player,201212160cle,was,JohnDo99,pos,CB,,,,,
player,201212160cle,was,JohnDo99,offense,0,,,,,
player,201212160cle,was,JohnDo99,off_pct,0%,,,,,
player,201212160cle,was,JohnDo99,defense,20,,,,,
player,201212160cle,was,JohnDo99,def_pct,38%,,,,,
player,201212160cle,was,JohnDo99,special_teams,16,,,,,
player,201212160cle,was,JohnDo99,st_pct,52%,,,,,
player,201212160cle,was,BoweSt20,pos,DE,,,,,
player,201212160cle,was,BoweSt20,offense,0,,,,,
player,201212160cle,was,BoweSt20,off_pct,0%,,,,,
player,201212160cle,was,BoweSt20,defense,20,,,,,
player,201212160cle,was,BoweSt20,def_pct,38%,,,,,
player,201212160cle,was,BoweSt20,special_teams,1,,,,,
player,201212160cle,was,BoweSt20,st_pct,3%,,,,,
player,201212160cle,was,PughJo99,pos,FS,,,,,
player,201212160cle,was,PughJo99,offense,0,,,,,
player,201212160cle,was,PughJo99,off_pct,0%,,,,,
player,201212160cle,was,PughJo99,defense,18,,,,,
player,201212160cle,was,PughJo99,def_pct,34%,,,,,
player,201212160cle,was,PughJo99,special_teams,13,,,,,
player,201212160cle,was,PughJo99,st_pct,42%,,,,,
player,201212160cle,was,WortDo99,pos,DE,,,,,
player,201212160cle,was,WortDo99,offense,0,,,,,
player,201212160cle,was,WortDo99,off_pct,0%,,,,,
player,201212160cle,was,WortDo99,defense,13,,,,,
player,201212160cle,was,WortDo99,def_pct,25%,,,,,
player,201212160cle,was,WortDo99,special_teams,0,,,,,
player,201212160cle,was,WortDo99,st_pct,0%,,,,,
player,201212160cle,was,AlexLo99,pos,LB,,,,,
player,201212160cle,was,AlexLo99,offense,0,,,,,
player,201212160cle,was,AlexLo99,off_pct,0%,,,,,
player,201212160cle,was,AlexLo99,defense,11,,,,,
player,201212160cle,was,AlexLo99,def_pct,21%,,,,,
player,201212160cle,was,AlexLo99,special_teams,20,,,,,
player,201212160cle,was,AlexLo99,st_pct,65%,,,,,
player,201212160cle,was,BakeCh99,pos,NT,,,,,
player,201212160cle,was,BakeCh99,offense,0,,,,,
player,201212160cle,was,BakeCh99,off_pct,0%,,,,,
player,201212160cle,was,BakeCh99,defense,10,,,,,
player,201212160cle,was,BakeCh99,def_pct,19%,,,,,
player,201212160cle,was,BakeCh99,special_teams,4,,,,,
player,201212160cle,was,BakeCh99,st_pct,13%,,,,,
player,201212160cle,was,GomeDe00,pos,FS,,,,,
player,201212160cle,was,GomeDe00,offense,0,,,,,
player,201212160cle,was,GomeDe00,off_pct,0%,,,,,
player,201212160cle,was,GomeDe00,defense,9,,,,,
player,201212160cle,was,GomeDe00,def_pct,17%,,,,,
player,201212160cle,was,GomeDe00,special_teams,22,,,,,
player,201212160cle,was,GomeDe00,st_pct,71%,,,,,
player,201212160cle,was,CrawRi00,pos,CB,,,,,
player,201212160cle,was,CrawRi00,offense,0,,,,,
player,201212160cle,was,CrawRi00,off_pct,0%,,,,,
player,201212160cle,was,CrawRi00,defense,3,,,,,
player,201212160cle,was,CrawRi00,def_pct,6%,,,,,
player,201212160cle,was,CrawRi00,special_teams,6,,,,,
player,201212160cle,was,CrawRi00,st_pct,19%,,,,,
player,201212160cle,was,WilsCh99,pos,LB,,,,,
player,201212160cle,was,WilsCh99,offense,0,,,,,
player,201212160cle,was,WilsCh99,off_pct,0%,,,,,
player,201212160cle,was,WilsCh99,defense,1,,,,,
player,201212160cle,was,WilsCh99,def_pct,2%,,,,,
player,201212160cle,was,WilsCh99,special_teams,19,,,,,
player,201212160cle,was,WilsCh99,st_pct,61%,,,,,
player,201212160cle,was,KehlBr99,pos,LB,,,,,
player,201212160cle,was,KehlBr99,offense,0,,,,,
player,201212160cle,was,KehlBr99,off_pct,0%,,,,,
player,201212160cle,was,KehlBr99,defense,0,,,,,
player,201212160cle,was,KehlBr99,def_pct,0%,,,,,
player,201212160cle,was,KehlBr99,special_teams,22,,,,,
player,201212160cle,was,KehlBr99,st_pct,71%,,,,,
player,201212160cle,was,MurpJe99,pos,CB,,,,,
player,201212160cle,was,MurpJe99,offense,0,,,,,
player,201212160cle,was,MurpJe99,off_pct,0%,,,,,
player,201212160cle,was,MurpJe99,defense,0,,,,,
player,201212160cle,was,MurpJe99,def_pct,0%,,,,,
player,201212160cle,was,MurpJe99,special_teams,19,,,,,
player,201212160cle,was,MurpJe99,st_pct,61%,,,,,
player,201212160cle,was,ForbKa00,pos,K,,,,,
player,201212160cle,was,ForbKa00,offense,0,,,,,
player,201212160cle,was,ForbKa00,off_pct,0%,,,,,
player,201212160cle,was,ForbKa00,defense,0,,,,,
player,201212160cle,was,ForbKa00,def_pct,0%,,,,,
player,201212160cle,was,ForbKa00,special_teams,13,,,,,
player,201212160cle,was,ForbKa00,st_pct,42%,,,,,
player,201212160cle,was,RoccSa20,pos,P,,,,,
player,201212160cle,was,RoccSa20,offense,0,,,,,
player,201212160cle,was,RoccSa20,off_pct,0%,,,,,
player,201212160cle,was,RoccSa20,defense,0,,,,,
player,201212160cle,was,RoccSa20,def_pct,0%,,,,,
player,201212160cle,was,RoccSa20,special_teams,11,,,,,
player,201212160cle,was,RoccSa20,st_pct,35%,,,,,
player,201212160cle,was,SundNi00,pos,LS,,,,,
player,201212160cle,was,SundNi00,offense,0,,,,,
player,201212160cle,was,SundNi00,off_pct,0%,,,,,
player,201212160cle,was,SundNi00,defense,0,,,,,
player,201212160cle,was,SundNi00,def_pct,0%,,,,,
player,201212160cle,was,SundNi00,special_teams,11,,,,,
player,201212160cle,was,SundNi00,st_pct,35%,,,,,
player,201212160cle,was,WillKe03,pos,RB,,,,,
player,201212160cle,was,WillKe03,offense,0,,,,,
player,201212160cle,was,WillKe03,off_pct,0%,,,,,
player,201212160cle,was,WillKe03,defense,0,,,,,
player,201212160cle,was,WillKe03,def_pct,0%,,,,,
player,201212160cle,was,WillKe03,special_teams,7,,,,,
player,201212160cle,was,WillKe03,st_pct,23%,,,,,
