game,2016,16,20161224,201612240rai,clt,"Indianapolis Colts",25,rai,"Oakland Raiders",33
player,201612240rai,clt,HiltT.00,def_pct,0%,,,,,
player,201612240rai,clt,HiltT.00,special_teams,0,,,,,
player,201612240rai,clt,HiltT.00,st_pct,0%,,,,,
player,201612240rai,clt,DorsPh00,pos,WR,,,,,
player,201612240rai,clt,DorsPh00,offense,38,,,,,
player,201612240rai,clt,DorsPh00,off_pct,69%,,,,,
player,201612240rai,clt,DorsPh00,defense,0,,,,,
player,201612240rai,clt,DorsPh00,def_pct,0%,,,,,
player,201612240rai,clt,DorsPh00,special_teams,0,,,,,
player,201612240rai,clt,DorsPh00,st_pct,0%,,,,,
player,201612240rai,clt,MoncDo00,pos,WR,,,,,
player,201612240rai,clt,MoncDo00,offense,36,,,,,
player,201612240rai,clt,MoncDo00,off_pct,65%,,,,,
player,201612240rai,clt,MoncDo00,defense,0,,,,,
player,201612240rai,clt,MoncDo00,def_pct,0%,,,,,
player,201612240rai,clt,MoncDo00,special_teams,0,,,,,
player,201612240rai,clt,MoncDo00,st_pct,0%,,,,,
player,201612240rai,clt,DoylJa00,pos,TE,,,,,
player,201612240rai,clt,DoylJa00,offense,35,,,,,
player,201612240rai,clt,DoylJa00,off_pct,64%,,,,,
player,201612240rai,clt,DoylJa00,defense,0,,,,,
player,201612240rai,clt,DoylJa00,def_pct,0%,,,,,
player,201612240rai,clt,DoylJa00,special_teams,12,,,,,
player,201612240rai,clt,DoylJa00,st_pct,44%,,,,,
player,201612240rai,clt,AlleDw00,pos,TE,,,,,
player,201612240rai,clt,AlleDw00,offense,35,,,,,
player,201612240rai,clt,AlleDw00,off_pct,64%,,,,,
player,201612240rai,clt,AlleDw00,defense,0,,,,,
player,201612240rai,clt,AlleDw00,def_pct,0%,,,,,
player,201612240rai,clt,AlleDw00,special_teams,0,,,,,
player,201612240rai,clt,AlleDw00,st_pct,0%,,,,,
player,201612240rai,clt,TurbRo00,pos,RB,,,,,
player,201612240rai,clt,TurbRo00,offense,26,,,,,
player,201612240rai,clt,TurbRo00,off_pct,47%,,,,,
player,201612240rai,clt,TurbRo00,defense,0,,,,,
player,201612240rai,clt,TurbRo00,def_pct,0%,,,,,
player,201612240rai,clt,TurbRo00,special_teams,8,,,,,
player,201612240rai,clt,TurbRo00,st_pct,30%,,,,,
player,201612240rai,clt,GoreFr00,pos,RB,,,,,
player,201612240rai,clt,GoreFr00,offense,26,,,,,
player,201612240rai,clt,GoreFr00,off_pct,47%,,,,,
player,201612240rai,clt,GoreFr00,defense,0,,,,,
player,201612240rai,clt,GoreFr00,def_pct,0%,,,,,
player,201612240rai,clt,GoreFr00,special_teams,0,,,,,
player,201612240rai,clt,GoreFr00,st_pct,0%,,,,,
player,201612240rai,clt,RogeCh02,pos,WR,,,,,
player,201612240rai,clt,RogeCh02,offense,18,,,,,
player,201612240rai,clt,RogeCh02,off_pct,33%,,,,,
player,201612240rai,clt,RogeCh02,defense,0,,,,,
player,201612240rai,clt,RogeCh02,def_pct,0%,,,,,
player,201612240rai,clt,RogeCh02,special_teams,5,,,,,
player,201612240rai,clt,RogeCh02,st_pct,19%,,,,,
player,201612240rai,clt,SwooEr00,pos,TE,,,,,
player,201612240rai,clt,SwooEr00,offense,10,,,,,
player,201612240rai,clt,SwooEr00,off_pct,18%,,,,,
player,201612240rai,clt,SwooEr00,defense,0,,,,,
player,201612240rai,clt,SwooEr00,def_pct,0%,,,,,
player,201612240rai,clt,SwooEr00,special_teams,19,,,,,
player,201612240rai,clt,SwooEr00,st_pct,70%,,,,,
player,201612240rai,clt,FergJo02,pos,RB,,,,,
player,201612240rai,clt,FergJo02,offense,1,,,,,
player,201612240rai,clt,FergJo02,off_pct,2%,,,,,
player,201612240rai,clt,FergJo02,defense,0,,,,,
player,201612240rai,clt,FergJo02,def_pct,0%,,,,,
player,201612240rai,clt,FergJo02,special_teams,11,,,,,
player,201612240rai,clt,FergJo02,st_pct,41%,,,,,
player,201612240rai,clt,AdamMi21,pos,SS,,,,,
player,201612240rai,clt,AdamMi21,offense,0,,,,,
player,201612240rai,clt,AdamMi21,off_pct,0%,,,,,
player,201612240rai,clt,AdamMi21,defense,76,,,,,
player,201612240rai,clt,AdamMi21,def_pct,100%,,,,,
player,201612240rai,clt,AdamMi21,special_teams,7,,,,,
player,201612240rai,clt,AdamMi21,st_pct,26%,,,,,
player,201612240rai,clt,JackEd00,pos,LB,,,,,
player,201612240rai,clt,JackEd00,offense,0,,,,,
player,201612240rai,clt,JackEd00,off_pct,0%,,,,,
player,201612240rai,clt,JackEd00,defense,75,,,,,
player,201612240rai,clt,JackEd00,def_pct,99%,,,,,
player,201612240rai,clt,JackEd00,special_teams,1,,,,,
player,201612240rai,clt,JackEd00,st_pct,4%,,,,,
player,201612240rai,clt,DaviVo99,pos,CB,,,,,
player,201612240rai,clt,DaviVo99,offense,0,,,,,
player,201612240rai,clt,DaviVo99,off_pct,0%,,,,,
player,201612240rai,clt,DaviVo99,defense,74,,,,,
player,201612240rai,clt,DaviVo99,def_pct,97%,,,,,
player,201612240rai,clt,DaviVo99,special_teams,0,,,,,
player,201612240rai,clt,DaviVo99,st_pct,0%,,,,,
player,201612240rai,clt,MelvRa00,pos,CB,,,,,
player,201612240rai,clt,MelvRa00,offense,0,,,,,
player,201612240rai,clt,MelvRa00,off_pct,0%,,,,,
player,201612240rai,clt,MelvRa00,defense,71,,,,,
player,201612240rai,clt,MelvRa00,def_pct,93%,,,,,
player,201612240rai,clt,MelvRa00,special_teams,0,,,,,
player,201612240rai,clt,MelvRa00,st_pct,0%,,,,,
player,201612240rai,clt,MorrAn01,pos,LB,,,,,
player,201612240rai,clt,MorrAn01,offense,0,,,,,
player,201612240rai,clt,MorrAn01,off_pct,0%,,,,,
player,201612240rai,clt,MorrAn01,defense,68,,,,,
player,201612240rai,clt,MorrAn01,def_pct,89%,,,,,
player,201612240rai,clt,MorrAn01,special_teams,5,,,,,
player,201612240rai,clt,MorrAn01,st_pct,19%,,,,,
player,201612240rai,clt,GreeT.00,pos,FS,,,,,
player,201612240rai,clt,GreeT.00,offense,0,,,,,
player,201612240rai,clt,GreeT.00,off_pct,0%,,,,,
player,201612240rai,clt,GreeT.00,defense,57,,,,,
player,201612240rai,clt,GreeT.00,def_pct,75%,,,,,
player,201612240rai,clt,GreeT.00,special_teams,3,,,,,
player,201612240rai,clt,GreeT.00,st_pct,11%,,,,,
player,201612240rai,clt,ParrDa00,pos,NT,,,,,
player,201612240rai,clt,ParrDa00,offense,0,,,,,
player,201612240rai,clt,ParrDa00,off_pct,0%,,,,,
player,201612240rai,clt,ParrDa00,defense,54,,,,,
player,201612240rai,clt,ParrDa00,def_pct,71%,,,,,
player,201612240rai,clt,ParrDa00,special_teams,7,,,,,
player,201612240rai,clt,ParrDa00,st_pct,26%,,,,,
player,201612240rai,clt,WaldEr99,pos,LB,,,,,
player,201612240rai,clt,WaldEr99,offense,0,,,,,
player,201612240rai,clt,WaldEr99,off_pct,0%,,,,,
player,201612240rai,clt,WaldEr99,defense,54,,,,,
player,201612240rai,clt,WaldEr99,def_pct,71%,,,,,
player,201612240rai,clt,WaldEr99,special_teams,0,,,,,
player,201612240rai,clt,WaldEr99,st_pct,0%,,,,,
player,201612240rai,clt,RidgHa00,pos,DT,,,,,
player,201612240rai,clt,RidgHa00,offense,0,,,,,
player,201612240rai,clt,RidgHa00,off_pct,0%,,,,,
player,201612240rai,clt,RidgHa00,defense,49,,,,,
player,201612240rai,clt,RidgHa00,def_pct,64%,,,,,
player,201612240rai,clt,RidgHa00,special_teams,7,,,,,
player,201612240rai,clt,RidgHa00,st_pct,26%,,,,,
player,201612240rai,clt,AndeHe00,pos,DT,,,,,
player,201612240rai,clt,AndeHe00,offense,0,,,,,
player,201612240rai,clt,AndeHe00,off_pct,0%,,,,,
player,201612240rai,clt,AndeHe00,defense,49,,,,,
player,201612240rai,clt,AndeHe00,def_pct,64%,,,,,
player,201612240rai,clt,AndeHe00,special_teams,5,,,,,
player,201612240rai,clt,AndeHe00,st_pct,19%,,,,,
player,201612240rai,clt,MorrDa01,pos,CB,,,,,
player,201612240rai,clt,MorrDa01,offense,0,,,,,
player,201612240rai,clt,MorrDa01,off_pct,0%,,,,,
player,201612240rai,clt,MorrDa01,defense,46,,,,,
player,201612240rai,clt,MorrDa01,def_pct,61%,,,,,
player,201612240rai,clt,MorrDa01,special_teams,10,,,,,
player,201612240rai,clt,MorrDa01,st_pct,37%,,,,,
player,201612240rai,clt,ColeTr20,pos,LB,,,,,
player,201612240rai,clt,ColeTr20,offense,0,,,,,
player,201612240rai,clt,ColeTr20,off_pct,0%,,,,,
player,201612240rai,clt,ColeTr20,defense,37,,,,,
player,201612240rai,clt,ColeTr20,def_pct,49%,,,,,
player,201612240rai,clt,ColeTr20,special_teams,5,,,,,
player,201612240rai,clt,ColeTr20,st_pct,19%,,,,,
player,201612240rai,clt,MathRo20,pos,LB,,,,,
player,201612240rai,clt,MathRo20,offense,0,,,,,
player,201612240rai,clt,MathRo20,off_pct,0%,,,,,
player,201612240rai,clt,MathRo20,defense,30,,,,,
player,201612240rai,clt,MathRo20,def_pct,39%,,,,,
player,201612240rai,clt,MathRo20,special_teams,0,,,,,
player,201612240rai,clt,MathRo20,st_pct,0%,,,,,
player,201612240rai,clt,KerrZa00,pos,DT,,,,,
player,201612240rai,clt,KerrZa00,offense,0,,,,,
player,201612240rai,clt,KerrZa00,off_pct,0%,,,,,
player,201612240rai,clt,KerrZa00,defense,26,,,,,
player,201612240rai,clt,KerrZa00,def_pct,34%,,,,,
player,201612240rai,clt,KerrZa00,special_teams,4,,,,,
player,201612240rai,clt,KerrZa00,st_pct,15%,,,,,
player,201612240rai,clt,ButlDa99,pos,CB,,,,,
player,201612240rai,clt,ButlDa99,offense,0,,,,,
player,201612240rai,clt,ButlDa99,off_pct,0%,,,,,
player,201612240rai,clt,ButlDa99,defense,25,,,,,
player,201612240rai,clt,ButlDa99,def_pct,33%,,,,,
player,201612240rai,clt,ButlDa99,special_teams,0,,,,,
player,201612240rai,clt,ButlDa99,st_pct,0%,,,,,
player,201612240rai,clt,McGiT.00,pos,NT,,,,,
player,201612240rai,clt,McGiT.00,offense,0,,,,,
player,201612240rai,clt,McGiT.00,off_pct,0%,,,,,
player,201612240rai,clt,McGiT.00,defense,22,,,,,
player,201612240rai,clt,McGiT.00,def_pct,29%,,,,,
player,201612240rai,clt,McGiT.00,special_teams,12,,,,,
player,201612240rai,clt,McGiT.00,st_pct,44%,,,,,
player,201612240rai,clt,AyerAk00,pos,LB,,,,,
player,201612240rai,clt,AyerAk00,offense,0,,,,,
player,201612240rai,clt,AyerAk00,off_pct,0%,,,,,
player,201612240rai,clt,AyerAk00,defense,19,,,,,
player,201612240rai,clt,AyerAk00,def_pct,25%,,,,,
player,201612240rai,clt,AyerAk00,special_teams,16,,,,,
player,201612240rai,clt,AyerAk00,st_pct,59%,,,,,
player,201612240rai,clt,MiltCh00,pos,CB,,,,,
player,201612240rai,clt,MiltCh00,offense,0,,,,,
player,201612240rai,clt,MiltCh00,off_pct,0%,,,,,
player,201612240rai,clt,MiltCh00,defense,2,,,,,
player,201612240rai,clt,MiltCh00,def_pct,3%,,,,,
player,201612240rai,clt,MiltCh00,special_teams,22,,,,,
player,201612240rai,clt,MiltCh00,st_pct,81%,,,,,
player,201612240rai,clt,McNaJo00,pos,LB,,,,,
player,201612240rai,clt,McNaJo00,offense,0,,,,,
player,201612240rai,clt,McNaJo00,off_pct,0%,,,,,
player,201612240rai,clt,McNaJo00,defense,1,,,,,
player,201612240rai,clt,McNaJo00,def_pct,1%,,,,,
player,201612240rai,clt,McNaJo00,special_teams,23,,,,,
player,201612240rai,clt,McNaJo00,st_pct,85%,,,,,
player,201612240rai,clt,FarlMa00,pos,FS,,,,,
player,201612240rai,clt,FarlMa00,offense,0,,,,,
player,201612240rai,clt,FarlMa00,off_pct,0%,,,,,
player,201612240rai,clt,FarlMa00,defense,0,,,,,
player,201612240rai,clt,FarlMa00,def_pct,0%,,,,,
player,201612240rai,clt,FarlMa00,special_teams,23,,,,,
player,201612240rai,clt,FarlMa00,st_pct,85%,,,,,
player,201612240rai,clt,RhodLu00,pos,LB,,,,,
player,201612240rai,clt,RhodLu00,offense,0,,,,,
player,201612240rai,clt,RhodLu00,off_pct,0%,,,,,
player,201612240rai,clt,RhodLu00,defense,0,,,,,
player,201612240rai,clt,RhodLu00,def_pct,0%,,,,,
player,201612240rai,clt,RhodLu00,special_teams,16,,,,,
player,201612240rai,clt,RhodLu00,st_pct,59%,,,,,
player,201612240rai,clt,KingDe00,pos,LB,,,,,
player,201612240rai,clt,KingDe00,offense,0,,,,,
player,201612240rai,clt,KingDe00,off_pct,0%,,,,,
player,201612240rai,clt,KingDe00,defense,0,,,,,
player,201612240rai,clt,KingDe00,def_pct,0%,,,,,
player,201612240rai,clt,KingDe00,special_teams,14,,,,,
player,201612240rai,clt,KingDe00,st_pct,52%,,,,,
player,201612240rai,clt,TodmJo00,pos,RB,,,,,
player,201612240rai,clt,TodmJo00,offense,0,,,,,
player,201612240rai,clt,TodmJo00,off_pct,0%,,,,,
player,201612240rai,clt,TodmJo00,defense,0,,,,,
player,201612240rai,clt,TodmJo00,def_pct,0%,,,,,
player,201612240rai,clt,TodmJo00,special_teams,13,,,,,
player,201612240rai,clt,TodmJo00,st_pct,48%,,,,,
player,201612240rai,clt,McAfPa44,pos,P,,,,,
player,201612240rai,clt,McAfPa44,offense,0,,,,,
player,201612240rai,clt,McAfPa44,off_pct,0%,,,,,
player,201612240rai,clt,McAfPa44,defense,0,,,,,
player,201612240rai,clt,McAfPa44,def_pct,0%,,,,,
player,201612240rai,clt,McAfPa44,special_teams,11,,,,,
player,201612240rai,clt,McAfPa44,st_pct,41%,,,,,
player,201612240rai,clt,MounDe00,pos,LB,,,,,
player,201612240rai,clt,MounDe00,offense,0,,,,,
player,201612240rai,clt,MounDe00,off_pct,0%,,,,,
player,201612240rai,clt,MounDe00,defense,0,,,,,
player,201612240rai,clt,MounDe00,def_pct,0%,,,,,
player,201612240rai,clt,MounDe00,special_teams,8,,,,,
player,201612240rai,clt,MounDe00,st_pct,30%,,,,,
player,201612240rai,clt,OverMa00,pos,LS,,,,,
player,201612240rai,clt,OverMa00,offense,0,,,,,
player,201612240rai,clt,OverMa00,off_pct,0%,,,,,
player,201612240rai,clt,OverMa00,defense,0,,,,,
player,201612240rai,clt,OverMa00,def_pct,0%,,,,,
player,201612240rai,clt,OverMa00,special_teams,6,,,,,
player,201612240rai,clt,OverMa00,st_pct,22%,,,,,
player,201612240rai,clt,GoodDe01,pos,T,,,,,
player,201612240rai,clt,GoodDe01,offense,0,,,,,
player,201612240rai,clt,GoodDe01,off_pct,0%,,,,,
player,201612240rai,clt,GoodDe01,defense,0,,,,,
player,201612240rai,clt,GoodDe01,def_pct,0%,,,,,
player,201612240rai,clt,GoodDe01,special_teams,4,,,,,
player,201612240rai,clt,GoodDe01,st_pct,15%,,,,,
player,201612240rai,clt,vinatada01,pos,K,,,,,
player,201612240rai,clt,vinatada01,offense,0,,,,,
player,201612240rai,clt,vinatada01,off_pct,0%,,,,,
player,201612240rai,clt,vinatada01,defense,0,,,,,
player,201612240rai,clt,vinatada01,def_pct,0%,,,,,
player,201612240rai,clt,vinatada01,special_teams,4,,,,,
player,201612240rai,clt,vinatada01,st_pct,15%,,,,,
player,201612240rai,clt,ReitJo00,pos,T,,,,,
player,201612240rai,clt,ReitJo00,offense,0,,,,,
player,201612240rai,clt,ReitJo00,off_pct,0%,,,,,
player,201612240rai,clt,ReitJo00,defense,0,,,,,
player,201612240rai,clt,ReitJo00,def_pct,0%,,,,,
player,201612240rai,clt,ReitJo00,special_teams,4,,,,,
player,201612240rai,clt,ReitJo00,st_pct,15%,,,,,
