game,2016,8,20161030,201610300car,crd,"Arizona Cardinals",20,car,"Carolina Panthers",30
player,201610300car,crd,FloyMi00,special_teams,0,,,,,
player,201610300car,crd,FloyMi00,st_pct,0%,,,,,
player,201610300car,crd,GoldBr00,pos,WR,,,,,
player,201610300car,crd,GoldBr00,offense,23,,,,,
player,201610300car,crd,GoldBr00,off_pct,32%,,,,,
player,201610300car,crd,GoldBr00,defense,0,,,,,
player,201610300car,crd,GoldBr00,def_pct,0%,,,,,
player,201610300car,crd,GoldBr00,special_teams,24,,,,,
player,201610300car,crd,GoldBr00,st_pct,86%,,,,,
player,201610300car,crd,WetzJo00,pos,T,,,,,
player,201610300car,crd,WetzJo00,offense,17,,,,,
player,201610300car,crd,WetzJo00,off_pct,24%,,,,,
player,201610300car,crd,WetzJo00,defense,0,,,,,
player,201610300car,crd,WetzJo00,def_pct,0%,,,,,
player,201610300car,crd,WetzJo00,special_teams,2,,,,,
player,201610300car,crd,WetzJo00,st_pct,7%,,,,,
player,201610300car,crd,MomaIf00,pos,TE,,,,,
player,201610300car,crd,MomaIf00,offense,10,,,,,
player,201610300car,crd,MomaIf00,off_pct,14%,,,,,
player,201610300car,crd,MomaIf00,defense,0,,,,,
player,201610300car,crd,MomaIf00,def_pct,0%,,,,,
player,201610300car,crd,MomaIf00,special_teams,15,,,,,
player,201610300car,crd,MomaIf00,st_pct,54%,,,,,
player,201610300car,crd,ElliAn00,pos,RB,,,,,
player,201610300car,crd,ElliAn00,offense,10,,,,,
player,201610300car,crd,ElliAn00,off_pct,14%,,,,,
player,201610300car,crd,ElliAn00,defense,0,,,,,
player,201610300car,crd,ElliAn00,def_pct,0%,,,,,
player,201610300car,crd,ElliAn00,special_teams,7,,,,,
player,201610300car,crd,ElliAn00,st_pct,25%,,,,,
player,201610300car,crd,JeffTo00,pos,SS,,,,,
player,201610300car,crd,JeffTo00,offense,0,,,,,
player,201610300car,crd,JeffTo00,off_pct,0%,,,,,
player,201610300car,crd,JeffTo00,defense,67,,,,,
player,201610300car,crd,JeffTo00,def_pct,100%,,,,,
player,201610300car,crd,JeffTo00,special_teams,12,,,,,
player,201610300car,crd,JeffTo00,st_pct,43%,,,,,
player,201610300car,crd,BucaDe00,pos,LB,,,,,
player,201610300car,crd,BucaDe00,offense,0,,,,,
player,201610300car,crd,BucaDe00,off_pct,0%,,,,,
player,201610300car,crd,BucaDe00,defense,67,,,,,
player,201610300car,crd,BucaDe00,def_pct,100%,,,,,
player,201610300car,crd,BucaDe00,special_teams,0,,,,,
player,201610300car,crd,BucaDe00,st_pct,0%,,,,,
player,201610300car,crd,MintKe00,pos,LB,,,,,
player,201610300car,crd,MintKe00,offense,0,,,,,
player,201610300car,crd,MintKe00,off_pct,0%,,,,,
player,201610300car,crd,MintKe00,defense,65,,,,,
player,201610300car,crd,MintKe00,def_pct,97%,,,,,
player,201610300car,crd,MintKe00,special_teams,0,,,,,
player,201610300car,crd,MintKe00,st_pct,0%,,,,,
player,201610300car,crd,PetePa00,pos,CB,,,,,
player,201610300car,crd,PetePa00,offense,0,,,,,
player,201610300car,crd,PetePa00,off_pct,0%,,,,,
player,201610300car,crd,PetePa00,defense,63,,,,,
player,201610300car,crd,PetePa00,def_pct,94%,,,,,
player,201610300car,crd,PetePa00,special_teams,4,,,,,
player,201610300car,crd,PetePa00,st_pct,14%,,,,,
player,201610300car,crd,SweaDJ00,pos,FS,,,,,
player,201610300car,crd,SweaDJ00,offense,0,,,,,
player,201610300car,crd,SweaDJ00,off_pct,0%,,,,,
player,201610300car,crd,SweaDJ00,defense,58,,,,,
player,201610300car,crd,SweaDJ00,def_pct,87%,,,,,
player,201610300car,crd,SweaDJ00,special_teams,7,,,,,
player,201610300car,crd,SweaDJ00,st_pct,25%,,,,,
player,201610300car,crd,CampCa99,pos,DT,,,,,
player,201610300car,crd,CampCa99,offense,0,,,,,
player,201610300car,crd,CampCa99,off_pct,0%,,,,,
player,201610300car,crd,CampCa99,defense,57,,,,,
player,201610300car,crd,CampCa99,def_pct,85%,,,,,
player,201610300car,crd,CampCa99,special_teams,8,,,,,
player,201610300car,crd,CampCa99,st_pct,29%,,,,,
player,201610300car,crd,GoldMa00,pos,LB,,,,,
player,201610300car,crd,GoldMa00,offense,0,,,,,
player,201610300car,crd,GoldMa00,off_pct,0%,,,,,
player,201610300car,crd,GoldMa00,defense,57,,,,,
player,201610300car,crd,GoldMa00,def_pct,85%,,,,,
player,201610300car,crd,GoldMa00,special_teams,0,,,,,
player,201610300car,crd,GoldMa00,st_pct,0%,,,,,
player,201610300car,crd,CoopMa00,pos,CB,,,,,
player,201610300car,crd,CoopMa00,offense,0,,,,,
player,201610300car,crd,CoopMa00,off_pct,0%,,,,,
player,201610300car,crd,CoopMa00,defense,55,,,,,
player,201610300car,crd,CoopMa00,def_pct,82%,,,,,
player,201610300car,crd,CoopMa00,special_teams,3,,,,,
player,201610300car,crd,CoopMa00,st_pct,11%,,,,,
player,201610300car,crd,JoneCh03,pos,LB,,,,,
player,201610300car,crd,JoneCh03,offense,0,,,,,
player,201610300car,crd,JoneCh03,off_pct,0%,,,,,
player,201610300car,crd,JoneCh03,defense,52,,,,,
player,201610300car,crd,JoneCh03,def_pct,78%,,,,,
player,201610300car,crd,JoneCh03,special_teams,6,,,,,
player,201610300car,crd,JoneCh03,st_pct,21%,,,,,
player,201610300car,crd,PeteCo00,pos,NT,,,,,
player,201610300car,crd,PeteCo00,offense,0,,,,,
player,201610300car,crd,PeteCo00,off_pct,0%,,,,,
player,201610300car,crd,PeteCo00,defense,47,,,,,
player,201610300car,crd,PeteCo00,def_pct,70%,,,,,
player,201610300car,crd,PeteCo00,special_teams,8,,,,,
player,201610300car,crd,PeteCo00,st_pct,29%,,,,,
player,201610300car,crd,MaurJo00,pos,DT,,,,,
player,201610300car,crd,MaurJo00,offense,0,,,,,
player,201610300car,crd,MaurJo00,off_pct,0%,,,,,
player,201610300car,crd,MaurJo00,defense,25,,,,,
player,201610300car,crd,MaurJo00,def_pct,37%,,,,,
player,201610300car,crd,MaurJo00,special_teams,12,,,,,
player,201610300car,crd,MaurJo00,st_pct,43%,,,,,
player,201610300car,crd,GuntRo00,pos,DT,,,,,
player,201610300car,crd,GuntRo00,offense,0,,,,,
player,201610300car,crd,GuntRo00,off_pct,0%,,,,,
player,201610300car,crd,GuntRo00,defense,24,,,,,
player,201610300car,crd,GuntRo00,def_pct,36%,,,,,
player,201610300car,crd,GuntRo00,special_teams,6,,,,,
player,201610300car,crd,GuntRo00,st_pct,21%,,,,,
player,201610300car,crd,BethJu00,pos,CB,,,,,
player,201610300car,crd,BethJu00,offense,0,,,,,
player,201610300car,crd,BethJu00,off_pct,0%,,,,,
player,201610300car,crd,BethJu00,defense,22,,,,,
player,201610300car,crd,BethJu00,def_pct,33%,,,,,
player,201610300car,crd,BethJu00,special_teams,26,,,,,
player,201610300car,crd,BethJu00,st_pct,93%,,,,,
player,201610300car,crd,NkemRo00,pos,DT,,,,,
player,201610300car,crd,NkemRo00,offense,0,,,,,
player,201610300car,crd,NkemRo00,off_pct,0%,,,,,
player,201610300car,crd,NkemRo00,defense,20,,,,,
player,201610300car,crd,NkemRo00,def_pct,30%,,,,,
player,201610300car,crd,NkemRo00,special_teams,0,,,,,
player,201610300car,crd,NkemRo00,st_pct,0%,,,,,
player,201610300car,crd,RuckFr99,pos,DT,,,,,
player,201610300car,crd,RuckFr99,offense,0,,,,,
player,201610300car,crd,RuckFr99,off_pct,0%,,,,,
player,201610300car,crd,RuckFr99,defense,20,,,,,
player,201610300car,crd,RuckFr99,def_pct,30%,,,,,
player,201610300car,crd,RuckFr99,special_teams,0,,,,,
player,201610300car,crd,RuckFr99,st_pct,0%,,,,,
player,201610300car,crd,MathTy00,pos,FS,,,,,
player,201610300car,crd,MathTy00,offense,0,,,,,
player,201610300car,crd,MathTy00,off_pct,0%,,,,,
player,201610300car,crd,MathTy00,defense,16,,,,,
player,201610300car,crd,MathTy00,def_pct,24%,,,,,
player,201610300car,crd,MathTy00,special_teams,2,,,,,
player,201610300car,crd,MathTy00,st_pct,7%,,,,,
player,201610300car,crd,SimoTh00,pos,CB,,,,,
player,201610300car,crd,SimoTh00,offense,0,,,,,
player,201610300car,crd,SimoTh00,off_pct,0%,,,,,
player,201610300car,crd,SimoTh00,defense,10,,,,,
player,201610300car,crd,SimoTh00,def_pct,15%,,,,,
player,201610300car,crd,SimoTh00,special_teams,7,,,,,
player,201610300car,crd,SimoTh00,st_pct,25%,,,,,
player,201610300car,crd,MartKa00,pos,LB,,,,,
player,201610300car,crd,MartKa00,offense,0,,,,,
player,201610300car,crd,MartKa00,off_pct,0%,,,,,
player,201610300car,crd,MartKa00,defense,6,,,,,
player,201610300car,crd,MartKa00,def_pct,9%,,,,,
player,201610300car,crd,MartKa00,special_teams,28,,,,,
player,201610300car,crd,MartKa00,st_pct,100%,,,,,
player,201610300car,crd,MartGa00,pos,LB,,,,,
player,201610300car,crd,MartGa00,offense,0,,,,,
player,201610300car,crd,MartGa00,off_pct,0%,,,,,
player,201610300car,crd,MartGa00,defense,6,,,,,
player,201610300car,crd,MartGa00,def_pct,9%,,,,,
player,201610300car,crd,MartGa00,special_teams,17,,,,,
player,201610300car,crd,MartGa00,st_pct,61%,,,,,
player,201610300car,crd,TaylSt00,pos,RB,,,,,
player,201610300car,crd,TaylSt00,offense,0,,,,,
player,201610300car,crd,TaylSt00,off_pct,0%,,,,,
player,201610300car,crd,TaylSt00,defense,0,,,,,
player,201610300car,crd,TaylSt00,def_pct,0%,,,,,
player,201610300car,crd,TaylSt00,special_teams,20,,,,,
player,201610300car,crd,TaylSt00,st_pct,71%,,,,,
player,201610300car,crd,WillKe05,pos,RB,,,,,
player,201610300car,crd,WillKe05,offense,0,,,,,
player,201610300car,crd,WillKe05,off_pct,0%,,,,,
player,201610300car,crd,WillKe05,defense,0,,,,,
player,201610300car,crd,WillKe05,def_pct,0%,,,,,
player,201610300car,crd,WillKe05,special_teams,19,,,,,
player,201610300car,crd,WillKe05,st_pct,68%,,,,,
player,201610300car,crd,BartJo01,pos,LB,,,,,
player,201610300car,crd,BartJo01,offense,0,,,,,
player,201610300car,crd,BartJo01,off_pct,0%,,,,,
player,201610300car,crd,BartJo01,defense,0,,,,,
player,201610300car,crd,BartJo01,def_pct,0%,,,,,
player,201610300car,crd,BartJo01,special_teams,15,,,,,
player,201610300car,crd,BartJo01,st_pct,54%,,,,,
player,201610300car,crd,VallHa00,pos,TE,,,,,
player,201610300car,crd,VallHa00,offense,0,,,,,
player,201610300car,crd,VallHa00,off_pct,0%,,,,,
player,201610300car,crd,VallHa00,defense,0,,,,,
player,201610300car,crd,VallHa00,def_pct,0%,,,,,
player,201610300car,crd,VallHa00,special_teams,15,,,,,
player,201610300car,crd,VallHa00,st_pct,54%,,,,,
player,201610300car,crd,QuigRy00,pos,P,,,,,
player,201610300car,crd,QuigRy00,offense,0,,,,,
player,201610300car,crd,QuigRy00,off_pct,0%,,,,,
player,201610300car,crd,QuigRy00,defense,0,,,,,
player,201610300car,crd,QuigRy00,def_pct,0%,,,,,
player,201610300car,crd,QuigRy00,special_teams,8,,,,,
player,201610300car,crd,QuigRy00,st_pct,29%,,,,,
player,201610300car,crd,BrewAa00,pos,LS,,,,,
player,201610300car,crd,BrewAa00,offense,0,,,,,
player,201610300car,crd,BrewAa00,off_pct,0%,,,,,
player,201610300car,crd,BrewAa00,defense,0,,,,,
player,201610300car,crd,BrewAa00,def_pct,0%,,,,,
player,201610300car,crd,BrewAa00,special_teams,8,,,,,
player,201610300car,crd,BrewAa00,st_pct,29%,,,,,
player,201610300car,crd,WillBr07,pos,CB,,,,,
player,201610300car,crd,WillBr07,offense,0,,,,,
player,201610300car,crd,WillBr07,off_pct,0%,,,,,
player,201610300car,crd,WillBr07,defense,0,,,,,
player,201610300car,crd,WillBr07,def_pct,0%,,,,,
player,201610300car,crd,WillBr07,special_teams,8,,,,,
player,201610300car,crd,WillBr07,st_pct,29%,,,,,
player,201610300car,crd,BoehEv00,pos,C,,,,,
player,201610300car,crd,BoehEv00,offense,0,,,,,
player,201610300car,crd,BoehEv00,off_pct,0%,,,,,
player,201610300car,crd,BoehEv00,defense,0,,,,,
player,201610300car,crd,BoehEv00,def_pct,0%,,,,,
player,201610300car,crd,BoehEv00,special_teams,7,,,,,
player,201610300car,crd,BoehEv00,st_pct,25%,,,,,
player,201610300car,crd,CataCh00,pos,K,,,,,
player,201610300car,crd,CataCh00,offense,0,,,,,
player,201610300car,crd,CataCh00,off_pct,0%,,,,,
player,201610300car,crd,CataCh00,defense,0,,,,,
player,201610300car,crd,CataCh00,def_pct,0%,,,,,
player,201610300car,crd,CataCh00,special_teams,6,,,,,
player,201610300car,crd,CataCh00,st_pct,21%,,,,,
