game,2016,13,20161204,201612040nwe,ram,"Los Angeles Rams",10,nwe,"New England Patriots",26
player,201612040nwe,nwe,FlowTr00,special_teams,0,,,,,
player,201612040nwe,nwe,FlowTr00,st_pct,0%,,,,,
player,201612040nwe,nwe,HighDo01,pos,LB,,,,,
player,201612040nwe,nwe,HighDo01,offense,0,,,,,
player,201612040nwe,nwe,HighDo01,off_pct,0%,,,,,
player,201612040nwe,nwe,HighDo01,defense,32,,,,,
player,201612040nwe,nwe,HighDo01,def_pct,63%,,,,,
player,201612040nwe,nwe,HighDo01,special_teams,4,,,,,
player,201612040nwe,nwe,HighDo01,st_pct,12%,,,,,
player,201612040nwe,nwe,LongCh99,pos,DE,,,,,
player,201612040nwe,nwe,LongCh99,offense,0,,,,,
player,201612040nwe,nwe,LongCh99,off_pct,0%,,,,,
player,201612040nwe,nwe,LongCh99,defense,30,,,,,
player,201612040nwe,nwe,LongCh99,def_pct,59%,,,,,
player,201612040nwe,nwe,LongCh99,special_teams,0,,,,,
player,201612040nwe,nwe,LongCh99,st_pct,0%,,,,,
player,201612040nwe,nwe,NinkRo20,pos,DE,,,,,
player,201612040nwe,nwe,NinkRo20,offense,0,,,,,
player,201612040nwe,nwe,NinkRo20,off_pct,0%,,,,,
player,201612040nwe,nwe,NinkRo20,defense,28,,,,,
player,201612040nwe,nwe,NinkRo20,def_pct,55%,,,,,
player,201612040nwe,nwe,NinkRo20,special_teams,4,,,,,
player,201612040nwe,nwe,NinkRo20,st_pct,12%,,,,,
player,201612040nwe,nwe,SheaJa00,pos,DE,,,,,
player,201612040nwe,nwe,SheaJa00,offense,0,,,,,
player,201612040nwe,nwe,SheaJa00,off_pct,0%,,,,,
player,201612040nwe,nwe,SheaJa00,defense,28,,,,,
player,201612040nwe,nwe,SheaJa00,def_pct,55%,,,,,
player,201612040nwe,nwe,SheaJa00,special_teams,0,,,,,
player,201612040nwe,nwe,SheaJa00,st_pct,0%,,,,,
player,201612040nwe,nwe,BrowMa01,pos,DT,,,,,
player,201612040nwe,nwe,BrowMa01,offense,0,,,,,
player,201612040nwe,nwe,BrowMa01,off_pct,0%,,,,,
player,201612040nwe,nwe,BrowMa01,defense,24,,,,,
player,201612040nwe,nwe,BrowMa01,def_pct,47%,,,,,
player,201612040nwe,nwe,BrowMa01,special_teams,3,,,,,
player,201612040nwe,nwe,BrowMa01,st_pct,9%,,,,,
player,201612040nwe,nwe,BranAl99,pos,DT,,,,,
player,201612040nwe,nwe,BranAl99,offense,0,,,,,
player,201612040nwe,nwe,BranAl99,off_pct,0%,,,,,
player,201612040nwe,nwe,BranAl99,defense,23,,,,,
player,201612040nwe,nwe,BranAl99,def_pct,45%,,,,,
player,201612040nwe,nwe,BranAl99,special_teams,9,,,,,
player,201612040nwe,nwe,BranAl99,st_pct,28%,,,,,
player,201612040nwe,nwe,ValeVi00,pos,DT,,,,,
player,201612040nwe,nwe,ValeVi00,offense,0,,,,,
player,201612040nwe,nwe,ValeVi00,off_pct,0%,,,,,
player,201612040nwe,nwe,ValeVi00,defense,22,,,,,
player,201612040nwe,nwe,ValeVi00,def_pct,43%,,,,,
player,201612040nwe,nwe,ValeVi00,special_teams,2,,,,,
player,201612040nwe,nwe,ValeVi00,st_pct,6%,,,,,
player,201612040nwe,nwe,HarmDu00,pos,SS,,,,,
player,201612040nwe,nwe,HarmDu00,offense,0,,,,,
player,201612040nwe,nwe,HarmDu00,off_pct,0%,,,,,
player,201612040nwe,nwe,HarmDu00,defense,19,,,,,
player,201612040nwe,nwe,HarmDu00,def_pct,37%,,,,,
player,201612040nwe,nwe,HarmDu00,special_teams,8,,,,,
player,201612040nwe,nwe,HarmDu00,st_pct,25%,,,,,
player,201612040nwe,nwe,JoneCy00,pos,CB,,,,,
player,201612040nwe,nwe,JoneCy00,offense,0,,,,,
player,201612040nwe,nwe,JoneCy00,off_pct,0%,,,,,
player,201612040nwe,nwe,JoneCy00,defense,18,,,,,
player,201612040nwe,nwe,JoneCy00,def_pct,35%,,,,,
player,201612040nwe,nwe,JoneCy00,special_teams,6,,,,,
player,201612040nwe,nwe,JoneCy00,st_pct,19%,,,,,
player,201612040nwe,nwe,EbneNa00,pos,FS,,,,,
player,201612040nwe,nwe,EbneNa00,offense,0,,,,,
player,201612040nwe,nwe,EbneNa00,off_pct,0%,,,,,
player,201612040nwe,nwe,EbneNa00,defense,0,,,,,
player,201612040nwe,nwe,EbneNa00,def_pct,0%,,,,,
player,201612040nwe,nwe,EbneNa00,special_teams,26,,,,,
player,201612040nwe,nwe,EbneNa00,st_pct,81%,,,,,
player,201612040nwe,nwe,JoneJo03,pos,CB,,,,,
player,201612040nwe,nwe,JoneJo03,offense,0,,,,,
player,201612040nwe,nwe,JoneJo03,off_pct,0%,,,,,
player,201612040nwe,nwe,JoneJo03,defense,0,,,,,
player,201612040nwe,nwe,JoneJo03,def_pct,0%,,,,,
player,201612040nwe,nwe,JoneJo03,special_teams,25,,,,,
player,201612040nwe,nwe,JoneJo03,st_pct,78%,,,,,
player,201612040nwe,nwe,BoldBr00,pos,RB,,,,,
player,201612040nwe,nwe,BoldBr00,offense,0,,,,,
player,201612040nwe,nwe,BoldBr00,off_pct,0%,,,,,
player,201612040nwe,nwe,BoldBr00,defense,0,,,,,
player,201612040nwe,nwe,BoldBr00,def_pct,0%,,,,,
player,201612040nwe,nwe,BoldBr00,special_teams,23,,,,,
player,201612040nwe,nwe,BoldBr00,st_pct,72%,,,,,
player,201612040nwe,nwe,MingBa00,pos,LB,,,,,
player,201612040nwe,nwe,MingBa00,offense,0,,,,,
player,201612040nwe,nwe,MingBa00,off_pct,0%,,,,,
player,201612040nwe,nwe,MingBa00,defense,0,,,,,
player,201612040nwe,nwe,MingBa00,def_pct,0%,,,,,
player,201612040nwe,nwe,MingBa00,special_teams,22,,,,,
player,201612040nwe,nwe,MingBa00,st_pct,69%,,,,,
player,201612040nwe,nwe,KingBr02,pos,FS,,,,,
player,201612040nwe,nwe,KingBr02,offense,0,,,,,
player,201612040nwe,nwe,KingBr02,off_pct,0%,,,,,
player,201612040nwe,nwe,KingBr02,defense,0,,,,,
player,201612040nwe,nwe,KingBr02,def_pct,0%,,,,,
player,201612040nwe,nwe,KingBr02,special_teams,22,,,,,
player,201612040nwe,nwe,KingBr02,st_pct,69%,,,,,
player,201612040nwe,nwe,GrisGe00,pos,DE,,,,,
player,201612040nwe,nwe,GrisGe00,offense,0,,,,,
player,201612040nwe,nwe,GrisGe00,off_pct,0%,,,,,
player,201612040nwe,nwe,GrisGe00,defense,0,,,,,
player,201612040nwe,nwe,GrisGe00,def_pct,0%,,,,,
player,201612040nwe,nwe,GrisGe00,special_teams,21,,,,,
player,201612040nwe,nwe,GrisGe00,st_pct,66%,,,,,
player,201612040nwe,nwe,GostSt20,pos,K,,,,,
player,201612040nwe,nwe,GostSt20,offense,0,,,,,
player,201612040nwe,nwe,GostSt20,off_pct,0%,,,,,
player,201612040nwe,nwe,GostSt20,defense,0,,,,,
player,201612040nwe,nwe,GostSt20,def_pct,0%,,,,,
player,201612040nwe,nwe,GostSt20,special_teams,13,,,,,
player,201612040nwe,nwe,GostSt20,st_pct,41%,,,,,
player,201612040nwe,nwe,AlleRy01,pos,P,,,,,
player,201612040nwe,nwe,AlleRy01,offense,0,,,,,
player,201612040nwe,nwe,AlleRy01,off_pct,0%,,,,,
player,201612040nwe,nwe,AlleRy01,defense,0,,,,,
player,201612040nwe,nwe,AlleRy01,def_pct,0%,,,,,
player,201612040nwe,nwe,AlleRy01,special_teams,12,,,,,
player,201612040nwe,nwe,AlleRy01,st_pct,38%,,,,,
player,201612040nwe,nwe,CardJo00,pos,LS,,,,,
player,201612040nwe,nwe,CardJo00,offense,0,,,,,
player,201612040nwe,nwe,CardJo00,off_pct,0%,,,,,
player,201612040nwe,nwe,CardJo00,defense,0,,,,,
player,201612040nwe,nwe,CardJo00,def_pct,0%,,,,,
player,201612040nwe,nwe,CardJo00,special_teams,12,,,,,
player,201612040nwe,nwe,CardJo00,st_pct,38%,,,,,
player,201612040nwe,nwe,KarrTe00,pos,G,,,,,
player,201612040nwe,nwe,KarrTe00,offense,0,,,,,
player,201612040nwe,nwe,KarrTe00,off_pct,0%,,,,,
player,201612040nwe,nwe,KarrTe00,defense,0,,,,,
player,201612040nwe,nwe,KarrTe00,def_pct,0%,,,,,
player,201612040nwe,nwe,KarrTe00,special_teams,6,,,,,
player,201612040nwe,nwe,KarrTe00,st_pct,19%,,,,,
player,201612040nwe,nwe,RobeEl00,pos,LB,,,,,
player,201612040nwe,nwe,RobeEl00,offense,0,,,,,
player,201612040nwe,nwe,RobeEl00,off_pct,0%,,,,,
player,201612040nwe,nwe,RobeEl00,defense,0,,,,,
player,201612040nwe,nwe,RobeEl00,def_pct,0%,,,,,
player,201612040nwe,nwe,RobeEl00,special_teams,1,,,,,
player,201612040nwe,nwe,RobeEl00,st_pct,3%,,,,,
player,201612040nwe,ram,BrowJa04,pos,G,,,,,
player,201612040nwe,ram,BrowJa04,offense,51,,,,,
player,201612040nwe,ram,BrowJa04,off_pct,100%,,,,,
player,201612040nwe,ram,BrowJa04,defense,0,,,,,
player,201612040nwe,ram,BrowJa04,def_pct,0%,,,,,
player,201612040nwe,ram,BrowJa04,special_teams,2,,,,,
player,201612040nwe,ram,BrowJa04,st_pct,6%,,,,,
player,201612040nwe,ram,HaveRo00,pos,T,,,,,
player,201612040nwe,ram,HaveRo00,offense,51,,,,,
player,201612040nwe,ram,HaveRo00,off_pct,100%,,,,,
player,201612040nwe,ram,HaveRo00,defense,0,,,,,
player,201612040nwe,ram,HaveRo00,def_pct,0%,,,,,
player,201612040nwe,ram,HaveRo00,special_teams,2,,,,,
player,201612040nwe,ram,HaveRo00,st_pct,6%,,,,,
player,201612040nwe,ram,RobiGr01,pos,T,,,,,
player,201612040nwe,ram,RobiGr01,offense,51,,,,,
player,201612040nwe,ram,RobiGr01,off_pct,100%,,,,,
player,201612040nwe,ram,RobiGr01,defense,0,,,,,
player,201612040nwe,ram,RobiGr01,def_pct,0%,,,,,
player,201612040nwe,ram,RobiGr01,special_teams,2,,,,,
player,201612040nwe,ram,RobiGr01,st_pct,6%,,,,,
player,201612040nwe,ram,WichCo00,pos,G,,,,,
player,201612040nwe,ram,WichCo00,offense,51,,,,,
player,201612040nwe,ram,WichCo00,off_pct,100%,,,,,
player,201612040nwe,ram,WichCo00,defense,0,,,,,
player,201612040nwe,ram,WichCo00,def_pct,0%,,,,,
player,201612040nwe,ram,WichCo00,special_teams,2,,,,,
player,201612040nwe,ram,WichCo00,st_pct,6%,,,,,
player,201612040nwe,ram,GoffJa00,pos,QB,,,,,
player,201612040nwe,ram,GoffJa00,offense,51,,,,,
player,201612040nwe,ram,GoffJa00,off_pct,100%,,,,,
player,201612040nwe,ram,GoffJa00,defense,0,,,,,
player,201612040nwe,ram,GoffJa00,def_pct,0%,,,,,
player,201612040nwe,ram,GoffJa00,special_teams,0,,,,,
player,201612040nwe,ram,GoffJa00,st_pct,0%,,,,,
player,201612040nwe,ram,BarnTi01,pos,C,,,,,
player,201612040nwe,ram,BarnTi01,offense,51,,,,,
player,201612040nwe,ram,BarnTi01,off_pct,100%,,,,,
player,201612040nwe,ram,BarnTi01,defense,0,,,,,
player,201612040nwe,ram,BarnTi01,def_pct,0%,,,,,
player,201612040nwe,ram,BarnTi01,special_teams,0,,,,,
player,201612040nwe,ram,BarnTi01,st_pct,0%,,,,,
player,201612040nwe,ram,BritKe00,pos,WR,,,,,
player,201612040nwe,ram,BritKe00,offense,48,,,,,
player,201612040nwe,ram,BritKe00,off_pct,94%,,,,,
player,201612040nwe,ram,BritKe00,defense,0,,,,,
player,201612040nwe,ram,BritKe00,def_pct,0%,,,,,
player,201612040nwe,ram,BritKe00,special_teams,0,,,,,
player,201612040nwe,ram,BritKe00,st_pct,0%,,,,,
player,201612040nwe,ram,QuicBr00,pos,WR,,,,,
player,201612040nwe,ram,QuicBr00,offense,48,,,,,
player,201612040nwe,ram,QuicBr00,off_pct,94%,,,,,
player,201612040nwe,ram,QuicBr00,defense,0,,,,,
player,201612040nwe,ram,QuicBr00,def_pct,0%,,,,,
player,201612040nwe,ram,QuicBr00,special_teams,0,,,,,
player,201612040nwe,ram,QuicBr00,st_pct,0%,,,,,
player,201612040nwe,ram,GurlTo01,pos,RB,,,,,
player,201612040nwe,ram,GurlTo01,offense,35,,,,,
player,201612040nwe,ram,GurlTo01,off_pct,69%,,,,,
player,201612040nwe,ram,GurlTo01,defense,0,,,,,
player,201612040nwe,ram,GurlTo01,def_pct,0%,,,,,
player,201612040nwe,ram,GurlTo01,special_teams,0,,,,,
player,201612040nwe,ram,GurlTo01,st_pct,0%,,,,,
player,201612040nwe,ram,CoopPh00,pos,WR,,,,,
player,201612040nwe,ram,CoopPh00,offense,33,,,,,
player,201612040nwe,ram,CoopPh00,off_pct,65%,,,,,
player,201612040nwe,ram,CoopPh00,defense,0,,,,,
player,201612040nwe,ram,CoopPh00,def_pct,0%,,,,,
player,201612040nwe,ram,CoopPh00,special_teams,6,,,,,
player,201612040nwe,ram,CoopPh00,st_pct,19%,,,,,
player,201612040nwe,ram,KendLa00,pos,TE,,,,,
player,201612040nwe,ram,KendLa00,offense,33,,,,,
player,201612040nwe,ram,KendLa00,off_pct,65%,,,,,
player,201612040nwe,ram,KendLa00,defense,0,,,,,
player,201612040nwe,ram,KendLa00,def_pct,0%,,,,,
player,201612040nwe,ram,KendLa00,special_teams,0,,,,,
player,201612040nwe,ram,KendLa00,st_pct,0%,,,,,
player,201612040nwe,ram,HigbTy00,pos,TE,,,,,
player,201612040nwe,ram,HigbTy00,offense,28,,,,,
player,201612040nwe,ram,HigbTy00,off_pct,55%,,,,,
player,201612040nwe,ram,HigbTy00,defense,0,,,,,
player,201612040nwe,ram,HigbTy00,def_pct,0%,,,,,
player,201612040nwe,ram,HigbTy00,special_teams,1,,,,,
player,201612040nwe,ram,HigbTy00,st_pct,3%,,,,,
player,201612040nwe,ram,CunnBe01,pos,RB,,,,,
player,201612040nwe,ram,CunnBe01,offense,15,,,,,
player,201612040nwe,ram,CunnBe01,off_pct,29%,,,,,
player,201612040nwe,ram,CunnBe01,defense,0,,,,,
player,201612040nwe,ram,CunnBe01,def_pct,0%,,,,,
player,201612040nwe,ram,CunnBe01,special_teams,18,,,,,
player,201612040nwe,ram,CunnBe01,st_pct,56%,,,,,
player,201612040nwe,ram,MarqBr00,pos,WR,,,,,
player,201612040nwe,ram,MarqBr00,offense,9,,,,,
player,201612040nwe,ram,MarqBr00,off_pct,18%,,,,,
player,201612040nwe,ram,MarqBr00,defense,0,,,,,
player,201612040nwe,ram,MarqBr00,def_pct,0%,,,,,
player,201612040nwe,ram,MarqBr00,special_teams,23,,,,,
player,201612040nwe,ram,MarqBr00,st_pct,72%,,,,,
player,201612040nwe,ram,HarkCo00,pos,TE,,,,,
player,201612040nwe,ram,HarkCo00,offense,3,,,,,
player,201612040nwe,ram,HarkCo00,off_pct,6%,,,,,
player,201612040nwe,ram,HarkCo00,defense,0,,,,,
player,201612040nwe,ram,HarkCo00,def_pct,0%,,,,,
player,201612040nwe,ram,HarkCo00,special_teams,18,,,,,
player,201612040nwe,ram,HarkCo00,st_pct,56%,,,,,
player,201612040nwe,ram,ThomMi04,pos,WR,,,,,
player,201612040nwe,ram,ThomMi04,offense,3,,,,,
player,201612040nwe,ram,ThomMi04,off_pct,6%,,,,,
player,201612040nwe,ram,ThomMi04,defense,0,,,,,
player,201612040nwe,ram,ThomMi04,def_pct,0%,,,,,
player,201612040nwe,ram,ThomMi04,special_teams,17,,,,,
player,201612040nwe,ram,ThomMi04,st_pct,53%,,,,,
player,201612040nwe,ram,McDoTJ00,pos,SS,,,,,
player,201612040nwe,ram,McDoTJ00,offense,0,,,,,
player,201612040nwe,ram,McDoTJ00,off_pct,0%,,,,,
player,201612040nwe,ram,McDoTJ00,defense,79,,,,,
player,201612040nwe,ram,McDoTJ00,def_pct,100%,,,,,
player,201612040nwe,ram,McDoTJ00,special_teams,8,,,,,
player,201612040nwe,ram,McDoTJ00,st_pct,25%,,,,,
player,201612040nwe,ram,BarrMa00,pos,LB,,,,,
player,201612040nwe,ram,BarrMa00,offense,0,,,,,
player,201612040nwe,ram,BarrMa00,off_pct,0%,,,,,
player,201612040nwe,ram,BarrMa00,defense,79,,,,,
player,201612040nwe,ram,BarrMa00,def_pct,100%,,,,,
player,201612040nwe,ram,BarrMa00,special_teams,2,,,,,
player,201612040nwe,ram,BarrMa00,st_pct,6%,,,,,
player,201612040nwe,ram,JohnTr05,pos,CB,,,,,
player,201612040nwe,ram,JohnTr05,offense,0,,,,,
player,201612040nwe,ram,JohnTr05,off_pct,0%,,,,,
player,201612040nwe,ram,JohnTr05,defense,79,,,,,
player,201612040nwe,ram,JohnTr05,def_pct,100%,,,,,
player,201612040nwe,ram,JohnTr05,special_teams,0,,,,,
player,201612040nwe,ram,JohnTr05,st_pct,0%,,,,,
player,201612040nwe,ram,OgleAl00,pos,LB,,,,,
player,201612040nwe,ram,OgleAl00,offense,0,,,,,
player,201612040nwe,ram,OgleAl00,off_pct,0%,,,,,
player,201612040nwe,ram,OgleAl00,defense,79,,,,,
player,201612040nwe,ram,OgleAl00,def_pct,100%,,,,,
player,201612040nwe,ram,OgleAl00,special_teams,0,,,,,
player,201612040nwe,ram,OgleAl00,st_pct,0%,,,,,
player,201612040nwe,ram,AlexMa00,pos,FS,,,,,
player,201612040nwe,ram,AlexMa00,offense,0,,,,,
player,201612040nwe,ram,AlexMa00,off_pct,0%,,,,,
player,201612040nwe,ram,AlexMa00,defense,75,,,,,
player,201612040nwe,ram,AlexMa00,def_pct,95%,,,,,
player,201612040nwe,ram,AlexMa00,special_teams,7,,,,,
player,201612040nwe,ram,AlexMa00,st_pct,22%,,,,,
player,201612040nwe,ram,SimsEu99,pos,DE,,,,,
player,201612040nwe,ram,SimsEu99,offense,0,,,,,
player,201612040nwe,ram,SimsEu99,off_pct,0%,,,,,
player,201612040nwe,ram,SimsEu99,defense,56,,,,,
player,201612040nwe,ram,SimsEu99,def_pct,71%,,,,,
player,201612040nwe,ram,SimsEu99,special_teams,9,,,,,
player,201612040nwe,ram,SimsEu99,st_pct,28%,,,,,
player,201612040nwe,ram,JordMi00,pos,CB,,,,,
player,201612040nwe,ram,JordMi00,offense,0,,,,,
player,201612040nwe,ram,JordMi00,off_pct,0%,,,,,
player,201612040nwe,ram,JordMi00,defense,54,,,,,
player,201612040nwe,ram,JordMi00,def_pct,68%,,,,,
player,201612040nwe,ram,JordMi00,special_teams,5,,,,,
player,201612040nwe,ram,JordMi00,st_pct,16%,,,,,
player,201612040nwe,ram,JoynLa00,pos,CB,,,,,
player,201612040nwe,ram,JoynLa00,offense,0,,,,,
player,201612040nwe,ram,JoynLa00,off_pct,0%,,,,,
player,201612040nwe,ram,JoynLa00,defense,54,,,,,
player,201612040nwe,ram,JoynLa00,def_pct,68%,,,,,
player,201612040nwe,ram,JoynLa00,special_teams,0,,,,,
player,201612040nwe,ram,JoynLa00,st_pct,0%,,,,,
player,201612040nwe,ram,DonaAa00,pos,DT,,,,,
player,201612040nwe,ram,DonaAa00,offense,0,,,,,
player,201612040nwe,ram,DonaAa00,off_pct,0%,,,,,
player,201612040nwe,ram,DonaAa00,defense,52,,,,,
player,201612040nwe,ram,DonaAa00,def_pct,66%,,,,,
player,201612040nwe,ram,DonaAa00,special_teams,5,,,,,
player,201612040nwe,ram,DonaAa00,st_pct,16%,,,,,
player,201612040nwe,ram,BrocMi00,pos,DT,,,,,
player,201612040nwe,ram,BrocMi00,offense,0,,,,,
player,201612040nwe,ram,BrocMi00,off_pct,0%,,,,,
player,201612040nwe,ram,BrocMi00,defense,43,,,,,
player,201612040nwe,ram,BrocMi00,def_pct,54%,,,,,
player,201612040nwe,ram,BrocMi00,special_teams,5,,,,,
player,201612040nwe,ram,BrocMi00,st_pct,16%,,,,,
player,201612040nwe,ram,HayeWi99,pos,DE,,,,,
player,201612040nwe,ram,HayeWi99,offense,0,,,,,
player,201612040nwe,ram,HayeWi99,off_pct,0%,,,,,
player,201612040nwe,ram,HayeWi99,defense,40,,,,,
player,201612040nwe,ram,HayeWi99,def_pct,51%,,,,,
player,201612040nwe,ram,HayeWi99,special_teams,0,,,,,
player,201612040nwe,ram,HayeWi99,st_pct,0%,,,,,
player,201612040nwe,ram,WestEt00,pos,DT,,,,,
player,201612040nwe,ram,WestEt00,offense,0,,,,,
player,201612040nwe,ram,WestEt00,off_pct,0%,,,,,
player,201612040nwe,ram,WestEt00,defense,39,,,,,
player,201612040nwe,ram,WestEt00,def_pct,49%,,,,,
player,201612040nwe,ram,WestEt00,special_teams,7,,,,,
player,201612040nwe,ram,WestEt00,st_pct,22%,,,,,
player,201612040nwe,ram,EaslDo00,pos,DT,,,,,
player,201612040nwe,ram,EaslDo00,offense,0,,,,,
player,201612040nwe,ram,EaslDo00,off_pct,0%,,,,,
player,201612040nwe,ram,EaslDo00,defense,34,,,,,
player,201612040nwe,ram,EaslDo00,def_pct,43%,,,,,
player,201612040nwe,ram,EaslDo00,special_teams,1,,,,,
player,201612040nwe,ram,EaslDo00,st_pct,3%,,,,,
player,201612040nwe,ram,ThomCa99,pos,DT,,,,,
player,201612040nwe,ram,ThomCa99,offense,0,,,,,
player,201612040nwe,ram,ThomCa99,off_pct,0%,,,,,
player,201612040nwe,ram,ThomCa99,defense,26,,,,,
player,201612040nwe,ram,ThomCa99,def_pct,33%,,,,,
player,201612040nwe,ram,ThomCa99,special_teams,3,,,,,
player,201612040nwe,ram,ThomCa99,st_pct,9%,,,,,
player,201612040nwe,ram,LittCo01,pos,LB,,,,,
player,201612040nwe,ram,LittCo01,offense,0,,,,,
player,201612040nwe,ram,LittCo01,off_pct,0%,,,,,
player,201612040nwe,ram,LittCo01,defense,25,,,,,
player,201612040nwe,ram,LittCo01,def_pct,32%,,,,,
player,201612040nwe,ram,LittCo01,special_teams,23,,,,,
player,201612040nwe,ram,LittCo01,st_pct,72%,,,,,
player,201612040nwe,ram,GainE.00,pos,CB,,,,,
player,201612040nwe,ram,GainE.00,offense,0,,,,,
player,201612040nwe,ram,GainE.00,off_pct,0%,,,,,
player,201612040nwe,ram,GainE.00,defense,25,,,,,
player,201612040nwe,ram,GainE.00,def_pct,32%,,,,,
player,201612040nwe,ram,GainE.00,special_teams,2,,,,,
player,201612040nwe,ram,GainE.00,st_pct,6%,,,,,
player,201612040nwe,ram,LongMa00,pos,DE,,,,,
player,201612040nwe,ram,LongMa00,offense,0,,,,,
player,201612040nwe,ram,LongMa00,off_pct,0%,,,,,
player,201612040nwe,ram,LongMa00,defense,23,,,,,
player,201612040nwe,ram,LongMa00,def_pct,29%,,,,,
player,201612040nwe,ram,LongMa00,special_teams,13,,,,,
player,201612040nwe,ram,LongMa00,st_pct,41%,,,,,
player,201612040nwe,ram,DaviCo02,pos,FS,,,,,
player,201612040nwe,ram,DaviCo02,offense,0,,,,,
player,201612040nwe,ram,DaviCo02,off_pct,0%,,,,,
player,201612040nwe,ram,DaviCo02,defense,7,,,,,
player,201612040nwe,ram,DaviCo02,def_pct,9%,,,,,
player,201612040nwe,ram,DaviCo02,special_teams,30,,,,,
player,201612040nwe,ram,DaviCo02,st_pct,94%,,,,,
player,201612040nwe,ram,ReynCh00,pos,RB,,,,,
player,201612040nwe,ram,ReynCh00,offense,0,,,,,
player,201612040nwe,ram,ReynCh00,off_pct,0%,,,,,
player,201612040nwe,ram,ReynCh00,defense,0,,,,,
player,201612040nwe,ram,ReynCh00,def_pct,0%,,,,,
player,201612040nwe,ram,ReynCh00,special_teams,30,,,,,
player,201612040nwe,ram,ReynCh00,st_pct,94%,,,,,
player,201612040nwe,ram,GrigNi01,pos,LB,,,,,
player,201612040nwe,ram,GrigNi01,offense,0,,,,,
player,201612040nwe,ram,GrigNi01,off_pct,0%,,,,,
player,201612040nwe,ram,GrigNi01,defense,0,,,,,
player,201612040nwe,ram,GrigNi01,def_pct,0%,,,,,
player,201612040nwe,ram,GrigNi01,special_teams,23,,,,,
player,201612040nwe,ram,GrigNi01,st_pct,72%,,,,,
player,201612040nwe,ram,HageBr00,pos,LB,,,,,
player,201612040nwe,ram,HageBr00,offense,0,,,,,
player,201612040nwe,ram,HageBr00,off_pct,0%,,,,,
player,201612040nwe,ram,HageBr00,defense,0,,,,,
player,201612040nwe,ram,HageBr00,def_pct,0%,,,,,
player,201612040nwe,ram,HageBr00,special_teams,23,,,,,
player,201612040nwe,ram,HageBr00,st_pct,72%,,,,,
player,201612040nwe,ram,CounBl00,pos,CB,,,,,
player,201612040nwe,ram,CounBl00,offense,0,,,,,
player,201612040nwe,ram,CounBl00,off_pct,0%,,,,,
player,201612040nwe,ram,CounBl00,defense,0,,,,,
player,201612040nwe,ram,CounBl00,def_pct,0%,,,,,
player,201612040nwe,ram,CounBl00,special_teams,12,,,,,
player,201612040nwe,ram,CounBl00,st_pct,38%,,,,,
player,201612040nwe,ram,McQuJa00,pos,LS,,,,,
player,201612040nwe,ram,McQuJa00,offense,0,,,,,
player,201612040nwe,ram,McQuJa00,off_pct,0%,,,,,
player,201612040nwe,ram,McQuJa00,defense,0,,,,,
player,201612040nwe,ram,McQuJa00,def_pct,0%,,,,,
player,201612040nwe,ram,McQuJa00,special_teams,10,,,,,
player,201612040nwe,ram,McQuJa00,st_pct,31%,,,,,
player,201612040nwe,ram,HekkJo00,pos,P,,,,,
player,201612040nwe,ram,HekkJo00,offense,0,,,,,
player,201612040nwe,ram,HekkJo00,off_pct,0%,,,,,
player,201612040nwe,ram,HekkJo00,defense,0,,,,,
player,201612040nwe,ram,HekkJo00,def_pct,0%,,,,,
player,201612040nwe,ram,HekkJo00,special_teams,10,,,,,
player,201612040nwe,ram,HekkJo00,st_pct,31%,,,,,
player,201612040nwe,ram,RhanDe00,pos,C,,,,,
player,201612040nwe,ram,RhanDe00,offense,0,,,,,
player,201612040nwe,ram,RhanDe00,off_pct,0%,,,,,
player,201612040nwe,ram,RhanDe00,defense,0,,,,,
player,201612040nwe,ram,RhanDe00,def_pct,0%,,,,,
player,201612040nwe,ram,RhanDe00,special_teams,9,,,,,
player,201612040nwe,ram,RhanDe00,st_pct,28%,,,,,
player,201612040nwe,ram,BrowMa03,pos,RB,,,,,
player,201612040nwe,ram,BrowMa03,offense,0,,,,,
player,201612040nwe,ram,BrowMa03,off_pct,0%,,,,,
player,201612040nwe,ram,BrowMa03,defense,0,,,,,
player,201612040nwe,ram,BrowMa03,def_pct,0%,,,,,
player,201612040nwe,ram,BrowMa03,special_teams,9,,,,,
player,201612040nwe,ram,BrowMa03,st_pct,28%,,,,,
player,201612040nwe,ram,ChriMa00,pos,SS,,,,,
player,201612040nwe,ram,ChriMa00,offense,0,,,,,
player,201612040nwe,ram,ChriMa00,off_pct,0%,,,,,
player,201612040nwe,ram,ChriMa00,defense,0,,,,,
player,201612040nwe,ram,ChriMa00,def_pct,0%,,,,,
player,201612040nwe,ram,ChriMa00,special_teams,8,,,,,
player,201612040nwe,ram,ChriMa00,st_pct,25%,,,,,
player,201612040nwe,ram,ZuerGr00,pos,K,,,,,
player,201612040nwe,ram,ZuerGr00,offense,0,,,,,
player,201612040nwe,ram,ZuerGr00,off_pct,0%,,,,,
player,201612040nwe,ram,ZuerGr00,defense,0,,,,,
player,201612040nwe,ram,ZuerGr00,def_pct,0%,,,,,
player,201612040nwe,ram,ZuerGr00,special_teams,5,,,,,
player,201612040nwe,ram,ZuerGr00,st_pct,16%,,,,,
player,201612040nwe,ram,DonnAn00,pos,T,,,,,
player,201612040nwe,ram,DonnAn00,offense,0,,,,,
player,201612040nwe,ram,DonnAn00,off_pct,0%,,,,,
