game,2016,13,20161201,201612010min,dal,"Dallas Cowboys",17,min,"Minnesota Vikings",15
player,201612010min,dal,ButlBr00,offense,14,,,,,
player,201612010min,dal,ButlBr00,off_pct,27%,,,,,
player,201612010min,dal,ButlBr00,defense,0,,,,,
player,201612010min,dal,ButlBr00,def_pct,0%,,,,,
player,201612010min,dal,ButlBr00,special_teams,0,,,,,
player,201612010min,dal,ButlBr00,st_pct,0%,,,,,
player,201612010min,dal,SmitKe03,pos,FB,,,,,
player,201612010min,dal,SmitKe03,offense,10,,,,,
player,201612010min,dal,SmitKe03,off_pct,19%,,,,,
player,201612010min,dal,SmitKe03,defense,0,,,,,
player,201612010min,dal,SmitKe03,def_pct,0%,,,,,
player,201612010min,dal,SmitKe03,special_teams,10,,,,,
player,201612010min,dal,SmitKe03,st_pct,36%,,,,,
player,201612010min,dal,MaylVi00,pos,WR,,,,,
player,201612010min,dal,MaylVi00,offense,7,,,,,
player,201612010min,dal,MaylVi00,off_pct,13%,,,,,
player,201612010min,dal,MaylVi00,defense,0,,,,,
player,201612010min,dal,MaylVi00,def_pct,0%,,,,,
player,201612010min,dal,MaylVi00,special_teams,18,,,,,
player,201612010min,dal,MaylVi00,st_pct,64%,,,,,
player,201612010min,dal,WhitLu00,pos,WR,,,,,
player,201612010min,dal,WhitLu00,offense,5,,,,,
player,201612010min,dal,WhitLu00,off_pct,10%,,,,,
player,201612010min,dal,WhitLu00,defense,0,,,,,
player,201612010min,dal,WhitLu00,def_pct,0%,,,,,
player,201612010min,dal,WhitLu00,special_teams,8,,,,,
player,201612010min,dal,WhitLu00,st_pct,29%,,,,,
player,201612010min,dal,DunbLa00,pos,RB,,,,,
player,201612010min,dal,DunbLa00,offense,5,,,,,
player,201612010min,dal,DunbLa00,off_pct,10%,,,,,
player,201612010min,dal,DunbLa00,defense,0,,,,,
player,201612010min,dal,DunbLa00,def_pct,0%,,,,,
player,201612010min,dal,DunbLa00,special_teams,8,,,,,
player,201612010min,dal,DunbLa00,st_pct,29%,,,,,
player,201612010min,dal,LoonJo01,pos,C,,,,,
player,201612010min,dal,LoonJo01,offense,5,,,,,
player,201612010min,dal,LoonJo01,off_pct,10%,,,,,
player,201612010min,dal,LoonJo01,defense,0,,,,,
player,201612010min,dal,LoonJo01,def_pct,0%,,,,,
player,201612010min,dal,LoonJo01,special_teams,3,,,,,
player,201612010min,dal,LoonJo01,st_pct,11%,,,,,
player,201612010min,dal,MorrAl00,pos,RB,,,,,
player,201612010min,dal,MorrAl00,offense,1,,,,,
player,201612010min,dal,MorrAl00,off_pct,2%,,,,,
player,201612010min,dal,MorrAl00,defense,0,,,,,
player,201612010min,dal,MorrAl00,def_pct,0%,,,,,
player,201612010min,dal,MorrAl00,special_teams,0,,,,,
player,201612010min,dal,MorrAl00,st_pct,0%,,,,,
player,201612010min,dal,JoneBy00,pos,FS,,,,,
player,201612010min,dal,JoneBy00,offense,0,,,,,
player,201612010min,dal,JoneBy00,off_pct,0%,,,,,
player,201612010min,dal,JoneBy00,defense,74,,,,,
player,201612010min,dal,JoneBy00,def_pct,100%,,,,,
player,201612010min,dal,JoneBy00,special_teams,19,,,,,
player,201612010min,dal,JoneBy00,st_pct,68%,,,,,
player,201612010min,dal,BrowAn02,pos,CB,,,,,
player,201612010min,dal,BrowAn02,offense,0,,,,,
player,201612010min,dal,BrowAn02,off_pct,0%,,,,,
player,201612010min,dal,BrowAn02,defense,74,,,,,
player,201612010min,dal,BrowAn02,def_pct,100%,,,,,
player,201612010min,dal,BrowAn02,special_teams,12,,,,,
player,201612010min,dal,BrowAn02,st_pct,43%,,,,,
player,201612010min,dal,CarrBr99,pos,CB,,,,,
player,201612010min,dal,CarrBr99,offense,0,,,,,
player,201612010min,dal,CarrBr99,off_pct,0%,,,,,
player,201612010min,dal,CarrBr99,defense,74,,,,,
player,201612010min,dal,CarrBr99,def_pct,100%,,,,,
player,201612010min,dal,CarrBr99,special_teams,5,,,,,
player,201612010min,dal,CarrBr99,st_pct,18%,,,,,
player,201612010min,dal,LeexSe99,pos,LB,,,,,
player,201612010min,dal,LeexSe99,offense,0,,,,,
player,201612010min,dal,LeexSe99,off_pct,0%,,,,,
player,201612010min,dal,LeexSe99,defense,74,,,,,
player,201612010min,dal,LeexSe99,def_pct,100%,,,,,
player,201612010min,dal,LeexSe99,special_teams,5,,,,,
player,201612010min,dal,LeexSe99,st_pct,18%,,,,,
player,201612010min,dal,ChurBa99,pos,SS,,,,,
player,201612010min,dal,ChurBa99,offense,0,,,,,
player,201612010min,dal,ChurBa99,off_pct,0%,,,,,
player,201612010min,dal,ChurBa99,defense,72,,,,,
player,201612010min,dal,ChurBa99,def_pct,97%,,,,,
player,201612010min,dal,ChurBa99,special_teams,0,,,,,
player,201612010min,dal,ChurBa99,st_pct,0%,,,,,
player,201612010min,dal,LawrDe00,pos,DE,,,,,
player,201612010min,dal,LawrDe00,offense,0,,,,,
player,201612010min,dal,LawrDe00,off_pct,0%,,,,,
player,201612010min,dal,LawrDe00,defense,55,,,,,
player,201612010min,dal,LawrDe00,def_pct,74%,,,,,
player,201612010min,dal,LawrDe00,special_teams,3,,,,,
player,201612010min,dal,LawrDe00,st_pct,11%,,,,,
player,201612010min,dal,ScanOr99,pos,CB,,,,,
player,201612010min,dal,ScanOr99,offense,0,,,,,
player,201612010min,dal,ScanOr99,off_pct,0%,,,,,
player,201612010min,dal,ScanOr99,defense,54,,,,,
player,201612010min,dal,ScanOr99,def_pct,73%,,,,,
player,201612010min,dal,ScanOr99,special_teams,0,,,,,
player,201612010min,dal,ScanOr99,st_pct,0%,,,,,
player,201612010min,dal,HitcAn00,pos,LB,,,,,
player,201612010min,dal,HitcAn00,offense,0,,,,,
player,201612010min,dal,HitcAn00,off_pct,0%,,,,,
player,201612010min,dal,HitcAn00,defense,52,,,,,
player,201612010min,dal,HitcAn00,def_pct,70%,,,,,
player,201612010min,dal,HitcAn00,special_teams,8,,,,,
player,201612010min,dal,HitcAn00,st_pct,29%,,,,,
player,201612010min,dal,CrawTy00,pos,DT,,,,,
player,201612010min,dal,CrawTy00,offense,0,,,,,
player,201612010min,dal,CrawTy00,off_pct,0%,,,,,
player,201612010min,dal,CrawTy00,defense,50,,,,,
player,201612010min,dal,CrawTy00,def_pct,68%,,,,,
player,201612010min,dal,CrawTy00,special_teams,4,,,,,
player,201612010min,dal,CrawTy00,st_pct,14%,,,,,
player,201612010min,dal,CollMa00,pos,DT,,,,,
player,201612010min,dal,CollMa00,offense,0,,,,,
player,201612010min,dal,CollMa00,off_pct,0%,,,,,
player,201612010min,dal,CollMa00,defense,49,,,,,
player,201612010min,dal,CollMa00,def_pct,66%,,,,,
player,201612010min,dal,CollMa00,special_teams,2,,,,,
player,201612010min,dal,CollMa00,st_pct,7%,,,,,
player,201612010min,dal,IrviDa00,pos,DE,,,,,
player,201612010min,dal,IrviDa00,offense,0,,,,,
player,201612010min,dal,IrviDa00,off_pct,0%,,,,,
player,201612010min,dal,IrviDa00,defense,41,,,,,
player,201612010min,dal,IrviDa00,def_pct,55%,,,,,
player,201612010min,dal,IrviDa00,special_teams,3,,,,,
player,201612010min,dal,IrviDa00,st_pct,11%,,,,,
player,201612010min,dal,McClTe00,pos,DT,,,,,
player,201612010min,dal,McClTe00,offense,0,,,,,
player,201612010min,dal,McClTe00,off_pct,0%,,,,,
player,201612010min,dal,McClTe00,defense,31,,,,,
player,201612010min,dal,McClTe00,def_pct,42%,,,,,
player,201612010min,dal,McClTe00,special_teams,4,,,,,
player,201612010min,dal,McClTe00,st_pct,14%,,,,,
player,201612010min,dal,WilsDa02,pos,LB,,,,,
player,201612010min,dal,WilsDa02,offense,0,,,,,
player,201612010min,dal,WilsDa02,off_pct,0%,,,,,
player,201612010min,dal,WilsDa02,defense,26,,,,,
player,201612010min,dal,WilsDa02,def_pct,35%,,,,,
player,201612010min,dal,WilsDa02,special_teams,24,,,,,
player,201612010min,dal,WilsDa02,st_pct,86%,,,,,
player,201612010min,dal,HeatJe00,pos,FS,,,,,
player,201612010min,dal,HeatJe00,offense,0,,,,,
player,201612010min,dal,HeatJe00,off_pct,0%,,,,,
player,201612010min,dal,HeatJe00,defense,24,,,,,
player,201612010min,dal,HeatJe00,def_pct,32%,,,,,
player,201612010min,dal,HeatJe00,special_teams,25,,,,,
player,201612010min,dal,HeatJe00,st_pct,89%,,,,,
player,201612010min,dal,MayoBe00,pos,DE,,,,,
player,201612010min,dal,MayoBe00,offense,0,,,,,
player,201612010min,dal,MayoBe00,off_pct,0%,,,,,
player,201612010min,dal,MayoBe00,defense,22,,,,,
player,201612010min,dal,MayoBe00,def_pct,30%,,,,,
player,201612010min,dal,MayoBe00,special_teams,0,,,,,
player,201612010min,dal,MayoBe00,st_pct,0%,,,,,
player,201612010min,dal,CrawJa00,pos,DE,,,,,
player,201612010min,dal,CrawJa00,offense,0,,,,,
player,201612010min,dal,CrawJa00,off_pct,0%,,,,,
player,201612010min,dal,CrawJa00,defense,21,,,,,
player,201612010min,dal,CrawJa00,def_pct,28%,,,,,
player,201612010min,dal,CrawJa00,special_teams,5,,,,,
player,201612010min,dal,CrawJa00,st_pct,18%,,,,,
player,201612010min,dal,ThorCe00,pos,DT,,,,,
player,201612010min,dal,ThorCe00,offense,0,,,,,
player,201612010min,dal,ThorCe00,off_pct,0%,,,,,
player,201612010min,dal,ThorCe00,defense,21,,,,,
player,201612010min,dal,ThorCe00,def_pct,28%,,,,,
player,201612010min,dal,ThorCe00,special_teams,0,,,,,
player,201612010min,dal,ThorCe00,st_pct,0%,,,,,
player,201612010min,dal,WilbKy00,pos,LB,,,,,
player,201612010min,dal,WilbKy00,offense,0,,,,,
player,201612010min,dal,WilbKy00,off_pct,0%,,,,,
player,201612010min,dal,WilbKy00,defense,0,,,,,
player,201612010min,dal,WilbKy00,def_pct,0%,,,,,
player,201612010min,dal,WilbKy00,special_teams,24,,,,,
player,201612010min,dal,WilbKy00,st_pct,86%,,,,,
player,201612010min,dal,GachAn00,pos,LB,,,,,
player,201612010min,dal,GachAn00,offense,0,,,,,
player,201612010min,dal,GachAn00,off_pct,0%,,,,,
player,201612010min,dal,GachAn00,defense,0,,,,,
player,201612010min,dal,GachAn00,def_pct,0%,,,,,
player,201612010min,dal,GachAn00,special_teams,22,,,,,
player,201612010min,dal,GachAn00,st_pct,79%,,,,,
player,201612010min,dal,McFaLe00,pos,CB,,,,,
player,201612010min,dal,McFaLe00,offense,0,,,,,
player,201612010min,dal,McFaLe00,off_pct,0%,,,,,
player,201612010min,dal,McFaLe00,defense,0,,,,,
player,201612010min,dal,McFaLe00,def_pct,0%,,,,,
player,201612010min,dal,McFaLe00,special_teams,16,,,,,
player,201612010min,dal,McFaLe00,st_pct,57%,,,,,
player,201612010min,dal,FrazKa00,pos,SS,,,,,
player,201612010min,dal,FrazKa00,offense,0,,,,,
player,201612010min,dal,FrazKa00,off_pct,0%,,,,,
player,201612010min,dal,FrazKa00,defense,0,,,,,
player,201612010min,dal,FrazKa00,def_pct,0%,,,,,
player,201612010min,dal,FrazKa00,special_teams,10,,,,,
player,201612010min,dal,FrazKa00,st_pct,36%,,,,,
player,201612010min,dal,LadoL.20,pos,LS,,,,,
player,201612010min,dal,LadoL.20,offense,0,,,,,
player,201612010min,dal,LadoL.20,off_pct,0%,,,,,
player,201612010min,dal,LadoL.20,defense,0,,,,,
player,201612010min,dal,LadoL.20,def_pct,0%,,,,,
player,201612010min,dal,LadoL.20,special_teams,9,,,,,
player,201612010min,dal,LadoL.20,st_pct,32%,,,,,
player,201612010min,dal,JoneCh02,pos,P,,,,,
player,201612010min,dal,JoneCh02,offense,0,,,,,
player,201612010min,dal,JoneCh02,off_pct,0%,,,,,
player,201612010min,dal,JoneCh02,defense,0,,,,,
player,201612010min,dal,JoneCh02,def_pct,0%,,,,,
player,201612010min,dal,JoneCh02,special_teams,9,,,,,
player,201612010min,dal,JoneCh02,st_pct,32%,,,,,
player,201612010min,dal,BailDa00,pos,K,,,,,
player,201612010min,dal,BailDa00,offense,0,,,,,
player,201612010min,dal,BailDa00,off_pct,0%,,,,,
player,201612010min,dal,BailDa00,defense,0,,,,,
player,201612010min,dal,BailDa00,def_pct,0%,,,,,
player,201612010min,dal,BailDa00,special_teams,7,,,,,
player,201612010min,dal,BailDa00,st_pct,25%,,,,,
player,201612010min,dal,NzeoMa00,pos,LB,,,,,
player,201612010min,dal,NzeoMa00,offense,0,,,,,
player,201612010min,dal,NzeoMa00,off_pct,0%,,,,,
player,201612010min,dal,NzeoMa00,defense,0,,,,,
player,201612010min,dal,NzeoMa00,def_pct,0%,,,,,
player,201612010min,dal,NzeoMa00,special_teams,4,,,,,
player,201612010min,dal,NzeoMa00,st_pct,14%,,,,,
player,201612010min,dal,CleaEm01,pos,T,,,,,
player,201612010min,dal,CleaEm01,offense,0,,,,,
player,201612010min,dal,CleaEm01,off_pct,0%,,,,,
player,201612010min,dal,CleaEm01,defense,0,,,,,
player,201612010min,dal,CleaEm01,def_pct,0%,,,,,
player,201612010min,dal,CleaEm01,special_teams,3,,,,,
player,201612010min,dal,CleaEm01,st_pct,11%,,,,,
