game,2016,14,20161211,201612110ram,atl,"Atlanta Falcons",42,ram,"Los Angeles Rams",14
player,201612110ram,ram,DonaAa00,fumbles_rec,0,,,,,
player,201612110ram,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201612110ram,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201612110ram,ram,DonaAa00,fumbles_forced,0,,,,,
player,201612110ram,ram,BarrMa00,def_int,0,,,,,
player,201612110ram,ram,BarrMa00,def_int_yds,0,,,,,
player,201612110ram,ram,BarrMa00,def_int_td,0,,,,,
player,201612110ram,ram,BarrMa00,def_int_long,0,,,,,
player,201612110ram,ram,BarrMa00,pass_defended,0,,,,,
player,201612110ram,ram,BarrMa00,sacks,0.0,,,,,
player,201612110ram,ram,BarrMa00,tackles_combined,6,,,,,
player,201612110ram,ram,BarrMa00,tackles_solo,6,,,,,
player,201612110ram,ram,BarrMa00,tackles_assists,0,,,,,
player,201612110ram,ram,BarrMa00,tackles_loss,0,,,,,
player,201612110ram,ram,BarrMa00,qb_hits,0,,,,,
player,201612110ram,ram,BarrMa00,fumbles_rec,0,,,,,
player,201612110ram,ram,BarrMa00,fumbles_rec_yds,0,,,,,
player,201612110ram,ram,BarrMa00,fumbles_rec_td,0,,,,,
player,201612110ram,ram,BarrMa00,fumbles_forced,0,,,,,
player,201612110ram,ram,OgleAl00,def_int,0,,,,,
player,201612110ram,ram,OgleAl00,def_int_yds,0,,,,,
player,201612110ram,ram,OgleAl00,def_int_td,0,,,,,
player,201612110ram,ram,OgleAl00,def_int_long,0,,,,,
player,201612110ram,ram,OgleAl00,pass_defended,0,,,,,
player,201612110ram,ram,OgleAl00,sacks,0.0,,,,,
player,201612110ram,ram,OgleAl00,tackles_combined,5,,,,,
player,201612110ram,ram,OgleAl00,tackles_solo,4,,,,,
player,201612110ram,ram,OgleAl00,tackles_assists,1,,,,,
player,201612110ram,ram,OgleAl00,tackles_loss,1,,,,,
player,201612110ram,ram,OgleAl00,qb_hits,0,,,,,
player,201612110ram,ram,OgleAl00,fumbles_rec,0,,,,,
player,201612110ram,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201612110ram,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201612110ram,ram,OgleAl00,fumbles_forced,0,,,,,
player,201612110ram,ram,AlexMa00,def_int,0,,,,,
player,201612110ram,ram,AlexMa00,def_int_yds,0,,,,,
player,201612110ram,ram,AlexMa00,def_int_td,0,,,,,
player,201612110ram,ram,AlexMa00,def_int_long,0,,,,,
player,201612110ram,ram,AlexMa00,pass_defended,0,,,,,
player,201612110ram,ram,AlexMa00,sacks,0.0,,,,,
player,201612110ram,ram,AlexMa00,tackles_combined,4,,,,,
player,201612110ram,ram,AlexMa00,tackles_solo,3,,,,,
player,201612110ram,ram,AlexMa00,tackles_assists,1,,,,,
player,201612110ram,ram,AlexMa00,tackles_loss,0,,,,,
player,201612110ram,ram,AlexMa00,qb_hits,0,,,,,
player,201612110ram,ram,AlexMa00,fumbles_rec,0,,,,,
player,201612110ram,ram,AlexMa00,fumbles_rec_yds,0,,,,,
player,201612110ram,ram,AlexMa00,fumbles_rec_td,0,,,,,
player,201612110ram,ram,AlexMa00,fumbles_forced,0,,,,,
player,201612110ram,ram,JohnTr05,def_int,0,,,,,
player,201612110ram,ram,JohnTr05,def_int_yds,0,,,,,
player,201612110ram,ram,JohnTr05,def_int_td,0,,,,,
player,201612110ram,ram,JohnTr05,def_int_long,0,,,,,
player,201612110ram,ram,JohnTr05,pass_defended,1,,,,,
player,201612110ram,ram,JohnTr05,sacks,0.0,,,,,
player,201612110ram,ram,JohnTr05,tackles_combined,4,,,,,
player,201612110ram,ram,JohnTr05,tackles_solo,3,,,,,
player,201612110ram,ram,JohnTr05,tackles_assists,1,,,,,
player,201612110ram,ram,JohnTr05,tackles_loss,0,,,,,
player,201612110ram,ram,JohnTr05,qb_hits,0,,,,,
player,201612110ram,ram,JohnTr05,fumbles_rec,0,,,,,
player,201612110ram,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201612110ram,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201612110ram,ram,JohnTr05,fumbles_forced,0,,,,,
player,201612110ram,ram,McDoTJ00,def_int,0,,,,,
player,201612110ram,ram,McDoTJ00,def_int_yds,0,,,,,
player,201612110ram,ram,McDoTJ00,def_int_td,0,,,,,
player,201612110ram,ram,McDoTJ00,def_int_long,0,,,,,
player,201612110ram,ram,McDoTJ00,pass_defended,0,,,,,
player,201612110ram,ram,McDoTJ00,sacks,0.0,,,,,
player,201612110ram,ram,McDoTJ00,tackles_combined,4,,,,,
player,201612110ram,ram,McDoTJ00,tackles_solo,3,,,,,
player,201612110ram,ram,McDoTJ00,tackles_assists,1,,,,,
player,201612110ram,ram,McDoTJ00,tackles_loss,0,,,,,
player,201612110ram,ram,McDoTJ00,qb_hits,0,,,,,
player,201612110ram,ram,McDoTJ00,fumbles_rec,0,,,,,
player,201612110ram,ram,McDoTJ00,fumbles_rec_yds,0,,,,,
player,201612110ram,ram,McDoTJ00,fumbles_rec_td,0,,,,,
player,201612110ram,ram,McDoTJ00,fumbles_forced,0,,,,,
player,201612110ram,ram,EaslDo00,def_int,0,,,,,
player,201612110ram,ram,EaslDo00,def_int_yds,0,,,,,
player,201612110ram,ram,EaslDo00,def_int_td,0,,,,,
player,201612110ram,ram,EaslDo00,def_int_long,0,,,,,
player,201612110ram,ram,EaslDo00,pass_defended,0,,,,,
player,201612110ram,ram,EaslDo00,sacks,0.0,,,,,
player,201612110ram,ram,EaslDo00,tackles_combined,3,,,,,
player,201612110ram,ram,EaslDo00,tackles_solo,3,,,,,
player,201612110ram,ram,EaslDo00,tackles_assists,0,,,,,
player,201612110ram,ram,EaslDo00,tackles_loss,0,,,,,
player,201612110ram,ram,EaslDo00,qb_hits,0,,,,,
player,201612110ram,ram,EaslDo00,fumbles_rec,0,,,,,
player,201612110ram,ram,EaslDo00,fumbles_rec_yds,0,,,,,
player,201612110ram,ram,EaslDo00,fumbles_rec_td,0,,,,,
player,201612110ram,ram,EaslDo00,fumbles_forced,0,,,,,
player,201612110ram,ram,JordMi00,def_int,0,,,,,
player,201612110ram,ram,JordMi00,def_int_yds,0,,,,,
player,201612110ram,ram,JordMi00,def_int_td,0,,,,,
player,201612110ram,ram,JordMi00,def_int_long,0,,,,,
player,201612110ram,ram,JordMi00,pass_defended,1,,,,,
player,201612110ram,ram,JordMi00,sacks,0.0,,,,,
player,201612110ram,ram,JordMi00,tackles_combined,3,,,,,
player,201612110ram,ram,JordMi00,tackles_solo,3,,,,,
player,201612110ram,ram,JordMi00,tackles_assists,0,,,,,
player,201612110ram,ram,JordMi00,tackles_loss,0,,,,,
player,201612110ram,ram,JordMi00,qb_hits,0,,,,,
player,201612110ram,ram,JordMi00,fumbles_rec,0,,,,,
player,201612110ram,ram,JordMi00,fumbles_rec_yds,0,,,,,
player,201612110ram,ram,JordMi00,fumbles_rec_td,0,,,,,
player,201612110ram,ram,JordMi00,fumbles_forced,0,,,,,
player,201612110ram,ram,WestEt00,def_int,0,,,,,
player,201612110ram,ram,WestEt00,def_int_yds,0,,,,,
player,201612110ram,ram,WestEt00,def_int_td,0,,,,,
player,201612110ram,ram,WestEt00,def_int_long,0,,,,,
player,201612110ram,ram,WestEt00,pass_defended,0,,,,,
player,201612110ram,ram,WestEt00,sacks,0.0,,,,,
player,201612110ram,ram,WestEt00,tackles_combined,3,,,,,
player,201612110ram,ram,WestEt00,tackles_solo,3,,,,,
player,201612110ram,ram,WestEt00,tackles_assists,0,,,,,
player,201612110ram,ram,WestEt00,tackles_loss,1,,,,,
player,201612110ram,ram,WestEt00,qb_hits,1,,,,,
player,201612110ram,ram,WestEt00,fumbles_rec,0,,,,,
player,201612110ram,ram,WestEt00,fumbles_rec_yds,0,,,,,
player,201612110ram,ram,WestEt00,fumbles_rec_td,0,,,,,
player,201612110ram,ram,WestEt00,fumbles_forced,0,,,,,
player,201612110ram,ram,JoynLa00,def_int,0,,,,,
player,201612110ram,ram,JoynLa00,def_int_yds,0,,,,,
player,201612110ram,ram,JoynLa00,def_int_td,0,,,,,
player,201612110ram,ram,JoynLa00,def_int_long,0,,,,,
player,201612110ram,ram,JoynLa00,pass_defended,0,,,,,
player,201612110ram,ram,JoynLa00,sacks,0.0,,,,,
player,201612110ram,ram,JoynLa00,tackles_combined,2,,,,,
player,201612110ram,ram,JoynLa00,tackles_solo,2,,,,,
player,201612110ram,ram,JoynLa00,tackles_assists,0,,,,,
player,201612110ram,ram,JoynLa00,tackles_loss,0,,,,,
player,201612110ram,ram,JoynLa00,qb_hits,0,,,,,
player,201612110ram,ram,JoynLa00,fumbles_rec,0,,,,,
player,201612110ram,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201612110ram,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201612110ram,ram,JoynLa00,fumbles_forced,0,,,,,
player,201612110ram,ram,BrocMi00,def_int,0,,,,,
player,201612110ram,ram,BrocMi00,def_int_yds,0,,,,,
player,201612110ram,ram,BrocMi00,def_int_td,0,,,,,
player,201612110ram,ram,BrocMi00,def_int_long,0,,,,,
player,201612110ram,ram,BrocMi00,pass_defended,1,,,,,
player,201612110ram,ram,BrocMi00,sacks,0.0,,,,,
player,201612110ram,ram,BrocMi00,tackles_combined,1,,,,,
player,201612110ram,ram,BrocMi00,tackles_solo,1,,,,,
player,201612110ram,ram,BrocMi00,tackles_assists,0,,,,,
player,201612110ram,ram,BrocMi00,tackles_loss,0,,,,,
player,201612110ram,ram,BrocMi00,qb_hits,0,,,,,
player,201612110ram,ram,BrocMi00,fumbles_rec,0,,,,,
player,201612110ram,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201612110ram,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201612110ram,ram,BrocMi00,fumbles_forced,0,,,,,
player,201612110ram,ram,LittCo01,def_int,0,,,,,
player,201612110ram,ram,LittCo01,def_int_yds,0,,,,,
player,201612110ram,ram,LittCo01,def_int_td,0,,,,,
player,201612110ram,ram,LittCo01,def_int_long,0,,,,,
player,201612110ram,ram,LittCo01,pass_defended,0,,,,,
player,201612110ram,ram,LittCo01,sacks,0.0,,,,,
player,201612110ram,ram,LittCo01,tackles_combined,1,,,,,
player,201612110ram,ram,LittCo01,tackles_solo,1,,,,,
player,201612110ram,ram,LittCo01,tackles_assists,0,,,,,
player,201612110ram,ram,LittCo01,tackles_loss,0,,,,,
player,201612110ram,ram,LittCo01,qb_hits,0,,,,,
player,201612110ram,ram,LittCo01,fumbles_rec,0,,,,,
player,201612110ram,ram,LittCo01,fumbles_rec_yds,0,,,,,
player,201612110ram,ram,LittCo01,fumbles_rec_td,0,,,,,
player,201612110ram,ram,LittCo01,fumbles_forced,0,,,,,
player,201612110ram,ram,ReynCh00,def_int,0,,,,,
player,201612110ram,ram,ReynCh00,def_int_yds,0,,,,,
player,201612110ram,ram,ReynCh00,def_int_td,0,,,,,
player,201612110ram,ram,ReynCh00,def_int_long,0,,,,,
player,201612110ram,ram,ReynCh00,pass_defended,0,,,,,
player,201612110ram,ram,ReynCh00,sacks,0.0,,,,,
player,201612110ram,ram,ReynCh00,tackles_combined,1,,,,,
player,201612110ram,ram,ReynCh00,tackles_solo,1,,,,,
player,201612110ram,ram,ReynCh00,tackles_assists,0,,,,,
player,201612110ram,ram,ReynCh00,tackles_loss,0,,,,,
player,201612110ram,ram,ReynCh00,qb_hits,0,,,,,
player,201612110ram,ram,ReynCh00,fumbles_rec,0,,,,,
player,201612110ram,ram,ReynCh00,fumbles_rec_yds,0,,,,,
player,201612110ram,ram,ReynCh00,fumbles_rec_td,0,,,,,
player,201612110ram,ram,ReynCh00,fumbles_forced,0,,,,,
player,201612110ram,ram,SimsEu99,def_int,0,,,,,
player,201612110ram,ram,SimsEu99,def_int_yds,0,,,,,
player,201612110ram,ram,SimsEu99,def_int_td,0,,,,,
player,201612110ram,ram,SimsEu99,def_int_long,0,,,,,
player,201612110ram,ram,SimsEu99,pass_defended,1,,,,,
player,201612110ram,ram,SimsEu99,sacks,0.0,,,,,
player,201612110ram,ram,SimsEu99,tackles_combined,1,,,,,
player,201612110ram,ram,SimsEu99,tackles_solo,1,,,,,
player,201612110ram,ram,SimsEu99,tackles_assists,0,,,,,
player,201612110ram,ram,SimsEu99,tackles_loss,0,,,,,
player,201612110ram,ram,SimsEu99,qb_hits,0,,,,,
player,201612110ram,ram,SimsEu99,fumbles_rec,0,,,,,
player,201612110ram,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201612110ram,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201612110ram,ram,SimsEu99,fumbles_forced,0,,,,,
player,201612110ram,ram,LongMa00,def_int,0,,,,,
player,201612110ram,ram,LongMa00,def_int_yds,0,,,,,
player,201612110ram,ram,LongMa00,def_int_td,0,,,,,
player,201612110ram,ram,LongMa00,def_int_long,0,,,,,
player,201612110ram,ram,LongMa00,pass_defended,0,,,,,
player,201612110ram,ram,LongMa00,sacks,0.0,,,,,
player,201612110ram,ram,LongMa00,tackles_combined,0,,,,,
player,201612110ram,ram,LongMa00,tackles_solo,0,,,,,
player,201612110ram,ram,LongMa00,tackles_assists,0,,,,,
player,201612110ram,ram,LongMa00,tackles_loss,0,,,,,
player,201612110ram,ram,LongMa00,qb_hits,1,,,,,
player,201612110ram,ram,LongMa00,fumbles_rec,0,,,,,
player,201612110ram,ram,LongMa00,fumbles_rec_yds,0,,,,,
player,201612110ram,ram,LongMa00,fumbles_rec_td,0,,,,,
player,201612110ram,ram,LongMa00,fumbles_forced,0,,,,,
player,201612110ram,atl,RobiAl00,kick_ret,1,,,,,
player,201612110ram,atl,RobiAl00,kick_ret_yds,16,,,,,
player,201612110ram,atl,RobiAl00,kick_ret_yds_per_ret,16.0,,,,,
player,201612110ram,atl,RobiAl00,kick_ret_td,0,,,,,
player,201612110ram,atl,RobiAl00,kick_ret_long,16,,,,,
player,201612110ram,atl,RobiAl00,punt_ret,0,,,,,
player,201612110ram,atl,RobiAl00,punt_ret_yds,0,,,,,
player,201612110ram,atl,RobiAl00,punt_ret_yds_per_ret,,,,,,
player,201612110ram,atl,RobiAl00,punt_ret_td,0,,,,,
player,201612110ram,atl,RobiAl00,punt_ret_long,0,,,,,
player,201612110ram,ram,AustTa00,kick_ret,0,,,,,
player,201612110ram,ram,AustTa00,kick_ret_yds,0,,,,,
player,201612110ram,ram,AustTa00,kick_ret_yds_per_ret,,,,,,
player,201612110ram,ram,AustTa00,kick_ret_td,0,,,,,
player,201612110ram,ram,AustTa00,kick_ret_long,0,,,,,
player,201612110ram,ram,AustTa00,punt_ret,7,,,,,
player,201612110ram,ram,AustTa00,punt_ret_yds,74,,,,,
player,201612110ram,ram,AustTa00,punt_ret_yds_per_ret,10.6,,,,,
player,201612110ram,ram,AustTa00,punt_ret_td,0,,,,,
player,201612110ram,ram,AustTa00,punt_ret_long,27,,,,,
player,201612110ram,ram,ThomMi04,kick_ret,6,,,,,
player,201612110ram,ram,ThomMi04,kick_ret_yds,118,,,,,
player,201612110ram,ram,ThomMi04,kick_ret_yds_per_ret,19.7,,,,,
player,201612110ram,ram,ThomMi04,kick_ret_td,0,,,,,
player,201612110ram,ram,ThomMi04,kick_ret_long,41,,,,,
player,201612110ram,ram,ThomMi04,punt_ret,0,,,,,
player,201612110ram,ram,ThomMi04,punt_ret_yds,0,,,,,
player,201612110ram,ram,ThomMi04,punt_ret_yds_per_ret,,,,,,
player,201612110ram,ram,ThomMi04,punt_ret_td,0,,,,,
player,201612110ram,ram,ThomMi04,punt_ret_long,0,,,,,
player,201612110ram,atl,bryanmat01,xpm,6,,,,,
player,201612110ram,atl,bryanmat01,xpa,6,,,,,
player,201612110ram,atl,bryanmat01,fgm,,,,,,
player,201612110ram,atl,bryanmat01,fga,,,,,,
player,201612110ram,atl,bryanmat01,punt,0,,,,,
player,201612110ram,atl,bryanmat01,punt_yds,0,,,,,
player,201612110ram,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201612110ram,atl,bryanmat01,punt_long,0,,,,,
player,201612110ram,atl,BoshMa00,xpm,,,,,,
player,201612110ram,atl,BoshMa00,xpa,,,,,,
player,201612110ram,atl,BoshMa00,fgm,,,,,,
player,201612110ram,atl,BoshMa00,fga,,,,,,
player,201612110ram,atl,BoshMa00,punt,8,,,,,
player,201612110ram,atl,BoshMa00,punt_yds,415,,,,,
player,201612110ram,atl,BoshMa00,punt_yds_per_punt,51.9,,,,,
player,201612110ram,atl,BoshMa00,punt_long,66,,,,,
player,201612110ram,ram,ZuerGr00,xpm,2,,,,,
player,201612110ram,ram,ZuerGr00,xpa,2,,,,,
player,201612110ram,ram,ZuerGr00,fgm,,,,,,
player,201612110ram,ram,ZuerGr00,fga,,,,,,
player,201612110ram,ram,ZuerGr00,punt,0,,,,,
player,201612110ram,ram,ZuerGr00,punt_yds,0,,,,,
player,201612110ram,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201612110ram,ram,ZuerGr00,punt_long,0,,,,,
player,201612110ram,ram,HekkJo00,xpm,,,,,,
player,201612110ram,ram,HekkJo00,xpa,,,,,,
player,201612110ram,ram,HekkJo00,fgm,,,,,,
player,201612110ram,ram,HekkJo00,fga,,,,,,
player,201612110ram,ram,HekkJo00,punt,7,,,,,
player,201612110ram,ram,HekkJo00,punt_yds,340,,,,,
player,201612110ram,ram,HekkJo00,punt_yds_per_punt,48.6,,,,,
player,201612110ram,ram,HekkJo00,punt_long,57,,,,,
player,201612110ram,ram,RobiGr01,pos,T,,,,,
player,201612110ram,ram,RobiGr01,offense,72,,,,,
player,201612110ram,ram,RobiGr01,off_pct,100%,,,,,
player,201612110ram,ram,RobiGr01,defense,0,,,,,
player,201612110ram,ram,RobiGr01,def_pct,0%,,,,,
player,201612110ram,ram,RobiGr01,special_teams,2,,,,,
player,201612110ram,ram,RobiGr01,st_pct,6%,,,,,
player,201612110ram,ram,SaffRo20,pos,T,,,,,
player,201612110ram,ram,SaffRo20,offense,72,,,,,
player,201612110ram,ram,SaffRo20,off_pct,100%,,,,,
player,201612110ram,ram,SaffRo20,defense,0,,,,,
player,201612110ram,ram,SaffRo20,def_pct,0%,,,,,
player,201612110ram,ram,SaffRo20,special_teams,2,,,,,
player,201612110ram,ram,SaffRo20,st_pct,6%,,,,,
player,201612110ram,ram,HaveRo00,pos,T,,,,,
player,201612110ram,ram,HaveRo00,offense,72,,,,,
player,201612110ram,ram,HaveRo00,off_pct,100%,,,,,
player,201612110ram,ram,HaveRo00,defense,0,,,,,
player,201612110ram,ram,HaveRo00,def_pct,0%,,,,,
player,201612110ram,ram,HaveRo00,special_teams,2,,,,,
player,201612110ram,ram,HaveRo00,st_pct,6%,,,,,
player,201612110ram,ram,BarnTi01,pos,C,,,,,
player,201612110ram,ram,BarnTi01,offense,72,,,,,
player,201612110ram,ram,BarnTi01,off_pct,100%,,,,,
player,201612110ram,ram,BarnTi01,defense,0,,,,,
player,201612110ram,ram,BarnTi01,def_pct,0%,,,,,
player,201612110ram,ram,BarnTi01,special_teams,0,,,,,
player,201612110ram,ram,BarnTi01,st_pct,0%,,,,,
player,201612110ram,ram,GoffJa00,pos,QB,,,,,
player,201612110ram,ram,GoffJa00,offense,72,,,,,
player,201612110ram,ram,GoffJa00,off_pct,100%,,,,,
player,201612110ram,ram,GoffJa00,defense,0,,,,,
player,201612110ram,ram,GoffJa00,def_pct,0%,,,,,
player,201612110ram,ram,GoffJa00,special_teams,0,,,,,
player,201612110ram,ram,GoffJa00,st_pct,0%,,,,,
player,201612110ram,ram,DonnAn00,pos,T,,,,,
player,201612110ram,ram,DonnAn00,offense,67,,,,,
player,201612110ram,ram,DonnAn00,off_pct,93%,,,,,
player,201612110ram,ram,DonnAn00,defense,0,,,,,
player,201612110ram,ram,DonnAn00,def_pct,0%,,,,,
player,201612110ram,ram,DonnAn00,special_teams,2,,,,,
player,201612110ram,ram,DonnAn00,st_pct,6%,,,,,
player,201612110ram,ram,GurlTo01,pos,RB,,,,,
player,201612110ram,ram,GurlTo01,offense,64,,,,,
player,201612110ram,ram,GurlTo01,off_pct,89%,,,,,
player,201612110ram,ram,GurlTo01,defense,0,,,,,
player,201612110ram,ram,GurlTo01,def_pct,0%,,,,,
player,201612110ram,ram,GurlTo01,special_teams,0,,,,,
player,201612110ram,ram,GurlTo01,st_pct,0%,,,,,
player,201612110ram,ram,BritKe00,pos,WR,,,,,
player,201612110ram,ram,BritKe00,offense,59,,,,,
player,201612110ram,ram,BritKe00,off_pct,82%,,,,,
player,201612110ram,ram,BritKe00,defense,0,,,,,
player,201612110ram,ram,BritKe00,def_pct,0%,,,,,
player,201612110ram,ram,BritKe00,special_teams,0,,,,,
player,201612110ram,ram,BritKe00,st_pct,0%,,,,,
player,201612110ram,ram,QuicBr00,pos,WR,,,,,
player,201612110ram,ram,QuicBr00,offense,51,,,,,
player,201612110ram,ram,QuicBr00,off_pct,71%,,,,,
player,201612110ram,ram,QuicBr00,defense,0,,,,,
player,201612110ram,ram,QuicBr00,def_pct,0%,,,,,
player,201612110ram,ram,QuicBr00,special_teams,0,,,,,
player,201612110ram,ram,QuicBr00,st_pct,0%,,,,,
player,201612110ram,ram,AustTa00,pos,WR,,,,,
player,201612110ram,ram,AustTa00,offense,48,,,,,
player,201612110ram,ram,AustTa00,off_pct,67%,,,,,
player,201612110ram,ram,AustTa00,defense,0,,,,,
player,201612110ram,ram,AustTa00,def_pct,0%,,,,,
player,201612110ram,ram,AustTa00,special_teams,8,,,,,
player,201612110ram,ram,AustTa00,st_pct,24%,,,,,
player,201612110ram,ram,HigbTy00,pos,TE,,,,,
player,201612110ram,ram,HigbTy00,offense,38,,,,,
player,201612110ram,ram,HigbTy00,off_pct,53%,,,,,
player,201612110ram,ram,HigbTy00,defense,0,,,,,
player,201612110ram,ram,HigbTy00,def_pct,0%,,,,,
player,201612110ram,ram,HigbTy00,special_teams,1,,,,,
player,201612110ram,ram,HigbTy00,st_pct,3%,,,,,
player,201612110ram,ram,KendLa00,pos,TE,,,,,
player,201612110ram,ram,KendLa00,offense,36,,,,,
player,201612110ram,ram,KendLa00,off_pct,50%,,,,,
player,201612110ram,ram,KendLa00,defense,0,,,,,
player,201612110ram,ram,KendLa00,def_pct,0%,,,,,
player,201612110ram,ram,KendLa00,special_teams,0,,,,,
player,201612110ram,ram,KendLa00,st_pct,0%,,,,,
player,201612110ram,ram,CoopPh00,pos,WR,,,,,
player,201612110ram,ram,CoopPh00,offense,25,,,,,
player,201612110ram,ram,CoopPh00,off_pct,35%,,,,,
player,201612110ram,ram,CoopPh00,defense,0,,,,,
player,201612110ram,ram,CoopPh00,def_pct,0%,,,,,
player,201612110ram,ram,CoopPh00,special_teams,0,,,,,
player,201612110ram,ram,CoopPh00,st_pct,0%,,,,,
player,201612110ram,ram,ThomMi04,pos,WR,,,,,
player,201612110ram,ram,ThomMi04,offense,12,,,,,
player,201612110ram,ram,ThomMi04,off_pct,17%,,,,,
player,201612110ram,ram,ThomMi04,defense,0,,,,,
player,201612110ram,ram,ThomMi04,def_pct,0%,,,,,
player,201612110ram,ram,ThomMi04,special_teams,17,,,,,
player,201612110ram,ram,ThomMi04,st_pct,52%,,,,,
player,201612110ram,ram,BrowJa04,pos,G,,,,,
player,201612110ram,ram,BrowJa04,offense,12,,,,,
player,201612110ram,ram,BrowJa04,off_pct,17%,,,,,
player,201612110ram,ram,BrowJa04,defense,0,,,,,
player,201612110ram,ram,BrowJa04,def_pct,0%,,,,,
player,201612110ram,ram,BrowJa04,special_teams,0,,,,,
player,201612110ram,ram,BrowJa04,st_pct,0%,,,,,
player,201612110ram,ram,HemiTe00,pos,TE,,,,,
player,201612110ram,ram,HemiTe00,offense,11,,,,,
player,201612110ram,ram,HemiTe00,off_pct,15%,,,,,
player,201612110ram,ram,HemiTe00,defense,0,,,,,
player,201612110ram,ram,HemiTe00,def_pct,0%,,,,,
player,201612110ram,ram,HemiTe00,special_teams,16,,,,,
player,201612110ram,ram,HemiTe00,st_pct,48%,,,,,
player,201612110ram,ram,BrowMa03,pos,RB,,,,,
player,201612110ram,ram,BrowMa03,offense,6,,,,,
player,201612110ram,ram,BrowMa03,off_pct,8%,,,,,
player,201612110ram,ram,BrowMa03,defense,0,,,,,
player,201612110ram,ram,BrowMa03,def_pct,0%,,,,,
player,201612110ram,ram,BrowMa03,special_teams,25,,,,,
player,201612110ram,ram,BrowMa03,st_pct,76%,,,,,
player,201612110ram,ram,MarqBr00,pos,WR,,,,,
player,201612110ram,ram,MarqBr00,offense,3,,,,,
player,201612110ram,ram,MarqBr00,off_pct,4%,,,,,
player,201612110ram,ram,MarqBr00,defense,0,,,,,
player,201612110ram,ram,MarqBr00,def_pct,0%,,,,,
player,201612110ram,ram,MarqBr00,special_teams,25,,,,,
player,201612110ram,ram,MarqBr00,st_pct,76%,,,,,
player,201612110ram,ram,JordMi00,pos,CB,,,,,
player,201612110ram,ram,JordMi00,offense,0,,,,,
player,201612110ram,ram,JordMi00,off_pct,0%,,,,,
player,201612110ram,ram,JordMi00,defense,58,,,,,
player,201612110ram,ram,JordMi00,def_pct,100%,,,,,
player,201612110ram,ram,JordMi00,special_teams,7,,,,,
player,201612110ram,ram,JordMi00,st_pct,21%,,,,,
player,201612110ram,ram,BarrMa00,pos,LB,,,,,
player,201612110ram,ram,BarrMa00,offense,0,,,,,
player,201612110ram,ram,BarrMa00,off_pct,0%,,,,,
player,201612110ram,ram,BarrMa00,defense,58,,,,,
player,201612110ram,ram,BarrMa00,def_pct,100%,,,,,
player,201612110ram,ram,BarrMa00,special_teams,2,,,,,
player,201612110ram,ram,BarrMa00,st_pct,6%,,,,,
player,201612110ram,ram,JohnTr05,pos,CB,,,,,
player,201612110ram,ram,JohnTr05,offense,0,,,,,
player,201612110ram,ram,JohnTr05,off_pct,0%,,,,,
player,201612110ram,ram,JohnTr05,defense,58,,,,,
player,201612110ram,ram,JohnTr05,def_pct,100%,,,,,
player,201612110ram,ram,JohnTr05,special_teams,0,,,,,
player,201612110ram,ram,JohnTr05,st_pct,0%,,,,,
player,201612110ram,ram,OgleAl00,pos,LB,,,,,
player,201612110ram,ram,OgleAl00,offense,0,,,,,
player,201612110ram,ram,OgleAl00,off_pct,0%,,,,,
player,201612110ram,ram,OgleAl00,defense,58,,,,,
player,201612110ram,ram,OgleAl00,def_pct,100%,,,,,
player,201612110ram,ram,OgleAl00,special_teams,0,,,,,
player,201612110ram,ram,OgleAl00,st_pct,0%,,,,,
player,201612110ram,ram,McDoTJ00,pos,SS,,,,,
player,201612110ram,ram,McDoTJ00,offense,0,,,,,
player,201612110ram,ram,McDoTJ00,off_pct,0%,,,,,
player,201612110ram,ram,McDoTJ00,defense,57,,,,,
player,201612110ram,ram,McDoTJ00,def_pct,98%,,,,,
player,201612110ram,ram,McDoTJ00,special_teams,15,,,,,
player,201612110ram,ram,McDoTJ00,st_pct,45%,,,,,
player,201612110ram,ram,AlexMa00,pos,FS,,,,,
player,201612110ram,ram,AlexMa00,offense,0,,,,,
player,201612110ram,ram,AlexMa00,off_pct,0%,,,,,
player,201612110ram,ram,AlexMa00,defense,45,,,,,
player,201612110ram,ram,AlexMa00,def_pct,78%,,,,,
player,201612110ram,ram,AlexMa00,special_teams,3,,,,,
player,201612110ram,ram,AlexMa00,st_pct,9%,,,,,
player,201612110ram,ram,DonaAa00,pos,DT,,,,,
player,201612110ram,ram,DonaAa00,offense,0,,,,,
player,201612110ram,ram,DonaAa00,off_pct,0%,,,,,
player,201612110ram,ram,DonaAa00,defense,43,,,,,
player,201612110ram,ram,DonaAa00,def_pct,74%,,,,,
player,201612110ram,ram,DonaAa00,special_teams,4,,,,,
