game,2016,9,20161106,201611060sfo,nor,"New Orleans Saints",41,sfo,"San Francisco 49ers",23
player,201611060sfo,sfo,SkovSh00,pos,LB,,,,,
player,201611060sfo,sfo,SkovSh00,offense,0,,,,,
player,201611060sfo,sfo,SkovSh00,off_pct,0%,,,,,
player,201611060sfo,sfo,SkovSh00,defense,0,,,,,
player,201611060sfo,sfo,SkovSh00,def_pct,0%,,,,,
player,201611060sfo,sfo,SkovSh00,special_teams,27,,,,,
player,201611060sfo,sfo,SkovSh00,st_pct,84%,,,,,
player,201611060sfo,sfo,PiniBr00,pos,P,,,,,
player,201611060sfo,sfo,PiniBr00,offense,0,,,,,
player,201611060sfo,sfo,PiniBr00,off_pct,0%,,,,,
player,201611060sfo,sfo,PiniBr00,defense,0,,,,,
player,201611060sfo,sfo,PiniBr00,def_pct,0%,,,,,
player,201611060sfo,sfo,PiniBr00,special_teams,13,,,,,
player,201611060sfo,sfo,PiniBr00,st_pct,41%,,,,,
player,201611060sfo,sfo,DrauSh00,pos,RB,,,,,
player,201611060sfo,sfo,DrauSh00,offense,0,,,,,
player,201611060sfo,sfo,DrauSh00,off_pct,0%,,,,,
player,201611060sfo,sfo,DrauSh00,defense,0,,,,,
player,201611060sfo,sfo,DrauSh00,def_pct,0%,,,,,
player,201611060sfo,sfo,DrauSh00,special_teams,12,,,,,
player,201611060sfo,sfo,DrauSh00,st_pct,38%,,,,,
player,201611060sfo,sfo,CromMa01,pos,FS,,,,,
player,201611060sfo,sfo,CromMa01,offense,0,,,,,
player,201611060sfo,sfo,CromMa01,off_pct,0%,,,,,
player,201611060sfo,sfo,CromMa01,defense,0,,,,,
player,201611060sfo,sfo,CromMa01,def_pct,0%,,,,,
player,201611060sfo,sfo,CromMa01,special_teams,8,,,,,
player,201611060sfo,sfo,CromMa01,st_pct,25%,,,,,
player,201611060sfo,sfo,ShepJa00,pos,DB,,,,,
player,201611060sfo,sfo,ShepJa00,offense,0,,,,,
player,201611060sfo,sfo,ShepJa00,off_pct,0%,,,,,
player,201611060sfo,sfo,ShepJa00,defense,0,,,,,
player,201611060sfo,sfo,ShepJa00,def_pct,0%,,,,,
player,201611060sfo,sfo,ShepJa00,special_teams,7,,,,,
player,201611060sfo,sfo,ShepJa00,st_pct,22%,,,,,
player,201611060sfo,sfo,NelsKy00,pos,LS,,,,,
player,201611060sfo,sfo,NelsKy00,offense,0,,,,,
player,201611060sfo,sfo,NelsKy00,off_pct,0%,,,,,
player,201611060sfo,sfo,NelsKy00,defense,0,,,,,
player,201611060sfo,sfo,NelsKy00,def_pct,0%,,,,,
player,201611060sfo,sfo,NelsKy00,special_teams,7,,,,,
player,201611060sfo,sfo,NelsKy00,st_pct,22%,,,,,
player,201611060sfo,sfo,dawsophi01,pos,K,,,,,
player,201611060sfo,sfo,dawsophi01,offense,0,,,,,
player,201611060sfo,sfo,dawsophi01,off_pct,0%,,,,,
player,201611060sfo,sfo,dawsophi01,defense,0,,,,,
player,201611060sfo,sfo,dawsophi01,def_pct,0%,,,,,
player,201611060sfo,sfo,dawsophi01,special_teams,5,,,,,
player,201611060sfo,sfo,dawsophi01,st_pct,16%,,,,,
player,201611060sfo,sfo,HammJe01,pos,TE,,,,,
player,201611060sfo,sfo,HammJe01,offense,0,,,,,
player,201611060sfo,sfo,HammJe01,off_pct,0%,,,,,
player,201611060sfo,sfo,HammJe01,defense,0,,,,,
player,201611060sfo,sfo,HammJe01,def_pct,0%,,,,,
player,201611060sfo,sfo,HammJe01,special_teams,5,,,,,
player,201611060sfo,sfo,HammJe01,st_pct,16%,,,,,
player,201611060sfo,sfo,TillAn01,pos,G,,,,,
player,201611060sfo,sfo,TillAn01,offense,0,,,,,
player,201611060sfo,sfo,TillAn01,off_pct,0%,,,,,
player,201611060sfo,sfo,TillAn01,defense,0,,,,,
player,201611060sfo,sfo,TillAn01,def_pct,0%,,,,,
player,201611060sfo,sfo,TillAn01,special_teams,5,,,,,
player,201611060sfo,sfo,TillAn01,st_pct,16%,,,,,
player,201611060sfo,nor,StriZa20,pos,T,,,,,
player,201611060sfo,nor,StriZa20,offense,87,,,,,
player,201611060sfo,nor,StriZa20,off_pct,100%,,,,,
player,201611060sfo,nor,StriZa20,defense,0,,,,,
player,201611060sfo,nor,StriZa20,def_pct,0%,,,,,
player,201611060sfo,nor,StriZa20,special_teams,8,,,,,
player,201611060sfo,nor,StriZa20,st_pct,25%,,,,,
player,201611060sfo,nor,PeatAn00,pos,T,,,,,
player,201611060sfo,nor,PeatAn00,offense,87,,,,,
player,201611060sfo,nor,PeatAn00,off_pct,100%,,,,,
player,201611060sfo,nor,PeatAn00,defense,0,,,,,
player,201611060sfo,nor,PeatAn00,def_pct,0%,,,,,
player,201611060sfo,nor,PeatAn00,special_teams,8,,,,,
player,201611060sfo,nor,PeatAn00,st_pct,25%,,,,,
player,201611060sfo,nor,EvanJa21,pos,G,,,,,
player,201611060sfo,nor,EvanJa21,offense,87,,,,,
player,201611060sfo,nor,EvanJa21,off_pct,100%,,,,,
player,201611060sfo,nor,EvanJa21,defense,0,,,,,
player,201611060sfo,nor,EvanJa21,def_pct,0%,,,,,
player,201611060sfo,nor,EvanJa21,special_teams,8,,,,,
player,201611060sfo,nor,EvanJa21,st_pct,25%,,,,,
player,201611060sfo,nor,UngeMa20,pos,C,,,,,
player,201611060sfo,nor,UngeMa20,offense,87,,,,,
player,201611060sfo,nor,UngeMa20,off_pct,100%,,,,,
player,201611060sfo,nor,UngeMa20,defense,0,,,,,
player,201611060sfo,nor,UngeMa20,def_pct,0%,,,,,
player,201611060sfo,nor,UngeMa20,special_teams,8,,,,,
player,201611060sfo,nor,UngeMa20,st_pct,25%,,,,,
player,201611060sfo,nor,BreeDr00,pos,QB,,,,,
player,201611060sfo,nor,BreeDr00,offense,87,,,,,
player,201611060sfo,nor,BreeDr00,off_pct,100%,,,,,
player,201611060sfo,nor,BreeDr00,defense,0,,,,,
player,201611060sfo,nor,BreeDr00,def_pct,0%,,,,,
player,201611060sfo,nor,BreeDr00,special_teams,0,,,,,
player,201611060sfo,nor,BreeDr00,st_pct,0%,,,,,
player,201611060sfo,nor,KeleSe00,pos,C,,,,,
player,201611060sfo,nor,KeleSe00,offense,72,,,,,
player,201611060sfo,nor,KeleSe00,off_pct,83%,,,,,
player,201611060sfo,nor,KeleSe00,defense,0,,,,,
player,201611060sfo,nor,KeleSe00,def_pct,0%,,,,,
player,201611060sfo,nor,KeleSe00,special_teams,8,,,,,
player,201611060sfo,nor,KeleSe00,st_pct,25%,,,,,
player,201611060sfo,nor,ThomMi05,pos,WR,,,,,
player,201611060sfo,nor,ThomMi05,offense,72,,,,,
player,201611060sfo,nor,ThomMi05,off_pct,83%,,,,,
player,201611060sfo,nor,ThomMi05,defense,0,,,,,
player,201611060sfo,nor,ThomMi05,def_pct,0%,,,,,
player,201611060sfo,nor,ThomMi05,special_teams,0,,,,,
player,201611060sfo,nor,ThomMi05,st_pct,0%,,,,,
player,201611060sfo,nor,HillJo02,pos,TE,,,,,
player,201611060sfo,nor,HillJo02,offense,64,,,,,
player,201611060sfo,nor,HillJo02,off_pct,74%,,,,,
player,201611060sfo,nor,HillJo02,defense,0,,,,,
player,201611060sfo,nor,HillJo02,def_pct,0%,,,,,
player,201611060sfo,nor,HillJo02,special_teams,18,,,,,
player,201611060sfo,nor,HillJo02,st_pct,56%,,,,,
player,201611060sfo,nor,CookBr00,pos,WR,,,,,
player,201611060sfo,nor,CookBr00,offense,58,,,,,
player,201611060sfo,nor,CookBr00,off_pct,67%,,,,,
player,201611060sfo,nor,CookBr00,defense,0,,,,,
player,201611060sfo,nor,CookBr00,def_pct,0%,,,,,
player,201611060sfo,nor,CookBr00,special_teams,0,,,,,
player,201611060sfo,nor,CookBr00,st_pct,0%,,,,,
player,201611060sfo,nor,SneaWi00,pos,WR,,,,,
player,201611060sfo,nor,SneaWi00,offense,52,,,,,
player,201611060sfo,nor,SneaWi00,off_pct,60%,,,,,
player,201611060sfo,nor,SneaWi00,defense,0,,,,,
player,201611060sfo,nor,SneaWi00,def_pct,0%,,,,,
player,201611060sfo,nor,SneaWi00,special_teams,2,,,,,
player,201611060sfo,nor,SneaWi00,st_pct,6%,,,,,
player,201611060sfo,nor,HighTi00,pos,RB,,,,,
player,201611060sfo,nor,HighTi00,offense,37,,,,,
player,201611060sfo,nor,HighTi00,off_pct,43%,,,,,
player,201611060sfo,nor,HighTi00,defense,0,,,,,
player,201611060sfo,nor,HighTi00,def_pct,0%,,,,,
player,201611060sfo,nor,HighTi00,special_teams,8,,,,,
player,201611060sfo,nor,HighTi00,st_pct,25%,,,,,
player,201611060sfo,nor,IngrMa01,pos,RB,,,,,
player,201611060sfo,nor,IngrMa01,offense,33,,,,,
player,201611060sfo,nor,IngrMa01,off_pct,38%,,,,,
player,201611060sfo,nor,IngrMa01,defense,0,,,,,
player,201611060sfo,nor,IngrMa01,def_pct,0%,,,,,
player,201611060sfo,nor,IngrMa01,special_teams,0,,,,,
player,201611060sfo,nor,IngrMa01,st_pct,0%,,,,,
player,201611060sfo,nor,FleeCo00,pos,TE,,,,,
player,201611060sfo,nor,FleeCo00,offense,30,,,,,
player,201611060sfo,nor,FleeCo00,off_pct,34%,,,,,
player,201611060sfo,nor,FleeCo00,defense,0,,,,,
player,201611060sfo,nor,FleeCo00,def_pct,0%,,,,,
player,201611060sfo,nor,FleeCo00,special_teams,0,,,,,
player,201611060sfo,nor,FleeCo00,st_pct,0%,,,,,
player,201611060sfo,nor,LeliTi00,pos,G,,,,,
player,201611060sfo,nor,LeliTi00,offense,26,,,,,
player,201611060sfo,nor,LeliTi00,off_pct,30%,,,,,
player,201611060sfo,nor,LeliTi00,defense,0,,,,,
player,201611060sfo,nor,LeliTi00,def_pct,0%,,,,,
player,201611060sfo,nor,LeliTi00,special_teams,14,,,,,
player,201611060sfo,nor,LeliTi00,st_pct,44%,,,,,
player,201611060sfo,nor,ColeBr00,pos,WR,,,,,
player,201611060sfo,nor,ColeBr00,offense,25,,,,,
player,201611060sfo,nor,ColeBr00,off_pct,29%,,,,,
player,201611060sfo,nor,ColeBr00,defense,0,,,,,
player,201611060sfo,nor,ColeBr00,def_pct,0%,,,,,
player,201611060sfo,nor,ColeBr00,special_teams,12,,,,,
player,201611060sfo,nor,ColeBr00,st_pct,38%,,,,,
player,201611060sfo,nor,KuhnJo00,pos,FB,,,,,
player,201611060sfo,nor,KuhnJo00,offense,21,,,,,
player,201611060sfo,nor,KuhnJo00,off_pct,24%,,,,,
player,201611060sfo,nor,KuhnJo00,defense,0,,,,,
player,201611060sfo,nor,KuhnJo00,def_pct,0%,,,,,
player,201611060sfo,nor,KuhnJo00,special_teams,8,,,,,
player,201611060sfo,nor,KuhnJo00,st_pct,25%,,,,,
player,201611060sfo,nor,ArmsTe00,pos,T,,,,,
player,201611060sfo,nor,ArmsTe00,offense,17,,,,,
player,201611060sfo,nor,ArmsTe00,off_pct,20%,,,,,
player,201611060sfo,nor,ArmsTe00,defense,0,,,,,
player,201611060sfo,nor,ArmsTe00,def_pct,0%,,,,,
player,201611060sfo,nor,ArmsTe00,special_teams,0,,,,,
player,201611060sfo,nor,ArmsTe00,st_pct,0%,,,,,
player,201611060sfo,nor,CadeTr00,pos,RB,,,,,
player,201611060sfo,nor,CadeTr00,offense,13,,,,,
player,201611060sfo,nor,CadeTr00,off_pct,15%,,,,,
player,201611060sfo,nor,CadeTr00,defense,0,,,,,
player,201611060sfo,nor,CadeTr00,def_pct,0%,,,,,
player,201611060sfo,nor,CadeTr00,special_teams,16,,,,,
player,201611060sfo,nor,CadeTr00,st_pct,50%,,,,,
player,201611060sfo,nor,HarpRo21,pos,SS,,,,,
player,201611060sfo,nor,HarpRo21,offense,2,,,,,
player,201611060sfo,nor,HarpRo21,off_pct,2%,,,,,
player,201611060sfo,nor,HarpRo21,defense,0,,,,,
player,201611060sfo,nor,HarpRo21,def_pct,0%,,,,,
player,201611060sfo,nor,HarpRo21,special_teams,11,,,,,
player,201611060sfo,nor,HarpRo21,st_pct,34%,,,,,
player,201611060sfo,nor,BellVo00,pos,FS,,,,,
player,201611060sfo,nor,BellVo00,offense,0,,,,,
player,201611060sfo,nor,BellVo00,off_pct,0%,,,,,
player,201611060sfo,nor,BellVo00,defense,60,,,,,
player,201611060sfo,nor,BellVo00,def_pct,100%,,,,,
player,201611060sfo,nor,BellVo00,special_teams,14,,,,,
player,201611060sfo,nor,BellVo00,st_pct,44%,,,,,
player,201611060sfo,nor,RobeCr00,pos,LB,,,,,
player,201611060sfo,nor,RobeCr00,offense,0,,,,,
player,201611060sfo,nor,RobeCr00,off_pct,0%,,,,,
player,201611060sfo,nor,RobeCr00,defense,60,,,,,
player,201611060sfo,nor,RobeCr00,def_pct,100%,,,,,
player,201611060sfo,nor,RobeCr00,special_teams,11,,,,,
player,201611060sfo,nor,RobeCr00,st_pct,34%,,,,,
player,201611060sfo,nor,ByrdJa99,pos,FS,,,,,
player,201611060sfo,nor,ByrdJa99,offense,0,,,,,
player,201611060sfo,nor,ByrdJa99,off_pct,0%,,,,,
player,201611060sfo,nor,ByrdJa99,defense,60,,,,,
player,201611060sfo,nor,ByrdJa99,def_pct,100%,,,,,
player,201611060sfo,nor,ByrdJa99,special_teams,6,,,,,
player,201611060sfo,nor,ByrdJa99,st_pct,19%,,,,,
player,201611060sfo,nor,VaccKe00,pos,SS,,,,,
player,201611060sfo,nor,VaccKe00,offense,0,,,,,
player,201611060sfo,nor,VaccKe00,off_pct,0%,,,,,
player,201611060sfo,nor,VaccKe00,defense,60,,,,,
player,201611060sfo,nor,VaccKe00,def_pct,100%,,,,,
player,201611060sfo,nor,VaccKe00,special_teams,2,,,,,
player,201611060sfo,nor,VaccKe00,st_pct,6%,,,,,
player,201611060sfo,nor,WebbBW00,pos,CB,,,,,
player,201611060sfo,nor,WebbBW00,offense,0,,,,,
player,201611060sfo,nor,WebbBW00,off_pct,0%,,,,,
player,201611060sfo,nor,WebbBW00,defense,60,,,,,
player,201611060sfo,nor,WebbBW00,def_pct,100%,,,,,
player,201611060sfo,nor,WebbBW00,special_teams,0,,,,,
player,201611060sfo,nor,WebbBW00,st_pct,0%,,,,,
player,201611060sfo,nor,JordCa00,pos,DE,,,,,
player,201611060sfo,nor,JordCa00,offense,0,,,,,
player,201611060sfo,nor,JordCa00,off_pct,0%,,,,,
player,201611060sfo,nor,JordCa00,defense,48,,,,,
player,201611060sfo,nor,JordCa00,def_pct,80%,,,,,
player,201611060sfo,nor,JordCa00,special_teams,5,,,,,
player,201611060sfo,nor,JordCa00,st_pct,16%,,,,,
player,201611060sfo,nor,KrugPa99,pos,DE,,,,,
player,201611060sfo,nor,KrugPa99,offense,0,,,,,
player,201611060sfo,nor,KrugPa99,off_pct,0%,,,,,
player,201611060sfo,nor,KrugPa99,defense,43,,,,,
player,201611060sfo,nor,KrugPa99,def_pct,72%,,,,,
player,201611060sfo,nor,KrugPa99,special_teams,5,,,,,
player,201611060sfo,nor,KrugPa99,st_pct,16%,,,,,
player,201611060sfo,nor,BreaDe00,pos,CB,,,,,
player,201611060sfo,nor,BreaDe00,offense,0,,,,,
player,201611060sfo,nor,BreaDe00,off_pct,0%,,,,,
player,201611060sfo,nor,BreaDe00,defense,43,,,,,
player,201611060sfo,nor,BreaDe00,def_pct,72%,,,,,
player,201611060sfo,nor,BreaDe00,special_teams,4,,,,,
player,201611060sfo,nor,BreaDe00,st_pct,12%,,,,,
player,201611060sfo,nor,FairNi00,pos,DT,,,,,
player,201611060sfo,nor,FairNi00,offense,0,,,,,
player,201611060sfo,nor,FairNi00,off_pct,0%,,,,,
player,201611060sfo,nor,FairNi00,defense,42,,,,,
player,201611060sfo,nor,FairNi00,def_pct,70%,,,,,
player,201611060sfo,nor,FairNi00,special_teams,0,,,,,
player,201611060sfo,nor,FairNi00,st_pct,0%,,,,,
player,201611060sfo,nor,RankSh00,pos,DT,,,,,
player,201611060sfo,nor,RankSh00,offense,0,,,,,
player,201611060sfo,nor,RankSh00,off_pct,0%,,,,,
player,201611060sfo,nor,RankSh00,defense,38,,,,,
player,201611060sfo,nor,RankSh00,def_pct,63%,,,,,
player,201611060sfo,nor,RankSh00,special_teams,0,,,,,
player,201611060sfo,nor,RankSh00,st_pct,0%,,,,,
player,201611060sfo,nor,StupNa01,pos,LB,,,,,
player,201611060sfo,nor,StupNa01,offense,0,,,,,
player,201611060sfo,nor,StupNa01,off_pct,0%,,,,,
player,201611060sfo,nor,StupNa01,defense,36,,,,,
player,201611060sfo,nor,StupNa01,def_pct,60%,,,,,
player,201611060sfo,nor,StupNa01,special_teams,11,,,,,
player,201611060sfo,nor,StupNa01,st_pct,34%,,,,,
player,201611060sfo,nor,MoorSt00,pos,CB,,,,,
player,201611060sfo,nor,MoorSt00,offense,0,,,,,
player,201611060sfo,nor,MoorSt00,off_pct,0%,,,,,
player,201611060sfo,nor,MoorSt00,defense,27,,,,,
player,201611060sfo,nor,MoorSt00,def_pct,45%,,,,,
player,201611060sfo,nor,MoorSt00,special_teams,0,,,,,
player,201611060sfo,nor,MoorSt00,st_pct,0%,,,,,
player,201611060sfo,nor,DaviTy01,pos,DT,,,,,
player,201611060sfo,nor,DaviTy01,offense,0,,,,,
player,201611060sfo,nor,DaviTy01,off_pct,0%,,,,,
player,201611060sfo,nor,DaviTy01,defense,24,,,,,
player,201611060sfo,nor,DaviTy01,def_pct,40%,,,,,
player,201611060sfo,nor,DaviTy01,special_teams,5,,,,,
player,201611060sfo,nor,DaviTy01,st_pct,16%,,,,,
player,201611060sfo,nor,TappDa20,pos,DE,,,,,
player,201611060sfo,nor,TappDa20,offense,0,,,,,
player,201611060sfo,nor,TappDa20,off_pct,0%,,,,,
player,201611060sfo,nor,TappDa20,defense,17,,,,,
player,201611060sfo,nor,TappDa20,def_pct,28%,,,,,
player,201611060sfo,nor,TappDa20,special_teams,11,,,,,
player,201611060sfo,nor,TappDa20,st_pct,34%,,,,,
player,201611060sfo,nor,CrawKe02,pos,CB,,,,,
player,201611060sfo,nor,CrawKe02,offense,0,,,,,
player,201611060sfo,nor,CrawKe02,off_pct,0%,,,,,
player,201611060sfo,nor,CrawKe02,defense,14,,,,,
player,201611060sfo,nor,CrawKe02,def_pct,23%,,,,,
player,201611060sfo,nor,CrawKe02,special_teams,14,,,,,
player,201611060sfo,nor,CrawKe02,st_pct,44%,,,,,
player,201611060sfo,nor,OnyeDa00,pos,DE,,,,,
player,201611060sfo,nor,OnyeDa00,offense,0,,,,,
player,201611060sfo,nor,OnyeDa00,off_pct,0%,,,,,
player,201611060sfo,nor,OnyeDa00,defense,14,,,,,
player,201611060sfo,nor,OnyeDa00,def_pct,23%,,,,,
player,201611060sfo,nor,OnyeDa00,special_teams,0,,,,,
player,201611060sfo,nor,OnyeDa00,st_pct,0%,,,,,
player,201611060sfo,nor,EdebKa00,pos,DE,,,,,
player,201611060sfo,nor,EdebKa00,offense,0,,,,,
player,201611060sfo,nor,EdebKa00,off_pct,0%,,,,,
player,201611060sfo,nor,EdebKa00,defense,13,,,,,
player,201611060sfo,nor,EdebKa00,def_pct,22%,,,,,
player,201611060sfo,nor,EdebKa00,special_teams,13,,,,,
player,201611060sfo,nor,EdebKa00,st_pct,41%,,,,,
player,201611060sfo,nor,McCaCh00,pos,LB,,,,,
player,201611060sfo,nor,McCaCh00,offense,0,,,,,
player,201611060sfo,nor,McCaCh00,off_pct,0%,,,,,
player,201611060sfo,nor,McCaCh00,defense,1,,,,,
player,201611060sfo,nor,McCaCh00,def_pct,2%,,,,,
player,201611060sfo,nor,McCaCh00,special_teams,15,,,,,
player,201611060sfo,nor,McCaCh00,st_pct,47%,,,,,
player,201611060sfo,nor,MautMi00,pos,LB,,,,,
player,201611060sfo,nor,MautMi00,offense,0,,,,,
player,201611060sfo,nor,MautMi00,off_pct,0%,,,,,
player,201611060sfo,nor,MautMi00,defense,0,,,,,
player,201611060sfo,nor,MautMi00,def_pct,0%,,,,,
player,201611060sfo,nor,MautMi00,special_teams,24,,,,,
player,201611060sfo,nor,MautMi00,st_pct,75%,,,,,
player,201611060sfo,nor,LampJa00,pos,WR,,,,,
player,201611060sfo,nor,LampJa00,offense,0,,,,,
player,201611060sfo,nor,LampJa00,off_pct,0%,,,,,
player,201611060sfo,nor,LampJa00,defense,0,,,,,
player,201611060sfo,nor,LampJa00,def_pct,0%,,,,,
player,201611060sfo,nor,LampJa00,special_teams,19,,,,,
player,201611060sfo,nor,LampJa00,st_pct,59%,,,,,
player,201611060sfo,nor,LutzWi00,pos,K,,,,,
player,201611060sfo,nor,LutzWi00,offense,0,,,,,
player,201611060sfo,nor,LutzWi00,off_pct,0%,,,,,
player,201611060sfo,nor,LutzWi00,defense,0,,,,,
player,201611060sfo,nor,LutzWi00,def_pct,0%,,,,,
player,201611060sfo,nor,LutzWi00,special_teams,15,,,,,
player,201611060sfo,nor,LutzWi00,st_pct,47%,,,,,
player,201611060sfo,nor,DixoBr01,pos,CB,,,,,
player,201611060sfo,nor,DixoBr01,offense,0,,,,,
player,201611060sfo,nor,DixoBr01,off_pct,0%,,,,,
player,201611060sfo,nor,DixoBr01,defense,0,,,,,
player,201611060sfo,nor,DixoBr01,def_pct,0%,,,,,
player,201611060sfo,nor,DixoBr01,special_teams,14,,,,,
player,201611060sfo,nor,DixoBr01,st_pct,44%,,,,,
player,201611060sfo,nor,DresJu20,pos,LS,,,,,
player,201611060sfo,nor,DresJu20,offense,0,,,,,
player,201611060sfo,nor,DresJu20,off_pct,0%,,,,,
player,201611060sfo,nor,DresJu20,defense,0,,,,,
player,201611060sfo,nor,DresJu20,def_pct,0%,,,,,
player,201611060sfo,nor,DresJu20,special_teams,12,,,,,
player,201611060sfo,nor,DresJu20,st_pct,38%,,,,,
player,201611060sfo,nor,MorsTh00,pos,P,,,,,
player,201611060sfo,nor,MorsTh00,offense,0,,,,,
player,201611060sfo,nor,MorsTh00,off_pct,0%,,,,,
player,201611060sfo,nor,MorsTh00,defense,0,,,,,
player,201611060sfo,nor,MorsTh00,def_pct,0%,,,,,
player,201611060sfo,nor,MorsTh00,special_teams,12,,,,,
player,201611060sfo,nor,MorsTh00,st_pct,38%,,,,,
player,201611060sfo,nor,HillTo21,pos,T,,,,,
player,201611060sfo,nor,HillTo21,offense,0,,,,,
player,201611060sfo,nor,HillTo21,off_pct,0%,,,,,
player,201611060sfo,nor,HillTo21,defense,0,,,,,
player,201611060sfo,nor,HillTo21,def_pct,0%,,,,,
player,201611060sfo,nor,HillTo21,special_teams,8,,,,,
player,201611060sfo,nor,HillTo21,st_pct,25%,,,,,
player,201611060sfo,nor,AnthSt00,pos,LB,,,,,
player,201611060sfo,nor,AnthSt00,offense,0,,,,,
player,201611060sfo,nor,AnthSt00,off_pct,0%,,,,,
player,201611060sfo,nor,AnthSt00,defense,0,,,,,
player,201611060sfo,nor,AnthSt00,def_pct,0%,,,,,
player,201611060sfo,nor,AnthSt00,special_teams,3,,,,,
player,201611060sfo,nor,AnthSt00,st_pct,9%,,,,,
