game,2016,7,20161023,201610230kan,nor,"New Orleans Saints",21,kan,"Kansas City Chiefs",27
player,201610230kan,kan,HaliTa20,tackles_solo,1,,,,,
player,201610230kan,kan,HaliTa20,tackles_assists,2,,,,,
player,201610230kan,kan,HaliTa20,tackles_loss,0,,,,,
player,201610230kan,kan,HaliTa20,qb_hits,1,,,,,
player,201610230kan,kan,HaliTa20,fumbles_rec,0,,,,,
player,201610230kan,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201610230kan,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201610230kan,kan,HaliTa20,fumbles_forced,0,,,,,
player,201610230kan,kan,HowaJa00,def_int,0,,,,,
player,201610230kan,kan,HowaJa00,def_int_yds,0,,,,,
player,201610230kan,kan,HowaJa00,def_int_td,0,,,,,
player,201610230kan,kan,HowaJa00,def_int_long,0,,,,,
player,201610230kan,kan,HowaJa00,pass_defended,0,,,,,
player,201610230kan,kan,HowaJa00,sacks,0.0,,,,,
player,201610230kan,kan,HowaJa00,tackles_combined,3,,,,,
player,201610230kan,kan,HowaJa00,tackles_solo,3,,,,,
player,201610230kan,kan,HowaJa00,tackles_assists,0,,,,,
player,201610230kan,kan,HowaJa00,tackles_loss,0,,,,,
player,201610230kan,kan,HowaJa00,qb_hits,1,,,,,
player,201610230kan,kan,HowaJa00,fumbles_rec,0,,,,,
player,201610230kan,kan,HowaJa00,fumbles_rec_yds,0,,,,,
player,201610230kan,kan,HowaJa00,fumbles_rec_td,0,,,,,
player,201610230kan,kan,HowaJa00,fumbles_forced,0,,,,,
player,201610230kan,kan,PeteMa00,def_int,0,,,,,
player,201610230kan,kan,PeteMa00,def_int_yds,0,,,,,
player,201610230kan,kan,PeteMa00,def_int_td,0,,,,,
player,201610230kan,kan,PeteMa00,def_int_long,0,,,,,
player,201610230kan,kan,PeteMa00,pass_defended,0,,,,,
player,201610230kan,kan,PeteMa00,sacks,0.0,,,,,
player,201610230kan,kan,PeteMa00,tackles_combined,3,,,,,
player,201610230kan,kan,PeteMa00,tackles_solo,3,,,,,
player,201610230kan,kan,PeteMa00,tackles_assists,0,,,,,
player,201610230kan,kan,PeteMa00,tackles_loss,0,,,,,
player,201610230kan,kan,PeteMa00,qb_hits,0,,,,,
player,201610230kan,kan,PeteMa00,fumbles_rec,1,,,,,
player,201610230kan,kan,PeteMa00,fumbles_rec_yds,21,,,,,
player,201610230kan,kan,PeteMa00,fumbles_rec_td,0,,,,,
player,201610230kan,kan,PeteMa00,fumbles_forced,0,,,,,
player,201610230kan,kan,JoneCh09,def_int,0,,,,,
player,201610230kan,kan,JoneCh09,def_int_yds,0,,,,,
player,201610230kan,kan,JoneCh09,def_int_td,0,,,,,
player,201610230kan,kan,JoneCh09,def_int_long,0,,,,,
player,201610230kan,kan,JoneCh09,pass_defended,0,,,,,
player,201610230kan,kan,JoneCh09,sacks,0.0,,,,,
player,201610230kan,kan,JoneCh09,tackles_combined,2,,,,,
player,201610230kan,kan,JoneCh09,tackles_solo,0,,,,,
player,201610230kan,kan,JoneCh09,tackles_assists,2,,,,,
player,201610230kan,kan,JoneCh09,tackles_loss,0,,,,,
player,201610230kan,kan,JoneCh09,qb_hits,0,,,,,
player,201610230kan,kan,JoneCh09,fumbles_rec,0,,,,,
player,201610230kan,kan,JoneCh09,fumbles_rec_yds,0,,,,,
player,201610230kan,kan,JoneCh09,fumbles_rec_td,0,,,,,
player,201610230kan,kan,JoneCh09,fumbles_forced,0,,,,,
player,201610230kan,kan,FordDe00,def_int,0,,,,,
player,201610230kan,kan,FordDe00,def_int_yds,0,,,,,
player,201610230kan,kan,FordDe00,def_int_td,0,,,,,
player,201610230kan,kan,FordDe00,def_int_long,0,,,,,
player,201610230kan,kan,FordDe00,pass_defended,0,,,,,
player,201610230kan,kan,FordDe00,sacks,0.0,,,,,
player,201610230kan,kan,FordDe00,tackles_combined,1,,,,,
player,201610230kan,kan,FordDe00,tackles_solo,0,,,,,
player,201610230kan,kan,FordDe00,tackles_assists,1,,,,,
player,201610230kan,kan,FordDe00,tackles_loss,0,,,,,
player,201610230kan,kan,FordDe00,qb_hits,0,,,,,
player,201610230kan,kan,FordDe00,fumbles_rec,0,,,,,
player,201610230kan,kan,FordDe00,fumbles_rec_yds,0,,,,,
player,201610230kan,kan,FordDe00,fumbles_rec_td,0,,,,,
player,201610230kan,kan,FordDe00,fumbles_forced,0,,,,,
player,201610230kan,kan,RobiDe01,def_int,0,,,,,
player,201610230kan,kan,RobiDe01,def_int_yds,0,,,,,
player,201610230kan,kan,RobiDe01,def_int_td,0,,,,,
player,201610230kan,kan,RobiDe01,def_int_long,0,,,,,
player,201610230kan,kan,RobiDe01,pass_defended,0,,,,,
player,201610230kan,kan,RobiDe01,sacks,0.0,,,,,
player,201610230kan,kan,RobiDe01,tackles_combined,1,,,,,
player,201610230kan,kan,RobiDe01,tackles_solo,1,,,,,
player,201610230kan,kan,RobiDe01,tackles_assists,0,,,,,
player,201610230kan,kan,RobiDe01,tackles_loss,0,,,,,
player,201610230kan,kan,RobiDe01,qb_hits,0,,,,,
player,201610230kan,kan,RobiDe01,fumbles_rec,0,,,,,
player,201610230kan,kan,RobiDe01,fumbles_rec_yds,0,,,,,
player,201610230kan,kan,RobiDe01,fumbles_rec_td,0,,,,,
player,201610230kan,kan,RobiDe01,fumbles_forced,0,,,,,
player,201610230kan,kan,SherAn00,def_int,0,,,,,
player,201610230kan,kan,SherAn00,def_int_yds,,,,,,
player,201610230kan,kan,SherAn00,def_int_td,0,,,,,
player,201610230kan,kan,SherAn00,def_int_long,0,,,,,
player,201610230kan,kan,SherAn00,pass_defended,0,,,,,
player,201610230kan,kan,SherAn00,sacks,0.0,,,,,
player,201610230kan,kan,SherAn00,tackles_combined,1,,,,,
player,201610230kan,kan,SherAn00,tackles_solo,1,,,,,
player,201610230kan,kan,SherAn00,tackles_assists,0,,,,,
player,201610230kan,kan,SherAn00,tackles_loss,0,,,,,
player,201610230kan,kan,SherAn00,qb_hits,0,,,,,
player,201610230kan,kan,SherAn00,fumbles_rec,0,,,,,
player,201610230kan,kan,SherAn00,fumbles_rec_yds,0,,,,,
player,201610230kan,kan,SherAn00,fumbles_rec_td,0,,,,,
player,201610230kan,kan,SherAn00,fumbles_forced,0,,,,,
player,201610230kan,kan,WincJa00,def_int,0,,,,,
player,201610230kan,kan,WincJa00,def_int_yds,0,,,,,
player,201610230kan,kan,WincJa00,def_int_td,0,,,,,
player,201610230kan,kan,WincJa00,def_int_long,0,,,,,
player,201610230kan,kan,WincJa00,pass_defended,0,,,,,
player,201610230kan,kan,WincJa00,sacks,0.0,,,,,
player,201610230kan,kan,WincJa00,tackles_combined,1,,,,,
player,201610230kan,kan,WincJa00,tackles_solo,1,,,,,
player,201610230kan,kan,WincJa00,tackles_assists,0,,,,,
player,201610230kan,kan,WincJa00,tackles_loss,0,,,,,
player,201610230kan,kan,WincJa00,qb_hits,0,,,,,
player,201610230kan,kan,WincJa00,fumbles_rec,0,,,,,
player,201610230kan,kan,WincJa00,fumbles_rec_yds,0,,,,,
player,201610230kan,kan,WincJa00,fumbles_rec_td,0,,,,,
player,201610230kan,kan,WincJa00,fumbles_forced,0,,,,,
player,201610230kan,nor,LewiTo00,kick_ret,1,,,,,
player,201610230kan,nor,LewiTo00,kick_ret_yds,26,,,,,
player,201610230kan,nor,LewiTo00,kick_ret_yds_per_ret,26.0,,,,,
player,201610230kan,nor,LewiTo00,kick_ret_td,0,,,,,
player,201610230kan,nor,LewiTo00,kick_ret_long,26,,,,,
player,201610230kan,nor,LewiTo00,punt_ret,2,,,,,
player,201610230kan,nor,LewiTo00,punt_ret_yds,10,,,,,
player,201610230kan,nor,LewiTo00,punt_ret_yds_per_ret,5.0,,,,,
player,201610230kan,nor,LewiTo00,punt_ret_td,0,,,,,
player,201610230kan,nor,LewiTo00,punt_ret_long,11,,,,,
player,201610230kan,kan,HillTy00,kick_ret,0,,,,,
player,201610230kan,kan,HillTy00,kick_ret_yds,0,,,,,
player,201610230kan,kan,HillTy00,kick_ret_yds_per_ret,,,,,,
player,201610230kan,kan,HillTy00,kick_ret_td,0,,,,,
player,201610230kan,kan,HillTy00,kick_ret_long,0,,,,,
player,201610230kan,kan,HillTy00,punt_ret,1,,,,,
player,201610230kan,kan,HillTy00,punt_ret_yds,0,,,,,
player,201610230kan,kan,HillTy00,punt_ret_yds_per_ret,0.0,,,,,
player,201610230kan,kan,HillTy00,punt_ret_td,0,,,,,
player,201610230kan,kan,HillTy00,punt_ret_long,0,,,,,
player,201610230kan,kan,HarrDe03,kick_ret,1,,,,,
player,201610230kan,kan,HarrDe03,kick_ret_yds,19,,,,,
player,201610230kan,kan,HarrDe03,kick_ret_yds_per_ret,19.0,,,,,
player,201610230kan,kan,HarrDe03,kick_ret_td,0,,,,,
player,201610230kan,kan,HarrDe03,kick_ret_long,19,,,,,
player,201610230kan,kan,HarrDe03,punt_ret,0,,,,,
player,201610230kan,kan,HarrDe03,punt_ret_yds,0,,,,,
player,201610230kan,kan,HarrDe03,punt_ret_yds_per_ret,,,,,,
player,201610230kan,kan,HarrDe03,punt_ret_td,0,,,,,
player,201610230kan,kan,HarrDe03,punt_ret_long,0,,,,,
player,201610230kan,nor,LutzWi00,xpm,3,,,,,
player,201610230kan,nor,LutzWi00,xpa,3,,,,,
player,201610230kan,nor,LutzWi00,fgm,,,,,,
player,201610230kan,nor,LutzWi00,fga,,,,,,
player,201610230kan,nor,LutzWi00,punt,0,,,,,
player,201610230kan,nor,LutzWi00,punt_yds,0,,,,,
player,201610230kan,nor,LutzWi00,punt_yds_per_punt,,,,,,
player,201610230kan,nor,LutzWi00,punt_long,0,,,,,
player,201610230kan,nor,MorsTh00,xpm,,,,,,
player,201610230kan,nor,MorsTh00,xpa,,,,,,
player,201610230kan,nor,MorsTh00,fgm,,,,,,
player,201610230kan,nor,MorsTh00,fga,,,,,,
player,201610230kan,nor,MorsTh00,punt,4,,,,,
player,201610230kan,nor,MorsTh00,punt_yds,193,,,,,
player,201610230kan,nor,MorsTh00,punt_yds_per_punt,48.3,,,,,
player,201610230kan,nor,MorsTh00,punt_long,50,,,,,
player,201610230kan,kan,SantCa01,xpm,3,,,,,
player,201610230kan,kan,SantCa01,xpa,3,,,,,
player,201610230kan,kan,SantCa01,fgm,2,,,,,
player,201610230kan,kan,SantCa01,fga,2,,,,,
player,201610230kan,kan,SantCa01,punt,0,,,,,
player,201610230kan,kan,SantCa01,punt_yds,0,,,,,
player,201610230kan,kan,SantCa01,punt_yds_per_punt,,,,,,
player,201610230kan,kan,SantCa01,punt_long,0,,,,,
player,201610230kan,kan,ColqDu20,xpm,,,,,,
player,201610230kan,kan,ColqDu20,xpa,,,,,,
player,201610230kan,kan,ColqDu20,fgm,,,,,,
player,201610230kan,kan,ColqDu20,fga,,,,,,
player,201610230kan,kan,ColqDu20,punt,4,,,,,
player,201610230kan,kan,ColqDu20,punt_yds,191,,,,,
player,201610230kan,kan,ColqDu20,punt_yds_per_punt,47.8,,,,,
player,201610230kan,kan,ColqDu20,punt_long,60,,,,,
player,201610230kan,kan,MorsMi00,pos,C,,,,,
player,201610230kan,kan,MorsMi00,offense,52,,,,,
player,201610230kan,kan,MorsMi00,off_pct,100%,,,,,
player,201610230kan,kan,MorsMi00,defense,0,,,,,
player,201610230kan,kan,MorsMi00,def_pct,0%,,,,,
player,201610230kan,kan,MorsMi00,special_teams,5,,,,,
player,201610230kan,kan,MorsMi00,st_pct,19%,,,,,
player,201610230kan,kan,FishEr00,pos,T,,,,,
player,201610230kan,kan,FishEr00,offense,52,,,,,
player,201610230kan,kan,FishEr00,off_pct,100%,,,,,
player,201610230kan,kan,FishEr00,defense,0,,,,,
player,201610230kan,kan,FishEr00,def_pct,0%,,,,,
player,201610230kan,kan,FishEr00,special_teams,5,,,,,
player,201610230kan,kan,FishEr00,st_pct,19%,,,,,
player,201610230kan,kan,DuveLa00,pos,G,,,,,
player,201610230kan,kan,DuveLa00,offense,52,,,,,
player,201610230kan,kan,DuveLa00,off_pct,100%,,,,,
player,201610230kan,kan,DuveLa00,defense,0,,,,,
player,201610230kan,kan,DuveLa00,def_pct,0%,,,,,
player,201610230kan,kan,DuveLa00,special_teams,5,,,,,
player,201610230kan,kan,DuveLa00,st_pct,19%,,,,,
player,201610230kan,kan,EhinPa00,pos,G,,,,,
player,201610230kan,kan,EhinPa00,offense,52,,,,,
player,201610230kan,kan,EhinPa00,off_pct,100%,,,,,
player,201610230kan,kan,EhinPa00,defense,0,,,,,
player,201610230kan,kan,EhinPa00,def_pct,0%,,,,,
player,201610230kan,kan,EhinPa00,special_teams,5,,,,,
player,201610230kan,kan,EhinPa00,st_pct,19%,,,,,
player,201610230kan,kan,SchwMi00,pos,T,,,,,
player,201610230kan,kan,SchwMi00,offense,52,,,,,
player,201610230kan,kan,SchwMi00,off_pct,100%,,,,,
player,201610230kan,kan,SchwMi00,defense,0,,,,,
player,201610230kan,kan,SchwMi00,def_pct,0%,,,,,
player,201610230kan,kan,SchwMi00,special_teams,4,,,,,
player,201610230kan,kan,SchwMi00,st_pct,15%,,,,,
player,201610230kan,kan,SmitAl03,pos,QB,,,,,
player,201610230kan,kan,SmitAl03,offense,52,,,,,
player,201610230kan,kan,SmitAl03,off_pct,100%,,,,,
player,201610230kan,kan,SmitAl03,defense,0,,,,,
player,201610230kan,kan,SmitAl03,def_pct,0%,,,,,
player,201610230kan,kan,SmitAl03,special_teams,0,,,,,
player,201610230kan,kan,SmitAl03,st_pct,0%,,,,,
player,201610230kan,kan,KelcTr00,pos,TE,,,,,
player,201610230kan,kan,KelcTr00,offense,47,,,,,
player,201610230kan,kan,KelcTr00,off_pct,90%,,,,,
player,201610230kan,kan,KelcTr00,defense,0,,,,,
player,201610230kan,kan,KelcTr00,def_pct,0%,,,,,
player,201610230kan,kan,KelcTr00,special_teams,0,,,,,
player,201610230kan,kan,KelcTr00,st_pct,0%,,,,,
player,201610230kan,kan,MaclJe00,pos,WR,,,,,
player,201610230kan,kan,MaclJe00,offense,43,,,,,
player,201610230kan,kan,MaclJe00,off_pct,83%,,,,,
player,201610230kan,kan,MaclJe00,defense,0,,,,,
player,201610230kan,kan,MaclJe00,def_pct,0%,,,,,
player,201610230kan,kan,MaclJe00,special_teams,1,,,,,
player,201610230kan,kan,MaclJe00,st_pct,4%,,,,,
player,201610230kan,kan,WareSp00,pos,FB,,,,,
player,201610230kan,kan,WareSp00,offense,36,,,,,
player,201610230kan,kan,WareSp00,off_pct,69%,,,,,
player,201610230kan,kan,WareSp00,defense,0,,,,,
player,201610230kan,kan,WareSp00,def_pct,0%,,,,,
player,201610230kan,kan,WareSp00,special_teams,0,,,,,
player,201610230kan,kan,WareSp00,st_pct,0%,,,,,
player,201610230kan,kan,ConlCh00,pos,WR,,,,,
player,201610230kan,kan,ConlCh00,offense,30,,,,,
player,201610230kan,kan,ConlCh00,off_pct,58%,,,,,
player,201610230kan,kan,ConlCh00,defense,0,,,,,
player,201610230kan,kan,ConlCh00,def_pct,0%,,,,,
player,201610230kan,kan,ConlCh00,special_teams,1,,,,,
player,201610230kan,kan,ConlCh00,st_pct,4%,,,,,
player,201610230kan,kan,HarrDe03,pos,TE,,,,,
player,201610230kan,kan,HarrDe03,offense,27,,,,,
player,201610230kan,kan,HarrDe03,off_pct,52%,,,,,
player,201610230kan,kan,HarrDe03,defense,0,,,,,
player,201610230kan,kan,HarrDe03,def_pct,0%,,,,,
player,201610230kan,kan,HarrDe03,special_teams,18,,,,,
player,201610230kan,kan,HarrDe03,st_pct,69%,,,,,
player,201610230kan,kan,HillTy00,pos,WR,,,,,
player,201610230kan,kan,HillTy00,offense,18,,,,,
player,201610230kan,kan,HillTy00,off_pct,35%,,,,,
player,201610230kan,kan,HillTy00,defense,0,,,,,
player,201610230kan,kan,HillTy00,def_pct,0%,,,,,
player,201610230kan,kan,HillTy00,special_teams,12,,,,,
player,201610230kan,kan,HillTy00,st_pct,46%,,,,,
player,201610230kan,kan,WestCh01,pos,RB,,,,,
player,201610230kan,kan,WestCh01,offense,14,,,,,
player,201610230kan,kan,WestCh01,off_pct,27%,,,,,
player,201610230kan,kan,WestCh01,defense,0,,,,,
player,201610230kan,kan,WestCh01,def_pct,0%,,,,,
player,201610230kan,kan,WestCh01,special_teams,3,,,,,
player,201610230kan,kan,WestCh01,st_pct,12%,,,,,
player,201610230kan,kan,SherAn00,pos,FB,,,,,
player,201610230kan,kan,SherAn00,offense,11,,,,,
player,201610230kan,kan,SherAn00,off_pct,21%,,,,,
player,201610230kan,kan,SherAn00,defense,0,,,,,
player,201610230kan,kan,SherAn00,def_pct,0%,,,,,
player,201610230kan,kan,SherAn00,special_teams,20,,,,,
player,201610230kan,kan,SherAn00,st_pct,77%,,,,,
player,201610230kan,kan,WilsAl02,pos,WR,,,,,
player,201610230kan,kan,WilsAl02,offense,11,,,,,
player,201610230kan,kan,WilsAl02,off_pct,21%,,,,,
player,201610230kan,kan,WilsAl02,defense,0,,,,,
player,201610230kan,kan,WilsAl02,def_pct,0%,,,,,
player,201610230kan,kan,WilsAl02,special_teams,11,,,,,
player,201610230kan,kan,WilsAl02,st_pct,42%,,,,,
player,201610230kan,kan,ThomDe05,pos,WR,,,,,
player,201610230kan,kan,ThomDe05,offense,11,,,,,
player,201610230kan,kan,ThomDe05,off_pct,21%,,,,,
player,201610230kan,kan,ThomDe05,defense,0,,,,,
player,201610230kan,kan,ThomDe05,def_pct,0%,,,,,
player,201610230kan,kan,ThomDe05,special_teams,3,,,,,
player,201610230kan,kan,ThomDe05,st_pct,12%,,,,,
player,201610230kan,kan,O'ShJa00,pos,TE,,,,,
player,201610230kan,kan,O'ShJa00,offense,9,,,,,
player,201610230kan,kan,O'ShJa00,off_pct,17%,,,,,
player,201610230kan,kan,O'ShJa00,defense,0,,,,,
player,201610230kan,kan,O'ShJa00,def_pct,0%,,,,,
player,201610230kan,kan,O'ShJa00,special_teams,16,,,,,
player,201610230kan,kan,O'ShJa00,st_pct,62%,,,,,
player,201610230kan,kan,CharJa00,pos,RB,,,,,
player,201610230kan,kan,CharJa00,offense,2,,,,,
player,201610230kan,kan,CharJa00,off_pct,4%,,,,,
player,201610230kan,kan,CharJa00,defense,0,,,,,
player,201610230kan,kan,CharJa00,def_pct,0%,,,,,
player,201610230kan,kan,CharJa00,special_teams,0,,,,,
player,201610230kan,kan,CharJa00,st_pct,0%,,,,,
player,201610230kan,kan,FultZa00,pos,G,,,,,
player,201610230kan,kan,FultZa00,offense,1,,,,,
player,201610230kan,kan,FultZa00,off_pct,2%,,,,,
player,201610230kan,kan,FultZa00,defense,0,,,,,
player,201610230kan,kan,FultZa00,def_pct,0%,,,,,
player,201610230kan,kan,FultZa00,special_teams,5,,,,,
player,201610230kan,kan,FultZa00,st_pct,19%,,,,,
player,201610230kan,kan,NelsSt01,pos,CB,,,,,
player,201610230kan,kan,NelsSt01,offense,0,,,,,
player,201610230kan,kan,NelsSt01,off_pct,0%,,,,,
player,201610230kan,kan,NelsSt01,defense,75,,,,,
player,201610230kan,kan,NelsSt01,def_pct,100%,,,,,
player,201610230kan,kan,NelsSt01,special_teams,7,,,,,
player,201610230kan,kan,NelsSt01,st_pct,27%,,,,,
player,201610230kan,kan,ParkRo01,pos,FS,,,,,
player,201610230kan,kan,ParkRo01,offense,0,,,,,
player,201610230kan,kan,ParkRo01,off_pct,0%,,,,,
player,201610230kan,kan,ParkRo01,defense,75,,,,,
player,201610230kan,kan,ParkRo01,def_pct,100%,,,,,
player,201610230kan,kan,ParkRo01,special_teams,2,,,,,
player,201610230kan,kan,ParkRo01,st_pct,8%,,,,,
player,201610230kan,kan,JohnDe25,pos,LB,,,,,
player,201610230kan,kan,JohnDe25,offense,0,,,,,
player,201610230kan,kan,JohnDe25,off_pct,0%,,,,,
player,201610230kan,kan,JohnDe25,defense,75,,,,,
player,201610230kan,kan,JohnDe25,def_pct,100%,,,,,
player,201610230kan,kan,JohnDe25,special_teams,1,,,,,
player,201610230kan,kan,JohnDe25,st_pct,4%,,,,,
player,201610230kan,kan,PeteMa00,pos,CB,,,,,
player,201610230kan,kan,PeteMa00,offense,0,,,,,
player,201610230kan,kan,PeteMa00,off_pct,0%,,,,,
player,201610230kan,kan,PeteMa00,defense,75,,,,,
player,201610230kan,kan,PeteMa00,def_pct,100%,,,,,
player,201610230kan,kan,PeteMa00,special_teams,1,,,,,
player,201610230kan,kan,PeteMa00,st_pct,4%,,,,,
player,201610230kan,kan,BerrEr99,pos,SS,,,,,
player,201610230kan,kan,BerrEr99,offense,0,,,,,
player,201610230kan,kan,BerrEr99,off_pct,0%,,,,,
player,201610230kan,kan,BerrEr99,defense,75,,,,,
player,201610230kan,kan,BerrEr99,def_pct,100%,,,,,
player,201610230kan,kan,BerrEr99,special_teams,0,,,,,
player,201610230kan,kan,BerrEr99,st_pct,0%,,,,,
player,201610230kan,kan,FordDe00,pos,LB,,,,,
player,201610230kan,kan,FordDe00,offense,0,,,,,
player,201610230kan,kan,FordDe00,off_pct,0%,,,,,
player,201610230kan,kan,FordDe00,defense,69,,,,,
player,201610230kan,kan,FordDe00,def_pct,92%,,,,,
player,201610230kan,kan,FordDe00,special_teams,1,,,,,
player,201610230kan,kan,FordDe00,st_pct,4%,,,,,
player,201610230kan,kan,PoexDo00,pos,NT,,,,,
player,201610230kan,kan,PoexDo00,offense,0,,,,,
player,201610230kan,kan,PoexDo00,off_pct,0%,,,,,
player,201610230kan,kan,PoexDo00,defense,63,,,,,
player,201610230kan,kan,PoexDo00,def_pct,84%,,,,,
player,201610230kan,kan,PoexDo00,special_teams,4,,,,,
player,201610230kan,kan,PoexDo00,st_pct,15%,,,,,
player,201610230kan,kan,WhitD.00,pos,CB,,,,,
player,201610230kan,kan,WhitD.00,offense,0,,,,,
player,201610230kan,kan,WhitD.00,off_pct,0%,,,,,
player,201610230kan,kan,WhitD.00,defense,60,,,,,
player,201610230kan,kan,WhitD.00,def_pct,80%,,,,,
player,201610230kan,kan,WhitD.00,special_teams,3,,,,,
player,201610230kan,kan,WhitD.00,st_pct,12%,,,,,
player,201610230kan,kan,HowaJa00,pos,DE,,,,,
player,201610230kan,kan,HowaJa00,offense,0,,,,,
player,201610230kan,kan,HowaJa00,off_pct,0%,,,,,
player,201610230kan,kan,HowaJa00,defense,55,,,,,
player,201610230kan,kan,HowaJa00,def_pct,73%,,,,,
player,201610230kan,kan,HowaJa00,special_teams,4,,,,,
player,201610230kan,kan,HowaJa00,st_pct,15%,,,,,
player,201610230kan,kan,HaliTa20,pos,LB,,,,,
player,201610230kan,kan,HaliTa20,offense,0,,,,,
player,201610230kan,kan,HaliTa20,off_pct,0%,,,,,
player,201610230kan,kan,HaliTa20,defense,46,,,,,
player,201610230kan,kan,HaliTa20,def_pct,61%,,,,,
player,201610230kan,kan,HaliTa20,special_teams,0,,,,,
player,201610230kan,kan,HaliTa20,st_pct,0%,,,,,
player,201610230kan,kan,SoreDa01,pos,SS,,,,,
player,201610230kan,kan,SoreDa01,offense,0,,,,,
player,201610230kan,kan,SoreDa01,off_pct,0%,,,,,
player,201610230kan,kan,SoreDa01,defense,44,,,,,
player,201610230kan,kan,SoreDa01,def_pct,59%,,,,,
player,201610230kan,kan,SoreDa01,special_teams,20,,,,,
player,201610230kan,kan,SoreDa01,st_pct,77%,,,,,
player,201610230kan,kan,JoneCh09,pos,DE,,,,,
player,201610230kan,kan,JoneCh09,offense,0,,,,,
player,201610230kan,kan,JoneCh09,off_pct,0%,,,,,
player,201610230kan,kan,JoneCh09,defense,39,,,,,
player,201610230kan,kan,JoneCh09,def_pct,52%,,,,,
player,201610230kan,kan,JoneCh09,special_teams,4,,,,,
player,201610230kan,kan,JoneCh09,st_pct,15%,,,,,
player,201610230kan,kan,ZombFr00,pos,LB,,,,,
player,201610230kan,kan,ZombFr00,offense,0,,,,,
player,201610230kan,kan,ZombFr00,off_pct,0%,,,,,
player,201610230kan,kan,ZombFr00,defense,35,,,,,
player,201610230kan,kan,ZombFr00,def_pct,47%,,,,,
player,201610230kan,kan,ZombFr00,special_teams,12,,,,,
player,201610230kan,kan,ZombFr00,st_pct,46%,,,,,
player,201610230kan,kan,WilsRa00,pos,LB,,,,,
player,201610230kan,kan,WilsRa00,offense,0,,,,,
player,201610230kan,kan,WilsRa00,off_pct,0%,,,,,
player,201610230kan,kan,WilsRa00,defense,28,,,,,
player,201610230kan,kan,WilsRa00,def_pct,37%,,,,,
player,201610230kan,kan,WilsRa00,special_teams,4,,,,,
player,201610230kan,kan,WilsRa00,st_pct,15%,,,,,
player,201610230kan,kan,NuneRa00,pos,NT,,,,,
player,201610230kan,kan,NuneRa00,offense,0,,,,,
player,201610230kan,kan,NuneRa00,off_pct,0%,,,,,
player,201610230kan,kan,NuneRa00,defense,5,,,,,
player,201610230kan,kan,NuneRa00,def_pct,7%,,,,,
player,201610230kan,kan,NuneRa00,special_teams,3,,,,,
player,201610230kan,kan,NuneRa00,st_pct,12%,,,,,
player,201610230kan,kan,MurrEr00,pos,FS,,,,,
player,201610230kan,kan,MurrEr00,offense,0,,,,,
player,201610230kan,kan,MurrEr00,off_pct,0%,,,,,
player,201610230kan,kan,MurrEr00,defense,4,,,,,
player,201610230kan,kan,MurrEr00,def_pct,5%,,,,,
player,201610230kan,kan,MurrEr00,special_teams,20,,,,,
player,201610230kan,kan,MurrEr00,st_pct,77%,,,,,
player,201610230kan,kan,ReyeKe00,pos,DE,,,,,
player,201610230kan,kan,ReyeKe00,offense,0,,,,,
player,201610230kan,kan,ReyeKe00,off_pct,0%,,,,,
player,201610230kan,kan,ReyeKe00,defense,2,,,,,
player,201610230kan,kan,ReyeKe00,def_pct,3%,,,,,
player,201610230kan,kan,ReyeKe00,special_teams,0,,,,,
player,201610230kan,kan,ReyeKe00,st_pct,0%,,,,,
player,201610230kan,kan,AlexD.00,pos,LB,,,,,
player,201610230kan,kan,AlexD.00,offense,0,,,,,
player,201610230kan,kan,AlexD.00,off_pct,0%,,,,,
player,201610230kan,kan,AlexD.00,defense,0,,,,,
player,201610230kan,kan,AlexD.00,def_pct,0%,,,,,
player,201610230kan,kan,AlexD.00,special_teams,20,,,,,
player,201610230kan,kan,AlexD.00,st_pct,77%,,,,,
player,201610230kan,kan,RobiDe01,pos,WR,,,,,
player,201610230kan,kan,RobiDe01,offense,0,,,,,
player,201610230kan,kan,RobiDe01,off_pct,0%,,,,,
player,201610230kan,kan,RobiDe01,defense,0,,,,,
player,201610230kan,kan,RobiDe01,def_pct,0%,,,,,
player,201610230kan,kan,RobiDe01,special_teams,16,,,,,
player,201610230kan,kan,RobiDe01,st_pct,62%,,,,,
player,201610230kan,kan,AckeKe00,pos,CB,,,,,
player,201610230kan,kan,AckeKe00,offense,0,,,,,
player,201610230kan,kan,AckeKe00,off_pct,0%,,,,,
player,201610230kan,kan,AckeKe00,defense,0,,,,,
player,201610230kan,kan,AckeKe00,def_pct,0%,,,,,
player,201610230kan,kan,AckeKe00,special_teams,12,,,,,
player,201610230kan,kan,AckeKe00,st_pct,46%,,,,,
player,201610230kan,kan,SantCa01,pos,K,,,,,
player,201610230kan,kan,SantCa01,offense,0,,,,,
player,201610230kan,kan,SantCa01,off_pct,0%,,,,,
player,201610230kan,kan,SantCa01,defense,0,,,,,
player,201610230kan,kan,SantCa01,def_pct,0%,,,,,
player,201610230kan,kan,SantCa01,special_teams,11,,,,,
player,201610230kan,kan,SantCa01,st_pct,42%,,,,,
player,201610230kan,kan,ColqDu20,pos,P,,,,,
player,201610230kan,kan,ColqDu20,offense,0,,,,,
player,201610230kan,kan,ColqDu20,off_pct,0%,,,,,
player,201610230kan,kan,ColqDu20,defense,0,,,,,
