game,2016,2,20160918,201609180rai,atl,"Atlanta Falcons",35,rai,"Oakland Raiders",28
player,201609180rai,rai,janikseb01,defense,0,,,,,
player,201609180rai,rai,janikseb01,def_pct,0%,,,,,
player,201609180rai,rai,janikseb01,special_teams,10,,,,,
player,201609180rai,rai,janikseb01,st_pct,33%,,,,,
player,201609180rai,rai,KingMa00,pos,P,,,,,
player,201609180rai,rai,KingMa00,offense,0,,,,,
player,201609180rai,rai,KingMa00,off_pct,0%,,,,,
player,201609180rai,rai,KingMa00,defense,0,,,,,
player,201609180rai,rai,KingMa00,def_pct,0%,,,,,
player,201609180rai,rai,KingMa00,special_teams,10,,,,,
player,201609180rai,rai,KingMa00,st_pct,33%,,,,,
player,201609180rai,rai,CondJo20,pos,LS,,,,,
player,201609180rai,rai,CondJo20,offense,0,,,,,
player,201609180rai,rai,CondJo20,off_pct,0%,,,,,
player,201609180rai,rai,CondJo20,defense,0,,,,,
player,201609180rai,rai,CondJo20,def_pct,0%,,,,,
player,201609180rai,rai,CondJo20,special_teams,10,,,,,
player,201609180rai,rai,CondJo20,st_pct,33%,,,,,
player,201609180rai,rai,JoseKa00,pos,SS,,,,,
player,201609180rai,rai,JoseKa00,offense,0,,,,,
player,201609180rai,rai,JoseKa00,off_pct,0%,,,,,
player,201609180rai,rai,JoseKa00,defense,0,,,,,
player,201609180rai,rai,JoseKa00,def_pct,0%,,,,,
player,201609180rai,rai,JoseKa00,special_teams,7,,,,,
player,201609180rai,rai,JoseKa00,st_pct,23%,,,,,
player,201609180rai,atl,MattJa00,pos,T,,,,,
player,201609180rai,atl,MattJa00,offense,64,,,,,
player,201609180rai,atl,MattJa00,off_pct,100%,,,,,
player,201609180rai,atl,MattJa00,defense,0,,,,,
player,201609180rai,atl,MattJa00,def_pct,0%,,,,,
player,201609180rai,atl,MattJa00,special_teams,5,,,,,
player,201609180rai,atl,MattJa00,st_pct,17%,,,,,
player,201609180rai,atl,LeviAn20,pos,G,,,,,
player,201609180rai,atl,LeviAn20,offense,64,,,,,
player,201609180rai,atl,LeviAn20,off_pct,100%,,,,,
player,201609180rai,atl,LeviAn20,defense,0,,,,,
player,201609180rai,atl,LeviAn20,def_pct,0%,,,,,
player,201609180rai,atl,LeviAn20,special_teams,5,,,,,
player,201609180rai,atl,LeviAn20,st_pct,17%,,,,,
player,201609180rai,atl,ChesCh21,pos,G,,,,,
player,201609180rai,atl,ChesCh21,offense,64,,,,,
player,201609180rai,atl,ChesCh21,off_pct,100%,,,,,
player,201609180rai,atl,ChesCh21,defense,0,,,,,
player,201609180rai,atl,ChesCh21,def_pct,0%,,,,,
player,201609180rai,atl,ChesCh21,special_teams,5,,,,,
player,201609180rai,atl,ChesCh21,st_pct,17%,,,,,
player,201609180rai,atl,SchrRy00,pos,T,,,,,
player,201609180rai,atl,SchrRy00,offense,64,,,,,
player,201609180rai,atl,SchrRy00,off_pct,100%,,,,,
player,201609180rai,atl,SchrRy00,defense,0,,,,,
player,201609180rai,atl,SchrRy00,def_pct,0%,,,,,
player,201609180rai,atl,SchrRy00,special_teams,5,,,,,
player,201609180rai,atl,SchrRy00,st_pct,17%,,,,,
player,201609180rai,atl,RyanMa00,pos,QB,,,,,
player,201609180rai,atl,RyanMa00,offense,64,,,,,
player,201609180rai,atl,RyanMa00,off_pct,100%,,,,,
player,201609180rai,atl,RyanMa00,defense,0,,,,,
player,201609180rai,atl,RyanMa00,def_pct,0%,,,,,
player,201609180rai,atl,RyanMa00,special_teams,0,,,,,
player,201609180rai,atl,RyanMa00,st_pct,0%,,,,,
player,201609180rai,atl,MackAl20,pos,C,,,,,
player,201609180rai,atl,MackAl20,offense,64,,,,,
player,201609180rai,atl,MackAl20,off_pct,100%,,,,,
player,201609180rai,atl,MackAl20,defense,0,,,,,
player,201609180rai,atl,MackAl20,def_pct,0%,,,,,
player,201609180rai,atl,MackAl20,special_teams,0,,,,,
player,201609180rai,atl,MackAl20,st_pct,0%,,,,,
player,201609180rai,atl,JoneJu02,pos,WR,,,,,
player,201609180rai,atl,JoneJu02,offense,49,,,,,
player,201609180rai,atl,JoneJu02,off_pct,77%,,,,,
player,201609180rai,atl,JoneJu02,defense,0,,,,,
player,201609180rai,atl,JoneJu02,def_pct,0%,,,,,
player,201609180rai,atl,JoneJu02,special_teams,0,,,,,
player,201609180rai,atl,JoneJu02,st_pct,0%,,,,,
player,201609180rai,atl,SanuMo00,pos,WR,,,,,
player,201609180rai,atl,SanuMo00,offense,46,,,,,
player,201609180rai,atl,SanuMo00,off_pct,72%,,,,,
player,201609180rai,atl,SanuMo00,defense,0,,,,,
player,201609180rai,atl,SanuMo00,def_pct,0%,,,,,
player,201609180rai,atl,SanuMo00,special_teams,1,,,,,
player,201609180rai,atl,SanuMo00,st_pct,3%,,,,,
player,201609180rai,atl,TammJa00,pos,TE,,,,,
player,201609180rai,atl,TammJa00,offense,44,,,,,
player,201609180rai,atl,TammJa00,off_pct,69%,,,,,
player,201609180rai,atl,TammJa00,defense,0,,,,,
player,201609180rai,atl,TammJa00,def_pct,0%,,,,,
player,201609180rai,atl,TammJa00,special_teams,1,,,,,
player,201609180rai,atl,TammJa00,st_pct,3%,,,,,
player,201609180rai,atl,ToilLe00,pos,TE,,,,,
player,201609180rai,atl,ToilLe00,offense,36,,,,,
player,201609180rai,atl,ToilLe00,off_pct,56%,,,,,
player,201609180rai,atl,ToilLe00,defense,0,,,,,
player,201609180rai,atl,ToilLe00,def_pct,0%,,,,,
player,201609180rai,atl,ToilLe00,special_teams,5,,,,,
player,201609180rai,atl,ToilLe00,st_pct,17%,,,,,
player,201609180rai,atl,FreeDe00,pos,RB,,,,,
player,201609180rai,atl,FreeDe00,offense,34,,,,,
player,201609180rai,atl,FreeDe00,off_pct,53%,,,,,
player,201609180rai,atl,FreeDe00,defense,0,,,,,
player,201609180rai,atl,FreeDe00,def_pct,0%,,,,,
player,201609180rai,atl,FreeDe00,special_teams,0,,,,,
player,201609180rai,atl,FreeDe00,st_pct,0%,,,,,
player,201609180rai,atl,ColeTe01,pos,RB,,,,,
player,201609180rai,atl,ColeTe01,offense,30,,,,,
player,201609180rai,atl,ColeTe01,off_pct,47%,,,,,
player,201609180rai,atl,ColeTe01,defense,0,,,,,
player,201609180rai,atl,ColeTe01,def_pct,0%,,,,,
player,201609180rai,atl,ColeTe01,special_teams,0,,,,,
player,201609180rai,atl,ColeTe01,st_pct,0%,,,,,
player,201609180rai,atl,DiMaPa00,pos,FB,,,,,
player,201609180rai,atl,DiMaPa00,offense,23,,,,,
player,201609180rai,atl,DiMaPa00,off_pct,36%,,,,,
player,201609180rai,atl,DiMaPa00,defense,0,,,,,
player,201609180rai,atl,DiMaPa00,def_pct,0%,,,,,
player,201609180rai,atl,DiMaPa00,special_teams,8,,,,,
player,201609180rai,atl,DiMaPa00,st_pct,27%,,,,,
player,201609180rai,atl,HoopAu00,pos,TE,,,,,
player,201609180rai,atl,HoopAu00,offense,20,,,,,
player,201609180rai,atl,HoopAu00,off_pct,31%,,,,,
player,201609180rai,atl,HoopAu00,defense,0,,,,,
player,201609180rai,atl,HoopAu00,def_pct,0%,,,,,
player,201609180rai,atl,HoopAu00,special_teams,19,,,,,
player,201609180rai,atl,HoopAu00,st_pct,63%,,,,,
player,201609180rai,atl,RobiAl00,pos,WR,,,,,
player,201609180rai,atl,RobiAl00,offense,16,,,,,
player,201609180rai,atl,RobiAl00,off_pct,25%,,,,,
player,201609180rai,atl,RobiAl00,defense,0,,,,,
player,201609180rai,atl,RobiAl00,def_pct,0%,,,,,
player,201609180rai,atl,RobiAl00,special_teams,10,,,,,
player,201609180rai,atl,RobiAl00,st_pct,33%,,,,,
player,201609180rai,atl,HardJu00,pos,WR,,,,,
player,201609180rai,atl,HardJu00,offense,13,,,,,
player,201609180rai,atl,HardJu00,off_pct,20%,,,,,
player,201609180rai,atl,HardJu00,defense,0,,,,,
player,201609180rai,atl,HardJu00,def_pct,0%,,,,,
player,201609180rai,atl,HardJu00,special_teams,8,,,,,
player,201609180rai,atl,HardJu00,st_pct,27%,,,,,
player,201609180rai,atl,GabrTa00,pos,WR,,,,,
player,201609180rai,atl,GabrTa00,offense,9,,,,,
player,201609180rai,atl,GabrTa00,off_pct,14%,,,,,
player,201609180rai,atl,GabrTa00,defense,0,,,,,
player,201609180rai,atl,GabrTa00,def_pct,0%,,,,,
player,201609180rai,atl,GabrTa00,special_teams,9,,,,,
player,201609180rai,atl,GabrTa00,st_pct,30%,,,,,
player,201609180rai,atl,AlleRi00,pos,SS,,,,,
player,201609180rai,atl,AlleRi00,offense,0,,,,,
player,201609180rai,atl,AlleRi00,off_pct,0%,,,,,
player,201609180rai,atl,AlleRi00,defense,75,,,,,
player,201609180rai,atl,AlleRi00,def_pct,100%,,,,,
player,201609180rai,atl,AlleRi00,special_teams,1,,,,,
player,201609180rai,atl,AlleRi00,st_pct,3%,,,,,
player,201609180rai,atl,AlfoRo00,pos,CB,,,,,
player,201609180rai,atl,AlfoRo00,offense,0,,,,,
player,201609180rai,atl,AlfoRo00,off_pct,0%,,,,,
player,201609180rai,atl,AlfoRo00,defense,74,,,,,
player,201609180rai,atl,AlfoRo00,def_pct,99%,,,,,
player,201609180rai,atl,AlfoRo00,special_teams,6,,,,,
player,201609180rai,atl,AlfoRo00,st_pct,20%,,,,,
player,201609180rai,atl,JoneDe01,pos,LB,,,,,
player,201609180rai,atl,JoneDe01,offense,0,,,,,
player,201609180rai,atl,JoneDe01,off_pct,0%,,,,,
player,201609180rai,atl,JoneDe01,defense,74,,,,,
player,201609180rai,atl,JoneDe01,def_pct,99%,,,,,
player,201609180rai,atl,JoneDe01,special_teams,3,,,,,
player,201609180rai,atl,JoneDe01,st_pct,10%,,,,,
player,201609180rai,atl,TrufDe00,pos,CB,,,,,
player,201609180rai,atl,TrufDe00,offense,0,,,,,
player,201609180rai,atl,TrufDe00,off_pct,0%,,,,,
player,201609180rai,atl,TrufDe00,defense,73,,,,,
player,201609180rai,atl,TrufDe00,def_pct,97%,,,,,
player,201609180rai,atl,TrufDe00,special_teams,1,,,,,
player,201609180rai,atl,TrufDe00,st_pct,3%,,,,,
player,201609180rai,atl,IshmKe00,pos,FS,,,,,
player,201609180rai,atl,IshmKe00,offense,0,,,,,
player,201609180rai,atl,IshmKe00,off_pct,0%,,,,,
player,201609180rai,atl,IshmKe00,defense,73,,,,,
player,201609180rai,atl,IshmKe00,def_pct,97%,,,,,
player,201609180rai,atl,IshmKe00,special_teams,0,,,,,
player,201609180rai,atl,IshmKe00,st_pct,0%,,,,,
player,201609180rai,atl,WeatSe99,pos,LB,,,,,
player,201609180rai,atl,WeatSe99,offense,0,,,,,
player,201609180rai,atl,WeatSe99,off_pct,0%,,,,,
player,201609180rai,atl,WeatSe99,defense,72,,,,,
player,201609180rai,atl,WeatSe99,def_pct,96%,,,,,
player,201609180rai,atl,WeatSe99,special_teams,6,,,,,
player,201609180rai,atl,WeatSe99,st_pct,20%,,,,,
player,201609180rai,atl,PoolBr01,pos,CB,,,,,
player,201609180rai,atl,PoolBr01,offense,0,,,,,
player,201609180rai,atl,PoolBr01,off_pct,0%,,,,,
player,201609180rai,atl,PoolBr01,defense,49,,,,,
player,201609180rai,atl,PoolBr01,def_pct,65%,,,,,
player,201609180rai,atl,PoolBr01,special_teams,18,,,,,
player,201609180rai,atl,PoolBr01,st_pct,60%,,,,,
player,201609180rai,atl,ShelDe00,pos,DT,,,,,
player,201609180rai,atl,ShelDe00,offense,0,,,,,
player,201609180rai,atl,ShelDe00,off_pct,0%,,,,,
player,201609180rai,atl,ShelDe00,defense,47,,,,,
player,201609180rai,atl,ShelDe00,def_pct,63%,,,,,
player,201609180rai,atl,ShelDe00,special_teams,9,,,,,
player,201609180rai,atl,ShelDe00,st_pct,30%,,,,,
player,201609180rai,atl,BabiJo20,pos,DT,,,,,
player,201609180rai,atl,BabiJo20,offense,0,,,,,
player,201609180rai,atl,BabiJo20,off_pct,0%,,,,,
player,201609180rai,atl,BabiJo20,defense,39,,,,,
player,201609180rai,atl,BabiJo20,def_pct,52%,,,,,
player,201609180rai,atl,BabiJo20,special_teams,5,,,,,
player,201609180rai,atl,BabiJo20,st_pct,17%,,,,,
player,201609180rai,atl,ClayAd00,pos,DE,,,,,
player,201609180rai,atl,ClayAd00,offense,0,,,,,
player,201609180rai,atl,ClayAd00,off_pct,0%,,,,,
player,201609180rai,atl,ClayAd00,defense,39,,,,,
player,201609180rai,atl,ClayAd00,def_pct,52%,,,,,
player,201609180rai,atl,ClayAd00,special_teams,0,,,,,
player,201609180rai,atl,ClayAd00,st_pct,0%,,,,,
player,201609180rai,atl,BeasVi00,pos,LB,,,,,
player,201609180rai,atl,BeasVi00,offense,0,,,,,
player,201609180rai,atl,BeasVi00,off_pct,0%,,,,,
player,201609180rai,atl,BeasVi00,defense,36,,,,,
player,201609180rai,atl,BeasVi00,def_pct,48%,,,,,
player,201609180rai,atl,BeasVi00,special_teams,0,,,,,
player,201609180rai,atl,BeasVi00,st_pct,0%,,,,,
player,201609180rai,atl,JackTy98,pos,DE,,,,,
player,201609180rai,atl,JackTy98,offense,0,,,,,
player,201609180rai,atl,JackTy98,off_pct,0%,,,,,
player,201609180rai,atl,JackTy98,defense,35,,,,,
player,201609180rai,atl,JackTy98,def_pct,47%,,,,,
player,201609180rai,atl,JackTy98,special_teams,5,,,,,
player,201609180rai,atl,JackTy98,st_pct,17%,,,,,
player,201609180rai,atl,JarrGr00,pos,DT,,,,,
player,201609180rai,atl,JarrGr00,offense,0,,,,,
player,201609180rai,atl,JarrGr00,off_pct,0%,,,,,
player,201609180rai,atl,JarrGr00,defense,35,,,,,
player,201609180rai,atl,JarrGr00,def_pct,47%,,,,,
player,201609180rai,atl,JarrGr00,special_teams,5,,,,,
player,201609180rai,atl,JarrGr00,st_pct,17%,,,,,
player,201609180rai,atl,FreeDw00,pos,DE,,,,,
player,201609180rai,atl,FreeDw00,offense,0,,,,,
player,201609180rai,atl,FreeDw00,off_pct,0%,,,,,
player,201609180rai,atl,FreeDw00,defense,31,,,,,
player,201609180rai,atl,FreeDw00,def_pct,41%,,,,,
player,201609180rai,atl,FreeDw00,special_teams,0,,,,,
player,201609180rai,atl,FreeDw00,st_pct,0%,,,,,
player,201609180rai,atl,WheePh99,pos,LB,,,,,
player,201609180rai,atl,WheePh99,offense,0,,,,,
player,201609180rai,atl,WheePh99,off_pct,0%,,,,,
player,201609180rai,atl,WheePh99,defense,24,,,,,
player,201609180rai,atl,WheePh99,def_pct,32%,,,,,
player,201609180rai,atl,WheePh99,special_teams,20,,,,,
player,201609180rai,atl,WheePh99,st_pct,67%,,,,,
player,201609180rai,atl,HageRa00,pos,DT,,,,,
player,201609180rai,atl,HageRa00,offense,0,,,,,
player,201609180rai,atl,HageRa00,off_pct,0%,,,,,
player,201609180rai,atl,HageRa00,defense,23,,,,,
player,201609180rai,atl,HageRa00,def_pct,31%,,,,,
player,201609180rai,atl,HageRa00,special_teams,1,,,,,
player,201609180rai,atl,HageRa00,st_pct,3%,,,,,
player,201609180rai,atl,UpshCo00,pos,DT,,,,,
player,201609180rai,atl,UpshCo00,offense,0,,,,,
player,201609180rai,atl,UpshCo00,off_pct,0%,,,,,
player,201609180rai,atl,UpshCo00,defense,19,,,,,
player,201609180rai,atl,UpshCo00,def_pct,25%,,,,,
player,201609180rai,atl,UpshCo00,special_teams,5,,,,,
player,201609180rai,atl,UpshCo00,st_pct,17%,,,,,
player,201609180rai,atl,GoodC.00,pos,CB,,,,,
player,201609180rai,atl,GoodC.00,offense,0,,,,,
player,201609180rai,atl,GoodC.00,off_pct,0%,,,,,
player,201609180rai,atl,GoodC.00,defense,3,,,,,
player,201609180rai,atl,GoodC.00,def_pct,4%,,,,,
player,201609180rai,atl,GoodC.00,special_teams,24,,,,,
player,201609180rai,atl,GoodC.00,st_pct,80%,,,,,
player,201609180rai,atl,GoldDa99,pos,FS,,,,,
player,201609180rai,atl,GoldDa99,offense,0,,,,,
player,201609180rai,atl,GoldDa99,off_pct,0%,,,,,
player,201609180rai,atl,GoldDa99,defense,3,,,,,
player,201609180rai,atl,GoldDa99,def_pct,4%,,,,,
player,201609180rai,atl,GoldDa99,special_teams,10,,,,,
player,201609180rai,atl,GoldDa99,st_pct,33%,,,,,
player,201609180rai,atl,WorrPa00,pos,LB,,,,,
player,201609180rai,atl,WorrPa00,offense,0,,,,,
player,201609180rai,atl,WorrPa00,off_pct,0%,,,,,
player,201609180rai,atl,WorrPa00,defense,1,,,,,
player,201609180rai,atl,WorrPa00,def_pct,1%,,,,,
player,201609180rai,atl,WorrPa00,special_teams,25,,,,,
player,201609180rai,atl,WorrPa00,st_pct,83%,,,,,
player,201609180rai,atl,TherRo00,pos,SS,,,,,
player,201609180rai,atl,TherRo00,offense,0,,,,,
player,201609180rai,atl,TherRo00,off_pct,0%,,,,,
player,201609180rai,atl,TherRo00,defense,0,,,,,
player,201609180rai,atl,TherRo00,def_pct,0%,,,,,
player,201609180rai,atl,TherRo00,special_teams,21,,,,,
player,201609180rai,atl,TherRo00,st_pct,70%,,,,,
player,201609180rai,atl,WeemEr00,pos,WR,,,,,
player,201609180rai,atl,WeemEr00,offense,0,,,,,
player,201609180rai,atl,WeemEr00,off_pct,0%,,,,,
player,201609180rai,atl,WeemEr00,defense,0,,,,,
player,201609180rai,atl,WeemEr00,def_pct,0%,,,,,
player,201609180rai,atl,WeemEr00,special_teams,20,,,,,
player,201609180rai,atl,WeemEr00,st_pct,67%,,,,,
player,201609180rai,atl,ReynLa00,pos,LB,,,,,
player,201609180rai,atl,ReynLa00,offense,0,,,,,
player,201609180rai,atl,ReynLa00,off_pct,0%,,,,,
player,201609180rai,atl,ReynLa00,defense,0,,,,,
player,201609180rai,atl,ReynLa00,def_pct,0%,,,,,
player,201609180rai,atl,ReynLa00,special_teams,19,,,,,
player,201609180rai,atl,ReynLa00,st_pct,63%,,,,,
player,201609180rai,atl,BoshMa00,pos,P,,,,,
player,201609180rai,atl,BoshMa00,offense,0,,,,,
player,201609180rai,atl,BoshMa00,off_pct,0%,,,,,
player,201609180rai,atl,BoshMa00,defense,0,,,,,
player,201609180rai,atl,BoshMa00,def_pct,0%,,,,,
player,201609180rai,atl,BoshMa00,special_teams,15,,,,,
player,201609180rai,atl,BoshMa00,st_pct,50%,,,,,
player,201609180rai,atl,CompTo00,pos,T,,,,,
player,201609180rai,atl,CompTo00,offense,0,,,,,
player,201609180rai,atl,CompTo00,off_pct,0%,,,,,
player,201609180rai,atl,CompTo00,defense,0,,,,,
player,201609180rai,atl,CompTo00,def_pct,0%,,,,,
player,201609180rai,atl,CompTo00,special_teams,9,,,,,
player,201609180rai,atl,CompTo00,st_pct,30%,,,,,
player,201609180rai,atl,GarlBe00,pos,C,,,,,
player,201609180rai,atl,GarlBe00,offense,0,,,,,
player,201609180rai,atl,GarlBe00,off_pct,0%,,,,,
player,201609180rai,atl,GarlBe00,defense,0,,,,,
player,201609180rai,atl,GarlBe00,def_pct,0%,,,,,
player,201609180rai,atl,GarlBe00,special_teams,9,,,,,
player,201609180rai,atl,GarlBe00,st_pct,30%,,,,,
player,201609180rai,atl,HarrJo02,pos,LS,,,,,
player,201609180rai,atl,HarrJo02,offense,0,,,,,
player,201609180rai,atl,HarrJo02,off_pct,0%,,,,,
player,201609180rai,atl,HarrJo02,defense,0,,,,,
player,201609180rai,atl,HarrJo02,def_pct,0%,,,,,
player,201609180rai,atl,HarrJo02,special_teams,8,,,,,
player,201609180rai,atl,HarrJo02,st_pct,27%,,,,,
player,201609180rai,atl,bryanmat01,pos,K,,,,,
player,201609180rai,atl,bryanmat01,offense,0,,,,,
player,201609180rai,atl,bryanmat01,off_pct,0%,,,,,
player,201609180rai,atl,bryanmat01,defense,0,,,,,
player,201609180rai,atl,bryanmat01,def_pct,0%,,,,,
player,201609180rai,atl,bryanmat01,special_teams,5,,,,,
player,201609180rai,atl,bryanmat01,st_pct,17%,,,,,
