game,2016,7,20161023,201610230det,was,"Washington Redskins",17,det,"Detroit Lions",20
player,201610230det,was,HarrMa05,def_pct,0%,,,,,
player,201610230det,was,HarrMa05,special_teams,0,,,,,
player,201610230det,was,HarrMa05,st_pct,0%,,,,,
player,201610230det,was,CompWi00,pos,LB,,,,,
player,201610230det,was,CompWi00,offense,0,,,,,
player,201610230det,was,CompWi00,off_pct,0%,,,,,
player,201610230det,was,CompWi00,defense,53,,,,,
player,201610230det,was,CompWi00,def_pct,100%,,,,,
player,201610230det,was,CompWi00,special_teams,7,,,,,
player,201610230det,was,CompWi00,st_pct,32%,,,,,
player,201610230det,was,WhitDo20,pos,SS,,,,,
player,201610230det,was,WhitDo20,offense,0,,,,,
player,201610230det,was,WhitDo20,off_pct,0%,,,,,
player,201610230det,was,WhitDo20,defense,53,,,,,
player,201610230det,was,WhitDo20,def_pct,100%,,,,,
player,201610230det,was,WhitDo20,special_teams,0,,,,,
player,201610230det,was,WhitDo20,st_pct,0%,,,,,
player,201610230det,was,BreeBa00,pos,CB,,,,,
player,201610230det,was,BreeBa00,offense,0,,,,,
player,201610230det,was,BreeBa00,off_pct,0%,,,,,
player,201610230det,was,BreeBa00,defense,49,,,,,
player,201610230det,was,BreeBa00,def_pct,92%,,,,,
player,201610230det,was,BreeBa00,special_teams,5,,,,,
player,201610230det,was,BreeBa00,st_pct,23%,,,,,
player,201610230det,was,HoodEv99,pos,DE,,,,,
player,201610230det,was,HoodEv99,offense,0,,,,,
player,201610230det,was,HoodEv99,off_pct,0%,,,,,
player,201610230det,was,HoodEv99,defense,44,,,,,
player,201610230det,was,HoodEv99,def_pct,83%,,,,,
player,201610230det,was,HoodEv99,special_teams,4,,,,,
player,201610230det,was,HoodEv99,st_pct,18%,,,,,
player,201610230det,was,BakeCh99,pos,DE,,,,,
player,201610230det,was,BakeCh99,offense,0,,,,,
player,201610230det,was,BakeCh99,off_pct,0%,,,,,
player,201610230det,was,BakeCh99,defense,43,,,,,
player,201610230det,was,BakeCh99,def_pct,81%,,,,,
player,201610230det,was,BakeCh99,special_teams,0,,,,,
player,201610230det,was,BakeCh99,st_pct,0%,,,,,
player,201610230det,was,FostMa00,pos,LB,,,,,
player,201610230det,was,FostMa00,offense,0,,,,,
player,201610230det,was,FostMa00,off_pct,0%,,,,,
player,201610230det,was,FostMa00,defense,40,,,,,
player,201610230det,was,FostMa00,def_pct,75%,,,,,
player,201610230det,was,FostMa00,special_teams,7,,,,,
player,201610230det,was,FostMa00,st_pct,32%,,,,,
player,201610230det,was,KerrRy00,pos,LB,,,,,
player,201610230det,was,KerrRy00,offense,0,,,,,
player,201610230det,was,KerrRy00,off_pct,0%,,,,,
player,201610230det,was,KerrRy00,defense,40,,,,,
player,201610230det,was,KerrRy00,def_pct,75%,,,,,
player,201610230det,was,KerrRy00,special_teams,5,,,,,
player,201610230det,was,KerrRy00,st_pct,23%,,,,,
player,201610230det,was,FullKe00,pos,CB,,,,,
player,201610230det,was,FullKe00,offense,0,,,,,
player,201610230det,was,FullKe00,off_pct,0%,,,,,
player,201610230det,was,FullKe00,defense,40,,,,,
player,201610230det,was,FullKe00,def_pct,75%,,,,,
player,201610230det,was,FullKe00,special_teams,3,,,,,
player,201610230det,was,FullKe00,st_pct,14%,,,,,
player,201610230det,was,BlacWi20,pos,FS,,,,,
player,201610230det,was,BlacWi20,offense,0,,,,,
player,201610230det,was,BlacWi20,off_pct,0%,,,,,
player,201610230det,was,BlacWi20,defense,39,,,,,
player,201610230det,was,BlacWi20,def_pct,74%,,,,,
player,201610230det,was,BlacWi20,special_teams,10,,,,,
player,201610230det,was,BlacWi20,st_pct,45%,,,,,
player,201610230det,was,SmitPr00,pos,LB,,,,,
player,201610230det,was,SmitPr00,offense,0,,,,,
player,201610230det,was,SmitPr00,off_pct,0%,,,,,
player,201610230det,was,SmitPr00,defense,38,,,,,
player,201610230det,was,SmitPr00,def_pct,72%,,,,,
player,201610230det,was,SmitPr00,special_teams,5,,,,,
player,201610230det,was,SmitPr00,st_pct,23%,,,,,
player,201610230det,was,MurpTr00,pos,LB,,,,,
player,201610230det,was,MurpTr00,offense,0,,,,,
player,201610230det,was,MurpTr00,off_pct,0%,,,,,
player,201610230det,was,MurpTr00,defense,31,,,,,
player,201610230det,was,MurpTr00,def_pct,58%,,,,,
player,201610230det,was,MurpTr00,special_teams,2,,,,,
player,201610230det,was,MurpTr00,st_pct,9%,,,,,
player,201610230det,was,NormJo01,pos,CB,,,,,
player,201610230det,was,NormJo01,offense,0,,,,,
player,201610230det,was,NormJo01,off_pct,0%,,,,,
player,201610230det,was,NormJo01,defense,28,,,,,
player,201610230det,was,NormJo01,def_pct,53%,,,,,
player,201610230det,was,NormJo01,special_teams,2,,,,,
player,201610230det,was,NormJo01,st_pct,9%,,,,,
player,201610230det,was,DunbQu00,pos,CB,,,,,
player,201610230det,was,DunbQu00,offense,0,,,,,
player,201610230det,was,DunbQu00,off_pct,0%,,,,,
player,201610230det,was,DunbQu00,defense,27,,,,,
player,201610230det,was,DunbQu00,def_pct,51%,,,,,
player,201610230det,was,DunbQu00,special_teams,8,,,,,
player,201610230det,was,DunbQu00,st_pct,36%,,,,,
player,201610230det,was,JeanRi99,pos,DE,,,,,
player,201610230det,was,JeanRi99,offense,0,,,,,
player,201610230det,was,JeanRi99,off_pct,0%,,,,,
player,201610230det,was,JeanRi99,defense,16,,,,,
player,201610230det,was,JeanRi99,def_pct,30%,,,,,
player,201610230det,was,JeanRi99,special_teams,6,,,,,
player,201610230det,was,JeanRi99,st_pct,27%,,,,,
player,201610230det,was,CravSu00,pos,LB,,,,,
player,201610230det,was,CravSu00,offense,0,,,,,
player,201610230det,was,CravSu00,off_pct,0%,,,,,
player,201610230det,was,CravSu00,defense,11,,,,,
player,201610230det,was,CravSu00,def_pct,21%,,,,,
player,201610230det,was,CravSu00,special_teams,8,,,,,
player,201610230det,was,CravSu00,st_pct,36%,,,,,
player,201610230det,was,JenkCu20,pos,DT,,,,,
player,201610230det,was,JenkCu20,offense,0,,,,,
player,201610230det,was,JenkCu20,off_pct,0%,,,,,
player,201610230det,was,JenkCu20,defense,10,,,,,
player,201610230det,was,JenkCu20,def_pct,19%,,,,,
player,201610230det,was,JenkCu20,special_teams,5,,,,,
player,201610230det,was,JenkCu20,st_pct,23%,,,,,
player,201610230det,was,IhenDu00,pos,SS,,,,,
player,201610230det,was,IhenDu00,offense,0,,,,,
player,201610230det,was,IhenDu00,off_pct,0%,,,,,
player,201610230det,was,IhenDu00,defense,9,,,,,
player,201610230det,was,IhenDu00,def_pct,17%,,,,,
player,201610230det,was,IhenDu00,special_teams,8,,,,,
player,201610230det,was,IhenDu00,st_pct,36%,,,,,
player,201610230det,was,ToleGr99,pos,CB,,,,,
player,201610230det,was,ToleGr99,offense,0,,,,,
player,201610230det,was,ToleGr99,off_pct,0%,,,,,
player,201610230det,was,ToleGr99,defense,5,,,,,
player,201610230det,was,ToleGr99,def_pct,9%,,,,,
player,201610230det,was,ToleGr99,special_teams,6,,,,,
player,201610230det,was,ToleGr99,st_pct,27%,,,,,
player,201610230det,was,IoanMa01,pos,DT,,,,,
player,201610230det,was,IoanMa01,offense,0,,,,,
player,201610230det,was,IoanMa01,off_pct,0%,,,,,
player,201610230det,was,IoanMa01,defense,4,,,,,
player,201610230det,was,IoanMa01,def_pct,8%,,,,,
player,201610230det,was,IoanMa01,special_teams,9,,,,,
player,201610230det,was,IoanMa01,st_pct,41%,,,,,
player,201610230det,was,GarvTe00,pos,LB,,,,,
player,201610230det,was,GarvTe00,offense,0,,,,,
player,201610230det,was,GarvTe00,off_pct,0%,,,,,
player,201610230det,was,GarvTe00,defense,3,,,,,
player,201610230det,was,GarvTe00,def_pct,6%,,,,,
player,201610230det,was,GarvTe00,special_teams,13,,,,,
player,201610230det,was,GarvTe00,st_pct,59%,,,,,
player,201610230det,was,BateHo00,pos,LB,,,,,
player,201610230det,was,BateHo00,offense,0,,,,,
player,201610230det,was,BateHo00,off_pct,0%,,,,,
player,201610230det,was,BateHo00,defense,0,,,,,
player,201610230det,was,BateHo00,def_pct,0%,,,,,
player,201610230det,was,BateHo00,special_teams,18,,,,,
player,201610230det,was,BateHo00,st_pct,82%,,,,,
player,201610230det,was,SpaiMa00,pos,LB,,,,,
player,201610230det,was,SpaiMa00,offense,0,,,,,
player,201610230det,was,SpaiMa00,off_pct,0%,,,,,
player,201610230det,was,SpaiMa00,defense,0,,,,,
player,201610230det,was,SpaiMa00,def_pct,0%,,,,,
player,201610230det,was,SpaiMa00,special_teams,13,,,,,
player,201610230det,was,SpaiMa00,st_pct,59%,,,,,
player,201610230det,was,EverDe01,pos,FS,,,,,
player,201610230det,was,EverDe01,offense,0,,,,,
player,201610230det,was,EverDe01,off_pct,0%,,,,,
player,201610230det,was,EverDe01,defense,0,,,,,
player,201610230det,was,EverDe01,def_pct,0%,,,,,
player,201610230det,was,EverDe01,special_teams,13,,,,,
player,201610230det,was,EverDe01,st_pct,59%,,,,,
player,201610230det,was,HopkDu00,pos,K,,,,,
player,201610230det,was,HopkDu00,offense,0,,,,,
player,201610230det,was,HopkDu00,off_pct,0%,,,,,
player,201610230det,was,HopkDu00,defense,0,,,,,
player,201610230det,was,HopkDu00,def_pct,0%,,,,,
player,201610230det,was,HopkDu00,special_teams,7,,,,,
player,201610230det,was,HopkDu00,st_pct,32%,,,,,
player,201610230det,was,WayxTr00,pos,P,,,,,
player,201610230det,was,WayxTr00,offense,0,,,,,
player,201610230det,was,WayxTr00,off_pct,0%,,,,,
player,201610230det,was,WayxTr00,defense,0,,,,,
player,201610230det,was,WayxTr00,def_pct,0%,,,,,
player,201610230det,was,WayxTr00,special_teams,6,,,,,
player,201610230det,was,WayxTr00,st_pct,27%,,,,,
player,201610230det,was,SundNi00,pos,LS,,,,,
player,201610230det,was,SundNi00,offense,0,,,,,
player,201610230det,was,SundNi00,off_pct,0%,,,,,
player,201610230det,was,SundNi00,defense,0,,,,,
player,201610230det,was,SundNi00,def_pct,0%,,,,,
player,201610230det,was,SundNi00,special_teams,6,,,,,
player,201610230det,was,SundNi00,st_pct,27%,,,,,
player,201610230det,was,SullJo24,pos,C,,,,,
player,201610230det,was,SullJo24,offense,0,,,,,
player,201610230det,was,SullJo24,off_pct,0%,,,,,
player,201610230det,was,SullJo24,defense,0,,,,,
player,201610230det,was,SullJo24,def_pct,0%,,,,,
player,201610230det,was,SullJo24,special_teams,4,,,,,
player,201610230det,was,SullJo24,st_pct,18%,,,,,
