game,2016,1,20160911,201609110htx,chi,"Chicago Bears",14,htx,"Houston Texans",23
player,201609110htx,htx,PleaEd00,def_pct,14%,,,,,
player,201609110htx,htx,PleaEd00,special_teams,16,,,,,
player,201609110htx,htx,PleaEd00,st_pct,57%,,,,,
player,201609110htx,htx,ReadD.00,pos,NT,,,,,
player,201609110htx,htx,ReadD.00,offense,0,,,,,
player,201609110htx,htx,ReadD.00,off_pct,0%,,,,,
player,201609110htx,htx,ReadD.00,defense,8,,,,,
player,201609110htx,htx,ReadD.00,def_pct,14%,,,,,
player,201609110htx,htx,ReadD.00,special_teams,0,,,,,
player,201609110htx,htx,ReadD.00,st_pct,0%,,,,,
player,201609110htx,htx,StilDe00,pos,DE,,,,,
player,201609110htx,htx,StilDe00,offense,0,,,,,
player,201609110htx,htx,StilDe00,off_pct,0%,,,,,
player,201609110htx,htx,StilDe00,defense,3,,,,,
player,201609110htx,htx,StilDe00,def_pct,5%,,,,,
player,201609110htx,htx,StilDe00,special_teams,0,,,,,
player,201609110htx,htx,StilDe00,st_pct,0%,,,,,
player,201609110htx,htx,PeteBr00,pos,LB,,,,,
player,201609110htx,htx,PeteBr00,offense,0,,,,,
player,201609110htx,htx,PeteBr00,off_pct,0%,,,,,
player,201609110htx,htx,PeteBr00,defense,0,,,,,
player,201609110htx,htx,PeteBr00,def_pct,0%,,,,,
player,201609110htx,htx,PeteBr00,special_teams,23,,,,,
player,201609110htx,htx,PeteBr00,st_pct,82%,,,,,
player,201609110htx,htx,MoorCo00,pos,FS,,,,,
player,201609110htx,htx,MoorCo00,offense,0,,,,,
player,201609110htx,htx,MoorCo00,off_pct,0%,,,,,
player,201609110htx,htx,MoorCo00,defense,0,,,,,
player,201609110htx,htx,MoorCo00,def_pct,0%,,,,,
player,201609110htx,htx,MoorCo00,special_teams,23,,,,,
player,201609110htx,htx,MoorCo00,st_pct,82%,,,,,
player,201609110htx,htx,DentAk00,pos,LB,,,,,
player,201609110htx,htx,DentAk00,offense,0,,,,,
player,201609110htx,htx,DentAk00,off_pct,0%,,,,,
player,201609110htx,htx,DentAk00,defense,0,,,,,
player,201609110htx,htx,DentAk00,def_pct,0%,,,,,
player,201609110htx,htx,DentAk00,special_teams,21,,,,,
player,201609110htx,htx,DentAk00,st_pct,75%,,,,,
player,201609110htx,htx,GrimJo01,pos,RB,,,,,
player,201609110htx,htx,GrimJo01,offense,0,,,,,
player,201609110htx,htx,GrimJo01,off_pct,0%,,,,,
player,201609110htx,htx,GrimJo01,defense,0,,,,,
player,201609110htx,htx,GrimJo01,def_pct,0%,,,,,
player,201609110htx,htx,GrimJo01,special_teams,21,,,,,
player,201609110htx,htx,GrimJo01,st_pct,75%,,,,,
player,201609110htx,htx,JameCh00,pos,CB,,,,,
player,201609110htx,htx,JameCh00,offense,0,,,,,
player,201609110htx,htx,JameCh00,off_pct,0%,,,,,
player,201609110htx,htx,JameCh00,defense,0,,,,,
player,201609110htx,htx,JameCh00,def_pct,0%,,,,,
player,201609110htx,htx,JameCh00,special_teams,15,,,,,
player,201609110htx,htx,JameCh00,st_pct,54%,,,,,
player,201609110htx,htx,novaknic01,pos,K,,,,,
player,201609110htx,htx,novaknic01,offense,0,,,,,
player,201609110htx,htx,novaknic01,off_pct,0%,,,,,
player,201609110htx,htx,novaknic01,defense,0,,,,,
player,201609110htx,htx,novaknic01,def_pct,0%,,,,,
player,201609110htx,htx,novaknic01,special_teams,11,,,,,
player,201609110htx,htx,novaknic01,st_pct,39%,,,,,
player,201609110htx,htx,WeekJo00,pos,LS,,,,,
player,201609110htx,htx,WeekJo00,offense,0,,,,,
player,201609110htx,htx,WeekJo00,off_pct,0%,,,,,
player,201609110htx,htx,WeekJo00,defense,0,,,,,
player,201609110htx,htx,WeekJo00,def_pct,0%,,,,,
player,201609110htx,htx,WeekJo00,special_teams,10,,,,,
player,201609110htx,htx,WeekJo00,st_pct,36%,,,,,
player,201609110htx,htx,LechSh20,pos,P,,,,,
player,201609110htx,htx,LechSh20,offense,0,,,,,
player,201609110htx,htx,LechSh20,off_pct,0%,,,,,
player,201609110htx,htx,LechSh20,defense,0,,,,,
player,201609110htx,htx,LechSh20,def_pct,0%,,,,,
player,201609110htx,htx,LechSh20,special_teams,10,,,,,
player,201609110htx,htx,LechSh20,st_pct,36%,,,,,
player,201609110htx,chi,MassBo00,pos,T,,,,,
player,201609110htx,chi,MassBo00,offense,56,,,,,
player,201609110htx,chi,MassBo00,off_pct,100%,,,,,
player,201609110htx,chi,MassBo00,defense,0,,,,,
player,201609110htx,chi,MassBo00,def_pct,0%,,,,,
player,201609110htx,chi,MassBo00,special_teams,2,,,,,
player,201609110htx,chi,MassBo00,st_pct,7%,,,,,
player,201609110htx,chi,LenoCh00,pos,T,,,,,
player,201609110htx,chi,LenoCh00,offense,56,,,,,
player,201609110htx,chi,LenoCh00,off_pct,100%,,,,,
player,201609110htx,chi,LenoCh00,defense,0,,,,,
player,201609110htx,chi,LenoCh00,def_pct,0%,,,,,
player,201609110htx,chi,LenoCh00,special_teams,2,,,,,
player,201609110htx,chi,LenoCh00,st_pct,7%,,,,,
player,201609110htx,chi,LongKy00,pos,G,,,,,
player,201609110htx,chi,LongKy00,offense,56,,,,,
player,201609110htx,chi,LongKy00,off_pct,100%,,,,,
player,201609110htx,chi,LongKy00,defense,0,,,,,
player,201609110htx,chi,LongKy00,def_pct,0%,,,,,
player,201609110htx,chi,LongKy00,special_teams,2,,,,,
player,201609110htx,chi,LongKy00,st_pct,7%,,,,,
player,201609110htx,chi,SittJo20,pos,G,,,,,
player,201609110htx,chi,SittJo20,offense,56,,,,,
player,201609110htx,chi,SittJo20,off_pct,100%,,,,,
player,201609110htx,chi,SittJo20,defense,0,,,,,
player,201609110htx,chi,SittJo20,def_pct,0%,,,,,
player,201609110htx,chi,SittJo20,special_teams,2,,,,,
player,201609110htx,chi,SittJo20,st_pct,7%,,,,,
player,201609110htx,chi,WhitCo03,pos,G,,,,,
player,201609110htx,chi,WhitCo03,offense,56,,,,,
player,201609110htx,chi,WhitCo03,off_pct,100%,,,,,
player,201609110htx,chi,WhitCo03,defense,0,,,,,
player,201609110htx,chi,WhitCo03,def_pct,0%,,,,,
player,201609110htx,chi,WhitCo03,special_teams,0,,,,,
player,201609110htx,chi,WhitCo03,st_pct,0%,,,,,
player,201609110htx,chi,CutlJa00,pos,QB,,,,,
player,201609110htx,chi,CutlJa00,offense,56,,,,,
player,201609110htx,chi,CutlJa00,off_pct,100%,,,,,
player,201609110htx,chi,CutlJa00,defense,0,,,,,
player,201609110htx,chi,CutlJa00,def_pct,0%,,,,,
player,201609110htx,chi,CutlJa00,special_teams,0,,,,,
player,201609110htx,chi,CutlJa00,st_pct,0%,,,,,
player,201609110htx,chi,WhitKe00,pos,WR,,,,,
player,201609110htx,chi,WhitKe00,offense,55,,,,,
player,201609110htx,chi,WhitKe00,off_pct,98%,,,,,
player,201609110htx,chi,WhitKe00,defense,0,,,,,
player,201609110htx,chi,WhitKe00,def_pct,0%,,,,,
player,201609110htx,chi,WhitKe00,special_teams,0,,,,,
player,201609110htx,chi,WhitKe00,st_pct,0%,,,,,
player,201609110htx,chi,LangJe00,pos,RB,,,,,
player,201609110htx,chi,LangJe00,offense,54,,,,,
player,201609110htx,chi,LangJe00,off_pct,96%,,,,,
player,201609110htx,chi,LangJe00,defense,0,,,,,
player,201609110htx,chi,LangJe00,def_pct,0%,,,,,
player,201609110htx,chi,LangJe00,special_teams,0,,,,,
player,201609110htx,chi,LangJe00,st_pct,0%,,,,,
player,201609110htx,chi,JeffAl00,pos,WR,,,,,
player,201609110htx,chi,JeffAl00,offense,53,,,,,
player,201609110htx,chi,JeffAl00,off_pct,95%,,,,,
player,201609110htx,chi,JeffAl00,defense,0,,,,,
player,201609110htx,chi,JeffAl00,def_pct,0%,,,,,
player,201609110htx,chi,JeffAl00,special_teams,0,,,,,
player,201609110htx,chi,JeffAl00,st_pct,0%,,,,,
player,201609110htx,chi,MillZa02,pos,TE,,,,,
player,201609110htx,chi,MillZa02,offense,43,,,,,
player,201609110htx,chi,MillZa02,off_pct,77%,,,,,
player,201609110htx,chi,MillZa02,defense,0,,,,,
player,201609110htx,chi,MillZa02,def_pct,0%,,,,,
player,201609110htx,chi,MillZa02,special_teams,0,,,,,
player,201609110htx,chi,MillZa02,st_pct,0%,,,,,
player,201609110htx,chi,RoyaEd00,pos,WR,,,,,
player,201609110htx,chi,RoyaEd00,offense,36,,,,,
player,201609110htx,chi,RoyaEd00,off_pct,64%,,,,,
player,201609110htx,chi,RoyaEd00,defense,0,,,,,
player,201609110htx,chi,RoyaEd00,def_pct,0%,,,,,
player,201609110htx,chi,RoyaEd00,special_teams,5,,,,,
player,201609110htx,chi,RoyaEd00,st_pct,18%,,,,,
player,201609110htx,chi,PaulLo00,pos,TE,,,,,
player,201609110htx,chi,PaulLo00,offense,20,,,,,
player,201609110htx,chi,PaulLo00,off_pct,36%,,,,,
player,201609110htx,chi,PaulLo00,defense,0,,,,,
player,201609110htx,chi,PaulLo00,def_pct,0%,,,,,
player,201609110htx,chi,PaulLo00,special_teams,9,,,,,
player,201609110htx,chi,PaulLo00,st_pct,32%,,,,,
player,201609110htx,chi,LasiPa00,pos,FB,,,,,
player,201609110htx,chi,LasiPa00,offense,14,,,,,
player,201609110htx,chi,LasiPa00,off_pct,25%,,,,,
player,201609110htx,chi,LasiPa00,defense,0,,,,,
player,201609110htx,chi,LasiPa00,def_pct,0%,,,,,
player,201609110htx,chi,LasiPa00,special_teams,6,,,,,
player,201609110htx,chi,LasiPa00,st_pct,21%,,,,,
player,201609110htx,chi,CareKa00,pos,RB,,,,,
player,201609110htx,chi,CareKa00,offense,2,,,,,
player,201609110htx,chi,CareKa00,off_pct,4%,,,,,
player,201609110htx,chi,CareKa00,defense,0,,,,,
player,201609110htx,chi,CareKa00,def_pct,0%,,,,,
player,201609110htx,chi,CareKa00,special_teams,19,,,,,
player,201609110htx,chi,CareKa00,st_pct,68%,,,,,
player,201609110htx,chi,ThomDe04,pos,WR,,,,,
player,201609110htx,chi,ThomDe04,offense,2,,,,,
player,201609110htx,chi,ThomDe04,off_pct,4%,,,,,
player,201609110htx,chi,ThomDe04,defense,0,,,,,
player,201609110htx,chi,ThomDe04,def_pct,0%,,,,,
player,201609110htx,chi,ThomDe04,special_teams,8,,,,,
player,201609110htx,chi,ThomDe04,st_pct,29%,,,,,
player,201609110htx,chi,ScruGr00,pos,TE,,,,,
player,201609110htx,chi,ScruGr00,offense,1,,,,,
player,201609110htx,chi,ScruGr00,off_pct,2%,,,,,
player,201609110htx,chi,ScruGr00,defense,0,,,,,
player,201609110htx,chi,ScruGr00,def_pct,0%,,,,,
player,201609110htx,chi,ScruGr00,special_teams,6,,,,,
player,201609110htx,chi,ScruGr00,st_pct,21%,,,,,
player,201609110htx,chi,AmosAd00,pos,S,,,,,
player,201609110htx,chi,AmosAd00,offense,0,,,,,
player,201609110htx,chi,AmosAd00,off_pct,0%,,,,,
player,201609110htx,chi,AmosAd00,defense,75,,,,,
player,201609110htx,chi,AmosAd00,def_pct,100%,,,,,
player,201609110htx,chi,AmosAd00,special_teams,8,,,,,
player,201609110htx,chi,AmosAd00,st_pct,29%,,,,,
player,201609110htx,chi,PortTr99,pos,CB,,,,,
player,201609110htx,chi,PortTr99,offense,0,,,,,
player,201609110htx,chi,PortTr99,off_pct,0%,,,,,
player,201609110htx,chi,PortTr99,defense,75,,,,,
player,201609110htx,chi,PortTr99,def_pct,100%,,,,,
player,201609110htx,chi,PortTr99,special_teams,0,,,,,
player,201609110htx,chi,PortTr99,st_pct,0%,,,,,
player,201609110htx,chi,TrevDa00,pos,LB,,,,,
player,201609110htx,chi,TrevDa00,offense,0,,,,,
player,201609110htx,chi,TrevDa00,off_pct,0%,,,,,
player,201609110htx,chi,TrevDa00,defense,75,,,,,
player,201609110htx,chi,TrevDa00,def_pct,100%,,,,,
player,201609110htx,chi,TrevDa00,special_teams,0,,,,,
player,201609110htx,chi,TrevDa00,st_pct,0%,,,,,
player,201609110htx,chi,FreeJe00,pos,LB,,,,,
player,201609110htx,chi,FreeJe00,offense,0,,,,,
player,201609110htx,chi,FreeJe00,off_pct,0%,,,,,
player,201609110htx,chi,FreeJe00,defense,74,,,,,
player,201609110htx,chi,FreeJe00,def_pct,99%,,,,,
player,201609110htx,chi,FreeJe00,special_teams,0,,,,,
player,201609110htx,chi,FreeJe00,st_pct,0%,,,,,
player,201609110htx,chi,JoneHa02,pos,S,,,,,
player,201609110htx,chi,JoneHa02,offense,0,,,,,
player,201609110htx,chi,JoneHa02,off_pct,0%,,,,,
player,201609110htx,chi,JoneHa02,defense,72,,,,,
player,201609110htx,chi,JoneHa02,def_pct,96%,,,,,
player,201609110htx,chi,JoneHa02,special_teams,0,,,,,
player,201609110htx,chi,JoneHa02,st_pct,0%,,,,,
player,201609110htx,chi,HickAk00,pos,DE,,,,,
player,201609110htx,chi,HickAk00,offense,0,,,,,
player,201609110htx,chi,HickAk00,off_pct,0%,,,,,
player,201609110htx,chi,HickAk00,defense,62,,,,,
player,201609110htx,chi,HickAk00,def_pct,83%,,,,,
player,201609110htx,chi,HickAk00,special_teams,5,,,,,
player,201609110htx,chi,HickAk00,st_pct,18%,,,,,
player,201609110htx,chi,FloyLe00,pos,LB,,,,,
player,201609110htx,chi,FloyLe00,offense,0,,,,,
player,201609110htx,chi,FloyLe00,off_pct,0%,,,,,
player,201609110htx,chi,FloyLe00,defense,60,,,,,
player,201609110htx,chi,FloyLe00,def_pct,80%,,,,,
player,201609110htx,chi,FloyLe00,special_teams,0,,,,,
player,201609110htx,chi,FloyLe00,st_pct,0%,,,,,
player,201609110htx,chi,GlenJa01,pos,CB,,,,,
player,201609110htx,chi,GlenJa01,offense,0,,,,,
player,201609110htx,chi,GlenJa01,off_pct,0%,,,,,
player,201609110htx,chi,GlenJa01,defense,57,,,,,
player,201609110htx,chi,GlenJa01,def_pct,76%,,,,,
player,201609110htx,chi,GlenJa01,special_teams,6,,,,,
player,201609110htx,chi,GlenJa01,st_pct,21%,,,,,
player,201609110htx,chi,CallBr00,pos,CB,,,,,
player,201609110htx,chi,CallBr00,offense,0,,,,,
player,201609110htx,chi,CallBr00,off_pct,0%,,,,,
player,201609110htx,chi,CallBr00,defense,54,,,,,
player,201609110htx,chi,CallBr00,def_pct,72%,,,,,
player,201609110htx,chi,CallBr00,special_teams,0,,,,,
player,201609110htx,chi,CallBr00,st_pct,0%,,,,,
player,201609110htx,chi,YounWi99,pos,LB,,,,,
player,201609110htx,chi,YounWi99,offense,0,,,,,
player,201609110htx,chi,YounWi99,off_pct,0%,,,,,
player,201609110htx,chi,YounWi99,defense,48,,,,,
player,201609110htx,chi,YounWi99,def_pct,64%,,,,,
player,201609110htx,chi,YounWi99,special_teams,5,,,,,
player,201609110htx,chi,YounWi99,st_pct,18%,,,,,
player,201609110htx,chi,GoldEd00,pos,NT,,,,,
player,201609110htx,chi,GoldEd00,offense,0,,,,,
player,201609110htx,chi,GoldEd00,off_pct,0%,,,,,
player,201609110htx,chi,GoldEd00,defense,42,,,,,
player,201609110htx,chi,GoldEd00,def_pct,56%,,,,,
player,201609110htx,chi,GoldEd00,special_teams,4,,,,,
player,201609110htx,chi,GoldEd00,st_pct,14%,,,,,
player,201609110htx,chi,UnreMi00,pos,DE,,,,,
player,201609110htx,chi,UnreMi00,offense,0,,,,,
player,201609110htx,chi,UnreMi00,off_pct,0%,,,,,
player,201609110htx,chi,UnreMi00,defense,38,,,,,
player,201609110htx,chi,UnreMi00,def_pct,51%,,,,,
player,201609110htx,chi,UnreMi00,special_teams,7,,,,,
player,201609110htx,chi,UnreMi00,st_pct,25%,,,,,
player,201609110htx,chi,HousLa99,pos,LB,,,,,
player,201609110htx,chi,HousLa99,offense,0,,,,,
player,201609110htx,chi,HousLa99,off_pct,0%,,,,,
player,201609110htx,chi,HousLa99,defense,27,,,,,
player,201609110htx,chi,HousLa99,def_pct,36%,,,,,
player,201609110htx,chi,HousLa99,special_teams,0,,,,,
player,201609110htx,chi,HousLa99,st_pct,0%,,,,,
player,201609110htx,chi,HallDe02,pos,CB,,,,,
player,201609110htx,chi,HallDe02,offense,0,,,,,
player,201609110htx,chi,HallDe02,off_pct,0%,,,,,
player,201609110htx,chi,HallDe02,defense,18,,,,,
player,201609110htx,chi,HallDe02,def_pct,24%,,,,,
player,201609110htx,chi,HallDe02,special_teams,10,,,,,
player,201609110htx,chi,HallDe02,st_pct,36%,,,,,
player,201609110htx,chi,BullJo00,pos,DE,,,,,
player,201609110htx,chi,BullJo00,offense,0,,,,,
player,201609110htx,chi,BullJo00,off_pct,0%,,,,,
player,201609110htx,chi,BullJo00,defense,17,,,,,
player,201609110htx,chi,BullJo00,def_pct,23%,,,,,
player,201609110htx,chi,BullJo00,special_teams,0,,,,,
player,201609110htx,chi,BullJo00,st_pct,0%,,,,,
player,201609110htx,chi,AchoSa00,pos,LB,,,,,
player,201609110htx,chi,AchoSa00,offense,0,,,,,
player,201609110htx,chi,AchoSa00,off_pct,0%,,,,,
player,201609110htx,chi,AchoSa00,defense,15,,,,,
player,201609110htx,chi,AchoSa00,def_pct,20%,,,,,
player,201609110htx,chi,AchoSa00,special_teams,26,,,,,
player,201609110htx,chi,AchoSa00,st_pct,93%,,,,,
player,201609110htx,chi,WashCo00,pos,DE,,,,,
player,201609110htx,chi,WashCo00,offense,0,,,,,
player,201609110htx,chi,WashCo00,off_pct,0%,,,,,
player,201609110htx,chi,WashCo00,defense,14,,,,,
player,201609110htx,chi,WashCo00,def_pct,19%,,,,,
player,201609110htx,chi,WashCo00,special_teams,3,,,,,
player,201609110htx,chi,WashCo00,st_pct,11%,,,,,
player,201609110htx,chi,ProsCh00,pos,S,,,,,
player,201609110htx,chi,ProsCh00,offense,0,,,,,
player,201609110htx,chi,ProsCh00,off_pct,0%,,,,,
player,201609110htx,chi,ProsCh00,defense,2,,,,,
player,201609110htx,chi,ProsCh00,def_pct,3%,,,,,
player,201609110htx,chi,ProsCh00,special_teams,26,,,,,
player,201609110htx,chi,ProsCh00,st_pct,93%,,,,,
player,201609110htx,chi,AndeJo01,pos,LB,,,,,
player,201609110htx,chi,AndeJo01,offense,0,,,,,
player,201609110htx,chi,AndeJo01,off_pct,0%,,,,,
player,201609110htx,chi,AndeJo01,defense,0,,,,,
player,201609110htx,chi,AndeJo01,def_pct,0%,,,,,
player,201609110htx,chi,AndeJo01,special_teams,26,,,,,
player,201609110htx,chi,AndeJo01,st_pct,93%,,,,,
player,201609110htx,chi,JoneCh05,pos,LB,,,,,
player,201609110htx,chi,JoneCh05,offense,0,,,,,
player,201609110htx,chi,JoneCh05,off_pct,0%,,,,,
player,201609110htx,chi,JoneCh05,defense,0,,,,,
player,201609110htx,chi,JoneCh05,def_pct,0%,,,,,
player,201609110htx,chi,JoneCh05,special_teams,26,,,,,
player,201609110htx,chi,JoneCh05,st_pct,93%,,,,,
player,201609110htx,chi,McMaSh99,pos,CB,,,,,
player,201609110htx,chi,McMaSh99,offense,0,,,,,
player,201609110htx,chi,McMaSh99,off_pct,0%,,,,,
player,201609110htx,chi,McMaSh99,defense,0,,,,,
player,201609110htx,chi,McMaSh99,def_pct,0%,,,,,
player,201609110htx,chi,McMaSh99,special_teams,26,,,,,
player,201609110htx,chi,McMaSh99,st_pct,93%,,,,,
player,201609110htx,chi,HousDe00,pos,S,,,,,
player,201609110htx,chi,HousDe00,offense,0,,,,,
player,201609110htx,chi,HousDe00,off_pct,0%,,,,,
player,201609110htx,chi,HousDe00,defense,0,,,,,
player,201609110htx,chi,HousDe00,def_pct,0%,,,,,
player,201609110htx,chi,HousDe00,special_teams,21,,,,,
player,201609110htx,chi,HousDe00,st_pct,75%,,,,,
player,201609110htx,chi,BellJo02,pos,WR,,,,,
player,201609110htx,chi,BellJo02,offense,0,,,,,
player,201609110htx,chi,BellJo02,off_pct,0%,,,,,
player,201609110htx,chi,BellJo02,defense,0,,,,,
player,201609110htx,chi,BellJo02,def_pct,0%,,,,,
player,201609110htx,chi,BellJo02,special_teams,21,,,,,
player,201609110htx,chi,BellJo02,st_pct,75%,,,,,
player,201609110htx,chi,ODonPa00,pos,P,,,,,
player,201609110htx,chi,ODonPa00,offense,0,,,,,
player,201609110htx,chi,ODonPa00,off_pct,0%,,,,,
player,201609110htx,chi,ODonPa00,defense,0,,,,,
player,201609110htx,chi,ODonPa00,def_pct,0%,,,,,
player,201609110htx,chi,ODonPa00,special_teams,9,,,,,
player,201609110htx,chi,ODonPa00,st_pct,32%,,,,,
player,201609110htx,chi,ScalPa00,pos,LS,,,,,
player,201609110htx,chi,ScalPa00,offense,0,,,,,
player,201609110htx,chi,ScalPa00,off_pct,0%,,,,,
player,201609110htx,chi,ScalPa00,defense,0,,,,,
player,201609110htx,chi,ScalPa00,def_pct,0%,,,,,
player,201609110htx,chi,ScalPa00,special_teams,9,,,,,
player,201609110htx,chi,ScalPa00,st_pct,32%,,,,,
player,201609110htx,chi,barthco01,pos,K,,,,,
player,201609110htx,chi,barthco01,offense,0,,,,,
player,201609110htx,chi,barthco01,off_pct,0%,,,,,
player,201609110htx,chi,barthco01,defense,0,,,,,
player,201609110htx,chi,barthco01,def_pct,0%,,,,,
player,201609110htx,chi,barthco01,special_teams,5,,,,,
player,201609110htx,chi,barthco01,st_pct,18%,,,,,
player,201609110htx,chi,LarsTe20,pos,C,,,,,
player,201609110htx,chi,LarsTe20,offense,0,,,,,
player,201609110htx,chi,LarsTe20,off_pct,0%,,,,,
player,201609110htx,chi,LarsTe20,defense,0,,,,,
player,201609110htx,chi,LarsTe20,def_pct,0%,,,,,
player,201609110htx,chi,LarsTe20,special_teams,2,,,,,
player,201609110htx,chi,LarsTe20,st_pct,7%,,,,,
player,201609110htx,chi,AdamMi02,pos,T,,,,,
player,201609110htx,chi,AdamMi02,offense,0,,,,,
player,201609110htx,chi,AdamMi02,off_pct,0%,,,,,
player,201609110htx,chi,AdamMi02,defense,0,,,,,
player,201609110htx,chi,AdamMi02,def_pct,0%,,,,,
player,201609110htx,chi,AdamMi02,special_teams,2,,,,,
player,201609110htx,chi,AdamMi02,st_pct,7%,,,,,
