game,2016,9,20161106,201611060sdg,oti,"Tennessee Titans",35,sdg,"San Diego Chargers",43
player,201611060sdg,oti,SharTa00,pos,WR,,,,,
player,201611060sdg,oti,SharTa00,offense,54,,,,,
player,201611060sdg,oti,SharTa00,off_pct,83%,,,,,
player,201611060sdg,oti,SharTa00,defense,0,,,,,
player,201611060sdg,oti,SharTa00,def_pct,0%,,,,,
player,201611060sdg,oti,SharTa00,special_teams,0,,,,,
player,201611060sdg,oti,SharTa00,st_pct,0%,,,,,
player,201611060sdg,oti,WalkHu00,pos,TE,,,,,
player,201611060sdg,oti,WalkHu00,offense,52,,,,,
player,201611060sdg,oti,WalkHu00,off_pct,80%,,,,,
player,201611060sdg,oti,WalkHu00,defense,0,,,,,
player,201611060sdg,oti,WalkHu00,def_pct,0%,,,,,
player,201611060sdg,oti,WalkHu00,special_teams,0,,,,,
player,201611060sdg,oti,WalkHu00,st_pct,0%,,,,,
player,201611060sdg,oti,WrigKe01,pos,WR,,,,,
player,201611060sdg,oti,WrigKe01,offense,44,,,,,
player,201611060sdg,oti,WrigKe01,off_pct,68%,,,,,
player,201611060sdg,oti,WrigKe01,defense,0,,,,,
player,201611060sdg,oti,WrigKe01,def_pct,0%,,,,,
player,201611060sdg,oti,WrigKe01,special_teams,0,,,,,
player,201611060sdg,oti,WrigKe01,st_pct,0%,,,,,
player,201611060sdg,oti,FasaAn00,pos,TE,,,,,
player,201611060sdg,oti,FasaAn00,offense,23,,,,,
player,201611060sdg,oti,FasaAn00,off_pct,35%,,,,,
player,201611060sdg,oti,FasaAn00,defense,0,,,,,
player,201611060sdg,oti,FasaAn00,def_pct,0%,,,,,
player,201611060sdg,oti,FasaAn00,special_teams,5,,,,,
player,201611060sdg,oti,FasaAn00,st_pct,15%,,,,,
player,201611060sdg,oti,DougHa00,pos,WR,,,,,
player,201611060sdg,oti,DougHa00,offense,9,,,,,
player,201611060sdg,oti,DougHa00,off_pct,14%,,,,,
player,201611060sdg,oti,DougHa00,defense,0,,,,,
player,201611060sdg,oti,DougHa00,def_pct,0%,,,,,
player,201611060sdg,oti,DougHa00,special_teams,0,,,,,
player,201611060sdg,oti,DougHa00,st_pct,0%,,,,,
player,201611060sdg,oti,SupePh00,pos,TE,,,,,
player,201611060sdg,oti,SupePh00,offense,6,,,,,
player,201611060sdg,oti,SupePh00,off_pct,9%,,,,,
player,201611060sdg,oti,SupePh00,defense,0,,,,,
player,201611060sdg,oti,SupePh00,def_pct,0%,,,,,
player,201611060sdg,oti,SupePh00,special_teams,18,,,,,
player,201611060sdg,oti,SupePh00,st_pct,53%,,,,,
player,201611060sdg,oti,AndrAn00,pos,RB,,,,,
player,201611060sdg,oti,AndrAn00,offense,6,,,,,
player,201611060sdg,oti,AndrAn00,off_pct,9%,,,,,
player,201611060sdg,oti,AndrAn00,defense,0,,,,,
player,201611060sdg,oti,AndrAn00,def_pct,0%,,,,,
player,201611060sdg,oti,AndrAn00,special_teams,17,,,,,
player,201611060sdg,oti,AndrAn00,st_pct,50%,,,,,
player,201611060sdg,oti,KellDe00,pos,T,,,,,
player,201611060sdg,oti,KellDe00,offense,6,,,,,
player,201611060sdg,oti,KellDe00,off_pct,9%,,,,,
player,201611060sdg,oti,KellDe00,defense,0,,,,,
player,201611060sdg,oti,KellDe00,def_pct,0%,,,,,
player,201611060sdg,oti,KellDe00,special_teams,5,,,,,
player,201611060sdg,oti,KellDe00,st_pct,15%,,,,,
player,201611060sdg,oti,FowlJa00,pos,FB,,,,,
player,201611060sdg,oti,FowlJa00,offense,5,,,,,
player,201611060sdg,oti,FowlJa00,off_pct,8%,,,,,
player,201611060sdg,oti,FowlJa00,defense,0,,,,,
player,201611060sdg,oti,FowlJa00,def_pct,0%,,,,,
player,201611060sdg,oti,FowlJa00,special_teams,5,,,,,
player,201611060sdg,oti,FowlJa00,st_pct,15%,,,,,
player,201611060sdg,oti,McCoJa99,pos,CB,,,,,
player,201611060sdg,oti,McCoJa99,offense,0,,,,,
player,201611060sdg,oti,McCoJa99,off_pct,0%,,,,,
player,201611060sdg,oti,McCoJa99,defense,78,,,,,
player,201611060sdg,oti,McCoJa99,def_pct,98%,,,,,
player,201611060sdg,oti,McCoJa99,special_teams,1,,,,,
player,201611060sdg,oti,McCoJa99,st_pct,3%,,,,,
player,201611060sdg,oti,CoxxPe99,pos,CB,,,,,
player,201611060sdg,oti,CoxxPe99,offense,0,,,,,
player,201611060sdg,oti,CoxxPe99,off_pct,0%,,,,,
player,201611060sdg,oti,CoxxPe99,defense,68,,,,,
player,201611060sdg,oti,CoxxPe99,def_pct,85%,,,,,
player,201611060sdg,oti,CoxxPe99,special_teams,7,,,,,
player,201611060sdg,oti,CoxxPe99,st_pct,21%,,,,,
player,201611060sdg,oti,MorgDe99,pos,LB,,,,,
player,201611060sdg,oti,MorgDe99,offense,0,,,,,
player,201611060sdg,oti,MorgDe99,off_pct,0%,,,,,
player,201611060sdg,oti,MorgDe99,defense,68,,,,,
player,201611060sdg,oti,MorgDe99,def_pct,85%,,,,,
player,201611060sdg,oti,MorgDe99,special_teams,0,,,,,
player,201611060sdg,oti,MorgDe99,st_pct,0%,,,,,
player,201611060sdg,oti,McCaBr99,pos,CB,,,,,
player,201611060sdg,oti,McCaBr99,offense,0,,,,,
player,201611060sdg,oti,McCaBr99,off_pct,0%,,,,,
player,201611060sdg,oti,McCaBr99,defense,66,,,,,
player,201611060sdg,oti,McCaBr99,def_pct,82%,,,,,
player,201611060sdg,oti,McCaBr99,special_teams,9,,,,,
player,201611060sdg,oti,McCaBr99,st_pct,26%,,,,,
player,201611060sdg,oti,SearDa00,pos,SS,,,,,
player,201611060sdg,oti,SearDa00,offense,0,,,,,
player,201611060sdg,oti,SearDa00,off_pct,0%,,,,,
player,201611060sdg,oti,SearDa00,defense,64,,,,,
player,201611060sdg,oti,SearDa00,def_pct,80%,,,,,
player,201611060sdg,oti,SearDa00,special_teams,8,,,,,
player,201611060sdg,oti,SearDa00,st_pct,24%,,,,,
player,201611060sdg,oti,OrakBr99,pos,LB,,,,,
player,201611060sdg,oti,OrakBr99,offense,0,,,,,
player,201611060sdg,oti,OrakBr99,off_pct,0%,,,,,
player,201611060sdg,oti,OrakBr99,defense,64,,,,,
player,201611060sdg,oti,OrakBr99,def_pct,80%,,,,,
player,201611060sdg,oti,OrakBr99,special_teams,0,,,,,
player,201611060sdg,oti,OrakBr99,st_pct,0%,,,,,
player,201611060sdg,oti,CaseJu00,pos,DT,,,,,
player,201611060sdg,oti,CaseJu00,offense,0,,,,,
player,201611060sdg,oti,CaseJu00,off_pct,0%,,,,,
player,201611060sdg,oti,CaseJu00,defense,63,,,,,
player,201611060sdg,oti,CaseJu00,def_pct,79%,,,,,
player,201611060sdg,oti,CaseJu00,special_teams,8,,,,,
player,201611060sdg,oti,CaseJu00,st_pct,24%,,,,,
player,201611060sdg,oti,StafDa00,pos,SS,,,,,
player,201611060sdg,oti,StafDa00,offense,0,,,,,
player,201611060sdg,oti,StafDa00,off_pct,0%,,,,,
player,201611060sdg,oti,StafDa00,defense,60,,,,,
player,201611060sdg,oti,StafDa00,def_pct,75%,,,,,
player,201611060sdg,oti,StafDa00,special_teams,9,,,,,
player,201611060sdg,oti,StafDa00,st_pct,26%,,,,,
player,201611060sdg,oti,WillAv00,pos,LB,,,,,
player,201611060sdg,oti,WillAv00,offense,0,,,,,
player,201611060sdg,oti,WillAv00,off_pct,0%,,,,,
player,201611060sdg,oti,WillAv00,defense,59,,,,,
player,201611060sdg,oti,WillAv00,def_pct,74%,,,,,
player,201611060sdg,oti,WillAv00,special_teams,8,,,,,
player,201611060sdg,oti,WillAv00,st_pct,24%,,,,,
player,201611060sdg,oti,SpenSe00,pos,LB,,,,,
player,201611060sdg,oti,SpenSe00,offense,0,,,,,
player,201611060sdg,oti,SpenSe00,off_pct,0%,,,,,
player,201611060sdg,oti,SpenSe00,defense,57,,,,,
player,201611060sdg,oti,SpenSe00,def_pct,71%,,,,,
player,201611060sdg,oti,SpenSe00,special_teams,12,,,,,
player,201611060sdg,oti,SpenSe00,st_pct,35%,,,,,
player,201611060sdg,oti,JoneDa04,pos,DE,,,,,
player,201611060sdg,oti,JoneDa04,offense,0,,,,,
player,201611060sdg,oti,JoneDa04,off_pct,0%,,,,,
player,201611060sdg,oti,JoneDa04,defense,56,,,,,
player,201611060sdg,oti,JoneDa04,def_pct,70%,,,,,
player,201611060sdg,oti,JoneDa04,special_teams,13,,,,,
player,201611060sdg,oti,JoneDa04,st_pct,38%,,,,,
player,201611060sdg,oti,ByarKe01,pos,FS,,,,,
player,201611060sdg,oti,ByarKe01,offense,0,,,,,
player,201611060sdg,oti,ByarKe01,off_pct,0%,,,,,
player,201611060sdg,oti,ByarKe01,defense,49,,,,,
player,201611060sdg,oti,ByarKe01,def_pct,61%,,,,,
player,201611060sdg,oti,ByarKe01,special_teams,28,,,,,
player,201611060sdg,oti,ByarKe01,st_pct,82%,,,,,
player,201611060sdg,oti,WoodWe20,pos,LB,,,,,
player,201611060sdg,oti,WoodWe20,offense,0,,,,,
player,201611060sdg,oti,WoodWe20,off_pct,0%,,,,,
player,201611060sdg,oti,WoodWe20,defense,42,,,,,
player,201611060sdg,oti,WoodWe20,def_pct,52%,,,,,
player,201611060sdg,oti,WoodWe20,special_teams,20,,,,,
player,201611060sdg,oti,WoodWe20,st_pct,59%,,,,,
player,201611060sdg,oti,KlugKa00,pos,DT,,,,,
player,201611060sdg,oti,KlugKa00,offense,0,,,,,
player,201611060sdg,oti,KlugKa00,off_pct,0%,,,,,
player,201611060sdg,oti,KlugKa00,defense,21,,,,,
player,201611060sdg,oti,KlugKa00,def_pct,26%,,,,,
player,201611060sdg,oti,KlugKa00,special_teams,23,,,,,
player,201611060sdg,oti,KlugKa00,st_pct,68%,,,,,
player,201611060sdg,oti,BlacAn00,pos,DE,,,,,
player,201611060sdg,oti,BlacAn00,offense,0,,,,,
player,201611060sdg,oti,BlacAn00,off_pct,0%,,,,,
player,201611060sdg,oti,BlacAn00,defense,19,,,,,
player,201611060sdg,oti,BlacAn00,def_pct,24%,,,,,
player,201611060sdg,oti,BlacAn00,special_teams,23,,,,,
player,201611060sdg,oti,BlacAn00,st_pct,68%,,,,,
player,201611060sdg,oti,BassDa00,pos,LB,,,,,
player,201611060sdg,oti,BassDa00,offense,0,,,,,
player,201611060sdg,oti,BassDa00,off_pct,0%,,,,,
player,201611060sdg,oti,BassDa00,defense,17,,,,,
player,201611060sdg,oti,BassDa00,def_pct,21%,,,,,
player,201611060sdg,oti,BassDa00,special_teams,17,,,,,
player,201611060sdg,oti,BassDa00,st_pct,50%,,,,,
player,201611060sdg,oti,WoodAl99,pos,NT,,,,,
player,201611060sdg,oti,WoodAl99,offense,0,,,,,
player,201611060sdg,oti,WoodAl99,off_pct,0%,,,,,
player,201611060sdg,oti,WoodAl99,defense,17,,,,,
player,201611060sdg,oti,WoodAl99,def_pct,21%,,,,,
player,201611060sdg,oti,WoodAl99,special_teams,0,,,,,
player,201611060sdg,oti,WoodAl99,st_pct,0%,,,,,
player,201611060sdg,oti,DoddKe00,pos,LB,,,,,
player,201611060sdg,oti,DoddKe00,offense,0,,,,,
player,201611060sdg,oti,DoddKe00,off_pct,0%,,,,,
player,201611060sdg,oti,DoddKe00,defense,12,,,,,
player,201611060sdg,oti,DoddKe00,def_pct,15%,,,,,
player,201611060sdg,oti,DoddKe00,special_teams,3,,,,,
player,201611060sdg,oti,DoddKe00,st_pct,9%,,,,,
player,201611060sdg,oti,BlakAn00,pos,CB,,,,,
player,201611060sdg,oti,BlakAn00,offense,0,,,,,
player,201611060sdg,oti,BlakAn00,off_pct,0%,,,,,
player,201611060sdg,oti,BlakAn00,defense,0,,,,,
player,201611060sdg,oti,BlakAn00,def_pct,0%,,,,,
player,201611060sdg,oti,BlakAn00,special_teams,22,,,,,
player,201611060sdg,oti,BlakAn00,st_pct,65%,,,,,
player,201611060sdg,oti,PalmNa01,pos,LB,,,,,
player,201611060sdg,oti,PalmNa01,offense,0,,,,,
player,201611060sdg,oti,PalmNa01,off_pct,0%,,,,,
player,201611060sdg,oti,PalmNa01,defense,0,,,,,
player,201611060sdg,oti,PalmNa01,def_pct,0%,,,,,
player,201611060sdg,oti,PalmNa01,special_teams,21,,,,,
player,201611060sdg,oti,PalmNa01,st_pct,62%,,,,,
player,201611060sdg,oti,SimsLe00,pos,CB,,,,,
player,201611060sdg,oti,SimsLe00,offense,0,,,,,
player,201611060sdg,oti,SimsLe00,off_pct,0%,,,,,
player,201611060sdg,oti,SimsLe00,defense,0,,,,,
player,201611060sdg,oti,SimsLe00,def_pct,0%,,,,,
player,201611060sdg,oti,SimsLe00,special_teams,21,,,,,
player,201611060sdg,oti,SimsLe00,st_pct,62%,,,,,
player,201611060sdg,oti,RileCu00,pos,CB,,,,,
player,201611060sdg,oti,RileCu00,offense,0,,,,,
player,201611060sdg,oti,RileCu00,off_pct,0%,,,,,
player,201611060sdg,oti,RileCu00,defense,0,,,,,
player,201611060sdg,oti,RileCu00,def_pct,0%,,,,,
player,201611060sdg,oti,RileCu00,special_teams,16,,,,,
player,201611060sdg,oti,RileCu00,st_pct,47%,,,,,
player,201611060sdg,oti,SuccRy44,pos,K,,,,,
player,201611060sdg,oti,SuccRy44,offense,0,,,,,
player,201611060sdg,oti,SuccRy44,off_pct,0%,,,,,
player,201611060sdg,oti,SuccRy44,defense,0,,,,,
player,201611060sdg,oti,SuccRy44,def_pct,0%,,,,,
player,201611060sdg,oti,SuccRy44,special_teams,11,,,,,
player,201611060sdg,oti,SuccRy44,st_pct,32%,,,,,
player,201611060sdg,oti,MariMa00,pos,WR,,,,,
player,201611060sdg,oti,MariMa00,offense,0,,,,,
player,201611060sdg,oti,MariMa00,off_pct,0%,,,,,
player,201611060sdg,oti,MariMa00,defense,0,,,,,
player,201611060sdg,oti,MariMa00,def_pct,0%,,,,,
player,201611060sdg,oti,MariMa00,special_teams,11,,,,,
player,201611060sdg,oti,MariMa00,st_pct,32%,,,,,
player,201611060sdg,oti,KernBr20,pos,P,,,,,
player,201611060sdg,oti,KernBr20,offense,0,,,,,
player,201611060sdg,oti,KernBr20,off_pct,0%,,,,,
player,201611060sdg,oti,KernBr20,defense,0,,,,,
player,201611060sdg,oti,KernBr20,def_pct,0%,,,,,
player,201611060sdg,oti,KernBr20,special_teams,9,,,,,
player,201611060sdg,oti,KernBr20,st_pct,26%,,,,,
player,201611060sdg,oti,BrinBe00,pos,LS,,,,,
player,201611060sdg,oti,BrinBe00,offense,0,,,,,
player,201611060sdg,oti,BrinBe00,off_pct,0%,,,,,
player,201611060sdg,oti,BrinBe00,defense,0,,,,,
player,201611060sdg,oti,BrinBe00,def_pct,0%,,,,,
player,201611060sdg,oti,BrinBe00,special_teams,9,,,,,
player,201611060sdg,oti,BrinBe00,st_pct,26%,,,,,
