game,2016,13,20161204,201612040sdg,tam,"Tampa Bay Buccaneers",28,sdg,"San Diego Chargers",21
player,201612040sdg,sdg,LandCh00,tackles_loss,0,,,,,
player,201612040sdg,sdg,LandCh00,qb_hits,0,,,,,
player,201612040sdg,sdg,LandCh00,fumbles_rec,0,,,,,
player,201612040sdg,sdg,LandCh00,fumbles_rec_yds,0,,,,,
player,201612040sdg,sdg,LandCh00,fumbles_rec_td,0,,,,,
player,201612040sdg,sdg,LandCh00,fumbles_forced,0,,,,,
player,201612040sdg,sdg,PaleTe00,def_int,0,,,,,
player,201612040sdg,sdg,PaleTe00,def_int_yds,0,,,,,
player,201612040sdg,sdg,PaleTe00,def_int_td,0,,,,,
player,201612040sdg,sdg,PaleTe00,def_int_long,0,,,,,
player,201612040sdg,sdg,PaleTe00,pass_defended,0,,,,,
player,201612040sdg,sdg,PaleTe00,sacks,0.0,,,,,
player,201612040sdg,sdg,PaleTe00,tackles_combined,1,,,,,
player,201612040sdg,sdg,PaleTe00,tackles_solo,0,,,,,
player,201612040sdg,sdg,PaleTe00,tackles_assists,1,,,,,
player,201612040sdg,sdg,PaleTe00,tackles_loss,0,,,,,
player,201612040sdg,sdg,PaleTe00,qb_hits,0,,,,,
player,201612040sdg,sdg,PaleTe00,fumbles_rec,0,,,,,
player,201612040sdg,sdg,PaleTe00,fumbles_rec_yds,0,,,,,
player,201612040sdg,sdg,PaleTe00,fumbles_rec_td,0,,,,,
player,201612040sdg,sdg,PaleTe00,fumbles_forced,0,,,,,
player,201612040sdg,sdg,PhilDa01,def_int,0,,,,,
player,201612040sdg,sdg,PhilDa01,def_int_yds,0,,,,,
player,201612040sdg,sdg,PhilDa01,def_int_td,0,,,,,
player,201612040sdg,sdg,PhilDa01,def_int_long,0,,,,,
player,201612040sdg,sdg,PhilDa01,pass_defended,0,,,,,
player,201612040sdg,sdg,PhilDa01,sacks,0.0,,,,,
player,201612040sdg,sdg,PhilDa01,tackles_combined,1,,,,,
player,201612040sdg,sdg,PhilDa01,tackles_solo,0,,,,,
player,201612040sdg,sdg,PhilDa01,tackles_assists,1,,,,,
player,201612040sdg,sdg,PhilDa01,tackles_loss,0,,,,,
player,201612040sdg,sdg,PhilDa01,qb_hits,0,,,,,
player,201612040sdg,sdg,PhilDa01,fumbles_rec,0,,,,,
player,201612040sdg,sdg,PhilDa01,fumbles_rec_yds,0,,,,,
player,201612040sdg,sdg,PhilDa01,fumbles_rec_td,0,,,,,
player,201612040sdg,sdg,PhilDa01,fumbles_forced,0,,,,,
player,201612040sdg,sdg,WillTo00,def_int,0,,,,,
player,201612040sdg,sdg,WillTo00,def_int_yds,0,,,,,
player,201612040sdg,sdg,WillTo00,def_int_td,0,,,,,
player,201612040sdg,sdg,WillTo00,def_int_long,0,,,,,
player,201612040sdg,sdg,WillTo00,pass_defended,0,,,,,
player,201612040sdg,sdg,WillTo00,sacks,0.0,,,,,
player,201612040sdg,sdg,WillTo00,tackles_combined,1,,,,,
player,201612040sdg,sdg,WillTo00,tackles_solo,1,,,,,
player,201612040sdg,sdg,WillTo00,tackles_assists,0,,,,,
player,201612040sdg,sdg,WillTo00,tackles_loss,0,,,,,
player,201612040sdg,sdg,WillTo00,qb_hits,0,,,,,
player,201612040sdg,sdg,WillTo00,fumbles_rec,0,,,,,
player,201612040sdg,sdg,WillTo00,fumbles_rec_yds,0,,,,,
player,201612040sdg,sdg,WillTo00,fumbles_rec_td,0,,,,,
player,201612040sdg,sdg,WillTo00,fumbles_forced,0,,,,,
player,201612040sdg,sdg,CarrRy00,def_int,0,,,,,
player,201612040sdg,sdg,CarrRy00,def_int_yds,0,,,,,
player,201612040sdg,sdg,CarrRy00,def_int_td,0,,,,,
player,201612040sdg,sdg,CarrRy00,def_int_long,0,,,,,
player,201612040sdg,sdg,CarrRy00,pass_defended,0,,,,,
player,201612040sdg,sdg,CarrRy00,sacks,0.0,,,,,
player,201612040sdg,sdg,CarrRy00,tackles_combined,0,,,,,
player,201612040sdg,sdg,CarrRy00,tackles_solo,0,,,,,
player,201612040sdg,sdg,CarrRy00,tackles_assists,0,,,,,
player,201612040sdg,sdg,CarrRy00,tackles_loss,0,,,,,
player,201612040sdg,sdg,CarrRy00,qb_hits,1,,,,,
player,201612040sdg,sdg,CarrRy00,fumbles_rec,0,,,,,
player,201612040sdg,sdg,CarrRy00,fumbles_rec_yds,0,,,,,
player,201612040sdg,sdg,CarrRy00,fumbles_rec_td,0,,,,,
player,201612040sdg,sdg,CarrRy00,fumbles_forced,0,,,,,
player,201612040sdg,sdg,LoweDw99,def_int,0,,,,,
player,201612040sdg,sdg,LoweDw99,def_int_yds,0,,,,,
player,201612040sdg,sdg,LoweDw99,def_int_td,0,,,,,
player,201612040sdg,sdg,LoweDw99,def_int_long,0,,,,,
player,201612040sdg,sdg,LoweDw99,pass_defended,1,,,,,
player,201612040sdg,sdg,LoweDw99,sacks,0.0,,,,,
player,201612040sdg,sdg,LoweDw99,tackles_combined,0,,,,,
player,201612040sdg,sdg,LoweDw99,tackles_solo,0,,,,,
player,201612040sdg,sdg,LoweDw99,tackles_assists,0,,,,,
player,201612040sdg,sdg,LoweDw99,tackles_loss,0,,,,,
player,201612040sdg,sdg,LoweDw99,qb_hits,0,,,,,
player,201612040sdg,sdg,LoweDw99,fumbles_rec,0,,,,,
player,201612040sdg,sdg,LoweDw99,fumbles_rec_yds,0,,,,,
player,201612040sdg,sdg,LoweDw99,fumbles_rec_td,0,,,,,
player,201612040sdg,sdg,LoweDw99,fumbles_forced,0,,,,,
player,201612040sdg,tam,HargVe00,kick_ret,0,,,,,
player,201612040sdg,tam,HargVe00,kick_ret_yds,0,,,,,
player,201612040sdg,tam,HargVe00,kick_ret_yds_per_ret,,,,,,
player,201612040sdg,tam,HargVe00,kick_ret_td,0,,,,,
player,201612040sdg,tam,HargVe00,kick_ret_long,0,,,,,
player,201612040sdg,tam,HargVe00,punt_ret,2,,,,,
player,201612040sdg,tam,HargVe00,punt_ret_yds,14,,,,,
player,201612040sdg,tam,HargVe00,punt_ret_yds_per_ret,7.0,,,,,
player,201612040sdg,tam,HargVe00,punt_ret_td,0,,,,,
player,201612040sdg,tam,HargVe00,punt_ret_long,9,,,,,
player,201612040sdg,tam,HumpAd00,kick_ret,0,,,,,
player,201612040sdg,tam,HumpAd00,kick_ret_yds,0,,,,,
player,201612040sdg,tam,HumpAd00,kick_ret_yds_per_ret,,,,,,
player,201612040sdg,tam,HumpAd00,kick_ret_td,0,,,,,
player,201612040sdg,tam,HumpAd00,kick_ret_long,0,,,,,
player,201612040sdg,tam,HumpAd00,punt_ret,1,,,,,
player,201612040sdg,tam,HumpAd00,punt_ret_yds,7,,,,,
player,201612040sdg,tam,HumpAd00,punt_ret_yds_per_ret,7.0,,,,,
player,201612040sdg,tam,HumpAd00,punt_ret_td,0,,,,,
player,201612040sdg,tam,HumpAd00,punt_ret_long,7,,,,,
player,201612040sdg,sdg,BursIs01,kick_ret,0,,,,,
player,201612040sdg,sdg,BursIs01,kick_ret_yds,0,,,,,
player,201612040sdg,sdg,BursIs01,kick_ret_yds_per_ret,,,,,,
player,201612040sdg,sdg,BursIs01,kick_ret_td,0,,,,,
player,201612040sdg,sdg,BursIs01,kick_ret_long,0,,,,,
player,201612040sdg,sdg,BursIs01,punt_ret,1,,,,,
player,201612040sdg,sdg,BursIs01,punt_ret_yds,12,,,,,
player,201612040sdg,sdg,BursIs01,punt_ret_yds_per_ret,12.0,,,,,
player,201612040sdg,sdg,BursIs01,punt_ret_td,0,,,,,
player,201612040sdg,sdg,BursIs01,punt_ret_long,12,,,,,
player,201612040sdg,tam,AguaRo00,xpm,2,,,,,
player,201612040sdg,tam,AguaRo00,xpa,2,,,,,
player,201612040sdg,tam,AguaRo00,fgm,2,,,,,
player,201612040sdg,tam,AguaRo00,fga,3,,,,,
player,201612040sdg,tam,AguaRo00,punt,0,,,,,
player,201612040sdg,tam,AguaRo00,punt_yds,0,,,,,
player,201612040sdg,tam,AguaRo00,punt_yds_per_punt,,,,,,
player,201612040sdg,tam,AguaRo00,punt_long,0,,,,,
player,201612040sdg,tam,AngeBr00,xpm,,,,,,
player,201612040sdg,tam,AngeBr00,xpa,,,,,,
player,201612040sdg,tam,AngeBr00,fgm,,,,,,
player,201612040sdg,tam,AngeBr00,fga,,,,,,
player,201612040sdg,tam,AngeBr00,punt,2,,,,,
player,201612040sdg,tam,AngeBr00,punt_yds,108,,,,,
player,201612040sdg,tam,AngeBr00,punt_yds_per_punt,54.0,,,,,
player,201612040sdg,tam,AngeBr00,punt_long,54,,,,,
player,201612040sdg,sdg,LambJo00,xpm,3,,,,,
player,201612040sdg,sdg,LambJo00,xpa,3,,,,,
player,201612040sdg,sdg,LambJo00,fgm,,,,,,
player,201612040sdg,sdg,LambJo00,fga,1,,,,,
player,201612040sdg,sdg,LambJo00,punt,0,,,,,
player,201612040sdg,sdg,LambJo00,punt_yds,0,,,,,
player,201612040sdg,sdg,LambJo00,punt_yds_per_punt,,,,,,
player,201612040sdg,sdg,LambJo00,punt_long,0,,,,,
player,201612040sdg,sdg,KaseDr00,xpm,,,,,,
player,201612040sdg,sdg,KaseDr00,xpa,,,,,,
player,201612040sdg,sdg,KaseDr00,fgm,,,,,,
player,201612040sdg,sdg,KaseDr00,fga,,,,,,
player,201612040sdg,sdg,KaseDr00,punt,3,,,,,
player,201612040sdg,sdg,KaseDr00,punt_yds,127,,,,,
player,201612040sdg,sdg,KaseDr00,punt_yds_per_punt,42.3,,,,,
player,201612040sdg,sdg,KaseDr00,punt_long,49,,,,,
player,201612040sdg,sdg,DunlKi20,pos,T,,,,,
player,201612040sdg,sdg,DunlKi20,offense,55,,,,,
player,201612040sdg,sdg,DunlKi20,off_pct,100%,,,,,
player,201612040sdg,sdg,DunlKi20,defense,0,,,,,
player,201612040sdg,sdg,DunlKi20,def_pct,0%,,,,,
player,201612040sdg,sdg,DunlKi20,special_teams,4,,,,,
player,201612040sdg,sdg,DunlKi20,st_pct,17%,,,,,
player,201612040sdg,sdg,BarkJo00,pos,T,,,,,
player,201612040sdg,sdg,BarkJo00,offense,55,,,,,
player,201612040sdg,sdg,BarkJo00,off_pct,100%,,,,,
player,201612040sdg,sdg,BarkJo00,defense,0,,,,,
player,201612040sdg,sdg,BarkJo00,def_pct,0%,,,,,
player,201612040sdg,sdg,BarkJo00,special_teams,4,,,,,
player,201612040sdg,sdg,BarkJo00,st_pct,17%,,,,,
player,201612040sdg,sdg,FranOr00,pos,G,,,,,
player,201612040sdg,sdg,FranOr00,offense,55,,,,,
player,201612040sdg,sdg,FranOr00,off_pct,100%,,,,,
player,201612040sdg,sdg,FranOr00,defense,0,,,,,
player,201612040sdg,sdg,FranOr00,def_pct,0%,,,,,
player,201612040sdg,sdg,FranOr00,special_teams,4,,,,,
player,201612040sdg,sdg,FranOr00,st_pct,17%,,,,,
player,201612040sdg,sdg,RivePh00,pos,QB,,,,,
player,201612040sdg,sdg,RivePh00,offense,55,,,,,
player,201612040sdg,sdg,RivePh00,off_pct,100%,,,,,
player,201612040sdg,sdg,RivePh00,defense,0,,,,,
player,201612040sdg,sdg,RivePh00,def_pct,0%,,,,,
player,201612040sdg,sdg,RivePh00,special_teams,0,,,,,
player,201612040sdg,sdg,RivePh00,st_pct,0%,,,,,
player,201612040sdg,sdg,SlauMa20,pos,C,,,,,
player,201612040sdg,sdg,SlauMa20,offense,55,,,,,
player,201612040sdg,sdg,SlauMa20,off_pct,100%,,,,,
player,201612040sdg,sdg,SlauMa20,defense,0,,,,,
player,201612040sdg,sdg,SlauMa20,def_pct,0%,,,,,
player,201612040sdg,sdg,SlauMa20,special_teams,0,,,,,
player,201612040sdg,sdg,SlauMa20,st_pct,0%,,,,,
player,201612040sdg,sdg,InmaDo00,pos,WR,,,,,
player,201612040sdg,sdg,InmaDo00,offense,53,,,,,
player,201612040sdg,sdg,InmaDo00,off_pct,96%,,,,,
player,201612040sdg,sdg,InmaDo00,defense,0,,,,,
player,201612040sdg,sdg,InmaDo00,def_pct,0%,,,,,
player,201612040sdg,sdg,InmaDo00,special_teams,0,,,,,
player,201612040sdg,sdg,InmaDo00,st_pct,0%,,,,,
player,201612040sdg,sdg,WillTy00,pos,WR,,,,,
player,201612040sdg,sdg,WillTy00,offense,53,,,,,
player,201612040sdg,sdg,WillTy00,off_pct,96%,,,,,
player,201612040sdg,sdg,WillTy00,defense,0,,,,,
player,201612040sdg,sdg,WillTy00,def_pct,0%,,,,,
player,201612040sdg,sdg,WillTy00,special_teams,0,,,,,
player,201612040sdg,sdg,WillTy00,st_pct,0%,,,,,
player,201612040sdg,sdg,FlukDJ00,pos,G,,,,,
player,201612040sdg,sdg,FlukDJ00,offense,52,,,,,
player,201612040sdg,sdg,FlukDJ00,off_pct,95%,,,,,
player,201612040sdg,sdg,FlukDJ00,defense,0,,,,,
player,201612040sdg,sdg,FlukDJ00,def_pct,0%,,,,,
player,201612040sdg,sdg,FlukDJ00,special_teams,4,,,,,
player,201612040sdg,sdg,FlukDJ00,st_pct,17%,,,,,
player,201612040sdg,sdg,GordMe00,pos,RB,,,,,
player,201612040sdg,sdg,GordMe00,offense,49,,,,,
player,201612040sdg,sdg,GordMe00,off_pct,89%,,,,,
player,201612040sdg,sdg,GordMe00,defense,0,,,,,
player,201612040sdg,sdg,GordMe00,def_pct,0%,,,,,
player,201612040sdg,sdg,GordMe00,special_teams,0,,,,,
player,201612040sdg,sdg,GordMe00,st_pct,0%,,,,,
player,201612040sdg,sdg,BenjTr00,pos,WR,,,,,
player,201612040sdg,sdg,BenjTr00,offense,43,,,,,
player,201612040sdg,sdg,BenjTr00,off_pct,78%,,,,,
player,201612040sdg,sdg,BenjTr00,defense,0,,,,,
player,201612040sdg,sdg,BenjTr00,def_pct,0%,,,,,
player,201612040sdg,sdg,BenjTr00,special_teams,0,,,,,
player,201612040sdg,sdg,BenjTr00,st_pct,0%,,,,,
player,201612040sdg,sdg,GateAn00,pos,TE,,,,,
player,201612040sdg,sdg,GateAn00,offense,33,,,,,
player,201612040sdg,sdg,GateAn00,off_pct,60%,,,,,
player,201612040sdg,sdg,GateAn00,defense,0,,,,,
player,201612040sdg,sdg,GateAn00,def_pct,0%,,,,,
player,201612040sdg,sdg,GateAn00,special_teams,0,,,,,
player,201612040sdg,sdg,GateAn00,st_pct,0%,,,,,
player,201612040sdg,sdg,HenrHu00,pos,TE,,,,,
player,201612040sdg,sdg,HenrHu00,offense,24,,,,,
player,201612040sdg,sdg,HenrHu00,off_pct,44%,,,,,
player,201612040sdg,sdg,HenrHu00,defense,0,,,,,
player,201612040sdg,sdg,HenrHu00,def_pct,0%,,,,,
player,201612040sdg,sdg,HenrHu00,special_teams,0,,,,,
player,201612040sdg,sdg,HenrHu00,st_pct,0%,,,,,
player,201612040sdg,sdg,McGrSe00,pos,TE,,,,,
player,201612040sdg,sdg,McGrSe00,offense,6,,,,,
player,201612040sdg,sdg,McGrSe00,off_pct,11%,,,,,
player,201612040sdg,sdg,McGrSe00,defense,0,,,,,
player,201612040sdg,sdg,McGrSe00,def_pct,0%,,,,,
player,201612040sdg,sdg,McGrSe00,special_teams,14,,,,,
player,201612040sdg,sdg,McGrSe00,st_pct,58%,,,,,
player,201612040sdg,sdg,FarrKe02,pos,RB,,,,,
player,201612040sdg,sdg,FarrKe02,offense,6,,,,,
player,201612040sdg,sdg,FarrKe02,off_pct,11%,,,,,
player,201612040sdg,sdg,FarrKe02,defense,0,,,,,
player,201612040sdg,sdg,FarrKe02,def_pct,0%,,,,,
player,201612040sdg,sdg,FarrKe02,special_teams,9,,,,,
player,201612040sdg,sdg,FarrKe02,st_pct,38%,,,,,
player,201612040sdg,sdg,WattDe00,pos,FB,,,,,
player,201612040sdg,sdg,WattDe00,offense,5,,,,,
player,201612040sdg,sdg,WattDe00,off_pct,9%,,,,,
player,201612040sdg,sdg,WattDe00,defense,0,,,,,
player,201612040sdg,sdg,WattDe00,def_pct,0%,,,,,
player,201612040sdg,sdg,WattDe00,special_teams,15,,,,,
player,201612040sdg,sdg,WattDe00,st_pct,62%,,,,,
player,201612040sdg,sdg,PullSp00,pos,C,,,,,
player,201612040sdg,sdg,PullSp00,offense,3,,,,,
player,201612040sdg,sdg,PullSp00,off_pct,5%,,,,,
player,201612040sdg,sdg,PullSp00,defense,0,,,,,
player,201612040sdg,sdg,PullSp00,def_pct,0%,,,,,
player,201612040sdg,sdg,PullSp00,special_teams,4,,,,,
player,201612040sdg,sdg,PullSp00,st_pct,17%,,,,,
player,201612040sdg,sdg,ButlJe01,pos,WR,,,,,
player,201612040sdg,sdg,ButlJe01,offense,2,,,,,
player,201612040sdg,sdg,ButlJe01,off_pct,4%,,,,,
player,201612040sdg,sdg,ButlJe01,defense,0,,,,,
player,201612040sdg,sdg,ButlJe01,def_pct,0%,,,,,
player,201612040sdg,sdg,ButlJe01,special_teams,0,,,,,
player,201612040sdg,sdg,ButlJe01,st_pct,0%,,,,,
player,201612040sdg,sdg,WiggKe00,pos,G,,,,,
player,201612040sdg,sdg,WiggKe00,offense,1,,,,,
player,201612040sdg,sdg,WiggKe00,off_pct,2%,,,,,
player,201612040sdg,sdg,WiggKe00,defense,0,,,,,
player,201612040sdg,sdg,WiggKe00,def_pct,0%,,,,,
player,201612040sdg,sdg,WiggKe00,special_teams,15,,,,,
player,201612040sdg,sdg,WiggKe00,st_pct,62%,,,,,
player,201612040sdg,sdg,MageCr00,pos,CB,,,,,
player,201612040sdg,sdg,MageCr00,offense,0,,,,,
player,201612040sdg,sdg,MageCr00,off_pct,0%,,,,,
player,201612040sdg,sdg,MageCr00,defense,65,,,,,
player,201612040sdg,sdg,MageCr00,def_pct,100%,,,,,
player,201612040sdg,sdg,MageCr00,special_teams,10,,,,,
player,201612040sdg,sdg,MageCr00,st_pct,42%,,,,,
player,201612040sdg,sdg,AddaJa00,pos,SS,,,,,
player,201612040sdg,sdg,AddaJa00,offense,0,,,,,
player,201612040sdg,sdg,AddaJa00,off_pct,0%,,,,,
player,201612040sdg,sdg,AddaJa00,defense,65,,,,,
player,201612040sdg,sdg,AddaJa00,def_pct,100%,,,,,
player,201612040sdg,sdg,AddaJa00,special_teams,0,,,,,
player,201612040sdg,sdg,AddaJa00,st_pct,0%,,,,,
player,201612040sdg,sdg,HaywCa00,pos,CB,,,,,
player,201612040sdg,sdg,HaywCa00,offense,0,,,,,
player,201612040sdg,sdg,HaywCa00,off_pct,0%,,,,,
player,201612040sdg,sdg,HaywCa00,defense,64,,,,,
player,201612040sdg,sdg,HaywCa00,def_pct,98%,,,,,
player,201612040sdg,sdg,HaywCa00,special_teams,1,,,,,
player,201612040sdg,sdg,HaywCa00,st_pct,4%,,,,,
player,201612040sdg,sdg,ToomKo00,pos,LB,,,,,
player,201612040sdg,sdg,ToomKo00,offense,0,,,,,
player,201612040sdg,sdg,ToomKo00,off_pct,0%,,,,,
player,201612040sdg,sdg,ToomKo00,defense,62,,,,,
player,201612040sdg,sdg,ToomKo00,def_pct,95%,,,,,
player,201612040sdg,sdg,ToomKo00,special_teams,3,,,,,
player,201612040sdg,sdg,ToomKo00,st_pct,12%,,,,,
player,201612040sdg,sdg,PerrDe00,pos,LB,,,,,
player,201612040sdg,sdg,PerrDe00,offense,0,,,,,
player,201612040sdg,sdg,PerrDe00,off_pct,0%,,,,,
player,201612040sdg,sdg,PerrDe00,defense,60,,,,,
player,201612040sdg,sdg,PerrDe00,def_pct,92%,,,,,
player,201612040sdg,sdg,PerrDe00,special_teams,0,,,,,
player,201612040sdg,sdg,PerrDe00,st_pct,0%,,,,,
player,201612040sdg,sdg,IngrMe00,pos,LB,,,,,
player,201612040sdg,sdg,IngrMe00,offense,0,,,,,
player,201612040sdg,sdg,IngrMe00,off_pct,0%,,,,,
player,201612040sdg,sdg,IngrMe00,defense,57,,,,,
player,201612040sdg,sdg,IngrMe00,def_pct,88%,,,,,
player,201612040sdg,sdg,IngrMe00,special_teams,4,,,,,
player,201612040sdg,sdg,IngrMe00,st_pct,17%,,,,,
player,201612040sdg,sdg,PhilAd00,pos,SS,,,,,
player,201612040sdg,sdg,PhilAd00,offense,0,,,,,
player,201612040sdg,sdg,PhilAd00,off_pct,0%,,,,,
player,201612040sdg,sdg,PhilAd00,defense,56,,,,,
player,201612040sdg,sdg,PhilAd00,def_pct,86%,,,,,
player,201612040sdg,sdg,PhilAd00,special_teams,10,,,,,
player,201612040sdg,sdg,PhilAd00,st_pct,42%,,,,,
player,201612040sdg,sdg,LiugCo00,pos,DT,,,,,
player,201612040sdg,sdg,LiugCo00,offense,0,,,,,
player,201612040sdg,sdg,LiugCo00,off_pct,0%,,,,,
player,201612040sdg,sdg,LiugCo00,defense,54,,,,,
player,201612040sdg,sdg,LiugCo00,def_pct,83%,,,,,
player,201612040sdg,sdg,LiugCo00,special_teams,4,,,,,
player,201612040sdg,sdg,LiugCo00,st_pct,17%,,,,,
player,201612040sdg,sdg,BosaJo00,pos,DE,,,,,
player,201612040sdg,sdg,BosaJo00,offense,0,,,,,
player,201612040sdg,sdg,BosaJo00,off_pct,0%,,,,,
player,201612040sdg,sdg,BosaJo00,defense,49,,,,,
player,201612040sdg,sdg,BosaJo00,def_pct,75%,,,,,
player,201612040sdg,sdg,BosaJo00,special_teams,0,,,,,
player,201612040sdg,sdg,BosaJo00,st_pct,0%,,,,,
player,201612040sdg,sdg,SquaDa00,pos,NT,,,,,
player,201612040sdg,sdg,SquaDa00,offense,0,,,,,
player,201612040sdg,sdg,SquaDa00,off_pct,0%,,,,,
player,201612040sdg,sdg,SquaDa00,defense,44,,,,,
player,201612040sdg,sdg,SquaDa00,def_pct,68%,,,,,
player,201612040sdg,sdg,SquaDa00,special_teams,6,,,,,
player,201612040sdg,sdg,SquaDa00,st_pct,25%,,,,,
player,201612040sdg,sdg,WillTr05,pos,CB,,,,,
player,201612040sdg,sdg,WillTr05,offense,0,,,,,
player,201612040sdg,sdg,WillTr05,off_pct,0%,,,,,
player,201612040sdg,sdg,WillTr05,defense,37,,,,,
player,201612040sdg,sdg,WillTr05,def_pct,57%,,,,,
player,201612040sdg,sdg,WillTr05,special_teams,14,,,,,
player,201612040sdg,sdg,WillTr05,st_pct,58%,,,,,
player,201612040sdg,sdg,EmanKy00,pos,LB,,,,,
player,201612040sdg,sdg,EmanKy00,offense,0,,,,,
player,201612040sdg,sdg,EmanKy00,off_pct,0%,,,,,
player,201612040sdg,sdg,EmanKy00,defense,36,,,,,
player,201612040sdg,sdg,EmanKy00,def_pct,55%,,,,,
player,201612040sdg,sdg,EmanKy00,special_teams,11,,,,,
player,201612040sdg,sdg,EmanKy00,st_pct,46%,,,,,
player,201612040sdg,sdg,PaleTe00,pos,DT,,,,,
player,201612040sdg,sdg,PaleTe00,offense,0,,,,,
player,201612040sdg,sdg,PaleTe00,off_pct,0%,,,,,
player,201612040sdg,sdg,PaleTe00,defense,18,,,,,
player,201612040sdg,sdg,PaleTe00,def_pct,28%,,,,,
player,201612040sdg,sdg,PaleTe00,special_teams,1,,,,,
player,201612040sdg,sdg,PaleTe00,st_pct,4%,,,,,
player,201612040sdg,sdg,LoweDw99,pos,FS,,,,,
player,201612040sdg,sdg,LoweDw99,offense,0,,,,,
player,201612040sdg,sdg,LoweDw99,off_pct,0%,,,,,
player,201612040sdg,sdg,LoweDw99,defense,13,,,,,
player,201612040sdg,sdg,LoweDw99,def_pct,20%,,,,,
player,201612040sdg,sdg,LoweDw99,special_teams,0,,,,,
player,201612040sdg,sdg,LoweDw99,st_pct,0%,,,,,
player,201612040sdg,sdg,PhilDa01,pos,DE,,,,,
player,201612040sdg,sdg,PhilDa01,offense,0,,,,,
player,201612040sdg,sdg,PhilDa01,off_pct,0%,,,,,
player,201612040sdg,sdg,PhilDa01,defense,12,,,,,
player,201612040sdg,sdg,PhilDa01,def_pct,18%,,,,,
player,201612040sdg,sdg,PhilDa01,special_teams,6,,,,,
player,201612040sdg,sdg,PhilDa01,st_pct,25%,,,,,
player,201612040sdg,sdg,CarrRy00,pos,NT,,,,,
player,201612040sdg,sdg,CarrRy00,offense,0,,,,,
player,201612040sdg,sdg,CarrRy00,off_pct,0%,,,,,
player,201612040sdg,sdg,CarrRy00,defense,10,,,,,
player,201612040sdg,sdg,CarrRy00,def_pct,15%,,,,,
player,201612040sdg,sdg,CarrRy00,special_teams,0,,,,,
player,201612040sdg,sdg,CarrRy00,st_pct,0%,,,,,
player,201612040sdg,sdg,LandCh00,pos,LB,,,,,
player,201612040sdg,sdg,LandCh00,offense,0,,,,,
player,201612040sdg,sdg,LandCh00,off_pct,0%,,,,,
player,201612040sdg,sdg,LandCh00,defense,7,,,,,
player,201612040sdg,sdg,LandCh00,def_pct,11%,,,,,
player,201612040sdg,sdg,LandCh00,special_teams,9,,,,,
player,201612040sdg,sdg,LandCh00,st_pct,38%,,,,,
player,201612040sdg,sdg,WillTo00,pos,LB,,,,,
player,201612040sdg,sdg,WillTo00,offense,0,,,,,
player,201612040sdg,sdg,WillTo00,off_pct,0%,,,,,
player,201612040sdg,sdg,WillTo00,defense,6,,,,,
player,201612040sdg,sdg,WillTo00,def_pct,9%,,,,,
player,201612040sdg,sdg,WillTo00,special_teams,13,,,,,
player,201612040sdg,sdg,WillTo00,st_pct,54%,,,,,
player,201612040sdg,sdg,PerrJo01,pos,LB,,,,,
player,201612040sdg,sdg,PerrJo01,offense,0,,,,,
player,201612040sdg,sdg,PerrJo01,off_pct,0%,,,,,
player,201612040sdg,sdg,PerrJo01,defense,0,,,,,
player,201612040sdg,sdg,PerrJo01,def_pct,0%,,,,,
player,201612040sdg,sdg,PerrJo01,special_teams,20,,,,,
player,201612040sdg,sdg,PerrJo01,st_pct,83%,,,,,
player,201612040sdg,sdg,StucDa20,pos,FS,,,,,
player,201612040sdg,sdg,StucDa20,offense,0,,,,,
player,201612040sdg,sdg,StucDa20,off_pct,0%,,,,,
player,201612040sdg,sdg,StucDa20,defense,0,,,,,
player,201612040sdg,sdg,StucDa20,def_pct,0%,,,,,
player,201612040sdg,sdg,StucDa20,special_teams,20,,,,,
player,201612040sdg,sdg,StucDa20,st_pct,83%,,,,,
player,201612040sdg,sdg,McCoDe00,pos,FS,,,,,
player,201612040sdg,sdg,McCoDe00,offense,0,,,,,
player,201612040sdg,sdg,McCoDe00,off_pct,0%,,,,,
player,201612040sdg,sdg,McCoDe00,defense,0,,,,,
player,201612040sdg,sdg,McCoDe00,def_pct,0%,,,,,
player,201612040sdg,sdg,McCoDe00,special_teams,13,,,,,
player,201612040sdg,sdg,McCoDe00,st_pct,54%,,,,,
player,201612040sdg,sdg,ReedTr00,pos,CB,,,,,
player,201612040sdg,sdg,ReedTr00,offense,0,,,,,
player,201612040sdg,sdg,ReedTr00,off_pct,0%,,,,,
player,201612040sdg,sdg,ReedTr00,defense,0,,,,,
player,201612040sdg,sdg,ReedTr00,def_pct,0%,,,,,
player,201612040sdg,sdg,ReedTr00,special_teams,12,,,,,
player,201612040sdg,sdg,ReedTr00,st_pct,50%,,,,,
player,201612040sdg,sdg,LambJo00,pos,K,,,,,
player,201612040sdg,sdg,LambJo00,offense,0,,,,,
player,201612040sdg,sdg,LambJo00,off_pct,0%,,,,,
player,201612040sdg,sdg,LambJo00,defense,0,,,,,
player,201612040sdg,sdg,LambJo00,def_pct,0%,,,,,
player,201612040sdg,sdg,LambJo00,special_teams,8,,,,,
player,201612040sdg,sdg,LambJo00,st_pct,33%,,,,,
player,201612040sdg,sdg,BursIs01,pos,WR,,,,,
player,201612040sdg,sdg,BursIs01,offense,0,,,,,
player,201612040sdg,sdg,BursIs01,off_pct,0%,,,,,
player,201612040sdg,sdg,BursIs01,defense,0,,,,,
player,201612040sdg,sdg,BursIs01,def_pct,0%,,,,,
