game,2016,1,20160911,201609110crd,nwe,"New England Patriots",23,crd,"Arizona Cardinals",21
player,201609110crd,crd,WetzJo00,def_pct,0%,,,,,
player,201609110crd,crd,WetzJo00,special_teams,4,,,,,
player,201609110crd,crd,WetzJo00,st_pct,15%,,,,,
player,201609110crd,crd,BoehEv00,pos,C,,,,,
player,201609110crd,crd,BoehEv00,offense,0,,,,,
player,201609110crd,crd,BoehEv00,off_pct,0%,,,,,
player,201609110crd,crd,BoehEv00,defense,0,,,,,
player,201609110crd,crd,BoehEv00,def_pct,0%,,,,,
player,201609110crd,crd,BoehEv00,special_teams,2,,,,,
player,201609110crd,crd,BoehEv00,st_pct,8%,,,,,
player,201609110crd,nwe,FlemCa00,pos,T,,,,,
player,201609110crd,nwe,FlemCa00,offense,71,,,,,
player,201609110crd,nwe,FlemCa00,off_pct,100%,,,,,
player,201609110crd,nwe,FlemCa00,defense,0,,,,,
player,201609110crd,nwe,FlemCa00,def_pct,0%,,,,,
player,201609110crd,nwe,FlemCa00,special_teams,5,,,,,
player,201609110crd,nwe,FlemCa00,st_pct,19%,,,,,
player,201609110crd,nwe,CannMa00,pos,T,,,,,
player,201609110crd,nwe,CannMa00,offense,71,,,,,
player,201609110crd,nwe,CannMa00,off_pct,100%,,,,,
player,201609110crd,nwe,CannMa00,defense,0,,,,,
player,201609110crd,nwe,CannMa00,def_pct,0%,,,,,
player,201609110crd,nwe,CannMa00,special_teams,5,,,,,
player,201609110crd,nwe,CannMa00,st_pct,19%,,,,,
player,201609110crd,nwe,ThunJo00,pos,G,,,,,
player,201609110crd,nwe,ThunJo00,offense,71,,,,,
player,201609110crd,nwe,ThunJo00,off_pct,100%,,,,,
player,201609110crd,nwe,ThunJo00,defense,0,,,,,
player,201609110crd,nwe,ThunJo00,def_pct,0%,,,,,
player,201609110crd,nwe,ThunJo00,special_teams,5,,,,,
player,201609110crd,nwe,ThunJo00,st_pct,19%,,,,,
player,201609110crd,nwe,AndrDa00,pos,C,,,,,
player,201609110crd,nwe,AndrDa00,offense,71,,,,,
player,201609110crd,nwe,AndrDa00,off_pct,100%,,,,,
player,201609110crd,nwe,AndrDa00,defense,0,,,,,
player,201609110crd,nwe,AndrDa00,def_pct,0%,,,,,
player,201609110crd,nwe,AndrDa00,special_teams,0,,,,,
player,201609110crd,nwe,AndrDa00,st_pct,0%,,,,,
player,201609110crd,nwe,GaroJi00,pos,QB,,,,,
player,201609110crd,nwe,GaroJi00,offense,71,,,,,
player,201609110crd,nwe,GaroJi00,off_pct,100%,,,,,
player,201609110crd,nwe,GaroJi00,defense,0,,,,,
player,201609110crd,nwe,GaroJi00,def_pct,0%,,,,,
player,201609110crd,nwe,GaroJi00,special_teams,0,,,,,
player,201609110crd,nwe,GaroJi00,st_pct,0%,,,,,
player,201609110crd,nwe,BennMa00,pos,TE,,,,,
player,201609110crd,nwe,BennMa00,offense,69,,,,,
player,201609110crd,nwe,BennMa00,off_pct,97%,,,,,
player,201609110crd,nwe,BennMa00,defense,0,,,,,
player,201609110crd,nwe,BennMa00,def_pct,0%,,,,,
player,201609110crd,nwe,BennMa00,special_teams,5,,,,,
player,201609110crd,nwe,BennMa00,st_pct,19%,,,,,
player,201609110crd,nwe,EdelJu00,pos,WR,,,,,
player,201609110crd,nwe,EdelJu00,offense,61,,,,,
player,201609110crd,nwe,EdelJu00,off_pct,86%,,,,,
player,201609110crd,nwe,EdelJu00,defense,0,,,,,
player,201609110crd,nwe,EdelJu00,def_pct,0%,,,,,
player,201609110crd,nwe,EdelJu00,special_teams,0,,,,,
player,201609110crd,nwe,EdelJu00,st_pct,0%,,,,,
player,201609110crd,nwe,KarrTe00,pos,G,,,,,
player,201609110crd,nwe,KarrTe00,offense,57,,,,,
player,201609110crd,nwe,KarrTe00,off_pct,80%,,,,,
player,201609110crd,nwe,KarrTe00,defense,0,,,,,
player,201609110crd,nwe,KarrTe00,def_pct,0%,,,,,
player,201609110crd,nwe,KarrTe00,special_teams,5,,,,,
player,201609110crd,nwe,KarrTe00,st_pct,19%,,,,,
player,201609110crd,nwe,HogaCh00,pos,WR,,,,,
player,201609110crd,nwe,HogaCh00,offense,55,,,,,
player,201609110crd,nwe,HogaCh00,off_pct,77%,,,,,
player,201609110crd,nwe,HogaCh00,defense,0,,,,,
player,201609110crd,nwe,HogaCh00,def_pct,0%,,,,,
player,201609110crd,nwe,HogaCh00,special_teams,0,,,,,
player,201609110crd,nwe,HogaCh00,st_pct,0%,,,,,
player,201609110crd,nwe,BlouLe00,pos,RB,,,,,
player,201609110crd,nwe,BlouLe00,offense,42,,,,,
player,201609110crd,nwe,BlouLe00,off_pct,59%,,,,,
player,201609110crd,nwe,BlouLe00,defense,0,,,,,
player,201609110crd,nwe,BlouLe00,def_pct,0%,,,,,
player,201609110crd,nwe,BlouLe00,special_teams,0,,,,,
player,201609110crd,nwe,BlouLe00,st_pct,0%,,,,,
player,201609110crd,nwe,MitcMa01,pos,WR,,,,,
player,201609110crd,nwe,MitcMa01,offense,39,,,,,
player,201609110crd,nwe,MitcMa01,off_pct,55%,,,,,
player,201609110crd,nwe,MitcMa01,defense,0,,,,,
player,201609110crd,nwe,MitcMa01,def_pct,0%,,,,,
player,201609110crd,nwe,MitcMa01,special_teams,0,,,,,
player,201609110crd,nwe,MitcMa01,st_pct,0%,,,,,
player,201609110crd,nwe,WhitJa02,pos,RB,,,,,
player,201609110crd,nwe,WhitJa02,offense,26,,,,,
player,201609110crd,nwe,WhitJa02,off_pct,37%,,,,,
player,201609110crd,nwe,WhitJa02,defense,0,,,,,
player,201609110crd,nwe,WhitJa02,def_pct,0%,,,,,
player,201609110crd,nwe,WhitJa02,special_teams,0,,,,,
player,201609110crd,nwe,WhitJa02,st_pct,0%,,,,,
player,201609110crd,nwe,DerbA.00,pos,TE,,,,,
player,201609110crd,nwe,DerbA.00,offense,20,,,,,
player,201609110crd,nwe,DerbA.00,off_pct,28%,,,,,
player,201609110crd,nwe,DerbA.00,defense,0,,,,,
player,201609110crd,nwe,DerbA.00,def_pct,0%,,,,,
player,201609110crd,nwe,DerbA.00,special_teams,6,,,,,
player,201609110crd,nwe,DerbA.00,st_pct,23%,,,,,
player,201609110crd,nwe,AmenDa00,pos,WR,,,,,
player,201609110crd,nwe,AmenDa00,offense,19,,,,,
player,201609110crd,nwe,AmenDa00,off_pct,27%,,,,,
player,201609110crd,nwe,AmenDa00,defense,0,,,,,
player,201609110crd,nwe,AmenDa00,def_pct,0%,,,,,
player,201609110crd,nwe,AmenDa00,special_teams,3,,,,,
player,201609110crd,nwe,AmenDa00,st_pct,12%,,,,,
player,201609110crd,nwe,DeveJa00,pos,FB,,,,,
player,201609110crd,nwe,DeveJa00,offense,17,,,,,
player,201609110crd,nwe,DeveJa00,off_pct,24%,,,,,
player,201609110crd,nwe,DeveJa00,defense,0,,,,,
player,201609110crd,nwe,DeveJa00,def_pct,0%,,,,,
player,201609110crd,nwe,DeveJa00,special_teams,4,,,,,
player,201609110crd,nwe,DeveJa00,st_pct,15%,,,,,
player,201609110crd,nwe,MasoSh01,pos,G,,,,,
player,201609110crd,nwe,MasoSh01,offense,14,,,,,
player,201609110crd,nwe,MasoSh01,off_pct,20%,,,,,
player,201609110crd,nwe,MasoSh01,defense,0,,,,,
player,201609110crd,nwe,MasoSh01,def_pct,0%,,,,,
player,201609110crd,nwe,MasoSh01,special_teams,5,,,,,
player,201609110crd,nwe,MasoSh01,st_pct,19%,,,,,
player,201609110crd,nwe,SlatMa00,pos,WR,,,,,
player,201609110crd,nwe,SlatMa00,offense,4,,,,,
player,201609110crd,nwe,SlatMa00,off_pct,6%,,,,,
player,201609110crd,nwe,SlatMa00,defense,0,,,,,
player,201609110crd,nwe,SlatMa00,def_pct,0%,,,,,
player,201609110crd,nwe,SlatMa00,special_teams,15,,,,,
player,201609110crd,nwe,SlatMa00,st_pct,58%,,,,,
player,201609110crd,nwe,BoldBr00,pos,RB,,,,,
player,201609110crd,nwe,BoldBr00,offense,3,,,,,
player,201609110crd,nwe,BoldBr00,off_pct,4%,,,,,
player,201609110crd,nwe,BoldBr00,defense,0,,,,,
player,201609110crd,nwe,BoldBr00,def_pct,0%,,,,,
player,201609110crd,nwe,BoldBr00,special_teams,15,,,,,
player,201609110crd,nwe,BoldBr00,st_pct,58%,,,,,
player,201609110crd,nwe,McCoDe99,pos,FS,,,,,
player,201609110crd,nwe,McCoDe99,offense,0,,,,,
player,201609110crd,nwe,McCoDe99,off_pct,0%,,,,,
player,201609110crd,nwe,McCoDe99,defense,61,,,,,
player,201609110crd,nwe,McCoDe99,def_pct,100%,,,,,
player,201609110crd,nwe,McCoDe99,special_teams,14,,,,,
player,201609110crd,nwe,McCoDe99,st_pct,54%,,,,,
player,201609110crd,nwe,CollJa00,pos,LB,,,,,
player,201609110crd,nwe,CollJa00,offense,0,,,,,
player,201609110crd,nwe,CollJa00,off_pct,0%,,,,,
player,201609110crd,nwe,CollJa00,defense,61,,,,,
player,201609110crd,nwe,CollJa00,def_pct,100%,,,,,
player,201609110crd,nwe,CollJa00,special_teams,6,,,,,
player,201609110crd,nwe,CollJa00,st_pct,23%,,,,,
player,201609110crd,nwe,ButlMa01,pos,CB,,,,,
player,201609110crd,nwe,ButlMa01,offense,0,,,,,
player,201609110crd,nwe,ButlMa01,off_pct,0%,,,,,
player,201609110crd,nwe,ButlMa01,defense,61,,,,,
player,201609110crd,nwe,ButlMa01,def_pct,100%,,,,,
player,201609110crd,nwe,ButlMa01,special_teams,0,,,,,
player,201609110crd,nwe,ButlMa01,st_pct,0%,,,,,
player,201609110crd,nwe,RyanLo00,pos,CB,,,,,
player,201609110crd,nwe,RyanLo00,offense,0,,,,,
player,201609110crd,nwe,RyanLo00,off_pct,0%,,,,,
player,201609110crd,nwe,RyanLo00,defense,61,,,,,
player,201609110crd,nwe,RyanLo00,def_pct,100%,,,,,
player,201609110crd,nwe,RyanLo00,special_teams,0,,,,,
player,201609110crd,nwe,RyanLo00,st_pct,0%,,,,,
player,201609110crd,nwe,ChunPa99,pos,SS,,,,,
player,201609110crd,nwe,ChunPa99,offense,0,,,,,
player,201609110crd,nwe,ChunPa99,off_pct,0%,,,,,
player,201609110crd,nwe,ChunPa99,defense,60,,,,,
player,201609110crd,nwe,ChunPa99,def_pct,98%,,,,,
player,201609110crd,nwe,ChunPa99,special_teams,11,,,,,
player,201609110crd,nwe,ChunPa99,st_pct,42%,,,,,
player,201609110crd,nwe,HighDo01,pos,LB,,,,,
player,201609110crd,nwe,HighDo01,offense,0,,,,,
player,201609110crd,nwe,HighDo01,off_pct,0%,,,,,
player,201609110crd,nwe,HighDo01,defense,58,,,,,
player,201609110crd,nwe,HighDo01,def_pct,95%,,,,,
player,201609110crd,nwe,HighDo01,special_teams,6,,,,,
player,201609110crd,nwe,HighDo01,st_pct,23%,,,,,
player,201609110crd,nwe,SheaJa00,pos,DE,,,,,
player,201609110crd,nwe,SheaJa00,offense,0,,,,,
player,201609110crd,nwe,SheaJa00,off_pct,0%,,,,,
player,201609110crd,nwe,SheaJa00,defense,44,,,,,
player,201609110crd,nwe,SheaJa00,def_pct,72%,,,,,
player,201609110crd,nwe,SheaJa00,special_teams,6,,,,,
player,201609110crd,nwe,SheaJa00,st_pct,23%,,,,,
player,201609110crd,nwe,ColeJu01,pos,CB,,,,,
player,201609110crd,nwe,ColeJu01,offense,0,,,,,
player,201609110crd,nwe,ColeJu01,off_pct,0%,,,,,
player,201609110crd,nwe,ColeJu01,defense,40,,,,,
player,201609110crd,nwe,ColeJu01,def_pct,66%,,,,,
player,201609110crd,nwe,ColeJu01,special_teams,4,,,,,
player,201609110crd,nwe,ColeJu01,st_pct,15%,,,,,
player,201609110crd,nwe,LongCh99,pos,DE,,,,,
player,201609110crd,nwe,LongCh99,offense,0,,,,,
player,201609110crd,nwe,LongCh99,off_pct,0%,,,,,
player,201609110crd,nwe,LongCh99,defense,39,,,,,
player,201609110crd,nwe,LongCh99,def_pct,64%,,,,,
player,201609110crd,nwe,LongCh99,special_teams,0,,,,,
player,201609110crd,nwe,LongCh99,st_pct,0%,,,,,
player,201609110crd,nwe,BranAl99,pos,DT,,,,,
player,201609110crd,nwe,BranAl99,offense,0,,,,,
player,201609110crd,nwe,BranAl99,off_pct,0%,,,,,
player,201609110crd,nwe,BranAl99,defense,31,,,,,
player,201609110crd,nwe,BranAl99,def_pct,51%,,,,,
player,201609110crd,nwe,BranAl99,special_teams,11,,,,,
player,201609110crd,nwe,BranAl99,st_pct,42%,,,,,
player,201609110crd,nwe,BrowMa01,pos,DT,,,,,
player,201609110crd,nwe,BrowMa01,offense,0,,,,,
player,201609110crd,nwe,BrowMa01,off_pct,0%,,,,,
player,201609110crd,nwe,BrowMa01,defense,30,,,,,
player,201609110crd,nwe,BrowMa01,def_pct,49%,,,,,
player,201609110crd,nwe,BrowMa01,special_teams,5,,,,,
player,201609110crd,nwe,BrowMa01,st_pct,19%,,,,,
player,201609110crd,nwe,HarmDu00,pos,SS,,,,,
player,201609110crd,nwe,HarmDu00,offense,0,,,,,
player,201609110crd,nwe,HarmDu00,off_pct,0%,,,,,
player,201609110crd,nwe,HarmDu00,defense,29,,,,,
player,201609110crd,nwe,HarmDu00,def_pct,48%,,,,,
player,201609110crd,nwe,HarmDu00,special_teams,11,,,,,
player,201609110crd,nwe,HarmDu00,st_pct,42%,,,,,
player,201609110crd,nwe,McClSh00,pos,LB,,,,,
player,201609110crd,nwe,McClSh00,offense,0,,,,,
player,201609110crd,nwe,McClSh00,off_pct,0%,,,,,
player,201609110crd,nwe,McClSh00,defense,24,,,,,
player,201609110crd,nwe,McClSh00,def_pct,39%,,,,,
player,201609110crd,nwe,McClSh00,special_teams,2,,,,,
player,201609110crd,nwe,McClSh00,st_pct,8%,,,,,
player,201609110crd,nwe,FlowTr00,pos,DE,,,,,
player,201609110crd,nwe,FlowTr00,offense,0,,,,,
player,201609110crd,nwe,FlowTr00,off_pct,0%,,,,,
player,201609110crd,nwe,FlowTr00,defense,21,,,,,
player,201609110crd,nwe,FlowTr00,def_pct,34%,,,,,
player,201609110crd,nwe,FlowTr00,special_teams,0,,,,,
player,201609110crd,nwe,FlowTr00,st_pct,0%,,,,,
player,201609110crd,nwe,ValeVi00,pos,DT,,,,,
player,201609110crd,nwe,ValeVi00,offense,0,,,,,
player,201609110crd,nwe,ValeVi00,off_pct,0%,,,,,
player,201609110crd,nwe,ValeVi00,defense,20,,,,,
player,201609110crd,nwe,ValeVi00,def_pct,33%,,,,,
player,201609110crd,nwe,ValeVi00,special_teams,5,,,,,
player,201609110crd,nwe,ValeVi00,st_pct,19%,,,,,
player,201609110crd,nwe,JohnAn04,pos,DT,,,,,
player,201609110crd,nwe,JohnAn04,offense,0,,,,,
player,201609110crd,nwe,JohnAn04,off_pct,0%,,,,,
player,201609110crd,nwe,JohnAn04,defense,20,,,,,
player,201609110crd,nwe,JohnAn04,def_pct,33%,,,,,
player,201609110crd,nwe,JohnAn04,special_teams,0,,,,,
player,201609110crd,nwe,JohnAn04,st_pct,0%,,,,,
player,201609110crd,nwe,FreeJo01,pos,LB,,,,,
player,201609110crd,nwe,FreeJo01,offense,0,,,,,
player,201609110crd,nwe,FreeJo01,off_pct,0%,,,,,
player,201609110crd,nwe,FreeJo01,defense,6,,,,,
player,201609110crd,nwe,FreeJo01,def_pct,10%,,,,,
player,201609110crd,nwe,FreeJo01,special_teams,9,,,,,
player,201609110crd,nwe,FreeJo01,st_pct,35%,,,,,
player,201609110crd,nwe,JoneCy00,pos,CB,,,,,
player,201609110crd,nwe,JoneCy00,offense,0,,,,,
player,201609110crd,nwe,JoneCy00,off_pct,0%,,,,,
player,201609110crd,nwe,JoneCy00,defense,5,,,,,
player,201609110crd,nwe,JoneCy00,def_pct,8%,,,,,
player,201609110crd,nwe,JoneCy00,special_teams,6,,,,,
player,201609110crd,nwe,JoneCy00,st_pct,23%,,,,,
player,201609110crd,nwe,RichJo00,pos,SS,,,,,
player,201609110crd,nwe,RichJo00,offense,0,,,,,
player,201609110crd,nwe,RichJo00,off_pct,0%,,,,,
player,201609110crd,nwe,RichJo00,defense,1,,,,,
player,201609110crd,nwe,RichJo00,def_pct,2%,,,,,
player,201609110crd,nwe,RichJo00,special_teams,13,,,,,
player,201609110crd,nwe,RichJo00,st_pct,50%,,,,,
player,201609110crd,nwe,MingBa00,pos,LB,,,,,
player,201609110crd,nwe,MingBa00,offense,0,,,,,
player,201609110crd,nwe,MingBa00,off_pct,0%,,,,,
player,201609110crd,nwe,MingBa00,defense,0,,,,,
player,201609110crd,nwe,MingBa00,def_pct,0%,,,,,
player,201609110crd,nwe,MingBa00,special_teams,21,,,,,
player,201609110crd,nwe,MingBa00,st_pct,81%,,,,,
player,201609110crd,nwe,EbneNa00,pos,FS,,,,,
player,201609110crd,nwe,EbneNa00,offense,0,,,,,
player,201609110crd,nwe,EbneNa00,off_pct,0%,,,,,
player,201609110crd,nwe,EbneNa00,defense,0,,,,,
player,201609110crd,nwe,EbneNa00,def_pct,0%,,,,,
player,201609110crd,nwe,EbneNa00,special_teams,20,,,,,
player,201609110crd,nwe,EbneNa00,st_pct,77%,,,,,
player,201609110crd,nwe,JoneJo03,pos,CB,,,,,
player,201609110crd,nwe,JoneJo03,offense,0,,,,,
player,201609110crd,nwe,JoneJo03,off_pct,0%,,,,,
player,201609110crd,nwe,JoneJo03,defense,0,,,,,
player,201609110crd,nwe,JoneJo03,def_pct,0%,,,,,
player,201609110crd,nwe,JoneJo03,special_teams,17,,,,,
player,201609110crd,nwe,JoneJo03,st_pct,65%,,,,,
player,201609110crd,nwe,KingBr02,pos,FS,,,,,
player,201609110crd,nwe,KingBr02,offense,0,,,,,
player,201609110crd,nwe,KingBr02,off_pct,0%,,,,,
player,201609110crd,nwe,KingBr02,defense,0,,,,,
player,201609110crd,nwe,KingBr02,def_pct,0%,,,,,
player,201609110crd,nwe,KingBr02,special_teams,16,,,,,
player,201609110crd,nwe,KingBr02,st_pct,62%,,,,,
player,201609110crd,nwe,GostSt20,pos,K,,,,,
player,201609110crd,nwe,GostSt20,offense,0,,,,,
player,201609110crd,nwe,GostSt20,off_pct,0%,,,,,
player,201609110crd,nwe,GostSt20,defense,0,,,,,
player,201609110crd,nwe,GostSt20,def_pct,0%,,,,,
player,201609110crd,nwe,GostSt20,special_teams,11,,,,,
player,201609110crd,nwe,GostSt20,st_pct,42%,,,,,
player,201609110crd,nwe,AlleRy01,pos,P,,,,,
player,201609110crd,nwe,AlleRy01,offense,0,,,,,
player,201609110crd,nwe,AlleRy01,off_pct,0%,,,,,
player,201609110crd,nwe,AlleRy01,defense,0,,,,,
player,201609110crd,nwe,AlleRy01,def_pct,0%,,,,,
player,201609110crd,nwe,AlleRy01,special_teams,7,,,,,
player,201609110crd,nwe,AlleRy01,st_pct,27%,,,,,
player,201609110crd,nwe,CardJo00,pos,LS,,,,,
player,201609110crd,nwe,CardJo00,offense,0,,,,,
player,201609110crd,nwe,CardJo00,off_pct,0%,,,,,
player,201609110crd,nwe,CardJo00,defense,0,,,,,
player,201609110crd,nwe,CardJo00,def_pct,0%,,,,,
player,201609110crd,nwe,CardJo00,special_teams,7,,,,,
player,201609110crd,nwe,CardJo00,st_pct,27%,,,,,
player,201609110crd,nwe,WaddLa01,pos,T,,,,,
player,201609110crd,nwe,WaddLa01,offense,0,,,,,
player,201609110crd,nwe,WaddLa01,off_pct,0%,,,,,
player,201609110crd,nwe,WaddLa01,defense,0,,,,,
player,201609110crd,nwe,WaddLa01,def_pct,0%,,,,,
player,201609110crd,nwe,WaddLa01,special_teams,5,,,,,
player,201609110crd,nwe,WaddLa01,st_pct,19%,,,,,
