game,2016,2,20160918,201609180det,oti,"Tennessee Titans",16,det,"Detroit Lions",15
player,201609180det,oti,SupePh00,offense,18,,,,,
player,201609180det,oti,SupePh00,off_pct,27%,,,,,
player,201609180det,oti,SupePh00,defense,0,,,,,
player,201609180det,oti,SupePh00,def_pct,0%,,,,,
player,201609180det,oti,SupePh00,special_teams,16,,,,,
player,201609180det,oti,SupePh00,st_pct,70%,,,,,
player,201609180det,oti,JohnAn02,pos,WR,,,,,
player,201609180det,oti,JohnAn02,offense,15,,,,,
player,201609180det,oti,JohnAn02,off_pct,22%,,,,,
player,201609180det,oti,JohnAn02,defense,0,,,,,
player,201609180det,oti,JohnAn02,def_pct,0%,,,,,
player,201609180det,oti,JohnAn02,special_teams,0,,,,,
player,201609180det,oti,JohnAn02,st_pct,0%,,,,,
player,201609180det,oti,FowlJa00,pos,FB,,,,,
player,201609180det,oti,FowlJa00,offense,10,,,,,
player,201609180det,oti,FowlJa00,off_pct,15%,,,,,
player,201609180det,oti,FowlJa00,defense,0,,,,,
player,201609180det,oti,FowlJa00,def_pct,0%,,,,,
player,201609180det,oti,FowlJa00,special_teams,3,,,,,
player,201609180det,oti,FowlJa00,st_pct,13%,,,,,
player,201609180det,oti,CassMa00,pos,QB,,,,,
player,201609180det,oti,CassMa00,offense,1,,,,,
player,201609180det,oti,CassMa00,off_pct,1%,,,,,
player,201609180det,oti,CassMa00,defense,0,,,,,
player,201609180det,oti,CassMa00,def_pct,0%,,,,,
player,201609180det,oti,CassMa00,special_teams,0,,,,,
player,201609180det,oti,CassMa00,st_pct,0%,,,,,
player,201609180det,oti,McCoJa99,pos,CB,,,,,
player,201609180det,oti,McCoJa99,offense,0,,,,,
player,201609180det,oti,McCoJa99,off_pct,0%,,,,,
player,201609180det,oti,McCoJa99,defense,78,,,,,
player,201609180det,oti,McCoJa99,def_pct,99%,,,,,
player,201609180det,oti,McCoJa99,special_teams,5,,,,,
player,201609180det,oti,McCoJa99,st_pct,22%,,,,,
player,201609180det,oti,CoxxPe99,pos,CB,,,,,
player,201609180det,oti,CoxxPe99,offense,0,,,,,
player,201609180det,oti,CoxxPe99,off_pct,0%,,,,,
player,201609180det,oti,CoxxPe99,defense,78,,,,,
player,201609180det,oti,CoxxPe99,def_pct,99%,,,,,
player,201609180det,oti,CoxxPe99,special_teams,4,,,,,
player,201609180det,oti,CoxxPe99,st_pct,17%,,,,,
player,201609180det,oti,McCaBr99,pos,CB,,,,,
player,201609180det,oti,McCaBr99,offense,0,,,,,
player,201609180det,oti,McCaBr99,off_pct,0%,,,,,
player,201609180det,oti,McCaBr99,defense,65,,,,,
player,201609180det,oti,McCaBr99,def_pct,82%,,,,,
player,201609180det,oti,McCaBr99,special_teams,10,,,,,
player,201609180det,oti,McCaBr99,st_pct,43%,,,,,
player,201609180det,oti,OrakBr99,pos,LB,,,,,
player,201609180det,oti,OrakBr99,offense,0,,,,,
player,201609180det,oti,OrakBr99,off_pct,0%,,,,,
player,201609180det,oti,OrakBr99,defense,62,,,,,
player,201609180det,oti,OrakBr99,def_pct,78%,,,,,
player,201609180det,oti,OrakBr99,special_teams,2,,,,,
player,201609180det,oti,OrakBr99,st_pct,9%,,,,,
player,201609180det,oti,WillAv00,pos,LB,,,,,
player,201609180det,oti,WillAv00,offense,0,,,,,
player,201609180det,oti,WillAv00,off_pct,0%,,,,,
player,201609180det,oti,WillAv00,defense,61,,,,,
player,201609180det,oti,WillAv00,def_pct,77%,,,,,
player,201609180det,oti,WillAv00,special_teams,3,,,,,
player,201609180det,oti,WillAv00,st_pct,13%,,,,,
player,201609180det,oti,JohnRa98,pos,FS,,,,,
player,201609180det,oti,JohnRa98,offense,0,,,,,
player,201609180det,oti,JohnRa98,off_pct,0%,,,,,
player,201609180det,oti,JohnRa98,defense,56,,,,,
player,201609180det,oti,JohnRa98,def_pct,71%,,,,,
player,201609180det,oti,JohnRa98,special_teams,6,,,,,
player,201609180det,oti,JohnRa98,st_pct,26%,,,,,
player,201609180det,oti,CaseJu00,pos,DT,,,,,
player,201609180det,oti,CaseJu00,offense,0,,,,,
player,201609180det,oti,CaseJu00,off_pct,0%,,,,,
player,201609180det,oti,CaseJu00,defense,54,,,,,
player,201609180det,oti,CaseJu00,def_pct,68%,,,,,
player,201609180det,oti,CaseJu00,special_teams,3,,,,,
player,201609180det,oti,CaseJu00,st_pct,13%,,,,,
player,201609180det,oti,WoodWe20,pos,LB,,,,,
player,201609180det,oti,WoodWe20,offense,0,,,,,
player,201609180det,oti,WoodWe20,off_pct,0%,,,,,
player,201609180det,oti,WoodWe20,defense,45,,,,,
player,201609180det,oti,WoodWe20,def_pct,57%,,,,,
player,201609180det,oti,WoodWe20,special_teams,7,,,,,
player,201609180det,oti,WoodWe20,st_pct,30%,,,,,
player,201609180det,oti,SpenSe00,pos,LB,,,,,
player,201609180det,oti,SpenSe00,offense,0,,,,,
player,201609180det,oti,SpenSe00,off_pct,0%,,,,,
player,201609180det,oti,SpenSe00,defense,43,,,,,
player,201609180det,oti,SpenSe00,def_pct,54%,,,,,
player,201609180det,oti,SpenSe00,special_teams,14,,,,,
player,201609180det,oti,SpenSe00,st_pct,61%,,,,,
player,201609180det,oti,SearDa00,pos,SS,,,,,
player,201609180det,oti,SearDa00,offense,0,,,,,
player,201609180det,oti,SearDa00,off_pct,0%,,,,,
player,201609180det,oti,SearDa00,defense,43,,,,,
player,201609180det,oti,SearDa00,def_pct,54%,,,,,
player,201609180det,oti,SearDa00,special_teams,11,,,,,
player,201609180det,oti,SearDa00,st_pct,48%,,,,,
player,201609180det,oti,JoneDa04,pos,DE,,,,,
player,201609180det,oti,JoneDa04,offense,0,,,,,
player,201609180det,oti,JoneDa04,off_pct,0%,,,,,
player,201609180det,oti,JoneDa04,defense,43,,,,,
player,201609180det,oti,JoneDa04,def_pct,54%,,,,,
player,201609180det,oti,JoneDa04,special_teams,6,,,,,
player,201609180det,oti,JoneDa04,st_pct,26%,,,,,
player,201609180det,oti,DoddKe00,pos,LB,,,,,
player,201609180det,oti,DoddKe00,offense,0,,,,,
player,201609180det,oti,DoddKe00,off_pct,0%,,,,,
player,201609180det,oti,DoddKe00,defense,43,,,,,
player,201609180det,oti,DoddKe00,def_pct,54%,,,,,
player,201609180det,oti,DoddKe00,special_teams,1,,,,,
player,201609180det,oti,DoddKe00,st_pct,4%,,,,,
player,201609180det,oti,StafDa00,pos,SS,,,,,
player,201609180det,oti,StafDa00,offense,0,,,,,
player,201609180det,oti,StafDa00,off_pct,0%,,,,,
player,201609180det,oti,StafDa00,defense,42,,,,,
player,201609180det,oti,StafDa00,def_pct,53%,,,,,
player,201609180det,oti,StafDa00,special_teams,13,,,,,
player,201609180det,oti,StafDa00,st_pct,57%,,,,,
player,201609180det,oti,BassDa00,pos,LB,,,,,
player,201609180det,oti,BassDa00,offense,0,,,,,
player,201609180det,oti,BassDa00,off_pct,0%,,,,,
player,201609180det,oti,BassDa00,defense,37,,,,,
player,201609180det,oti,BassDa00,def_pct,47%,,,,,
player,201609180det,oti,BassDa00,special_teams,8,,,,,
player,201609180det,oti,BassDa00,st_pct,35%,,,,,
player,201609180det,oti,KlugKa00,pos,DT,,,,,
player,201609180det,oti,KlugKa00,offense,0,,,,,
player,201609180det,oti,KlugKa00,off_pct,0%,,,,,
player,201609180det,oti,KlugKa00,defense,34,,,,,
player,201609180det,oti,KlugKa00,def_pct,43%,,,,,
player,201609180det,oti,KlugKa00,special_teams,5,,,,,
player,201609180det,oti,KlugKa00,st_pct,22%,,,,,
player,201609180det,oti,ByarKe01,pos,FS,,,,,
player,201609180det,oti,ByarKe01,offense,0,,,,,
player,201609180det,oti,ByarKe01,off_pct,0%,,,,,
player,201609180det,oti,ByarKe01,defense,27,,,,,
player,201609180det,oti,ByarKe01,def_pct,34%,,,,,
player,201609180det,oti,ByarKe01,special_teams,16,,,,,
player,201609180det,oti,ByarKe01,st_pct,70%,,,,,
player,201609180det,oti,BlacAn00,pos,DE,,,,,
player,201609180det,oti,BlacAn00,offense,0,,,,,
player,201609180det,oti,BlacAn00,off_pct,0%,,,,,
player,201609180det,oti,BlacAn00,defense,27,,,,,
player,201609180det,oti,BlacAn00,def_pct,34%,,,,,
player,201609180det,oti,BlacAn00,special_teams,1,,,,,
player,201609180det,oti,BlacAn00,st_pct,4%,,,,,
player,201609180det,oti,WallAa00,pos,LB,,,,,
player,201609180det,oti,WallAa00,offense,0,,,,,
player,201609180det,oti,WallAa00,off_pct,0%,,,,,
player,201609180det,oti,WallAa00,defense,16,,,,,
player,201609180det,oti,WallAa00,def_pct,20%,,,,,
player,201609180det,oti,WallAa00,special_teams,5,,,,,
player,201609180det,oti,WallAa00,st_pct,22%,,,,,
player,201609180det,oti,WoodAl99,pos,NT,,,,,
player,201609180det,oti,WoodAl99,offense,0,,,,,
player,201609180det,oti,WoodAl99,off_pct,0%,,,,,
player,201609180det,oti,WoodAl99,defense,15,,,,,
player,201609180det,oti,WoodAl99,def_pct,19%,,,,,
player,201609180det,oti,WoodAl99,special_teams,4,,,,,
player,201609180det,oti,WoodAl99,st_pct,17%,,,,,
player,201609180det,oti,BlakAn00,pos,CB,,,,,
player,201609180det,oti,BlakAn00,offense,0,,,,,
player,201609180det,oti,BlakAn00,off_pct,0%,,,,,
player,201609180det,oti,BlakAn00,defense,0,,,,,
player,201609180det,oti,BlakAn00,def_pct,0%,,,,,
player,201609180det,oti,BlakAn00,special_teams,19,,,,,
player,201609180det,oti,BlakAn00,st_pct,83%,,,,,
player,201609180det,oti,PalmNa01,pos,LB,,,,,
player,201609180det,oti,PalmNa01,offense,0,,,,,
player,201609180det,oti,PalmNa01,off_pct,0%,,,,,
player,201609180det,oti,PalmNa01,defense,0,,,,,
player,201609180det,oti,PalmNa01,def_pct,0%,,,,,
player,201609180det,oti,PalmNa01,special_teams,16,,,,,
player,201609180det,oti,PalmNa01,st_pct,70%,,,,,
player,201609180det,oti,RiggCo00,pos,CB,,,,,
player,201609180det,oti,RiggCo00,offense,0,,,,,
player,201609180det,oti,RiggCo00,off_pct,0%,,,,,
player,201609180det,oti,RiggCo00,defense,0,,,,,
player,201609180det,oti,RiggCo00,def_pct,0%,,,,,
player,201609180det,oti,RiggCo00,special_teams,16,,,,,
player,201609180det,oti,RiggCo00,st_pct,70%,,,,,
player,201609180det,oti,MariMa00,pos,WR,,,,,
player,201609180det,oti,MariMa00,offense,0,,,,,
player,201609180det,oti,MariMa00,off_pct,0%,,,,,
player,201609180det,oti,MariMa00,defense,0,,,,,
player,201609180det,oti,MariMa00,def_pct,0%,,,,,
player,201609180det,oti,MariMa00,special_teams,9,,,,,
player,201609180det,oti,MariMa00,st_pct,39%,,,,,
player,201609180det,oti,AndrAn00,pos,RB,,,,,
player,201609180det,oti,AndrAn00,offense,0,,,,,
player,201609180det,oti,AndrAn00,off_pct,0%,,,,,
player,201609180det,oti,AndrAn00,defense,0,,,,,
player,201609180det,oti,AndrAn00,def_pct,0%,,,,,
player,201609180det,oti,AndrAn00,special_teams,9,,,,,
player,201609180det,oti,AndrAn00,st_pct,39%,,,,,
player,201609180det,oti,SuccRy44,pos,K,,,,,
player,201609180det,oti,SuccRy44,offense,0,,,,,
player,201609180det,oti,SuccRy44,off_pct,0%,,,,,
player,201609180det,oti,SuccRy44,defense,0,,,,,
player,201609180det,oti,SuccRy44,def_pct,0%,,,,,
player,201609180det,oti,SuccRy44,special_teams,7,,,,,
player,201609180det,oti,SuccRy44,st_pct,30%,,,,,
player,201609180det,oti,KernBr20,pos,P,,,,,
player,201609180det,oti,KernBr20,offense,0,,,,,
player,201609180det,oti,KernBr20,off_pct,0%,,,,,
player,201609180det,oti,KernBr20,defense,0,,,,,
player,201609180det,oti,KernBr20,def_pct,0%,,,,,
player,201609180det,oti,KernBr20,special_teams,7,,,,,
player,201609180det,oti,KernBr20,st_pct,30%,,,,,
player,201609180det,oti,BrinBe00,pos,LS,,,,,
player,201609180det,oti,BrinBe00,offense,0,,,,,
player,201609180det,oti,BrinBe00,off_pct,0%,,,,,
player,201609180det,oti,BrinBe00,defense,0,,,,,
player,201609180det,oti,BrinBe00,def_pct,0%,,,,,
player,201609180det,oti,BrinBe00,special_teams,6,,,,,
player,201609180det,oti,BrinBe00,st_pct,26%,,,,,
player,201609180det,oti,KellDe00,pos,T,,,,,
player,201609180det,oti,KellDe00,offense,0,,,,,
player,201609180det,oti,KellDe00,off_pct,0%,,,,,
player,201609180det,oti,KellDe00,defense,0,,,,,
player,201609180det,oti,KellDe00,def_pct,0%,,,,,
player,201609180det,oti,KellDe00,special_teams,3,,,,,
player,201609180det,oti,KellDe00,st_pct,13%,,,,,
player,201609180det,oti,SchwBr00,pos,C,,,,,
player,201609180det,oti,SchwBr00,offense,0,,,,,
player,201609180det,oti,SchwBr00,off_pct,0%,,,,,
player,201609180det,oti,SchwBr00,defense,0,,,,,
player,201609180det,oti,SchwBr00,def_pct,0%,,,,,
player,201609180det,oti,SchwBr00,special_teams,3,,,,,
player,201609180det,oti,SchwBr00,st_pct,13%,,,,,
