game,2019,7,20191020,201910200sea,rav,"Baltimore Ravens",30,sea,"Seattle Seahawks",16
player,201910200sea,rav,HursJa00,defense,0,,,,,
player,201910200sea,rav,HursJa00,def_pct,0%,,,,,
player,201910200sea,rav,HursJa00,special_teams,6,,,,,
player,201910200sea,rav,HursJa00,st_pct,21%,,,,,
player,201910200sea,rav,ClarCh00,pos,FS,,,,,
player,201910200sea,rav,ClarCh00,offense,0,,,,,
player,201910200sea,rav,ClarCh00,off_pct,0%,,,,,
player,201910200sea,rav,ClarCh00,defense,72,,,,,
player,201910200sea,rav,ClarCh00,def_pct,100%,,,,,
player,201910200sea,rav,ClarCh00,special_teams,13,,,,,
player,201910200sea,rav,ClarCh00,st_pct,45%,,,,,
player,201910200sea,rav,ThomEa99,pos,FS,,,,,
player,201910200sea,rav,ThomEa99,offense,0,,,,,
player,201910200sea,rav,ThomEa99,off_pct,0%,,,,,
player,201910200sea,rav,ThomEa99,defense,72,,,,,
player,201910200sea,rav,ThomEa99,def_pct,100%,,,,,
player,201910200sea,rav,ThomEa99,special_teams,0,,,,,
player,201910200sea,rav,ThomEa99,st_pct,0%,,,,,
player,201910200sea,rav,HumpMa00,pos,CB,,,,,
player,201910200sea,rav,HumpMa00,offense,0,,,,,
player,201910200sea,rav,HumpMa00,off_pct,0%,,,,,
player,201910200sea,rav,HumpMa00,defense,72,,,,,
player,201910200sea,rav,HumpMa00,def_pct,100%,,,,,
player,201910200sea,rav,HumpMa00,special_teams,0,,,,,
player,201910200sea,rav,HumpMa00,st_pct,0%,,,,,
player,201910200sea,rav,CarrBr99,pos,CB,,,,,
player,201910200sea,rav,CarrBr99,offense,0,,,,,
player,201910200sea,rav,CarrBr99,off_pct,0%,,,,,
player,201910200sea,rav,CarrBr99,defense,70,,,,,
player,201910200sea,rav,CarrBr99,def_pct,97%,,,,,
player,201910200sea,rav,CarrBr99,special_teams,0,,,,,
player,201910200sea,rav,CarrBr99,st_pct,0%,,,,,
player,201910200sea,rav,PeteMa00,pos,CB,,,,,
player,201910200sea,rav,PeteMa00,offense,0,,,,,
player,201910200sea,rav,PeteMa00,off_pct,0%,,,,,
player,201910200sea,rav,PeteMa00,defense,65,,,,,
player,201910200sea,rav,PeteMa00,def_pct,90%,,,,,
player,201910200sea,rav,PeteMa00,special_teams,0,,,,,
player,201910200sea,rav,PeteMa00,st_pct,0%,,,,,
player,201910200sea,rav,JudoMa00,pos,LB,,,,,
player,201910200sea,rav,JudoMa00,offense,0,,,,,
player,201910200sea,rav,JudoMa00,off_pct,0%,,,,,
player,201910200sea,rav,JudoMa00,defense,57,,,,,
player,201910200sea,rav,JudoMa00,def_pct,79%,,,,,
player,201910200sea,rav,JudoMa00,special_teams,8,,,,,
player,201910200sea,rav,JudoMa00,st_pct,28%,,,,,
player,201910200sea,rav,FortL.00,pos,LB,,,,,
player,201910200sea,rav,FortL.00,offense,0,,,,,
player,201910200sea,rav,FortL.00,off_pct,0%,,,,,
player,201910200sea,rav,FortL.00,defense,56,,,,,
player,201910200sea,rav,FortL.00,def_pct,78%,,,,,
player,201910200sea,rav,FortL.00,special_teams,23,,,,,
player,201910200sea,rav,FortL.00,st_pct,79%,,,,,
player,201910200sea,rav,ByneJo00,pos,LB,,,,,
player,201910200sea,rav,ByneJo00,offense,0,,,,,
player,201910200sea,rav,ByneJo00,off_pct,0%,,,,,
player,201910200sea,rav,ByneJo00,defense,54,,,,,
player,201910200sea,rav,ByneJo00,def_pct,75%,,,,,
player,201910200sea,rav,ByneJo00,special_teams,3,,,,,
player,201910200sea,rav,ByneJo00,st_pct,10%,,,,,
player,201910200sea,rav,FergJa02,pos,LB,,,,,
player,201910200sea,rav,FergJa02,offense,0,,,,,
player,201910200sea,rav,FergJa02,off_pct,0%,,,,,
player,201910200sea,rav,FergJa02,defense,46,,,,,
player,201910200sea,rav,FergJa02,def_pct,64%,,,,,
player,201910200sea,rav,FergJa02,special_teams,4,,,,,
player,201910200sea,rav,FergJa02,st_pct,14%,,,,,
player,201910200sea,rav,PierMi00,pos,NT,,,,,
player,201910200sea,rav,PierMi00,offense,0,,,,,
player,201910200sea,rav,PierMi00,off_pct,0%,,,,,
player,201910200sea,rav,PierMi00,defense,44,,,,,
player,201910200sea,rav,PierMi00,def_pct,61%,,,,,
player,201910200sea,rav,PierMi00,special_teams,0,,,,,
player,201910200sea,rav,PierMi00,st_pct,0%,,,,,
player,201910200sea,rav,WillBr02,pos,DT,,,,,
player,201910200sea,rav,WillBr02,offense,0,,,,,
player,201910200sea,rav,WillBr02,off_pct,0%,,,,,
player,201910200sea,rav,WillBr02,defense,41,,,,,
player,201910200sea,rav,WillBr02,def_pct,57%,,,,,
player,201910200sea,rav,WillBr02,special_teams,5,,,,,
player,201910200sea,rav,WillBr02,st_pct,17%,,,,,
player,201910200sea,rav,WardJi02,pos,DT,,,,,
player,201910200sea,rav,WardJi02,offense,0,,,,,
player,201910200sea,rav,WardJi02,off_pct,0%,,,,,
player,201910200sea,rav,WardJi02,defense,39,,,,,
player,201910200sea,rav,WardJi02,def_pct,54%,,,,,
player,201910200sea,rav,WardJi02,special_teams,0,,,,,
player,201910200sea,rav,WardJi02,st_pct,0%,,,,,
player,201910200sea,rav,LeviAn00,pos,SS,,,,,
player,201910200sea,rav,LeviAn00,offense,0,,,,,
player,201910200sea,rav,LeviAn00,off_pct,0%,,,,,
player,201910200sea,rav,LeviAn00,defense,22,,,,,
player,201910200sea,rav,LeviAn00,def_pct,31%,,,,,
player,201910200sea,rav,LeviAn00,special_teams,23,,,,,
player,201910200sea,rav,LeviAn00,st_pct,79%,,,,,
player,201910200sea,rav,BowsTy00,pos,LB,,,,,
player,201910200sea,rav,BowsTy00,offense,0,,,,,
player,201910200sea,rav,BowsTy00,off_pct,0%,,,,,
player,201910200sea,rav,BowsTy00,defense,22,,,,,
player,201910200sea,rav,BowsTy00,def_pct,31%,,,,,
player,201910200sea,rav,BowsTy00,special_teams,22,,,,,
player,201910200sea,rav,BowsTy00,st_pct,76%,,,,,
player,201910200sea,rav,WormCh00,pos,DE,,,,,
player,201910200sea,rav,WormCh00,offense,0,,,,,
player,201910200sea,rav,WormCh00,off_pct,0%,,,,,
player,201910200sea,rav,WormCh00,defense,18,,,,,
player,201910200sea,rav,WormCh00,def_pct,25%,,,,,
player,201910200sea,rav,WormCh00,special_teams,11,,,,,
player,201910200sea,rav,WormCh00,st_pct,38%,,,,,
player,201910200sea,rav,McPhPe00,pos,LB,,,,,
player,201910200sea,rav,McPhPe00,offense,0,,,,,
player,201910200sea,rav,McPhPe00,off_pct,0%,,,,,
player,201910200sea,rav,McPhPe00,defense,12,,,,,
player,201910200sea,rav,McPhPe00,def_pct,17%,,,,,
player,201910200sea,rav,McPhPe00,special_teams,0,,,,,
player,201910200sea,rav,McPhPe00,st_pct,0%,,,,,
player,201910200sea,rav,AverAn00,pos,CB,,,,,
player,201910200sea,rav,AverAn00,offense,0,,,,,
player,201910200sea,rav,AverAn00,off_pct,0%,,,,,
player,201910200sea,rav,AverAn00,defense,11,,,,,
player,201910200sea,rav,AverAn00,def_pct,15%,,,,,
player,201910200sea,rav,AverAn00,special_teams,10,,,,,
player,201910200sea,rav,AverAn00,st_pct,34%,,,,,
player,201910200sea,rav,SielZa00,pos,DT,,,,,
player,201910200sea,rav,SielZa00,offense,0,,,,,
player,201910200sea,rav,SielZa00,off_pct,0%,,,,,
player,201910200sea,rav,SielZa00,defense,4,,,,,
player,201910200sea,rav,SielZa00,def_pct,6%,,,,,
player,201910200sea,rav,SielZa00,special_teams,0,,,,,
player,201910200sea,rav,SielZa00,st_pct,0%,,,,,
player,201910200sea,rav,BoarCh00,pos,LB,,,,,
player,201910200sea,rav,BoarCh00,offense,0,,,,,
player,201910200sea,rav,BoarCh00,off_pct,0%,,,,,
player,201910200sea,rav,BoarCh00,defense,1,,,,,
player,201910200sea,rav,BoarCh00,def_pct,1%,,,,,
player,201910200sea,rav,BoarCh00,special_teams,23,,,,,
player,201910200sea,rav,BoarCh00,st_pct,79%,,,,,
player,201910200sea,rav,JackBe00,pos,FS,,,,,
player,201910200sea,rav,JackBe00,offense,0,,,,,
player,201910200sea,rav,JackBe00,off_pct,0%,,,,,
player,201910200sea,rav,JackBe00,defense,1,,,,,
player,201910200sea,rav,JackBe00,def_pct,1%,,,,,
player,201910200sea,rav,JackBe00,special_teams,14,,,,,
player,201910200sea,rav,JackBe00,st_pct,48%,,,,,
player,201910200sea,rav,BethJu00,pos,CB,,,,,
player,201910200sea,rav,BethJu00,offense,0,,,,,
player,201910200sea,rav,BethJu00,off_pct,0%,,,,,
player,201910200sea,rav,BethJu00,defense,0,,,,,
player,201910200sea,rav,BethJu00,def_pct,0%,,,,,
player,201910200sea,rav,BethJu00,special_teams,22,,,,,
player,201910200sea,rav,BethJu00,st_pct,76%,,,,,
player,201910200sea,rav,TuckJu00,pos,K,,,,,
player,201910200sea,rav,TuckJu00,offense,0,,,,,
player,201910200sea,rav,TuckJu00,off_pct,0%,,,,,
player,201910200sea,rav,TuckJu00,defense,0,,,,,
player,201910200sea,rav,TuckJu00,def_pct,0%,,,,,
player,201910200sea,rav,TuckJu00,special_teams,13,,,,,
player,201910200sea,rav,TuckJu00,st_pct,45%,,,,,
player,201910200sea,rav,JoneCy00,pos,CB,,,,,
player,201910200sea,rav,JoneCy00,offense,0,,,,,
player,201910200sea,rav,JoneCy00,off_pct,0%,,,,,
player,201910200sea,rav,JoneCy00,defense,0,,,,,
player,201910200sea,rav,JoneCy00,def_pct,0%,,,,,
player,201910200sea,rav,JoneCy00,special_teams,11,,,,,
player,201910200sea,rav,JoneCy00,st_pct,38%,,,,,
player,201910200sea,rav,CoxxMo00,pos,LS,,,,,
player,201910200sea,rav,CoxxMo00,offense,0,,,,,
player,201910200sea,rav,CoxxMo00,off_pct,0%,,,,,
player,201910200sea,rav,CoxxMo00,defense,0,,,,,
player,201910200sea,rav,CoxxMo00,def_pct,0%,,,,,
player,201910200sea,rav,CoxxMo00,special_teams,9,,,,,
player,201910200sea,rav,CoxxMo00,st_pct,31%,,,,,
player,201910200sea,rav,KochSa20,pos,P,,,,,
player,201910200sea,rav,KochSa20,offense,0,,,,,
player,201910200sea,rav,KochSa20,off_pct,0%,,,,,
player,201910200sea,rav,KochSa20,defense,0,,,,,
player,201910200sea,rav,KochSa20,def_pct,0%,,,,,
player,201910200sea,rav,KochSa20,special_teams,9,,,,,
player,201910200sea,rav,KochSa20,st_pct,31%,,,,,
player,201910200sea,rav,ScotJa02,pos,WR,,,,,
player,201910200sea,rav,ScotJa02,offense,0,,,,,
player,201910200sea,rav,ScotJa02,off_pct,0%,,,,,
player,201910200sea,rav,ScotJa02,defense,0,,,,,
player,201910200sea,rav,ScotJa02,def_pct,0%,,,,,
player,201910200sea,rav,ScotJa02,special_teams,1,,,,,
player,201910200sea,rav,ScotJa02,st_pct,3%,,,,,
