game,2019,16,20191222,201912220oti,nor,"New Orleans Saints",38,oti,"Tennessee Titans",28
player,201912220oti,nor,HillJo02,special_teams,17,,,,,
player,201912220oti,nor,HillJo02,st_pct,49%,,,,,
player,201912220oti,nor,SmitTr03,pos,WR,,,,,
player,201912220oti,nor,SmitTr03,offense,38,,,,,
player,201912220oti,nor,SmitTr03,off_pct,54%,,,,,
player,201912220oti,nor,SmitTr03,defense,0,,,,,
player,201912220oti,nor,SmitTr03,def_pct,0%,,,,,
player,201912220oti,nor,SmitTr03,special_teams,1,,,,,
player,201912220oti,nor,SmitTr03,st_pct,3%,,,,,
player,201912220oti,nor,CookJa02,pos,TE,,,,,
player,201912220oti,nor,CookJa02,offense,36,,,,,
player,201912220oti,nor,CookJa02,off_pct,51%,,,,,
player,201912220oti,nor,CookJa02,defense,0,,,,,
player,201912220oti,nor,CookJa02,def_pct,0%,,,,,
player,201912220oti,nor,CookJa02,special_teams,0,,,,,
player,201912220oti,nor,CookJa02,st_pct,0%,,,,,
player,201912220oti,nor,LineZa01,pos,FB,,,,,
player,201912220oti,nor,LineZa01,offense,26,,,,,
player,201912220oti,nor,LineZa01,off_pct,37%,,,,,
player,201912220oti,nor,LineZa01,defense,0,,,,,
player,201912220oti,nor,LineZa01,def_pct,0%,,,,,
player,201912220oti,nor,LineZa01,special_teams,18,,,,,
player,201912220oti,nor,LineZa01,st_pct,51%,,,,,
player,201912220oti,nor,HillTa00,pos,QB,,,,,
player,201912220oti,nor,HillTa00,offense,25,,,,,
player,201912220oti,nor,HillTa00,off_pct,36%,,,,,
player,201912220oti,nor,HillTa00,defense,0,,,,,
player,201912220oti,nor,HillTa00,def_pct,0%,,,,,
player,201912220oti,nor,HillTa00,special_teams,28,,,,,
player,201912220oti,nor,HillTa00,st_pct,80%,,,,,
player,201912220oti,nor,GinnTe00,pos,WR,,,,,
player,201912220oti,nor,GinnTe00,offense,25,,,,,
player,201912220oti,nor,GinnTe00,off_pct,36%,,,,,
player,201912220oti,nor,GinnTe00,defense,0,,,,,
player,201912220oti,nor,GinnTe00,def_pct,0%,,,,,
player,201912220oti,nor,GinnTe00,special_teams,0,,,,,
player,201912220oti,nor,GinnTe00,st_pct,0%,,,,,
player,201912220oti,nor,MurrLa00,pos,RB,,,,,
player,201912220oti,nor,MurrLa00,offense,25,,,,,
player,201912220oti,nor,MurrLa00,off_pct,36%,,,,,
player,201912220oti,nor,MurrLa00,defense,0,,,,,
player,201912220oti,nor,MurrLa00,def_pct,0%,,,,,
player,201912220oti,nor,MurrLa00,special_teams,0,,,,,
player,201912220oti,nor,MurrLa00,st_pct,0%,,,,,
player,201912220oti,nor,HarrDe07,pos,WR,,,,,
player,201912220oti,nor,HarrDe07,offense,13,,,,,
player,201912220oti,nor,HarrDe07,off_pct,19%,,,,,
player,201912220oti,nor,HarrDe07,defense,0,,,,,
player,201912220oti,nor,HarrDe07,def_pct,0%,,,,,
player,201912220oti,nor,HarrDe07,special_teams,12,,,,,
player,201912220oti,nor,HarrDe07,st_pct,34%,,,,,
player,201912220oti,nor,OlaxMi00,pos,T,,,,,
player,201912220oti,nor,OlaxMi00,offense,10,,,,,
player,201912220oti,nor,OlaxMi00,off_pct,14%,,,,,
player,201912220oti,nor,OlaxMi00,defense,0,,,,,
player,201912220oti,nor,OlaxMi00,def_pct,0%,,,,,
player,201912220oti,nor,OlaxMi00,special_teams,6,,,,,
player,201912220oti,nor,OlaxMi00,st_pct,17%,,,,,
player,201912220oti,nor,HogaKr00,pos,WR,,,,,
player,201912220oti,nor,HogaKr00,offense,7,,,,,
player,201912220oti,nor,HogaKr00,off_pct,10%,,,,,
player,201912220oti,nor,HogaKr00,defense,0,,,,,
player,201912220oti,nor,HogaKr00,def_pct,0%,,,,,
player,201912220oti,nor,HogaKr00,special_teams,16,,,,,
player,201912220oti,nor,HogaKr00,st_pct,46%,,,,,
player,201912220oti,nor,GardCh00,pos,SS,,,,,
player,201912220oti,nor,GardCh00,offense,0,,,,,
player,201912220oti,nor,GardCh00,off_pct,0%,,,,,
player,201912220oti,nor,GardCh00,defense,62,,,,,
player,201912220oti,nor,GardCh00,def_pct,100%,,,,,
player,201912220oti,nor,GardCh00,special_teams,4,,,,,
player,201912220oti,nor,GardCh00,st_pct,11%,,,,,
player,201912220oti,nor,KleiAJ00,pos,LB,,,,,
player,201912220oti,nor,KleiAJ00,offense,0,,,,,
player,201912220oti,nor,KleiAJ00,off_pct,0%,,,,,
player,201912220oti,nor,KleiAJ00,defense,62,,,,,
player,201912220oti,nor,KleiAJ00,def_pct,100%,,,,,
player,201912220oti,nor,KleiAJ00,special_teams,2,,,,,
player,201912220oti,nor,KleiAJ00,st_pct,6%,,,,,
player,201912220oti,nor,DaviDe00,pos,LB,,,,,
player,201912220oti,nor,DaviDe00,offense,0,,,,,
player,201912220oti,nor,DaviDe00,off_pct,0%,,,,,
player,201912220oti,nor,DaviDe00,defense,62,,,,,
player,201912220oti,nor,DaviDe00,def_pct,100%,,,,,
player,201912220oti,nor,DaviDe00,special_teams,1,,,,,
player,201912220oti,nor,DaviDe00,st_pct,3%,,,,,
player,201912220oti,nor,LattMa01,pos,CB,,,,,
player,201912220oti,nor,LattMa01,offense,0,,,,,
player,201912220oti,nor,LattMa01,off_pct,0%,,,,,
player,201912220oti,nor,LattMa01,defense,62,,,,,
player,201912220oti,nor,LattMa01,def_pct,100%,,,,,
player,201912220oti,nor,LattMa01,special_teams,1,,,,,
player,201912220oti,nor,LattMa01,st_pct,3%,,,,,
player,201912220oti,nor,WillP.00,pos,CB,,,,,
player,201912220oti,nor,WillP.00,offense,0,,,,,
player,201912220oti,nor,WillP.00,off_pct,0%,,,,,
player,201912220oti,nor,WillP.00,defense,56,,,,,
player,201912220oti,nor,WillP.00,def_pct,90%,,,,,
player,201912220oti,nor,WillP.00,special_teams,7,,,,,
player,201912220oti,nor,WillP.00,st_pct,20%,,,,,
player,201912220oti,nor,JordCa00,pos,DE,,,,,
player,201912220oti,nor,JordCa00,offense,0,,,,,
player,201912220oti,nor,JordCa00,off_pct,0%,,,,,
player,201912220oti,nor,JordCa00,defense,52,,,,,
player,201912220oti,nor,JordCa00,def_pct,84%,,,,,
player,201912220oti,nor,JordCa00,special_teams,1,,,,,
player,201912220oti,nor,JordCa00,st_pct,3%,,,,,
player,201912220oti,nor,RobiPa99,pos,CB,,,,,
player,201912220oti,nor,RobiPa99,offense,0,,,,,
player,201912220oti,nor,RobiPa99,off_pct,0%,,,,,
player,201912220oti,nor,RobiPa99,defense,48,,,,,
player,201912220oti,nor,RobiPa99,def_pct,77%,,,,,
player,201912220oti,nor,RobiPa99,special_teams,20,,,,,
player,201912220oti,nor,RobiPa99,st_pct,57%,,,,,
player,201912220oti,nor,OnyeDa00,pos,DT,,,,,
player,201912220oti,nor,OnyeDa00,offense,0,,,,,
player,201912220oti,nor,OnyeDa00,off_pct,0%,,,,,
player,201912220oti,nor,OnyeDa00,defense,44,,,,,
player,201912220oti,nor,OnyeDa00,def_pct,71%,,,,,
player,201912220oti,nor,OnyeDa00,special_teams,4,,,,,
player,201912220oti,nor,OnyeDa00,st_pct,11%,,,,,
player,201912220oti,nor,HendTr00,pos,DE,,,,,
player,201912220oti,nor,HendTr00,offense,0,,,,,
player,201912220oti,nor,HendTr00,off_pct,0%,,,,,
player,201912220oti,nor,HendTr00,defense,40,,,,,
player,201912220oti,nor,HendTr00,def_pct,65%,,,,,
player,201912220oti,nor,HendTr00,special_teams,5,,,,,
player,201912220oti,nor,HendTr00,st_pct,14%,,,,,
player,201912220oti,nor,BrowMa01,pos,NT,,,,,
player,201912220oti,nor,BrowMa01,offense,0,,,,,
player,201912220oti,nor,BrowMa01,off_pct,0%,,,,,
player,201912220oti,nor,BrowMa01,defense,33,,,,,
player,201912220oti,nor,BrowMa01,def_pct,53%,,,,,
player,201912220oti,nor,BrowMa01,special_teams,5,,,,,
player,201912220oti,nor,BrowMa01,st_pct,14%,,,,,
player,201912220oti,nor,JenkJa03,pos,CB,,,,,
player,201912220oti,nor,JenkJa03,offense,0,,,,,
player,201912220oti,nor,JenkJa03,off_pct,0%,,,,,
player,201912220oti,nor,JenkJa03,defense,27,,,,,
player,201912220oti,nor,JenkJa03,def_pct,44%,,,,,
player,201912220oti,nor,JenkJa03,special_teams,7,,,,,
player,201912220oti,nor,JenkJa03,st_pct,20%,,,,,
player,201912220oti,nor,WillMa06,pos,FS,,,,,
player,201912220oti,nor,WillMa06,offense,0,,,,,
player,201912220oti,nor,WillMa06,off_pct,0%,,,,,
player,201912220oti,nor,WillMa06,defense,24,,,,,
player,201912220oti,nor,WillMa06,def_pct,39%,,,,,
player,201912220oti,nor,WillMa06,special_teams,0,,,,,
player,201912220oti,nor,WillMa06,st_pct,0%,,,,,
player,201912220oti,nor,TeoxMa00,pos,LB,,,,,
player,201912220oti,nor,TeoxMa00,offense,0,,,,,
player,201912220oti,nor,TeoxMa00,off_pct,0%,,,,,
player,201912220oti,nor,TeoxMa00,defense,22,,,,,
player,201912220oti,nor,TeoxMa00,def_pct,35%,,,,,
player,201912220oti,nor,TeoxMa00,special_teams,6,,,,,
player,201912220oti,nor,TeoxMa00,st_pct,17%,,,,,
player,201912220oti,nor,TuttSh00,pos,DT,,,,,
player,201912220oti,nor,TuttSh00,offense,0,,,,,
player,201912220oti,nor,TuttSh00,off_pct,0%,,,,,
player,201912220oti,nor,TuttSh00,defense,21,,,,,
player,201912220oti,nor,TuttSh00,def_pct,34%,,,,,
player,201912220oti,nor,TuttSh00,special_teams,4,,,,,
player,201912220oti,nor,TuttSh00,st_pct,11%,,,,,
player,201912220oti,nor,EdwaMa01,pos,DT,,,,,
player,201912220oti,nor,EdwaMa01,offense,0,,,,,
player,201912220oti,nor,EdwaMa01,off_pct,0%,,,,,
player,201912220oti,nor,EdwaMa01,defense,17,,,,,
player,201912220oti,nor,EdwaMa01,def_pct,27%,,,,,
player,201912220oti,nor,EdwaMa01,special_teams,4,,,,,
player,201912220oti,nor,EdwaMa01,st_pct,11%,,,,,
player,201912220oti,nor,StalTa00,pos,NT,,,,,
player,201912220oti,nor,StalTa00,offense,0,,,,,
player,201912220oti,nor,StalTa00,off_pct,0%,,,,,
player,201912220oti,nor,StalTa00,defense,16,,,,,
player,201912220oti,nor,StalTa00,def_pct,26%,,,,,
player,201912220oti,nor,StalTa00,special_teams,0,,,,,
player,201912220oti,nor,StalTa00,st_pct,0%,,,,,
player,201912220oti,nor,GranCa01,pos,DE,,,,,
player,201912220oti,nor,GranCa01,offense,0,,,,,
player,201912220oti,nor,GranCa01,off_pct,0%,,,,,
player,201912220oti,nor,GranCa01,defense,14,,,,,
player,201912220oti,nor,GranCa01,def_pct,23%,,,,,
player,201912220oti,nor,GranCa01,special_teams,17,,,,,
player,201912220oti,nor,GranCa01,st_pct,49%,,,,,
player,201912220oti,nor,ApplEl00,pos,CB,,,,,
player,201912220oti,nor,ApplEl00,offense,0,,,,,
player,201912220oti,nor,ApplEl00,off_pct,0%,,,,,
player,201912220oti,nor,ApplEl00,defense,11,,,,,
player,201912220oti,nor,ApplEl00,def_pct,18%,,,,,
player,201912220oti,nor,ApplEl00,special_teams,0,,,,,
player,201912220oti,nor,ApplEl00,st_pct,0%,,,,,
player,201912220oti,nor,GrayJ.00,pos,SS,,,,,
player,201912220oti,nor,GrayJ.00,offense,0,,,,,
player,201912220oti,nor,GrayJ.00,off_pct,0%,,,,,
player,201912220oti,nor,GrayJ.00,defense,9,,,,,
player,201912220oti,nor,GrayJ.00,def_pct,15%,,,,,
player,201912220oti,nor,GrayJ.00,special_teams,25,,,,,
player,201912220oti,nor,GrayJ.00,st_pct,71%,,,,,
player,201912220oti,nor,RobeCr00,pos,LB,,,,,
player,201912220oti,nor,RobeCr00,offense,0,,,,,
player,201912220oti,nor,RobeCr00,off_pct,0%,,,,,
player,201912220oti,nor,RobeCr00,defense,0,,,,,
player,201912220oti,nor,RobeCr00,def_pct,0%,,,,,
player,201912220oti,nor,RobeCr00,special_teams,28,,,,,
player,201912220oti,nor,RobeCr00,st_pct,80%,,,,,
player,201912220oti,nor,HardJu01,pos,CB,,,,,
player,201912220oti,nor,HardJu01,offense,0,,,,,
player,201912220oti,nor,HardJu01,off_pct,0%,,,,,
player,201912220oti,nor,HardJu01,defense,0,,,,,
player,201912220oti,nor,HardJu01,def_pct,0%,,,,,
player,201912220oti,nor,HardJu01,special_teams,28,,,,,
player,201912220oti,nor,HardJu01,st_pct,80%,,,,,
player,201912220oti,nor,WashDw00,pos,RB,,,,,
player,201912220oti,nor,WashDw00,offense,0,,,,,
player,201912220oti,nor,WashDw00,off_pct,0%,,,,,
player,201912220oti,nor,WashDw00,defense,0,,,,,
player,201912220oti,nor,WashDw00,def_pct,0%,,,,,
player,201912220oti,nor,WashDw00,special_teams,23,,,,,
player,201912220oti,nor,WashDw00,st_pct,66%,,,,,
player,201912220oti,nor,AnthSt00,pos,LB,,,,,
player,201912220oti,nor,AnthSt00,offense,0,,,,,
player,201912220oti,nor,AnthSt00,off_pct,0%,,,,,
player,201912220oti,nor,AnthSt00,defense,0,,,,,
player,201912220oti,nor,AnthSt00,def_pct,0%,,,,,
player,201912220oti,nor,AnthSt00,special_teams,22,,,,,
player,201912220oti,nor,AnthSt00,st_pct,63%,,,,,
player,201912220oti,nor,LutzWi00,pos,K,,,,,
player,201912220oti,nor,LutzWi00,offense,0,,,,,
player,201912220oti,nor,LutzWi00,off_pct,0%,,,,,
player,201912220oti,nor,LutzWi00,defense,0,,,,,
player,201912220oti,nor,LutzWi00,def_pct,0%,,,,,
player,201912220oti,nor,LutzWi00,special_teams,13,,,,,
player,201912220oti,nor,LutzWi00,st_pct,37%,,,,,
player,201912220oti,nor,MorsTh00,pos,P,,,,,
player,201912220oti,nor,MorsTh00,offense,0,,,,,
player,201912220oti,nor,MorsTh00,off_pct,0%,,,,,
player,201912220oti,nor,MorsTh00,defense,0,,,,,
player,201912220oti,nor,MorsTh00,def_pct,0%,,,,,
player,201912220oti,nor,MorsTh00,special_teams,12,,,,,
player,201912220oti,nor,MorsTh00,st_pct,34%,,,,,
player,201912220oti,nor,WoodZa00,pos,LS,,,,,
player,201912220oti,nor,WoodZa00,offense,0,,,,,
player,201912220oti,nor,WoodZa00,off_pct,0%,,,,,
player,201912220oti,nor,WoodZa00,defense,0,,,,,
player,201912220oti,nor,WoodZa00,def_pct,0%,,,,,
player,201912220oti,nor,WoodZa00,special_teams,12,,,,,
player,201912220oti,nor,WoodZa00,st_pct,34%,,,,,
player,201912220oti,nor,OmamPa00,pos,G,,,,,
player,201912220oti,nor,OmamPa00,offense,0,,,,,
player,201912220oti,nor,OmamPa00,off_pct,0%,,,,,
player,201912220oti,nor,OmamPa00,defense,0,,,,,
player,201912220oti,nor,OmamPa00,def_pct,0%,,,,,
player,201912220oti,nor,OmamPa00,special_teams,6,,,,,
player,201912220oti,nor,OmamPa00,st_pct,17%,,,,,
