game,2019,9,20191103,201911030kan,min,"Minnesota Vikings",23,kan,"Kansas City Chiefs",26
player,201911030kan,min,TreaLa00,pos,WR,,,,,
player,201911030kan,min,TreaLa00,offense,20,,,,,
player,201911030kan,min,TreaLa00,off_pct,28%,,,,,
player,201911030kan,min,TreaLa00,defense,0,,,,,
player,201911030kan,min,TreaLa00,def_pct,0%,,,,,
player,201911030kan,min,TreaLa00,special_teams,0,,,,,
player,201911030kan,min,TreaLa00,st_pct,0%,,,,,
player,201911030kan,min,ConkTy00,pos,TE,,,,,
player,201911030kan,min,ConkTy00,offense,14,,,,,
player,201911030kan,min,ConkTy00,off_pct,20%,,,,,
player,201911030kan,min,ConkTy00,defense,0,,,,,
player,201911030kan,min,ConkTy00,def_pct,0%,,,,,
player,201911030kan,min,ConkTy00,special_teams,9,,,,,
player,201911030kan,min,ConkTy00,st_pct,26%,,,,,
player,201911030kan,min,AbduAm00,pos,RB,,,,,
player,201911030kan,min,AbduAm00,offense,9,,,,,
player,201911030kan,min,AbduAm00,off_pct,13%,,,,,
player,201911030kan,min,AbduAm00,defense,0,,,,,
player,201911030kan,min,AbduAm00,def_pct,0%,,,,,
player,201911030kan,min,AbduAm00,special_teams,24,,,,,
player,201911030kan,min,AbduAm00,st_pct,71%,,,,,
player,201911030kan,min,ThieAd00,pos,WR,,,,,
player,201911030kan,min,ThieAd00,offense,7,,,,,
player,201911030kan,min,ThieAd00,off_pct,10%,,,,,
player,201911030kan,min,ThieAd00,defense,0,,,,,
player,201911030kan,min,ThieAd00,def_pct,0%,,,,,
player,201911030kan,min,ThieAd00,special_teams,0,,,,,
player,201911030kan,min,ThieAd00,st_pct,0%,,,,,
player,201911030kan,min,MattAl01,pos,RB,,,,,
player,201911030kan,min,MattAl01,offense,6,,,,,
player,201911030kan,min,MattAl01,off_pct,8%,,,,,
player,201911030kan,min,MattAl01,defense,0,,,,,
player,201911030kan,min,MattAl01,def_pct,0%,,,,,
player,201911030kan,min,MattAl01,special_teams,0,,,,,
player,201911030kan,min,MattAl01,st_pct,0%,,,,,
player,201911030kan,min,HarrAn01,pos,FS,,,,,
player,201911030kan,min,HarrAn01,offense,0,,,,,
player,201911030kan,min,HarrAn01,off_pct,0%,,,,,
player,201911030kan,min,HarrAn01,defense,60,,,,,
player,201911030kan,min,HarrAn01,def_pct,100%,,,,,
player,201911030kan,min,HarrAn01,special_teams,14,,,,,
player,201911030kan,min,HarrAn01,st_pct,41%,,,,,
player,201911030kan,min,SmitHa00,pos,SS,,,,,
player,201911030kan,min,SmitHa00,offense,0,,,,,
player,201911030kan,min,SmitHa00,off_pct,0%,,,,,
player,201911030kan,min,SmitHa00,defense,60,,,,,
player,201911030kan,min,SmitHa00,def_pct,100%,,,,,
player,201911030kan,min,SmitHa00,special_teams,6,,,,,
player,201911030kan,min,SmitHa00,st_pct,18%,,,,,
player,201911030kan,min,BarrAn00,pos,LB,,,,,
player,201911030kan,min,BarrAn00,offense,0,,,,,
player,201911030kan,min,BarrAn00,off_pct,0%,,,,,
player,201911030kan,min,BarrAn00,defense,60,,,,,
player,201911030kan,min,BarrAn00,def_pct,100%,,,,,
player,201911030kan,min,BarrAn00,special_teams,6,,,,,
player,201911030kan,min,BarrAn00,st_pct,18%,,,,,
player,201911030kan,min,KendEr00,pos,LB,,,,,
player,201911030kan,min,KendEr00,offense,0,,,,,
player,201911030kan,min,KendEr00,off_pct,0%,,,,,
player,201911030kan,min,KendEr00,defense,60,,,,,
player,201911030kan,min,KendEr00,def_pct,100%,,,,,
player,201911030kan,min,KendEr00,special_teams,6,,,,,
player,201911030kan,min,KendEr00,st_pct,18%,,,,,
player,201911030kan,min,GrifEv99,pos,DE,,,,,
player,201911030kan,min,GrifEv99,offense,0,,,,,
player,201911030kan,min,GrifEv99,off_pct,0%,,,,,
player,201911030kan,min,GrifEv99,defense,55,,,,,
player,201911030kan,min,GrifEv99,def_pct,92%,,,,,
player,201911030kan,min,GrifEv99,special_teams,6,,,,,
player,201911030kan,min,GrifEv99,st_pct,18%,,,,,
player,201911030kan,min,RhodXa00,pos,CB,,,,,
player,201911030kan,min,RhodXa00,offense,0,,,,,
player,201911030kan,min,RhodXa00,off_pct,0%,,,,,
player,201911030kan,min,RhodXa00,defense,55,,,,,
player,201911030kan,min,RhodXa00,def_pct,92%,,,,,
player,201911030kan,min,RhodXa00,special_teams,0,,,,,
player,201911030kan,min,RhodXa00,st_pct,0%,,,,,
player,201911030kan,min,HuntDa01,pos,DE,,,,,
player,201911030kan,min,HuntDa01,offense,0,,,,,
player,201911030kan,min,HuntDa01,off_pct,0%,,,,,
player,201911030kan,min,HuntDa01,defense,52,,,,,
player,201911030kan,min,HuntDa01,def_pct,87%,,,,,
player,201911030kan,min,HuntDa01,special_teams,10,,,,,
player,201911030kan,min,HuntDa01,st_pct,29%,,,,,
player,201911030kan,min,WaynTr00,pos,CB,,,,,
player,201911030kan,min,WaynTr00,offense,0,,,,,
player,201911030kan,min,WaynTr00,off_pct,0%,,,,,
player,201911030kan,min,WaynTr00,defense,51,,,,,
player,201911030kan,min,WaynTr00,def_pct,85%,,,,,
player,201911030kan,min,WaynTr00,special_teams,0,,,,,
player,201911030kan,min,WaynTr00,st_pct,0%,,,,,
player,201911030kan,min,JoseLi99,pos,NT,,,,,
player,201911030kan,min,JoseLi99,offense,0,,,,,
player,201911030kan,min,JoseLi99,off_pct,0%,,,,,
player,201911030kan,min,JoseLi99,defense,44,,,,,
player,201911030kan,min,JoseLi99,def_pct,73%,,,,,
player,201911030kan,min,JoseLi99,special_teams,1,,,,,
player,201911030kan,min,JoseLi99,st_pct,3%,,,,,
player,201911030kan,min,HughMi00,pos,CB,,,,,
player,201911030kan,min,HughMi00,offense,0,,,,,
player,201911030kan,min,HughMi00,off_pct,0%,,,,,
player,201911030kan,min,HughMi00,defense,39,,,,,
player,201911030kan,min,HughMi00,def_pct,65%,,,,,
player,201911030kan,min,HughMi00,special_teams,16,,,,,
player,201911030kan,min,HughMi00,st_pct,47%,,,,,
player,201911030kan,min,StepSh00,pos,DT,,,,,
player,201911030kan,min,StepSh00,offense,0,,,,,
player,201911030kan,min,StepSh00,off_pct,0%,,,,,
player,201911030kan,min,StepSh00,defense,38,,,,,
player,201911030kan,min,StepSh00,def_pct,63%,,,,,
player,201911030kan,min,StepSh00,special_teams,6,,,,,
player,201911030kan,min,StepSh00,st_pct,18%,,,,,
player,201911030kan,min,AlexMa01,pos,CB,,,,,
player,201911030kan,min,AlexMa01,offense,0,,,,,
player,201911030kan,min,AlexMa01,off_pct,0%,,,,,
player,201911030kan,min,AlexMa01,defense,32,,,,,
player,201911030kan,min,AlexMa01,def_pct,53%,,,,,
player,201911030kan,min,AlexMa01,special_teams,0,,,,,
player,201911030kan,min,AlexMa01,st_pct,0%,,,,,
player,201911030kan,min,WeatSt00,pos,DE,,,,,
player,201911030kan,min,WeatSt00,offense,0,,,,,
player,201911030kan,min,WeatSt00,off_pct,0%,,,,,
player,201911030kan,min,WeatSt00,defense,18,,,,,
player,201911030kan,min,WeatSt00,def_pct,30%,,,,,
player,201911030kan,min,WeatSt00,special_teams,17,,,,,
player,201911030kan,min,WeatSt00,st_pct,50%,,,,,
player,201911030kan,min,OdenIf00,pos,DE,,,,,
player,201911030kan,min,OdenIf00,offense,0,,,,,
player,201911030kan,min,OdenIf00,off_pct,0%,,,,,
player,201911030kan,min,OdenIf00,defense,17,,,,,
player,201911030kan,min,OdenIf00,def_pct,28%,,,,,
player,201911030kan,min,OdenIf00,special_teams,0,,,,,
player,201911030kan,min,OdenIf00,st_pct,0%,,,,,
player,201911030kan,min,JohnJa09,pos,NT,,,,,
player,201911030kan,min,JohnJa09,offense,0,,,,,
player,201911030kan,min,JohnJa09,off_pct,0%,,,,,
player,201911030kan,min,JohnJa09,defense,14,,,,,
player,201911030kan,min,JohnJa09,def_pct,23%,,,,,
player,201911030kan,min,JohnJa09,special_teams,5,,,,,
player,201911030kan,min,JohnJa09,st_pct,15%,,,,,
player,201911030kan,min,GedeBe00,pos,LB,,,,,
player,201911030kan,min,GedeBe00,offense,0,,,,,
player,201911030kan,min,GedeBe00,off_pct,0%,,,,,
player,201911030kan,min,GedeBe00,defense,3,,,,,
player,201911030kan,min,GedeBe00,def_pct,5%,,,,,
player,201911030kan,min,GedeBe00,special_teams,24,,,,,
player,201911030kan,min,GedeBe00,st_pct,71%,,,,,
player,201911030kan,min,KearJa00,pos,FS,,,,,
player,201911030kan,min,KearJa00,offense,0,,,,,
player,201911030kan,min,KearJa00,off_pct,0%,,,,,
player,201911030kan,min,KearJa00,defense,1,,,,,
player,201911030kan,min,KearJa00,def_pct,2%,,,,,
player,201911030kan,min,KearJa00,special_teams,24,,,,,
player,201911030kan,min,KearJa00,st_pct,71%,,,,,
player,201911030kan,min,WilsEr00,pos,LB,,,,,
player,201911030kan,min,WilsEr00,offense,0,,,,,
player,201911030kan,min,WilsEr00,off_pct,0%,,,,,
player,201911030kan,min,WilsEr00,defense,1,,,,,
player,201911030kan,min,WilsEr00,def_pct,2%,,,,,
player,201911030kan,min,WilsEr00,special_teams,24,,,,,
player,201911030kan,min,WilsEr00,st_pct,71%,,,,,
player,201911030kan,min,BrotKe00,pos,LB,,,,,
player,201911030kan,min,BrotKe00,offense,0,,,,,
player,201911030kan,min,BrotKe00,off_pct,0%,,,,,
player,201911030kan,min,BrotKe00,defense,0,,,,,
player,201911030kan,min,BrotKe00,def_pct,0%,,,,,
player,201911030kan,min,BrotKe00,special_teams,24,,,,,
player,201911030kan,min,BrotKe00,st_pct,71%,,,,,
player,201911030kan,min,BoydKr00,pos,CB,,,,,
player,201911030kan,min,BoydKr00,offense,0,,,,,
player,201911030kan,min,BoydKr00,off_pct,0%,,,,,
player,201911030kan,min,BoydKr00,defense,0,,,,,
player,201911030kan,min,BoydKr00,def_pct,0%,,,,,
player,201911030kan,min,BoydKr00,special_teams,22,,,,,
player,201911030kan,min,BoydKr00,st_pct,65%,,,,,
player,201911030kan,min,BoonMi00,pos,RB,,,,,
player,201911030kan,min,BoonMi00,offense,0,,,,,
player,201911030kan,min,BoonMi00,off_pct,0%,,,,,
player,201911030kan,min,BoonMi00,defense,0,,,,,
player,201911030kan,min,BoonMi00,def_pct,0%,,,,,
player,201911030kan,min,BoonMi00,special_teams,22,,,,,
player,201911030kan,min,BoonMi00,st_pct,65%,,,,,
player,201911030kan,min,HillHo00,pos,CB,,,,,
player,201911030kan,min,HillHo00,offense,0,,,,,
player,201911030kan,min,HillHo00,off_pct,0%,,,,,
player,201911030kan,min,HillHo00,defense,0,,,,,
player,201911030kan,min,HillHo00,def_pct,0%,,,,,
player,201911030kan,min,HillHo00,special_teams,12,,,,,
player,201911030kan,min,HillHo00,st_pct,35%,,,,,
player,201911030kan,min,CuttAu00,pos,LS,,,,,
player,201911030kan,min,CuttAu00,offense,0,,,,,
player,201911030kan,min,CuttAu00,off_pct,0%,,,,,
player,201911030kan,min,CuttAu00,defense,0,,,,,
player,201911030kan,min,CuttAu00,def_pct,0%,,,,,
player,201911030kan,min,CuttAu00,special_teams,12,,,,,
player,201911030kan,min,CuttAu00,st_pct,35%,,,,,
player,201911030kan,min,ColqBr00,pos,P,,,,,
player,201911030kan,min,ColqBr00,offense,0,,,,,
player,201911030kan,min,ColqBr00,off_pct,0%,,,,,
player,201911030kan,min,ColqBr00,defense,0,,,,,
player,201911030kan,min,ColqBr00,def_pct,0%,,,,,
player,201911030kan,min,ColqBr00,special_teams,12,,,,,
player,201911030kan,min,ColqBr00,st_pct,35%,,,,,
player,201911030kan,min,BailDa00,pos,K,,,,,
player,201911030kan,min,BailDa00,offense,0,,,,,
player,201911030kan,min,BailDa00,off_pct,0%,,,,,
player,201911030kan,min,BailDa00,defense,0,,,,,
player,201911030kan,min,BailDa00,def_pct,0%,,,,,
player,201911030kan,min,BailDa00,special_teams,9,,,,,
player,201911030kan,min,BailDa00,st_pct,26%,,,,,
player,201911030kan,min,HillRa01,pos,T,,,,,
player,201911030kan,min,HillRa01,offense,0,,,,,
player,201911030kan,min,HillRa01,off_pct,0%,,,,,
player,201911030kan,min,HillRa01,defense,0,,,,,
player,201911030kan,min,HillRa01,def_pct,0%,,,,,
player,201911030kan,min,HillRa01,special_teams,4,,,,,
player,201911030kan,min,HillRa01,st_pct,12%,,,,,
player,201911030kan,min,DoziDa00,pos,G,,,,,
player,201911030kan,min,DoziDa00,offense,0,,,,,
player,201911030kan,min,DoziDa00,off_pct,0%,,,,,
player,201911030kan,min,DoziDa00,defense,0,,,,,
player,201911030kan,min,DoziDa00,def_pct,0%,,,,,
player,201911030kan,min,DoziDa00,special_teams,4,,,,,
player,201911030kan,min,DoziDa00,st_pct,12%,,,,,
