game,2019,3,20190922,201909220sfo,pit,"Pittsburgh Steelers",20,sfo,"San Francisco 49ers",24
player,201909220sfo,pit,NelsSt01,defense,79,,,,,
player,201909220sfo,pit,NelsSt01,def_pct,100%,,,,,
player,201909220sfo,pit,NelsSt01,special_teams,4,,,,,
player,201909220sfo,pit,NelsSt01,st_pct,15%,,,,,
player,201909220sfo,pit,EdmuTe00,pos,SS,,,,,
player,201909220sfo,pit,EdmuTe00,offense,0,,,,,
player,201909220sfo,pit,EdmuTe00,off_pct,0%,,,,,
player,201909220sfo,pit,EdmuTe00,defense,79,,,,,
player,201909220sfo,pit,EdmuTe00,def_pct,100%,,,,,
player,201909220sfo,pit,EdmuTe00,special_teams,4,,,,,
player,201909220sfo,pit,EdmuTe00,st_pct,15%,,,,,
player,201909220sfo,pit,BarrMa00,pos,LB,,,,,
player,201909220sfo,pit,BarrMa00,offense,0,,,,,
player,201909220sfo,pit,BarrMa00,off_pct,0%,,,,,
player,201909220sfo,pit,BarrMa00,defense,79,,,,,
player,201909220sfo,pit,BarrMa00,def_pct,100%,,,,,
player,201909220sfo,pit,BarrMa00,special_teams,0,,,,,
player,201909220sfo,pit,BarrMa00,st_pct,0%,,,,,
player,201909220sfo,pit,HadeJo99,pos,CB,,,,,
player,201909220sfo,pit,HadeJo99,offense,0,,,,,
player,201909220sfo,pit,HadeJo99,off_pct,0%,,,,,
player,201909220sfo,pit,HadeJo99,defense,78,,,,,
player,201909220sfo,pit,HadeJo99,def_pct,99%,,,,,
player,201909220sfo,pit,HadeJo99,special_teams,4,,,,,
player,201909220sfo,pit,HadeJo99,st_pct,15%,,,,,
player,201909220sfo,pit,DuprAl00,pos,LB,,,,,
player,201909220sfo,pit,DuprAl00,offense,0,,,,,
player,201909220sfo,pit,DuprAl00,off_pct,0%,,,,,
player,201909220sfo,pit,DuprAl00,defense,75,,,,,
player,201909220sfo,pit,DuprAl00,def_pct,95%,,,,,
player,201909220sfo,pit,DuprAl00,special_teams,4,,,,,
player,201909220sfo,pit,DuprAl00,st_pct,15%,,,,,
player,201909220sfo,pit,WattT.00,pos,LB,,,,,
player,201909220sfo,pit,WattT.00,offense,0,,,,,
player,201909220sfo,pit,WattT.00,off_pct,0%,,,,,
player,201909220sfo,pit,WattT.00,defense,72,,,,,
player,201909220sfo,pit,WattT.00,def_pct,91%,,,,,
player,201909220sfo,pit,WattT.00,special_teams,4,,,,,
player,201909220sfo,pit,WattT.00,st_pct,15%,,,,,
player,201909220sfo,pit,HeywCa01,pos,DT,,,,,
player,201909220sfo,pit,HeywCa01,offense,0,,,,,
player,201909220sfo,pit,HeywCa01,off_pct,0%,,,,,
player,201909220sfo,pit,HeywCa01,defense,56,,,,,
player,201909220sfo,pit,HeywCa01,def_pct,71%,,,,,
player,201909220sfo,pit,HeywCa01,special_teams,7,,,,,
player,201909220sfo,pit,HeywCa01,st_pct,26%,,,,,
player,201909220sfo,pit,TuitSt00,pos,DE,,,,,
player,201909220sfo,pit,TuitSt00,offense,0,,,,,
player,201909220sfo,pit,TuitSt00,off_pct,0%,,,,,
player,201909220sfo,pit,TuitSt00,defense,52,,,,,
player,201909220sfo,pit,TuitSt00,def_pct,66%,,,,,
player,201909220sfo,pit,TuitSt00,special_teams,4,,,,,
player,201909220sfo,pit,TuitSt00,st_pct,15%,,,,,
player,201909220sfo,pit,HargJa00,pos,NT,,,,,
player,201909220sfo,pit,HargJa00,offense,0,,,,,
player,201909220sfo,pit,HargJa00,off_pct,0%,,,,,
player,201909220sfo,pit,HargJa00,defense,46,,,,,
player,201909220sfo,pit,HargJa00,def_pct,58%,,,,,
player,201909220sfo,pit,HargJa00,special_teams,0,,,,,
player,201909220sfo,pit,HargJa00,st_pct,0%,,,,,
player,201909220sfo,pit,AluaTy99,pos,DE,,,,,
player,201909220sfo,pit,AluaTy99,offense,0,,,,,
player,201909220sfo,pit,AluaTy99,off_pct,0%,,,,,
player,201909220sfo,pit,AluaTy99,defense,35,,,,,
player,201909220sfo,pit,AluaTy99,def_pct,44%,,,,,
player,201909220sfo,pit,AluaTy99,special_teams,5,,,,,
player,201909220sfo,pit,AluaTy99,st_pct,19%,,,,,
player,201909220sfo,pit,McCuDa00,pos,NT,,,,,
player,201909220sfo,pit,McCuDa00,offense,0,,,,,
player,201909220sfo,pit,McCuDa00,off_pct,0%,,,,,
player,201909220sfo,pit,McCuDa00,defense,20,,,,,
player,201909220sfo,pit,McCuDa00,def_pct,25%,,,,,
player,201909220sfo,pit,McCuDa00,special_teams,4,,,,,
player,201909220sfo,pit,McCuDa00,st_pct,15%,,,,,
player,201909220sfo,pit,HiltMi01,pos,CB,,,,,
player,201909220sfo,pit,HiltMi01,offense,0,,,,,
player,201909220sfo,pit,HiltMi01,off_pct,0%,,,,,
player,201909220sfo,pit,HiltMi01,defense,17,,,,,
player,201909220sfo,pit,HiltMi01,def_pct,22%,,,,,
player,201909220sfo,pit,HiltMi01,special_teams,3,,,,,
player,201909220sfo,pit,HiltMi01,st_pct,11%,,,,,
player,201909220sfo,pit,AdenOl00,pos,LB,,,,,
player,201909220sfo,pit,AdenOl00,offense,0,,,,,
player,201909220sfo,pit,AdenOl00,off_pct,0%,,,,,
player,201909220sfo,pit,AdenOl00,defense,11,,,,,
player,201909220sfo,pit,AdenOl00,def_pct,14%,,,,,
player,201909220sfo,pit,AdenOl00,special_teams,16,,,,,
player,201909220sfo,pit,AdenOl00,st_pct,59%,,,,,
player,201909220sfo,pit,SuttCa00,pos,CB,,,,,
player,201909220sfo,pit,SuttCa00,offense,0,,,,,
player,201909220sfo,pit,SuttCa00,off_pct,0%,,,,,
player,201909220sfo,pit,SuttCa00,defense,11,,,,,
player,201909220sfo,pit,SuttCa00,def_pct,14%,,,,,
player,201909220sfo,pit,SuttCa00,special_teams,7,,,,,
player,201909220sfo,pit,SuttCa00,st_pct,26%,,,,,
player,201909220sfo,pit,BurnAr00,pos,CB,,,,,
player,201909220sfo,pit,BurnAr00,offense,0,,,,,
player,201909220sfo,pit,BurnAr00,off_pct,0%,,,,,
player,201909220sfo,pit,BurnAr00,defense,1,,,,,
player,201909220sfo,pit,BurnAr00,def_pct,1%,,,,,
player,201909220sfo,pit,BurnAr00,special_teams,13,,,,,
player,201909220sfo,pit,BurnAr00,st_pct,48%,,,,,
player,201909220sfo,pit,GilbUl00,pos,LB,,,,,
player,201909220sfo,pit,GilbUl00,offense,0,,,,,
player,201909220sfo,pit,GilbUl00,off_pct,0%,,,,,
player,201909220sfo,pit,GilbUl00,defense,0,,,,,
player,201909220sfo,pit,GilbUl00,def_pct,0%,,,,,
player,201909220sfo,pit,GilbUl00,special_teams,23,,,,,
player,201909220sfo,pit,GilbUl00,st_pct,85%,,,,,
player,201909220sfo,pit,ElliJa02,pos,LB,,,,,
player,201909220sfo,pit,ElliJa02,offense,0,,,,,
player,201909220sfo,pit,ElliJa02,off_pct,0%,,,,,
player,201909220sfo,pit,ElliJa02,defense,0,,,,,
player,201909220sfo,pit,ElliJa02,def_pct,0%,,,,,
player,201909220sfo,pit,ElliJa02,special_teams,19,,,,,
player,201909220sfo,pit,ElliJa02,st_pct,70%,,,,,
player,201909220sfo,pit,MataTy00,pos,LB,,,,,
player,201909220sfo,pit,MataTy00,offense,0,,,,,
player,201909220sfo,pit,MataTy00,off_pct,0%,,,,,
player,201909220sfo,pit,MataTy00,defense,0,,,,,
player,201909220sfo,pit,MataTy00,def_pct,0%,,,,,
player,201909220sfo,pit,MataTy00,special_teams,19,,,,,
player,201909220sfo,pit,MataTy00,st_pct,70%,,,,,
player,201909220sfo,pit,DangJo00,pos,SS,,,,,
player,201909220sfo,pit,DangJo00,offense,0,,,,,
player,201909220sfo,pit,DangJo00,off_pct,0%,,,,,
player,201909220sfo,pit,DangJo00,defense,0,,,,,
player,201909220sfo,pit,DangJo00,def_pct,0%,,,,,
player,201909220sfo,pit,DangJo00,special_teams,19,,,,,
player,201909220sfo,pit,DangJo00,st_pct,70%,,,,,
player,201909220sfo,pit,CanaKa00,pos,LS,,,,,
player,201909220sfo,pit,CanaKa00,offense,0,,,,,
player,201909220sfo,pit,CanaKa00,off_pct,0%,,,,,
player,201909220sfo,pit,CanaKa00,defense,0,,,,,
player,201909220sfo,pit,CanaKa00,def_pct,0%,,,,,
player,201909220sfo,pit,CanaKa00,special_teams,10,,,,,
player,201909220sfo,pit,CanaKa00,st_pct,37%,,,,,
player,201909220sfo,pit,BerrJo00,pos,P,,,,,
player,201909220sfo,pit,BerrJo00,offense,0,,,,,
player,201909220sfo,pit,BerrJo00,off_pct,0%,,,,,
player,201909220sfo,pit,BerrJo00,defense,0,,,,,
player,201909220sfo,pit,BerrJo00,def_pct,0%,,,,,
player,201909220sfo,pit,BerrJo00,special_teams,10,,,,,
player,201909220sfo,pit,BerrJo00,st_pct,37%,,,,,
player,201909220sfo,pit,BoswCh00,pos,K,,,,,
player,201909220sfo,pit,BoswCh00,offense,0,,,,,
player,201909220sfo,pit,BoswCh00,off_pct,0%,,,,,
player,201909220sfo,pit,BoswCh00,defense,0,,,,,
player,201909220sfo,pit,BoswCh00,def_pct,0%,,,,,
player,201909220sfo,pit,BoswCh00,special_teams,9,,,,,
player,201909220sfo,pit,BoswCh00,st_pct,33%,,,,,
player,201909220sfo,pit,KellKa02,pos,FS,,,,,
player,201909220sfo,pit,KellKa02,offense,0,,,,,
player,201909220sfo,pit,KellKa02,off_pct,0%,,,,,
player,201909220sfo,pit,KellKa02,defense,0,,,,,
player,201909220sfo,pit,KellKa02,def_pct,0%,,,,,
player,201909220sfo,pit,KellKa02,special_teams,5,,,,,
player,201909220sfo,pit,KellKa02,st_pct,19%,,,,,
player,201909220sfo,pit,SwitRy00,pos,WR,,,,,
player,201909220sfo,pit,SwitRy00,offense,0,,,,,
player,201909220sfo,pit,SwitRy00,off_pct,0%,,,,,
player,201909220sfo,pit,SwitRy00,defense,0,,,,,
player,201909220sfo,pit,SwitRy00,def_pct,0%,,,,,
player,201909220sfo,pit,SwitRy00,special_teams,5,,,,,
player,201909220sfo,pit,SwitRy00,st_pct,19%,,,,,
player,201909220sfo,pit,FinnB.01,pos,C,,,,,
player,201909220sfo,pit,FinnB.01,offense,0,,,,,
player,201909220sfo,pit,FinnB.01,off_pct,0%,,,,,
player,201909220sfo,pit,FinnB.01,defense,0,,,,,
player,201909220sfo,pit,FinnB.01,def_pct,0%,,,,,
player,201909220sfo,pit,FinnB.01,special_teams,4,,,,,
player,201909220sfo,pit,FinnB.01,st_pct,15%,,,,,
player,201909220sfo,pit,LaynJu00,pos,CB,,,,,
player,201909220sfo,pit,LaynJu00,offense,0,,,,,
player,201909220sfo,pit,LaynJu00,off_pct,0%,,,,,
player,201909220sfo,pit,LaynJu00,defense,0,,,,,
player,201909220sfo,pit,LaynJu00,def_pct,0%,,,,,
player,201909220sfo,pit,LaynJu00,special_teams,2,,,,,
player,201909220sfo,pit,LaynJu00,st_pct,7%,,,,,
