game,2019,15,20191216,201912160nor,clt,"Indianapolis Colts",7,nor,"New Orleans Saints",34
player,201912160nor,nor,LutzWi00,st_pct,50%,,,,,
player,201912160nor,nor,AnthSt00,pos,LB,,,,,
player,201912160nor,nor,AnthSt00,offense,0,,,,,
player,201912160nor,nor,AnthSt00,off_pct,0%,,,,,
player,201912160nor,nor,AnthSt00,defense,0,,,,,
player,201912160nor,nor,AnthSt00,def_pct,0%,,,,,
player,201912160nor,nor,AnthSt00,special_teams,11,,,,,
player,201912160nor,nor,AnthSt00,st_pct,46%,,,,,
player,201912160nor,nor,MorsTh00,pos,P,,,,,
player,201912160nor,nor,MorsTh00,offense,0,,,,,
player,201912160nor,nor,MorsTh00,off_pct,0%,,,,,
player,201912160nor,nor,MorsTh00,defense,0,,,,,
player,201912160nor,nor,MorsTh00,def_pct,0%,,,,,
player,201912160nor,nor,MorsTh00,special_teams,8,,,,,
player,201912160nor,nor,MorsTh00,st_pct,33%,,,,,
player,201912160nor,nor,WoodZa00,pos,LS,,,,,
player,201912160nor,nor,WoodZa00,offense,0,,,,,
player,201912160nor,nor,WoodZa00,off_pct,0%,,,,,
player,201912160nor,nor,WoodZa00,defense,0,,,,,
player,201912160nor,nor,WoodZa00,def_pct,0%,,,,,
player,201912160nor,nor,WoodZa00,special_teams,8,,,,,
player,201912160nor,nor,WoodZa00,st_pct,33%,,,,,
player,201912160nor,clt,CastAn00,pos,T,,,,,
player,201912160nor,clt,CastAn00,offense,56,,,,,
player,201912160nor,clt,CastAn00,off_pct,100%,,,,,
player,201912160nor,clt,CastAn00,defense,0,,,,,
player,201912160nor,clt,CastAn00,def_pct,0%,,,,,
player,201912160nor,clt,CastAn00,special_teams,1,,,,,
player,201912160nor,clt,CastAn00,st_pct,4%,,,,,
player,201912160nor,clt,SmitBr06,pos,G,,,,,
player,201912160nor,clt,SmitBr06,offense,56,,,,,
player,201912160nor,clt,SmitBr06,off_pct,100%,,,,,
player,201912160nor,clt,SmitBr06,defense,0,,,,,
player,201912160nor,clt,SmitBr06,def_pct,0%,,,,,
player,201912160nor,clt,SmitBr06,special_teams,1,,,,,
player,201912160nor,clt,SmitBr06,st_pct,4%,,,,,
player,201912160nor,clt,NelsQu00,pos,G,,,,,
player,201912160nor,clt,NelsQu00,offense,56,,,,,
player,201912160nor,clt,NelsQu00,off_pct,100%,,,,,
player,201912160nor,clt,NelsQu00,defense,0,,,,,
player,201912160nor,clt,NelsQu00,def_pct,0%,,,,,
player,201912160nor,clt,NelsQu00,special_teams,1,,,,,
player,201912160nor,clt,NelsQu00,st_pct,4%,,,,,
player,201912160nor,clt,GlowMa00,pos,G,,,,,
player,201912160nor,clt,GlowMa00,offense,56,,,,,
player,201912160nor,clt,GlowMa00,off_pct,100%,,,,,
player,201912160nor,clt,GlowMa00,defense,0,,,,,
player,201912160nor,clt,GlowMa00,def_pct,0%,,,,,
player,201912160nor,clt,GlowMa00,special_teams,1,,,,,
player,201912160nor,clt,GlowMa00,st_pct,4%,,,,,
player,201912160nor,clt,BrisJa00,pos,QB,,,,,
player,201912160nor,clt,BrisJa00,offense,56,,,,,
player,201912160nor,clt,BrisJa00,off_pct,100%,,,,,
player,201912160nor,clt,BrisJa00,defense,0,,,,,
player,201912160nor,clt,BrisJa00,def_pct,0%,,,,,
player,201912160nor,clt,BrisJa00,special_teams,0,,,,,
player,201912160nor,clt,BrisJa00,st_pct,0%,,,,,
player,201912160nor,clt,KellRy00,pos,C,,,,,
player,201912160nor,clt,KellRy00,offense,56,,,,,
player,201912160nor,clt,KellRy00,off_pct,100%,,,,,
player,201912160nor,clt,KellRy00,defense,0,,,,,
player,201912160nor,clt,KellRy00,def_pct,0%,,,,,
player,201912160nor,clt,KellRy00,special_teams,0,,,,,
player,201912160nor,clt,KellRy00,st_pct,0%,,,,,
player,201912160nor,clt,DoylJa00,pos,TE,,,,,
player,201912160nor,clt,DoylJa00,offense,46,,,,,
player,201912160nor,clt,DoylJa00,off_pct,82%,,,,,
player,201912160nor,clt,DoylJa00,defense,0,,,,,
player,201912160nor,clt,DoylJa00,def_pct,0%,,,,,
player,201912160nor,clt,DoylJa00,special_teams,0,,,,,
player,201912160nor,clt,DoylJa00,st_pct,0%,,,,,
player,201912160nor,clt,JohnMa07,pos,WR,,,,,
player,201912160nor,clt,JohnMa07,offense,45,,,,,
player,201912160nor,clt,JohnMa07,off_pct,80%,,,,,
player,201912160nor,clt,JohnMa07,defense,0,,,,,
player,201912160nor,clt,JohnMa07,def_pct,0%,,,,,
player,201912160nor,clt,JohnMa07,special_teams,6,,,,,
player,201912160nor,clt,JohnMa07,st_pct,25%,,,,,
player,201912160nor,clt,PascZa00,pos,WR,,,,,
player,201912160nor,clt,PascZa00,offense,45,,,,,
player,201912160nor,clt,PascZa00,off_pct,80%,,,,,
player,201912160nor,clt,PascZa00,defense,0,,,,,
player,201912160nor,clt,PascZa00,def_pct,0%,,,,,
player,201912160nor,clt,PascZa00,special_teams,0,,,,,
player,201912160nor,clt,PascZa00,st_pct,0%,,,,,
player,201912160nor,clt,InmaDo00,pos,WR,,,,,
player,201912160nor,clt,InmaDo00,offense,31,,,,,
player,201912160nor,clt,InmaDo00,off_pct,55%,,,,,
player,201912160nor,clt,InmaDo00,defense,0,,,,,
player,201912160nor,clt,InmaDo00,def_pct,0%,,,,,
player,201912160nor,clt,InmaDo00,special_teams,0,,,,,
player,201912160nor,clt,InmaDo00,st_pct,0%,,,,,
player,201912160nor,clt,HiltT.00,pos,WR,,,,,
player,201912160nor,clt,HiltT.00,offense,29,,,,,
player,201912160nor,clt,HiltT.00,off_pct,52%,,,,,
player,201912160nor,clt,HiltT.00,defense,0,,,,,
player,201912160nor,clt,HiltT.00,def_pct,0%,,,,,
player,201912160nor,clt,HiltT.00,special_teams,0,,,,,
player,201912160nor,clt,HiltT.00,st_pct,0%,,,,,
player,201912160nor,clt,MackMa00,pos,RB,,,,,
player,201912160nor,clt,MackMa00,offense,25,,,,,
player,201912160nor,clt,MackMa00,off_pct,45%,,,,,
player,201912160nor,clt,MackMa00,defense,0,,,,,
player,201912160nor,clt,MackMa00,def_pct,0%,,,,,
player,201912160nor,clt,MackMa00,special_teams,0,,,,,
player,201912160nor,clt,MackMa00,st_pct,0%,,,,,
player,201912160nor,clt,WilkJo01,pos,RB,,,,,
player,201912160nor,clt,WilkJo01,offense,24,,,,,
player,201912160nor,clt,WilkJo01,off_pct,43%,,,,,
player,201912160nor,clt,WilkJo01,defense,0,,,,,
player,201912160nor,clt,WilkJo01,def_pct,0%,,,,,
player,201912160nor,clt,WilkJo01,special_teams,15,,,,,
player,201912160nor,clt,WilkJo01,st_pct,62%,,,,,
player,201912160nor,clt,AlieMo00,pos,TE,,,,,
player,201912160nor,clt,AlieMo00,offense,14,,,,,
player,201912160nor,clt,AlieMo00,off_pct,25%,,,,,
player,201912160nor,clt,AlieMo00,defense,0,,,,,
player,201912160nor,clt,AlieMo00,def_pct,0%,,,,,
player,201912160nor,clt,AlieMo00,special_teams,1,,,,,
player,201912160nor,clt,AlieMo00,st_pct,4%,,,,,
player,201912160nor,clt,DuliAs00,pos,WR,,,,,
player,201912160nor,clt,DuliAs00,offense,9,,,,,
player,201912160nor,clt,DuliAs00,off_pct,16%,,,,,
player,201912160nor,clt,DuliAs00,defense,0,,,,,
player,201912160nor,clt,DuliAs00,def_pct,0%,,,,,
player,201912160nor,clt,DuliAs00,special_teams,11,,,,,
player,201912160nor,clt,DuliAs00,st_pct,46%,,,,,
player,201912160nor,clt,HineNy00,pos,RB,,,,,
player,201912160nor,clt,HineNy00,offense,9,,,,,
player,201912160nor,clt,HineNy00,off_pct,16%,,,,,
player,201912160nor,clt,HineNy00,defense,0,,,,,
player,201912160nor,clt,HineNy00,def_pct,0%,,,,,
player,201912160nor,clt,HineNy00,special_teams,8,,,,,
player,201912160nor,clt,HineNy00,st_pct,33%,,,,,
player,201912160nor,clt,HaegJo00,pos,G,,,,,
player,201912160nor,clt,HaegJo00,offense,2,,,,,
player,201912160nor,clt,HaegJo00,off_pct,4%,,,,,
player,201912160nor,clt,HaegJo00,defense,0,,,,,
player,201912160nor,clt,HaegJo00,def_pct,0%,,,,,
player,201912160nor,clt,HaegJo00,special_teams,1,,,,,
player,201912160nor,clt,HaegJo00,st_pct,4%,,,,,
player,201912160nor,clt,WillJo07,pos,RB,,,,,
player,201912160nor,clt,WillJo07,offense,1,,,,,
player,201912160nor,clt,WillJo07,off_pct,2%,,,,,
player,201912160nor,clt,WillJo07,defense,0,,,,,
player,201912160nor,clt,WillJo07,def_pct,0%,,,,,
player,201912160nor,clt,WillJo07,special_teams,13,,,,,
player,201912160nor,clt,WillJo07,st_pct,54%,,,,,
player,201912160nor,clt,Ya-SRo00,pos,CB,,,,,
player,201912160nor,clt,Ya-SRo00,offense,0,,,,,
player,201912160nor,clt,Ya-SRo00,off_pct,0%,,,,,
player,201912160nor,clt,Ya-SRo00,defense,67,,,,,
player,201912160nor,clt,Ya-SRo00,def_pct,100%,,,,,
player,201912160nor,clt,Ya-SRo00,special_teams,10,,,,,
player,201912160nor,clt,Ya-SRo00,st_pct,42%,,,,,
player,201912160nor,clt,LeonDa00,pos,LB,,,,,
player,201912160nor,clt,LeonDa00,offense,0,,,,,
player,201912160nor,clt,LeonDa00,off_pct,0%,,,,,
player,201912160nor,clt,LeonDa00,defense,67,,,,,
player,201912160nor,clt,LeonDa00,def_pct,100%,,,,,
player,201912160nor,clt,LeonDa00,special_teams,6,,,,,
player,201912160nor,clt,LeonDa00,st_pct,25%,,,,,
player,201912160nor,clt,HookMa00,pos,FS,,,,,
player,201912160nor,clt,HookMa00,offense,0,,,,,
player,201912160nor,clt,HookMa00,off_pct,0%,,,,,
player,201912160nor,clt,HookMa00,defense,67,,,,,
player,201912160nor,clt,HookMa00,def_pct,100%,,,,,
player,201912160nor,clt,HookMa00,special_teams,2,,,,,
player,201912160nor,clt,HookMa00,st_pct,8%,,,,,
player,201912160nor,clt,WillKh00,pos,SS,,,,,
player,201912160nor,clt,WillKh00,offense,0,,,,,
player,201912160nor,clt,WillKh00,off_pct,0%,,,,,
player,201912160nor,clt,WillKh00,defense,67,,,,,
player,201912160nor,clt,WillKh00,def_pct,100%,,,,,
player,201912160nor,clt,WillKh00,special_teams,1,,,,,
player,201912160nor,clt,WillKh00,st_pct,4%,,,,,
player,201912160nor,clt,DesiPi00,pos,CB,,,,,
player,201912160nor,clt,DesiPi00,offense,0,,,,,
player,201912160nor,clt,DesiPi00,off_pct,0%,,,,,
player,201912160nor,clt,DesiPi00,defense,57,,,,,
player,201912160nor,clt,DesiPi00,def_pct,85%,,,,,
player,201912160nor,clt,DesiPi00,special_teams,0,,,,,
player,201912160nor,clt,DesiPi00,st_pct,0%,,,,,
player,201912160nor,clt,WalkAn01,pos,LB,,,,,
player,201912160nor,clt,WalkAn01,offense,0,,,,,
player,201912160nor,clt,WalkAn01,off_pct,0%,,,,,
player,201912160nor,clt,WalkAn01,defense,55,,,,,
player,201912160nor,clt,WalkAn01,def_pct,82%,,,,,
player,201912160nor,clt,WalkAn01,special_teams,13,,,,,
player,201912160nor,clt,WalkAn01,st_pct,54%,,,,,
player,201912160nor,clt,StewGr00,pos,NT,,,,,
player,201912160nor,clt,StewGr00,offense,0,,,,,
player,201912160nor,clt,StewGr00,off_pct,0%,,,,,
player,201912160nor,clt,StewGr00,defense,45,,,,,
player,201912160nor,clt,StewGr00,def_pct,67%,,,,,
player,201912160nor,clt,StewGr00,special_teams,6,,,,,
player,201912160nor,clt,StewGr00,st_pct,25%,,,,,
player,201912160nor,clt,AutrDe00,pos,DT,,,,,
player,201912160nor,clt,AutrDe00,offense,0,,,,,
player,201912160nor,clt,AutrDe00,off_pct,0%,,,,,
player,201912160nor,clt,AutrDe00,defense,40,,,,,
player,201912160nor,clt,AutrDe00,def_pct,60%,,,,,
player,201912160nor,clt,AutrDe00,special_teams,6,,,,,
player,201912160nor,clt,AutrDe00,st_pct,25%,,,,,
player,201912160nor,clt,SheaJa00,pos,DE,,,,,
player,201912160nor,clt,SheaJa00,offense,0,,,,,
player,201912160nor,clt,SheaJa00,off_pct,0%,,,,,
player,201912160nor,clt,SheaJa00,defense,40,,,,,
player,201912160nor,clt,SheaJa00,def_pct,60%,,,,,
player,201912160nor,clt,SheaJa00,special_teams,0,,,,,
player,201912160nor,clt,SheaJa00,st_pct,0%,,,,,
player,201912160nor,clt,HousJu00,pos,LB,,,,,
player,201912160nor,clt,HousJu00,offense,0,,,,,
player,201912160nor,clt,HousJu00,off_pct,0%,,,,,
player,201912160nor,clt,HousJu00,defense,36,,,,,
player,201912160nor,clt,HousJu00,def_pct,54%,,,,,
player,201912160nor,clt,HousJu00,special_teams,0,,,,,
player,201912160nor,clt,HousJu00,st_pct,0%,,,,,
player,201912160nor,clt,OkerBo00,pos,LB,,,,,
player,201912160nor,clt,OkerBo00,offense,0,,,,,
player,201912160nor,clt,OkerBo00,off_pct,0%,,,,,
player,201912160nor,clt,OkerBo00,defense,33,,,,,
player,201912160nor,clt,OkerBo00,def_pct,49%,,,,,
player,201912160nor,clt,OkerBo00,special_teams,15,,,,,
player,201912160nor,clt,OkerBo00,st_pct,62%,,,,,
player,201912160nor,clt,HuntMa00,pos,DT,,,,,
player,201912160nor,clt,HuntMa00,offense,0,,,,,
player,201912160nor,clt,HuntMa00,off_pct,0%,,,,,
player,201912160nor,clt,HuntMa00,defense,28,,,,,
player,201912160nor,clt,HuntMa00,def_pct,42%,,,,,
player,201912160nor,clt,HuntMa00,special_teams,7,,,,,
player,201912160nor,clt,HuntMa00,st_pct,29%,,,,,
player,201912160nor,clt,LewiTy00,pos,DT,,,,,
player,201912160nor,clt,LewiTy00,offense,0,,,,,
player,201912160nor,clt,LewiTy00,off_pct,0%,,,,,
player,201912160nor,clt,LewiTy00,defense,28,,,,,
player,201912160nor,clt,LewiTy00,def_pct,42%,,,,,
player,201912160nor,clt,LewiTy00,special_teams,1,,,,,
player,201912160nor,clt,LewiTy00,st_pct,4%,,,,,
player,201912160nor,clt,MuhaAl00,pos,DE,,,,,
player,201912160nor,clt,MuhaAl00,offense,0,,,,,
player,201912160nor,clt,MuhaAl00,off_pct,0%,,,,,
player,201912160nor,clt,MuhaAl00,defense,22,,,,,
player,201912160nor,clt,MuhaAl00,def_pct,33%,,,,,
player,201912160nor,clt,MuhaAl00,special_teams,10,,,,,
player,201912160nor,clt,MuhaAl00,st_pct,42%,,,,,
player,201912160nor,clt,TellMa00,pos,CB,,,,,
player,201912160nor,clt,TellMa00,offense,0,,,,,
player,201912160nor,clt,TellMa00,off_pct,0%,,,,,
player,201912160nor,clt,TellMa00,defense,21,,,,,
player,201912160nor,clt,TellMa00,def_pct,31%,,,,,
player,201912160nor,clt,TellMa00,special_teams,16,,,,,
player,201912160nor,clt,TellMa00,st_pct,67%,,,,,
player,201912160nor,clt,ColeTr01,pos,DT,,,,,
player,201912160nor,clt,ColeTr01,offense,0,,,,,
player,201912160nor,clt,ColeTr01,off_pct,0%,,,,,
player,201912160nor,clt,ColeTr01,defense,16,,,,,
player,201912160nor,clt,ColeTr01,def_pct,24%,,,,,
player,201912160nor,clt,ColeTr01,special_teams,6,,,,,
player,201912160nor,clt,ColeTr01,st_pct,25%,,,,,
player,201912160nor,clt,WilsQu01,pos,CB,,,,,
player,201912160nor,clt,WilsQu01,offense,0,,,,,
player,201912160nor,clt,WilsQu01,off_pct,0%,,,,,
player,201912160nor,clt,WilsQu01,defense,13,,,,,
player,201912160nor,clt,WilsQu01,def_pct,19%,,,,,
player,201912160nor,clt,WilsQu01,special_teams,1,,,,,
player,201912160nor,clt,WilsQu01,st_pct,4%,,,,,
player,201912160nor,clt,BanoBe00,pos,DE,,,,,
player,201912160nor,clt,BanoBe00,offense,0,,,,,
player,201912160nor,clt,BanoBe00,off_pct,0%,,,,,
player,201912160nor,clt,BanoBe00,defense,12,,,,,
player,201912160nor,clt,BanoBe00,def_pct,18%,,,,,
player,201912160nor,clt,BanoBe00,special_teams,4,,,,,
player,201912160nor,clt,BanoBe00,st_pct,17%,,,,,
player,201912160nor,clt,MillRo03,pos,SS,,,,,
player,201912160nor,clt,MillRo03,offense,0,,,,,
player,201912160nor,clt,MillRo03,off_pct,0%,,,,,
player,201912160nor,clt,MillRo03,defense,10,,,,,
player,201912160nor,clt,MillRo03,def_pct,15%,,,,,
player,201912160nor,clt,MillRo03,special_teams,4,,,,,
player,201912160nor,clt,MillRo03,st_pct,17%,,,,,
player,201912160nor,clt,AdamMa00,pos,LB,,,,,
player,201912160nor,clt,AdamMa00,offense,0,,,,,
player,201912160nor,clt,AdamMa00,off_pct,0%,,,,,
player,201912160nor,clt,AdamMa00,defense,8,,,,,
player,201912160nor,clt,AdamMa00,def_pct,12%,,,,,
player,201912160nor,clt,AdamMa00,special_teams,17,,,,,
player,201912160nor,clt,AdamMa00,st_pct,71%,,,,,
player,201912160nor,clt,OdumGe00,pos,FS,,,,,
player,201912160nor,clt,OdumGe00,offense,0,,,,,
player,201912160nor,clt,OdumGe00,off_pct,0%,,,,,
player,201912160nor,clt,OdumGe00,defense,5,,,,,
player,201912160nor,clt,OdumGe00,def_pct,7%,,,,,
player,201912160nor,clt,OdumGe00,special_teams,23,,,,,
player,201912160nor,clt,OdumGe00,st_pct,96%,,,,,
player,201912160nor,clt,FranZa00,pos,LB,,,,,
player,201912160nor,clt,FranZa00,offense,0,,,,,
player,201912160nor,clt,FranZa00,off_pct,0%,,,,,
player,201912160nor,clt,FranZa00,defense,0,,,,,
player,201912160nor,clt,FranZa00,def_pct,0%,,,,,
player,201912160nor,clt,FranZa00,special_teams,23,,,,,
player,201912160nor,clt,FranZa00,st_pct,96%,,,,,
player,201912160nor,clt,GeatCl00,pos,SS,,,,,
player,201912160nor,clt,GeatCl00,offense,0,,,,,
player,201912160nor,clt,GeatCl00,off_pct,0%,,,,,
player,201912160nor,clt,GeatCl00,defense,0,,,,,
player,201912160nor,clt,GeatCl00,def_pct,0%,,,,,
player,201912160nor,clt,GeatCl00,special_teams,15,,,,,
player,201912160nor,clt,GeatCl00,st_pct,62%,,,,,
player,201912160nor,clt,SancRi00,pos,P,,,,,
player,201912160nor,clt,SancRi00,offense,0,,,,,
player,201912160nor,clt,SancRi00,off_pct,0%,,,,,
player,201912160nor,clt,SancRi00,defense,0,,,,,
player,201912160nor,clt,SancRi00,def_pct,0%,,,,,
player,201912160nor,clt,SancRi00,special_teams,10,,,,,
player,201912160nor,clt,SancRi00,st_pct,42%,,,,,
player,201912160nor,clt,RhodLu00,pos,LS,,,,,
player,201912160nor,clt,RhodLu00,offense,0,,,,,
player,201912160nor,clt,RhodLu00,off_pct,0%,,,,,
player,201912160nor,clt,RhodLu00,defense,0,,,,,
player,201912160nor,clt,RhodLu00,def_pct,0%,,,,,
player,201912160nor,clt,RhodLu00,special_teams,8,,,,,
player,201912160nor,clt,RhodLu00,st_pct,33%,,,,,
player,201912160nor,clt,McLaCh00,pos,K,,,,,
player,201912160nor,clt,McLaCh00,offense,0,,,,,
player,201912160nor,clt,McLaCh00,off_pct,0%,,,,,
player,201912160nor,clt,McLaCh00,defense,0,,,,,
player,201912160nor,clt,McLaCh00,def_pct,0%,,,,,
player,201912160nor,clt,McLaCh00,special_teams,1,,,,,
player,201912160nor,clt,McLaCh00,st_pct,4%,,,,,
