game,2019,9,20191103,201911030rai,det,"Detroit Lions",24,rai,"Oakland Raiders",31
player,201911030rai,det,RagnFr00,offense,71,,,,,
player,201911030rai,det,RagnFr00,off_pct,100%,,,,,
player,201911030rai,det,RagnFr00,defense,0,,,,,
player,201911030rai,det,RagnFr00,def_pct,0%,,,,,
player,201911030rai,det,RagnFr00,special_teams,0,,,,,
player,201911030rai,det,RagnFr00,st_pct,0%,,,,,
player,201911030rai,det,StafMa00,pos,QB,,,,,
player,201911030rai,det,StafMa00,offense,71,,,,,
player,201911030rai,det,StafMa00,off_pct,100%,,,,,
player,201911030rai,det,StafMa00,defense,0,,,,,
player,201911030rai,det,StafMa00,def_pct,0%,,,,,
player,201911030rai,det,StafMa00,special_teams,0,,,,,
player,201911030rai,det,StafMa00,st_pct,0%,,,,,
player,201911030rai,det,DahlJo00,pos,G,,,,,
player,201911030rai,det,DahlJo00,offense,68,,,,,
player,201911030rai,det,DahlJo00,off_pct,96%,,,,,
player,201911030rai,det,DahlJo00,defense,0,,,,,
player,201911030rai,det,DahlJo00,def_pct,0%,,,,,
player,201911030rai,det,DahlJo00,special_teams,4,,,,,
player,201911030rai,det,DahlJo00,st_pct,15%,,,,,
player,201911030rai,det,JoneMa02,pos,WR,,,,,
player,201911030rai,det,JoneMa02,offense,63,,,,,
player,201911030rai,det,JoneMa02,off_pct,89%,,,,,
player,201911030rai,det,JoneMa02,defense,0,,,,,
player,201911030rai,det,JoneMa02,def_pct,0%,,,,,
player,201911030rai,det,JoneMa02,special_teams,0,,,,,
player,201911030rai,det,JoneMa02,st_pct,0%,,,,,
player,201911030rai,det,GollKe00,pos,WR,,,,,
player,201911030rai,det,GollKe00,offense,58,,,,,
player,201911030rai,det,GollKe00,off_pct,82%,,,,,
player,201911030rai,det,GollKe00,defense,0,,,,,
player,201911030rai,det,GollKe00,def_pct,0%,,,,,
player,201911030rai,det,GollKe00,special_teams,0,,,,,
player,201911030rai,det,GollKe00,st_pct,0%,,,,,
player,201911030rai,det,HockTJ00,pos,TE,,,,,
player,201911030rai,det,HockTJ00,offense,46,,,,,
player,201911030rai,det,HockTJ00,off_pct,65%,,,,,
player,201911030rai,det,HockTJ00,defense,0,,,,,
player,201911030rai,det,HockTJ00,def_pct,0%,,,,,
player,201911030rai,det,HockTJ00,special_teams,0,,,,,
player,201911030rai,det,HockTJ00,st_pct,0%,,,,,
player,201911030rai,det,JohnTy02,pos,RB,,,,,
player,201911030rai,det,JohnTy02,offense,44,,,,,
player,201911030rai,det,JohnTy02,off_pct,62%,,,,,
player,201911030rai,det,JohnTy02,defense,0,,,,,
player,201911030rai,det,JohnTy02,def_pct,0%,,,,,
player,201911030rai,det,JohnTy02,special_teams,0,,,,,
player,201911030rai,det,JohnTy02,st_pct,0%,,,,,
player,201911030rai,det,AmenDa00,pos,WR,,,,,
player,201911030rai,det,AmenDa00,offense,43,,,,,
player,201911030rai,det,AmenDa00,off_pct,61%,,,,,
player,201911030rai,det,AmenDa00,defense,0,,,,,
player,201911030rai,det,AmenDa00,def_pct,0%,,,,,
player,201911030rai,det,AmenDa00,special_teams,0,,,,,
player,201911030rai,det,AmenDa00,st_pct,0%,,,,,
player,201911030rai,det,McKiJ.00,pos,RB,,,,,
player,201911030rai,det,McKiJ.00,offense,27,,,,,
player,201911030rai,det,McKiJ.00,off_pct,38%,,,,,
player,201911030rai,det,McKiJ.00,defense,0,,,,,
player,201911030rai,det,McKiJ.00,def_pct,0%,,,,,
player,201911030rai,det,McKiJ.00,special_teams,0,,,,,
player,201911030rai,det,McKiJ.00,st_pct,0%,,,,,
player,201911030rai,det,JameJe00,pos,TE,,,,,
player,201911030rai,det,JameJe00,offense,20,,,,,
player,201911030rai,det,JameJe00,off_pct,28%,,,,,
player,201911030rai,det,JameJe00,defense,0,,,,,
player,201911030rai,det,JameJe00,def_pct,0%,,,,,
player,201911030rai,det,JameJe00,special_teams,10,,,,,
player,201911030rai,det,JameJe00,st_pct,38%,,,,,
player,201911030rai,det,ThomLo00,pos,TE,,,,,
player,201911030rai,det,ThomLo00,offense,19,,,,,
player,201911030rai,det,ThomLo00,off_pct,27%,,,,,
player,201911030rai,det,ThomLo00,defense,0,,,,,
player,201911030rai,det,ThomLo00,def_pct,0%,,,,,
player,201911030rai,det,ThomLo00,special_teams,15,,,,,
player,201911030rai,det,ThomLo00,st_pct,58%,,,,,
player,201911030rai,det,HallMa02,pos,WR,,,,,
player,201911030rai,det,HallMa02,offense,18,,,,,
player,201911030rai,det,HallMa02,off_pct,25%,,,,,
player,201911030rai,det,HallMa02,defense,0,,,,,
player,201911030rai,det,HallMa02,def_pct,0%,,,,,
player,201911030rai,det,HallMa02,special_teams,6,,,,,
player,201911030rai,det,HallMa02,st_pct,23%,,,,,
player,201911030rai,det,BawdNi00,pos,RB,,,,,
player,201911030rai,det,BawdNi00,offense,9,,,,,
player,201911030rai,det,BawdNi00,off_pct,13%,,,,,
player,201911030rai,det,BawdNi00,defense,0,,,,,
player,201911030rai,det,BawdNi00,def_pct,0%,,,,,
player,201911030rai,det,BawdNi00,special_teams,16,,,,,
player,201911030rai,det,BawdNi00,st_pct,62%,,,,,
player,201911030rai,det,CrosTy00,pos,T,,,,,
player,201911030rai,det,CrosTy00,offense,5,,,,,
player,201911030rai,det,CrosTy00,off_pct,7%,,,,,
player,201911030rai,det,CrosTy00,defense,0,,,,,
player,201911030rai,det,CrosTy00,def_pct,0%,,,,,
player,201911030rai,det,CrosTy00,special_teams,4,,,,,
player,201911030rai,det,CrosTy00,st_pct,15%,,,,,
player,201911030rai,det,PerkPa00,pos,RB,,,,,
player,201911030rai,det,PerkPa00,offense,3,,,,,
player,201911030rai,det,PerkPa00,off_pct,4%,,,,,
player,201911030rai,det,PerkPa00,defense,0,,,,,
player,201911030rai,det,PerkPa00,def_pct,0%,,,,,
player,201911030rai,det,PerkPa00,special_teams,9,,,,,
player,201911030rai,det,PerkPa00,st_pct,35%,,,,,
player,201911030rai,det,AbouOd00,pos,G,,,,,
player,201911030rai,det,AbouOd00,offense,3,,,,,
player,201911030rai,det,AbouOd00,off_pct,4%,,,,,
player,201911030rai,det,AbouOd00,defense,0,,,,,
player,201911030rai,det,AbouOd00,def_pct,0%,,,,,
player,201911030rai,det,AbouOd00,special_teams,4,,,,,
player,201911030rai,det,AbouOd00,st_pct,15%,,,,,
player,201911030rai,det,HarrWi02,pos,SS,,,,,
player,201911030rai,det,HarrWi02,offense,0,,,,,
player,201911030rai,det,HarrWi02,off_pct,0%,,,,,
player,201911030rai,det,HarrWi02,defense,72,,,,,
player,201911030rai,det,HarrWi02,def_pct,100%,,,,,
player,201911030rai,det,HarrWi02,special_teams,13,,,,,
player,201911030rai,det,HarrWi02,st_pct,50%,,,,,
player,201911030rai,det,ColeJu01,pos,CB,,,,,
player,201911030rai,det,ColeJu01,offense,0,,,,,
player,201911030rai,det,ColeJu01,off_pct,0%,,,,,
player,201911030rai,det,ColeJu01,defense,70,,,,,
player,201911030rai,det,ColeJu01,def_pct,97%,,,,,
player,201911030rai,det,ColeJu01,special_teams,5,,,,,
player,201911030rai,det,ColeJu01,st_pct,19%,,,,,
player,201911030rai,det,SlayDa00,pos,CB,,,,,
player,201911030rai,det,SlayDa00,offense,0,,,,,
player,201911030rai,det,SlayDa00,off_pct,0%,,,,,
player,201911030rai,det,SlayDa00,defense,70,,,,,
player,201911030rai,det,SlayDa00,def_pct,97%,,,,,
player,201911030rai,det,SlayDa00,special_teams,0,,,,,
player,201911030rai,det,SlayDa00,st_pct,0%,,,,,
player,201911030rai,det,WilsTa00,pos,SS,,,,,
player,201911030rai,det,WilsTa00,offense,0,,,,,
player,201911030rai,det,WilsTa00,off_pct,0%,,,,,
player,201911030rai,det,WilsTa00,defense,68,,,,,
player,201911030rai,det,WilsTa00,def_pct,94%,,,,,
player,201911030rai,det,WilsTa00,special_teams,2,,,,,
player,201911030rai,det,WilsTa00,st_pct,8%,,,,,
player,201911030rai,det,DaviJa01,pos,LB,,,,,
player,201911030rai,det,DaviJa01,offense,0,,,,,
player,201911030rai,det,DaviJa01,off_pct,0%,,,,,
player,201911030rai,det,DaviJa01,defense,65,,,,,
player,201911030rai,det,DaviJa01,def_pct,90%,,,,,
player,201911030rai,det,DaviJa01,special_teams,6,,,,,
player,201911030rai,det,DaviJa01,st_pct,23%,,,,,
player,201911030rai,det,KennDe00,pos,LB,,,,,
player,201911030rai,det,KennDe00,offense,0,,,,,
player,201911030rai,det,KennDe00,off_pct,0%,,,,,
player,201911030rai,det,KennDe00,defense,63,,,,,
player,201911030rai,det,KennDe00,def_pct,88%,,,,,
player,201911030rai,det,KennDe00,special_teams,0,,,,,
player,201911030rai,det,KennDe00,st_pct,0%,,,,,
player,201911030rai,det,JoneCh05,pos,LB,,,,,
player,201911030rai,det,JoneCh05,offense,0,,,,,
player,201911030rai,det,JoneCh05,off_pct,0%,,,,,
player,201911030rai,det,JoneCh05,defense,54,,,,,
player,201911030rai,det,JoneCh05,def_pct,75%,,,,,
player,201911030rai,det,JoneCh05,special_teams,8,,,,,
player,201911030rai,det,JoneCh05,st_pct,31%,,,,,
player,201911030rai,det,TavaJa00,pos,LB,,,,,
player,201911030rai,det,TavaJa00,offense,0,,,,,
player,201911030rai,det,TavaJa00,off_pct,0%,,,,,
player,201911030rai,det,TavaJa00,defense,48,,,,,
player,201911030rai,det,TavaJa00,def_pct,67%,,,,,
player,201911030rai,det,TavaJa00,special_teams,7,,,,,
player,201911030rai,det,TavaJa00,st_pct,27%,,,,,
player,201911030rai,det,MelvRa00,pos,CB,,,,,
player,201911030rai,det,MelvRa00,offense,0,,,,,
player,201911030rai,det,MelvRa00,off_pct,0%,,,,,
player,201911030rai,det,MelvRa00,defense,43,,,,,
player,201911030rai,det,MelvRa00,def_pct,60%,,,,,
player,201911030rai,det,MelvRa00,special_teams,0,,,,,
player,201911030rai,det,MelvRa00,st_pct,0%,,,,,
player,201911030rai,det,FlowTr00,pos,DE,,,,,
player,201911030rai,det,FlowTr00,offense,0,,,,,
player,201911030rai,det,FlowTr00,off_pct,0%,,,,,
player,201911030rai,det,FlowTr00,defense,41,,,,,
player,201911030rai,det,FlowTr00,def_pct,57%,,,,,
player,201911030rai,det,FlowTr00,special_teams,6,,,,,
player,201911030rai,det,FlowTr00,st_pct,23%,,,,,
player,201911030rai,det,OkwaRo01,pos,DE,,,,,
player,201911030rai,det,OkwaRo01,offense,0,,,,,
player,201911030rai,det,OkwaRo01,off_pct,0%,,,,,
player,201911030rai,det,OkwaRo01,defense,41,,,,,
player,201911030rai,det,OkwaRo01,def_pct,57%,,,,,
player,201911030rai,det,OkwaRo01,special_teams,6,,,,,
player,201911030rai,det,OkwaRo01,st_pct,23%,,,,,
player,201911030rai,det,HandDa00,pos,DE,,,,,
player,201911030rai,det,HandDa00,offense,0,,,,,
player,201911030rai,det,HandDa00,off_pct,0%,,,,,
player,201911030rai,det,HandDa00,defense,34,,,,,
player,201911030rai,det,HandDa00,def_pct,47%,,,,,
player,201911030rai,det,HandDa00,special_teams,2,,,,,
player,201911030rai,det,HandDa00,st_pct,8%,,,,,
player,201911030rai,det,RobiAS00,pos,DT,,,,,
player,201911030rai,det,RobiAS00,offense,0,,,,,
player,201911030rai,det,RobiAS00,off_pct,0%,,,,,
player,201911030rai,det,RobiAS00,defense,33,,,,,
player,201911030rai,det,RobiAS00,def_pct,46%,,,,,
player,201911030rai,det,RobiAS00,special_teams,0,,,,,
player,201911030rai,det,RobiAS00,st_pct,0%,,,,,
player,201911030rai,det,HarrDa03,pos,DT,,,,,
player,201911030rai,det,HarrDa03,offense,0,,,,,
player,201911030rai,det,HarrDa03,off_pct,0%,,,,,
player,201911030rai,det,HarrDa03,defense,28,,,,,
player,201911030rai,det,HarrDa03,def_pct,39%,,,,,
player,201911030rai,det,HarrDa03,special_teams,0,,,,,
player,201911030rai,det,HarrDa03,st_pct,0%,,,,,
player,201911030rai,det,AtkiJo01,pos,DT,,,,,
player,201911030rai,det,AtkiJo01,offense,0,,,,,
player,201911030rai,det,AtkiJo01,off_pct,0%,,,,,
player,201911030rai,det,AtkiJo01,defense,24,,,,,
player,201911030rai,det,AtkiJo01,def_pct,33%,,,,,
player,201911030rai,det,AtkiJo01,special_teams,0,,,,,
player,201911030rai,det,AtkiJo01,st_pct,0%,,,,,
player,201911030rai,det,MoorCJ01,pos,FS,,,,,
player,201911030rai,det,MoorCJ01,offense,0,,,,,
player,201911030rai,det,MoorCJ01,off_pct,0%,,,,,
player,201911030rai,det,MoorCJ01,defense,19,,,,,
player,201911030rai,det,MoorCJ01,def_pct,26%,,,,,
player,201911030rai,det,MoorCJ01,special_teams,16,,,,,
player,201911030rai,det,MoorCJ01,st_pct,62%,,,,,
player,201911030rai,det,StroKe00,pos,DT,,,,,
player,201911030rai,det,StroKe00,offense,0,,,,,
player,201911030rai,det,StroKe00,off_pct,0%,,,,,
player,201911030rai,det,StroKe00,defense,15,,,,,
player,201911030rai,det,StroKe00,def_pct,21%,,,,,
player,201911030rai,det,StroKe00,special_teams,4,,,,,
player,201911030rai,det,StroKe00,st_pct,15%,,,,,
player,201911030rai,det,KillMi00,pos,FS,,,,,
player,201911030rai,det,KillMi00,offense,0,,,,,
player,201911030rai,det,KillMi00,off_pct,0%,,,,,
player,201911030rai,det,KillMi00,defense,4,,,,,
player,201911030rai,det,KillMi00,def_pct,6%,,,,,
player,201911030rai,det,KillMi00,special_teams,22,,,,,
player,201911030rai,det,KillMi00,st_pct,85%,,,,,
player,201911030rai,det,VirgDe00,pos,CB,,,,,
player,201911030rai,det,VirgDe00,offense,0,,,,,
player,201911030rai,det,VirgDe00,off_pct,0%,,,,,
player,201911030rai,det,VirgDe00,defense,0,,,,,
player,201911030rai,det,VirgDe00,def_pct,0%,,,,,
player,201911030rai,det,VirgDe00,special_teams,22,,,,,
player,201911030rai,det,VirgDe00,st_pct,85%,,,,,
player,201911030rai,det,LongSt00,pos,LB,,,,,
player,201911030rai,det,LongSt00,offense,0,,,,,
player,201911030rai,det,LongSt00,off_pct,0%,,,,,
player,201911030rai,det,LongSt00,defense,0,,,,,
player,201911030rai,det,LongSt00,def_pct,0%,,,,,
player,201911030rai,det,LongSt00,special_teams,16,,,,,
player,201911030rai,det,LongSt00,st_pct,62%,,,,,
player,201911030rai,det,ReevJa00,pos,LB,,,,,
player,201911030rai,det,ReevJa00,offense,0,,,,,
player,201911030rai,det,ReevJa00,off_pct,0%,,,,,
player,201911030rai,det,ReevJa00,defense,0,,,,,
player,201911030rai,det,ReevJa00,def_pct,0%,,,,,
player,201911030rai,det,ReevJa00,special_teams,16,,,,,
player,201911030rai,det,ReevJa00,st_pct,62%,,,,,
player,201911030rai,det,FordMi01,pos,CB,,,,,
player,201911030rai,det,FordMi01,offense,0,,,,,
player,201911030rai,det,FordMi01,off_pct,0%,,,,,
player,201911030rai,det,FordMi01,defense,0,,,,,
player,201911030rai,det,FordMi01,def_pct,0%,,,,,
player,201911030rai,det,FordMi01,special_teams,14,,,,,
player,201911030rai,det,FordMi01,st_pct,54%,,,,,
player,201911030rai,det,AgneJa00,pos,CB,,,,,
player,201911030rai,det,AgneJa00,offense,0,,,,,
player,201911030rai,det,AgneJa00,off_pct,0%,,,,,
player,201911030rai,det,AgneJa00,defense,0,,,,,
player,201911030rai,det,AgneJa00,def_pct,0%,,,,,
player,201911030rai,det,AgneJa00,special_teams,14,,,,,
player,201911030rai,det,AgneJa00,st_pct,54%,,,,,
player,201911030rai,det,MartSa01,pos,P,,,,,
player,201911030rai,det,MartSa01,offense,0,,,,,
player,201911030rai,det,MartSa01,off_pct,0%,,,,,
player,201911030rai,det,MartSa01,defense,0,,,,,
player,201911030rai,det,MartSa01,def_pct,0%,,,,,
player,201911030rai,det,MartSa01,special_teams,11,,,,,
player,201911030rai,det,MartSa01,st_pct,42%,,,,,
player,201911030rai,det,MuhlDo20,pos,LS,,,,,
player,201911030rai,det,MuhlDo20,offense,0,,,,,
player,201911030rai,det,MuhlDo20,off_pct,0%,,,,,
player,201911030rai,det,MuhlDo20,defense,0,,,,,
player,201911030rai,det,MuhlDo20,def_pct,0%,,,,,
player,201911030rai,det,MuhlDo20,special_teams,6,,,,,
player,201911030rai,det,MuhlDo20,st_pct,23%,,,,,
player,201911030rai,det,PratMa20,pos,K,,,,,
player,201911030rai,det,PratMa20,offense,0,,,,,
player,201911030rai,det,PratMa20,off_pct,0%,,,,,
player,201911030rai,det,PratMa20,defense,0,,,,,
player,201911030rai,det,PratMa20,def_pct,0%,,,,,
player,201911030rai,det,PratMa20,special_teams,4,,,,,
player,201911030rai,det,PratMa20,st_pct,15%,,,,,
