game,2019,10,20191107,201911070rai,sdg,"Los Angeles Chargers",24,rai,"Oakland Raiders",26
player,201911070rai,sdg,PipkTr00,offense,70,,,,,
player,201911070rai,sdg,PipkTr00,off_pct,91%,,,,,
player,201911070rai,sdg,PipkTr00,defense,0,,,,,
player,201911070rai,sdg,PipkTr00,def_pct,0%,,,,,
player,201911070rai,sdg,PipkTr00,special_teams,4,,,,,
player,201911070rai,sdg,PipkTr00,st_pct,14%,,,,,
player,201911070rai,sdg,AlleKe00,pos,WR,,,,,
player,201911070rai,sdg,AlleKe00,offense,65,,,,,
player,201911070rai,sdg,AlleKe00,off_pct,84%,,,,,
player,201911070rai,sdg,AlleKe00,defense,0,,,,,
player,201911070rai,sdg,AlleKe00,def_pct,0%,,,,,
player,201911070rai,sdg,AlleKe00,special_teams,0,,,,,
player,201911070rai,sdg,AlleKe00,st_pct,0%,,,,,
player,201911070rai,sdg,PattAn00,pos,WR,,,,,
player,201911070rai,sdg,PattAn00,offense,62,,,,,
player,201911070rai,sdg,PattAn00,off_pct,81%,,,,,
player,201911070rai,sdg,PattAn00,defense,0,,,,,
player,201911070rai,sdg,PattAn00,def_pct,0%,,,,,
player,201911070rai,sdg,PattAn00,special_teams,0,,,,,
player,201911070rai,sdg,PattAn00,st_pct,0%,,,,,
player,201911070rai,sdg,HenrHu00,pos,TE,,,,,
player,201911070rai,sdg,HenrHu00,offense,62,,,,,
player,201911070rai,sdg,HenrHu00,off_pct,81%,,,,,
player,201911070rai,sdg,HenrHu00,defense,0,,,,,
player,201911070rai,sdg,HenrHu00,def_pct,0%,,,,,
player,201911070rai,sdg,HenrHu00,special_teams,0,,,,,
player,201911070rai,sdg,HenrHu00,st_pct,0%,,,,,
player,201911070rai,sdg,GordMe00,pos,RB,,,,,
player,201911070rai,sdg,GordMe00,offense,48,,,,,
player,201911070rai,sdg,GordMe00,off_pct,62%,,,,,
player,201911070rai,sdg,GordMe00,defense,0,,,,,
player,201911070rai,sdg,GordMe00,def_pct,0%,,,,,
player,201911070rai,sdg,GordMe00,special_teams,0,,,,,
player,201911070rai,sdg,GordMe00,st_pct,0%,,,,,
player,201911070rai,sdg,EkelAu00,pos,RB,,,,,
player,201911070rai,sdg,EkelAu00,offense,35,,,,,
player,201911070rai,sdg,EkelAu00,off_pct,45%,,,,,
player,201911070rai,sdg,EkelAu00,defense,0,,,,,
player,201911070rai,sdg,EkelAu00,def_pct,0%,,,,,
player,201911070rai,sdg,EkelAu00,special_teams,0,,,,,
player,201911070rai,sdg,EkelAu00,st_pct,0%,,,,,
player,201911070rai,sdg,GreeVi00,pos,TE,,,,,
player,201911070rai,sdg,GreeVi00,offense,22,,,,,
player,201911070rai,sdg,GreeVi00,off_pct,29%,,,,,
player,201911070rai,sdg,GreeVi00,defense,0,,,,,
player,201911070rai,sdg,GreeVi00,def_pct,0%,,,,,
player,201911070rai,sdg,GreeVi00,special_teams,4,,,,,
player,201911070rai,sdg,GreeVi00,st_pct,14%,,,,,
player,201911070rai,sdg,KendLa00,pos,TE,,,,,
player,201911070rai,sdg,KendLa00,offense,7,,,,,
player,201911070rai,sdg,KendLa00,off_pct,9%,,,,,
player,201911070rai,sdg,KendLa00,defense,0,,,,,
player,201911070rai,sdg,KendLa00,def_pct,0%,,,,,
player,201911070rai,sdg,KendLa00,special_teams,0,,,,,
player,201911070rai,sdg,KendLa00,st_pct,0%,,,,,
player,201911070rai,sdg,OkunRu20,pos,T,,,,,
player,201911070rai,sdg,OkunRu20,offense,7,,,,,
player,201911070rai,sdg,OkunRu20,off_pct,9%,,,,,
player,201911070rai,sdg,OkunRu20,defense,0,,,,,
player,201911070rai,sdg,OkunRu20,def_pct,0%,,,,,
player,201911070rai,sdg,OkunRu20,special_teams,0,,,,,
player,201911070rai,sdg,OkunRu20,st_pct,0%,,,,,
player,201911070rai,sdg,MoorJa02,pos,WR,,,,,
player,201911070rai,sdg,MoorJa02,offense,6,,,,,
player,201911070rai,sdg,MoorJa02,off_pct,8%,,,,,
player,201911070rai,sdg,MoorJa02,defense,0,,,,,
player,201911070rai,sdg,MoorJa02,def_pct,0%,,,,,
player,201911070rai,sdg,MoorJa02,special_teams,15,,,,,
player,201911070rai,sdg,MoorJa02,st_pct,52%,,,,,
player,201911070rai,sdg,WattDe00,pos,FB,,,,,
player,201911070rai,sdg,WattDe00,offense,3,,,,,
player,201911070rai,sdg,WattDe00,off_pct,4%,,,,,
player,201911070rai,sdg,WattDe00,defense,0,,,,,
player,201911070rai,sdg,WattDe00,def_pct,0%,,,,,
player,201911070rai,sdg,WattDe00,special_teams,22,,,,,
player,201911070rai,sdg,WattDe00,st_pct,76%,,,,,
player,201911070rai,sdg,GroyRy00,pos,G,,,,,
player,201911070rai,sdg,GroyRy00,offense,2,,,,,
player,201911070rai,sdg,GroyRy00,off_pct,3%,,,,,
player,201911070rai,sdg,GroyRy00,defense,0,,,,,
player,201911070rai,sdg,GroyRy00,def_pct,0%,,,,,
player,201911070rai,sdg,GroyRy00,special_teams,6,,,,,
player,201911070rai,sdg,GroyRy00,st_pct,21%,,,,,
player,201911070rai,sdg,JenkRa00,pos,FS,,,,,
player,201911070rai,sdg,JenkRa00,offense,0,,,,,
player,201911070rai,sdg,JenkRa00,off_pct,0%,,,,,
player,201911070rai,sdg,JenkRa00,defense,58,,,,,
player,201911070rai,sdg,JenkRa00,def_pct,100%,,,,,
player,201911070rai,sdg,JenkRa00,special_teams,14,,,,,
player,201911070rai,sdg,JenkRa00,st_pct,48%,,,,,
player,201911070rai,sdg,TranDr00,pos,LB,,,,,
player,201911070rai,sdg,TranDr00,offense,0,,,,,
player,201911070rai,sdg,TranDr00,off_pct,0%,,,,,
player,201911070rai,sdg,TranDr00,defense,58,,,,,
player,201911070rai,sdg,TranDr00,def_pct,100%,,,,,
player,201911070rai,sdg,TranDr00,special_teams,9,,,,,
player,201911070rai,sdg,TranDr00,st_pct,31%,,,,,
player,201911070rai,sdg,DaviMi03,pos,CB,,,,,
player,201911070rai,sdg,DaviMi03,offense,0,,,,,
player,201911070rai,sdg,DaviMi03,off_pct,0%,,,,,
player,201911070rai,sdg,DaviMi03,defense,58,,,,,
player,201911070rai,sdg,DaviMi03,def_pct,100%,,,,,
player,201911070rai,sdg,DaviMi03,special_teams,7,,,,,
player,201911070rai,sdg,DaviMi03,st_pct,24%,,,,,
player,201911070rai,sdg,WatkJa01,pos,SS,,,,,
player,201911070rai,sdg,WatkJa01,offense,0,,,,,
player,201911070rai,sdg,WatkJa01,off_pct,0%,,,,,
player,201911070rai,sdg,WatkJa01,defense,58,,,,,
player,201911070rai,sdg,WatkJa01,def_pct,100%,,,,,
player,201911070rai,sdg,WatkJa01,special_teams,5,,,,,
player,201911070rai,sdg,WatkJa01,st_pct,17%,,,,,
player,201911070rai,sdg,DaviTh20,pos,LB,,,,,
player,201911070rai,sdg,DaviTh20,offense,0,,,,,
player,201911070rai,sdg,DaviTh20,off_pct,0%,,,,,
player,201911070rai,sdg,DaviTh20,defense,57,,,,,
player,201911070rai,sdg,DaviTh20,def_pct,98%,,,,,
player,201911070rai,sdg,DaviTh20,special_teams,1,,,,,
player,201911070rai,sdg,DaviTh20,st_pct,3%,,,,,
player,201911070rai,sdg,HaywCa00,pos,CB,,,,,
player,201911070rai,sdg,HaywCa00,offense,0,,,,,
player,201911070rai,sdg,HaywCa00,off_pct,0%,,,,,
player,201911070rai,sdg,HaywCa00,defense,56,,,,,
player,201911070rai,sdg,HaywCa00,def_pct,97%,,,,,
player,201911070rai,sdg,HaywCa00,special_teams,0,,,,,
player,201911070rai,sdg,HaywCa00,st_pct,0%,,,,,
player,201911070rai,sdg,IngrMe00,pos,DE,,,,,
player,201911070rai,sdg,IngrMe00,offense,0,,,,,
player,201911070rai,sdg,IngrMe00,off_pct,0%,,,,,
player,201911070rai,sdg,IngrMe00,defense,55,,,,,
player,201911070rai,sdg,IngrMe00,def_pct,95%,,,,,
player,201911070rai,sdg,IngrMe00,special_teams,1,,,,,
player,201911070rai,sdg,IngrMe00,st_pct,3%,,,,,
player,201911070rai,sdg,BosaJo00,pos,DE,,,,,
player,201911070rai,sdg,BosaJo00,offense,0,,,,,
player,201911070rai,sdg,BosaJo00,off_pct,0%,,,,,
player,201911070rai,sdg,BosaJo00,defense,55,,,,,
player,201911070rai,sdg,BosaJo00,def_pct,95%,,,,,
player,201911070rai,sdg,BosaJo00,special_teams,1,,,,,
player,201911070rai,sdg,BosaJo00,st_pct,3%,,,,,
player,201911070rai,sdg,KingDe01,pos,CB,,,,,
player,201911070rai,sdg,KingDe01,offense,0,,,,,
player,201911070rai,sdg,KingDe01,off_pct,0%,,,,,
player,201911070rai,sdg,KingDe01,defense,36,,,,,
player,201911070rai,sdg,KingDe01,def_pct,62%,,,,,
player,201911070rai,sdg,KingDe01,special_teams,17,,,,,
player,201911070rai,sdg,KingDe01,st_pct,59%,,,,,
player,201911070rai,sdg,SquaDa00,pos,NT,,,,,
player,201911070rai,sdg,SquaDa00,offense,0,,,,,
player,201911070rai,sdg,SquaDa00,off_pct,0%,,,,,
player,201911070rai,sdg,SquaDa00,defense,34,,,,,
player,201911070rai,sdg,SquaDa00,def_pct,59%,,,,,
player,201911070rai,sdg,SquaDa00,special_teams,7,,,,,
player,201911070rai,sdg,SquaDa00,st_pct,24%,,,,,
player,201911070rai,sdg,MebaBr99,pos,NT,,,,,
player,201911070rai,sdg,MebaBr99,offense,0,,,,,
player,201911070rai,sdg,MebaBr99,off_pct,0%,,,,,
player,201911070rai,sdg,MebaBr99,defense,34,,,,,
player,201911070rai,sdg,MebaBr99,def_pct,59%,,,,,
player,201911070rai,sdg,MebaBr99,special_teams,0,,,,,
player,201911070rai,sdg,MebaBr99,st_pct,0%,,,,,
player,201911070rai,sdg,WhitKy00,pos,LB,,,,,
player,201911070rai,sdg,WhitKy00,offense,0,,,,,
player,201911070rai,sdg,WhitKy00,off_pct,0%,,,,,
player,201911070rai,sdg,WhitKy00,defense,21,,,,,
player,201911070rai,sdg,WhitKy00,def_pct,36%,,,,,
player,201911070rai,sdg,WhitKy00,special_teams,1,,,,,
player,201911070rai,sdg,WhitKy00,st_pct,3%,,,,,
player,201911070rai,sdg,RochIs00,pos,DE,,,,,
player,201911070rai,sdg,RochIs00,offense,0,,,,,
player,201911070rai,sdg,RochIs00,off_pct,0%,,,,,
player,201911070rai,sdg,RochIs00,defense,14,,,,,
player,201911070rai,sdg,RochIs00,def_pct,24%,,,,,
player,201911070rai,sdg,RochIs00,special_teams,24,,,,,
player,201911070rai,sdg,RochIs00,st_pct,83%,,,,,
player,201911070rai,sdg,NwosUc00,pos,LB,,,,,
player,201911070rai,sdg,NwosUc00,offense,0,,,,,
player,201911070rai,sdg,NwosUc00,off_pct,0%,,,,,
player,201911070rai,sdg,NwosUc00,defense,14,,,,,
player,201911070rai,sdg,NwosUc00,def_pct,24%,,,,,
player,201911070rai,sdg,NwosUc00,special_teams,18,,,,,
player,201911070rai,sdg,NwosUc00,st_pct,62%,,,,,
player,201911070rai,sdg,TillJe00,pos,DT,,,,,
player,201911070rai,sdg,TillJe00,offense,0,,,,,
player,201911070rai,sdg,TillJe00,off_pct,0%,,,,,
player,201911070rai,sdg,TillJe00,defense,13,,,,,
player,201911070rai,sdg,TillJe00,def_pct,22%,,,,,
player,201911070rai,sdg,TillJe00,special_teams,7,,,,,
player,201911070rai,sdg,TillJe00,st_pct,24%,,,,,
player,201911070rai,sdg,WillSy00,pos,DT,,,,,
player,201911070rai,sdg,WillSy00,offense,0,,,,,
player,201911070rai,sdg,WillSy00,off_pct,0%,,,,,
player,201911070rai,sdg,WillSy00,defense,13,,,,,
player,201911070rai,sdg,WillSy00,def_pct,22%,,,,,
player,201911070rai,sdg,WillSy00,special_teams,6,,,,,
player,201911070rai,sdg,WillSy00,st_pct,21%,,,,,
player,201911070rai,sdg,FacyBr00,pos,CB,,,,,
player,201911070rai,sdg,FacyBr00,offense,0,,,,,
player,201911070rai,sdg,FacyBr00,off_pct,0%,,,,,
player,201911070rai,sdg,FacyBr00,defense,3,,,,,
player,201911070rai,sdg,FacyBr00,def_pct,5%,,,,,
player,201911070rai,sdg,FacyBr00,special_teams,25,,,,,
player,201911070rai,sdg,FacyBr00,st_pct,86%,,,,,
player,201911070rai,sdg,EgbuEm00,pos,LB,,,,,
player,201911070rai,sdg,EgbuEm00,offense,0,,,,,
player,201911070rai,sdg,EgbuEm00,off_pct,0%,,,,,
player,201911070rai,sdg,EgbuEm00,defense,1,,,,,
player,201911070rai,sdg,EgbuEm00,def_pct,2%,,,,,
player,201911070rai,sdg,EgbuEm00,special_teams,15,,,,,
player,201911070rai,sdg,EgbuEm00,st_pct,52%,,,,,
player,201911070rai,sdg,DzubNi00,pos,LB,,,,,
player,201911070rai,sdg,DzubNi00,offense,0,,,,,
player,201911070rai,sdg,DzubNi00,off_pct,0%,,,,,
player,201911070rai,sdg,DzubNi00,defense,0,,,,,
player,201911070rai,sdg,DzubNi00,def_pct,0%,,,,,
player,201911070rai,sdg,DzubNi00,special_teams,24,,,,,
player,201911070rai,sdg,DzubNi00,st_pct,83%,,,,,
player,201911070rai,sdg,BrowJa05,pos,LB,,,,,
player,201911070rai,sdg,BrowJa05,offense,0,,,,,
player,201911070rai,sdg,BrowJa05,off_pct,0%,,,,,
player,201911070rai,sdg,BrowJa05,defense,0,,,,,
player,201911070rai,sdg,BrowJa05,def_pct,0%,,,,,
player,201911070rai,sdg,BrowJa05,special_teams,18,,,,,
player,201911070rai,sdg,BrowJa05,st_pct,62%,,,,,
player,201911070rai,sdg,LuanSh00,pos,SS,,,,,
player,201911070rai,sdg,LuanSh00,offense,0,,,,,
player,201911070rai,sdg,LuanSh00,off_pct,0%,,,,,
player,201911070rai,sdg,LuanSh00,defense,0,,,,,
player,201911070rai,sdg,LuanSh00,def_pct,0%,,,,,
player,201911070rai,sdg,LuanSh00,special_teams,15,,,,,
player,201911070rai,sdg,LuanSh00,st_pct,52%,,,,,
player,201911070rai,sdg,PopeTr00,pos,RB,,,,,
player,201911070rai,sdg,PopeTr00,offense,0,,,,,
player,201911070rai,sdg,PopeTr00,off_pct,0%,,,,,
player,201911070rai,sdg,PopeTr00,defense,0,,,,,
player,201911070rai,sdg,PopeTr00,def_pct,0%,,,,,
player,201911070rai,sdg,PopeTr00,special_teams,14,,,,,
player,201911070rai,sdg,PopeTr00,st_pct,48%,,,,,
player,201911070rai,sdg,BadgMi00,pos,K,,,,,
player,201911070rai,sdg,BadgMi00,offense,0,,,,,
player,201911070rai,sdg,BadgMi00,off_pct,0%,,,,,
player,201911070rai,sdg,BadgMi00,defense,0,,,,,
player,201911070rai,sdg,BadgMi00,def_pct,0%,,,,,
player,201911070rai,sdg,BadgMi00,special_teams,9,,,,,
player,201911070rai,sdg,BadgMi00,st_pct,31%,,,,,
player,201911070rai,sdg,MazzCo01,pos,LS,,,,,
player,201911070rai,sdg,MazzCo01,offense,0,,,,,
player,201911070rai,sdg,MazzCo01,off_pct,0%,,,,,
player,201911070rai,sdg,MazzCo01,defense,0,,,,,
player,201911070rai,sdg,MazzCo01,def_pct,0%,,,,,
player,201911070rai,sdg,MazzCo01,special_teams,7,,,,,
player,201911070rai,sdg,MazzCo01,st_pct,24%,,,,,
player,201911070rai,sdg,LongTy00,pos,P,,,,,
player,201911070rai,sdg,LongTy00,offense,0,,,,,
player,201911070rai,sdg,LongTy00,off_pct,0%,,,,,
player,201911070rai,sdg,LongTy00,defense,0,,,,,
player,201911070rai,sdg,LongTy00,def_pct,0%,,,,,
player,201911070rai,sdg,LongTy00,special_teams,7,,,,,
player,201911070rai,sdg,LongTy00,st_pct,24%,,,,,
