game,2019,7,20191020,201910200atl,ram,"Los Angeles Rams",37,atl,"Atlanta Falcons",10
player,201910200atl,ram,ZuerGr00,defense,0,,,,,
player,201910200atl,ram,ZuerGr00,def_pct,0%,,,,,
player,201910200atl,ram,ZuerGr00,special_teams,18,,,,,
player,201910200atl,ram,ZuerGr00,st_pct,53%,,,,,
player,201910200atl,ram,McQuJa00,pos,LS,,,,,
player,201910200atl,ram,McQuJa00,offense,0,,,,,
player,201910200atl,ram,McQuJa00,off_pct,0%,,,,,
player,201910200atl,ram,McQuJa00,defense,0,,,,,
player,201910200atl,ram,McQuJa00,def_pct,0%,,,,,
player,201910200atl,ram,McQuJa00,special_teams,15,,,,,
player,201910200atl,ram,McQuJa00,st_pct,44%,,,,,
player,201910200atl,ram,HekkJo00,pos,P,,,,,
player,201910200atl,ram,HekkJo00,offense,0,,,,,
player,201910200atl,ram,HekkJo00,off_pct,0%,,,,,
player,201910200atl,ram,HekkJo00,defense,0,,,,,
player,201910200atl,ram,HekkJo00,def_pct,0%,,,,,
player,201910200atl,ram,HekkJo00,special_teams,15,,,,,
player,201910200atl,ram,HekkJo00,st_pct,44%,,,,,
player,201910200atl,ram,ThomMi04,pos,WR,,,,,
player,201910200atl,ram,ThomMi04,offense,0,,,,,
player,201910200atl,ram,ThomMi04,off_pct,0%,,,,,
player,201910200atl,ram,ThomMi04,defense,0,,,,,
player,201910200atl,ram,ThomMi04,def_pct,0%,,,,,
player,201910200atl,ram,ThomMi04,special_teams,14,,,,,
player,201910200atl,ram,ThomMi04,st_pct,41%,,,,,
player,201910200atl,ram,NatsJo00,pos,WR,,,,,
player,201910200atl,ram,NatsJo00,offense,0,,,,,
player,201910200atl,ram,NatsJo00,off_pct,0%,,,,,
player,201910200atl,ram,NatsJo00,defense,0,,,,,
player,201910200atl,ram,NatsJo00,def_pct,0%,,,,,
player,201910200atl,ram,NatsJo00,special_teams,8,,,,,
player,201910200atl,ram,NatsJo00,st_pct,24%,,,,,
