game,2019,12,20191124,201911240phi,sea,"Seattle Seahawks",17,phi,"Philadelphia Eagles",9
player,201911240phi,sea,McDoBr01,special_teams,2,,,,,
player,201911240phi,sea,McDoBr01,st_pct,9%,,,,,
player,201911240phi,sea,WagnBo00,pos,LB,,,,,
player,201911240phi,sea,WagnBo00,offense,0,,,,,
player,201911240phi,sea,WagnBo00,off_pct,0%,,,,,
player,201911240phi,sea,WagnBo00,defense,76,,,,,
player,201911240phi,sea,WagnBo00,def_pct,100%,,,,,
player,201911240phi,sea,WagnBo00,special_teams,2,,,,,
player,201911240phi,sea,WagnBo00,st_pct,9%,,,,,
player,201911240phi,sea,GrifSh00,pos,CB,,,,,
player,201911240phi,sea,GrifSh00,offense,0,,,,,
player,201911240phi,sea,GrifSh00,off_pct,0%,,,,,
player,201911240phi,sea,GrifSh00,defense,76,,,,,
player,201911240phi,sea,GrifSh00,def_pct,100%,,,,,
player,201911240phi,sea,GrifSh00,special_teams,1,,,,,
player,201911240phi,sea,GrifSh00,st_pct,5%,,,,,
player,201911240phi,sea,DiggQu00,pos,SS,,,,,
player,201911240phi,sea,DiggQu00,offense,0,,,,,
player,201911240phi,sea,DiggQu00,off_pct,0%,,,,,
player,201911240phi,sea,DiggQu00,defense,76,,,,,
player,201911240phi,sea,DiggQu00,def_pct,100%,,,,,
player,201911240phi,sea,DiggQu00,special_teams,0,,,,,
player,201911240phi,sea,DiggQu00,st_pct,0%,,,,,
player,201911240phi,sea,WrigK.00,pos,LB,,,,,
player,201911240phi,sea,WrigK.00,offense,0,,,,,
player,201911240phi,sea,WrigK.00,off_pct,0%,,,,,
player,201911240phi,sea,WrigK.00,defense,74,,,,,
player,201911240phi,sea,WrigK.00,def_pct,97%,,,,,
player,201911240phi,sea,WrigK.00,special_teams,2,,,,,
player,201911240phi,sea,WrigK.00,st_pct,9%,,,,,
player,201911240phi,sea,KendMy00,pos,LB,,,,,
player,201911240phi,sea,KendMy00,offense,0,,,,,
player,201911240phi,sea,KendMy00,off_pct,0%,,,,,
player,201911240phi,sea,KendMy00,defense,51,,,,,
player,201911240phi,sea,KendMy00,def_pct,67%,,,,,
player,201911240phi,sea,KendMy00,special_teams,2,,,,,
player,201911240phi,sea,KendMy00,st_pct,9%,,,,,
player,201911240phi,sea,GreeRa01,pos,DE,,,,,
player,201911240phi,sea,GreeRa01,offense,0,,,,,
player,201911240phi,sea,GreeRa01,off_pct,0%,,,,,
player,201911240phi,sea,GreeRa01,defense,48,,,,,
player,201911240phi,sea,GreeRa01,def_pct,63%,,,,,
player,201911240phi,sea,GreeRa01,special_teams,1,,,,,
player,201911240phi,sea,GreeRa01,st_pct,5%,,,,,
player,201911240phi,sea,JeffQu00,pos,DT,,,,,
player,201911240phi,sea,JeffQu00,offense,0,,,,,
player,201911240phi,sea,JeffQu00,off_pct,0%,,,,,
player,201911240phi,sea,JeffQu00,defense,41,,,,,
player,201911240phi,sea,JeffQu00,def_pct,54%,,,,,
player,201911240phi,sea,JeffQu00,special_teams,1,,,,,
player,201911240phi,sea,JeffQu00,st_pct,5%,,,,,
player,201911240phi,sea,FordPo00,pos,NT,,,,,
player,201911240phi,sea,FordPo00,offense,0,,,,,
player,201911240phi,sea,FordPo00,off_pct,0%,,,,,
player,201911240phi,sea,FordPo00,defense,37,,,,,
player,201911240phi,sea,FordPo00,def_pct,49%,,,,,
player,201911240phi,sea,FordPo00,special_teams,1,,,,,
player,201911240phi,sea,FordPo00,st_pct,5%,,,,,
player,201911240phi,sea,AnsaEz00,pos,DE,,,,,
player,201911240phi,sea,AnsaEz00,offense,0,,,,,
player,201911240phi,sea,AnsaEz00,off_pct,0%,,,,,
player,201911240phi,sea,AnsaEz00,defense,37,,,,,
player,201911240phi,sea,AnsaEz00,def_pct,49%,,,,,
player,201911240phi,sea,AnsaEz00,special_teams,0,,,,,
player,201911240phi,sea,AnsaEz00,st_pct,0%,,,,,
player,201911240phi,sea,WoodAl99,pos,DT,,,,,
player,201911240phi,sea,WoodAl99,offense,0,,,,,
player,201911240phi,sea,WoodAl99,off_pct,0%,,,,,
player,201911240phi,sea,WoodAl99,defense,35,,,,,
player,201911240phi,sea,WoodAl99,def_pct,46%,,,,,
player,201911240phi,sea,WoodAl99,special_teams,0,,,,,
player,201911240phi,sea,WoodAl99,st_pct,0%,,,,,
player,201911240phi,sea,JackBr04,pos,DE,,,,,
player,201911240phi,sea,JackBr04,offense,0,,,,,
player,201911240phi,sea,JackBr04,off_pct,0%,,,,,
player,201911240phi,sea,JackBr04,defense,34,,,,,
player,201911240phi,sea,JackBr04,def_pct,45%,,,,,
player,201911240phi,sea,JackBr04,special_teams,10,,,,,
player,201911240phi,sea,JackBr04,st_pct,45%,,,,,
player,201911240phi,sea,KingAk00,pos,CB,,,,,
player,201911240phi,sea,KingAk00,offense,0,,,,,
player,201911240phi,sea,KingAk00,off_pct,0%,,,,,
player,201911240phi,sea,KingAk00,defense,26,,,,,
player,201911240phi,sea,KingAk00,def_pct,34%,,,,,
player,201911240phi,sea,KingAk00,special_teams,10,,,,,
player,201911240phi,sea,KingAk00,st_pct,45%,,,,,
player,201911240phi,sea,CollLJ00,pos,DE,,,,,
player,201911240phi,sea,CollLJ00,offense,0,,,,,
player,201911240phi,sea,CollLJ00,off_pct,0%,,,,,
player,201911240phi,sea,CollLJ00,defense,26,,,,,
player,201911240phi,sea,CollLJ00,def_pct,34%,,,,,
player,201911240phi,sea,CollLJ00,special_teams,0,,,,,
player,201911240phi,sea,CollLJ00,st_pct,0%,,,,,
player,201911240phi,sea,GrifSh01,pos,LB,,,,,
player,201911240phi,sea,GrifSh01,offense,0,,,,,
player,201911240phi,sea,GrifSh01,off_pct,0%,,,,,
player,201911240phi,sea,GrifSh01,defense,25,,,,,
player,201911240phi,sea,GrifSh01,def_pct,33%,,,,,
player,201911240phi,sea,GrifSh01,special_teams,7,,,,,
player,201911240phi,sea,GrifSh01,st_pct,32%,,,,,
player,201911240phi,sea,ReedJa02,pos,DT,,,,,
player,201911240phi,sea,ReedJa02,offense,0,,,,,
player,201911240phi,sea,ReedJa02,off_pct,0%,,,,,
player,201911240phi,sea,ReedJa02,defense,21,,,,,
player,201911240phi,sea,ReedJa02,def_pct,28%,,,,,
player,201911240phi,sea,ReedJa02,special_teams,1,,,,,
player,201911240phi,sea,ReedJa02,st_pct,5%,,,,,
player,201911240phi,sea,BlaiMa01,pos,FS,,,,,
player,201911240phi,sea,BlaiMa01,offense,0,,,,,
player,201911240phi,sea,BlaiMa01,off_pct,0%,,,,,
player,201911240phi,sea,BlaiMa01,defense,1,,,,,
player,201911240phi,sea,BlaiMa01,def_pct,1%,,,,,
player,201911240phi,sea,BlaiMa01,special_teams,16,,,,,
player,201911240phi,sea,BlaiMa01,st_pct,73%,,,,,
player,201911240phi,sea,AmadUg00,pos,FS,,,,,
player,201911240phi,sea,AmadUg00,offense,0,,,,,
player,201911240phi,sea,AmadUg00,off_pct,0%,,,,,
player,201911240phi,sea,AmadUg00,defense,0,,,,,
player,201911240phi,sea,AmadUg00,def_pct,0%,,,,,
player,201911240phi,sea,AmadUg00,special_teams,18,,,,,
player,201911240phi,sea,AmadUg00,st_pct,82%,,,,,
player,201911240phi,sea,HomeTr00,pos,RB,,,,,
player,201911240phi,sea,HomeTr00,offense,0,,,,,
player,201911240phi,sea,HomeTr00,off_pct,0%,,,,,
player,201911240phi,sea,HomeTr00,defense,0,,,,,
player,201911240phi,sea,HomeTr00,def_pct,0%,,,,,
player,201911240phi,sea,HomeTr00,special_teams,18,,,,,
player,201911240phi,sea,HomeTr00,st_pct,82%,,,,,
player,201911240phi,sea,BartCo00,pos,LB,,,,,
player,201911240phi,sea,BartCo00,offense,0,,,,,
player,201911240phi,sea,BartCo00,off_pct,0%,,,,,
player,201911240phi,sea,BartCo00,defense,0,,,,,
player,201911240phi,sea,BartCo00,def_pct,0%,,,,,
player,201911240phi,sea,BartCo00,special_teams,18,,,,,
player,201911240phi,sea,BartCo00,st_pct,82%,,,,,
player,201911240phi,sea,BurrBe00,pos,LB,,,,,
player,201911240phi,sea,BurrBe00,offense,0,,,,,
player,201911240phi,sea,BurrBe00,off_pct,0%,,,,,
player,201911240phi,sea,BurrBe00,defense,0,,,,,
player,201911240phi,sea,BurrBe00,def_pct,0%,,,,,
player,201911240phi,sea,BurrBe00,special_teams,18,,,,,
player,201911240phi,sea,BurrBe00,st_pct,82%,,,,,
player,201911240phi,sea,HillDe02,pos,SS,,,,,
player,201911240phi,sea,HillDe02,offense,0,,,,,
player,201911240phi,sea,HillDe02,off_pct,0%,,,,,
player,201911240phi,sea,HillDe02,defense,0,,,,,
player,201911240phi,sea,HillDe02,def_pct,0%,,,,,
player,201911240phi,sea,HillDe02,special_teams,18,,,,,
player,201911240phi,sea,HillDe02,st_pct,82%,,,,,
player,201911240phi,sea,OttxTy00,pos,LS,,,,,
player,201911240phi,sea,OttxTy00,offense,0,,,,,
player,201911240phi,sea,OttxTy00,off_pct,0%,,,,,
player,201911240phi,sea,OttxTy00,defense,0,,,,,
player,201911240phi,sea,OttxTy00,def_pct,0%,,,,,
player,201911240phi,sea,OttxTy00,special_teams,10,,,,,
player,201911240phi,sea,OttxTy00,st_pct,45%,,,,,
player,201911240phi,sea,DickMi00,pos,P,,,,,
player,201911240phi,sea,DickMi00,offense,0,,,,,
player,201911240phi,sea,DickMi00,off_pct,0%,,,,,
player,201911240phi,sea,DickMi00,defense,0,,,,,
player,201911240phi,sea,DickMi00,def_pct,0%,,,,,
player,201911240phi,sea,DickMi00,special_teams,10,,,,,
player,201911240phi,sea,DickMi00,st_pct,45%,,,,,
player,201911240phi,sea,MyerJa00,pos,K,,,,,
player,201911240phi,sea,MyerJa00,offense,0,,,,,
player,201911240phi,sea,MyerJa00,off_pct,0%,,,,,
player,201911240phi,sea,MyerJa00,defense,0,,,,,
player,201911240phi,sea,MyerJa00,def_pct,0%,,,,,
player,201911240phi,sea,MyerJa00,special_teams,7,,,,,
player,201911240phi,sea,MyerJa00,st_pct,32%,,,,,
player,201911240phi,sea,RoosJo00,pos,G,,,,,
player,201911240phi,sea,RoosJo00,offense,0,,,,,
player,201911240phi,sea,RoosJo00,off_pct,0%,,,,,
player,201911240phi,sea,RoosJo00,defense,0,,,,,
player,201911240phi,sea,RoosJo00,def_pct,0%,,,,,
player,201911240phi,sea,RoosJo00,special_teams,3,,,,,
player,201911240phi,sea,RoosJo00,st_pct,14%,,,,,
