game,2019,1,20190908,201909080sdg,clt,"Indianapolis Colts",24,sdg,"Los Angeles Chargers",30
player,201909080sdg,clt,CastAn00,off_pct,100%,,,,,
player,201909080sdg,clt,CastAn00,defense,0,,,,,
player,201909080sdg,clt,CastAn00,def_pct,0%,,,,,
player,201909080sdg,clt,CastAn00,special_teams,5,,,,,
player,201909080sdg,clt,CastAn00,st_pct,19%,,,,,
player,201909080sdg,clt,BrisJa00,pos,QB,,,,,
player,201909080sdg,clt,BrisJa00,offense,63,,,,,
player,201909080sdg,clt,BrisJa00,off_pct,100%,,,,,
player,201909080sdg,clt,BrisJa00,defense,0,,,,,
player,201909080sdg,clt,BrisJa00,def_pct,0%,,,,,
player,201909080sdg,clt,BrisJa00,special_teams,0,,,,,
player,201909080sdg,clt,BrisJa00,st_pct,0%,,,,,
player,201909080sdg,clt,KellRy00,pos,C,,,,,
player,201909080sdg,clt,KellRy00,offense,63,,,,,
player,201909080sdg,clt,KellRy00,off_pct,100%,,,,,
player,201909080sdg,clt,KellRy00,defense,0,,,,,
player,201909080sdg,clt,KellRy00,def_pct,0%,,,,,
player,201909080sdg,clt,KellRy00,special_teams,0,,,,,
player,201909080sdg,clt,KellRy00,st_pct,0%,,,,,
player,201909080sdg,clt,HiltT.00,pos,WR,,,,,
player,201909080sdg,clt,HiltT.00,offense,56,,,,,
player,201909080sdg,clt,HiltT.00,off_pct,89%,,,,,
player,201909080sdg,clt,HiltT.00,defense,0,,,,,
player,201909080sdg,clt,HiltT.00,def_pct,0%,,,,,
player,201909080sdg,clt,HiltT.00,special_teams,0,,,,,
player,201909080sdg,clt,HiltT.00,st_pct,0%,,,,,
player,201909080sdg,clt,MackMa00,pos,RB,,,,,
player,201909080sdg,clt,MackMa00,offense,48,,,,,
player,201909080sdg,clt,MackMa00,off_pct,76%,,,,,
player,201909080sdg,clt,MackMa00,defense,0,,,,,
player,201909080sdg,clt,MackMa00,def_pct,0%,,,,,
player,201909080sdg,clt,MackMa00,special_teams,0,,,,,
player,201909080sdg,clt,MackMa00,st_pct,0%,,,,,
player,201909080sdg,clt,DoylJa00,pos,TE,,,,,
player,201909080sdg,clt,DoylJa00,offense,43,,,,,
player,201909080sdg,clt,DoylJa00,off_pct,68%,,,,,
player,201909080sdg,clt,DoylJa00,defense,0,,,,,
player,201909080sdg,clt,DoylJa00,def_pct,0%,,,,,
player,201909080sdg,clt,DoylJa00,special_teams,0,,,,,
player,201909080sdg,clt,DoylJa00,st_pct,0%,,,,,
player,201909080sdg,clt,FuncDe00,pos,WR,,,,,
player,201909080sdg,clt,FuncDe00,offense,36,,,,,
player,201909080sdg,clt,FuncDe00,off_pct,57%,,,,,
player,201909080sdg,clt,FuncDe00,defense,0,,,,,
player,201909080sdg,clt,FuncDe00,def_pct,0%,,,,,
player,201909080sdg,clt,FuncDe00,special_teams,0,,,,,
player,201909080sdg,clt,FuncDe00,st_pct,0%,,,,,
player,201909080sdg,clt,RogeCh02,pos,WR,,,,,
player,201909080sdg,clt,RogeCh02,offense,25,,,,,
player,201909080sdg,clt,RogeCh02,off_pct,40%,,,,,
player,201909080sdg,clt,RogeCh02,defense,0,,,,,
player,201909080sdg,clt,RogeCh02,def_pct,0%,,,,,
player,201909080sdg,clt,RogeCh02,special_teams,2,,,,,
player,201909080sdg,clt,RogeCh02,st_pct,8%,,,,,
player,201909080sdg,clt,EbroEr00,pos,TE,,,,,
player,201909080sdg,clt,EbroEr00,offense,25,,,,,
player,201909080sdg,clt,EbroEr00,off_pct,40%,,,,,
player,201909080sdg,clt,EbroEr00,defense,0,,,,,
player,201909080sdg,clt,EbroEr00,def_pct,0%,,,,,
player,201909080sdg,clt,EbroEr00,special_teams,0,,,,,
player,201909080sdg,clt,EbroEr00,st_pct,0%,,,,,
player,201909080sdg,clt,PascZa00,pos,WR,,,,,
player,201909080sdg,clt,PascZa00,offense,23,,,,,
player,201909080sdg,clt,PascZa00,off_pct,37%,,,,,
player,201909080sdg,clt,PascZa00,defense,0,,,,,
player,201909080sdg,clt,PascZa00,def_pct,0%,,,,,
player,201909080sdg,clt,PascZa00,special_teams,13,,,,,
player,201909080sdg,clt,PascZa00,st_pct,50%,,,,,
player,201909080sdg,clt,CampPa00,pos,WR,,,,,
player,201909080sdg,clt,CampPa00,offense,18,,,,,
player,201909080sdg,clt,CampPa00,off_pct,29%,,,,,
player,201909080sdg,clt,CampPa00,defense,0,,,,,
player,201909080sdg,clt,CampPa00,def_pct,0%,,,,,
player,201909080sdg,clt,CampPa00,special_teams,5,,,,,
player,201909080sdg,clt,CampPa00,st_pct,19%,,,,,
player,201909080sdg,clt,HineNy00,pos,RB,,,,,
player,201909080sdg,clt,HineNy00,offense,17,,,,,
player,201909080sdg,clt,HineNy00,off_pct,27%,,,,,
player,201909080sdg,clt,HineNy00,defense,0,,,,,
player,201909080sdg,clt,HineNy00,def_pct,0%,,,,,
player,201909080sdg,clt,HineNy00,special_teams,1,,,,,
player,201909080sdg,clt,HineNy00,st_pct,4%,,,,,
player,201909080sdg,clt,AlieMo00,pos,TE,,,,,
player,201909080sdg,clt,AlieMo00,offense,13,,,,,
player,201909080sdg,clt,AlieMo00,off_pct,21%,,,,,
player,201909080sdg,clt,AlieMo00,defense,0,,,,,
player,201909080sdg,clt,AlieMo00,def_pct,0%,,,,,
player,201909080sdg,clt,AlieMo00,special_teams,5,,,,,
player,201909080sdg,clt,AlieMo00,st_pct,19%,,,,,
player,201909080sdg,clt,CainDe00,pos,WR,,,,,
player,201909080sdg,clt,CainDe00,offense,11,,,,,
player,201909080sdg,clt,CainDe00,off_pct,17%,,,,,
player,201909080sdg,clt,CainDe00,defense,0,,,,,
player,201909080sdg,clt,CainDe00,def_pct,0%,,,,,
player,201909080sdg,clt,CainDe00,special_teams,0,,,,,
player,201909080sdg,clt,CainDe00,st_pct,0%,,,,,
player,201909080sdg,clt,DesiPi00,pos,CB,,,,,
player,201909080sdg,clt,DesiPi00,offense,0,,,,,
player,201909080sdg,clt,DesiPi00,off_pct,0%,,,,,
player,201909080sdg,clt,DesiPi00,defense,63,,,,,
player,201909080sdg,clt,DesiPi00,def_pct,100%,,,,,
player,201909080sdg,clt,DesiPi00,special_teams,9,,,,,
player,201909080sdg,clt,DesiPi00,st_pct,35%,,,,,
player,201909080sdg,clt,MoorKe03,pos,CB,,,,,
player,201909080sdg,clt,MoorKe03,offense,0,,,,,
player,201909080sdg,clt,MoorKe03,off_pct,0%,,,,,
player,201909080sdg,clt,MoorKe03,defense,63,,,,,
player,201909080sdg,clt,MoorKe03,def_pct,100%,,,,,
player,201909080sdg,clt,MoorKe03,special_teams,2,,,,,
player,201909080sdg,clt,MoorKe03,st_pct,8%,,,,,
player,201909080sdg,clt,LeonDa00,pos,LB,,,,,
player,201909080sdg,clt,LeonDa00,offense,0,,,,,
player,201909080sdg,clt,LeonDa00,off_pct,0%,,,,,
player,201909080sdg,clt,LeonDa00,defense,62,,,,,
player,201909080sdg,clt,LeonDa00,def_pct,98%,,,,,
player,201909080sdg,clt,LeonDa00,special_teams,4,,,,,
player,201909080sdg,clt,LeonDa00,st_pct,15%,,,,,
player,201909080sdg,clt,GeatCl00,pos,SS,,,,,
player,201909080sdg,clt,GeatCl00,offense,0,,,,,
player,201909080sdg,clt,GeatCl00,off_pct,0%,,,,,
player,201909080sdg,clt,GeatCl00,defense,56,,,,,
player,201909080sdg,clt,GeatCl00,def_pct,89%,,,,,
player,201909080sdg,clt,GeatCl00,special_teams,6,,,,,
player,201909080sdg,clt,GeatCl00,st_pct,23%,,,,,
player,201909080sdg,clt,HookMa00,pos,FS,,,,,
player,201909080sdg,clt,HookMa00,offense,0,,,,,
player,201909080sdg,clt,HookMa00,off_pct,0%,,,,,
player,201909080sdg,clt,HookMa00,defense,54,,,,,
player,201909080sdg,clt,HookMa00,def_pct,86%,,,,,
player,201909080sdg,clt,HookMa00,special_teams,5,,,,,
player,201909080sdg,clt,HookMa00,st_pct,19%,,,,,
player,201909080sdg,clt,AutrDe00,pos,DT,,,,,
player,201909080sdg,clt,AutrDe00,offense,0,,,,,
player,201909080sdg,clt,AutrDe00,off_pct,0%,,,,,
player,201909080sdg,clt,AutrDe00,defense,50,,,,,
player,201909080sdg,clt,AutrDe00,def_pct,79%,,,,,
player,201909080sdg,clt,AutrDe00,special_teams,6,,,,,
player,201909080sdg,clt,AutrDe00,st_pct,23%,,,,,
player,201909080sdg,clt,HousJu00,pos,LB,,,,,
player,201909080sdg,clt,HousJu00,offense,0,,,,,
player,201909080sdg,clt,HousJu00,off_pct,0%,,,,,
player,201909080sdg,clt,HousJu00,defense,50,,,,,
player,201909080sdg,clt,HousJu00,def_pct,79%,,,,,
player,201909080sdg,clt,HousJu00,special_teams,1,,,,,
player,201909080sdg,clt,HousJu00,st_pct,4%,,,,,
player,201909080sdg,clt,Ya-SRo00,pos,CB,,,,,
player,201909080sdg,clt,Ya-SRo00,offense,0,,,,,
player,201909080sdg,clt,Ya-SRo00,off_pct,0%,,,,,
player,201909080sdg,clt,Ya-SRo00,defense,42,,,,,
player,201909080sdg,clt,Ya-SRo00,def_pct,67%,,,,,
player,201909080sdg,clt,Ya-SRo00,special_teams,8,,,,,
player,201909080sdg,clt,Ya-SRo00,st_pct,31%,,,,,
player,201909080sdg,clt,MuhaAl00,pos,DE,,,,,
player,201909080sdg,clt,MuhaAl00,offense,0,,,,,
player,201909080sdg,clt,MuhaAl00,off_pct,0%,,,,,
player,201909080sdg,clt,MuhaAl00,defense,39,,,,,
player,201909080sdg,clt,MuhaAl00,def_pct,62%,,,,,
player,201909080sdg,clt,MuhaAl00,special_teams,12,,,,,
player,201909080sdg,clt,MuhaAl00,st_pct,46%,,,,,
player,201909080sdg,clt,WalkAn01,pos,LB,,,,,
player,201909080sdg,clt,WalkAn01,offense,0,,,,,
player,201909080sdg,clt,WalkAn01,off_pct,0%,,,,,
player,201909080sdg,clt,WalkAn01,defense,36,,,,,
player,201909080sdg,clt,WalkAn01,def_pct,57%,,,,,
player,201909080sdg,clt,WalkAn01,special_teams,9,,,,,
player,201909080sdg,clt,WalkAn01,st_pct,35%,,,,,
player,201909080sdg,clt,HuntMa00,pos,DT,,,,,
player,201909080sdg,clt,HuntMa00,offense,0,,,,,
player,201909080sdg,clt,HuntMa00,off_pct,0%,,,,,
player,201909080sdg,clt,HuntMa00,defense,35,,,,,
player,201909080sdg,clt,HuntMa00,def_pct,56%,,,,,
player,201909080sdg,clt,HuntMa00,special_teams,11,,,,,
player,201909080sdg,clt,HuntMa00,st_pct,42%,,,,,
player,201909080sdg,clt,BanoBe00,pos,DE,,,,,
player,201909080sdg,clt,BanoBe00,offense,0,,,,,
player,201909080sdg,clt,BanoBe00,off_pct,0%,,,,,
player,201909080sdg,clt,BanoBe00,defense,27,,,,,
player,201909080sdg,clt,BanoBe00,def_pct,43%,,,,,
player,201909080sdg,clt,BanoBe00,special_teams,1,,,,,
player,201909080sdg,clt,BanoBe00,st_pct,4%,,,,,
player,201909080sdg,clt,TuraKe00,pos,DE,,,,,
player,201909080sdg,clt,TuraKe00,offense,0,,,,,
player,201909080sdg,clt,TuraKe00,off_pct,0%,,,,,
player,201909080sdg,clt,TuraKe00,defense,23,,,,,
player,201909080sdg,clt,TuraKe00,def_pct,37%,,,,,
player,201909080sdg,clt,TuraKe00,special_teams,5,,,,,
player,201909080sdg,clt,TuraKe00,st_pct,19%,,,,,
player,201909080sdg,clt,AdamMa00,pos,LB,,,,,
player,201909080sdg,clt,AdamMa00,offense,0,,,,,
player,201909080sdg,clt,AdamMa00,off_pct,0%,,,,,
player,201909080sdg,clt,AdamMa00,defense,21,,,,,
player,201909080sdg,clt,AdamMa00,def_pct,33%,,,,,
player,201909080sdg,clt,AdamMa00,special_teams,16,,,,,
player,201909080sdg,clt,AdamMa00,st_pct,62%,,,,,
player,201909080sdg,clt,WillKh00,pos,SS,,,,,
player,201909080sdg,clt,WillKh00,offense,0,,,,,
player,201909080sdg,clt,WillKh00,off_pct,0%,,,,,
player,201909080sdg,clt,WillKh00,defense,16,,,,,
player,201909080sdg,clt,WillKh00,def_pct,25%,,,,,
player,201909080sdg,clt,WillKh00,special_teams,13,,,,,
player,201909080sdg,clt,WillKh00,st_pct,50%,,,,,
player,201909080sdg,clt,OkerBo00,pos,LB,,,,,
player,201909080sdg,clt,OkerBo00,offense,0,,,,,
player,201909080sdg,clt,OkerBo00,off_pct,0%,,,,,
player,201909080sdg,clt,OkerBo00,defense,15,,,,,
player,201909080sdg,clt,OkerBo00,def_pct,24%,,,,,
player,201909080sdg,clt,OkerBo00,special_teams,8,,,,,
player,201909080sdg,clt,OkerBo00,st_pct,31%,,,,,
player,201909080sdg,clt,WilsQu01,pos,CB,,,,,
player,201909080sdg,clt,WilsQu01,offense,0,,,,,
player,201909080sdg,clt,WilsQu01,off_pct,0%,,,,,
player,201909080sdg,clt,WilsQu01,defense,15,,,,,
player,201909080sdg,clt,WilsQu01,def_pct,24%,,,,,
player,201909080sdg,clt,WilsQu01,special_teams,4,,,,,
player,201909080sdg,clt,WilsQu01,st_pct,15%,,,,,
player,201909080sdg,clt,StewGr00,pos,NT,,,,,
player,201909080sdg,clt,StewGr00,offense,0,,,,,
player,201909080sdg,clt,StewGr00,off_pct,0%,,,,,
player,201909080sdg,clt,StewGr00,defense,13,,,,,
player,201909080sdg,clt,StewGr00,def_pct,21%,,,,,
player,201909080sdg,clt,StewGr00,special_teams,11,,,,,
player,201909080sdg,clt,StewGr00,st_pct,42%,,,,,
player,201909080sdg,clt,WardJi02,pos,DT,,,,,
player,201909080sdg,clt,WardJi02,offense,0,,,,,
player,201909080sdg,clt,WardJi02,off_pct,0%,,,,,
player,201909080sdg,clt,WardJi02,defense,13,,,,,
player,201909080sdg,clt,WardJi02,def_pct,21%,,,,,
player,201909080sdg,clt,WardJi02,special_teams,1,,,,,
player,201909080sdg,clt,WardJi02,st_pct,4%,,,,,
player,201909080sdg,clt,LewiRy01,pos,CB,,,,,
player,201909080sdg,clt,LewiRy01,offense,0,,,,,
player,201909080sdg,clt,LewiRy01,off_pct,0%,,,,,
player,201909080sdg,clt,LewiRy01,defense,0,,,,,
player,201909080sdg,clt,LewiRy01,def_pct,0%,,,,,
player,201909080sdg,clt,LewiRy01,special_teams,21,,,,,
player,201909080sdg,clt,LewiRy01,st_pct,81%,,,,,
player,201909080sdg,clt,FranZa00,pos,LB,,,,,
player,201909080sdg,clt,FranZa00,offense,0,,,,,
player,201909080sdg,clt,FranZa00,off_pct,0%,,,,,
player,201909080sdg,clt,FranZa00,defense,0,,,,,
player,201909080sdg,clt,FranZa00,def_pct,0%,,,,,
player,201909080sdg,clt,FranZa00,special_teams,20,,,,,
player,201909080sdg,clt,FranZa00,st_pct,77%,,,,,
player,201909080sdg,clt,OdumGe00,pos,FS,,,,,
player,201909080sdg,clt,OdumGe00,offense,0,,,,,
player,201909080sdg,clt,OdumGe00,off_pct,0%,,,,,
player,201909080sdg,clt,OdumGe00,defense,0,,,,,
player,201909080sdg,clt,OdumGe00,def_pct,0%,,,,,
player,201909080sdg,clt,OdumGe00,special_teams,20,,,,,
player,201909080sdg,clt,OdumGe00,st_pct,77%,,,,,
player,201909080sdg,clt,WilkJo01,pos,RB,,,,,
player,201909080sdg,clt,WilkJo01,offense,0,,,,,
player,201909080sdg,clt,WilkJo01,off_pct,0%,,,,,
player,201909080sdg,clt,WilkJo01,defense,0,,,,,
player,201909080sdg,clt,WilkJo01,def_pct,0%,,,,,
player,201909080sdg,clt,WilkJo01,special_teams,15,,,,,
player,201909080sdg,clt,WilkJo01,st_pct,58%,,,,,
player,201909080sdg,clt,SancRi00,pos,P,,,,,
player,201909080sdg,clt,SancRi00,offense,0,,,,,
player,201909080sdg,clt,SancRi00,off_pct,0%,,,,,
player,201909080sdg,clt,SancRi00,defense,0,,,,,
player,201909080sdg,clt,SancRi00,def_pct,0%,,,,,
player,201909080sdg,clt,SancRi00,special_teams,14,,,,,
player,201909080sdg,clt,SancRi00,st_pct,54%,,,,,
player,201909080sdg,clt,RhodLu00,pos,LS,,,,,
player,201909080sdg,clt,RhodLu00,offense,0,,,,,
player,201909080sdg,clt,RhodLu00,off_pct,0%,,,,,
player,201909080sdg,clt,RhodLu00,defense,0,,,,,
player,201909080sdg,clt,RhodLu00,def_pct,0%,,,,,
player,201909080sdg,clt,RhodLu00,special_teams,8,,,,,
player,201909080sdg,clt,RhodLu00,st_pct,31%,,,,,
player,201909080sdg,clt,vinatada01,pos,K,,,,,
player,201909080sdg,clt,vinatada01,offense,0,,,,,
player,201909080sdg,clt,vinatada01,off_pct,0%,,,,,
player,201909080sdg,clt,vinatada01,defense,0,,,,,
player,201909080sdg,clt,vinatada01,def_pct,0%,,,,,
player,201909080sdg,clt,vinatada01,special_teams,5,,,,,
player,201909080sdg,clt,vinatada01,st_pct,19%,,,,,
player,201909080sdg,clt,HaegJo00,pos,G,,,,,
player,201909080sdg,clt,HaegJo00,offense,0,,,,,
player,201909080sdg,clt,HaegJo00,off_pct,0%,,,,,
player,201909080sdg,clt,HaegJo00,defense,0,,,,,
player,201909080sdg,clt,HaegJo00,def_pct,0%,,,,,
player,201909080sdg,clt,HaegJo00,special_teams,5,,,,,
player,201909080sdg,clt,HaegJo00,st_pct,19%,,,,,
