game,2019,4,20190929,201909290ram,tam,"Tampa Bay Buccaneers",55,ram,"Los Angeles Rams",40
player,201909290ram,tam,PerrBr02,def_pct,0%,,,,,
player,201909290ram,tam,PerrBr02,special_teams,0,,,,,
player,201909290ram,tam,PerrBr02,st_pct,0%,,,,,
player,201909290ram,tam,WatsJu01,pos,WR,,,,,
player,201909290ram,tam,WatsJu01,offense,2,,,,,
player,201909290ram,tam,WatsJu01,off_pct,3%,,,,,
player,201909290ram,tam,WatsJu01,defense,0,,,,,
player,201909290ram,tam,WatsJu01,def_pct,0%,,,,,
player,201909290ram,tam,WatsJu01,special_teams,21,,,,,
player,201909290ram,tam,WatsJu01,st_pct,55%,,,,,
player,201909290ram,tam,LogaT.00,pos,RB,,,,,
player,201909290ram,tam,LogaT.00,offense,1,,,,,
player,201909290ram,tam,LogaT.00,off_pct,1%,,,,,
player,201909290ram,tam,LogaT.00,defense,0,,,,,
player,201909290ram,tam,LogaT.00,def_pct,0%,,,,,
player,201909290ram,tam,LogaT.00,special_teams,19,,,,,
player,201909290ram,tam,LogaT.00,st_pct,50%,,,,,
player,201909290ram,tam,DaviCa02,pos,CB,,,,,
player,201909290ram,tam,DaviCa02,offense,0,,,,,
player,201909290ram,tam,DaviCa02,off_pct,0%,,,,,
player,201909290ram,tam,DaviCa02,defense,89,,,,,
player,201909290ram,tam,DaviCa02,def_pct,100%,,,,,
player,201909290ram,tam,DaviCa02,special_teams,10,,,,,
player,201909290ram,tam,DaviCa02,st_pct,26%,,,,,
player,201909290ram,tam,EdwaMi01,pos,FS,,,,,
player,201909290ram,tam,EdwaMi01,offense,0,,,,,
player,201909290ram,tam,EdwaMi01,off_pct,0%,,,,,
player,201909290ram,tam,EdwaMi01,defense,89,,,,,
player,201909290ram,tam,EdwaMi01,def_pct,100%,,,,,
player,201909290ram,tam,EdwaMi01,special_teams,8,,,,,
player,201909290ram,tam,EdwaMi01,st_pct,21%,,,,,
player,201909290ram,tam,DaviLa00,pos,LB,,,,,
player,201909290ram,tam,DaviLa00,offense,0,,,,,
player,201909290ram,tam,DaviLa00,off_pct,0%,,,,,
player,201909290ram,tam,DaviLa00,defense,89,,,,,
player,201909290ram,tam,DaviLa00,def_pct,100%,,,,,
player,201909290ram,tam,DaviLa00,special_teams,0,,,,,
player,201909290ram,tam,DaviLa00,st_pct,0%,,,,,
player,201909290ram,tam,HargVe00,pos,CB,,,,,
player,201909290ram,tam,HargVe00,offense,0,,,,,
player,201909290ram,tam,HargVe00,off_pct,0%,,,,,
player,201909290ram,tam,HargVe00,defense,88,,,,,
player,201909290ram,tam,HargVe00,def_pct,99%,,,,,
player,201909290ram,tam,HargVe00,special_teams,17,,,,,
player,201909290ram,tam,HargVe00,st_pct,45%,,,,,
player,201909290ram,tam,WhitJo03,pos,SS,,,,,
player,201909290ram,tam,WhitJo03,offense,0,,,,,
player,201909290ram,tam,WhitJo03,off_pct,0%,,,,,
player,201909290ram,tam,WhitJo03,defense,84,,,,,
player,201909290ram,tam,WhitJo03,def_pct,94%,,,,,
player,201909290ram,tam,WhitJo03,special_teams,7,,,,,
player,201909290ram,tam,WhitJo03,st_pct,18%,,,,,
player,201909290ram,tam,StewM.00,pos,CB,,,,,
player,201909290ram,tam,StewM.00,offense,0,,,,,
player,201909290ram,tam,StewM.00,off_pct,0%,,,,,
player,201909290ram,tam,StewM.00,defense,83,,,,,
player,201909290ram,tam,StewM.00,def_pct,93%,,,,,
player,201909290ram,tam,StewM.00,special_teams,10,,,,,
player,201909290ram,tam,StewM.00,st_pct,26%,,,,,
player,201909290ram,tam,MintKe00,pos,LB,,,,,
player,201909290ram,tam,MintKe00,offense,0,,,,,
player,201909290ram,tam,MintKe00,off_pct,0%,,,,,
player,201909290ram,tam,MintKe00,defense,79,,,,,
player,201909290ram,tam,MintKe00,def_pct,89%,,,,,
player,201909290ram,tam,MintKe00,special_teams,9,,,,,
player,201909290ram,tam,MintKe00,st_pct,24%,,,,,
player,201909290ram,tam,BarrSh00,pos,LB,,,,,
player,201909290ram,tam,BarrSh00,offense,0,,,,,
player,201909290ram,tam,BarrSh00,off_pct,0%,,,,,
player,201909290ram,tam,BarrSh00,defense,73,,,,,
player,201909290ram,tam,BarrSh00,def_pct,82%,,,,,
player,201909290ram,tam,BarrSh00,special_teams,7,,,,,
player,201909290ram,tam,BarrSh00,st_pct,18%,,,,,
player,201909290ram,tam,NassCa00,pos,DE,,,,,
player,201909290ram,tam,NassCa00,offense,0,,,,,
player,201909290ram,tam,NassCa00,off_pct,0%,,,,,
player,201909290ram,tam,NassCa00,defense,72,,,,,
player,201909290ram,tam,NassCa00,def_pct,81%,,,,,
player,201909290ram,tam,NassCa00,special_teams,7,,,,,
player,201909290ram,tam,NassCa00,st_pct,18%,,,,,
player,201909290ram,tam,SuhxNd99,pos,DE,,,,,
player,201909290ram,tam,SuhxNd99,offense,0,,,,,
player,201909290ram,tam,SuhxNd99,off_pct,0%,,,,,
player,201909290ram,tam,SuhxNd99,defense,58,,,,,
player,201909290ram,tam,SuhxNd99,def_pct,65%,,,,,
player,201909290ram,tam,SuhxNd99,special_teams,0,,,,,
player,201909290ram,tam,SuhxNd99,st_pct,0%,,,,,
player,201909290ram,tam,VeaxVi00,pos,NT,,,,,
player,201909290ram,tam,VeaxVi00,offense,0,,,,,
player,201909290ram,tam,VeaxVi00,off_pct,0%,,,,,
player,201909290ram,tam,VeaxVi00,defense,48,,,,,
player,201909290ram,tam,VeaxVi00,def_pct,54%,,,,,
player,201909290ram,tam,VeaxVi00,special_teams,7,,,,,
player,201909290ram,tam,VeaxVi00,st_pct,18%,,,,,
player,201909290ram,tam,GholWi00,pos,DE,,,,,
player,201909290ram,tam,GholWi00,offense,0,,,,,
player,201909290ram,tam,GholWi00,off_pct,0%,,,,,
player,201909290ram,tam,GholWi00,defense,37,,,,,
player,201909290ram,tam,GholWi00,def_pct,42%,,,,,
player,201909290ram,tam,GholWi00,special_teams,17,,,,,
player,201909290ram,tam,GholWi00,st_pct,45%,,,,,
player,201909290ram,tam,NelsAn01,pos,LB,,,,,
player,201909290ram,tam,NelsAn01,offense,0,,,,,
player,201909290ram,tam,NelsAn01,off_pct,0%,,,,,
player,201909290ram,tam,NelsAn01,defense,25,,,,,
player,201909290ram,tam,NelsAn01,def_pct,28%,,,,,
player,201909290ram,tam,NelsAn01,special_teams,21,,,,,
player,201909290ram,tam,NelsAn01,st_pct,55%,,,,,
player,201909290ram,tam,NuneRa00,pos,DT,,,,,
player,201909290ram,tam,NuneRa00,offense,0,,,,,
player,201909290ram,tam,NuneRa00,off_pct,0%,,,,,
player,201909290ram,tam,NuneRa00,defense,22,,,,,
player,201909290ram,tam,NuneRa00,def_pct,25%,,,,,
player,201909290ram,tam,NuneRa00,special_teams,7,,,,,
player,201909290ram,tam,NuneRa00,st_pct,18%,,,,,
player,201909290ram,tam,BondDe00,pos,LB,,,,,
player,201909290ram,tam,BondDe00,offense,0,,,,,
player,201909290ram,tam,BondDe00,off_pct,0%,,,,,
player,201909290ram,tam,BondDe00,defense,14,,,,,
player,201909290ram,tam,BondDe00,def_pct,16%,,,,,
player,201909290ram,tam,BondDe00,special_teams,9,,,,,
player,201909290ram,tam,BondDe00,st_pct,24%,,,,,
player,201909290ram,tam,AlleBe00,pos,NT,,,,,
player,201909290ram,tam,AlleBe00,offense,0,,,,,
player,201909290ram,tam,AlleBe00,off_pct,0%,,,,,
player,201909290ram,tam,AlleBe00,defense,13,,,,,
player,201909290ram,tam,AlleBe00,def_pct,15%,,,,,
player,201909290ram,tam,AlleBe00,special_teams,17,,,,,
player,201909290ram,tam,AlleBe00,st_pct,45%,,,,,
player,201909290ram,tam,BuntSe00,pos,CB,,,,,
player,201909290ram,tam,BuntSe00,offense,0,,,,,
player,201909290ram,tam,BuntSe00,off_pct,0%,,,,,
player,201909290ram,tam,BuntSe00,defense,7,,,,,
player,201909290ram,tam,BuntSe00,def_pct,8%,,,,,
player,201909290ram,tam,BuntSe00,special_teams,28,,,,,
player,201909290ram,tam,BuntSe00,st_pct,74%,,,,,
player,201909290ram,tam,StewDa00,pos,FS,,,,,
player,201909290ram,tam,StewDa00,offense,0,,,,,
player,201909290ram,tam,StewDa00,off_pct,0%,,,,,
player,201909290ram,tam,StewDa00,defense,5,,,,,
player,201909290ram,tam,StewDa00,def_pct,6%,,,,,
player,201909290ram,tam,StewDa00,special_teams,1,,,,,
player,201909290ram,tam,StewDa00,st_pct,3%,,,,,
player,201909290ram,tam,BucaDe00,pos,LB,,,,,
player,201909290ram,tam,BucaDe00,offense,0,,,,,
player,201909290ram,tam,BucaDe00,off_pct,0%,,,,,
player,201909290ram,tam,BucaDe00,defense,4,,,,,
player,201909290ram,tam,BucaDe00,def_pct,4%,,,,,
player,201909290ram,tam,BucaDe00,special_teams,19,,,,,
player,201909290ram,tam,BucaDe00,st_pct,50%,,,,,
player,201909290ram,tam,PiniBr00,pos,P,,,,,
player,201909290ram,tam,PiniBr00,offense,0,,,,,
player,201909290ram,tam,PiniBr00,off_pct,0%,,,,,
player,201909290ram,tam,PiniBr00,defense,0,,,,,
player,201909290ram,tam,PiniBr00,def_pct,0%,,,,,
player,201909290ram,tam,PiniBr00,special_teams,22,,,,,
player,201909290ram,tam,PiniBr00,st_pct,58%,,,,,
player,201909290ram,tam,CichJa00,pos,LB,,,,,
player,201909290ram,tam,CichJa00,offense,0,,,,,
player,201909290ram,tam,CichJa00,off_pct,0%,,,,,
player,201909290ram,tam,CichJa00,defense,0,,,,,
player,201909290ram,tam,CichJa00,def_pct,0%,,,,,
player,201909290ram,tam,CichJa00,special_teams,20,,,,,
player,201909290ram,tam,CichJa00,st_pct,53%,,,,,
player,201909290ram,tam,AdamAn00,pos,FS,,,,,
player,201909290ram,tam,AdamAn00,offense,0,,,,,
player,201909290ram,tam,AdamAn00,off_pct,0%,,,,,
player,201909290ram,tam,AdamAn00,defense,0,,,,,
player,201909290ram,tam,AdamAn00,def_pct,0%,,,,,
player,201909290ram,tam,AdamAn00,special_teams,19,,,,,
player,201909290ram,tam,AdamAn00,st_pct,50%,,,,,
player,201909290ram,tam,TrinZa00,pos,LS,,,,,
player,201909290ram,tam,TrinZa00,offense,0,,,,,
player,201909290ram,tam,TrinZa00,off_pct,0%,,,,,
player,201909290ram,tam,TrinZa00,defense,0,,,,,
player,201909290ram,tam,TrinZa00,def_pct,0%,,,,,
player,201909290ram,tam,TrinZa00,special_teams,12,,,,,
player,201909290ram,tam,TrinZa00,st_pct,32%,,,,,
player,201909290ram,tam,WatfEa00,pos,G,,,,,
player,201909290ram,tam,WatfEa00,offense,0,,,,,
player,201909290ram,tam,WatfEa00,off_pct,0%,,,,,
player,201909290ram,tam,WatfEa00,defense,0,,,,,
player,201909290ram,tam,WatfEa00,def_pct,0%,,,,,
player,201909290ram,tam,WatfEa00,special_teams,10,,,,,
player,201909290ram,tam,WatfEa00,st_pct,26%,,,,,
player,201909290ram,tam,GayxMa00,pos,K,,,,,
player,201909290ram,tam,GayxMa00,offense,0,,,,,
player,201909290ram,tam,GayxMa00,off_pct,0%,,,,,
player,201909290ram,tam,GayxMa00,defense,0,,,,,
player,201909290ram,tam,GayxMa00,def_pct,0%,,,,,
player,201909290ram,tam,GayxMa00,special_teams,10,,,,,
player,201909290ram,tam,GayxMa00,st_pct,26%,,,,,
