game,2019,3,20190922,201909220sea,nor,"New Orleans Saints",33,sea,"Seattle Seahawks",27
player,201909220sea,nor,WashDw00,defense,0,,,,,
player,201909220sea,nor,WashDw00,def_pct,0%,,,,,
player,201909220sea,nor,WashDw00,special_teams,19,,,,,
player,201909220sea,nor,WashDw00,st_pct,68%,,,,,
player,201909220sea,nor,ArmsRa01,pos,LB,,,,,
player,201909220sea,nor,ArmsRa01,offense,0,,,,,
player,201909220sea,nor,ArmsRa01,off_pct,0%,,,,,
player,201909220sea,nor,ArmsRa01,defense,0,,,,,
player,201909220sea,nor,ArmsRa01,def_pct,0%,,,,,
player,201909220sea,nor,ArmsRa01,special_teams,18,,,,,
player,201909220sea,nor,ArmsRa01,st_pct,64%,,,,,
player,201909220sea,nor,ElliKa00,pos,LB,,,,,
player,201909220sea,nor,ElliKa00,offense,0,,,,,
player,201909220sea,nor,ElliKa00,off_pct,0%,,,,,
player,201909220sea,nor,ElliKa00,defense,0,,,,,
player,201909220sea,nor,ElliKa00,def_pct,0%,,,,,
player,201909220sea,nor,ElliKa00,special_teams,14,,,,,
player,201909220sea,nor,ElliKa00,st_pct,50%,,,,,
player,201909220sea,nor,LutzWi00,pos,K,,,,,
player,201909220sea,nor,LutzWi00,offense,0,,,,,
player,201909220sea,nor,LutzWi00,off_pct,0%,,,,,
player,201909220sea,nor,LutzWi00,defense,0,,,,,
player,201909220sea,nor,LutzWi00,def_pct,0%,,,,,
player,201909220sea,nor,LutzWi00,special_teams,11,,,,,
player,201909220sea,nor,LutzWi00,st_pct,39%,,,,,
player,201909220sea,nor,MorsTh00,pos,P,,,,,
player,201909220sea,nor,MorsTh00,offense,0,,,,,
player,201909220sea,nor,MorsTh00,off_pct,0%,,,,,
player,201909220sea,nor,MorsTh00,defense,0,,,,,
player,201909220sea,nor,MorsTh00,def_pct,0%,,,,,
player,201909220sea,nor,MorsTh00,special_teams,11,,,,,
player,201909220sea,nor,MorsTh00,st_pct,39%,,,,,
player,201909220sea,nor,WoodZa00,pos,LS,,,,,
player,201909220sea,nor,WoodZa00,offense,0,,,,,
player,201909220sea,nor,WoodZa00,off_pct,0%,,,,,
player,201909220sea,nor,WoodZa00,defense,0,,,,,
player,201909220sea,nor,WoodZa00,def_pct,0%,,,,,
player,201909220sea,nor,WoodZa00,special_teams,11,,,,,
player,201909220sea,nor,WoodZa00,st_pct,39%,,,,,
player,201909220sea,nor,HarrDe07,pos,WR,,,,,
player,201909220sea,nor,HarrDe07,offense,0,,,,,
player,201909220sea,nor,HarrDe07,off_pct,0%,,,,,
player,201909220sea,nor,HarrDe07,defense,0,,,,,
player,201909220sea,nor,HarrDe07,def_pct,0%,,,,,
player,201909220sea,nor,HarrDe07,special_teams,7,,,,,
player,201909220sea,nor,HarrDe07,st_pct,25%,,,,,
player,201909220sea,nor,EastNi00,pos,C,,,,,
player,201909220sea,nor,EastNi00,offense,0,,,,,
player,201909220sea,nor,EastNi00,off_pct,0%,,,,,
player,201909220sea,nor,EastNi00,defense,0,,,,,
player,201909220sea,nor,EastNi00,def_pct,0%,,,,,
player,201909220sea,nor,EastNi00,special_teams,5,,,,,
player,201909220sea,nor,EastNi00,st_pct,18%,,,,,
