game,2019,3,20190922,201909220clt,atl,"Atlanta Falcons",24,clt,"Indianapolis Colts",27
player,201909220clt,clt,WilsQu01,def_int,0,,,,,
player,201909220clt,clt,WilsQu01,def_int_yds,0,,,,,
player,201909220clt,clt,WilsQu01,def_int_td,0,,,,,
player,201909220clt,clt,WilsQu01,def_int_long,0,,,,,
player,201909220clt,clt,WilsQu01,pass_defended,0,,,,,
player,201909220clt,clt,WilsQu01,sacks,0.0,,,,,
player,201909220clt,clt,WilsQu01,tackles_combined,1,,,,,
player,201909220clt,clt,WilsQu01,tackles_solo,1,,,,,
player,201909220clt,clt,WilsQu01,tackles_assists,0,,,,,
player,201909220clt,clt,WilsQu01,tackles_loss,0,,,,,
player,201909220clt,clt,WilsQu01,qb_hits,0,,,,,
player,201909220clt,clt,WilsQu01,fumbles_rec,0,,,,,
player,201909220clt,clt,WilsQu01,fumbles_rec_yds,0,,,,,
player,201909220clt,clt,WilsQu01,fumbles_rec_td,0,,,,,
player,201909220clt,clt,WilsQu01,fumbles_forced,0,,,,,
player,201909220clt,clt,StewGr00,def_int,0,,,,,
player,201909220clt,clt,StewGr00,def_int_yds,0,,,,,
player,201909220clt,clt,StewGr00,def_int_td,0,,,,,
player,201909220clt,clt,StewGr00,def_int_long,0,,,,,
player,201909220clt,clt,StewGr00,pass_defended,0,,,,,
player,201909220clt,clt,StewGr00,sacks,0.0,,,,,
player,201909220clt,clt,StewGr00,tackles_combined,0,,,,,
player,201909220clt,clt,StewGr00,tackles_solo,0,,,,,
player,201909220clt,clt,StewGr00,tackles_assists,0,,,,,
player,201909220clt,clt,StewGr00,tackles_loss,0,,,,,
player,201909220clt,clt,StewGr00,qb_hits,1,,,,,
player,201909220clt,clt,StewGr00,fumbles_rec,0,,,,,
player,201909220clt,clt,StewGr00,fumbles_rec_yds,0,,,,,
player,201909220clt,clt,StewGr00,fumbles_rec_td,0,,,,,
player,201909220clt,clt,StewGr00,fumbles_forced,0,,,,,
player,201909220clt,clt,TuraKe00,def_int,0,,,,,
player,201909220clt,clt,TuraKe00,def_int_yds,0,,,,,
player,201909220clt,clt,TuraKe00,def_int_td,0,,,,,
player,201909220clt,clt,TuraKe00,def_int_long,0,,,,,
player,201909220clt,clt,TuraKe00,pass_defended,0,,,,,
player,201909220clt,clt,TuraKe00,sacks,0.0,,,,,
player,201909220clt,clt,TuraKe00,tackles_combined,0,,,,,
player,201909220clt,clt,TuraKe00,tackles_solo,0,,,,,
player,201909220clt,clt,TuraKe00,tackles_assists,0,,,,,
player,201909220clt,clt,TuraKe00,tackles_loss,0,,,,,
player,201909220clt,clt,TuraKe00,qb_hits,1,,,,,
player,201909220clt,clt,TuraKe00,fumbles_rec,0,,,,,
player,201909220clt,clt,TuraKe00,fumbles_rec_yds,0,,,,,
player,201909220clt,clt,TuraKe00,fumbles_rec_td,0,,,,,
player,201909220clt,clt,TuraKe00,fumbles_forced,0,,,,,
player,201909220clt,atl,BarnKe00,kick_ret,2,,,,,
player,201909220clt,atl,BarnKe00,kick_ret_yds,45,,,,,
player,201909220clt,atl,BarnKe00,kick_ret_yds_per_ret,22.5,,,,,
player,201909220clt,atl,BarnKe00,kick_ret_td,0,,,,,
player,201909220clt,atl,BarnKe00,kick_ret_long,28,,,,,
player,201909220clt,atl,BarnKe00,punt_ret,1,,,,,
player,201909220clt,atl,BarnKe00,punt_ret_yds,10,,,,,
player,201909220clt,atl,BarnKe00,punt_ret_yds_per_ret,10.0,,,,,
player,201909220clt,atl,BarnKe00,punt_ret_td,0,,,,,
player,201909220clt,atl,BarnKe00,punt_ret_long,10,,,,,
player,201909220clt,clt,CampPa00,kick_ret,1,,,,,
player,201909220clt,clt,CampPa00,kick_ret_yds,31,,,,,
player,201909220clt,clt,CampPa00,kick_ret_yds_per_ret,31.0,,,,,
player,201909220clt,clt,CampPa00,kick_ret_td,0,,,,,
player,201909220clt,clt,CampPa00,kick_ret_long,31,,,,,
player,201909220clt,clt,CampPa00,punt_ret,0,,,,,
player,201909220clt,clt,CampPa00,punt_ret_yds,0,,,,,
player,201909220clt,clt,CampPa00,punt_ret_yds_per_ret,,,,,,
player,201909220clt,clt,CampPa00,punt_ret_td,0,,,,,
player,201909220clt,clt,CampPa00,punt_ret_long,0,,,,,
player,201909220clt,atl,bryanmat01,xpm,3,,,,,
player,201909220clt,atl,bryanmat01,xpa,3,,,,,
player,201909220clt,atl,bryanmat01,fgm,1,,,,,
player,201909220clt,atl,bryanmat01,fga,1,,,,,
player,201909220clt,atl,bryanmat01,punt,0,,,,,
player,201909220clt,atl,bryanmat01,punt_yds,0,,,,,
player,201909220clt,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201909220clt,atl,bryanmat01,punt_long,0,,,,,
player,201909220clt,atl,WileMa01,xpm,,,,,,
player,201909220clt,atl,WileMa01,xpa,,,,,,
player,201909220clt,atl,WileMa01,fgm,,,,,,
player,201909220clt,atl,WileMa01,fga,,,,,,
player,201909220clt,atl,WileMa01,punt,1,,,,,
player,201909220clt,atl,WileMa01,punt_yds,39,,,,,
player,201909220clt,atl,WileMa01,punt_yds_per_punt,39.0,,,,,
player,201909220clt,atl,WileMa01,punt_long,39,,,,,
player,201909220clt,clt,vinatada01,xpm,3,,,,,
player,201909220clt,clt,vinatada01,xpa,3,,,,,
player,201909220clt,clt,vinatada01,fgm,2,,,,,
player,201909220clt,clt,vinatada01,fga,2,,,,,
player,201909220clt,clt,vinatada01,punt,0,,,,,
player,201909220clt,clt,vinatada01,punt_yds,0,,,,,
player,201909220clt,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201909220clt,clt,vinatada01,punt_long,0,,,,,
player,201909220clt,clt,SancRi00,xpm,,,,,,
player,201909220clt,clt,SancRi00,xpa,,,,,,
player,201909220clt,clt,SancRi00,fgm,,,,,,
player,201909220clt,clt,SancRi00,fga,,,,,,
player,201909220clt,clt,SancRi00,punt,1,,,,,
player,201909220clt,clt,SancRi00,punt_yds,53,,,,,
player,201909220clt,clt,SancRi00,punt_yds_per_punt,53.0,,,,,
player,201909220clt,clt,SancRi00,punt_long,53,,,,,
player,201909220clt,atl,RyanMa00,pass_cmp,29,,,,,
player,201909220clt,atl,RyanMa00,pass_att,34,,,,,
player,201909220clt,atl,RyanMa00,pass_yds,304,,,,,
player,201909220clt,atl,RyanMa00,pass_first_down,17,,,,,
player,201909220clt,atl,RyanMa00,pass_air_yds,212,,,,,
player,201909220clt,atl,RyanMa00,pass_air_yds_per_cmp,7.3,,,,,
player,201909220clt,atl,RyanMa00,pass_air_yds_per_att,6.2,,,,,
player,201909220clt,atl,RyanMa00,pass_tgt_yds_per_att,8.6,,,,,
player,201909220clt,atl,RyanMa00,pass_yac,92,,,,,
player,201909220clt,atl,RyanMa00,pass_yac_per_cmp,3.2,,,,,
player,201909220clt,atl,RyanMa00,pass_drops,1,,,,,
player,201909220clt,atl,RyanMa00,pass_drop_pct,2.9,,,,,
player,201909220clt,atl,RyanMa00,pass_poor_throws,2,,,,,
player,201909220clt,atl,RyanMa00,pass_poor_throw_pct,5.9,,,,,
player,201909220clt,atl,RyanMa00,pass_blitzed,5,,,,,
player,201909220clt,atl,RyanMa00,pass_hurried,1,,,,,
player,201909220clt,atl,RyanMa00,pass_hits,4,,,,,
player,201909220clt,atl,RyanMa00,rush_scrambles,0,,,,,
player,201909220clt,atl,RyanMa00,rush_scrambles_yds_per_att,,,,,,
player,201909220clt,clt,BrisJa00,pass_cmp,28,,,,,
player,201909220clt,clt,BrisJa00,pass_att,37,,,,,
player,201909220clt,clt,BrisJa00,pass_yds,310,,,,,
player,201909220clt,clt,BrisJa00,pass_first_down,15,,,,,
player,201909220clt,clt,BrisJa00,pass_air_yds,147,,,,,
player,201909220clt,clt,BrisJa00,pass_air_yds_per_cmp,5.3,,,,,
player,201909220clt,clt,BrisJa00,pass_air_yds_per_att,4.0,,,,,
player,201909220clt,clt,BrisJa00,pass_tgt_yds_per_att,5.7,,,,,
player,201909220clt,clt,BrisJa00,pass_yac,163,,,,,
player,201909220clt,clt,BrisJa00,pass_yac_per_cmp,5.8,,,,,
player,201909220clt,clt,BrisJa00,pass_drops,1,,,,,
player,201909220clt,clt,BrisJa00,pass_drop_pct,2.7,,,,,
player,201909220clt,clt,BrisJa00,pass_poor_throws,4,,,,,
player,201909220clt,clt,BrisJa00,pass_poor_throw_pct,10.8,,,,,
player,201909220clt,clt,BrisJa00,pass_blitzed,13,,,,,
player,201909220clt,clt,BrisJa00,pass_hurried,5,,,,,
player,201909220clt,clt,BrisJa00,pass_hits,3,,,,,
player,201909220clt,clt,BrisJa00,rush_scrambles,1,,,,,
player,201909220clt,clt,BrisJa00,rush_scrambles_yds_per_att,6.0,,,,,
player,201909220clt,atl,FreeDe00,rush_att,16,,,,,
player,201909220clt,atl,FreeDe00,rush_yds,88,,,,,
player,201909220clt,atl,FreeDe00,rush_first_down,5,,,,,
player,201909220clt,atl,FreeDe00,rush_yds_before_contact,50,,,,,
player,201909220clt,atl,FreeDe00,rush_yds_bc_per_rush,3.1,,,,,
player,201909220clt,atl,FreeDe00,rush_yac,38,,,,,
player,201909220clt,atl,FreeDe00,rush_yac_per_rush,2.4,,,,,
player,201909220clt,atl,FreeDe00,rush_broken_tackles,4,,,,,
player,201909220clt,atl,FreeDe00,rush_broken_tackles_per_rush,4.0,,,,,
player,201909220clt,atl,RyanMa00,rush_att,2,,,,,
player,201909220clt,atl,RyanMa00,rush_yds,3,,,,,
player,201909220clt,atl,RyanMa00,rush_first_down,0,,,,,
player,201909220clt,atl,RyanMa00,rush_yds_before_contact,3,,,,,
player,201909220clt,atl,RyanMa00,rush_yds_bc_per_rush,1.5,,,,,
player,201909220clt,atl,RyanMa00,rush_yac,0,,,,,
player,201909220clt,atl,RyanMa00,rush_yac_per_rush,0.0,,,,,
player,201909220clt,atl,RyanMa00,rush_broken_tackles,0,,,,,
player,201909220clt,atl,RyanMa00,rush_broken_tackles_per_rush,,,,,,
player,201909220clt,atl,SanuMo00,rush_att,1,,,,,
player,201909220clt,atl,SanuMo00,rush_yds,2,,,,,
player,201909220clt,atl,SanuMo00,rush_first_down,1,,,,,
player,201909220clt,atl,SanuMo00,rush_yds_before_contact,0,,,,,
player,201909220clt,atl,SanuMo00,rush_yds_bc_per_rush,0.0,,,,,
player,201909220clt,atl,SanuMo00,rush_yac,2,,,,,
player,201909220clt,atl,SanuMo00,rush_yac_per_rush,2.0,,,,,
player,201909220clt,atl,SanuMo00,rush_broken_tackles,0,,,,,
player,201909220clt,atl,SanuMo00,rush_broken_tackles_per_rush,,,,,,
player,201909220clt,atl,SmitIt00,rush_att,1,,,,,
player,201909220clt,atl,SmitIt00,rush_yds,0,,,,,
player,201909220clt,atl,SmitIt00,rush_first_down,,,,,,
player,201909220clt,atl,SmitIt00,rush_yds_before_contact,0,,,,,
player,201909220clt,atl,SmitIt00,rush_yds_bc_per_rush,0.0,,,,,
player,201909220clt,atl,SmitIt00,rush_yac,0,,,,,
player,201909220clt,atl,SmitIt00,rush_yac_per_rush,0.0,,,,,
player,201909220clt,atl,SmitIt00,rush_broken_tackles,0,,,,,
player,201909220clt,atl,SmitIt00,rush_broken_tackles_per_rush,,,,,,
player,201909220clt,clt,MackMa00,rush_att,16,,,,,
player,201909220clt,clt,MackMa00,rush_yds,74,,,,,
player,201909220clt,clt,MackMa00,rush_first_down,6,,,,,
player,201909220clt,clt,MackMa00,rush_yds_before_contact,29,,,,,
player,201909220clt,clt,MackMa00,rush_yds_bc_per_rush,1.8,,,,,
player,201909220clt,clt,MackMa00,rush_yac,45,,,,,
player,201909220clt,clt,MackMa00,rush_yac_per_rush,2.8,,,,,
player,201909220clt,clt,MackMa00,rush_broken_tackles,1,,,,,
player,201909220clt,clt,MackMa00,rush_broken_tackles_per_rush,16.0,,,,,
player,201909220clt,clt,BrisJa00,rush_att,3,,,,,
player,201909220clt,clt,BrisJa00,rush_yds,4,,,,,
player,201909220clt,clt,BrisJa00,rush_first_down,1,,,,,
player,201909220clt,clt,BrisJa00,rush_yds_before_contact,-6,,,,,
player,201909220clt,clt,BrisJa00,rush_yds_bc_per_rush,-2.0,,,,,
player,201909220clt,clt,BrisJa00,rush_yac,10,,,,,
player,201909220clt,clt,BrisJa00,rush_yac_per_rush,3.3,,,,,
player,201909220clt,clt,BrisJa00,rush_broken_tackles,0,,,,,
player,201909220clt,clt,BrisJa00,rush_broken_tackles_per_rush,,,,,,
player,201909220clt,clt,WilkJo01,rush_att,3,,,,,
player,201909220clt,clt,WilkJo01,rush_yds,-2,,,,,
player,201909220clt,clt,WilkJo01,rush_first_down,,,,,,
player,201909220clt,clt,WilkJo01,rush_yds_before_contact,-10,,,,,
player,201909220clt,clt,WilkJo01,rush_yds_bc_per_rush,-3.3,,,,,
player,201909220clt,clt,WilkJo01,rush_yac,8,,,,,
player,201909220clt,clt,WilkJo01,rush_yac_per_rush,2.7,,,,,
player,201909220clt,clt,WilkJo01,rush_broken_tackles,0,,,,,
player,201909220clt,clt,WilkJo01,rush_broken_tackles_per_rush,,,,,,
player,201909220clt,clt,HineNy00,rush_att,2,,,,,
player,201909220clt,clt,HineNy00,rush_yds,3,,,,,
player,201909220clt,clt,HineNy00,rush_first_down,0,,,,,
player,201909220clt,clt,HineNy00,rush_yds_before_contact,1,,,,,
player,201909220clt,clt,HineNy00,rush_yds_bc_per_rush,0.5,,,,,
player,201909220clt,clt,HineNy00,rush_yac,2,,,,,
player,201909220clt,clt,HineNy00,rush_yac_per_rush,1.0,,,,,
player,201909220clt,clt,HineNy00,rush_broken_tackles,0,,,,,
player,201909220clt,clt,HineNy00,rush_broken_tackles_per_rush,,,,,,
player,201909220clt,atl,JoneJu02,targets,9,,,,,
player,201909220clt,atl,JoneJu02,rec,8,,,,,
player,201909220clt,atl,JoneJu02,rec_yds,128,,,,,
player,201909220clt,atl,JoneJu02,rec_first_down,7,,,,,
player,201909220clt,atl,JoneJu02,rec_air_yds,101,,,,,
player,201909220clt,atl,JoneJu02,rec_air_yds_per_rec,12.6,,,,,
player,201909220clt,atl,JoneJu02,rec_yac,27,,,,,
player,201909220clt,atl,JoneJu02,rec_yac_per_rec,3.4,,,,,
player,201909220clt,atl,JoneJu02,rec_broken_tackles,0,,,,,
player,201909220clt,atl,JoneJu02,rec_broken_tackles_per_rec,,,,,,
player,201909220clt,atl,JoneJu02,rec_drops,0,,,,,
player,201909220clt,atl,JoneJu02,rec_drop_pct,0.0,,,,,
player,201909220clt,atl,SanuMo00,targets,6,,,,,
player,201909220clt,atl,SanuMo00,rec,6,,,,,
player,201909220clt,atl,SanuMo00,rec_yds,75,,,,,
player,201909220clt,atl,SanuMo00,rec_first_down,5,,,,,
player,201909220clt,atl,SanuMo00,rec_air_yds,61,,,,,
player,201909220clt,atl,SanuMo00,rec_air_yds_per_rec,10.2,,,,,
player,201909220clt,atl,SanuMo00,rec_yac,14,,,,,
player,201909220clt,atl,SanuMo00,rec_yac_per_rec,2.3,,,,,
player,201909220clt,atl,SanuMo00,rec_broken_tackles,0,,,,,
player,201909220clt,atl,SanuMo00,rec_broken_tackles_per_rec,,,,,,
player,201909220clt,atl,SanuMo00,rec_drops,0,,,,,
player,201909220clt,atl,SanuMo00,rec_drop_pct,0.0,,,,,
player,201909220clt,atl,HoopAu00,targets,7,,,,,
player,201909220clt,atl,HoopAu00,rec,6,,,,,
player,201909220clt,atl,HoopAu00,rec_yds,66,,,,,
player,201909220clt,atl,HoopAu00,rec_first_down,4,,,,,
player,201909220clt,atl,HoopAu00,rec_air_yds,32,,,,,
player,201909220clt,atl,HoopAu00,rec_air_yds_per_rec,5.3,,,,,
player,201909220clt,atl,HoopAu00,rec_yac,34,,,,,
player,201909220clt,atl,HoopAu00,rec_yac_per_rec,5.7,,,,,
player,201909220clt,atl,HoopAu00,rec_broken_tackles,1,,,,,
player,201909220clt,atl,HoopAu00,rec_broken_tackles_per_rec,6.0,,,,,
player,201909220clt,atl,HoopAu00,rec_drops,0,,,,,
player,201909220clt,atl,HoopAu00,rec_drop_pct,0.0,,,,,
player,201909220clt,atl,StocLu00,targets,4,,,,,
player,201909220clt,atl,StocLu00,rec,3,,,,,
player,201909220clt,atl,StocLu00,rec_yds,12,,,,,
player,201909220clt,atl,StocLu00,rec_first_down,,,,,,
player,201909220clt,atl,StocLu00,rec_air_yds,7,,,,,
player,201909220clt,atl,StocLu00,rec_air_yds_per_rec,2.3,,,,,
player,201909220clt,atl,StocLu00,rec_yac,5,,,,,
player,201909220clt,atl,StocLu00,rec_yac_per_rec,1.7,,,,,
player,201909220clt,atl,StocLu00,rec_broken_tackles,0,,,,,
player,201909220clt,atl,StocLu00,rec_broken_tackles_per_rec,,,,,,
player,201909220clt,atl,StocLu00,rec_drops,0,,,,,
player,201909220clt,atl,StocLu00,rec_drop_pct,0.0,,,,,
player,201909220clt,atl,FreeDe00,targets,4,,,,,
player,201909220clt,atl,FreeDe00,rec,3,,,,,
player,201909220clt,atl,FreeDe00,rec_yds,7,,,,,
player,201909220clt,atl,FreeDe00,rec_first_down,0,,,,,
player,201909220clt,atl,FreeDe00,rec_air_yds,-4,,,,,
player,201909220clt,atl,FreeDe00,rec_air_yds_per_rec,-1.3,,,,,
player,201909220clt,atl,FreeDe00,rec_yac,11,,,,,
player,201909220clt,atl,FreeDe00,rec_yac_per_rec,3.7,,,,,
player,201909220clt,atl,FreeDe00,rec_broken_tackles,0,,,,,
player,201909220clt,atl,FreeDe00,rec_broken_tackles_per_rec,,,,,,
player,201909220clt,atl,FreeDe00,rec_drops,1,,,,,
player,201909220clt,atl,FreeDe00,rec_drop_pct,25.0,,,,,
player,201909220clt,atl,BarnKe00,targets,1,,,,,
player,201909220clt,atl,BarnKe00,rec,1,,,,,
player,201909220clt,atl,BarnKe00,rec_yds,4,,,,,
player,201909220clt,atl,BarnKe00,rec_first_down,,,,,,
player,201909220clt,atl,BarnKe00,rec_air_yds,4,,,,,
player,201909220clt,atl,BarnKe00,rec_air_yds_per_rec,4.0,,,,,
player,201909220clt,atl,BarnKe00,rec_yac,0,,,,,
player,201909220clt,atl,BarnKe00,rec_yac_per_rec,0.0,,,,,
player,201909220clt,atl,BarnKe00,rec_broken_tackles,0,,,,,
player,201909220clt,atl,BarnKe00,rec_broken_tackles_per_rec,,,,,,
player,201909220clt,atl,BarnKe00,rec_drops,0,,,,,
player,201909220clt,atl,BarnKe00,rec_drop_pct,0.0,,,,,
player,201909220clt,atl,RidlCa00,targets,1,,,,,
player,201909220clt,atl,RidlCa00,rec,1,,,,,
player,201909220clt,atl,RidlCa00,rec_yds,6,,,,,
player,201909220clt,atl,RidlCa00,rec_first_down,1,,,,,
player,201909220clt,atl,RidlCa00,rec_air_yds,6,,,,,
player,201909220clt,atl,RidlCa00,rec_air_yds_per_rec,6.0,,,,,
player,201909220clt,atl,RidlCa00,rec_yac,0,,,,,
player,201909220clt,atl,RidlCa00,rec_yac_per_rec,0.0,,,,,
player,201909220clt,atl,RidlCa00,rec_broken_tackles,0,,,,,
player,201909220clt,atl,RidlCa00,rec_broken_tackles_per_rec,,,,,,
player,201909220clt,atl,RidlCa00,rec_drops,0,,,,,
player,201909220clt,atl,RidlCa00,rec_drop_pct,0.0,,,,,
player,201909220clt,atl,HardJu00,targets,1,,,,,
player,201909220clt,atl,HardJu00,rec,1,,,,,
player,201909220clt,atl,HardJu00,rec_yds,6,,,,,
player,201909220clt,atl,HardJu00,rec_first_down,,,,,,
player,201909220clt,atl,HardJu00,rec_air_yds,5,,,,,
player,201909220clt,atl,HardJu00,rec_air_yds_per_rec,5.0,,,,,
player,201909220clt,atl,HardJu00,rec_yac,1,,,,,
player,201909220clt,atl,HardJu00,rec_yac_per_rec,1.0,,,,,
player,201909220clt,atl,HardJu00,rec_broken_tackles,0,,,,,
player,201909220clt,atl,HardJu00,rec_broken_tackles_per_rec,,,,,,
player,201909220clt,atl,HardJu00,rec_drops,0,,,,,
player,201909220clt,atl,HardJu00,rec_drop_pct,0.0,,,,,
player,201909220clt,clt,HiltT.00,targets,10,,,,,
player,201909220clt,clt,HiltT.00,rec,8,,,,,
player,201909220clt,clt,HiltT.00,rec_yds,65,,,,,
player,201909220clt,clt,HiltT.00,rec_first_down,3,,,,,
player,201909220clt,clt,HiltT.00,rec_air_yds,45,,,,,
player,201909220clt,clt,HiltT.00,rec_air_yds_per_rec,5.6,,,,,
player,201909220clt,clt,HiltT.00,rec_yac,20,,,,,
player,201909220clt,clt,HiltT.00,rec_yac_per_rec,2.5,,,,,
player,201909220clt,clt,HiltT.00,rec_broken_tackles,0,,,,,
player,201909220clt,clt,HiltT.00,rec_broken_tackles_per_rec,,,,,,
player,201909220clt,clt,HiltT.00,rec_drops,1,,,,,
player,201909220clt,clt,HiltT.00,rec_drop_pct,10.0,,,,,
player,201909220clt,clt,DoylJa00,targets,4,,,,,
player,201909220clt,clt,DoylJa00,rec,4,,,,,
player,201909220clt,clt,DoylJa00,rec_yds,46,,,,,
player,201909220clt,clt,DoylJa00,rec_first_down,3,,,,,
player,201909220clt,clt,DoylJa00,rec_air_yds,18,,,,,
player,201909220clt,clt,DoylJa00,rec_air_yds_per_rec,4.5,,,,,
player,201909220clt,clt,DoylJa00,rec_yac,28,,,,,
player,201909220clt,clt,DoylJa00,rec_yac_per_rec,7.0,,,,,
player,201909220clt,clt,DoylJa00,rec_broken_tackles,0,,,,,
player,201909220clt,clt,DoylJa00,rec_broken_tackles_per_rec,,,,,,
player,201909220clt,clt,DoylJa00,rec_drops,0,,,,,
player,201909220clt,clt,DoylJa00,rec_drop_pct,0.0,,,,,
player,201909220clt,clt,HineNy00,targets,4,,,,,
player,201909220clt,clt,HineNy00,rec,3,,,,,
player,201909220clt,clt,HineNy00,rec_yds,26,,,,,
player,201909220clt,clt,HineNy00,rec_first_down,2,,,,,
player,201909220clt,clt,HineNy00,rec_air_yds,5,,,,,
player,201909220clt,clt,HineNy00,rec_air_yds_per_rec,1.7,,,,,
player,201909220clt,clt,HineNy00,rec_yac,21,,,,,
player,201909220clt,clt,HineNy00,rec_yac_per_rec,7.0,,,,,
player,201909220clt,clt,HineNy00,rec_broken_tackles,0,,,,,
player,201909220clt,clt,HineNy00,rec_broken_tackles_per_rec,,,,,,
player,201909220clt,clt,HineNy00,rec_drops,0,,,,,
player,201909220clt,clt,HineNy00,rec_drop_pct,0.0,,,,,
player,201909220clt,clt,EbroEr00,targets,4,,,,,
player,201909220clt,clt,EbroEr00,rec,3,,,,,
player,201909220clt,clt,EbroEr00,rec_yds,47,,,,,
player,201909220clt,clt,EbroEr00,rec_first_down,2,,,,,
player,201909220clt,clt,EbroEr00,rec_air_yds,28,,,,,
player,201909220clt,clt,EbroEr00,rec_air_yds_per_rec,9.3,,,,,
player,201909220clt,clt,EbroEr00,rec_yac,19,,,,,
player,201909220clt,clt,EbroEr00,rec_yac_per_rec,6.3,,,,,
player,201909220clt,clt,EbroEr00,rec_broken_tackles,0,,,,,
player,201909220clt,clt,EbroEr00,rec_broken_tackles_per_rec,,,,,,
player,201909220clt,clt,EbroEr00,rec_drops,0,,,,,
player,201909220clt,clt,EbroEr00,rec_drop_pct,0.0,,,,,
player,201909220clt,clt,CampPa00,targets,3,,,,,
player,201909220clt,clt,CampPa00,rec,3,,,,,
player,201909220clt,clt,CampPa00,rec_yds,24,,,,,
player,201909220clt,clt,CampPa00,rec_first_down,1,,,,,
player,201909220clt,clt,CampPa00,rec_air_yds,6,,,,,
player,201909220clt,clt,CampPa00,rec_air_yds_per_rec,2.0,,,,,
player,201909220clt,clt,CampPa00,rec_yac,18,,,,,
player,201909220clt,clt,CampPa00,rec_yac_per_rec,6.0,,,,,
player,201909220clt,clt,CampPa00,rec_broken_tackles,2,,,,,
player,201909220clt,clt,CampPa00,rec_broken_tackles_per_rec,1.5,,,,,
player,201909220clt,clt,CampPa00,rec_drops,0,,,,,
player,201909220clt,clt,CampPa00,rec_drop_pct,0.0,,,,,
player,201909220clt,clt,MackMa00,targets,3,,,,,
player,201909220clt,clt,MackMa00,rec,2,,,,,
player,201909220clt,clt,MackMa00,rec_yds,14,,,,,
player,201909220clt,clt,MackMa00,rec_first_down,0,,,,,
player,201909220clt,clt,MackMa00,rec_air_yds,3,,,,,
player,201909220clt,clt,MackMa00,rec_air_yds_per_rec,1.5,,,,,
player,201909220clt,clt,MackMa00,rec_yac,11,,,,,
player,201909220clt,clt,MackMa00,rec_yac_per_rec,5.5,,,,,
player,201909220clt,clt,MackMa00,rec_broken_tackles,0,,,,,
player,201909220clt,clt,MackMa00,rec_broken_tackles_per_rec,,,,,,
player,201909220clt,clt,MackMa00,rec_drops,0,,,,,
player,201909220clt,clt,MackMa00,rec_drop_pct,0.0,,,,,
player,201909220clt,clt,PascZa00,targets,3,,,,,
player,201909220clt,clt,PascZa00,rec,2,,,,,
player,201909220clt,clt,PascZa00,rec_yds,53,,,,,
player,201909220clt,clt,PascZa00,rec_first_down,2,,,,,
player,201909220clt,clt,PascZa00,rec_air_yds,32,,,,,
player,201909220clt,clt,PascZa00,rec_air_yds_per_rec,16.0,,,,,
player,201909220clt,clt,PascZa00,rec_yac,21,,,,,
player,201909220clt,clt,PascZa00,rec_yac_per_rec,10.5,,,,,
player,201909220clt,clt,PascZa00,rec_broken_tackles,0,,,,,
player,201909220clt,clt,PascZa00,rec_broken_tackles_per_rec,,,,,,
player,201909220clt,clt,PascZa00,rec_drops,0,,,,,
player,201909220clt,clt,PascZa00,rec_drop_pct,0.0,,,,,
player,201909220clt,clt,AlieMo00,targets,2,,,,,
player,201909220clt,clt,AlieMo00,rec,2,,,,,
player,201909220clt,clt,AlieMo00,rec_yds,25,,,,,
player,201909220clt,clt,AlieMo00,rec_first_down,1,,,,,
player,201909220clt,clt,AlieMo00,rec_air_yds,4,,,,,
player,201909220clt,clt,AlieMo00,rec_air_yds_per_rec,2.0,,,,,
player,201909220clt,clt,AlieMo00,rec_yac,21,,,,,
player,201909220clt,clt,AlieMo00,rec_yac_per_rec,10.5,,,,,
player,201909220clt,clt,AlieMo00,rec_broken_tackles,0,,,,,
player,201909220clt,clt,AlieMo00,rec_broken_tackles_per_rec,,,,,,
player,201909220clt,clt,AlieMo00,rec_drops,0,,,,,
player,201909220clt,clt,AlieMo00,rec_drop_pct,0.0,,,,,
player,201909220clt,clt,CainDe00,targets,3,,,,,
player,201909220clt,clt,CainDe00,rec,1,,,,,
player,201909220clt,clt,CainDe00,rec_yds,10,,,,,
player,201909220clt,clt,CainDe00,rec_first_down,1,,,,,
player,201909220clt,clt,CainDe00,rec_air_yds,6,,,,,
player,201909220clt,clt,CainDe00,rec_air_yds_per_rec,6.0,,,,,
player,201909220clt,clt,CainDe00,rec_yac,4,,,,,
player,201909220clt,clt,CainDe00,rec_yac_per_rec,4.0,,,,,
player,201909220clt,clt,CainDe00,rec_broken_tackles,0,,,,,
player,201909220clt,clt,CainDe00,rec_broken_tackles_per_rec,,,,,,
player,201909220clt,clt,CainDe00,rec_drops,0,,,,,
player,201909220clt,clt,CainDe00,rec_drop_pct,0.0,,,,,
player,201909220clt,clt,GlowMa00,pos,G,,,,,
player,201909220clt,clt,GlowMa00,offense,67,,,,,
player,201909220clt,clt,GlowMa00,off_pct,100%,,,,,
player,201909220clt,clt,GlowMa00,defense,0,,,,,
player,201909220clt,clt,GlowMa00,def_pct,0%,,,,,
player,201909220clt,clt,GlowMa00,special_teams,5,,,,,
player,201909220clt,clt,GlowMa00,st_pct,23%,,,,,
player,201909220clt,clt,NelsQu00,pos,G,,,,,
player,201909220clt,clt,NelsQu00,offense,67,,,,,
player,201909220clt,clt,NelsQu00,off_pct,100%,,,,,
player,201909220clt,clt,NelsQu00,defense,0,,,,,
