game,2019,3,20190922,201909220min,rai,"Oakland Raiders",14,min,"Minnesota Vikings",34
player,201909220min,min,DoziDa00,special_teams,6,,,,,
player,201909220min,min,DoziDa00,st_pct,24%,,,,,
player,201909220min,min,MattAl01,pos,RB,,,,,
player,201909220min,min,MattAl01,offense,19,,,,,
player,201909220min,min,MattAl01,off_pct,31%,,,,,
player,201909220min,min,MattAl01,defense,0,,,,,
player,201909220min,min,MattAl01,def_pct,0%,,,,,
player,201909220min,min,MattAl01,special_teams,0,,,,,
player,201909220min,min,MattAl01,st_pct,0%,,,,,
player,201909220min,min,ConkTy00,pos,TE,,,,,
player,201909220min,min,ConkTy00,offense,14,,,,,
player,201909220min,min,ConkTy00,off_pct,23%,,,,,
player,201909220min,min,ConkTy00,defense,0,,,,,
player,201909220min,min,ConkTy00,def_pct,0%,,,,,
player,201909220min,min,ConkTy00,special_teams,12,,,,,
player,201909220min,min,ConkTy00,st_pct,48%,,,,,
player,201909220min,min,JohnOl00,pos,WR,,,,,
player,201909220min,min,JohnOl00,offense,13,,,,,
player,201909220min,min,JohnOl00,off_pct,21%,,,,,
player,201909220min,min,JohnOl00,defense,0,,,,,
player,201909220min,min,JohnOl00,def_pct,0%,,,,,
player,201909220min,min,JohnOl00,special_teams,5,,,,,
player,201909220min,min,JohnOl00,st_pct,20%,,,,,
player,201909220min,min,BeebCh00,pos,WR,,,,,
player,201909220min,min,BeebCh00,offense,13,,,,,
player,201909220min,min,BeebCh00,off_pct,21%,,,,,
player,201909220min,min,BeebCh00,defense,0,,,,,
player,201909220min,min,BeebCh00,def_pct,0%,,,,,
player,201909220min,min,BeebCh00,special_teams,4,,,,,
player,201909220min,min,BeebCh00,st_pct,16%,,,,,
player,201909220min,min,BoonMi00,pos,RB,,,,,
player,201909220min,min,BoonMi00,offense,5,,,,,
player,201909220min,min,BoonMi00,off_pct,8%,,,,,
player,201909220min,min,BoonMi00,defense,0,,,,,
player,201909220min,min,BoonMi00,def_pct,0%,,,,,
player,201909220min,min,BoonMi00,special_teams,11,,,,,
player,201909220min,min,BoonMi00,st_pct,44%,,,,,
player,201909220min,min,HillRa01,pos,T,,,,,
player,201909220min,min,HillRa01,offense,2,,,,,
player,201909220min,min,HillRa01,off_pct,3%,,,,,
player,201909220min,min,HillRa01,defense,0,,,,,
player,201909220min,min,HillRa01,def_pct,0%,,,,,
player,201909220min,min,HillRa01,special_teams,6,,,,,
player,201909220min,min,HillRa01,st_pct,24%,,,,,
player,201909220min,min,MannSe00,pos,QB,,,,,
player,201909220min,min,MannSe00,offense,2,,,,,
player,201909220min,min,MannSe00,off_pct,3%,,,,,
player,201909220min,min,MannSe00,defense,0,,,,,
player,201909220min,min,MannSe00,def_pct,0%,,,,,
player,201909220min,min,MannSe00,special_teams,0,,,,,
player,201909220min,min,MannSe00,st_pct,0%,,,,,
player,201909220min,min,AbduAm00,pos,RB,,,,,
player,201909220min,min,AbduAm00,offense,1,,,,,
player,201909220min,min,AbduAm00,off_pct,2%,,,,,
player,201909220min,min,AbduAm00,defense,0,,,,,
player,201909220min,min,AbduAm00,def_pct,0%,,,,,
player,201909220min,min,AbduAm00,special_teams,14,,,,,
player,201909220min,min,AbduAm00,st_pct,56%,,,,,
player,201909220min,min,WilsEr00,pos,LB,,,,,
player,201909220min,min,WilsEr00,offense,0,,,,,
player,201909220min,min,WilsEr00,off_pct,0%,,,,,
player,201909220min,min,WilsEr00,defense,59,,,,,
player,201909220min,min,WilsEr00,def_pct,100%,,,,,
player,201909220min,min,WilsEr00,special_teams,8,,,,,
player,201909220min,min,WilsEr00,st_pct,32%,,,,,
player,201909220min,min,HarrAn01,pos,FS,,,,,
player,201909220min,min,HarrAn01,offense,0,,,,,
player,201909220min,min,HarrAn01,off_pct,0%,,,,,
player,201909220min,min,HarrAn01,defense,51,,,,,
player,201909220min,min,HarrAn01,def_pct,86%,,,,,
player,201909220min,min,HarrAn01,special_teams,5,,,,,
player,201909220min,min,HarrAn01,st_pct,20%,,,,,
player,201909220min,min,KendEr00,pos,LB,,,,,
player,201909220min,min,KendEr00,offense,0,,,,,
player,201909220min,min,KendEr00,off_pct,0%,,,,,
player,201909220min,min,KendEr00,defense,51,,,,,
player,201909220min,min,KendEr00,def_pct,86%,,,,,
player,201909220min,min,KendEr00,special_teams,2,,,,,
player,201909220min,min,KendEr00,st_pct,8%,,,,,
player,201909220min,min,SmitHa00,pos,SS,,,,,
player,201909220min,min,SmitHa00,offense,0,,,,,
player,201909220min,min,SmitHa00,off_pct,0%,,,,,
player,201909220min,min,SmitHa00,defense,51,,,,,
player,201909220min,min,SmitHa00,def_pct,86%,,,,,
player,201909220min,min,SmitHa00,special_teams,2,,,,,
player,201909220min,min,SmitHa00,st_pct,8%,,,,,
player,201909220min,min,WaynTr00,pos,CB,,,,,
player,201909220min,min,WaynTr00,offense,0,,,,,
player,201909220min,min,WaynTr00,off_pct,0%,,,,,
player,201909220min,min,WaynTr00,defense,47,,,,,
player,201909220min,min,WaynTr00,def_pct,80%,,,,,
player,201909220min,min,WaynTr00,special_teams,2,,,,,
player,201909220min,min,WaynTr00,st_pct,8%,,,,,
player,201909220min,min,RhodXa00,pos,CB,,,,,
player,201909220min,min,RhodXa00,offense,0,,,,,
player,201909220min,min,RhodXa00,off_pct,0%,,,,,
player,201909220min,min,RhodXa00,defense,47,,,,,
player,201909220min,min,RhodXa00,def_pct,80%,,,,,
player,201909220min,min,RhodXa00,special_teams,0,,,,,
player,201909220min,min,RhodXa00,st_pct,0%,,,,,
player,201909220min,min,HuntDa01,pos,DE,,,,,
player,201909220min,min,HuntDa01,offense,0,,,,,
player,201909220min,min,HuntDa01,off_pct,0%,,,,,
player,201909220min,min,HuntDa01,defense,41,,,,,
player,201909220min,min,HuntDa01,def_pct,69%,,,,,
player,201909220min,min,HuntDa01,special_teams,8,,,,,
player,201909220min,min,HuntDa01,st_pct,32%,,,,,
player,201909220min,min,GrifEv99,pos,DE,,,,,
player,201909220min,min,GrifEv99,offense,0,,,,,
player,201909220min,min,GrifEv99,off_pct,0%,,,,,
player,201909220min,min,GrifEv99,defense,41,,,,,
player,201909220min,min,GrifEv99,def_pct,69%,,,,,
player,201909220min,min,GrifEv99,special_teams,2,,,,,
player,201909220min,min,GrifEv99,st_pct,8%,,,,,
player,201909220min,min,HughMi00,pos,CB,,,,,
player,201909220min,min,HughMi00,offense,0,,,,,
player,201909220min,min,HughMi00,off_pct,0%,,,,,
player,201909220min,min,HughMi00,defense,37,,,,,
player,201909220min,min,HughMi00,def_pct,63%,,,,,
player,201909220min,min,HughMi00,special_teams,1,,,,,
player,201909220min,min,HughMi00,st_pct,4%,,,,,
player,201909220min,min,JoseLi99,pos,NT,,,,,
player,201909220min,min,JoseLi99,offense,0,,,,,
player,201909220min,min,JoseLi99,off_pct,0%,,,,,
player,201909220min,min,JoseLi99,defense,36,,,,,
player,201909220min,min,JoseLi99,def_pct,61%,,,,,
player,201909220min,min,JoseLi99,special_teams,2,,,,,
player,201909220min,min,JoseLi99,st_pct,8%,,,,,
player,201909220min,min,StepSh00,pos,DT,,,,,
player,201909220min,min,StepSh00,offense,0,,,,,
player,201909220min,min,StepSh00,off_pct,0%,,,,,
player,201909220min,min,StepSh00,defense,30,,,,,
player,201909220min,min,StepSh00,def_pct,51%,,,,,
player,201909220min,min,StepSh00,special_teams,2,,,,,
player,201909220min,min,StepSh00,st_pct,8%,,,,,
player,201909220min,min,WeatSt00,pos,DE,,,,,
player,201909220min,min,WeatSt00,offense,0,,,,,
player,201909220min,min,WeatSt00,off_pct,0%,,,,,
player,201909220min,min,WeatSt00,defense,29,,,,,
player,201909220min,min,WeatSt00,def_pct,49%,,,,,
player,201909220min,min,WeatSt00,special_teams,8,,,,,
player,201909220min,min,WeatSt00,st_pct,32%,,,,,
player,201909220min,min,JohnJa09,pos,NT,,,,,
player,201909220min,min,JohnJa09,offense,0,,,,,
player,201909220min,min,JohnJa09,off_pct,0%,,,,,
player,201909220min,min,JohnJa09,defense,22,,,,,
player,201909220min,min,JohnJa09,def_pct,37%,,,,,
player,201909220min,min,JohnJa09,special_teams,1,,,,,
player,201909220min,min,JohnJa09,st_pct,4%,,,,,
player,201909220min,min,MataHe00,pos,DE,,,,,
player,201909220min,min,MataHe00,offense,0,,,,,
player,201909220min,min,MataHe00,off_pct,0%,,,,,
player,201909220min,min,MataHe00,defense,19,,,,,
player,201909220min,min,MataHe00,def_pct,32%,,,,,
player,201909220min,min,MataHe00,special_teams,3,,,,,
player,201909220min,min,MataHe00,st_pct,12%,,,,,
player,201909220min,min,OdenIf00,pos,DE,,,,,
player,201909220min,min,OdenIf00,offense,0,,,,,
player,201909220min,min,OdenIf00,off_pct,0%,,,,,
player,201909220min,min,OdenIf00,defense,18,,,,,
player,201909220min,min,OdenIf00,def_pct,31%,,,,,
player,201909220min,min,OdenIf00,special_teams,3,,,,,
player,201909220min,min,OdenIf00,st_pct,12%,,,,,
player,201909220min,min,GedeBe00,pos,LB,,,,,
player,201909220min,min,GedeBe00,offense,0,,,,,
player,201909220min,min,GedeBe00,off_pct,0%,,,,,
player,201909220min,min,GedeBe00,defense,18,,,,,
player,201909220min,min,GedeBe00,def_pct,31%,,,,,
player,201909220min,min,GedeBe00,special_teams,0,,,,,
player,201909220min,min,GedeBe00,st_pct,0%,,,,,
player,201909220min,min,BoydKr00,pos,CB,,,,,
player,201909220min,min,BoydKr00,offense,0,,,,,
player,201909220min,min,BoydKr00,off_pct,0%,,,,,
player,201909220min,min,BoydKr00,defense,16,,,,,
player,201909220min,min,BoydKr00,def_pct,27%,,,,,
player,201909220min,min,BoydKr00,special_teams,14,,,,,
player,201909220min,min,BoydKr00,st_pct,56%,,,,,
player,201909220min,min,KearJa00,pos,FS,,,,,
player,201909220min,min,KearJa00,offense,0,,,,,
player,201909220min,min,KearJa00,off_pct,0%,,,,,
player,201909220min,min,KearJa00,defense,12,,,,,
player,201909220min,min,KearJa00,def_pct,20%,,,,,
player,201909220min,min,KearJa00,special_teams,17,,,,,
player,201909220min,min,KearJa00,st_pct,68%,,,,,
player,201909220min,min,BrotKe00,pos,LB,,,,,
player,201909220min,min,BrotKe00,offense,0,,,,,
player,201909220min,min,BrotKe00,off_pct,0%,,,,,
player,201909220min,min,BrotKe00,defense,8,,,,,
player,201909220min,min,BrotKe00,def_pct,14%,,,,,
player,201909220min,min,BrotKe00,special_teams,17,,,,,
player,201909220min,min,BrotKe00,st_pct,68%,,,,,
player,201909220min,min,EppsMa00,pos,SS,,,,,
player,201909220min,min,EppsMa00,offense,0,,,,,
player,201909220min,min,EppsMa00,off_pct,0%,,,,,
player,201909220min,min,EppsMa00,defense,8,,,,,
player,201909220min,min,EppsMa00,def_pct,14%,,,,,
player,201909220min,min,EppsMa00,special_teams,14,,,,,
player,201909220min,min,EppsMa00,st_pct,56%,,,,,
player,201909220min,min,MeadNa00,pos,CB,,,,,
player,201909220min,min,MeadNa00,offense,0,,,,,
player,201909220min,min,MeadNa00,off_pct,0%,,,,,
player,201909220min,min,MeadNa00,defense,8,,,,,
player,201909220min,min,MeadNa00,def_pct,14%,,,,,
player,201909220min,min,MeadNa00,special_teams,14,,,,,
player,201909220min,min,MeadNa00,st_pct,56%,,,,,
player,201909220min,min,BailDa00,pos,K,,,,,
player,201909220min,min,BailDa00,offense,0,,,,,
player,201909220min,min,BailDa00,off_pct,0%,,,,,
player,201909220min,min,BailDa00,defense,0,,,,,
player,201909220min,min,BailDa00,def_pct,0%,,,,,
player,201909220min,min,BailDa00,special_teams,13,,,,,
player,201909220min,min,BailDa00,st_pct,52%,,,,,
player,201909220min,min,DownDe00,pos,LB,,,,,
player,201909220min,min,DownDe00,offense,0,,,,,
player,201909220min,min,DownDe00,off_pct,0%,,,,,
player,201909220min,min,DownDe00,defense,0,,,,,
player,201909220min,min,DownDe00,def_pct,0%,,,,,
player,201909220min,min,DownDe00,special_teams,13,,,,,
player,201909220min,min,DownDe00,st_pct,52%,,,,,
player,201909220min,min,ColqBr00,pos,P,,,,,
player,201909220min,min,ColqBr00,offense,0,,,,,
player,201909220min,min,ColqBr00,off_pct,0%,,,,,
player,201909220min,min,ColqBr00,defense,0,,,,,
player,201909220min,min,ColqBr00,def_pct,0%,,,,,
player,201909220min,min,ColqBr00,special_teams,8,,,,,
player,201909220min,min,ColqBr00,st_pct,32%,,,,,
player,201909220min,min,CuttAu00,pos,LS,,,,,
player,201909220min,min,CuttAu00,offense,0,,,,,
player,201909220min,min,CuttAu00,off_pct,0%,,,,,
player,201909220min,min,CuttAu00,defense,0,,,,,
player,201909220min,min,CuttAu00,def_pct,0%,,,,,
player,201909220min,min,CuttAu00,special_teams,8,,,,,
player,201909220min,min,CuttAu00,st_pct,32%,,,,,
player,201909220min,rai,IncoRi20,pos,G,,,,,
player,201909220min,rai,IncoRi20,offense,59,,,,,
player,201909220min,rai,IncoRi20,off_pct,100%,,,,,
player,201909220min,rai,IncoRi20,defense,0,,,,,
player,201909220min,rai,IncoRi20,def_pct,0%,,,,,
player,201909220min,rai,IncoRi20,special_teams,3,,,,,
player,201909220min,rai,IncoRi20,st_pct,12%,,,,,
player,201909220min,rai,MillKo00,pos,T,,,,,
player,201909220min,rai,MillKo00,offense,59,,,,,
player,201909220min,rai,MillKo00,off_pct,100%,,,,,
player,201909220min,rai,MillKo00,defense,0,,,,,
player,201909220min,rai,MillKo00,def_pct,0%,,,,,
player,201909220min,rai,MillKo00,special_teams,3,,,,,
player,201909220min,rai,MillKo00,st_pct,12%,,,,,
player,201909220min,rai,DeveJo00,pos,C,,,,,
player,201909220min,rai,DeveJo00,offense,59,,,,,
player,201909220min,rai,DeveJo00,off_pct,100%,,,,,
player,201909220min,rai,DeveJo00,defense,0,,,,,
player,201909220min,rai,DeveJo00,def_pct,0%,,,,,
player,201909220min,rai,DeveJo00,special_teams,3,,,,,
player,201909220min,rai,DeveJo00,st_pct,12%,,,,,
player,201909220min,rai,HudsRo00,pos,C,,,,,
player,201909220min,rai,HudsRo00,offense,59,,,,,
player,201909220min,rai,HudsRo00,off_pct,100%,,,,,
player,201909220min,rai,HudsRo00,defense,0,,,,,
player,201909220min,rai,HudsRo00,def_pct,0%,,,,,
player,201909220min,rai,HudsRo00,special_teams,0,,,,,
player,201909220min,rai,HudsRo00,st_pct,0%,,,,,
player,201909220min,rai,CarrDe02,pos,QB,,,,,
player,201909220min,rai,CarrDe02,offense,59,,,,,
player,201909220min,rai,CarrDe02,off_pct,100%,,,,,
player,201909220min,rai,CarrDe02,defense,0,,,,,
player,201909220min,rai,CarrDe02,def_pct,0%,,,,,
player,201909220min,rai,CarrDe02,special_teams,0,,,,,
player,201909220min,rai,CarrDe02,st_pct,0%,,,,,
player,201909220min,rai,WillTy00,pos,WR,,,,,
player,201909220min,rai,WillTy00,offense,57,,,,,
player,201909220min,rai,WillTy00,off_pct,97%,,,,,
player,201909220min,rai,WillTy00,defense,0,,,,,
player,201909220min,rai,WillTy00,def_pct,0%,,,,,
player,201909220min,rai,WillTy00,special_teams,0,,,,,
player,201909220min,rai,WillTy00,st_pct,0%,,,,,
player,201909220min,rai,WallDa01,pos,TE,,,,,
player,201909220min,rai,WallDa01,offense,53,,,,,
player,201909220min,rai,WallDa01,off_pct,90%,,,,,
player,201909220min,rai,WallDa01,defense,0,,,,,
player,201909220min,rai,WallDa01,def_pct,0%,,,,,
player,201909220min,rai,WallDa01,special_teams,0,,,,,
player,201909220min,rai,WallDa01,st_pct,0%,,,,,
player,201909220min,rai,BrowTr02,pos,T,,,,,
player,201909220min,rai,BrowTr02,offense,50,,,,,
player,201909220min,rai,BrowTr02,off_pct,85%,,,,,
player,201909220min,rai,BrowTr02,defense,0,,,,,
player,201909220min,rai,BrowTr02,def_pct,0%,,,,,
player,201909220min,rai,BrowTr02,special_teams,2,,,,,
player,201909220min,rai,BrowTr02,st_pct,8%,,,,,
player,201909220min,rai,NelsJJ00,pos,WR,,,,,
player,201909220min,rai,NelsJJ00,offense,46,,,,,
player,201909220min,rai,NelsJJ00,off_pct,78%,,,,,
player,201909220min,rai,NelsJJ00,defense,0,,,,,
player,201909220min,rai,NelsJJ00,def_pct,0%,,,,,
player,201909220min,rai,NelsJJ00,special_teams,0,,,,,
player,201909220min,rai,NelsJJ00,st_pct,0%,,,,,
player,201909220min,rai,RenfHu00,pos,WR,,,,,
player,201909220min,rai,RenfHu00,offense,33,,,,,
player,201909220min,rai,RenfHu00,off_pct,56%,,,,,
player,201909220min,rai,RenfHu00,defense,0,,,,,
player,201909220min,rai,RenfHu00,def_pct,0%,,,,,
player,201909220min,rai,RenfHu00,special_teams,0,,,,,
player,201909220min,rai,RenfHu00,st_pct,0%,,,,,
player,201909220min,rai,RichJa01,pos,RB,,,,,
player,201909220min,rai,RichJa01,offense,29,,,,,
player,201909220min,rai,RichJa01,off_pct,49%,,,,,
player,201909220min,rai,RichJa01,defense,0,,,,,
player,201909220min,rai,RichJa01,def_pct,0%,,,,,
player,201909220min,rai,RichJa01,special_teams,9,,,,,
player,201909220min,rai,RichJa01,st_pct,36%,,,,,
player,201909220min,rai,JacoJo01,pos,RB,,,,,
player,201909220min,rai,JacoJo01,offense,25,,,,,
player,201909220min,rai,JacoJo01,off_pct,42%,,,,,
player,201909220min,rai,JacoJo01,defense,0,,,,,
player,201909220min,rai,JacoJo01,def_pct,0%,,,,,
player,201909220min,rai,JacoJo01,special_teams,0,,,,,
player,201909220min,rai,JacoJo01,st_pct,0%,,,,,
player,201909220min,rai,MoreFo00,pos,TE,,,,,
player,201909220min,rai,MoreFo00,offense,23,,,,,
player,201909220min,rai,MoreFo00,off_pct,39%,,,,,
player,201909220min,rai,MoreFo00,defense,0,,,,,
player,201909220min,rai,MoreFo00,def_pct,0%,,,,,
player,201909220min,rai,MoreFo00,special_teams,16,,,,,
player,201909220min,rai,MoreFo00,st_pct,64%,,,,,
player,201909220min,rai,CarrDe00,pos,TE,,,,,
player,201909220min,rai,CarrDe00,offense,10,,,,,
player,201909220min,rai,CarrDe00,off_pct,17%,,,,,
player,201909220min,rai,CarrDe00,defense,0,,,,,
player,201909220min,rai,CarrDe00,def_pct,0%,,,,,
player,201909220min,rai,CarrDe00,special_teams,19,,,,,
player,201909220min,rai,CarrDe00,st_pct,76%,,,,,
player,201909220min,rai,ParkBr01,pos,T,,,,,
player,201909220min,rai,ParkBr01,offense,10,,,,,
player,201909220min,rai,ParkBr01,off_pct,17%,,,,,
player,201909220min,rai,ParkBr01,defense,0,,,,,
player,201909220min,rai,ParkBr01,def_pct,0%,,,,,
player,201909220min,rai,ParkBr01,special_teams,3,,,,,
player,201909220min,rai,ParkBr01,st_pct,12%,,,,,
player,201909220min,rai,WashDe00,pos,RB,,,,,
player,201909220min,rai,WashDe00,offense,9,,,,,
player,201909220min,rai,WashDe00,off_pct,15%,,,,,
player,201909220min,rai,WashDe00,defense,0,,,,,
player,201909220min,rai,WashDe00,def_pct,0%,,,,,
player,201909220min,rai,WashDe00,special_teams,8,,,,,
player,201909220min,rai,WashDe00,st_pct,32%,,,,,
player,201909220min,rai,IngoAl01,pos,FB,,,,,
player,201909220min,rai,IngoAl01,offense,7,,,,,
player,201909220min,rai,IngoAl01,off_pct,12%,,,,,
player,201909220min,rai,IngoAl01,defense,0,,,,,
player,201909220min,rai,IngoAl01,def_pct,0%,,,,,
player,201909220min,rai,IngoAl01,special_teams,15,,,,,
player,201909220min,rai,IngoAl01,st_pct,60%,,,,,
player,201909220min,rai,DossKe00,pos,WR,,,,,
player,201909220min,rai,DossKe00,offense,2,,,,,
player,201909220min,rai,DossKe00,off_pct,3%,,,,,
player,201909220min,rai,DossKe00,defense,0,,,,,
player,201909220min,rai,DossKe00,def_pct,0%,,,,,
player,201909220min,rai,DossKe00,special_teams,0,,,,,
player,201909220min,rai,DossKe00,st_pct,0%,,,,,
player,201909220min,rai,JoseKa00,pos,SS,,,,,
player,201909220min,rai,JoseKa00,offense,0,,,,,
player,201909220min,rai,JoseKa00,off_pct,0%,,,,,
player,201909220min,rai,JoseKa00,defense,60,,,,,
player,201909220min,rai,JoseKa00,def_pct,97%,,,,,
player,201909220min,rai,JoseKa00,special_teams,10,,,,,
player,201909220min,rai,JoseKa00,st_pct,40%,,,,,
player,201909220min,rai,WhitTa00,pos,LB,,,,,
player,201909220min,rai,WhitTa00,offense,0,,,,,
player,201909220min,rai,WhitTa00,off_pct,0%,,,,,
player,201909220min,rai,WhitTa00,defense,58,,,,,
player,201909220min,rai,WhitTa00,def_pct,94%,,,,,
player,201909220min,rai,WhitTa00,special_teams,6,,,,,
player,201909220min,rai,WhitTa00,st_pct,24%,,,,,
player,201909220min,rai,WorlDa00,pos,CB,,,,,
player,201909220min,rai,WorlDa00,offense,0,,,,,
player,201909220min,rai,WorlDa00,off_pct,0%,,,,,
player,201909220min,rai,WorlDa00,defense,54,,,,,
player,201909220min,rai,WorlDa00,def_pct,87%,,,,,
player,201909220min,rai,WorlDa00,special_teams,7,,,,,
player,201909220min,rai,WorlDa00,st_pct,28%,,,,,
player,201909220min,rai,FerrCl00,pos,DE,,,,,
player,201909220min,rai,FerrCl00,offense,0,,,,,
player,201909220min,rai,FerrCl00,off_pct,0%,,,,,
player,201909220min,rai,FerrCl00,defense,51,,,,,
player,201909220min,rai,FerrCl00,def_pct,82%,,,,,
player,201909220min,rai,FerrCl00,special_teams,6,,,,,
player,201909220min,rai,FerrCl00,st_pct,24%,,,,,
player,201909220min,rai,ConlGa00,pos,CB,,,,,
player,201909220min,rai,ConlGa00,offense,0,,,,,
player,201909220min,rai,ConlGa00,off_pct,0%,,,,,
player,201909220min,rai,ConlGa00,defense,51,,,,,
player,201909220min,rai,ConlGa00,def_pct,82%,,,,,
player,201909220min,rai,ConlGa00,special_teams,0,,,,,
player,201909220min,rai,ConlGa00,st_pct,0%,,,,,
player,201909220min,rai,BurfVo00,pos,LB,,,,,
player,201909220min,rai,BurfVo00,offense,0,,,,,
player,201909220min,rai,BurfVo00,off_pct,0%,,,,,
player,201909220min,rai,BurfVo00,defense,50,,,,,
player,201909220min,rai,BurfVo00,def_pct,81%,,,,,
player,201909220min,rai,BurfVo00,special_teams,5,,,,,
player,201909220min,rai,BurfVo00,st_pct,20%,,,,,
player,201909220min,rai,HankJo00,pos,DT,,,,,
player,201909220min,rai,HankJo00,offense,0,,,,,
player,201909220min,rai,HankJo00,off_pct,0%,,,,,
player,201909220min,rai,HankJo00,defense,46,,,,,
player,201909220min,rai,HankJo00,def_pct,74%,,,,,
player,201909220min,rai,HankJo00,special_teams,6,,,,,
player,201909220min,rai,HankJo00,st_pct,24%,,,,,
player,201909220min,rai,RileCu00,pos,FS,,,,,
player,201909220min,rai,RileCu00,offense,0,,,,,
player,201909220min,rai,RileCu00,off_pct,0%,,,,,
player,201909220min,rai,RileCu00,defense,44,,,,,
player,201909220min,rai,RileCu00,def_pct,71%,,,,,
player,201909220min,rai,RileCu00,special_teams,11,,,,,
player,201909220min,rai,RileCu00,st_pct,44%,,,,,
player,201909220min,rai,MaurJo00,pos,DE,,,,,
player,201909220min,rai,MaurJo00,offense,0,,,,,
player,201909220min,rai,MaurJo00,off_pct,0%,,,,,
player,201909220min,rai,MaurJo00,defense,39,,,,,
player,201909220min,rai,MaurJo00,def_pct,63%,,,,,
player,201909220min,rai,MaurJo00,special_teams,0,,,,,
player,201909220min,rai,MaurJo00,st_pct,0%,,,,,
player,201909220min,rai,HallP.00,pos,DT,,,,,
player,201909220min,rai,HallP.00,offense,0,,,,,
player,201909220min,rai,HallP.00,off_pct,0%,,,,,
player,201909220min,rai,HallP.00,defense,38,,,,,
player,201909220min,rai,HallP.00,def_pct,61%,,,,,
player,201909220min,rai,HallP.00,special_teams,0,,,,,
player,201909220min,rai,HallP.00,st_pct,0%,,,,,
player,201909220min,rai,MorrNi00,pos,LB,,,,,
player,201909220min,rai,MorrNi00,offense,0,,,,,
player,201909220min,rai,MorrNi00,off_pct,0%,,,,,
player,201909220min,rai,MorrNi00,defense,32,,,,,
player,201909220min,rai,MorrNi00,def_pct,52%,,,,,
player,201909220min,rai,MorrNi00,special_teams,11,,,,,
player,201909220min,rai,MorrNi00,st_pct,44%,,,,,
player,201909220min,rai,HursMa00,pos,DT,,,,,
player,201909220min,rai,HursMa00,offense,0,,,,,
player,201909220min,rai,HursMa00,off_pct,0%,,,,,
player,201909220min,rai,HursMa00,defense,32,,,,,
player,201909220min,rai,HursMa00,def_pct,52%,,,,,
player,201909220min,rai,HursMa00,special_teams,6,,,,,
player,201909220min,rai,HursMa00,st_pct,24%,,,,,
player,201909220min,rai,JoynLa00,pos,FS,,,,,
player,201909220min,rai,JoynLa00,offense,0,,,,,
player,201909220min,rai,JoynLa00,off_pct,0%,,,,,
player,201909220min,rai,JoynLa00,defense,23,,,,,
player,201909220min,rai,JoynLa00,def_pct,37%,,,,,
player,201909220min,rai,JoynLa00,special_teams,0,,,,,
player,201909220min,rai,JoynLa00,st_pct,0%,,,,,
player,201909220min,rai,HarrEr00,pos,SS,,,,,
player,201909220min,rai,HarrEr00,offense,0,,,,,
player,201909220min,rai,HarrEr00,off_pct,0%,,,,,
player,201909220min,rai,HarrEr00,defense,19,,,,,
player,201909220min,rai,HarrEr00,def_pct,31%,,,,,
player,201909220min,rai,HarrEr00,special_teams,22,,,,,
player,201909220min,rai,HarrEr00,st_pct,88%,,,,,
player,201909220min,rai,WilbKy00,pos,LB,,,,,
player,201909220min,rai,WilbKy00,offense,0,,,,,
player,201909220min,rai,WilbKy00,off_pct,0%,,,,,
player,201909220min,rai,WilbKy00,defense,19,,,,,
player,201909220min,rai,WilbKy00,def_pct,31%,,,,,
player,201909220min,rai,WilbKy00,special_teams,22,,,,,
player,201909220min,rai,WilbKy00,st_pct,88%,,,,,
player,201909220min,rai,MullTr00,pos,CB,,,,,
player,201909220min,rai,MullTr00,offense,0,,,,,
player,201909220min,rai,MullTr00,off_pct,0%,,,,,
player,201909220min,rai,MullTr00,defense,18,,,,,
player,201909220min,rai,MullTr00,def_pct,29%,,,,,
player,201909220min,rai,MullTr00,special_teams,7,,,,,
player,201909220min,rai,MullTr00,st_pct,28%,,,,,
player,201909220min,rai,CrosMa00,pos,DE,,,,,
player,201909220min,rai,CrosMa00,offense,0,,,,,
player,201909220min,rai,CrosMa00,off_pct,0%,,,,,
player,201909220min,rai,CrosMa00,defense,16,,,,,
player,201909220min,rai,CrosMa00,def_pct,26%,,,,,
player,201909220min,rai,CrosMa00,special_teams,11,,,,,
player,201909220min,rai,CrosMa00,st_pct,44%,,,,,
player,201909220min,rai,MayoBe00,pos,DE,,,,,
player,201909220min,rai,MayoBe00,offense,0,,,,,
player,201909220min,rai,MayoBe00,off_pct,0%,,,,,
player,201909220min,rai,MayoBe00,defense,16,,,,,
player,201909220min,rai,MayoBe00,def_pct,26%,,,,,
player,201909220min,rai,MayoBe00,special_teams,0,,,,,
player,201909220min,rai,MayoBe00,st_pct,0%,,,,,
player,201909220min,rai,KeyxAr00,pos,DE,,,,,
player,201909220min,rai,KeyxAr00,offense,0,,,,,
player,201909220min,rai,KeyxAr00,off_pct,0%,,,,,
player,201909220min,rai,KeyxAr00,defense,11,,,,,
player,201909220min,rai,KeyxAr00,def_pct,18%,,,,,
player,201909220min,rai,KeyxAr00,special_teams,0,,,,,
player,201909220min,rai,KeyxAr00,st_pct,0%,,,,,
player,201909220min,rai,LeexMa01,pos,LB,,,,,
player,201909220min,rai,LeexMa01,offense,0,,,,,
player,201909220min,rai,LeexMa01,off_pct,0%,,,,,
player,201909220min,rai,LeexMa01,defense,4,,,,,
player,201909220min,rai,LeexMa01,def_pct,6%,,,,,
player,201909220min,rai,LeexMa01,special_teams,1,,,,,
