game,2019,4,20190929,201909290mia,sdg,"Los Angeles Chargers",30,mia,"Miami Dolphins",10
player,201909290mia,sdg,QuesSc00,special_teams,10,,,,,
player,201909290mia,sdg,QuesSc00,st_pct,45%,,,,,
player,201909290mia,sdg,PipkTr00,pos,T,,,,,
player,201909290mia,sdg,PipkTr00,offense,6,,,,,
player,201909290mia,sdg,PipkTr00,off_pct,9%,,,,,
player,201909290mia,sdg,PipkTr00,defense,0,,,,,
player,201909290mia,sdg,PipkTr00,def_pct,0%,,,,,
player,201909290mia,sdg,PipkTr00,special_teams,6,,,,,
player,201909290mia,sdg,PipkTr00,st_pct,27%,,,,,
player,201909290mia,sdg,DaviMi03,pos,CB,,,,,
player,201909290mia,sdg,DaviMi03,offense,0,,,,,
player,201909290mia,sdg,DaviMi03,off_pct,0%,,,,,
player,201909290mia,sdg,DaviMi03,defense,52,,,,,
player,201909290mia,sdg,DaviMi03,def_pct,100%,,,,,
player,201909290mia,sdg,DaviMi03,special_teams,4,,,,,
player,201909290mia,sdg,DaviMi03,st_pct,18%,,,,,
player,201909290mia,sdg,TeamRo00,pos,CB,,,,,
player,201909290mia,sdg,TeamRo00,offense,0,,,,,
player,201909290mia,sdg,TeamRo00,off_pct,0%,,,,,
player,201909290mia,sdg,TeamRo00,defense,52,,,,,
player,201909290mia,sdg,TeamRo00,def_pct,100%,,,,,
player,201909290mia,sdg,TeamRo00,special_teams,4,,,,,
player,201909290mia,sdg,TeamRo00,st_pct,18%,,,,,
player,201909290mia,sdg,HaywCa00,pos,CB,,,,,
player,201909290mia,sdg,HaywCa00,offense,0,,,,,
player,201909290mia,sdg,HaywCa00,off_pct,0%,,,,,
player,201909290mia,sdg,HaywCa00,defense,52,,,,,
player,201909290mia,sdg,HaywCa00,def_pct,100%,,,,,
player,201909290mia,sdg,HaywCa00,special_teams,0,,,,,
player,201909290mia,sdg,HaywCa00,st_pct,0%,,,,,
player,201909290mia,sdg,JenkRa00,pos,FS,,,,,
player,201909290mia,sdg,JenkRa00,offense,0,,,,,
player,201909290mia,sdg,JenkRa00,off_pct,0%,,,,,
player,201909290mia,sdg,JenkRa00,defense,45,,,,,
player,201909290mia,sdg,JenkRa00,def_pct,86%,,,,,
player,201909290mia,sdg,JenkRa00,special_teams,0,,,,,
player,201909290mia,sdg,JenkRa00,st_pct,0%,,,,,
player,201909290mia,sdg,BosaJo00,pos,DE,,,,,
player,201909290mia,sdg,BosaJo00,offense,0,,,,,
player,201909290mia,sdg,BosaJo00,off_pct,0%,,,,,
player,201909290mia,sdg,BosaJo00,defense,44,,,,,
player,201909290mia,sdg,BosaJo00,def_pct,84%,,,,,
player,201909290mia,sdg,BosaJo00,special_teams,0,,,,,
player,201909290mia,sdg,BosaJo00,st_pct,0%,,,,,
player,201909290mia,sdg,NwosUc00,pos,LB,,,,,
player,201909290mia,sdg,NwosUc00,offense,0,,,,,
player,201909290mia,sdg,NwosUc00,off_pct,0%,,,,,
player,201909290mia,sdg,NwosUc00,defense,41,,,,,
player,201909290mia,sdg,NwosUc00,def_pct,79%,,,,,
player,201909290mia,sdg,NwosUc00,special_teams,10,,,,,
player,201909290mia,sdg,NwosUc00,st_pct,45%,,,,,
player,201909290mia,sdg,DaviTh20,pos,LB,,,,,
player,201909290mia,sdg,DaviTh20,offense,0,,,,,
player,201909290mia,sdg,DaviTh20,off_pct,0%,,,,,
player,201909290mia,sdg,DaviTh20,defense,41,,,,,
player,201909290mia,sdg,DaviTh20,def_pct,79%,,,,,
player,201909290mia,sdg,DaviTh20,special_teams,0,,,,,
player,201909290mia,sdg,DaviTh20,st_pct,0%,,,,,
player,201909290mia,sdg,KingDe01,pos,CB,,,,,
player,201909290mia,sdg,KingDe01,offense,0,,,,,
player,201909290mia,sdg,KingDe01,off_pct,0%,,,,,
player,201909290mia,sdg,KingDe01,defense,39,,,,,
player,201909290mia,sdg,KingDe01,def_pct,75%,,,,,
player,201909290mia,sdg,KingDe01,special_teams,8,,,,,
player,201909290mia,sdg,KingDe01,st_pct,36%,,,,,
player,201909290mia,sdg,JoneJu03,pos,DT,,,,,
player,201909290mia,sdg,JoneJu03,offense,0,,,,,
player,201909290mia,sdg,JoneJu03,off_pct,0%,,,,,
player,201909290mia,sdg,JoneJu03,defense,36,,,,,
player,201909290mia,sdg,JoneJu03,def_pct,69%,,,,,
player,201909290mia,sdg,JoneJu03,special_teams,4,,,,,
player,201909290mia,sdg,JoneJu03,st_pct,18%,,,,,
player,201909290mia,sdg,PerrDe00,pos,LB,,,,,
player,201909290mia,sdg,PerrDe00,offense,0,,,,,
player,201909290mia,sdg,PerrDe00,off_pct,0%,,,,,
player,201909290mia,sdg,PerrDe00,defense,28,,,,,
player,201909290mia,sdg,PerrDe00,def_pct,54%,,,,,
player,201909290mia,sdg,PerrDe00,special_teams,0,,,,,
player,201909290mia,sdg,PerrDe00,st_pct,0%,,,,,
player,201909290mia,sdg,TillJe00,pos,DT,,,,,
player,201909290mia,sdg,TillJe00,offense,0,,,,,
player,201909290mia,sdg,TillJe00,off_pct,0%,,,,,
player,201909290mia,sdg,TillJe00,defense,26,,,,,
player,201909290mia,sdg,TillJe00,def_pct,50%,,,,,
player,201909290mia,sdg,TillJe00,special_teams,4,,,,,
player,201909290mia,sdg,TillJe00,st_pct,18%,,,,,
player,201909290mia,sdg,MebaBr99,pos,NT,,,,,
player,201909290mia,sdg,MebaBr99,offense,0,,,,,
player,201909290mia,sdg,MebaBr99,off_pct,0%,,,,,
player,201909290mia,sdg,MebaBr99,defense,19,,,,,
player,201909290mia,sdg,MebaBr99,def_pct,36%,,,,,
player,201909290mia,sdg,MebaBr99,special_teams,0,,,,,
player,201909290mia,sdg,MebaBr99,st_pct,0%,,,,,
player,201909290mia,sdg,RochIs00,pos,DE,,,,,
player,201909290mia,sdg,RochIs00,offense,0,,,,,
player,201909290mia,sdg,RochIs00,off_pct,0%,,,,,
player,201909290mia,sdg,RochIs00,defense,15,,,,,
player,201909290mia,sdg,RochIs00,def_pct,29%,,,,,
player,201909290mia,sdg,RochIs00,special_teams,9,,,,,
player,201909290mia,sdg,RochIs00,st_pct,41%,,,,,
player,201909290mia,sdg,SquaDa00,pos,NT,,,,,
player,201909290mia,sdg,SquaDa00,offense,0,,,,,
player,201909290mia,sdg,SquaDa00,off_pct,0%,,,,,
player,201909290mia,sdg,SquaDa00,defense,15,,,,,
player,201909290mia,sdg,SquaDa00,def_pct,29%,,,,,
player,201909290mia,sdg,SquaDa00,special_teams,4,,,,,
player,201909290mia,sdg,SquaDa00,st_pct,18%,,,,,
player,201909290mia,sdg,WatkJa01,pos,SS,,,,,
player,201909290mia,sdg,WatkJa01,offense,0,,,,,
player,201909290mia,sdg,WatkJa01,off_pct,0%,,,,,
player,201909290mia,sdg,WatkJa01,defense,14,,,,,
player,201909290mia,sdg,WatkJa01,def_pct,27%,,,,,
player,201909290mia,sdg,WatkJa01,special_teams,9,,,,,
player,201909290mia,sdg,WatkJa01,st_pct,41%,,,,,
player,201909290mia,sdg,WhitKy00,pos,LB,,,,,
player,201909290mia,sdg,WhitKy00,offense,0,,,,,
player,201909290mia,sdg,WhitKy00,off_pct,0%,,,,,
player,201909290mia,sdg,WhitKy00,defense,13,,,,,
player,201909290mia,sdg,WhitKy00,def_pct,25%,,,,,
player,201909290mia,sdg,WhitKy00,special_teams,0,,,,,
player,201909290mia,sdg,WhitKy00,st_pct,0%,,,,,
player,201909290mia,sdg,BrowJa05,pos,LB,,,,,
player,201909290mia,sdg,BrowJa05,offense,0,,,,,
player,201909290mia,sdg,BrowJa05,off_pct,0%,,,,,
player,201909290mia,sdg,BrowJa05,defense,11,,,,,
player,201909290mia,sdg,BrowJa05,def_pct,21%,,,,,
player,201909290mia,sdg,BrowJa05,special_teams,12,,,,,
player,201909290mia,sdg,BrowJa05,st_pct,55%,,,,,
player,201909290mia,sdg,TranDr00,pos,LB,,,,,
player,201909290mia,sdg,TranDr00,offense,0,,,,,
player,201909290mia,sdg,TranDr00,off_pct,0%,,,,,
player,201909290mia,sdg,TranDr00,defense,10,,,,,
player,201909290mia,sdg,TranDr00,def_pct,19%,,,,,
player,201909290mia,sdg,TranDr00,special_teams,10,,,,,
player,201909290mia,sdg,TranDr00,st_pct,45%,,,,,
player,201909290mia,sdg,AddeNa00,pos,FS,,,,,
player,201909290mia,sdg,AddeNa00,offense,0,,,,,
player,201909290mia,sdg,AddeNa00,off_pct,0%,,,,,
player,201909290mia,sdg,AddeNa00,defense,9,,,,,
player,201909290mia,sdg,AddeNa00,def_pct,17%,,,,,
player,201909290mia,sdg,AddeNa00,special_teams,11,,,,,
player,201909290mia,sdg,AddeNa00,st_pct,50%,,,,,
player,201909290mia,sdg,IngrMe00,pos,DE,,,,,
player,201909290mia,sdg,IngrMe00,offense,0,,,,,
player,201909290mia,sdg,IngrMe00,off_pct,0%,,,,,
player,201909290mia,sdg,IngrMe00,defense,8,,,,,
player,201909290mia,sdg,IngrMe00,def_pct,15%,,,,,
player,201909290mia,sdg,IngrMe00,special_teams,0,,,,,
player,201909290mia,sdg,IngrMe00,st_pct,0%,,,,,
player,201909290mia,sdg,BrouCo00,pos,DT,,,,,
player,201909290mia,sdg,BrouCo00,offense,0,,,,,
player,201909290mia,sdg,BrouCo00,off_pct,0%,,,,,
player,201909290mia,sdg,BrouCo00,defense,3,,,,,
player,201909290mia,sdg,BrouCo00,def_pct,6%,,,,,
player,201909290mia,sdg,BrouCo00,special_teams,0,,,,,
player,201909290mia,sdg,BrouCo00,st_pct,0%,,,,,
player,201909290mia,sdg,DzubNi00,pos,LB,,,,,
player,201909290mia,sdg,DzubNi00,offense,0,,,,,
player,201909290mia,sdg,DzubNi00,off_pct,0%,,,,,
player,201909290mia,sdg,DzubNi00,defense,0,,,,,
player,201909290mia,sdg,DzubNi00,def_pct,0%,,,,,
player,201909290mia,sdg,DzubNi00,special_teams,16,,,,,
player,201909290mia,sdg,DzubNi00,st_pct,73%,,,,,
player,201909290mia,sdg,LongTy00,pos,P,,,,,
player,201909290mia,sdg,LongTy00,offense,0,,,,,
player,201909290mia,sdg,LongTy00,off_pct,0%,,,,,
player,201909290mia,sdg,LongTy00,defense,0,,,,,
player,201909290mia,sdg,LongTy00,def_pct,0%,,,,,
player,201909290mia,sdg,LongTy00,special_teams,13,,,,,
player,201909290mia,sdg,LongTy00,st_pct,59%,,,,,
player,201909290mia,sdg,MazzCo01,pos,LS,,,,,
player,201909290mia,sdg,MazzCo01,offense,0,,,,,
player,201909290mia,sdg,MazzCo01,off_pct,0%,,,,,
player,201909290mia,sdg,MazzCo01,defense,0,,,,,
player,201909290mia,sdg,MazzCo01,def_pct,0%,,,,,
player,201909290mia,sdg,MazzCo01,special_teams,6,,,,,
player,201909290mia,sdg,MazzCo01,st_pct,27%,,,,,
player,201909290mia,sdg,EgbuEm00,pos,LB,,,,,
player,201909290mia,sdg,EgbuEm00,offense,0,,,,,
player,201909290mia,sdg,EgbuEm00,off_pct,0%,,,,,
player,201909290mia,sdg,EgbuEm00,defense,0,,,,,
player,201909290mia,sdg,EgbuEm00,def_pct,0%,,,,,
player,201909290mia,sdg,EgbuEm00,special_teams,6,,,,,
player,201909290mia,sdg,EgbuEm00,st_pct,27%,,,,,
player,201909290mia,sdg,FacyBr00,pos,CB,,,,,
player,201909290mia,sdg,FacyBr00,offense,0,,,,,
player,201909290mia,sdg,FacyBr00,off_pct,0%,,,,,
player,201909290mia,sdg,FacyBr00,defense,0,,,,,
player,201909290mia,sdg,FacyBr00,def_pct,0%,,,,,
player,201909290mia,sdg,FacyBr00,special_teams,5,,,,,
player,201909290mia,sdg,FacyBr00,st_pct,23%,,,,,
