game,2019,8,20191027,201910270kan,gnb,"Green Bay Packers",31,kan,"Kansas City Chiefs",24
player,201910270kan,gnb,GrahJi00,def_pct,0%,,,,,
player,201910270kan,gnb,GrahJi00,special_teams,0,,,,,
player,201910270kan,gnb,GrahJi00,st_pct,0%,,,,,
player,201910270kan,gnb,KumeJa00,pos,WR,,,,,
player,201910270kan,gnb,KumeJa00,offense,35,,,,,
player,201910270kan,gnb,KumeJa00,off_pct,51%,,,,,
player,201910270kan,gnb,KumeJa00,defense,0,,,,,
player,201910270kan,gnb,KumeJa00,def_pct,0%,,,,,
player,201910270kan,gnb,KumeJa00,special_teams,5,,,,,
player,201910270kan,gnb,KumeJa00,st_pct,19%,,,,,
player,201910270kan,gnb,WillJa06,pos,RB,,,,,
player,201910270kan,gnb,WillJa06,offense,32,,,,,
player,201910270kan,gnb,WillJa06,off_pct,46%,,,,,
player,201910270kan,gnb,WillJa06,defense,0,,,,,
player,201910270kan,gnb,WillJa06,def_pct,0%,,,,,
player,201910270kan,gnb,WillJa06,special_teams,7,,,,,
player,201910270kan,gnb,WillJa06,st_pct,26%,,,,,
player,201910270kan,gnb,LighAl00,pos,T,,,,,
player,201910270kan,gnb,LighAl00,offense,16,,,,,
player,201910270kan,gnb,LighAl00,off_pct,23%,,,,,
player,201910270kan,gnb,LighAl00,defense,0,,,,,
player,201910270kan,gnb,LighAl00,def_pct,0%,,,,,
player,201910270kan,gnb,LighAl00,special_teams,5,,,,,
player,201910270kan,gnb,LighAl00,st_pct,19%,,,,,
player,201910270kan,gnb,VitaDa00,pos,FB,,,,,
player,201910270kan,gnb,VitaDa00,offense,14,,,,,
player,201910270kan,gnb,VitaDa00,off_pct,20%,,,,,
player,201910270kan,gnb,VitaDa00,defense,0,,,,,
player,201910270kan,gnb,VitaDa00,def_pct,0%,,,,,
player,201910270kan,gnb,VitaDa00,special_teams,15,,,,,
player,201910270kan,gnb,VitaDa00,st_pct,56%,,,,,
player,201910270kan,gnb,BaylEv00,pos,TE,,,,,
player,201910270kan,gnb,BaylEv00,offense,2,,,,,
player,201910270kan,gnb,BaylEv00,off_pct,3%,,,,,
player,201910270kan,gnb,BaylEv00,defense,0,,,,,
player,201910270kan,gnb,BaylEv00,def_pct,0%,,,,,
player,201910270kan,gnb,BaylEv00,special_teams,14,,,,,
player,201910270kan,gnb,BaylEv00,st_pct,52%,,,,,
player,201910270kan,gnb,MartBl01,pos,LB,,,,,
player,201910270kan,gnb,MartBl01,offense,0,,,,,
player,201910270kan,gnb,MartBl01,off_pct,0%,,,,,
player,201910270kan,gnb,MartBl01,defense,59,,,,,
player,201910270kan,gnb,MartBl01,def_pct,100%,,,,,
player,201910270kan,gnb,MartBl01,special_teams,7,,,,,
player,201910270kan,gnb,MartBl01,st_pct,26%,,,,,
player,201910270kan,gnb,AmosAd00,pos,FS,,,,,
player,201910270kan,gnb,AmosAd00,offense,0,,,,,
player,201910270kan,gnb,AmosAd00,off_pct,0%,,,,,
player,201910270kan,gnb,AmosAd00,defense,59,,,,,
player,201910270kan,gnb,AmosAd00,def_pct,100%,,,,,
player,201910270kan,gnb,AmosAd00,special_teams,5,,,,,
player,201910270kan,gnb,AmosAd00,st_pct,19%,,,,,
player,201910270kan,gnb,SavaDa00,pos,SS,,,,,
player,201910270kan,gnb,SavaDa00,offense,0,,,,,
player,201910270kan,gnb,SavaDa00,off_pct,0%,,,,,
player,201910270kan,gnb,SavaDa00,defense,59,,,,,
player,201910270kan,gnb,SavaDa00,def_pct,100%,,,,,
player,201910270kan,gnb,SavaDa00,special_teams,2,,,,,
player,201910270kan,gnb,SavaDa00,st_pct,7%,,,,,
player,201910270kan,gnb,KingKe01,pos,CB,,,,,
player,201910270kan,gnb,KingKe01,offense,0,,,,,
player,201910270kan,gnb,KingKe01,off_pct,0%,,,,,
player,201910270kan,gnb,KingKe01,defense,59,,,,,
player,201910270kan,gnb,KingKe01,def_pct,100%,,,,,
player,201910270kan,gnb,KingKe01,special_teams,2,,,,,
player,201910270kan,gnb,KingKe01,st_pct,7%,,,,,
player,201910270kan,gnb,AlexJa00,pos,CB,,,,,
player,201910270kan,gnb,AlexJa00,offense,0,,,,,
player,201910270kan,gnb,AlexJa00,off_pct,0%,,,,,
player,201910270kan,gnb,AlexJa00,defense,59,,,,,
player,201910270kan,gnb,AlexJa00,def_pct,100%,,,,,
player,201910270kan,gnb,AlexJa00,special_teams,2,,,,,
player,201910270kan,gnb,AlexJa00,st_pct,7%,,,,,
player,201910270kan,gnb,WillTr99,pos,CB,,,,,
player,201910270kan,gnb,WillTr99,offense,0,,,,,
player,201910270kan,gnb,WillTr99,off_pct,0%,,,,,
player,201910270kan,gnb,WillTr99,defense,53,,,,,
player,201910270kan,gnb,WillTr99,def_pct,90%,,,,,
player,201910270kan,gnb,WillTr99,special_teams,2,,,,,
player,201910270kan,gnb,WillTr99,st_pct,7%,,,,,
player,201910270kan,gnb,ClarKe01,pos,NT,,,,,
player,201910270kan,gnb,ClarKe01,offense,0,,,,,
player,201910270kan,gnb,ClarKe01,off_pct,0%,,,,,
player,201910270kan,gnb,ClarKe01,defense,50,,,,,
player,201910270kan,gnb,ClarKe01,def_pct,85%,,,,,
player,201910270kan,gnb,ClarKe01,special_teams,2,,,,,
player,201910270kan,gnb,ClarKe01,st_pct,7%,,,,,
player,201910270kan,gnb,SmitZa00,pos,LB,,,,,
player,201910270kan,gnb,SmitZa00,offense,0,,,,,
player,201910270kan,gnb,SmitZa00,off_pct,0%,,,,,
player,201910270kan,gnb,SmitZa00,defense,46,,,,,
player,201910270kan,gnb,SmitZa00,def_pct,78%,,,,,
player,201910270kan,gnb,SmitZa00,special_teams,6,,,,,
player,201910270kan,gnb,SmitZa00,st_pct,22%,,,,,
player,201910270kan,gnb,SmitPr00,pos,LB,,,,,
player,201910270kan,gnb,SmitPr00,offense,0,,,,,
player,201910270kan,gnb,SmitPr00,off_pct,0%,,,,,
player,201910270kan,gnb,SmitPr00,defense,45,,,,,
player,201910270kan,gnb,SmitPr00,def_pct,76%,,,,,
player,201910270kan,gnb,SmitPr00,special_teams,1,,,,,
player,201910270kan,gnb,SmitPr00,st_pct,4%,,,,,
player,201910270kan,gnb,LowrDe00,pos,DE,,,,,
player,201910270kan,gnb,LowrDe00,offense,0,,,,,
player,201910270kan,gnb,LowrDe00,off_pct,0%,,,,,
player,201910270kan,gnb,LowrDe00,defense,38,,,,,
player,201910270kan,gnb,LowrDe00,def_pct,64%,,,,,
player,201910270kan,gnb,LowrDe00,special_teams,11,,,,,
player,201910270kan,gnb,LowrDe00,st_pct,41%,,,,,
player,201910270kan,gnb,SullCh00,pos,CB,,,,,
player,201910270kan,gnb,SullCh00,offense,0,,,,,
player,201910270kan,gnb,SullCh00,off_pct,0%,,,,,
player,201910270kan,gnb,SullCh00,defense,35,,,,,
player,201910270kan,gnb,SullCh00,def_pct,59%,,,,,
player,201910270kan,gnb,SullCh00,special_teams,13,,,,,
player,201910270kan,gnb,SullCh00,st_pct,48%,,,,,
player,201910270kan,gnb,FackKy00,pos,LB,,,,,
player,201910270kan,gnb,FackKy00,offense,0,,,,,
player,201910270kan,gnb,FackKy00,off_pct,0%,,,,,
player,201910270kan,gnb,FackKy00,defense,33,,,,,
player,201910270kan,gnb,FackKy00,def_pct,56%,,,,,
player,201910270kan,gnb,FackKy00,special_teams,14,,,,,
player,201910270kan,gnb,FackKy00,st_pct,52%,,,,,
player,201910270kan,gnb,AdamMo00,pos,DE,,,,,
player,201910270kan,gnb,AdamMo00,offense,0,,,,,
player,201910270kan,gnb,AdamMo00,off_pct,0%,,,,,
player,201910270kan,gnb,AdamMo00,defense,14,,,,,
player,201910270kan,gnb,AdamMo00,def_pct,24%,,,,,
player,201910270kan,gnb,AdamMo00,special_teams,5,,,,,
player,201910270kan,gnb,AdamMo00,st_pct,19%,,,,,
player,201910270kan,gnb,GaryRa00,pos,LB,,,,,
player,201910270kan,gnb,GaryRa00,offense,0,,,,,
player,201910270kan,gnb,GaryRa00,off_pct,0%,,,,,
player,201910270kan,gnb,GaryRa00,defense,14,,,,,
player,201910270kan,gnb,GaryRa00,def_pct,24%,,,,,
player,201910270kan,gnb,GaryRa00,special_teams,2,,,,,
player,201910270kan,gnb,GaryRa00,st_pct,7%,,,,,
player,201910270kan,gnb,LancTy00,pos,NT,,,,,
player,201910270kan,gnb,LancTy00,offense,0,,,,,
player,201910270kan,gnb,LancTy00,off_pct,0%,,,,,
player,201910270kan,gnb,LancTy00,defense,11,,,,,
player,201910270kan,gnb,LancTy00,def_pct,19%,,,,,
player,201910270kan,gnb,LancTy00,special_teams,7,,,,,
player,201910270kan,gnb,LancTy00,st_pct,26%,,,,,
player,201910270kan,gnb,RedmWi00,pos,SS,,,,,
player,201910270kan,gnb,RedmWi00,offense,0,,,,,
player,201910270kan,gnb,RedmWi00,off_pct,0%,,,,,
player,201910270kan,gnb,RedmWi00,defense,10,,,,,
player,201910270kan,gnb,RedmWi00,def_pct,17%,,,,,
player,201910270kan,gnb,RedmWi00,special_teams,19,,,,,
player,201910270kan,gnb,RedmWi00,st_pct,70%,,,,,
player,201910270kan,gnb,GoodB.00,pos,LB,,,,,
player,201910270kan,gnb,GoodB.00,offense,0,,,,,
player,201910270kan,gnb,GoodB.00,off_pct,0%,,,,,
player,201910270kan,gnb,GoodB.00,defense,3,,,,,
player,201910270kan,gnb,GoodB.00,def_pct,5%,,,,,
player,201910270kan,gnb,GoodB.00,special_teams,4,,,,,
player,201910270kan,gnb,GoodB.00,st_pct,15%,,,,,
player,201910270kan,gnb,KekeKi00,pos,DE,,,,,
player,201910270kan,gnb,KekeKi00,offense,0,,,,,
player,201910270kan,gnb,KekeKi00,off_pct,0%,,,,,
player,201910270kan,gnb,KekeKi00,defense,2,,,,,
player,201910270kan,gnb,KekeKi00,def_pct,3%,,,,,
player,201910270kan,gnb,KekeKi00,special_teams,1,,,,,
player,201910270kan,gnb,KekeKi00,st_pct,4%,,,,,
player,201910270kan,gnb,SummTy00,pos,LB,,,,,
player,201910270kan,gnb,SummTy00,offense,0,,,,,
player,201910270kan,gnb,SummTy00,off_pct,0%,,,,,
player,201910270kan,gnb,SummTy00,defense,0,,,,,
player,201910270kan,gnb,SummTy00,def_pct,0%,,,,,
player,201910270kan,gnb,SummTy00,special_teams,20,,,,,
player,201910270kan,gnb,SummTy00,st_pct,74%,,,,,
player,201910270kan,gnb,BurkOr00,pos,LB,,,,,
player,201910270kan,gnb,BurkOr00,offense,0,,,,,
player,201910270kan,gnb,BurkOr00,off_pct,0%,,,,,
player,201910270kan,gnb,BurkOr00,defense,0,,,,,
player,201910270kan,gnb,BurkOr00,def_pct,0%,,,,,
player,201910270kan,gnb,BurkOr00,special_teams,20,,,,,
player,201910270kan,gnb,BurkOr00,st_pct,74%,,,,,
player,201910270kan,gnb,BrowTo01,pos,CB,,,,,
player,201910270kan,gnb,BrowTo01,offense,0,,,,,
player,201910270kan,gnb,BrowTo01,off_pct,0%,,,,,
player,201910270kan,gnb,BrowTo01,defense,0,,,,,
player,201910270kan,gnb,BrowTo01,def_pct,0%,,,,,
player,201910270kan,gnb,BrowTo01,special_teams,15,,,,,
player,201910270kan,gnb,BrowTo01,st_pct,56%,,,,,
player,201910270kan,gnb,JackJo01,pos,CB,,,,,
player,201910270kan,gnb,JackJo01,offense,0,,,,,
player,201910270kan,gnb,JackJo01,off_pct,0%,,,,,
player,201910270kan,gnb,JackJo01,defense,0,,,,,
player,201910270kan,gnb,JackJo01,def_pct,0%,,,,,
player,201910270kan,gnb,JackJo01,special_teams,13,,,,,
player,201910270kan,gnb,JackJo01,st_pct,48%,,,,,
player,201910270kan,gnb,CrosMa20,pos,K,,,,,
player,201910270kan,gnb,CrosMa20,offense,0,,,,,
player,201910270kan,gnb,CrosMa20,off_pct,0%,,,,,
player,201910270kan,gnb,CrosMa20,defense,0,,,,,
player,201910270kan,gnb,CrosMa20,def_pct,0%,,,,,
player,201910270kan,gnb,CrosMa20,special_teams,11,,,,,
player,201910270kan,gnb,CrosMa20,st_pct,41%,,,,,
player,201910270kan,gnb,WillDe07,pos,RB,,,,,
player,201910270kan,gnb,WillDe07,offense,0,,,,,
player,201910270kan,gnb,WillDe07,off_pct,0%,,,,,
player,201910270kan,gnb,WillDe07,defense,0,,,,,
player,201910270kan,gnb,WillDe07,def_pct,0%,,,,,
player,201910270kan,gnb,WillDe07,special_teams,11,,,,,
player,201910270kan,gnb,WillDe07,st_pct,41%,,,,,
player,201910270kan,gnb,ScotJK00,pos,P,,,,,
player,201910270kan,gnb,ScotJK00,offense,0,,,,,
player,201910270kan,gnb,ScotJK00,off_pct,0%,,,,,
player,201910270kan,gnb,ScotJK00,defense,0,,,,,
player,201910270kan,gnb,ScotJK00,def_pct,0%,,,,,
player,201910270kan,gnb,ScotJK00,special_teams,8,,,,,
player,201910270kan,gnb,ScotJK00,st_pct,30%,,,,,
player,201910270kan,gnb,BradHu00,pos,LS,,,,,
player,201910270kan,gnb,BradHu00,offense,0,,,,,
player,201910270kan,gnb,BradHu00,off_pct,0%,,,,,
player,201910270kan,gnb,BradHu00,defense,0,,,,,
player,201910270kan,gnb,BradHu00,def_pct,0%,,,,,
player,201910270kan,gnb,BradHu00,special_teams,8,,,,,
player,201910270kan,gnb,BradHu00,st_pct,30%,,,,,
player,201910270kan,gnb,PatrLu00,pos,C,,,,,
player,201910270kan,gnb,PatrLu00,offense,0,,,,,
player,201910270kan,gnb,PatrLu00,off_pct,0%,,,,,
player,201910270kan,gnb,PatrLu00,defense,0,,,,,
player,201910270kan,gnb,PatrLu00,def_pct,0%,,,,,
player,201910270kan,gnb,PatrLu00,special_teams,5,,,,,
player,201910270kan,gnb,PatrLu00,st_pct,19%,,,,,
player,201910270kan,gnb,ShepDa00,pos,WR,,,,,
player,201910270kan,gnb,ShepDa00,offense,0,,,,,
player,201910270kan,gnb,ShepDa00,off_pct,0%,,,,,
player,201910270kan,gnb,ShepDa00,defense,0,,,,,
player,201910270kan,gnb,ShepDa00,def_pct,0%,,,,,
player,201910270kan,gnb,ShepDa00,special_teams,3,,,,,
player,201910270kan,gnb,ShepDa00,st_pct,11%,,,,,
