game,2019,2,20190915,201909150ram,nor,"New Orleans Saints",9,ram,"Los Angeles Rams",27
player,201909150ram,nor,DaveMa00,special_teams,6,,,,,
player,201909150ram,nor,DaveMa00,st_pct,22%,,,,,
player,201909150ram,nor,HendTr00,pos,DE,,,,,
player,201909150ram,nor,HendTr00,offense,0,,,,,
player,201909150ram,nor,HendTr00,off_pct,0%,,,,,
player,201909150ram,nor,HendTr00,defense,39,,,,,
player,201909150ram,nor,HendTr00,def_pct,58%,,,,,
player,201909150ram,nor,HendTr00,special_teams,10,,,,,
player,201909150ram,nor,HendTr00,st_pct,37%,,,,,
player,201909150ram,nor,OnyeDa00,pos,DT,,,,,
player,201909150ram,nor,OnyeDa00,offense,0,,,,,
player,201909150ram,nor,OnyeDa00,off_pct,0%,,,,,
player,201909150ram,nor,OnyeDa00,defense,38,,,,,
player,201909150ram,nor,OnyeDa00,def_pct,57%,,,,,
player,201909150ram,nor,OnyeDa00,special_teams,9,,,,,
player,201909150ram,nor,OnyeDa00,st_pct,33%,,,,,
player,201909150ram,nor,BrowMa01,pos,NT,,,,,
player,201909150ram,nor,BrowMa01,offense,0,,,,,
player,201909150ram,nor,BrowMa01,off_pct,0%,,,,,
player,201909150ram,nor,BrowMa01,defense,32,,,,,
player,201909150ram,nor,BrowMa01,def_pct,48%,,,,,
player,201909150ram,nor,BrowMa01,special_teams,6,,,,,
player,201909150ram,nor,BrowMa01,st_pct,22%,,,,,
player,201909150ram,nor,TuttSh00,pos,DT,,,,,
player,201909150ram,nor,TuttSh00,offense,0,,,,,
player,201909150ram,nor,TuttSh00,off_pct,0%,,,,,
player,201909150ram,nor,TuttSh00,defense,27,,,,,
player,201909150ram,nor,TuttSh00,def_pct,40%,,,,,
player,201909150ram,nor,TuttSh00,special_teams,5,,,,,
player,201909150ram,nor,TuttSh00,st_pct,19%,,,,,
player,201909150ram,nor,EdwaMa01,pos,DT,,,,,
player,201909150ram,nor,EdwaMa01,offense,0,,,,,
player,201909150ram,nor,EdwaMa01,off_pct,0%,,,,,
player,201909150ram,nor,EdwaMa01,defense,27,,,,,
player,201909150ram,nor,EdwaMa01,def_pct,40%,,,,,
player,201909150ram,nor,EdwaMa01,special_teams,0,,,,,
player,201909150ram,nor,EdwaMa01,st_pct,0%,,,,,
player,201909150ram,nor,AnzaAl00,pos,LB,,,,,
player,201909150ram,nor,AnzaAl00,offense,0,,,,,
player,201909150ram,nor,AnzaAl00,off_pct,0%,,,,,
player,201909150ram,nor,AnzaAl00,defense,17,,,,,
player,201909150ram,nor,AnzaAl00,def_pct,25%,,,,,
player,201909150ram,nor,AnzaAl00,special_teams,5,,,,,
player,201909150ram,nor,AnzaAl00,st_pct,19%,,,,,
player,201909150ram,nor,GardCh00,pos,SS,,,,,
player,201909150ram,nor,GardCh00,offense,0,,,,,
player,201909150ram,nor,GardCh00,off_pct,0%,,,,,
player,201909150ram,nor,GardCh00,defense,10,,,,,
player,201909150ram,nor,GardCh00,def_pct,15%,,,,,
player,201909150ram,nor,GardCh00,special_teams,18,,,,,
player,201909150ram,nor,GardCh00,st_pct,67%,,,,,
player,201909150ram,nor,AlonKi00,pos,LB,,,,,
player,201909150ram,nor,AlonKi00,offense,0,,,,,
player,201909150ram,nor,AlonKi00,off_pct,0%,,,,,
player,201909150ram,nor,AlonKi00,defense,4,,,,,
player,201909150ram,nor,AlonKi00,def_pct,6%,,,,,
player,201909150ram,nor,AlonKi00,special_teams,2,,,,,
player,201909150ram,nor,AlonKi00,st_pct,7%,,,,,
player,201909150ram,nor,HardJu01,pos,CB,,,,,
player,201909150ram,nor,HardJu01,offense,0,,,,,
player,201909150ram,nor,HardJu01,off_pct,0%,,,,,
player,201909150ram,nor,HardJu01,defense,0,,,,,
player,201909150ram,nor,HardJu01,def_pct,0%,,,,,
player,201909150ram,nor,HardJu01,special_teams,23,,,,,
player,201909150ram,nor,HardJu01,st_pct,85%,,,,,
player,201909150ram,nor,RobeCr00,pos,LB,,,,,
player,201909150ram,nor,RobeCr00,offense,0,,,,,
player,201909150ram,nor,RobeCr00,off_pct,0%,,,,,
player,201909150ram,nor,RobeCr00,defense,0,,,,,
player,201909150ram,nor,RobeCr00,def_pct,0%,,,,,
player,201909150ram,nor,RobeCr00,special_teams,23,,,,,
player,201909150ram,nor,RobeCr00,st_pct,85%,,,,,
player,201909150ram,nor,GrayJ.00,pos,SS,,,,,
player,201909150ram,nor,GrayJ.00,offense,0,,,,,
player,201909150ram,nor,GrayJ.00,off_pct,0%,,,,,
player,201909150ram,nor,GrayJ.00,defense,0,,,,,
player,201909150ram,nor,GrayJ.00,def_pct,0%,,,,,
player,201909150ram,nor,GrayJ.00,special_teams,18,,,,,
player,201909150ram,nor,GrayJ.00,st_pct,67%,,,,,
player,201909150ram,nor,WashDw00,pos,RB,,,,,
player,201909150ram,nor,WashDw00,offense,0,,,,,
player,201909150ram,nor,WashDw00,off_pct,0%,,,,,
player,201909150ram,nor,WashDw00,defense,0,,,,,
player,201909150ram,nor,WashDw00,def_pct,0%,,,,,
player,201909150ram,nor,WashDw00,special_teams,15,,,,,
player,201909150ram,nor,WashDw00,st_pct,56%,,,,,
player,201909150ram,nor,ElliKa00,pos,LB,,,,,
player,201909150ram,nor,ElliKa00,offense,0,,,,,
player,201909150ram,nor,ElliKa00,off_pct,0%,,,,,
player,201909150ram,nor,ElliKa00,defense,0,,,,,
player,201909150ram,nor,ElliKa00,def_pct,0%,,,,,
player,201909150ram,nor,ElliKa00,special_teams,15,,,,,
player,201909150ram,nor,ElliKa00,st_pct,56%,,,,,
player,201909150ram,nor,RobiPa99,pos,CB,,,,,
player,201909150ram,nor,RobiPa99,offense,0,,,,,
player,201909150ram,nor,RobiPa99,off_pct,0%,,,,,
player,201909150ram,nor,RobiPa99,defense,0,,,,,
player,201909150ram,nor,RobiPa99,def_pct,0%,,,,,
player,201909150ram,nor,RobiPa99,special_teams,13,,,,,
player,201909150ram,nor,RobiPa99,st_pct,48%,,,,,
player,201909150ram,nor,MorsTh00,pos,P,,,,,
player,201909150ram,nor,MorsTh00,offense,0,,,,,
player,201909150ram,nor,MorsTh00,off_pct,0%,,,,,
player,201909150ram,nor,MorsTh00,defense,0,,,,,
player,201909150ram,nor,MorsTh00,def_pct,0%,,,,,
player,201909150ram,nor,MorsTh00,special_teams,8,,,,,
player,201909150ram,nor,MorsTh00,st_pct,30%,,,,,
player,201909150ram,nor,WoodZa00,pos,LS,,,,,
player,201909150ram,nor,WoodZa00,offense,0,,,,,
player,201909150ram,nor,WoodZa00,off_pct,0%,,,,,
player,201909150ram,nor,WoodZa00,defense,0,,,,,
player,201909150ram,nor,WoodZa00,def_pct,0%,,,,,
player,201909150ram,nor,WoodZa00,special_teams,8,,,,,
player,201909150ram,nor,WoodZa00,st_pct,30%,,,,,
player,201909150ram,nor,LutzWi00,pos,K,,,,,
player,201909150ram,nor,LutzWi00,offense,0,,,,,
player,201909150ram,nor,LutzWi00,off_pct,0%,,,,,
player,201909150ram,nor,LutzWi00,defense,0,,,,,
player,201909150ram,nor,LutzWi00,def_pct,0%,,,,,
player,201909150ram,nor,LutzWi00,special_teams,7,,,,,
player,201909150ram,nor,LutzWi00,st_pct,26%,,,,,
player,201909150ram,nor,OmamPa00,pos,G,,,,,
player,201909150ram,nor,OmamPa00,offense,0,,,,,
player,201909150ram,nor,OmamPa00,off_pct,0%,,,,,
player,201909150ram,nor,OmamPa00,defense,0,,,,,
player,201909150ram,nor,OmamPa00,def_pct,0%,,,,,
player,201909150ram,nor,OmamPa00,special_teams,3,,,,,
player,201909150ram,nor,OmamPa00,st_pct,11%,,,,,
