game,2018,2,20180916,201809160tam,phi,"Philadelphia Eagles",21,tam,"Tampa Bay Buccaneers",27
player,201809160tam,phi,BarnDe01,offense,0,,,,,
player,201809160tam,phi,BarnDe01,off_pct,0%,,,,,
player,201809160tam,phi,BarnDe01,defense,35,,,,,
player,201809160tam,phi,BarnDe01,def_pct,60%,,,,,
player,201809160tam,phi,BarnDe01,special_teams,4,,,,,
player,201809160tam,phi,BarnDe01,st_pct,14%,,,,,
player,201809160tam,phi,JoneSi00,pos,CB,,,,,
player,201809160tam,phi,JoneSi00,offense,0,,,,,
player,201809160tam,phi,JoneSi00,off_pct,0%,,,,,
player,201809160tam,phi,JoneSi00,defense,31,,,,,
player,201809160tam,phi,JoneSi00,def_pct,53%,,,,,
player,201809160tam,phi,JoneSi00,special_teams,6,,,,,
player,201809160tam,phi,JoneSi00,st_pct,21%,,,,,
player,201809160tam,phi,LongCh99,pos,DE,,,,,
player,201809160tam,phi,LongCh99,offense,0,,,,,
player,201809160tam,phi,LongCh99,off_pct,0%,,,,,
player,201809160tam,phi,LongCh99,defense,25,,,,,
player,201809160tam,phi,LongCh99,def_pct,43%,,,,,
player,201809160tam,phi,LongCh99,special_teams,4,,,,,
player,201809160tam,phi,LongCh99,st_pct,14%,,,,,
player,201809160tam,phi,BennMi99,pos,DE,,,,,
player,201809160tam,phi,BennMi99,offense,0,,,,,
player,201809160tam,phi,BennMi99,off_pct,0%,,,,,
player,201809160tam,phi,BennMi99,defense,24,,,,,
player,201809160tam,phi,BennMi99,def_pct,41%,,,,,
player,201809160tam,phi,BennMi99,special_teams,0,,,,,
player,201809160tam,phi,BennMi99,st_pct,0%,,,,,
player,201809160tam,phi,VaeaDe01,pos,DT,,,,,
player,201809160tam,phi,VaeaDe01,offense,0,,,,,
player,201809160tam,phi,VaeaDe01,off_pct,0%,,,,,
player,201809160tam,phi,VaeaDe01,defense,23,,,,,
player,201809160tam,phi,VaeaDe01,def_pct,40%,,,,,
player,201809160tam,phi,VaeaDe01,special_teams,8,,,,,
player,201809160tam,phi,VaeaDe01,st_pct,29%,,,,,
player,201809160tam,phi,GrugKa00,pos,LB,,,,,
player,201809160tam,phi,GrugKa00,offense,0,,,,,
player,201809160tam,phi,GrugKa00,off_pct,0%,,,,,
player,201809160tam,phi,GrugKa00,defense,22,,,,,
player,201809160tam,phi,GrugKa00,def_pct,38%,,,,,
player,201809160tam,phi,GrugKa00,special_teams,20,,,,,
player,201809160tam,phi,GrugKa00,st_pct,71%,,,,,
player,201809160tam,phi,GrahCo99,pos,FS,,,,,
player,201809160tam,phi,GrahCo99,offense,0,,,,,
player,201809160tam,phi,GrahCo99,off_pct,0%,,,,,
player,201809160tam,phi,GrahCo99,defense,16,,,,,
player,201809160tam,phi,GrahCo99,def_pct,28%,,,,,
player,201809160tam,phi,GrahCo99,special_teams,9,,,,,
player,201809160tam,phi,GrahCo99,st_pct,32%,,,,,
player,201809160tam,phi,GerrNa00,pos,LB,,,,,
player,201809160tam,phi,GerrNa00,offense,0,,,,,
player,201809160tam,phi,GerrNa00,off_pct,0%,,,,,
player,201809160tam,phi,GerrNa00,defense,4,,,,,
player,201809160tam,phi,GerrNa00,def_pct,7%,,,,,
player,201809160tam,phi,GerrNa00,special_teams,20,,,,,
player,201809160tam,phi,GerrNa00,st_pct,71%,,,,,
player,201809160tam,phi,HectBr00,pos,DT,,,,,
player,201809160tam,phi,HectBr00,offense,0,,,,,
player,201809160tam,phi,HectBr00,off_pct,0%,,,,,
player,201809160tam,phi,HectBr00,defense,3,,,,,
player,201809160tam,phi,HectBr00,def_pct,5%,,,,,
player,201809160tam,phi,HectBr00,special_teams,4,,,,,
player,201809160tam,phi,HectBr00,st_pct,14%,,,,,
player,201809160tam,phi,DougRa00,pos,CB,,,,,
player,201809160tam,phi,DougRa00,offense,0,,,,,
player,201809160tam,phi,DougRa00,off_pct,0%,,,,,
player,201809160tam,phi,DougRa00,defense,1,,,,,
player,201809160tam,phi,DougRa00,def_pct,2%,,,,,
player,201809160tam,phi,DougRa00,special_teams,12,,,,,
player,201809160tam,phi,DougRa00,st_pct,43%,,,,,
player,201809160tam,phi,MaddAv00,pos,CB,,,,,
player,201809160tam,phi,MaddAv00,offense,0,,,,,
player,201809160tam,phi,MaddAv00,off_pct,0%,,,,,
player,201809160tam,phi,MaddAv00,defense,0,,,,,
player,201809160tam,phi,MaddAv00,def_pct,0%,,,,,
player,201809160tam,phi,MaddAv00,special_teams,24,,,,,
player,201809160tam,phi,MaddAv00,st_pct,86%,,,,,
player,201809160tam,phi,ReynLa00,pos,LB,,,,,
player,201809160tam,phi,ReynLa00,offense,0,,,,,
player,201809160tam,phi,ReynLa00,off_pct,0%,,,,,
player,201809160tam,phi,ReynLa00,defense,0,,,,,
player,201809160tam,phi,ReynLa00,def_pct,0%,,,,,
player,201809160tam,phi,ReynLa00,special_teams,20,,,,,
player,201809160tam,phi,ReynLa00,st_pct,71%,,,,,
player,201809160tam,phi,AlexD.00,pos,LB,,,,,
player,201809160tam,phi,AlexD.00,offense,0,,,,,
player,201809160tam,phi,AlexD.00,off_pct,0%,,,,,
player,201809160tam,phi,AlexD.00,defense,0,,,,,
player,201809160tam,phi,AlexD.00,def_pct,0%,,,,,
player,201809160tam,phi,AlexD.00,special_teams,19,,,,,
player,201809160tam,phi,AlexD.00,st_pct,68%,,,,,
player,201809160tam,phi,JohnCa02,pos,P,,,,,
player,201809160tam,phi,JohnCa02,offense,0,,,,,
player,201809160tam,phi,JohnCa02,off_pct,0%,,,,,
player,201809160tam,phi,JohnCa02,defense,0,,,,,
player,201809160tam,phi,JohnCa02,def_pct,0%,,,,,
player,201809160tam,phi,JohnCa02,special_teams,9,,,,,
player,201809160tam,phi,JohnCa02,st_pct,32%,,,,,
player,201809160tam,phi,LovaRi00,pos,LS,,,,,
player,201809160tam,phi,LovaRi00,offense,0,,,,,
player,201809160tam,phi,LovaRi00,off_pct,0%,,,,,
player,201809160tam,phi,LovaRi00,defense,0,,,,,
player,201809160tam,phi,LovaRi00,def_pct,0%,,,,,
player,201809160tam,phi,LovaRi00,special_teams,9,,,,,
player,201809160tam,phi,LovaRi00,st_pct,32%,,,,,
player,201809160tam,phi,ElliJa03,pos,K,,,,,
player,201809160tam,phi,ElliJa03,offense,0,,,,,
player,201809160tam,phi,ElliJa03,off_pct,0%,,,,,
player,201809160tam,phi,ElliJa03,defense,0,,,,,
player,201809160tam,phi,ElliJa03,def_pct,0%,,,,,
player,201809160tam,phi,ElliJa03,special_teams,8,,,,,
player,201809160tam,phi,ElliJa03,st_pct,29%,,,,,
player,201809160tam,phi,HallDe02,pos,CB,,,,,
player,201809160tam,phi,HallDe02,offense,0,,,,,
player,201809160tam,phi,HallDe02,off_pct,0%,,,,,
player,201809160tam,phi,HallDe02,defense,0,,,,,
player,201809160tam,phi,HallDe02,def_pct,0%,,,,,
player,201809160tam,phi,HallDe02,special_teams,6,,,,,
player,201809160tam,phi,HallDe02,st_pct,21%,,,,,
