game,2018,16,20181222,201812220sdg,rav,"Baltimore Ravens",22,sdg,"Los Angeles Chargers",10
player,201812220sdg,rav,HursHa00,rec_broken_tackles_per_rec,,,,,,
player,201812220sdg,rav,HursHa00,rec_drops,0,,,,,
player,201812220sdg,rav,HursHa00,rec_drop_pct,0.0,,,,,
player,201812220sdg,rav,EdwaGu00,targets,1,,,,,
player,201812220sdg,rav,EdwaGu00,rec,1,,,,,
player,201812220sdg,rav,EdwaGu00,rec_yds,13,,,,,
player,201812220sdg,rav,EdwaGu00,rec_first_down,1,,,,,
player,201812220sdg,rav,EdwaGu00,rec_air_yds,0,,,,,
player,201812220sdg,rav,EdwaGu00,rec_air_yds_per_rec,0.0,,,,,
player,201812220sdg,rav,EdwaGu00,rec_yac,13,,,,,
player,201812220sdg,rav,EdwaGu00,rec_yac_per_rec,13.0,,,,,
player,201812220sdg,rav,EdwaGu00,rec_broken_tackles,0,,,,,
player,201812220sdg,rav,EdwaGu00,rec_broken_tackles_per_rec,,,,,,
player,201812220sdg,rav,EdwaGu00,rec_drops,0,,,,,
player,201812220sdg,rav,EdwaGu00,rec_drop_pct,0.0,,,,,
player,201812220sdg,rav,CrabMi00,targets,4,,,,,
player,201812220sdg,rav,CrabMi00,rec,1,,,,,
player,201812220sdg,rav,CrabMi00,rec_yds,20,,,,,
player,201812220sdg,rav,CrabMi00,rec_first_down,1,,,,,
player,201812220sdg,rav,CrabMi00,rec_air_yds,18,,,,,
player,201812220sdg,rav,CrabMi00,rec_air_yds_per_rec,18.0,,,,,
player,201812220sdg,rav,CrabMi00,rec_yac,2,,,,,
player,201812220sdg,rav,CrabMi00,rec_yac_per_rec,2.0,,,,,
player,201812220sdg,rav,CrabMi00,rec_broken_tackles,0,,,,,
player,201812220sdg,rav,CrabMi00,rec_broken_tackles_per_rec,,,,,,
player,201812220sdg,rav,CrabMi00,rec_drops,0,,,,,
player,201812220sdg,rav,CrabMi00,rec_drop_pct,0.0,,,,,
player,201812220sdg,rav,MoorCh00,targets,1,,,,,
player,201812220sdg,rav,MoorCh00,rec,1,,,,,
player,201812220sdg,rav,MoorCh00,rec_yds,8,,,,,
player,201812220sdg,rav,MoorCh00,rec_first_down,,,,,,
player,201812220sdg,rav,MoorCh00,rec_air_yds,2,,,,,
player,201812220sdg,rav,MoorCh00,rec_air_yds_per_rec,2.0,,,,,
player,201812220sdg,rav,MoorCh00,rec_yac,6,,,,,
player,201812220sdg,rav,MoorCh00,rec_yac_per_rec,6.0,,,,,
player,201812220sdg,rav,MoorCh00,rec_broken_tackles,0,,,,,
player,201812220sdg,rav,MoorCh00,rec_broken_tackles_per_rec,,,,,,
player,201812220sdg,rav,MoorCh00,rec_drops,0,,,,,
player,201812220sdg,rav,MoorCh00,rec_drop_pct,0.0,,,,,
player,201812220sdg,rav,MontTy01,targets,1,,,,,
player,201812220sdg,rav,MontTy01,rec,0,,,,,
player,201812220sdg,rav,MontTy01,rec_yds,0,,,,,
player,201812220sdg,rav,MontTy01,rec_first_down,,,,,,
player,201812220sdg,rav,MontTy01,rec_air_yds,0,,,,,
player,201812220sdg,rav,MontTy01,rec_air_yds_per_rec,,,,,,
player,201812220sdg,rav,MontTy01,rec_yac,0,,,,,
player,201812220sdg,rav,MontTy01,rec_yac_per_rec,,,,,,
player,201812220sdg,rav,MontTy01,rec_broken_tackles,0,,,,,
player,201812220sdg,rav,MontTy01,rec_broken_tackles_per_rec,,,,,,
player,201812220sdg,rav,MontTy01,rec_drops,0,,,,,
player,201812220sdg,rav,MontTy01,rec_drop_pct,0.0,,,,,
player,201812220sdg,sdg,JackJu01,targets,10,,,,,
player,201812220sdg,sdg,JackJu01,rec,7,,,,,
player,201812220sdg,sdg,JackJu01,rec_yds,47,,,,,
player,201812220sdg,sdg,JackJu01,rec_first_down,1,,,,,
player,201812220sdg,sdg,JackJu01,rec_air_yds,-2,,,,,
player,201812220sdg,sdg,JackJu01,rec_air_yds_per_rec,-0.3,,,,,
player,201812220sdg,sdg,JackJu01,rec_yac,49,,,,,
player,201812220sdg,sdg,JackJu01,rec_yac_per_rec,7.0,,,,,
player,201812220sdg,sdg,JackJu01,rec_broken_tackles,1,,,,,
player,201812220sdg,sdg,JackJu01,rec_broken_tackles_per_rec,7.0,,,,,
player,201812220sdg,sdg,JackJu01,rec_drops,1,,,,,
player,201812220sdg,sdg,JackJu01,rec_drop_pct,10.0,,,,,
player,201812220sdg,sdg,AlleKe00,targets,8,,,,,
player,201812220sdg,sdg,AlleKe00,rec,5,,,,,
player,201812220sdg,sdg,AlleKe00,rec_yds,58,,,,,
player,201812220sdg,sdg,AlleKe00,rec_first_down,3,,,,,
player,201812220sdg,sdg,AlleKe00,rec_air_yds,50,,,,,
player,201812220sdg,sdg,AlleKe00,rec_air_yds_per_rec,10.0,,,,,
player,201812220sdg,sdg,AlleKe00,rec_yac,8,,,,,
player,201812220sdg,sdg,AlleKe00,rec_yac_per_rec,1.6,,,,,
player,201812220sdg,sdg,AlleKe00,rec_broken_tackles,0,,,,,
player,201812220sdg,sdg,AlleKe00,rec_broken_tackles_per_rec,,,,,,
player,201812220sdg,sdg,AlleKe00,rec_drops,0,,,,,
player,201812220sdg,sdg,AlleKe00,rec_drop_pct,0.0,,,,,
player,201812220sdg,sdg,GordMe00,targets,3,,,,,
player,201812220sdg,sdg,GordMe00,rec,3,,,,,
player,201812220sdg,sdg,GordMe00,rec_yds,13,,,,,
player,201812220sdg,sdg,GordMe00,rec_first_down,1,,,,,
player,201812220sdg,sdg,GordMe00,rec_air_yds,-4,,,,,
player,201812220sdg,sdg,GordMe00,rec_air_yds_per_rec,-1.3,,,,,
player,201812220sdg,sdg,GordMe00,rec_yac,17,,,,,
player,201812220sdg,sdg,GordMe00,rec_yac_per_rec,5.7,,,,,
player,201812220sdg,sdg,GordMe00,rec_broken_tackles,1,,,,,
player,201812220sdg,sdg,GordMe00,rec_broken_tackles_per_rec,3.0,,,,,
player,201812220sdg,sdg,GordMe00,rec_drops,0,,,,,
player,201812220sdg,sdg,GordMe00,rec_drop_pct,0.0,,,,,
player,201812220sdg,sdg,GateAn00,targets,5,,,,,
player,201812220sdg,sdg,GateAn00,rec,3,,,,,
player,201812220sdg,sdg,GateAn00,rec_yds,21,,,,,
player,201812220sdg,sdg,GateAn00,rec_first_down,1,,,,,
player,201812220sdg,sdg,GateAn00,rec_air_yds,15,,,,,
player,201812220sdg,sdg,GateAn00,rec_air_yds_per_rec,5.0,,,,,
player,201812220sdg,sdg,GateAn00,rec_yac,6,,,,,
player,201812220sdg,sdg,GateAn00,rec_yac_per_rec,2.0,,,,,
player,201812220sdg,sdg,GateAn00,rec_broken_tackles,0,,,,,
player,201812220sdg,sdg,GateAn00,rec_broken_tackles_per_rec,,,,,,
player,201812220sdg,sdg,GateAn00,rec_drops,0,,,,,
player,201812220sdg,sdg,GateAn00,rec_drop_pct,0.0,,,,,
player,201812220sdg,sdg,GreeVi00,targets,2,,,,,
player,201812220sdg,sdg,GreeVi00,rec,2,,,,,
player,201812220sdg,sdg,GreeVi00,rec_yds,12,,,,,
player,201812220sdg,sdg,GreeVi00,rec_first_down,1,,,,,
player,201812220sdg,sdg,GreeVi00,rec_air_yds,7,,,,,
player,201812220sdg,sdg,GreeVi00,rec_air_yds_per_rec,3.5,,,,,
player,201812220sdg,sdg,GreeVi00,rec_yac,5,,,,,
player,201812220sdg,sdg,GreeVi00,rec_yac_per_rec,2.5,,,,,
player,201812220sdg,sdg,GreeVi00,rec_broken_tackles,0,,,,,
player,201812220sdg,sdg,GreeVi00,rec_broken_tackles_per_rec,,,,,,
player,201812220sdg,sdg,GreeVi00,rec_drops,0,,,,,
player,201812220sdg,sdg,GreeVi00,rec_drop_pct,0.0,,,,,
player,201812220sdg,sdg,BenjTr00,targets,3,,,,,
player,201812220sdg,sdg,BenjTr00,rec,1,,,,,
player,201812220sdg,sdg,BenjTr00,rec_yds,11,,,,,
player,201812220sdg,sdg,BenjTr00,rec_first_down,1,,,,,
player,201812220sdg,sdg,BenjTr00,rec_air_yds,-4,,,,,
player,201812220sdg,sdg,BenjTr00,rec_air_yds_per_rec,-4.0,,,,,
player,201812220sdg,sdg,BenjTr00,rec_yac,15,,,,,
player,201812220sdg,sdg,BenjTr00,rec_yac_per_rec,15.0,,,,,
player,201812220sdg,sdg,BenjTr00,rec_broken_tackles,0,,,,,
player,201812220sdg,sdg,BenjTr00,rec_broken_tackles_per_rec,,,,,,
player,201812220sdg,sdg,BenjTr00,rec_drops,0,,,,,
player,201812220sdg,sdg,BenjTr00,rec_drop_pct,0.0,,,,,
player,201812220sdg,sdg,WillMi07,targets,3,,,,,
player,201812220sdg,sdg,WillMi07,rec,1,,,,,
player,201812220sdg,sdg,WillMi07,rec_yds,7,,,,,
player,201812220sdg,sdg,WillMi07,rec_first_down,1,,,,,
player,201812220sdg,sdg,WillMi07,rec_air_yds,3,,,,,
player,201812220sdg,sdg,WillMi07,rec_air_yds_per_rec,3.0,,,,,
player,201812220sdg,sdg,WillMi07,rec_yac,4,,,,,
player,201812220sdg,sdg,WillMi07,rec_yac_per_rec,4.0,,,,,
player,201812220sdg,sdg,WillMi07,rec_broken_tackles,0,,,,,
player,201812220sdg,sdg,WillMi07,rec_broken_tackles_per_rec,,,,,,
player,201812220sdg,sdg,WillMi07,rec_drops,0,,,,,
player,201812220sdg,sdg,WillMi07,rec_drop_pct,0.0,,,,,
player,201812220sdg,sdg,WillTy00,targets,2,,,,,
player,201812220sdg,sdg,WillTy00,rec,1,,,,,
player,201812220sdg,sdg,WillTy00,rec_yds,12,,,,,
player,201812220sdg,sdg,WillTy00,rec_first_down,1,,,,,
player,201812220sdg,sdg,WillTy00,rec_air_yds,0,,,,,
player,201812220sdg,sdg,WillTy00,rec_air_yds_per_rec,0.0,,,,,
player,201812220sdg,sdg,WillTy00,rec_yac,12,,,,,
player,201812220sdg,sdg,WillTy00,rec_yac_per_rec,12.0,,,,,
player,201812220sdg,sdg,WillTy00,rec_broken_tackles,0,,,,,
player,201812220sdg,sdg,WillTy00,rec_broken_tackles_per_rec,,,,,,
player,201812220sdg,sdg,WillTy00,rec_drops,0,,,,,
player,201812220sdg,sdg,WillTy00,rec_drop_pct,0.0,,,,,
player,201812220sdg,sdg,SchoMi00,pos,G,,,,,
player,201812220sdg,sdg,SchoMi00,offense,63,,,,,
player,201812220sdg,sdg,SchoMi00,off_pct,100%,,,,,
player,201812220sdg,sdg,SchoMi00,defense,0,,,,,
player,201812220sdg,sdg,SchoMi00,def_pct,0%,,,,,
player,201812220sdg,sdg,SchoMi00,special_teams,2,,,,,
player,201812220sdg,sdg,SchoMi00,st_pct,7%,,,,,
player,201812220sdg,sdg,FeenDa00,pos,G,,,,,
player,201812220sdg,sdg,FeenDa00,offense,63,,,,,
player,201812220sdg,sdg,FeenDa00,off_pct,100%,,,,,
player,201812220sdg,sdg,FeenDa00,defense,0,,,,,
player,201812220sdg,sdg,FeenDa00,def_pct,0%,,,,,
player,201812220sdg,sdg,FeenDa00,special_teams,2,,,,,
player,201812220sdg,sdg,FeenDa00,st_pct,7%,,,,,
player,201812220sdg,sdg,OkunRu20,pos,T,,,,,
player,201812220sdg,sdg,OkunRu20,offense,63,,,,,
player,201812220sdg,sdg,OkunRu20,off_pct,100%,,,,,
player,201812220sdg,sdg,OkunRu20,defense,0,,,,,
player,201812220sdg,sdg,OkunRu20,def_pct,0%,,,,,
player,201812220sdg,sdg,OkunRu20,special_teams,2,,,,,
player,201812220sdg,sdg,OkunRu20,st_pct,7%,,,,,
player,201812220sdg,sdg,TeviSa00,pos,T,,,,,
player,201812220sdg,sdg,TeviSa00,offense,63,,,,,
player,201812220sdg,sdg,TeviSa00,off_pct,100%,,,,,
player,201812220sdg,sdg,TeviSa00,defense,0,,,,,
player,201812220sdg,sdg,TeviSa00,def_pct,0%,,,,,
player,201812220sdg,sdg,TeviSa00,special_teams,2,,,,,
player,201812220sdg,sdg,TeviSa00,st_pct,7%,,,,,
player,201812220sdg,sdg,PounMi00,pos,C,,,,,
player,201812220sdg,sdg,PounMi00,offense,63,,,,,
player,201812220sdg,sdg,PounMi00,off_pct,100%,,,,,
player,201812220sdg,sdg,PounMi00,defense,0,,,,,
player,201812220sdg,sdg,PounMi00,def_pct,0%,,,,,
player,201812220sdg,sdg,PounMi00,special_teams,0,,,,,
player,201812220sdg,sdg,PounMi00,st_pct,0%,,,,,
player,201812220sdg,sdg,RivePh00,pos,QB,,,,,
player,201812220sdg,sdg,RivePh00,offense,63,,,,,
player,201812220sdg,sdg,RivePh00,off_pct,100%,,,,,
player,201812220sdg,sdg,RivePh00,defense,0,,,,,
player,201812220sdg,sdg,RivePh00,def_pct,0%,,,,,
player,201812220sdg,sdg,RivePh00,special_teams,0,,,,,
player,201812220sdg,sdg,RivePh00,st_pct,0%,,,,,
player,201812220sdg,sdg,AlleKe00,pos,WR,,,,,
player,201812220sdg,sdg,AlleKe00,offense,59,,,,,
player,201812220sdg,sdg,AlleKe00,off_pct,94%,,,,,
player,201812220sdg,sdg,AlleKe00,defense,0,,,,,
player,201812220sdg,sdg,AlleKe00,def_pct,0%,,,,,
player,201812220sdg,sdg,AlleKe00,special_teams,0,,,,,
player,201812220sdg,sdg,AlleKe00,st_pct,0%,,,,,
player,201812220sdg,sdg,WillTy00,pos,WR,,,,,
player,201812220sdg,sdg,WillTy00,offense,58,,,,,
player,201812220sdg,sdg,WillTy00,off_pct,92%,,,,,
player,201812220sdg,sdg,WillTy00,defense,0,,,,,
player,201812220sdg,sdg,WillTy00,def_pct,0%,,,,,
player,201812220sdg,sdg,WillTy00,special_teams,0,,,,,
player,201812220sdg,sdg,WillTy00,st_pct,0%,,,,,
player,201812220sdg,sdg,GordMe00,pos,RB,,,,,
player,201812220sdg,sdg,GordMe00,offense,42,,,,,
player,201812220sdg,sdg,GordMe00,off_pct,67%,,,,,
player,201812220sdg,sdg,GordMe00,defense,0,,,,,
player,201812220sdg,sdg,GordMe00,def_pct,0%,,,,,
player,201812220sdg,sdg,GordMe00,special_teams,0,,,,,
player,201812220sdg,sdg,GordMe00,st_pct,0%,,,,,
player,201812220sdg,sdg,GateAn00,pos,TE,,,,,
player,201812220sdg,sdg,GateAn00,offense,42,,,,,
player,201812220sdg,sdg,GateAn00,off_pct,67%,,,,,
player,201812220sdg,sdg,GateAn00,defense,0,,,,,
player,201812220sdg,sdg,GateAn00,def_pct,0%,,,,,
player,201812220sdg,sdg,GateAn00,special_teams,0,,,,,
player,201812220sdg,sdg,GateAn00,st_pct,0%,,,,,
player,201812220sdg,sdg,WillMi07,pos,WR,,,,,
player,201812220sdg,sdg,WillMi07,offense,40,,,,,
player,201812220sdg,sdg,WillMi07,off_pct,63%,,,,,
player,201812220sdg,sdg,WillMi07,defense,0,,,,,
player,201812220sdg,sdg,WillMi07,def_pct,0%,,,,,
player,201812220sdg,sdg,WillMi07,special_teams,0,,,,,
player,201812220sdg,sdg,WillMi07,st_pct,0%,,,,,
player,201812220sdg,sdg,GreeVi00,pos,TE,,,,,
player,201812220sdg,sdg,GreeVi00,offense,29,,,,,
player,201812220sdg,sdg,GreeVi00,off_pct,46%,,,,,
player,201812220sdg,sdg,GreeVi00,defense,0,,,,,
player,201812220sdg,sdg,GreeVi00,def_pct,0%,,,,,
player,201812220sdg,sdg,GreeVi00,special_teams,2,,,,,
player,201812220sdg,sdg,GreeVi00,st_pct,7%,,,,,
player,201812220sdg,sdg,JackJu01,pos,RB,,,,,
player,201812220sdg,sdg,JackJu01,offense,21,,,,,
player,201812220sdg,sdg,JackJu01,off_pct,33%,,,,,
player,201812220sdg,sdg,JackJu01,defense,0,,,,,
player,201812220sdg,sdg,JackJu01,def_pct,0%,,,,,
player,201812220sdg,sdg,JackJu01,special_teams,6,,,,,
player,201812220sdg,sdg,JackJu01,st_pct,22%,,,,,
player,201812220sdg,sdg,BenjTr00,pos,WR,,,,,
player,201812220sdg,sdg,BenjTr00,offense,21,,,,,
player,201812220sdg,sdg,BenjTr00,off_pct,33%,,,,,
player,201812220sdg,sdg,BenjTr00,defense,0,,,,,
player,201812220sdg,sdg,BenjTr00,def_pct,0%,,,,,
player,201812220sdg,sdg,BenjTr00,special_teams,0,,,,,
player,201812220sdg,sdg,BenjTr00,st_pct,0%,,,,,
player,201812220sdg,sdg,WattDe00,pos,FB,,,,,
player,201812220sdg,sdg,WattDe00,offense,3,,,,,
player,201812220sdg,sdg,WattDe00,off_pct,5%,,,,,
player,201812220sdg,sdg,WattDe00,defense,0,,,,,
player,201812220sdg,sdg,WattDe00,def_pct,0%,,,,,
player,201812220sdg,sdg,WattDe00,special_teams,20,,,,,
player,201812220sdg,sdg,WattDe00,st_pct,74%,,,,,
player,201812220sdg,sdg,DaviMi03,pos,CB,,,,,
player,201812220sdg,sdg,DaviMi03,offense,0,,,,,
player,201812220sdg,sdg,DaviMi03,off_pct,0%,,,,,
player,201812220sdg,sdg,DaviMi03,defense,62,,,,,
player,201812220sdg,sdg,DaviMi03,def_pct,100%,,,,,
player,201812220sdg,sdg,DaviMi03,special_teams,8,,,,,
player,201812220sdg,sdg,DaviMi03,st_pct,30%,,,,,
player,201812220sdg,sdg,JameDe00,pos,FS,,,,,
player,201812220sdg,sdg,JameDe00,offense,0,,,,,
player,201812220sdg,sdg,JameDe00,off_pct,0%,,,,,
player,201812220sdg,sdg,JameDe00,defense,62,,,,,
player,201812220sdg,sdg,JameDe00,def_pct,100%,,,,,
player,201812220sdg,sdg,JameDe00,special_teams,6,,,,,
player,201812220sdg,sdg,JameDe00,st_pct,22%,,,,,
player,201812220sdg,sdg,AddaJa00,pos,SS,,,,,
player,201812220sdg,sdg,AddaJa00,offense,0,,,,,
player,201812220sdg,sdg,AddaJa00,off_pct,0%,,,,,
player,201812220sdg,sdg,AddaJa00,defense,62,,,,,
player,201812220sdg,sdg,AddaJa00,def_pct,100%,,,,,
player,201812220sdg,sdg,AddaJa00,special_teams,6,,,,,
player,201812220sdg,sdg,AddaJa00,st_pct,22%,,,,,
player,201812220sdg,sdg,IngrMe00,pos,DE,,,,,
player,201812220sdg,sdg,IngrMe00,offense,0,,,,,
player,201812220sdg,sdg,IngrMe00,off_pct,0%,,,,,
player,201812220sdg,sdg,IngrMe00,defense,62,,,,,
player,201812220sdg,sdg,IngrMe00,def_pct,100%,,,,,
player,201812220sdg,sdg,IngrMe00,special_teams,0,,,,,
player,201812220sdg,sdg,IngrMe00,st_pct,0%,,,,,
player,201812220sdg,sdg,HaywCa00,pos,CB,,,,,
player,201812220sdg,sdg,HaywCa00,offense,0,,,,,
player,201812220sdg,sdg,HaywCa00,off_pct,0%,,,,,
player,201812220sdg,sdg,HaywCa00,defense,62,,,,,
player,201812220sdg,sdg,HaywCa00,def_pct,100%,,,,,
player,201812220sdg,sdg,HaywCa00,special_teams,0,,,,,
player,201812220sdg,sdg,HaywCa00,st_pct,0%,,,,,
player,201812220sdg,sdg,BrowJa05,pos,LB,,,,,
player,201812220sdg,sdg,BrowJa05,offense,0,,,,,
player,201812220sdg,sdg,BrowJa05,off_pct,0%,,,,,
player,201812220sdg,sdg,BrowJa05,defense,51,,,,,
player,201812220sdg,sdg,BrowJa05,def_pct,82%,,,,,
player,201812220sdg,sdg,BrowJa05,special_teams,7,,,,,
player,201812220sdg,sdg,BrowJa05,st_pct,26%,,,,,
player,201812220sdg,sdg,PhilAd00,pos,SS,,,,,
player,201812220sdg,sdg,PhilAd00,offense,0,,,,,
player,201812220sdg,sdg,PhilAd00,off_pct,0%,,,,,
player,201812220sdg,sdg,PhilAd00,defense,50,,,,,
player,201812220sdg,sdg,PhilAd00,def_pct,81%,,,,,
player,201812220sdg,sdg,PhilAd00,special_teams,25,,,,,
player,201812220sdg,sdg,PhilAd00,st_pct,93%,,,,,
player,201812220sdg,sdg,KingDe01,pos,CB,,,,,
player,201812220sdg,sdg,KingDe01,offense,0,,,,,
player,201812220sdg,sdg,KingDe01,off_pct,0%,,,,,
player,201812220sdg,sdg,KingDe01,defense,50,,,,,
player,201812220sdg,sdg,KingDe01,def_pct,81%,,,,,
player,201812220sdg,sdg,KingDe01,special_teams,9,,,,,
player,201812220sdg,sdg,KingDe01,st_pct,33%,,,,,
player,201812220sdg,sdg,BosaJo00,pos,DE,,,,,
player,201812220sdg,sdg,BosaJo00,offense,0,,,,,
player,201812220sdg,sdg,BosaJo00,off_pct,0%,,,,,
player,201812220sdg,sdg,BosaJo00,defense,50,,,,,
player,201812220sdg,sdg,BosaJo00,def_pct,81%,,,,,
player,201812220sdg,sdg,BosaJo00,special_teams,0,,,,,
player,201812220sdg,sdg,BosaJo00,st_pct,0%,,,,,
player,201812220sdg,sdg,PhilDa01,pos,DT,,,,,
player,201812220sdg,sdg,PhilDa01,offense,0,,,,,
player,201812220sdg,sdg,PhilDa01,off_pct,0%,,,,,
player,201812220sdg,sdg,PhilDa01,defense,37,,,,,
player,201812220sdg,sdg,PhilDa01,def_pct,60%,,,,,
player,201812220sdg,sdg,PhilDa01,special_teams,6,,,,,
player,201812220sdg,sdg,PhilDa01,st_pct,22%,,,,,
player,201812220sdg,sdg,MebaBr99,pos,NT,,,,,
player,201812220sdg,sdg,MebaBr99,offense,0,,,,,
player,201812220sdg,sdg,MebaBr99,off_pct,0%,,,,,
player,201812220sdg,sdg,MebaBr99,defense,35,,,,,
player,201812220sdg,sdg,MebaBr99,def_pct,56%,,,,,
player,201812220sdg,sdg,MebaBr99,special_teams,0,,,,,
player,201812220sdg,sdg,MebaBr99,st_pct,0%,,,,,
player,201812220sdg,sdg,NwosUc00,pos,LB,,,,,
player,201812220sdg,sdg,NwosUc00,offense,0,,,,,
player,201812220sdg,sdg,NwosUc00,off_pct,0%,,,,,
player,201812220sdg,sdg,NwosUc00,defense,20,,,,,
player,201812220sdg,sdg,NwosUc00,def_pct,32%,,,,,
player,201812220sdg,sdg,NwosUc00,special_teams,16,,,,,
player,201812220sdg,sdg,NwosUc00,st_pct,59%,,,,,
player,201812220sdg,sdg,RochIs00,pos,DE,,,,,
player,201812220sdg,sdg,RochIs00,offense,0,,,,,
player,201812220sdg,sdg,RochIs00,off_pct,0%,,,,,
player,201812220sdg,sdg,RochIs00,defense,20,,,,,
player,201812220sdg,sdg,RochIs00,def_pct,32%,,,,,
player,201812220sdg,sdg,RochIs00,special_teams,7,,,,,
player,201812220sdg,sdg,RochIs00,st_pct,26%,,,,,
player,201812220sdg,sdg,SquaDa00,pos,NT,,,,,
player,201812220sdg,sdg,SquaDa00,offense,0,,,,,
player,201812220sdg,sdg,SquaDa00,off_pct,0%,,,,,
player,201812220sdg,sdg,SquaDa00,defense,19,,,,,
player,201812220sdg,sdg,SquaDa00,def_pct,31%,,,,,
player,201812220sdg,sdg,SquaDa00,special_teams,5,,,,,
player,201812220sdg,sdg,SquaDa00,st_pct,19%,,,,,
player,201812220sdg,sdg,JoneJu03,pos,DT,,,,,
player,201812220sdg,sdg,JoneJu03,offense,0,,,,,
player,201812220sdg,sdg,JoneJu03,off_pct,0%,,,,,
player,201812220sdg,sdg,JoneJu03,defense,17,,,,,
player,201812220sdg,sdg,JoneJu03,def_pct,27%,,,,,
player,201812220sdg,sdg,JoneJu03,special_teams,1,,,,,
player,201812220sdg,sdg,JoneJu03,st_pct,4%,,,,,
player,201812220sdg,sdg,EmanKy00,pos,LB,,,,,
player,201812220sdg,sdg,EmanKy00,offense,0,,,,,
player,201812220sdg,sdg,EmanKy00,off_pct,0%,,,,,
player,201812220sdg,sdg,EmanKy00,defense,12,,,,,
player,201812220sdg,sdg,EmanKy00,def_pct,19%,,,,,
player,201812220sdg,sdg,EmanKy00,special_teams,21,,,,,
player,201812220sdg,sdg,EmanKy00,st_pct,78%,,,,,
player,201812220sdg,sdg,PullHa00,pos,LB,,,,,
player,201812220sdg,sdg,PullHa00,offense,0,,,,,
player,201812220sdg,sdg,PullHa00,off_pct,0%,,,,,
player,201812220sdg,sdg,PullHa00,defense,11,,,,,
player,201812220sdg,sdg,PullHa00,def_pct,18%,,,,,
player,201812220sdg,sdg,PullHa00,special_teams,8,,,,,
player,201812220sdg,sdg,PullHa00,st_pct,30%,,,,,
player,201812220sdg,sdg,DzubNi00,pos,LB,,,,,
player,201812220sdg,sdg,DzubNi00,offense,0,,,,,
player,201812220sdg,sdg,DzubNi00,off_pct,0%,,,,,
player,201812220sdg,sdg,DzubNi00,defense,0,,,,,
player,201812220sdg,sdg,DzubNi00,def_pct,0%,,,,,
player,201812220sdg,sdg,DzubNi00,special_teams,19,,,,,
player,201812220sdg,sdg,DzubNi00,st_pct,70%,,,,,
player,201812220sdg,sdg,FacyBr00,pos,CB,,,,,
player,201812220sdg,sdg,FacyBr00,offense,0,,,,,
player,201812220sdg,sdg,FacyBr00,off_pct,0%,,,,,
player,201812220sdg,sdg,FacyBr00,defense,0,,,,,
player,201812220sdg,sdg,FacyBr00,def_pct,0%,,,,,
player,201812220sdg,sdg,FacyBr00,special_teams,19,,,,,
player,201812220sdg,sdg,FacyBr00,st_pct,70%,,,,,
player,201812220sdg,sdg,DaviGe00,pos,WR,,,,,
player,201812220sdg,sdg,DaviGe00,offense,0,,,,,
player,201812220sdg,sdg,DaviGe00,off_pct,0%,,,,,
player,201812220sdg,sdg,DaviGe00,defense,0,,,,,
player,201812220sdg,sdg,DaviGe00,def_pct,0%,,,,,
player,201812220sdg,sdg,DaviGe00,special_teams,18,,,,,
player,201812220sdg,sdg,DaviGe00,st_pct,67%,,,,,
player,201812220sdg,sdg,JenkRa00,pos,FS,,,,,
player,201812220sdg,sdg,JenkRa00,offense,0,,,,,
player,201812220sdg,sdg,JenkRa00,off_pct,0%,,,,,
player,201812220sdg,sdg,JenkRa00,defense,0,,,,,
player,201812220sdg,sdg,JenkRa00,def_pct,0%,,,,,
player,201812220sdg,sdg,JenkRa00,special_teams,15,,,,,
player,201812220sdg,sdg,JenkRa00,st_pct,56%,,,,,
player,201812220sdg,sdg,WilsKy00,pos,LB,,,,,
player,201812220sdg,sdg,WilsKy00,offense,0,,,,,
player,201812220sdg,sdg,WilsKy00,off_pct,0%,,,,,
player,201812220sdg,sdg,WilsKy00,defense,0,,,,,
player,201812220sdg,sdg,WilsKy00,def_pct,0%,,,,,
player,201812220sdg,sdg,WilsKy00,special_teams,12,,,,,
player,201812220sdg,sdg,WilsKy00,st_pct,44%,,,,,
player,201812220sdg,sdg,NewsDe00,pos,RB,,,,,
player,201812220sdg,sdg,NewsDe00,offense,0,,,,,
player,201812220sdg,sdg,NewsDe00,off_pct,0%,,,,,
player,201812220sdg,sdg,NewsDe00,defense,0,,,,,
player,201812220sdg,sdg,NewsDe00,def_pct,0%,,,,,
player,201812220sdg,sdg,NewsDe00,special_teams,11,,,,,
player,201812220sdg,sdg,NewsDe00,st_pct,41%,,,,,
player,201812220sdg,sdg,WindMi00,pos,LS,,,,,
player,201812220sdg,sdg,WindMi00,offense,0,,,,,
player,201812220sdg,sdg,WindMi00,off_pct,0%,,,,,
player,201812220sdg,sdg,WindMi00,defense,0,,,,,
player,201812220sdg,sdg,WindMi00,def_pct,0%,,,,,
player,201812220sdg,sdg,WindMi00,special_teams,9,,,,,
player,201812220sdg,sdg,WindMi00,st_pct,33%,,,,,
player,201812220sdg,sdg,QuesSc00,pos,C,,,,,
player,201812220sdg,sdg,QuesSc00,offense,0,,,,,
player,201812220sdg,sdg,QuesSc00,off_pct,0%,,,,,
player,201812220sdg,sdg,QuesSc00,defense,0,,,,,
player,201812220sdg,sdg,QuesSc00,def_pct,0%,,,,,
player,201812220sdg,sdg,QuesSc00,special_teams,9,,,,,
player,201812220sdg,sdg,QuesSc00,st_pct,33%,,,,,
player,201812220sdg,sdg,JoneDo21,pos,P,,,,,
