game,2018,16,20181222,201812220oti,was,"Washington Redskins",16,oti,"Tennessee Titans",25
player,201812220oti,was,HarvJo01,def_pct,0%,,,,,
player,201812220oti,was,HarvJo01,special_teams,19,,,,,
player,201812220oti,was,HarvJo01,st_pct,83%,,,,,
player,201812220oti,was,VigiZa00,pos,LB,,,,,
player,201812220oti,was,VigiZa00,offense,0,,,,,
player,201812220oti,was,VigiZa00,off_pct,0%,,,,,
player,201812220oti,was,VigiZa00,defense,0,,,,,
player,201812220oti,was,VigiZa00,def_pct,0%,,,,,
player,201812220oti,was,VigiZa00,special_teams,19,,,,,
player,201812220oti,was,VigiZa00,st_pct,83%,,,,,
player,201812220oti,was,AlexAd00,pos,CB,,,,,
player,201812220oti,was,AlexAd00,offense,0,,,,,
player,201812220oti,was,AlexAd00,off_pct,0%,,,,,
player,201812220oti,was,AlexAd00,defense,0,,,,,
player,201812220oti,was,AlexAd00,def_pct,0%,,,,,
player,201812220oti,was,AlexAd00,special_teams,15,,,,,
player,201812220oti,was,AlexAd00,st_pct,65%,,,,,
player,201812220oti,was,ReavJe00,pos,FS,,,,,
player,201812220oti,was,ReavJe00,offense,0,,,,,
player,201812220oti,was,ReavJe00,off_pct,0%,,,,,
player,201812220oti,was,ReavJe00,defense,0,,,,,
player,201812220oti,was,ReavJe00,def_pct,0%,,,,,
player,201812220oti,was,ReavJe00,special_teams,15,,,,,
player,201812220oti,was,ReavJe00,st_pct,65%,,,,,
player,201812220oti,was,HopkDu00,pos,K,,,,,
player,201812220oti,was,HopkDu00,offense,0,,,,,
player,201812220oti,was,HopkDu00,off_pct,0%,,,,,
player,201812220oti,was,HopkDu00,defense,0,,,,,
player,201812220oti,was,HopkDu00,def_pct,0%,,,,,
player,201812220oti,was,HopkDu00,special_teams,9,,,,,
player,201812220oti,was,HopkDu00,st_pct,39%,,,,,
player,201812220oti,was,WayxTr00,pos,P,,,,,
player,201812220oti,was,WayxTr00,offense,0,,,,,
player,201812220oti,was,WayxTr00,off_pct,0%,,,,,
player,201812220oti,was,WayxTr00,defense,0,,,,,
player,201812220oti,was,WayxTr00,def_pct,0%,,,,,
player,201812220oti,was,WayxTr00,special_teams,6,,,,,
player,201812220oti,was,WayxTr00,st_pct,26%,,,,,
player,201812220oti,was,EastAn01,pos,LS,,,,,
player,201812220oti,was,EastAn01,offense,0,,,,,
player,201812220oti,was,EastAn01,off_pct,0%,,,,,
player,201812220oti,was,EastAn01,defense,0,,,,,
player,201812220oti,was,EastAn01,def_pct,0%,,,,,
player,201812220oti,was,EastAn01,special_teams,6,,,,,
player,201812220oti,was,EastAn01,st_pct,26%,,,,,
player,201812220oti,was,MillHa00,pos,CB,,,,,
player,201812220oti,was,MillHa00,offense,0,,,,,
player,201812220oti,was,MillHa00,off_pct,0%,,,,,
player,201812220oti,was,MillHa00,defense,0,,,,,
player,201812220oti,was,MillHa00,def_pct,0%,,,,,
player,201812220oti,was,MillHa00,special_teams,5,,,,,
player,201812220oti,was,MillHa00,st_pct,22%,,,,,
