game,2018,11,20181119,201811190ram,kan,"Kansas City Chiefs",51,ram,"Los Angeles Rams",54
player,201811190ram,kan,FordDe00,off_pct,0%,,,,,
player,201811190ram,kan,FordDe00,defense,77,,,,,
player,201811190ram,kan,FordDe00,def_pct,96%,,,,,
player,201811190ram,kan,FordDe00,special_teams,0,,,,,
player,201811190ram,kan,FordDe00,st_pct,0%,,,,,
player,201811190ram,kan,HousJu00,pos,LB,,,,,
player,201811190ram,kan,HousJu00,offense,0,,,,,
player,201811190ram,kan,HousJu00,off_pct,0%,,,,,
player,201811190ram,kan,HousJu00,defense,64,,,,,
player,201811190ram,kan,HousJu00,def_pct,80%,,,,,
player,201811190ram,kan,HousJu00,special_teams,1,,,,,
player,201811190ram,kan,HousJu00,st_pct,2%,,,,,
player,201811190ram,kan,HitcAn00,pos,LB,,,,,
player,201811190ram,kan,HitcAn00,offense,0,,,,,
player,201811190ram,kan,HitcAn00,off_pct,0%,,,,,
player,201811190ram,kan,HitcAn00,defense,58,,,,,
player,201811190ram,kan,HitcAn00,def_pct,72%,,,,,
player,201811190ram,kan,HitcAn00,special_teams,10,,,,,
player,201811190ram,kan,HitcAn00,st_pct,23%,,,,,
player,201811190ram,kan,BailAl00,pos,DE,,,,,
player,201811190ram,kan,BailAl00,offense,0,,,,,
player,201811190ram,kan,BailAl00,off_pct,0%,,,,,
player,201811190ram,kan,BailAl00,defense,54,,,,,
player,201811190ram,kan,BailAl00,def_pct,68%,,,,,
player,201811190ram,kan,BailAl00,special_teams,10,,,,,
player,201811190ram,kan,BailAl00,st_pct,23%,,,,,
player,201811190ram,kan,JoneCh09,pos,DE,,,,,
player,201811190ram,kan,JoneCh09,offense,0,,,,,
player,201811190ram,kan,JoneCh09,off_pct,0%,,,,,
player,201811190ram,kan,JoneCh09,defense,52,,,,,
player,201811190ram,kan,JoneCh09,def_pct,65%,,,,,
player,201811190ram,kan,JoneCh09,special_teams,9,,,,,
player,201811190ram,kan,JoneCh09,st_pct,21%,,,,,
player,201811190ram,kan,ODanDo00,pos,LB,,,,,
player,201811190ram,kan,ODanDo00,offense,0,,,,,
player,201811190ram,kan,ODanDo00,off_pct,0%,,,,,
player,201811190ram,kan,ODanDo00,defense,43,,,,,
player,201811190ram,kan,ODanDo00,def_pct,54%,,,,,
player,201811190ram,kan,ODanDo00,special_teams,24,,,,,
player,201811190ram,kan,ODanDo00,st_pct,56%,,,,,
player,201811190ram,kan,WillXa00,pos,DT,,,,,
player,201811190ram,kan,WillXa00,offense,0,,,,,
player,201811190ram,kan,WillXa00,off_pct,0%,,,,,
player,201811190ram,kan,WillXa00,defense,35,,,,,
player,201811190ram,kan,WillXa00,def_pct,44%,,,,,
player,201811190ram,kan,WillXa00,special_teams,1,,,,,
player,201811190ram,kan,WillXa00,st_pct,2%,,,,,
player,201811190ram,kan,NnadDe00,pos,NT,,,,,
player,201811190ram,kan,NnadDe00,offense,0,,,,,
player,201811190ram,kan,NnadDe00,off_pct,0%,,,,,
player,201811190ram,kan,NnadDe00,defense,26,,,,,
player,201811190ram,kan,NnadDe00,def_pct,32%,,,,,
player,201811190ram,kan,NnadDe00,special_teams,10,,,,,
player,201811190ram,kan,NnadDe00,st_pct,23%,,,,,
player,201811190ram,kan,SoreDa01,pos,SS,,,,,
player,201811190ram,kan,SoreDa01,offense,0,,,,,
player,201811190ram,kan,SoreDa01,off_pct,0%,,,,,
player,201811190ram,kan,SoreDa01,defense,24,,,,,
player,201811190ram,kan,SoreDa01,def_pct,30%,,,,,
player,201811190ram,kan,SoreDa01,special_teams,13,,,,,
player,201811190ram,kan,SoreDa01,st_pct,30%,,,,,
player,201811190ram,kan,JenkJa01,pos,DE,,,,,
player,201811190ram,kan,JenkJa01,offense,0,,,,,
player,201811190ram,kan,JenkJa01,off_pct,0%,,,,,
player,201811190ram,kan,JenkJa01,defense,19,,,,,
player,201811190ram,kan,JenkJa01,def_pct,24%,,,,,
player,201811190ram,kan,JenkJa01,special_teams,0,,,,,
player,201811190ram,kan,JenkJa01,st_pct,0%,,,,,
player,201811190ram,kan,SpeaBr00,pos,LB,,,,,
player,201811190ram,kan,SpeaBr00,offense,0,,,,,
player,201811190ram,kan,SpeaBr00,off_pct,0%,,,,,
player,201811190ram,kan,SpeaBr00,defense,19,,,,,
player,201811190ram,kan,SpeaBr00,def_pct,24%,,,,,
player,201811190ram,kan,SpeaBr00,special_teams,0,,,,,
player,201811190ram,kan,SpeaBr00,st_pct,0%,,,,,
player,201811190ram,kan,RaglRe00,pos,LB,,,,,
player,201811190ram,kan,RaglRe00,offense,0,,,,,
player,201811190ram,kan,RaglRe00,off_pct,0%,,,,,
player,201811190ram,kan,RaglRe00,defense,8,,,,,
player,201811190ram,kan,RaglRe00,def_pct,10%,,,,,
player,201811190ram,kan,RaglRe00,special_teams,0,,,,,
player,201811190ram,kan,RaglRe00,st_pct,0%,,,,,
player,201811190ram,kan,WardCh01,pos,CB,,,,,
player,201811190ram,kan,WardCh01,offense,0,,,,,
player,201811190ram,kan,WardCh01,off_pct,0%,,,,,
player,201811190ram,kan,WardCh01,defense,0,,,,,
player,201811190ram,kan,WardCh01,def_pct,0%,,,,,
player,201811190ram,kan,WardCh01,special_teams,34,,,,,
player,201811190ram,kan,WardCh01,st_pct,79%,,,,,
player,201811190ram,kan,NiemBe00,pos,LB,,,,,
player,201811190ram,kan,NiemBe00,offense,0,,,,,
player,201811190ram,kan,NiemBe00,off_pct,0%,,,,,
player,201811190ram,kan,NiemBe00,defense,0,,,,,
player,201811190ram,kan,NiemBe00,def_pct,0%,,,,,
player,201811190ram,kan,NiemBe00,special_teams,33,,,,,
player,201811190ram,kan,NiemBe00,st_pct,77%,,,,,
player,201811190ram,kan,ZombFr00,pos,LB,,,,,
player,201811190ram,kan,ZombFr00,offense,0,,,,,
player,201811190ram,kan,ZombFr00,off_pct,0%,,,,,
player,201811190ram,kan,ZombFr00,defense,0,,,,,
player,201811190ram,kan,ZombFr00,def_pct,0%,,,,,
player,201811190ram,kan,ZombFr00,special_teams,26,,,,,
player,201811190ram,kan,ZombFr00,st_pct,60%,,,,,
player,201811190ram,kan,WillDa05,pos,RB,,,,,
player,201811190ram,kan,WillDa05,offense,0,,,,,
player,201811190ram,kan,WillDa05,off_pct,0%,,,,,
player,201811190ram,kan,WillDa05,defense,0,,,,,
player,201811190ram,kan,WillDa05,def_pct,0%,,,,,
player,201811190ram,kan,WillDa05,special_teams,25,,,,,
player,201811190ram,kan,WillDa05,st_pct,58%,,,,,
player,201811190ram,kan,SmitTr04,pos,CB,,,,,
player,201811190ram,kan,SmitTr04,offense,0,,,,,
player,201811190ram,kan,SmitTr04,off_pct,0%,,,,,
player,201811190ram,kan,SmitTr04,defense,0,,,,,
player,201811190ram,kan,SmitTr04,def_pct,0%,,,,,
player,201811190ram,kan,SmitTr04,special_teams,22,,,,,
player,201811190ram,kan,SmitTr04,st_pct,51%,,,,,
player,201811190ram,kan,LucaJo00,pos,CB,,,,,
player,201811190ram,kan,LucaJo00,offense,0,,,,,
player,201811190ram,kan,LucaJo00,off_pct,0%,,,,,
player,201811190ram,kan,LucaJo00,defense,0,,,,,
player,201811190ram,kan,LucaJo00,def_pct,0%,,,,,
player,201811190ram,kan,LucaJo00,special_teams,21,,,,,
player,201811190ram,kan,LucaJo00,st_pct,49%,,,,,
player,201811190ram,kan,ButkHa00,pos,K,,,,,
player,201811190ram,kan,ButkHa00,offense,0,,,,,
player,201811190ram,kan,ButkHa00,off_pct,0%,,,,,
player,201811190ram,kan,ButkHa00,defense,0,,,,,
player,201811190ram,kan,ButkHa00,def_pct,0%,,,,,
player,201811190ram,kan,ButkHa00,special_teams,17,,,,,
player,201811190ram,kan,ButkHa00,st_pct,40%,,,,,
player,201811190ram,kan,ColqDu20,pos,P,,,,,
player,201811190ram,kan,ColqDu20,offense,0,,,,,
player,201811190ram,kan,ColqDu20,off_pct,0%,,,,,
player,201811190ram,kan,ColqDu20,defense,0,,,,,
player,201811190ram,kan,ColqDu20,def_pct,0%,,,,,
player,201811190ram,kan,ColqDu20,special_teams,11,,,,,
player,201811190ram,kan,ColqDu20,st_pct,26%,,,,,
player,201811190ram,kan,WincJa00,pos,LS,,,,,
player,201811190ram,kan,WincJa00,offense,0,,,,,
player,201811190ram,kan,WincJa00,off_pct,0%,,,,,
player,201811190ram,kan,WincJa00,defense,0,,,,,
player,201811190ram,kan,WincJa00,def_pct,0%,,,,,
player,201811190ram,kan,WincJa00,special_teams,11,,,,,
player,201811190ram,kan,WincJa00,st_pct,26%,,,,,
player,201811190ram,kan,KpasTa00,pos,LB,,,,,
player,201811190ram,kan,KpasTa00,offense,0,,,,,
player,201811190ram,kan,KpasTa00,off_pct,0%,,,,,
player,201811190ram,kan,KpasTa00,defense,0,,,,,
player,201811190ram,kan,KpasTa00,def_pct,0%,,,,,
player,201811190ram,kan,KpasTa00,special_teams,9,,,,,
player,201811190ram,kan,KpasTa00,st_pct,21%,,,,,
player,201811190ram,kan,AlleJe01,pos,G,,,,,
player,201811190ram,kan,AlleJe01,offense,0,,,,,
player,201811190ram,kan,AlleJe01,off_pct,0%,,,,,
player,201811190ram,kan,AlleJe01,defense,0,,,,,
player,201811190ram,kan,AlleJe01,def_pct,0%,,,,,
player,201811190ram,kan,AlleJe01,special_teams,8,,,,,
player,201811190ram,kan,AlleJe01,st_pct,19%,,,,,
player,201811190ram,kan,MurrJi00,pos,C,,,,,
player,201811190ram,kan,MurrJi00,offense,0,,,,,
player,201811190ram,kan,MurrJi00,off_pct,0%,,,,,
player,201811190ram,kan,MurrJi00,defense,0,,,,,
player,201811190ram,kan,MurrJi00,def_pct,0%,,,,,
player,201811190ram,kan,MurrJi00,special_teams,8,,,,,
player,201811190ram,kan,MurrJi00,st_pct,19%,,,,,
