game,2018,9,20181104,201811040was,atl,"Atlanta Falcons",38,was,"Washington Redskins",14
player,201811040was,atl,RichJo00,offense,0,,,,,
player,201811040was,atl,RichJo00,off_pct,0%,,,,,
player,201811040was,atl,RichJo00,defense,19,,,,,
player,201811040was,atl,RichJo00,def_pct,28%,,,,,
player,201811040was,atl,RichJo00,special_teams,5,,,,,
player,201811040was,atl,RichJo00,st_pct,20%,,,,,
player,201811040was,atl,ShelDe00,pos,DE,,,,,
player,201811040was,atl,ShelDe00,offense,0,,,,,
player,201811040was,atl,ShelDe00,off_pct,0%,,,,,
player,201811040was,atl,ShelDe00,defense,19,,,,,
player,201811040was,atl,ShelDe00,def_pct,28%,,,,,
player,201811040was,atl,ShelDe00,special_teams,2,,,,,
player,201811040was,atl,ShelDe00,st_pct,8%,,,,,
player,201811040was,atl,WrehBl00,pos,CB,,,,,
player,201811040was,atl,WrehBl00,offense,0,,,,,
player,201811040was,atl,WrehBl00,off_pct,0%,,,,,
player,201811040was,atl,WrehBl00,defense,13,,,,,
player,201811040was,atl,WrehBl00,def_pct,19%,,,,,
player,201811040was,atl,WrehBl00,special_teams,14,,,,,
player,201811040was,atl,WrehBl00,st_pct,56%,,,,,
player,201811040was,atl,CartBr00,pos,LB,,,,,
player,201811040was,atl,CartBr00,offense,0,,,,,
player,201811040was,atl,CartBr00,off_pct,0%,,,,,
player,201811040was,atl,CartBr00,defense,10,,,,,
player,201811040was,atl,CartBr00,def_pct,14%,,,,,
player,201811040was,atl,CartBr00,special_teams,16,,,,,
player,201811040was,atl,CartBr00,st_pct,64%,,,,,
player,201811040was,atl,IshmKe00,pos,FS,,,,,
player,201811040was,atl,IshmKe00,offense,0,,,,,
player,201811040was,atl,IshmKe00,off_pct,0%,,,,,
player,201811040was,atl,IshmKe00,defense,3,,,,,
player,201811040was,atl,IshmKe00,def_pct,4%,,,,,
player,201811040was,atl,IshmKe00,special_teams,18,,,,,
player,201811040was,atl,IshmKe00,st_pct,72%,,,,,
player,201811040was,atl,TandKe00,pos,FS,,,,,
player,201811040was,atl,TandKe00,offense,0,,,,,
player,201811040was,atl,TandKe00,off_pct,0%,,,,,
player,201811040was,atl,TandKe00,defense,0,,,,,
player,201811040was,atl,TandKe00,def_pct,0%,,,,,
player,201811040was,atl,TandKe00,special_teams,18,,,,,
player,201811040was,atl,TandKe00,st_pct,72%,,,,,
player,201811040was,atl,GageRu00,pos,WR,,,,,
player,201811040was,atl,GageRu00,offense,0,,,,,
player,201811040was,atl,GageRu00,off_pct,0%,,,,,
player,201811040was,atl,GageRu00,defense,0,,,,,
player,201811040was,atl,GageRu00,def_pct,0%,,,,,
player,201811040was,atl,GageRu00,special_teams,16,,,,,
player,201811040was,atl,GageRu00,st_pct,64%,,,,,
player,201811040was,atl,BoshMa00,pos,P,,,,,
player,201811040was,atl,BoshMa00,offense,0,,,,,
player,201811040was,atl,BoshMa00,off_pct,0%,,,,,
player,201811040was,atl,BoshMa00,defense,0,,,,,
player,201811040was,atl,BoshMa00,def_pct,0%,,,,,
player,201811040was,atl,BoshMa00,special_teams,15,,,,,
player,201811040was,atl,BoshMa00,st_pct,60%,,,,,
player,201811040was,atl,BethJu00,pos,CB,,,,,
player,201811040was,atl,BethJu00,offense,0,,,,,
player,201811040was,atl,BethJu00,off_pct,0%,,,,,
player,201811040was,atl,BethJu00,defense,0,,,,,
player,201811040was,atl,BethJu00,def_pct,0%,,,,,
player,201811040was,atl,BethJu00,special_teams,15,,,,,
player,201811040was,atl,BethJu00,st_pct,60%,,,,,
player,201811040was,atl,HarrJo02,pos,LS,,,,,
player,201811040was,atl,HarrJo02,offense,0,,,,,
player,201811040was,atl,HarrJo02,off_pct,0%,,,,,
player,201811040was,atl,HarrJo02,defense,0,,,,,
player,201811040was,atl,HarrJo02,def_pct,0%,,,,,
player,201811040was,atl,HarrJo02,special_teams,8,,,,,
player,201811040was,atl,HarrJo02,st_pct,32%,,,,,
player,201811040was,atl,BeadZa20,pos,G,,,,,
player,201811040was,atl,BeadZa20,offense,0,,,,,
player,201811040was,atl,BeadZa20,off_pct,0%,,,,,
player,201811040was,atl,BeadZa20,defense,0,,,,,
player,201811040was,atl,BeadZa20,def_pct,0%,,,,,
player,201811040was,atl,BeadZa20,special_teams,6,,,,,
player,201811040was,atl,BeadZa20,st_pct,24%,,,,,
player,201811040was,atl,TaveGi00,pos,K,,,,,
player,201811040was,atl,TaveGi00,offense,0,,,,,
player,201811040was,atl,TaveGi00,off_pct,0%,,,,,
player,201811040was,atl,TaveGi00,defense,0,,,,,
player,201811040was,atl,TaveGi00,def_pct,0%,,,,,
player,201811040was,atl,TaveGi00,special_teams,6,,,,,
player,201811040was,atl,TaveGi00,st_pct,24%,,,,,
player,201811040was,atl,SambTy00,pos,T,,,,,
player,201811040was,atl,SambTy00,offense,0,,,,,
player,201811040was,atl,SambTy00,off_pct,0%,,,,,
player,201811040was,atl,SambTy00,defense,0,,,,,
player,201811040was,atl,SambTy00,def_pct,0%,,,,,
player,201811040was,atl,SambTy00,special_teams,6,,,,,
player,201811040was,atl,SambTy00,st_pct,24%,,,,,
