game,2018,1,20180909,201809090den,sea,"Seattle Seahawks",24,den,"Denver Broncos",27
player,201809090den,sea,GrifSh00,st_pct,15%,,,,,
player,201809090den,sea,WagnBo00,pos,LB,,,,,
player,201809090den,sea,WagnBo00,offense,0,,,,,
player,201809090den,sea,WagnBo00,off_pct,0%,,,,,
player,201809090den,sea,WagnBo00,defense,74,,,,,
player,201809090den,sea,WagnBo00,def_pct,100%,,,,,
player,201809090den,sea,WagnBo00,special_teams,5,,,,,
player,201809090den,sea,WagnBo00,st_pct,15%,,,,,
player,201809090den,sea,FlowTr01,pos,CB,,,,,
player,201809090den,sea,FlowTr01,offense,0,,,,,
player,201809090den,sea,FlowTr01,off_pct,0%,,,,,
player,201809090den,sea,FlowTr01,defense,72,,,,,
player,201809090den,sea,FlowTr01,def_pct,97%,,,,,
player,201809090den,sea,FlowTr01,special_teams,10,,,,,
player,201809090den,sea,FlowTr01,st_pct,29%,,,,,
player,201809090den,sea,ThomEa99,pos,FS,,,,,
player,201809090den,sea,ThomEa99,offense,0,,,,,
player,201809090den,sea,ThomEa99,off_pct,0%,,,,,
player,201809090den,sea,ThomEa99,defense,64,,,,,
player,201809090den,sea,ThomEa99,def_pct,86%,,,,,
player,201809090den,sea,ThomEa99,special_teams,0,,,,,
player,201809090den,sea,ThomEa99,st_pct,0%,,,,,
player,201809090den,sea,McDoBr01,pos,SS,,,,,
player,201809090den,sea,McDoBr01,offense,0,,,,,
player,201809090den,sea,McDoBr01,off_pct,0%,,,,,
player,201809090den,sea,McDoBr01,defense,61,,,,,
player,201809090den,sea,McDoBr01,def_pct,82%,,,,,
player,201809090den,sea,McDoBr01,special_teams,5,,,,,
player,201809090den,sea,McDoBr01,st_pct,15%,,,,,
player,201809090den,sea,ReedJa02,pos,DT,,,,,
player,201809090den,sea,ReedJa02,offense,0,,,,,
player,201809090den,sea,ReedJa02,off_pct,0%,,,,,
player,201809090den,sea,ReedJa02,defense,59,,,,,
player,201809090den,sea,ReedJa02,def_pct,80%,,,,,
player,201809090den,sea,ReedJa02,special_teams,5,,,,,
player,201809090den,sea,ReedJa02,st_pct,15%,,,,,
player,201809090den,sea,JeffQu00,pos,DE,,,,,
player,201809090den,sea,JeffQu00,offense,0,,,,,
player,201809090den,sea,JeffQu00,off_pct,0%,,,,,
player,201809090den,sea,JeffQu00,defense,48,,,,,
player,201809090den,sea,JeffQu00,def_pct,65%,,,,,
player,201809090den,sea,JeffQu00,special_teams,4,,,,,
player,201809090den,sea,JeffQu00,st_pct,12%,,,,,
player,201809090den,sea,GreeRa01,pos,DE,,,,,
player,201809090den,sea,GreeRa01,offense,0,,,,,
player,201809090den,sea,GreeRa01,off_pct,0%,,,,,
player,201809090den,sea,GreeRa01,defense,46,,,,,
player,201809090den,sea,GreeRa01,def_pct,62%,,,,,
player,201809090den,sea,GreeRa01,special_teams,5,,,,,
player,201809090den,sea,GreeRa01,st_pct,15%,,,,,
player,201809090den,sea,ClarFr01,pos,DE,,,,,
player,201809090den,sea,ClarFr01,offense,0,,,,,
player,201809090den,sea,ClarFr01,off_pct,0%,,,,,
player,201809090den,sea,ClarFr01,defense,43,,,,,
player,201809090den,sea,ClarFr01,def_pct,58%,,,,,
player,201809090den,sea,ClarFr01,special_teams,0,,,,,
player,201809090den,sea,ClarFr01,st_pct,0%,,,,,
player,201809090den,sea,GrifSh01,pos,LB,,,,,
player,201809090den,sea,GrifSh01,offense,0,,,,,
player,201809090den,sea,GrifSh01,off_pct,0%,,,,,
player,201809090den,sea,GrifSh01,defense,41,,,,,
player,201809090den,sea,GrifSh01,def_pct,55%,,,,,
player,201809090den,sea,GrifSh01,special_teams,6,,,,,
player,201809090den,sea,GrifSh01,st_pct,18%,,,,,
player,201809090den,sea,StepSh00,pos,DT,,,,,
player,201809090den,sea,StepSh00,offense,0,,,,,
player,201809090den,sea,StepSh00,off_pct,0%,,,,,
player,201809090den,sea,StepSh00,defense,40,,,,,
player,201809090den,sea,StepSh00,def_pct,54%,,,,,
player,201809090den,sea,StepSh00,special_teams,5,,,,,
player,201809090den,sea,StepSh00,st_pct,15%,,,,,
player,201809090den,sea,JohnTo01,pos,DT,,,,,
player,201809090den,sea,JohnTo01,offense,0,,,,,
player,201809090den,sea,JohnTo01,off_pct,0%,,,,,
player,201809090den,sea,JohnTo01,defense,39,,,,,
player,201809090den,sea,JohnTo01,def_pct,53%,,,,,
player,201809090den,sea,JohnTo01,special_teams,0,,,,,
player,201809090den,sea,JohnTo01,st_pct,0%,,,,,
player,201809090den,sea,MingBa00,pos,LB,,,,,
player,201809090den,sea,MingBa00,offense,0,,,,,
player,201809090den,sea,MingBa00,off_pct,0%,,,,,
player,201809090den,sea,MingBa00,defense,38,,,,,
player,201809090den,sea,MingBa00,def_pct,51%,,,,,
player,201809090den,sea,MingBa00,special_teams,28,,,,,
player,201809090den,sea,MingBa00,st_pct,82%,,,,,
player,201809090den,sea,ColeJu01,pos,CB,,,,,
player,201809090den,sea,ColeJu01,offense,0,,,,,
player,201809090den,sea,ColeJu01,off_pct,0%,,,,,
player,201809090den,sea,ColeJu01,defense,36,,,,,
player,201809090den,sea,ColeJu01,def_pct,49%,,,,,
player,201809090den,sea,ColeJu01,special_teams,16,,,,,
player,201809090den,sea,ColeJu01,st_pct,47%,,,,,
player,201809090den,sea,CaliAu00,pos,LB,,,,,
player,201809090den,sea,CaliAu00,offense,0,,,,,
player,201809090den,sea,CaliAu00,off_pct,0%,,,,,
player,201809090den,sea,CaliAu00,defense,33,,,,,
player,201809090den,sea,CaliAu00,def_pct,45%,,,,,
player,201809090den,sea,CaliAu00,special_teams,28,,,,,
player,201809090den,sea,CaliAu00,st_pct,82%,,,,,
player,201809090den,sea,JordDi00,pos,DE,,,,,
player,201809090den,sea,JordDi00,offense,0,,,,,
player,201809090den,sea,JordDi00,off_pct,0%,,,,,
player,201809090den,sea,JordDi00,defense,15,,,,,
player,201809090den,sea,JordDi00,def_pct,20%,,,,,
player,201809090den,sea,JordDi00,special_teams,0,,,,,
player,201809090den,sea,JordDi00,st_pct,0%,,,,,
player,201809090den,sea,HillDe02,pos,FS,,,,,
player,201809090den,sea,HillDe02,offense,0,,,,,
player,201809090den,sea,HillDe02,off_pct,0%,,,,,
player,201809090den,sea,HillDe02,defense,13,,,,,
player,201809090den,sea,HillDe02,def_pct,18%,,,,,
player,201809090den,sea,HillDe02,special_teams,23,,,,,
player,201809090den,sea,HillDe02,st_pct,68%,,,,,
player,201809090den,sea,ThomTe00,pos,FS,,,,,
player,201809090den,sea,ThomTe00,offense,0,,,,,
player,201809090den,sea,ThomTe00,off_pct,0%,,,,,
player,201809090den,sea,ThomTe00,defense,10,,,,,
player,201809090den,sea,ThomTe00,def_pct,14%,,,,,
player,201809090den,sea,ThomTe00,special_teams,16,,,,,
player,201809090den,sea,ThomTe00,st_pct,47%,,,,,
player,201809090den,sea,MartJa02,pos,LB,,,,,
player,201809090den,sea,MartJa02,offense,0,,,,,
player,201809090den,sea,MartJa02,off_pct,0%,,,,,
player,201809090den,sea,MartJa02,defense,6,,,,,
player,201809090den,sea,MartJa02,def_pct,8%,,,,,
player,201809090den,sea,MartJa02,special_teams,11,,,,,
player,201809090den,sea,MartJa02,st_pct,32%,,,,,
player,201809090den,sea,KingAk00,pos,CB,,,,,
player,201809090den,sea,KingAk00,offense,0,,,,,
player,201809090den,sea,KingAk00,off_pct,0%,,,,,
player,201809090den,sea,KingAk00,defense,2,,,,,
player,201809090den,sea,KingAk00,def_pct,3%,,,,,
player,201809090den,sea,KingAk00,special_teams,5,,,,,
player,201809090den,sea,KingAk00,st_pct,15%,,,,,
player,201809090den,sea,ThorNe00,pos,CB,,,,,
player,201809090den,sea,ThorNe00,offense,0,,,,,
player,201809090den,sea,ThorNe00,off_pct,0%,,,,,
player,201809090den,sea,ThorNe00,defense,0,,,,,
player,201809090den,sea,ThorNe00,def_pct,0%,,,,,
player,201809090den,sea,ThorNe00,special_teams,19,,,,,
player,201809090den,sea,ThorNe00,st_pct,56%,,,,,
player,201809090den,sea,OttxTy00,pos,LS,,,,,
player,201809090den,sea,OttxTy00,offense,0,,,,,
player,201809090den,sea,OttxTy00,off_pct,0%,,,,,
player,201809090den,sea,OttxTy00,defense,0,,,,,
player,201809090den,sea,OttxTy00,def_pct,0%,,,,,
player,201809090den,sea,OttxTy00,special_teams,12,,,,,
player,201809090den,sea,OttxTy00,st_pct,35%,,,,,
player,201809090den,sea,DickMi00,pos,P,,,,,
player,201809090den,sea,DickMi00,offense,0,,,,,
player,201809090den,sea,DickMi00,off_pct,0%,,,,,
player,201809090den,sea,DickMi00,defense,0,,,,,
player,201809090den,sea,DickMi00,def_pct,0%,,,,,
player,201809090den,sea,DickMi00,special_teams,12,,,,,
player,201809090den,sea,DickMi00,st_pct,35%,,,,,
player,201809090den,sea,janikseb01,pos,K,,,,,
player,201809090den,sea,janikseb01,offense,0,,,,,
player,201809090den,sea,janikseb01,off_pct,0%,,,,,
player,201809090den,sea,janikseb01,defense,0,,,,,
player,201809090den,sea,janikseb01,def_pct,0%,,,,,
player,201809090den,sea,janikseb01,special_teams,11,,,,,
player,201809090den,sea,janikseb01,st_pct,32%,,,,,
player,201809090den,sea,HuntJo00,pos,C,,,,,
player,201809090den,sea,HuntJo00,offense,0,,,,,
player,201809090den,sea,HuntJo00,off_pct,0%,,,,,
player,201809090den,sea,HuntJo00,defense,0,,,,,
player,201809090den,sea,HuntJo00,def_pct,0%,,,,,
player,201809090den,sea,HuntJo00,special_teams,6,,,,,
player,201809090den,sea,HuntJo00,st_pct,18%,,,,,
player,201809090den,sea,DaniDa02,pos,TE,,,,,
player,201809090den,sea,DaniDa02,offense,0,,,,,
player,201809090den,sea,DaniDa02,off_pct,0%,,,,,
player,201809090den,sea,DaniDa02,defense,0,,,,,
player,201809090den,sea,DaniDa02,def_pct,0%,,,,,
player,201809090den,sea,DaniDa02,special_teams,6,,,,,
player,201809090den,sea,DaniDa02,st_pct,18%,,,,,
player,201809090den,sea,GracJe00,pos,LB,,,,,
player,201809090den,sea,GracJe00,offense,0,,,,,
player,201809090den,sea,GracJe00,off_pct,0%,,,,,
player,201809090den,sea,GracJe00,defense,0,,,,,
player,201809090den,sea,GracJe00,def_pct,0%,,,,,
player,201809090den,sea,GracJe00,special_teams,6,,,,,
player,201809090den,sea,GracJe00,st_pct,18%,,,,,
