game,2018,4,20180930,201809300oti,phi,"Philadelphia Eagles",23,oti,"Tennessee Titans",26
player,201809300oti,oti,WillNi02,punt_ret_yds,8,,,,,
player,201809300oti,oti,WillNi02,punt_ret_yds_per_ret,4.0,,,,,
player,201809300oti,oti,WillNi02,punt_ret_td,0,,,,,
player,201809300oti,oti,WillNi02,punt_ret_long,8,,,,,
player,201809300oti,phi,ElliJa03,xpm,2,,,,,
player,201809300oti,phi,ElliJa03,xpa,2,,,,,
player,201809300oti,phi,ElliJa03,fgm,3,,,,,
player,201809300oti,phi,ElliJa03,fga,3,,,,,
player,201809300oti,phi,ElliJa03,punt,0,,,,,
player,201809300oti,phi,ElliJa03,punt_yds,0,,,,,
player,201809300oti,phi,ElliJa03,punt_yds_per_punt,,,,,,
player,201809300oti,phi,ElliJa03,punt_long,0,,,,,
player,201809300oti,phi,JohnCa02,xpm,,,,,,
player,201809300oti,phi,JohnCa02,xpa,,,,,,
player,201809300oti,phi,JohnCa02,fgm,,,,,,
player,201809300oti,phi,JohnCa02,fga,,,,,,
player,201809300oti,phi,JohnCa02,punt,6,,,,,
player,201809300oti,phi,JohnCa02,punt_yds,308,,,,,
player,201809300oti,phi,JohnCa02,punt_yds_per_punt,51.3,,,,,
player,201809300oti,phi,JohnCa02,punt_long,68,,,,,
player,201809300oti,oti,SuccRy44,xpm,2,,,,,
player,201809300oti,oti,SuccRy44,xpa,2,,,,,
player,201809300oti,oti,SuccRy44,fgm,2,,,,,
player,201809300oti,oti,SuccRy44,fga,2,,,,,
player,201809300oti,oti,SuccRy44,punt,0,,,,,
player,201809300oti,oti,SuccRy44,punt_yds,0,,,,,
player,201809300oti,oti,SuccRy44,punt_yds_per_punt,,,,,,
player,201809300oti,oti,SuccRy44,punt_long,0,,,,,
player,201809300oti,oti,KernBr20,xpm,,,,,,
player,201809300oti,oti,KernBr20,xpa,,,,,,
player,201809300oti,oti,KernBr20,fgm,,,,,,
player,201809300oti,oti,KernBr20,fga,,,,,,
player,201809300oti,oti,KernBr20,punt,5,,,,,
player,201809300oti,oti,KernBr20,punt_yds,254,,,,,
player,201809300oti,oti,KernBr20,punt_yds_per_punt,50.8,,,,,
player,201809300oti,oti,KernBr20,punt_long,58,,,,,
player,201809300oti,phi,WentCa00,pass_cmp,33,,,,,
player,201809300oti,phi,WentCa00,pass_att,50,,,,,
player,201809300oti,phi,WentCa00,pass_yds,348,,,,,
player,201809300oti,phi,WentCa00,pass_first_down,18,,,,,
player,201809300oti,phi,WentCa00,pass_air_yds,203,,,,,
player,201809300oti,phi,WentCa00,pass_air_yds_per_cmp,6.2,,,,,
player,201809300oti,phi,WentCa00,pass_air_yds_per_att,4.1,,,,,
player,201809300oti,phi,WentCa00,pass_tgt_yds_per_att,7.5,,,,,
player,201809300oti,phi,WentCa00,pass_yac,145,,,,,
player,201809300oti,phi,WentCa00,pass_yac_per_cmp,4.4,,,,,
player,201809300oti,phi,WentCa00,pass_drops,4,,,,,
player,201809300oti,phi,WentCa00,pass_drop_pct,8.0,,,,,
player,201809300oti,phi,WentCa00,pass_poor_throws,11,,,,,
player,201809300oti,phi,WentCa00,pass_poor_throw_pct,22.0,,,,,
player,201809300oti,phi,WentCa00,pass_blitzed,19,,,,,
player,201809300oti,phi,WentCa00,pass_hurried,0,,,,,
player,201809300oti,phi,WentCa00,pass_hits,6,,,,,
player,201809300oti,phi,WentCa00,rush_scrambles,2,,,,,
player,201809300oti,phi,WentCa00,rush_scrambles_yds_per_att,4.0,,,,,
player,201809300oti,oti,MariMa01,pass_cmp,30,,,,,
player,201809300oti,oti,MariMa01,pass_att,43,,,,,
player,201809300oti,oti,MariMa01,pass_yds,344,,,,,
player,201809300oti,oti,MariMa01,pass_first_down,16,,,,,
player,201809300oti,oti,MariMa01,pass_air_yds,175,,,,,
player,201809300oti,oti,MariMa01,pass_air_yds_per_cmp,5.8,,,,,
player,201809300oti,oti,MariMa01,pass_air_yds_per_att,4.1,,,,,
player,201809300oti,oti,MariMa01,pass_tgt_yds_per_att,9.8,,,,,
player,201809300oti,oti,MariMa01,pass_yac,169,,,,,
player,201809300oti,oti,MariMa01,pass_yac_per_cmp,5.6,,,,,
player,201809300oti,oti,MariMa01,pass_drops,3,,,,,
player,201809300oti,oti,MariMa01,pass_drop_pct,7.0,,,,,
player,201809300oti,oti,MariMa01,pass_poor_throws,6,,,,,
player,201809300oti,oti,MariMa01,pass_poor_throw_pct,14.0,,,,,
player,201809300oti,oti,MariMa01,pass_blitzed,13,,,,,
player,201809300oti,oti,MariMa01,pass_hurried,3,,,,,
player,201809300oti,oti,MariMa01,pass_hits,3,,,,,
player,201809300oti,oti,MariMa01,rush_scrambles,3,,,,,
player,201809300oti,oti,MariMa01,rush_scrambles_yds_per_att,8.7,,,,,
player,201809300oti,phi,AjayJa00,rush_att,15,,,,,
player,201809300oti,phi,AjayJa00,rush_yds,70,,,,,
player,201809300oti,phi,AjayJa00,rush_first_down,4,,,,,
player,201809300oti,phi,AjayJa00,rush_yds_before_contact,38,,,,,
player,201809300oti,phi,AjayJa00,rush_yds_bc_per_rush,2.5,,,,,
player,201809300oti,phi,AjayJa00,rush_yac,32,,,,,
player,201809300oti,phi,AjayJa00,rush_yac_per_rush,2.1,,,,,
player,201809300oti,phi,AjayJa00,rush_broken_tackles,0,,,,,
player,201809300oti,phi,AjayJa00,rush_broken_tackles_per_rush,,,,,,
player,201809300oti,phi,SmalWe00,rush_att,5,,,,,
player,201809300oti,phi,SmalWe00,rush_yds,39,,,,,
player,201809300oti,phi,SmalWe00,rush_first_down,2,,,,,
player,201809300oti,phi,SmalWe00,rush_yds_before_contact,6,,,,,
player,201809300oti,phi,SmalWe00,rush_yds_bc_per_rush,1.2,,,,,
player,201809300oti,phi,SmalWe00,rush_yac,33,,,,,
player,201809300oti,phi,SmalWe00,rush_yac_per_rush,6.6,,,,,
player,201809300oti,phi,SmalWe00,rush_broken_tackles,1,,,,,
player,201809300oti,phi,SmalWe00,rush_broken_tackles_per_rush,5.0,,,,,
player,201809300oti,phi,WentCa00,rush_att,2,,,,,
player,201809300oti,phi,WentCa00,rush_yds,8,,,,,
player,201809300oti,phi,WentCa00,rush_first_down,0,,,,,
player,201809300oti,phi,WentCa00,rush_yds_before_contact,6,,,,,
player,201809300oti,phi,WentCa00,rush_yds_bc_per_rush,3.0,,,,,
player,201809300oti,phi,WentCa00,rush_yac,2,,,,,
player,201809300oti,phi,WentCa00,rush_yac_per_rush,1.0,,,,,
player,201809300oti,phi,WentCa00,rush_broken_tackles,0,,,,,
player,201809300oti,phi,WentCa00,rush_broken_tackles_per_rush,,,,,,
player,201809300oti,oti,MariMa01,rush_att,10,,,,,
player,201809300oti,oti,MariMa01,rush_yds,46,,,,,
player,201809300oti,oti,MariMa01,rush_first_down,2,,,,,
player,201809300oti,oti,MariMa01,rush_yds_before_contact,40,,,,,
player,201809300oti,oti,MariMa01,rush_yds_bc_per_rush,4.0,,,,,
player,201809300oti,oti,MariMa01,rush_yac,6,,,,,
player,201809300oti,oti,MariMa01,rush_yac_per_rush,0.6,,,,,
player,201809300oti,oti,MariMa01,rush_broken_tackles,1,,,,,
player,201809300oti,oti,MariMa01,rush_broken_tackles_per_rush,10.0,,,,,
player,201809300oti,oti,HenrDe00,rush_att,8,,,,,
player,201809300oti,oti,HenrDe00,rush_yds,24,,,,,
player,201809300oti,oti,HenrDe00,rush_first_down,1,,,,,
player,201809300oti,oti,HenrDe00,rush_yds_before_contact,0,,,,,
player,201809300oti,oti,HenrDe00,rush_yds_bc_per_rush,0.0,,,,,
player,201809300oti,oti,HenrDe00,rush_yac,24,,,,,
player,201809300oti,oti,HenrDe00,rush_yac_per_rush,3.0,,,,,
player,201809300oti,oti,HenrDe00,rush_broken_tackles,1,,,,,
player,201809300oti,oti,HenrDe00,rush_broken_tackles_per_rush,8.0,,,,,
player,201809300oti,oti,LewiDi00,rush_att,4,,,,,
player,201809300oti,oti,LewiDi00,rush_yds,0,,,,,
player,201809300oti,oti,LewiDi00,rush_first_down,0,,,,,
player,201809300oti,oti,LewiDi00,rush_yds_before_contact,-1,,,,,
player,201809300oti,oti,LewiDi00,rush_yds_bc_per_rush,-0.3,,,,,
player,201809300oti,oti,LewiDi00,rush_yac,1,,,,,
player,201809300oti,oti,LewiDi00,rush_yac_per_rush,0.3,,,,,
player,201809300oti,oti,LewiDi00,rush_broken_tackles,0,,,,,
player,201809300oti,oti,LewiDi00,rush_broken_tackles_per_rush,,,,,,
player,201809300oti,phi,ErtzZa00,targets,14,,,,,
player,201809300oti,phi,ErtzZa00,rec,10,,,,,
player,201809300oti,phi,ErtzZa00,rec_yds,112,,,,,
player,201809300oti,phi,ErtzZa00,rec_first_down,6,,,,,
player,201809300oti,phi,ErtzZa00,rec_air_yds,71,,,,,
player,201809300oti,phi,ErtzZa00,rec_air_yds_per_rec,7.1,,,,,
player,201809300oti,phi,ErtzZa00,rec_yac,41,,,,,
player,201809300oti,phi,ErtzZa00,rec_yac_per_rec,4.1,,,,,
player,201809300oti,phi,ErtzZa00,rec_broken_tackles,0,,,,,
player,201809300oti,phi,ErtzZa00,rec_broken_tackles_per_rec,,,,,,
player,201809300oti,phi,ErtzZa00,rec_drops,0,,,,,
player,201809300oti,phi,ErtzZa00,rec_drop_pct,0.0,,,,,
player,201809300oti,phi,JeffAl00,targets,9,,,,,
player,201809300oti,phi,JeffAl00,rec,8,,,,,
player,201809300oti,phi,JeffAl00,rec_yds,105,,,,,
player,201809300oti,phi,JeffAl00,rec_first_down,6,,,,,
player,201809300oti,phi,JeffAl00,rec_air_yds,79,,,,,
player,201809300oti,phi,JeffAl00,rec_air_yds_per_rec,9.9,,,,,
player,201809300oti,phi,JeffAl00,rec_yac,26,,,,,
player,201809300oti,phi,JeffAl00,rec_yac_per_rec,3.3,,,,,
player,201809300oti,phi,JeffAl00,rec_broken_tackles,0,,,,,
player,201809300oti,phi,JeffAl00,rec_broken_tackles_per_rec,,,,,,
player,201809300oti,phi,JeffAl00,rec_drops,0,,,,,
player,201809300oti,phi,JeffAl00,rec_drop_pct,0.0,,,,,
player,201809300oti,phi,AghoNe00,targets,12,,,,,
player,201809300oti,phi,AghoNe00,rec,5,,,,,
player,201809300oti,phi,AghoNe00,rec_yds,22,,,,,
player,201809300oti,phi,AghoNe00,rec_first_down,2,,,,,
player,201809300oti,phi,AghoNe00,rec_air_yds,-1,,,,,
player,201809300oti,phi,AghoNe00,rec_air_yds_per_rec,-0.2,,,,,
player,201809300oti,phi,AghoNe00,rec_yac,23,,,,,
player,201809300oti,phi,AghoNe00,rec_yac_per_rec,4.6,,,,,
player,201809300oti,phi,AghoNe00,rec_broken_tackles,0,,,,,
player,201809300oti,phi,AghoNe00,rec_broken_tackles_per_rec,,,,,,
player,201809300oti,phi,AghoNe00,rec_drops,2,,,,,
player,201809300oti,phi,AghoNe00,rec_drop_pct,16.7,,,,,
player,201809300oti,phi,AjayJa00,targets,4,,,,,
player,201809300oti,phi,AjayJa00,rec,3,,,,,
player,201809300oti,phi,AjayJa00,rec_yds,11,,,,,
player,201809300oti,phi,AjayJa00,rec_first_down,1,,,,,
player,201809300oti,phi,AjayJa00,rec_air_yds,-5,,,,,
player,201809300oti,phi,AjayJa00,rec_air_yds_per_rec,-1.7,,,,,
player,201809300oti,phi,AjayJa00,rec_yac,16,,,,,
player,201809300oti,phi,AjayJa00,rec_yac_per_rec,5.3,,,,,
player,201809300oti,phi,AjayJa00,rec_broken_tackles,0,,,,,
player,201809300oti,phi,AjayJa00,rec_broken_tackles_per_rec,,,,,,
player,201809300oti,phi,AjayJa00,rec_drops,0,,,,,
player,201809300oti,phi,AjayJa00,rec_drop_pct,0.0,,,,,
player,201809300oti,phi,SmalWe00,targets,5,,,,,
player,201809300oti,phi,SmalWe00,rec,3,,,,,
player,201809300oti,phi,SmalWe00,rec_yds,15,,,,,
player,201809300oti,phi,SmalWe00,rec_first_down,1,,,,,
player,201809300oti,phi,SmalWe00,rec_air_yds,2,,,,,
player,201809300oti,phi,SmalWe00,rec_air_yds_per_rec,0.7,,,,,
player,201809300oti,phi,SmalWe00,rec_yac,13,,,,,
player,201809300oti,phi,SmalWe00,rec_yac_per_rec,4.3,,,,,
player,201809300oti,phi,SmalWe00,rec_broken_tackles,0,,,,,
player,201809300oti,phi,SmalWe00,rec_broken_tackles_per_rec,,,,,,
player,201809300oti,phi,SmalWe00,rec_drops,1,,,,,
player,201809300oti,phi,SmalWe00,rec_drop_pct,20.0,,,,,
player,201809300oti,phi,GoedDa00,targets,2,,,,,
player,201809300oti,phi,GoedDa00,rec,2,,,,,
player,201809300oti,phi,GoedDa00,rec_yds,13,,,,,
player,201809300oti,phi,GoedDa00,rec_first_down,,,,,,
player,201809300oti,phi,GoedDa00,rec_air_yds,4,,,,,
player,201809300oti,phi,GoedDa00,rec_air_yds_per_rec,2.0,,,,,
player,201809300oti,phi,GoedDa00,rec_yac,9,,,,,
player,201809300oti,phi,GoedDa00,rec_yac_per_rec,4.5,,,,,
player,201809300oti,phi,GoedDa00,rec_broken_tackles,0,,,,,
player,201809300oti,phi,GoedDa00,rec_broken_tackles_per_rec,,,,,,
player,201809300oti,phi,GoedDa00,rec_drops,0,,,,,
player,201809300oti,phi,GoedDa00,rec_drop_pct,0.0,,,,,
player,201809300oti,phi,AikeKa00,targets,1,,,,,
player,201809300oti,phi,AikeKa00,rec,1,,,,,
player,201809300oti,phi,AikeKa00,rec_yds,14,,,,,
player,201809300oti,phi,AikeKa00,rec_first_down,1,,,,,
player,201809300oti,phi,AikeKa00,rec_air_yds,14,,,,,
player,201809300oti,phi,AikeKa00,rec_air_yds_per_rec,14.0,,,,,
player,201809300oti,phi,AikeKa00,rec_yac,0,,,,,
player,201809300oti,phi,AikeKa00,rec_yac_per_rec,0.0,,,,,
player,201809300oti,phi,AikeKa00,rec_broken_tackles,0,,,,,
player,201809300oti,phi,AikeKa00,rec_broken_tackles_per_rec,,,,,,
player,201809300oti,phi,AikeKa00,rec_drops,0,,,,,
player,201809300oti,phi,AikeKa00,rec_drop_pct,0.0,,,,,
player,201809300oti,phi,MattJo00,targets,3,,,,,
player,201809300oti,phi,MattJo00,rec,1,,,,,
player,201809300oti,phi,MattJo00,rec_yds,56,,,,,
player,201809300oti,phi,MattJo00,rec_first_down,1,,,,,
player,201809300oti,phi,MattJo00,rec_air_yds,35,,,,,
player,201809300oti,phi,MattJo00,rec_air_yds_per_rec,35.0,,,,,
player,201809300oti,phi,MattJo00,rec_yac,21,,,,,
player,201809300oti,phi,MattJo00,rec_yac_per_rec,21.0,,,,,
player,201809300oti,phi,MattJo00,rec_broken_tackles,0,,,,,
player,201809300oti,phi,MattJo00,rec_broken_tackles_per_rec,,,,,,
player,201809300oti,phi,MattJo00,rec_drops,1,,,,,
player,201809300oti,phi,MattJo00,rec_drop_pct,33.3,,,,,
player,201809300oti,oti,DaviCo03,targets,15,,,,,
player,201809300oti,oti,DaviCo03,rec,9,,,,,
player,201809300oti,oti,DaviCo03,rec_yds,161,,,,,
player,201809300oti,oti,DaviCo03,rec_first_down,7,,,,,
player,201809300oti,oti,DaviCo03,rec_air_yds,113,,,,,
player,201809300oti,oti,DaviCo03,rec_air_yds_per_rec,12.6,,,,,
player,201809300oti,oti,DaviCo03,rec_yac,48,,,,,
player,201809300oti,oti,DaviCo03,rec_yac_per_rec,5.3,,,,,
player,201809300oti,oti,DaviCo03,rec_broken_tackles,0,,,,,
player,201809300oti,oti,DaviCo03,rec_broken_tackles_per_rec,,,,,,
player,201809300oti,oti,DaviCo03,rec_drops,1,,,,,
player,201809300oti,oti,DaviCo03,rec_drop_pct,6.7,,,,,
player,201809300oti,oti,LewiDi00,targets,9,,,,,
player,201809300oti,oti,LewiDi00,rec,9,,,,,
player,201809300oti,oti,LewiDi00,rec_yds,66,,,,,
player,201809300oti,oti,LewiDi00,rec_first_down,2,,,,,
player,201809300oti,oti,LewiDi00,rec_air_yds,8,,,,,
player,201809300oti,oti,LewiDi00,rec_air_yds_per_rec,0.9,,,,,
player,201809300oti,oti,LewiDi00,rec_yac,58,,,,,
player,201809300oti,oti,LewiDi00,rec_yac_per_rec,6.4,,,,,
player,201809300oti,oti,LewiDi00,rec_broken_tackles,2,,,,,
player,201809300oti,oti,LewiDi00,rec_broken_tackles_per_rec,4.5,,,,,
player,201809300oti,oti,LewiDi00,rec_drops,0,,,,,
player,201809300oti,oti,LewiDi00,rec_drop_pct,0.0,,,,,
player,201809300oti,oti,TaylTa00,targets,9,,,,,
player,201809300oti,oti,TaylTa00,rec,7,,,,,
player,201809300oti,oti,TaylTa00,rec_yds,77,,,,,
player,201809300oti,oti,TaylTa00,rec_first_down,4,,,,,
player,201809300oti,oti,TaylTa00,rec_air_yds,46,,,,,
player,201809300oti,oti,TaylTa00,rec_air_yds_per_rec,6.6,,,,,
player,201809300oti,oti,TaylTa00,rec_yac,31,,,,,
player,201809300oti,oti,TaylTa00,rec_yac_per_rec,4.4,,,,,
player,201809300oti,oti,TaylTa00,rec_broken_tackles,0,,,,,
player,201809300oti,oti,TaylTa00,rec_broken_tackles_per_rec,,,,,,
player,201809300oti,oti,TaylTa00,rec_drops,0,,,,,
player,201809300oti,oti,TaylTa00,rec_drop_pct,0.0,,,,,
player,201809300oti,oti,SharTa00,targets,3,,,,,
player,201809300oti,oti,SharTa00,rec,2,,,,,
player,201809300oti,oti,SharTa00,rec_yds,27,,,,,
player,201809300oti,oti,SharTa00,rec_first_down,2,,,,,
player,201809300oti,oti,SharTa00,rec_air_yds,24,,,,,
player,201809300oti,oti,SharTa00,rec_air_yds_per_rec,12.0,,,,,
player,201809300oti,oti,SharTa00,rec_yac,3,,,,,
player,201809300oti,oti,SharTa00,rec_yac_per_rec,1.5,,,,,
player,201809300oti,oti,SharTa00,rec_broken_tackles,0,,,,,
player,201809300oti,oti,SharTa00,rec_broken_tackles_per_rec,,,,,,
player,201809300oti,oti,SharTa00,rec_drops,0,,,,,
player,201809300oti,oti,SharTa00,rec_drop_pct,0.0,,,,,
player,201809300oti,oti,HenrDe00,targets,2,,,,,
player,201809300oti,oti,HenrDe00,rec,2,,,,,
player,201809300oti,oti,HenrDe00,rec_yds,7,,,,,
player,201809300oti,oti,HenrDe00,rec_first_down,1,,,,,
player,201809300oti,oti,HenrDe00,rec_air_yds,-12,,,,,
player,201809300oti,oti,HenrDe00,rec_air_yds_per_rec,-6.0,,,,,
player,201809300oti,oti,HenrDe00,rec_yac,19,,,,,
player,201809300oti,oti,HenrDe00,rec_yac_per_rec,9.5,,,,,
player,201809300oti,oti,HenrDe00,rec_broken_tackles,0,,,,,
player,201809300oti,oti,HenrDe00,rec_broken_tackles_per_rec,,,,,,
player,201809300oti,oti,HenrDe00,rec_drops,0,,,,,
player,201809300oti,oti,HenrDe00,rec_drop_pct,0.0,,,,,
player,201809300oti,oti,JennDa00,targets,2,,,,,
player,201809300oti,oti,JennDa00,rec,1,,,,,
player,201809300oti,oti,JennDa00,rec_yds,6,,,,,
player,201809300oti,oti,JennDa00,rec_first_down,,,,,,
player,201809300oti,oti,JennDa00,rec_air_yds,-4,,,,,
player,201809300oti,oti,JennDa00,rec_air_yds_per_rec,-4.0,,,,,
player,201809300oti,oti,JennDa00,rec_yac,10,,,,,
player,201809300oti,oti,JennDa00,rec_yac_per_rec,10.0,,,,,
player,201809300oti,oti,JennDa00,rec_broken_tackles,0,,,,,
player,201809300oti,oti,JennDa00,rec_broken_tackles_per_rec,,,,,,
player,201809300oti,oti,JennDa00,rec_drops,1,,,,,
player,201809300oti,oti,JennDa00,rec_drop_pct,50.0,,,,,
player,201809300oti,oti,SmitJo01,targets,2,,,,,
player,201809300oti,oti,SmitJo01,rec,0,,,,,
player,201809300oti,oti,SmitJo01,rec_yds,0,,,,,
player,201809300oti,oti,SmitJo01,rec_first_down,,,,,,
player,201809300oti,oti,SmitJo01,rec_air_yds,0,,,,,
player,201809300oti,oti,SmitJo01,rec_air_yds_per_rec,,,,,,
player,201809300oti,oti,SmitJo01,rec_yac,0,,,,,
player,201809300oti,oti,SmitJo01,rec_yac_per_rec,,,,,,
player,201809300oti,oti,SmitJo01,rec_broken_tackles,0,,,,,
player,201809300oti,oti,SmitJo01,rec_broken_tackles_per_rec,,,,,,
player,201809300oti,oti,SmitJo01,rec_drops,1,,,,,
player,201809300oti,oti,SmitJo01,rec_drop_pct,50.0,,,,,
player,201809300oti,oti,LewaTa00,pos,T,,,,,
player,201809300oti,oti,LewaTa00,offense,71,,,,,
player,201809300oti,oti,LewaTa00,off_pct,100%,,,,,
player,201809300oti,oti,LewaTa00,defense,0,,,,,
player,201809300oti,oti,LewaTa00,def_pct,0%,,,,,
player,201809300oti,oti,LewaTa00,special_teams,4,,,,,
player,201809300oti,oti,LewaTa00,st_pct,13%,,,,,
player,201809300oti,oti,KlinJo01,pos,G,,,,,
player,201809300oti,oti,KlinJo01,offense,71,,,,,
player,201809300oti,oti,KlinJo01,off_pct,100%,,,,,
player,201809300oti,oti,KlinJo01,defense,0,,,,,
player,201809300oti,oti,KlinJo01,def_pct,0%,,,,,
player,201809300oti,oti,KlinJo01,special_teams,4,,,,,
player,201809300oti,oti,KlinJo01,st_pct,13%,,,,,
player,201809300oti,oti,SpaiQu00,pos,G,,,,,
player,201809300oti,oti,SpaiQu00,offense,71,,,,,
player,201809300oti,oti,SpaiQu00,off_pct,100%,,,,,
player,201809300oti,oti,SpaiQu00,defense,0,,,,,
player,201809300oti,oti,SpaiQu00,def_pct,0%,,,,,
player,201809300oti,oti,SpaiQu00,special_teams,4,,,,,
player,201809300oti,oti,SpaiQu00,st_pct,13%,,,,,
player,201809300oti,oti,ConkJa00,pos,T,,,,,
player,201809300oti,oti,ConkJa00,offense,71,,,,,
player,201809300oti,oti,ConkJa00,off_pct,100%,,,,,
player,201809300oti,oti,ConkJa00,defense,0,,,,,
player,201809300oti,oti,ConkJa00,def_pct,0%,,,,,
player,201809300oti,oti,ConkJa00,special_teams,4,,,,,
player,201809300oti,oti,ConkJa00,st_pct,13%,,,,,
player,201809300oti,oti,JoneBe01,pos,C,,,,,
player,201809300oti,oti,JoneBe01,offense,71,,,,,
player,201809300oti,oti,JoneBe01,off_pct,100%,,,,,
player,201809300oti,oti,JoneBe01,defense,0,,,,,
player,201809300oti,oti,JoneBe01,def_pct,0%,,,,,
player,201809300oti,oti,JoneBe01,special_teams,0,,,,,
player,201809300oti,oti,JoneBe01,st_pct,0%,,,,,
player,201809300oti,oti,MariMa01,pos,QB,,,,,
player,201809300oti,oti,MariMa01,offense,71,,,,,
player,201809300oti,oti,MariMa01,off_pct,100%,,,,,
player,201809300oti,oti,MariMa01,defense,0,,,,,
player,201809300oti,oti,MariMa01,def_pct,0%,,,,,
player,201809300oti,oti,MariMa01,special_teams,0,,,,,
player,201809300oti,oti,MariMa01,st_pct,0%,,,,,
player,201809300oti,oti,SmitJo01,pos,TE,,,,,
player,201809300oti,oti,SmitJo01,offense,69,,,,,
player,201809300oti,oti,SmitJo01,off_pct,97%,,,,,
player,201809300oti,oti,SmitJo01,defense,0,,,,,
player,201809300oti,oti,SmitJo01,def_pct,0%,,,,,
player,201809300oti,oti,SmitJo01,special_teams,0,,,,,
player,201809300oti,oti,SmitJo01,st_pct,0%,,,,,
player,201809300oti,oti,DaviCo03,pos,WR,,,,,
player,201809300oti,oti,DaviCo03,offense,60,,,,,
player,201809300oti,oti,DaviCo03,off_pct,85%,,,,,
player,201809300oti,oti,DaviCo03,defense,0,,,,,
player,201809300oti,oti,DaviCo03,def_pct,0%,,,,,
player,201809300oti,oti,DaviCo03,special_teams,0,,,,,
player,201809300oti,oti,DaviCo03,st_pct,0%,,,,,
player,201809300oti,oti,LewiDi00,pos,RB,,,,,
player,201809300oti,oti,LewiDi00,offense,48,,,,,
player,201809300oti,oti,LewiDi00,off_pct,68%,,,,,
player,201809300oti,oti,LewiDi00,defense,0,,,,,
player,201809300oti,oti,LewiDi00,def_pct,0%,,,,,
player,201809300oti,oti,LewiDi00,special_teams,0,,,,,
player,201809300oti,oti,LewiDi00,st_pct,0%,,,,,
player,201809300oti,oti,TaylTa00,pos,WR,,,,,
player,201809300oti,oti,TaylTa00,offense,45,,,,,
player,201809300oti,oti,TaylTa00,off_pct,63%,,,,,
player,201809300oti,oti,TaylTa00,defense,0,,,,,
player,201809300oti,oti,TaylTa00,def_pct,0%,,,,,
player,201809300oti,oti,TaylTa00,special_teams,1,,,,,
player,201809300oti,oti,TaylTa00,st_pct,3%,,,,,
player,201809300oti,oti,SharTa00,pos,WR,,,,,
player,201809300oti,oti,SharTa00,offense,31,,,,,
player,201809300oti,oti,SharTa00,off_pct,44%,,,,,
player,201809300oti,oti,SharTa00,defense,0,,,,,
player,201809300oti,oti,SharTa00,def_pct,0%,,,,,
player,201809300oti,oti,SharTa00,special_teams,3,,,,,
player,201809300oti,oti,SharTa00,st_pct,10%,,,,,
player,201809300oti,oti,WillNi02,pos,WR,,,,,
player,201809300oti,oti,WillNi02,offense,30,,,,,
player,201809300oti,oti,WillNi02,off_pct,42%,,,,,
player,201809300oti,oti,WillNi02,defense,0,,,,,
player,201809300oti,oti,WillNi02,def_pct,0%,,,,,
player,201809300oti,oti,WillNi02,special_teams,10,,,,,
player,201809300oti,oti,WillNi02,st_pct,32%,,,,,
player,201809300oti,oti,HenrDe00,pos,RB,,,,,
player,201809300oti,oti,HenrDe00,offense,28,,,,,
player,201809300oti,oti,HenrDe00,off_pct,39%,,,,,
player,201809300oti,oti,HenrDe00,defense,0,,,,,
player,201809300oti,oti,HenrDe00,def_pct,0%,,,,,
player,201809300oti,oti,HenrDe00,special_teams,0,,,,,
player,201809300oti,oti,HenrDe00,st_pct,0%,,,,,
player,201809300oti,oti,StocLu00,pos,TE,,,,,
player,201809300oti,oti,StocLu00,offense,25,,,,,
player,201809300oti,oti,StocLu00,off_pct,35%,,,,,
player,201809300oti,oti,StocLu00,defense,0,,,,,
player,201809300oti,oti,StocLu00,def_pct,0%,,,,,
player,201809300oti,oti,StocLu00,special_teams,14,,,,,
player,201809300oti,oti,StocLu00,st_pct,45%,,,,,
player,201809300oti,oti,JennDa00,pos,WR,,,,,
player,201809300oti,oti,JennDa00,offense,16,,,,,
player,201809300oti,oti,JennDa00,off_pct,23%,,,,,
player,201809300oti,oti,JennDa00,defense,0,,,,,
player,201809300oti,oti,JennDa00,def_pct,0%,,,,,
player,201809300oti,oti,JennDa00,special_teams,13,,,,,
player,201809300oti,oti,JennDa00,st_pct,42%,,,,,
player,201809300oti,oti,PruiMy00,pos,TE,,,,,
player,201809300oti,oti,PruiMy00,offense,3,,,,,
player,201809300oti,oti,PruiMy00,off_pct,4%,,,,,
player,201809300oti,oti,PruiMy00,defense,0,,,,,
player,201809300oti,oti,PruiMy00,def_pct,0%,,,,,
player,201809300oti,oti,PruiMy00,special_teams,5,,,,,
player,201809300oti,oti,PruiMy00,st_pct,16%,,,,,
player,201809300oti,oti,ButlMa01,pos,CB,,,,,
player,201809300oti,oti,ButlMa01,offense,0,,,,,
player,201809300oti,oti,ButlMa01,off_pct,0%,,,,,
player,201809300oti,oti,ButlMa01,defense,78,,,,,
player,201809300oti,oti,ButlMa01,def_pct,100%,,,,,
player,201809300oti,oti,ButlMa01,special_teams,11,,,,,
player,201809300oti,oti,ButlMa01,st_pct,35%,,,,,
player,201809300oti,oti,ByarKe01,pos,FS,,,,,
player,201809300oti,oti,ByarKe01,offense,0,,,,,
player,201809300oti,oti,ByarKe01,off_pct,0%,,,,,
player,201809300oti,oti,ByarKe01,defense,78,,,,,
player,201809300oti,oti,ByarKe01,def_pct,100%,,,,,
player,201809300oti,oti,ByarKe01,special_teams,7,,,,,
