game,2018,11,20181115,201811150sea,gnb,"Green Bay Packers",24,sea,"Seattle Seahawks",27
player,201811150sea,gnb,BurkOr00,st_pct,68%,,,,,
player,201811150sea,gnb,CarsTr01,pos,RB,,,,,
player,201811150sea,gnb,CarsTr01,offense,0,,,,,
player,201811150sea,gnb,CarsTr01,off_pct,0%,,,,,
player,201811150sea,gnb,CarsTr01,defense,0,,,,,
player,201811150sea,gnb,CarsTr01,def_pct,0%,,,,,
player,201811150sea,gnb,CarsTr01,special_teams,19,,,,,
player,201811150sea,gnb,CarsTr01,st_pct,61%,,,,,
player,201811150sea,gnb,ToomKo00,pos,LB,,,,,
player,201811150sea,gnb,ToomKo00,offense,0,,,,,
player,201811150sea,gnb,ToomKo00,off_pct,0%,,,,,
player,201811150sea,gnb,ToomKo00,defense,0,,,,,
player,201811150sea,gnb,ToomKo00,def_pct,0%,,,,,
player,201811150sea,gnb,ToomKo00,special_teams,15,,,,,
player,201811150sea,gnb,ToomKo00,st_pct,48%,,,,,
player,201811150sea,gnb,MoorJM00,pos,WR,,,,,
player,201811150sea,gnb,MoorJM00,offense,0,,,,,
player,201811150sea,gnb,MoorJM00,off_pct,0%,,,,,
player,201811150sea,gnb,MoorJM00,defense,0,,,,,
player,201811150sea,gnb,MoorJM00,def_pct,0%,,,,,
player,201811150sea,gnb,MoorJM00,special_teams,15,,,,,
player,201811150sea,gnb,MoorJM00,st_pct,48%,,,,,
player,201811150sea,gnb,ScotJK00,pos,P,,,,,
player,201811150sea,gnb,ScotJK00,offense,0,,,,,
player,201811150sea,gnb,ScotJK00,off_pct,0%,,,,,
player,201811150sea,gnb,ScotJK00,defense,0,,,,,
player,201811150sea,gnb,ScotJK00,def_pct,0%,,,,,
player,201811150sea,gnb,ScotJK00,special_teams,11,,,,,
player,201811150sea,gnb,ScotJK00,st_pct,35%,,,,,
player,201811150sea,gnb,BradHu00,pos,LS,,,,,
player,201811150sea,gnb,BradHu00,offense,0,,,,,
player,201811150sea,gnb,BradHu00,off_pct,0%,,,,,
player,201811150sea,gnb,BradHu00,defense,0,,,,,
player,201811150sea,gnb,BradHu00,def_pct,0%,,,,,
player,201811150sea,gnb,BradHu00,special_teams,11,,,,,
player,201811150sea,gnb,BradHu00,st_pct,35%,,,,,
player,201811150sea,gnb,CrosMa20,pos,K,,,,,
player,201811150sea,gnb,CrosMa20,offense,0,,,,,
player,201811150sea,gnb,CrosMa20,off_pct,0%,,,,,
player,201811150sea,gnb,CrosMa20,defense,0,,,,,
player,201811150sea,gnb,CrosMa20,def_pct,0%,,,,,
player,201811150sea,gnb,CrosMa20,special_teams,10,,,,,
player,201811150sea,gnb,CrosMa20,st_pct,32%,,,,,
player,201811150sea,gnb,RedmWi00,pos,CB,,,,,
player,201811150sea,gnb,RedmWi00,offense,0,,,,,
player,201811150sea,gnb,RedmWi00,off_pct,0%,,,,,
player,201811150sea,gnb,RedmWi00,defense,0,,,,,
player,201811150sea,gnb,RedmWi00,def_pct,0%,,,,,
player,201811150sea,gnb,RedmWi00,special_teams,9,,,,,
player,201811150sea,gnb,RedmWi00,st_pct,29%,,,,,
player,201811150sea,gnb,SpriJa00,pos,T,,,,,
player,201811150sea,gnb,SpriJa00,offense,0,,,,,
player,201811150sea,gnb,SpriJa00,off_pct,0%,,,,,
player,201811150sea,gnb,SpriJa00,defense,0,,,,,
player,201811150sea,gnb,SpriJa00,def_pct,0%,,,,,
player,201811150sea,gnb,SpriJa00,special_teams,5,,,,,
player,201811150sea,gnb,SpriJa00,st_pct,16%,,,,,
player,201811150sea,gnb,McCrJu00,pos,G,,,,,
player,201811150sea,gnb,McCrJu00,offense,0,,,,,
player,201811150sea,gnb,McCrJu00,off_pct,0%,,,,,
player,201811150sea,gnb,McCrJu00,defense,0,,,,,
player,201811150sea,gnb,McCrJu00,def_pct,0%,,,,,
player,201811150sea,gnb,McCrJu00,special_teams,5,,,,,
player,201811150sea,gnb,McCrJu00,st_pct,16%,,,,,
