game,2018,3,20180923,201809230htx,nyg,"New York Giants",27,htx,"Houston Texans",22
player,201809230htx,htx,ThomJo05,rec_yds,53,,,,,
player,201809230htx,htx,ThomJo05,rec_first_down,2,,,,,
player,201809230htx,htx,ThomJo05,rec_air_yds,15,,,,,
player,201809230htx,htx,ThomJo05,rec_air_yds_per_rec,7.5,,,,,
player,201809230htx,htx,ThomJo05,rec_yac,38,,,,,
player,201809230htx,htx,ThomJo05,rec_yac_per_rec,19.0,,,,,
player,201809230htx,htx,ThomJo05,rec_broken_tackles,0,,,,,
player,201809230htx,htx,ThomJo05,rec_broken_tackles_per_rec,,,,,,
player,201809230htx,htx,ThomJo05,rec_drops,0,,,,,
player,201809230htx,htx,ThomJo05,rec_drop_pct,0.0,,,,,
player,201809230htx,htx,ElliBr00,targets,1,,,,,
player,201809230htx,htx,ElliBr00,rec,1,,,,,
player,201809230htx,htx,ElliBr00,rec_yds,10,,,,,
player,201809230htx,htx,ElliBr00,rec_first_down,1,,,,,
player,201809230htx,htx,ElliBr00,rec_air_yds,10,,,,,
player,201809230htx,htx,ElliBr00,rec_air_yds_per_rec,10.0,,,,,
player,201809230htx,htx,ElliBr00,rec_yac,0,,,,,
player,201809230htx,htx,ElliBr00,rec_yac_per_rec,0.0,,,,,
player,201809230htx,htx,ElliBr00,rec_broken_tackles,0,,,,,
player,201809230htx,htx,ElliBr00,rec_broken_tackles_per_rec,,,,,,
player,201809230htx,htx,ElliBr00,rec_drops,0,,,,,
player,201809230htx,htx,ElliBr00,rec_drop_pct,0.0,,,,,
player,201809230htx,htx,BlueAl00,targets,1,,,,,
player,201809230htx,htx,BlueAl00,rec,1,,,,,
player,201809230htx,htx,BlueAl00,rec_yds,4,,,,,
player,201809230htx,htx,BlueAl00,rec_first_down,,,,,,
player,201809230htx,htx,BlueAl00,rec_air_yds,-3,,,,,
player,201809230htx,htx,BlueAl00,rec_air_yds_per_rec,-3.0,,,,,
player,201809230htx,htx,BlueAl00,rec_yac,7,,,,,
player,201809230htx,htx,BlueAl00,rec_yac_per_rec,7.0,,,,,
player,201809230htx,htx,BlueAl00,rec_broken_tackles,0,,,,,
player,201809230htx,htx,BlueAl00,rec_broken_tackles_per_rec,,,,,,
player,201809230htx,htx,BlueAl00,rec_drops,0,,,,,
player,201809230htx,htx,BlueAl00,rec_drop_pct,0.0,,,,,
player,201809230htx,htx,SmitVy00,targets,2,,,,,
player,201809230htx,htx,SmitVy00,rec,1,,,,,
player,201809230htx,htx,SmitVy00,rec_yds,28,,,,,
player,201809230htx,htx,SmitVy00,rec_first_down,1,,,,,
player,201809230htx,htx,SmitVy00,rec_air_yds,27,,,,,
player,201809230htx,htx,SmitVy00,rec_air_yds_per_rec,27.0,,,,,
player,201809230htx,htx,SmitVy00,rec_yac,1,,,,,
player,201809230htx,htx,SmitVy00,rec_yac_per_rec,1.0,,,,,
player,201809230htx,htx,SmitVy00,rec_broken_tackles,0,,,,,
player,201809230htx,htx,SmitVy00,rec_broken_tackles_per_rec,,,,,,
player,201809230htx,htx,SmitVy00,rec_drops,0,,,,,
player,201809230htx,htx,SmitVy00,rec_drop_pct,0.0,,,,,
player,201809230htx,htx,AkinJo00,targets,1,,,,,
player,201809230htx,htx,AkinJo00,rec,1,,,,,
player,201809230htx,htx,AkinJo00,rec_yds,18,,,,,
player,201809230htx,htx,AkinJo00,rec_first_down,1,,,,,
player,201809230htx,htx,AkinJo00,rec_air_yds,1,,,,,
player,201809230htx,htx,AkinJo00,rec_air_yds_per_rec,1.0,,,,,
player,201809230htx,htx,AkinJo00,rec_yac,17,,,,,
player,201809230htx,htx,AkinJo00,rec_yac_per_rec,17.0,,,,,
player,201809230htx,htx,AkinJo00,rec_broken_tackles,1,,,,,
player,201809230htx,htx,AkinJo00,rec_broken_tackles_per_rec,1.0,,,,,
player,201809230htx,htx,AkinJo00,rec_drops,0,,,,,
player,201809230htx,htx,AkinJo00,rec_drop_pct,0.0,,,,,
player,201809230htx,htx,DaveJu00,pos,T,,,,,
player,201809230htx,htx,DaveJu00,offense,68,,,,,
player,201809230htx,htx,DaveJu00,off_pct,100%,,,,,
player,201809230htx,htx,DaveJu00,defense,0,,,,,
player,201809230htx,htx,DaveJu00,def_pct,0%,,,,,
player,201809230htx,htx,DaveJu00,special_teams,4,,,,,
player,201809230htx,htx,DaveJu00,st_pct,15%,,,,,
player,201809230htx,htx,FultZa00,pos,G,,,,,
player,201809230htx,htx,FultZa00,offense,68,,,,,
player,201809230htx,htx,FultZa00,off_pct,100%,,,,,
player,201809230htx,htx,FultZa00,defense,0,,,,,
player,201809230htx,htx,FultZa00,def_pct,0%,,,,,
player,201809230htx,htx,FultZa00,special_teams,4,,,,,
player,201809230htx,htx,FultZa00,st_pct,15%,,,,,
player,201809230htx,htx,MancGr00,pos,C,,,,,
player,201809230htx,htx,MancGr00,offense,68,,,,,
player,201809230htx,htx,MancGr00,off_pct,100%,,,,,
player,201809230htx,htx,MancGr00,defense,0,,,,,
player,201809230htx,htx,MancGr00,def_pct,0%,,,,,
player,201809230htx,htx,MancGr00,special_teams,4,,,,,
player,201809230htx,htx,MancGr00,st_pct,15%,,,,,
player,201809230htx,htx,MartNi00,pos,C,,,,,
player,201809230htx,htx,MartNi00,offense,68,,,,,
player,201809230htx,htx,MartNi00,off_pct,100%,,,,,
player,201809230htx,htx,MartNi00,defense,0,,,,,
player,201809230htx,htx,MartNi00,def_pct,0%,,,,,
player,201809230htx,htx,MartNi00,special_teams,4,,,,,
player,201809230htx,htx,MartNi00,st_pct,15%,,,,,
player,201809230htx,htx,RankMa00,pos,T,,,,,
player,201809230htx,htx,RankMa00,offense,68,,,,,
player,201809230htx,htx,RankMa00,off_pct,100%,,,,,
player,201809230htx,htx,RankMa00,defense,0,,,,,
player,201809230htx,htx,RankMa00,def_pct,0%,,,,,
player,201809230htx,htx,RankMa00,special_teams,4,,,,,
player,201809230htx,htx,RankMa00,st_pct,15%,,,,,
player,201809230htx,htx,HopkDe00,pos,WR,,,,,
player,201809230htx,htx,HopkDe00,offense,68,,,,,
player,201809230htx,htx,HopkDe00,off_pct,100%,,,,,
player,201809230htx,htx,HopkDe00,defense,0,,,,,
player,201809230htx,htx,HopkDe00,def_pct,0%,,,,,
player,201809230htx,htx,HopkDe00,special_teams,0,,,,,
player,201809230htx,htx,HopkDe00,st_pct,0%,,,,,
player,201809230htx,htx,WatsDe00,pos,QB,,,,,
player,201809230htx,htx,WatsDe00,offense,68,,,,,
player,201809230htx,htx,WatsDe00,off_pct,100%,,,,,
player,201809230htx,htx,WatsDe00,defense,0,,,,,
player,201809230htx,htx,WatsDe00,def_pct,0%,,,,,
player,201809230htx,htx,WatsDe00,special_teams,0,,,,,
player,201809230htx,htx,WatsDe00,st_pct,0%,,,,,
player,201809230htx,htx,FullWi01,pos,WR,,,,,
player,201809230htx,htx,FullWi01,offense,68,,,,,
player,201809230htx,htx,FullWi01,off_pct,100%,,,,,
player,201809230htx,htx,FullWi01,defense,0,,,,,
player,201809230htx,htx,FullWi01,def_pct,0%,,,,,
player,201809230htx,htx,FullWi01,special_teams,0,,,,,
player,201809230htx,htx,FullWi01,st_pct,0%,,,,,
player,201809230htx,htx,GrifRy00,pos,TE,,,,,
player,201809230htx,htx,GrifRy00,offense,52,,,,,
player,201809230htx,htx,GrifRy00,off_pct,76%,,,,,
player,201809230htx,htx,GrifRy00,defense,0,,,,,
player,201809230htx,htx,GrifRy00,def_pct,0%,,,,,
player,201809230htx,htx,GrifRy00,special_teams,10,,,,,
player,201809230htx,htx,GrifRy00,st_pct,37%,,,,,
player,201809230htx,htx,MillLa01,pos,RB,,,,,
player,201809230htx,htx,MillLa01,offense,52,,,,,
player,201809230htx,htx,MillLa01,off_pct,76%,,,,,
player,201809230htx,htx,MillLa01,defense,0,,,,,
player,201809230htx,htx,MillLa01,def_pct,0%,,,,,
player,201809230htx,htx,MillLa01,special_teams,0,,,,,
player,201809230htx,htx,MillLa01,st_pct,0%,,,,,
player,201809230htx,htx,SmitVy00,pos,WR,,,,,
player,201809230htx,htx,SmitVy00,offense,41,,,,,
player,201809230htx,htx,SmitVy00,off_pct,60%,,,,,
player,201809230htx,htx,SmitVy00,defense,0,,,,,
player,201809230htx,htx,SmitVy00,def_pct,0%,,,,,
player,201809230htx,htx,SmitVy00,special_teams,0,,,,,
player,201809230htx,htx,SmitVy00,st_pct,0%,,,,,
player,201809230htx,htx,AkinJo00,pos,TE,,,,,
player,201809230htx,htx,AkinJo00,offense,25,,,,,
player,201809230htx,htx,AkinJo00,off_pct,37%,,,,,
player,201809230htx,htx,AkinJo00,defense,0,,,,,
player,201809230htx,htx,AkinJo00,def_pct,0%,,,,,
player,201809230htx,htx,AkinJo00,special_teams,6,,,,,
player,201809230htx,htx,AkinJo00,st_pct,22%,,,,,
player,201809230htx,htx,BlueAl00,pos,RB,,,,,
player,201809230htx,htx,BlueAl00,offense,16,,,,,
player,201809230htx,htx,BlueAl00,off_pct,24%,,,,,
player,201809230htx,htx,BlueAl00,defense,0,,,,,
player,201809230htx,htx,BlueAl00,def_pct,0%,,,,,
player,201809230htx,htx,BlueAl00,special_teams,18,,,,,
player,201809230htx,htx,BlueAl00,st_pct,67%,,,,,
player,201809230htx,htx,ThomJo05,pos,TE,,,,,
player,201809230htx,htx,ThomJo05,offense,15,,,,,
player,201809230htx,htx,ThomJo05,off_pct,22%,,,,,
player,201809230htx,htx,ThomJo05,defense,0,,,,,
player,201809230htx,htx,ThomJo05,def_pct,0%,,,,,
player,201809230htx,htx,ThomJo05,special_teams,4,,,,,
player,201809230htx,htx,ThomJo05,st_pct,15%,,,,,
player,201809230htx,htx,ElliBr00,pos,WR,,,,,
player,201809230htx,htx,ElliBr00,offense,3,,,,,
player,201809230htx,htx,ElliBr00,off_pct,4%,,,,,
player,201809230htx,htx,ElliBr00,defense,0,,,,,
player,201809230htx,htx,ElliBr00,def_pct,0%,,,,,
player,201809230htx,htx,ElliBr00,special_teams,0,,,,,
player,201809230htx,htx,ElliBr00,st_pct,0%,,,,,
player,201809230htx,htx,MathTy00,pos,FS,,,,,
player,201809230htx,htx,MathTy00,offense,0,,,,,
player,201809230htx,htx,MathTy00,off_pct,0%,,,,,
player,201809230htx,htx,MathTy00,defense,62,,,,,
player,201809230htx,htx,MathTy00,def_pct,100%,,,,,
player,201809230htx,htx,MathTy00,special_teams,0,,,,,
player,201809230htx,htx,MathTy00,st_pct,0%,,,,,
player,201809230htx,htx,JackKa99,pos,CB,,,,,
player,201809230htx,htx,JackKa99,offense,0,,,,,
player,201809230htx,htx,JackKa99,off_pct,0%,,,,,
player,201809230htx,htx,JackKa99,defense,61,,,,,
player,201809230htx,htx,JackKa99,def_pct,98%,,,,,
player,201809230htx,htx,JackKa99,special_teams,0,,,,,
player,201809230htx,htx,JackKa99,st_pct,0%,,,,,
player,201809230htx,htx,JoseJo20,pos,CB,,,,,
player,201809230htx,htx,JoseJo20,offense,0,,,,,
player,201809230htx,htx,JoseJo20,off_pct,0%,,,,,
player,201809230htx,htx,JoseJo20,defense,60,,,,,
player,201809230htx,htx,JoseJo20,def_pct,97%,,,,,
player,201809230htx,htx,JoseJo20,special_teams,5,,,,,
player,201809230htx,htx,JoseJo20,st_pct,19%,,,,,
player,201809230htx,htx,McKiBe00,pos,LB,,,,,
player,201809230htx,htx,McKiBe00,offense,0,,,,,
player,201809230htx,htx,McKiBe00,off_pct,0%,,,,,
player,201809230htx,htx,McKiBe00,defense,54,,,,,
player,201809230htx,htx,McKiBe00,def_pct,87%,,,,,
player,201809230htx,htx,McKiBe00,special_teams,5,,,,,
player,201809230htx,htx,McKiBe00,st_pct,19%,,,,,
player,201809230htx,htx,ColvAa00,pos,CB,,,,,
player,201809230htx,htx,ColvAa00,offense,0,,,,,
player,201809230htx,htx,ColvAa00,off_pct,0%,,,,,
player,201809230htx,htx,ColvAa00,defense,54,,,,,
player,201809230htx,htx,ColvAa00,def_pct,87%,,,,,
player,201809230htx,htx,ColvAa00,special_teams,0,,,,,
player,201809230htx,htx,ColvAa00,st_pct,0%,,,,,
player,201809230htx,htx,ClowJa00,pos,LB,,,,,
player,201809230htx,htx,ClowJa00,offense,0,,,,,
player,201809230htx,htx,ClowJa00,off_pct,0%,,,,,
player,201809230htx,htx,ClowJa00,defense,54,,,,,
player,201809230htx,htx,ClowJa00,def_pct,87%,,,,,
player,201809230htx,htx,ClowJa00,special_teams,0,,,,,
player,201809230htx,htx,ClowJa00,st_pct,0%,,,,,
player,201809230htx,htx,WattJ.00,pos,DE,,,,,
player,201809230htx,htx,WattJ.00,offense,0,,,,,
player,201809230htx,htx,WattJ.00,off_pct,0%,,,,,
player,201809230htx,htx,WattJ.00,defense,52,,,,,
player,201809230htx,htx,WattJ.00,def_pct,84%,,,,,
player,201809230htx,htx,WattJ.00,special_teams,4,,,,,
player,201809230htx,htx,WattJ.00,st_pct,15%,,,,,
player,201809230htx,htx,CunnZa00,pos,LB,,,,,
player,201809230htx,htx,CunnZa00,offense,0,,,,,
player,201809230htx,htx,CunnZa00,off_pct,0%,,,,,
player,201809230htx,htx,CunnZa00,defense,45,,,,,
player,201809230htx,htx,CunnZa00,def_pct,73%,,,,,
player,201809230htx,htx,CunnZa00,special_teams,3,,,,,
player,201809230htx,htx,CunnZa00,st_pct,11%,,,,,
player,201809230htx,htx,MercWh00,pos,LB,,,,,
player,201809230htx,htx,MercWh00,offense,0,,,,,
player,201809230htx,htx,MercWh00,off_pct,0%,,,,,
player,201809230htx,htx,MercWh00,defense,41,,,,,
player,201809230htx,htx,MercWh00,def_pct,66%,,,,,
player,201809230htx,htx,MercWh00,special_teams,5,,,,,
player,201809230htx,htx,MercWh00,st_pct,19%,,,,,
player,201809230htx,htx,WrigSh00,pos,CB,,,,,
player,201809230htx,htx,WrigSh00,offense,0,,,,,
player,201809230htx,htx,WrigSh00,off_pct,0%,,,,,
player,201809230htx,htx,WrigSh00,defense,40,,,,,
player,201809230htx,htx,WrigSh00,def_pct,65%,,,,,
player,201809230htx,htx,WrigSh00,special_teams,4,,,,,
player,201809230htx,htx,WrigSh00,st_pct,15%,,,,,
player,201809230htx,htx,ReadD.00,pos,NT,,,,,
player,201809230htx,htx,ReadD.00,offense,0,,,,,
player,201809230htx,htx,ReadD.00,off_pct,0%,,,,,
player,201809230htx,htx,ReadD.00,defense,39,,,,,
player,201809230htx,htx,ReadD.00,def_pct,63%,,,,,
player,201809230htx,htx,ReadD.00,special_teams,5,,,,,
player,201809230htx,htx,ReadD.00,st_pct,19%,,,,,
player,201809230htx,htx,BlacAn00,pos,DE,,,,,
player,201809230htx,htx,BlacAn00,offense,0,,,,,
player,201809230htx,htx,BlacAn00,off_pct,0%,,,,,
player,201809230htx,htx,BlacAn00,defense,30,,,,,
player,201809230htx,htx,BlacAn00,def_pct,48%,,,,,
player,201809230htx,htx,BlacAn00,special_teams,5,,,,,
player,201809230htx,htx,BlacAn00,st_pct,19%,,,,,
player,201809230htx,htx,CoviCh00,pos,DE,,,,,
player,201809230htx,htx,CoviCh00,offense,0,,,,,
player,201809230htx,htx,CoviCh00,off_pct,0%,,,,,
player,201809230htx,htx,CoviCh00,defense,24,,,,,
player,201809230htx,htx,CoviCh00,def_pct,39%,,,,,
player,201809230htx,htx,CoviCh00,special_teams,5,,,,,
player,201809230htx,htx,CoviCh00,st_pct,19%,,,,,
player,201809230htx,htx,ReidJu00,pos,SS,,,,,
player,201809230htx,htx,ReidJu00,offense,0,,,,,
player,201809230htx,htx,ReidJu00,off_pct,0%,,,,,
player,201809230htx,htx,ReidJu00,defense,21,,,,,
player,201809230htx,htx,ReidJu00,def_pct,34%,,,,,
player,201809230htx,htx,ReidJu00,special_teams,17,,,,,
player,201809230htx,htx,ReidJu00,st_pct,63%,,,,,
player,201809230htx,htx,ColeDy00,pos,LB,,,,,
player,201809230htx,htx,ColeDy00,offense,0,,,,,
player,201809230htx,htx,ColeDy00,off_pct,0%,,,,,
player,201809230htx,htx,ColeDy00,defense,19,,,,,
player,201809230htx,htx,ColeDy00,def_pct,31%,,,,,
player,201809230htx,htx,ColeDy00,special_teams,18,,,,,
player,201809230htx,htx,ColeDy00,st_pct,67%,,,,,
player,201809230htx,htx,DunnBr00,pos,NT,,,,,
player,201809230htx,htx,DunnBr00,offense,0,,,,,
player,201809230htx,htx,DunnBr00,off_pct,0%,,,,,
player,201809230htx,htx,DunnBr00,defense,16,,,,,
player,201809230htx,htx,DunnBr00,def_pct,26%,,,,,
player,201809230htx,htx,DunnBr00,special_teams,1,,,,,
player,201809230htx,htx,DunnBr00,st_pct,4%,,,,,
player,201809230htx,htx,EjioDu00,pos,LB,,,,,
player,201809230htx,htx,EjioDu00,offense,0,,,,,
player,201809230htx,htx,EjioDu00,off_pct,0%,,,,,
player,201809230htx,htx,EjioDu00,defense,9,,,,,
player,201809230htx,htx,EjioDu00,def_pct,15%,,,,,
player,201809230htx,htx,EjioDu00,special_teams,6,,,,,
player,201809230htx,htx,EjioDu00,st_pct,22%,,,,,
player,201809230htx,htx,BadeJo00,pos,CB,,,,,
player,201809230htx,htx,BadeJo00,offense,0,,,,,
player,201809230htx,htx,BadeJo00,off_pct,0%,,,,,
player,201809230htx,htx,BadeJo00,defense,1,,,,,
player,201809230htx,htx,BadeJo00,def_pct,2%,,,,,
player,201809230htx,htx,BadeJo00,special_teams,17,,,,,
player,201809230htx,htx,BadeJo00,st_pct,63%,,,,,
player,201809230htx,htx,MoorA.00,pos,FS,,,,,
player,201809230htx,htx,MoorA.00,offense,0,,,,,
player,201809230htx,htx,MoorA.00,off_pct,0%,,,,,
player,201809230htx,htx,MoorA.00,defense,0,,,,,
player,201809230htx,htx,MoorA.00,def_pct,0%,,,,,
player,201809230htx,htx,MoorA.00,special_teams,23,,,,,
player,201809230htx,htx,MoorA.00,st_pct,85%,,,,,
player,201809230htx,htx,PeteBr00,pos,LB,,,,,
player,201809230htx,htx,PeteBr00,offense,0,,,,,
player,201809230htx,htx,PeteBr00,off_pct,0%,,,,,
player,201809230htx,htx,PeteBr00,defense,0,,,,,
player,201809230htx,htx,PeteBr00,def_pct,0%,,,,,
player,201809230htx,htx,PeteBr00,special_teams,23,,,,,
player,201809230htx,htx,PeteBr00,st_pct,85%,,,,,
player,201809230htx,htx,ScarBr00,pos,LB,,,,,
player,201809230htx,htx,ScarBr00,offense,0,,,,,
player,201809230htx,htx,ScarBr00,off_pct,0%,,,,,
player,201809230htx,htx,ScarBr00,defense,0,,,,,
player,201809230htx,htx,ScarBr00,def_pct,0%,,,,,
player,201809230htx,htx,ScarBr00,special_teams,18,,,,,
player,201809230htx,htx,ScarBr00,st_pct,67%,,,,,
player,201809230htx,htx,WebbJo00,pos,QB,,,,,
player,201809230htx,htx,WebbJo00,offense,0,,,,,
player,201809230htx,htx,WebbJo00,off_pct,0%,,,,,
player,201809230htx,htx,WebbJo00,defense,0,,,,,
player,201809230htx,htx,WebbJo00,def_pct,0%,,,,,
player,201809230htx,htx,WebbJo00,special_teams,18,,,,,
player,201809230htx,htx,WebbJo00,st_pct,67%,,,,,
player,201809230htx,htx,HoweGr00,pos,RB,,,,,
player,201809230htx,htx,HoweGr00,offense,0,,,,,
player,201809230htx,htx,HoweGr00,off_pct,0%,,,,,
player,201809230htx,htx,HoweGr00,defense,0,,,,,
player,201809230htx,htx,HoweGr00,def_pct,0%,,,,,
player,201809230htx,htx,HoweGr00,special_teams,15,,,,,
player,201809230htx,htx,HoweGr00,st_pct,56%,,,,,
player,201809230htx,htx,ErviTy00,pos,RB,,,,,
player,201809230htx,htx,ErviTy00,offense,0,,,,,
player,201809230htx,htx,ErviTy00,off_pct,0%,,,,,
player,201809230htx,htx,ErviTy00,defense,0,,,,,
player,201809230htx,htx,ErviTy00,def_pct,0%,,,,,
player,201809230htx,htx,ErviTy00,special_teams,10,,,,,
player,201809230htx,htx,ErviTy00,st_pct,37%,,,,,
player,201809230htx,htx,FairKa01,pos,K,,,,,
player,201809230htx,htx,FairKa01,offense,0,,,,,
player,201809230htx,htx,FairKa01,off_pct,0%,,,,,
player,201809230htx,htx,FairKa01,defense,0,,,,,
player,201809230htx,htx,FairKa01,def_pct,0%,,,,,
player,201809230htx,htx,FairKa01,special_teams,9,,,,,
player,201809230htx,htx,FairKa01,st_pct,33%,,,,,
player,201809230htx,htx,DaniTr00,pos,P,,,,,
player,201809230htx,htx,DaniTr00,offense,0,,,,,
player,201809230htx,htx,DaniTr00,off_pct,0%,,,,,
player,201809230htx,htx,DaniTr00,defense,0,,,,,
player,201809230htx,htx,DaniTr00,def_pct,0%,,,,,
player,201809230htx,htx,DaniTr00,special_teams,7,,,,,
player,201809230htx,htx,DaniTr00,st_pct,26%,,,,,
player,201809230htx,htx,WeekJo00,pos,LS,,,,,
player,201809230htx,htx,WeekJo00,offense,0,,,,,
player,201809230htx,htx,WeekJo00,off_pct,0%,,,,,
player,201809230htx,htx,WeekJo00,defense,0,,,,,
player,201809230htx,htx,WeekJo00,def_pct,0%,,,,,
player,201809230htx,htx,WeekJo00,special_teams,7,,,,,
player,201809230htx,htx,WeekJo00,st_pct,26%,,,,,
player,201809230htx,htx,JameNa00,pos,FS,,,,,
player,201809230htx,htx,JameNa00,offense,0,,,,,
player,201809230htx,htx,JameNa00,off_pct,0%,,,,,
player,201809230htx,htx,JameNa00,defense,0,,,,,
player,201809230htx,htx,JameNa00,def_pct,0%,,,,,
player,201809230htx,htx,JameNa00,special_teams,5,,,,,
player,201809230htx,htx,JameNa00,st_pct,19%,,,,,
player,201809230htx,htx,LammKe00,pos,T,,,,,
player,201809230htx,htx,LammKe00,offense,0,,,,,
player,201809230htx,htx,LammKe00,off_pct,0%,,,,,
player,201809230htx,htx,LammKe00,defense,0,,,,,
player,201809230htx,htx,LammKe00,def_pct,0%,,,,,
player,201809230htx,htx,LammKe00,special_teams,4,,,,,
player,201809230htx,htx,LammKe00,st_pct,15%,,,,,
player,201809230htx,nyg,HernWi00,pos,G,,,,,
player,201809230htx,nyg,HernWi00,offense,62,,,,,
player,201809230htx,nyg,HernWi00,off_pct,100%,,,,,
player,201809230htx,nyg,HernWi00,defense,0,,,,,
player,201809230htx,nyg,HernWi00,def_pct,0%,,,,,
player,201809230htx,nyg,HernWi00,special_teams,5,,,,,
player,201809230htx,nyg,HernWi00,st_pct,19%,,,,,
player,201809230htx,nyg,SoldNa00,pos,T,,,,,
player,201809230htx,nyg,SoldNa00,offense,62,,,,,
player,201809230htx,nyg,SoldNa00,off_pct,100%,,,,,
player,201809230htx,nyg,SoldNa00,defense,0,,,,,
player,201809230htx,nyg,SoldNa00,def_pct,0%,,,,,
player,201809230htx,nyg,SoldNa00,special_teams,5,,,,,
player,201809230htx,nyg,SoldNa00,st_pct,19%,,,,,
player,201809230htx,nyg,OmamPa00,pos,G,,,,,
player,201809230htx,nyg,OmamPa00,offense,62,,,,,
player,201809230htx,nyg,OmamPa00,off_pct,100%,,,,,
player,201809230htx,nyg,OmamPa00,defense,0,,,,,
player,201809230htx,nyg,OmamPa00,def_pct,0%,,,,,
player,201809230htx,nyg,OmamPa00,special_teams,5,,,,,
player,201809230htx,nyg,OmamPa00,st_pct,19%,,,,,
player,201809230htx,nyg,WheeCh00,pos,T,,,,,
player,201809230htx,nyg,WheeCh00,offense,62,,,,,
player,201809230htx,nyg,WheeCh00,off_pct,100%,,,,,
player,201809230htx,nyg,WheeCh00,defense,0,,,,,
player,201809230htx,nyg,WheeCh00,def_pct,0%,,,,,
player,201809230htx,nyg,WheeCh00,special_teams,5,,,,,
player,201809230htx,nyg,WheeCh00,st_pct,19%,,,,,
player,201809230htx,nyg,GrecJo20,pos,G,,,,,
player,201809230htx,nyg,GrecJo20,offense,62,,,,,
player,201809230htx,nyg,GrecJo20,off_pct,100%,,,,,
player,201809230htx,nyg,GrecJo20,defense,0,,,,,
player,201809230htx,nyg,GrecJo20,def_pct,0%,,,,,
player,201809230htx,nyg,GrecJo20,special_teams,0,,,,,
player,201809230htx,nyg,GrecJo20,st_pct,0%,,,,,
player,201809230htx,nyg,MannEl00,pos,QB,,,,,
player,201809230htx,nyg,MannEl00,offense,62,,,,,
player,201809230htx,nyg,MannEl00,off_pct,100%,,,,,
player,201809230htx,nyg,MannEl00,defense,0,,,,,
player,201809230htx,nyg,MannEl00,def_pct,0%,,,,,
player,201809230htx,nyg,MannEl00,special_teams,0,,,,,
player,201809230htx,nyg,MannEl00,st_pct,0%,,,,,
player,201809230htx,nyg,BeckOd00,pos,WR,,,,,
player,201809230htx,nyg,BeckOd00,offense,59,,,,,
player,201809230htx,nyg,BeckOd00,off_pct,95%,,,,,
player,201809230htx,nyg,BeckOd00,defense,0,,,,,
player,201809230htx,nyg,BeckOd00,def_pct,0%,,,,,
player,201809230htx,nyg,BeckOd00,special_teams,1,,,,,
player,201809230htx,nyg,BeckOd00,st_pct,4%,,,,,
player,201809230htx,nyg,ShepSt00,pos,WR,,,,,
player,201809230htx,nyg,ShepSt00,offense,59,,,,,
player,201809230htx,nyg,ShepSt00,off_pct,95%,,,,,
player,201809230htx,nyg,ShepSt00,defense,0,,,,,
player,201809230htx,nyg,ShepSt00,def_pct,0%,,,,,
player,201809230htx,nyg,ShepSt00,special_teams,1,,,,,
player,201809230htx,nyg,ShepSt00,st_pct,4%,,,,,
player,201809230htx,nyg,ElliRh00,pos,TE,,,,,
player,201809230htx,nyg,ElliRh00,offense,54,,,,,
player,201809230htx,nyg,ElliRh00,off_pct,87%,,,,,
player,201809230htx,nyg,ElliRh00,defense,0,,,,,
player,201809230htx,nyg,ElliRh00,def_pct,0%,,,,,
player,201809230htx,nyg,ElliRh00,special_teams,10,,,,,
player,201809230htx,nyg,ElliRh00,st_pct,37%,,,,,
player,201809230htx,nyg,BarkSa00,pos,RB,,,,,
player,201809230htx,nyg,BarkSa00,offense,44,,,,,
player,201809230htx,nyg,BarkSa00,off_pct,71%,,,,,
player,201809230htx,nyg,BarkSa00,defense,0,,,,,
player,201809230htx,nyg,BarkSa00,def_pct,0%,,,,,
player,201809230htx,nyg,BarkSa00,special_teams,0,,,,,
player,201809230htx,nyg,BarkSa00,st_pct,0%,,,,,
player,201809230htx,nyg,LatiCo00,pos,WR,,,,,
player,201809230htx,nyg,LatiCo00,offense,40,,,,,
player,201809230htx,nyg,LatiCo00,off_pct,65%,,,,,
player,201809230htx,nyg,LatiCo00,defense,0,,,,,
player,201809230htx,nyg,LatiCo00,def_pct,0%,,,,,
player,201809230htx,nyg,LatiCo00,special_teams,3,,,,,
player,201809230htx,nyg,LatiCo00,st_pct,11%,,,,,
player,201809230htx,nyg,SimoSc00,pos,TE,,,,,
player,201809230htx,nyg,SimoSc00,offense,16,,,,,
player,201809230htx,nyg,SimoSc00,off_pct,26%,,,,,
player,201809230htx,nyg,SimoSc00,defense,0,,,,,
player,201809230htx,nyg,SimoSc00,def_pct,0%,,,,,
player,201809230htx,nyg,SimoSc00,special_teams,14,,,,,
player,201809230htx,nyg,SimoSc00,st_pct,52%,,,,,
player,201809230htx,nyg,GallWa00,pos,RB,,,,,
player,201809230htx,nyg,GallWa00,offense,16,,,,,
player,201809230htx,nyg,GallWa00,off_pct,26%,,,,,
player,201809230htx,nyg,GallWa00,defense,0,,,,,
player,201809230htx,nyg,GallWa00,def_pct,0%,,,,,
player,201809230htx,nyg,GallWa00,special_teams,7,,,,,
player,201809230htx,nyg,GallWa00,st_pct,26%,,,,,
player,201809230htx,nyg,EngrEv00,pos,TE,,,,,
player,201809230htx,nyg,EngrEv00,offense,13,,,,,
player,201809230htx,nyg,EngrEv00,off_pct,21%,,,,,
player,201809230htx,nyg,EngrEv00,defense,0,,,,,
player,201809230htx,nyg,EngrEv00,def_pct,0%,,,,,
