game,2018,8,20181028,201810280ram,gnb,"Green Bay Packers",27,ram,"Los Angeles Rams",29
player,201810280ram,gnb,MontTy01,rec_yac_per_rec,3.0,,,,,
player,201810280ram,gnb,MontTy01,rec_broken_tackles,0,,,,,
player,201810280ram,gnb,MontTy01,rec_broken_tackles_per_rec,,,,,,
player,201810280ram,gnb,MontTy01,rec_drops,0,,,,,
player,201810280ram,gnb,MontTy01,rec_drop_pct,0.0,,,,,
player,201810280ram,gnb,GrahJi00,targets,4,,,,,
player,201810280ram,gnb,GrahJi00,rec,1,,,,,
player,201810280ram,gnb,GrahJi00,rec_yds,21,,,,,
player,201810280ram,gnb,GrahJi00,rec_first_down,1,,,,,
player,201810280ram,gnb,GrahJi00,rec_air_yds,17,,,,,
player,201810280ram,gnb,GrahJi00,rec_air_yds_per_rec,17.0,,,,,
player,201810280ram,gnb,GrahJi00,rec_yac,4,,,,,
player,201810280ram,gnb,GrahJi00,rec_yac_per_rec,4.0,,,,,
player,201810280ram,gnb,GrahJi00,rec_broken_tackles,0,,,,,
player,201810280ram,gnb,GrahJi00,rec_broken_tackles_per_rec,,,,,,
player,201810280ram,gnb,GrahJi00,rec_drops,0,,,,,
player,201810280ram,gnb,GrahJi00,rec_drop_pct,0.0,,,,,
player,201810280ram,gnb,AlliGe01,targets,1,,,,,
player,201810280ram,gnb,AlliGe01,rec,1,,,,,
player,201810280ram,gnb,AlliGe01,rec_yds,14,,,,,
player,201810280ram,gnb,AlliGe01,rec_first_down,1,,,,,
player,201810280ram,gnb,AlliGe01,rec_air_yds,7,,,,,
player,201810280ram,gnb,AlliGe01,rec_air_yds_per_rec,7.0,,,,,
player,201810280ram,gnb,AlliGe01,rec_yac,7,,,,,
player,201810280ram,gnb,AlliGe01,rec_yac_per_rec,7.0,,,,,
player,201810280ram,gnb,AlliGe01,rec_broken_tackles,0,,,,,
player,201810280ram,gnb,AlliGe01,rec_broken_tackles_per_rec,,,,,,
player,201810280ram,gnb,AlliGe01,rec_drops,0,,,,,
player,201810280ram,gnb,AlliGe01,rec_drop_pct,0.0,,,,,
player,201810280ram,gnb,WillJa06,targets,1,,,,,
player,201810280ram,gnb,WillJa06,rec,0,,,,,
player,201810280ram,gnb,WillJa06,rec_yds,0,,,,,
player,201810280ram,gnb,WillJa06,rec_first_down,0,,,,,
player,201810280ram,gnb,WillJa06,rec_air_yds,0,,,,,
player,201810280ram,gnb,WillJa06,rec_air_yds_per_rec,,,,,,
player,201810280ram,gnb,WillJa06,rec_yac,0,,,,,
player,201810280ram,gnb,WillJa06,rec_yac_per_rec,,,,,,
player,201810280ram,gnb,WillJa06,rec_broken_tackles,0,,,,,
player,201810280ram,gnb,WillJa06,rec_broken_tackles_per_rec,,,,,,
player,201810280ram,gnb,WillJa06,rec_drops,0,,,,,
player,201810280ram,gnb,WillJa06,rec_drop_pct,0.0,,,,,
player,201810280ram,gnb,TonyRo00,targets,1,,,,,
player,201810280ram,gnb,TonyRo00,rec,0,,,,,
player,201810280ram,gnb,TonyRo00,rec_yds,0,,,,,
player,201810280ram,gnb,TonyRo00,rec_first_down,,,,,,
player,201810280ram,gnb,TonyRo00,rec_air_yds,0,,,,,
player,201810280ram,gnb,TonyRo00,rec_air_yds_per_rec,,,,,,
player,201810280ram,gnb,TonyRo00,rec_yac,0,,,,,
player,201810280ram,gnb,TonyRo00,rec_yac_per_rec,,,,,,
player,201810280ram,gnb,TonyRo00,rec_broken_tackles,0,,,,,
player,201810280ram,gnb,TonyRo00,rec_broken_tackles_per_rec,,,,,,
player,201810280ram,gnb,TonyRo00,rec_drops,0,,,,,
player,201810280ram,gnb,TonyRo00,rec_drop_pct,0.0,,,,,
player,201810280ram,ram,GurlTo01,targets,7,,,,,
player,201810280ram,ram,GurlTo01,rec,6,,,,,
player,201810280ram,ram,GurlTo01,rec_yds,81,,,,,
player,201810280ram,ram,GurlTo01,rec_first_down,4,,,,,
player,201810280ram,ram,GurlTo01,rec_air_yds,35,,,,,
player,201810280ram,ram,GurlTo01,rec_air_yds_per_rec,5.8,,,,,
player,201810280ram,ram,GurlTo01,rec_yac,46,,,,,
player,201810280ram,ram,GurlTo01,rec_yac_per_rec,7.7,,,,,
player,201810280ram,ram,GurlTo01,rec_broken_tackles,0,,,,,
player,201810280ram,ram,GurlTo01,rec_broken_tackles_per_rec,,,,,,
player,201810280ram,ram,GurlTo01,rec_drops,1,,,,,
player,201810280ram,ram,GurlTo01,rec_drop_pct,14.3,,,,,
player,201810280ram,ram,WoodRo02,targets,7,,,,,
player,201810280ram,ram,WoodRo02,rec,5,,,,,
player,201810280ram,ram,WoodRo02,rec_yds,70,,,,,
player,201810280ram,ram,WoodRo02,rec_first_down,5,,,,,
player,201810280ram,ram,WoodRo02,rec_air_yds,53,,,,,
player,201810280ram,ram,WoodRo02,rec_air_yds_per_rec,10.6,,,,,
player,201810280ram,ram,WoodRo02,rec_yac,17,,,,,
player,201810280ram,ram,WoodRo02,rec_yac_per_rec,3.4,,,,,
player,201810280ram,ram,WoodRo02,rec_broken_tackles,0,,,,,
player,201810280ram,ram,WoodRo02,rec_broken_tackles_per_rec,,,,,,
player,201810280ram,ram,WoodRo02,rec_drops,0,,,,,
player,201810280ram,ram,WoodRo02,rec_drop_pct,0.0,,,,,
player,201810280ram,ram,ReynJo00,targets,5,,,,,
player,201810280ram,ram,ReynJo00,rec,3,,,,,
player,201810280ram,ram,ReynJo00,rec_yds,42,,,,,
player,201810280ram,ram,ReynJo00,rec_first_down,3,,,,,
player,201810280ram,ram,ReynJo00,rec_air_yds,17,,,,,
player,201810280ram,ram,ReynJo00,rec_air_yds_per_rec,5.7,,,,,
player,201810280ram,ram,ReynJo00,rec_yac,25,,,,,
player,201810280ram,ram,ReynJo00,rec_yac_per_rec,8.3,,,,,
player,201810280ram,ram,ReynJo00,rec_broken_tackles,1,,,,,
player,201810280ram,ram,ReynJo00,rec_broken_tackles_per_rec,3.0,,,,,
player,201810280ram,ram,ReynJo00,rec_drops,0,,,,,
player,201810280ram,ram,ReynJo00,rec_drop_pct,0.0,,,,,
player,201810280ram,ram,CookBr00,targets,8,,,,,
player,201810280ram,ram,CookBr00,rec,3,,,,,
player,201810280ram,ram,CookBr00,rec_yds,74,,,,,
player,201810280ram,ram,CookBr00,rec_first_down,3,,,,,
player,201810280ram,ram,CookBr00,rec_air_yds,67,,,,,
player,201810280ram,ram,CookBr00,rec_air_yds_per_rec,22.3,,,,,
player,201810280ram,ram,CookBr00,rec_yac,7,,,,,
player,201810280ram,ram,CookBr00,rec_yac_per_rec,2.3,,,,,
player,201810280ram,ram,CookBr00,rec_broken_tackles,0,,,,,
player,201810280ram,ram,CookBr00,rec_broken_tackles_per_rec,,,,,,
player,201810280ram,ram,CookBr00,rec_drops,0,,,,,
player,201810280ram,ram,CookBr00,rec_drop_pct,0.0,,,,,
player,201810280ram,ram,ShieSa00,targets,1,,,,,
player,201810280ram,ram,ShieSa00,rec,1,,,,,
player,201810280ram,ram,ShieSa00,rec_yds,12,,,,,
player,201810280ram,ram,ShieSa00,rec_first_down,1,,,,,
player,201810280ram,ram,ShieSa00,rec_air_yds,6,,,,,
player,201810280ram,ram,ShieSa00,rec_air_yds_per_rec,6.0,,,,,
player,201810280ram,ram,ShieSa00,rec_yac,6,,,,,
player,201810280ram,ram,ShieSa00,rec_yac_per_rec,6.0,,,,,
player,201810280ram,ram,ShieSa00,rec_broken_tackles,0,,,,,
player,201810280ram,ram,ShieSa00,rec_broken_tackles_per_rec,,,,,,
player,201810280ram,ram,ShieSa00,rec_drops,0,,,,,
player,201810280ram,ram,ShieSa00,rec_drop_pct,0.0,,,,,
player,201810280ram,ram,EverGe00,targets,2,,,,,
player,201810280ram,ram,EverGe00,rec,1,,,,,
player,201810280ram,ram,EverGe00,rec_yds,22,,,,,
player,201810280ram,ram,EverGe00,rec_first_down,1,,,,,
player,201810280ram,ram,EverGe00,rec_air_yds,4,,,,,
player,201810280ram,ram,EverGe00,rec_air_yds_per_rec,4.0,,,,,
player,201810280ram,ram,EverGe00,rec_yac,18,,,,,
player,201810280ram,ram,EverGe00,rec_yac_per_rec,18.0,,,,,
player,201810280ram,ram,EverGe00,rec_broken_tackles,0,,,,,
player,201810280ram,ram,EverGe00,rec_broken_tackles_per_rec,,,,,,
player,201810280ram,ram,EverGe00,rec_drops,0,,,,,
player,201810280ram,ram,EverGe00,rec_drop_pct,0.0,,,,,
player,201810280ram,ram,HigbTy00,targets,1,,,,,
player,201810280ram,ram,HigbTy00,rec,1,,,,,
player,201810280ram,ram,HigbTy00,rec_yds,6,,,,,
player,201810280ram,ram,HigbTy00,rec_first_down,1,,,,,
player,201810280ram,ram,HigbTy00,rec_air_yds,3,,,,,
player,201810280ram,ram,HigbTy00,rec_air_yds_per_rec,3.0,,,,,
player,201810280ram,ram,HigbTy00,rec_yac,3,,,,,
player,201810280ram,ram,HigbTy00,rec_yac_per_rec,3.0,,,,,
player,201810280ram,ram,HigbTy00,rec_broken_tackles,0,,,,,
player,201810280ram,ram,HigbTy00,rec_broken_tackles_per_rec,,,,,,
player,201810280ram,ram,HigbTy00,rec_drops,0,,,,,
player,201810280ram,ram,HigbTy00,rec_drop_pct,0.0,,,,,
player,201810280ram,ram,WillNi02,targets,1,,,,,
player,201810280ram,ram,WillNi02,rec,0,,,,,
player,201810280ram,ram,WillNi02,rec_yds,0,,,,,
player,201810280ram,ram,WillNi02,rec_first_down,,,,,,
player,201810280ram,ram,WillNi02,rec_air_yds,0,,,,,
player,201810280ram,ram,WillNi02,rec_air_yds_per_rec,,,,,,
player,201810280ram,ram,WillNi02,rec_yac,0,,,,,
player,201810280ram,ram,WillNi02,rec_yac_per_rec,,,,,,
player,201810280ram,ram,WillNi02,rec_broken_tackles,0,,,,,
player,201810280ram,ram,WillNi02,rec_broken_tackles_per_rec,,,,,,
player,201810280ram,ram,WillNi02,rec_drops,0,,,,,
player,201810280ram,ram,WillNi02,rec_drop_pct,0.0,,,,,
player,201810280ram,ram,SaffRo20,pos,G,,,,,
player,201810280ram,ram,SaffRo20,offense,78,,,,,
player,201810280ram,ram,SaffRo20,off_pct,100%,,,,,
player,201810280ram,ram,SaffRo20,defense,0,,,,,
player,201810280ram,ram,SaffRo20,def_pct,0%,,,,,
player,201810280ram,ram,SaffRo20,special_teams,3,,,,,
player,201810280ram,ram,SaffRo20,st_pct,9%,,,,,
player,201810280ram,ram,BlytAu00,pos,G,,,,,
player,201810280ram,ram,BlytAu00,offense,78,,,,,
player,201810280ram,ram,BlytAu00,off_pct,100%,,,,,
player,201810280ram,ram,BlytAu00,defense,0,,,,,
player,201810280ram,ram,BlytAu00,def_pct,0%,,,,,
player,201810280ram,ram,BlytAu00,special_teams,3,,,,,
player,201810280ram,ram,BlytAu00,st_pct,9%,,,,,
player,201810280ram,ram,HaveRo00,pos,T,,,,,
player,201810280ram,ram,HaveRo00,offense,78,,,,,
player,201810280ram,ram,HaveRo00,off_pct,100%,,,,,
player,201810280ram,ram,HaveRo00,defense,0,,,,,
player,201810280ram,ram,HaveRo00,def_pct,0%,,,,,
player,201810280ram,ram,HaveRo00,special_teams,3,,,,,
player,201810280ram,ram,HaveRo00,st_pct,9%,,,,,
player,201810280ram,ram,WhitAn20,pos,T,,,,,
player,201810280ram,ram,WhitAn20,offense,78,,,,,
player,201810280ram,ram,WhitAn20,off_pct,100%,,,,,
player,201810280ram,ram,WhitAn20,defense,0,,,,,
player,201810280ram,ram,WhitAn20,def_pct,0%,,,,,
player,201810280ram,ram,WhitAn20,special_teams,3,,,,,
player,201810280ram,ram,WhitAn20,st_pct,9%,,,,,
player,201810280ram,ram,GoffJa00,pos,QB,,,,,
player,201810280ram,ram,GoffJa00,offense,78,,,,,
player,201810280ram,ram,GoffJa00,off_pct,100%,,,,,
player,201810280ram,ram,GoffJa00,defense,0,,,,,
player,201810280ram,ram,GoffJa00,def_pct,0%,,,,,
player,201810280ram,ram,GoffJa00,special_teams,0,,,,,
player,201810280ram,ram,GoffJa00,st_pct,0%,,,,,
player,201810280ram,ram,SullJo24,pos,C,,,,,
player,201810280ram,ram,SullJo24,offense,78,,,,,
player,201810280ram,ram,SullJo24,off_pct,100%,,,,,
player,201810280ram,ram,SullJo24,defense,0,,,,,
player,201810280ram,ram,SullJo24,def_pct,0%,,,,,
player,201810280ram,ram,SullJo24,special_teams,0,,,,,
player,201810280ram,ram,SullJo24,st_pct,0%,,,,,
player,201810280ram,ram,WoodRo02,pos,WR,,,,,
player,201810280ram,ram,WoodRo02,offense,76,,,,,
player,201810280ram,ram,WoodRo02,off_pct,97%,,,,,
player,201810280ram,ram,WoodRo02,defense,0,,,,,
player,201810280ram,ram,WoodRo02,def_pct,0%,,,,,
player,201810280ram,ram,WoodRo02,special_teams,0,,,,,
player,201810280ram,ram,WoodRo02,st_pct,0%,,,,,
player,201810280ram,ram,CookBr00,pos,WR,,,,,
player,201810280ram,ram,CookBr00,offense,75,,,,,
player,201810280ram,ram,CookBr00,off_pct,96%,,,,,
player,201810280ram,ram,CookBr00,defense,0,,,,,
player,201810280ram,ram,CookBr00,def_pct,0%,,,,,
player,201810280ram,ram,CookBr00,special_teams,0,,,,,
player,201810280ram,ram,CookBr00,st_pct,0%,,,,,
player,201810280ram,ram,GurlTo01,pos,RB,,,,,
player,201810280ram,ram,GurlTo01,offense,70,,,,,
player,201810280ram,ram,GurlTo01,off_pct,90%,,,,,
player,201810280ram,ram,GurlTo01,defense,0,,,,,
player,201810280ram,ram,GurlTo01,def_pct,0%,,,,,
player,201810280ram,ram,GurlTo01,special_teams,0,,,,,
player,201810280ram,ram,GurlTo01,st_pct,0%,,,,,
player,201810280ram,ram,ReynJo00,pos,WR,,,,,
player,201810280ram,ram,ReynJo00,offense,69,,,,,
player,201810280ram,ram,ReynJo00,off_pct,88%,,,,,
player,201810280ram,ram,ReynJo00,defense,0,,,,,
player,201810280ram,ram,ReynJo00,def_pct,0%,,,,,
player,201810280ram,ram,ReynJo00,special_teams,0,,,,,
player,201810280ram,ram,ReynJo00,st_pct,0%,,,,,
player,201810280ram,ram,HigbTy00,pos,TE,,,,,
player,201810280ram,ram,HigbTy00,offense,62,,,,,
player,201810280ram,ram,HigbTy00,off_pct,79%,,,,,
player,201810280ram,ram,HigbTy00,defense,0,,,,,
player,201810280ram,ram,HigbTy00,def_pct,0%,,,,,
player,201810280ram,ram,HigbTy00,special_teams,0,,,,,
player,201810280ram,ram,HigbTy00,st_pct,0%,,,,,
player,201810280ram,ram,EverGe00,pos,TE,,,,,
player,201810280ram,ram,EverGe00,offense,17,,,,,
player,201810280ram,ram,EverGe00,off_pct,22%,,,,,
player,201810280ram,ram,EverGe00,defense,0,,,,,
player,201810280ram,ram,EverGe00,def_pct,0%,,,,,
player,201810280ram,ram,EverGe00,special_teams,0,,,,,
player,201810280ram,ram,EverGe00,st_pct,0%,,,,,
player,201810280ram,ram,WillNi02,pos,WR,,,,,
player,201810280ram,ram,WillNi02,offense,10,,,,,
player,201810280ram,ram,WillNi02,off_pct,13%,,,,,
player,201810280ram,ram,WillNi02,defense,0,,,,,
player,201810280ram,ram,WillNi02,def_pct,0%,,,,,
player,201810280ram,ram,WillNi02,special_teams,16,,,,,
player,201810280ram,ram,WillNi02,st_pct,47%,,,,,
player,201810280ram,ram,BrowMa03,pos,RB,,,,,
player,201810280ram,ram,BrowMa03,offense,9,,,,,
player,201810280ram,ram,BrowMa03,off_pct,12%,,,,,
player,201810280ram,ram,BrowMa03,defense,0,,,,,
player,201810280ram,ram,BrowMa03,def_pct,0%,,,,,
player,201810280ram,ram,BrowMa03,special_teams,19,,,,,
player,201810280ram,ram,BrowMa03,st_pct,56%,,,,,
player,201810280ram,ram,HodgKh00,pos,WR,,,,,
player,201810280ram,ram,HodgKh00,offense,2,,,,,
player,201810280ram,ram,HodgKh00,off_pct,3%,,,,,
player,201810280ram,ram,HodgKh00,defense,0,,,,,
player,201810280ram,ram,HodgKh00,def_pct,0%,,,,,
player,201810280ram,ram,HodgKh00,special_teams,18,,,,,
player,201810280ram,ram,HodgKh00,st_pct,53%,,,,,
player,201810280ram,ram,LittCo01,pos,LB,,,,,
player,201810280ram,ram,LittCo01,offense,0,,,,,
player,201810280ram,ram,LittCo01,off_pct,0%,,,,,
player,201810280ram,ram,LittCo01,defense,52,,,,,
player,201810280ram,ram,LittCo01,def_pct,100%,,,,,
player,201810280ram,ram,LittCo01,special_teams,9,,,,,
player,201810280ram,ram,LittCo01,st_pct,26%,,,,,
player,201810280ram,ram,PeteMa00,pos,CB,,,,,
player,201810280ram,ram,PeteMa00,offense,0,,,,,
player,201810280ram,ram,PeteMa00,off_pct,0%,,,,,
player,201810280ram,ram,PeteMa00,defense,52,,,,,
player,201810280ram,ram,PeteMa00,def_pct,100%,,,,,
player,201810280ram,ram,PeteMa00,special_teams,0,,,,,
player,201810280ram,ram,PeteMa00,st_pct,0%,,,,,
player,201810280ram,ram,JohnJo10,pos,SS,,,,,
player,201810280ram,ram,JohnJo10,offense,0,,,,,
player,201810280ram,ram,JohnJo10,off_pct,0%,,,,,
player,201810280ram,ram,JohnJo10,defense,52,,,,,
player,201810280ram,ram,JohnJo10,def_pct,100%,,,,,
player,201810280ram,ram,JohnJo10,special_teams,0,,,,,
player,201810280ram,ram,JohnJo10,st_pct,0%,,,,,
player,201810280ram,ram,JoynLa00,pos,FS,,,,,
player,201810280ram,ram,JoynLa00,offense,0,,,,,
player,201810280ram,ram,JoynLa00,off_pct,0%,,,,,
player,201810280ram,ram,JoynLa00,defense,50,,,,,
player,201810280ram,ram,JoynLa00,def_pct,96%,,,,,
player,201810280ram,ram,JoynLa00,special_teams,0,,,,,
player,201810280ram,ram,JoynLa00,st_pct,0%,,,,,
player,201810280ram,ram,BrocMi00,pos,DE,,,,,
player,201810280ram,ram,BrocMi00,offense,0,,,,,
player,201810280ram,ram,BrocMi00,off_pct,0%,,,,,
player,201810280ram,ram,BrocMi00,defense,48,,,,,
player,201810280ram,ram,BrocMi00,def_pct,92%,,,,,
player,201810280ram,ram,BrocMi00,special_teams,5,,,,,
player,201810280ram,ram,BrocMi00,st_pct,15%,,,,,
player,201810280ram,ram,DonaAa00,pos,DT,,,,,
player,201810280ram,ram,DonaAa00,offense,0,,,,,
player,201810280ram,ram,DonaAa00,off_pct,0%,,,,,
player,201810280ram,ram,DonaAa00,defense,48,,,,,
player,201810280ram,ram,DonaAa00,def_pct,92%,,,,,
player,201810280ram,ram,DonaAa00,special_teams,5,,,,,
player,201810280ram,ram,DonaAa00,st_pct,15%,,,,,
player,201810280ram,ram,SuhxNd99,pos,NT,,,,,
player,201810280ram,ram,SuhxNd99,offense,0,,,,,
player,201810280ram,ram,SuhxNd99,off_pct,0%,,,,,
player,201810280ram,ram,SuhxNd99,defense,47,,,,,
player,201810280ram,ram,SuhxNd99,def_pct,90%,,,,,
player,201810280ram,ram,SuhxNd99,special_teams,4,,,,,
player,201810280ram,ram,SuhxNd99,st_pct,12%,,,,,
player,201810280ram,ram,BarrMa00,pos,LB,,,,,
player,201810280ram,ram,BarrMa00,offense,0,,,,,
player,201810280ram,ram,BarrMa00,off_pct,0%,,,,,
player,201810280ram,ram,BarrMa00,defense,43,,,,,
player,201810280ram,ram,BarrMa00,def_pct,83%,,,,,
player,201810280ram,ram,BarrMa00,special_teams,0,,,,,
player,201810280ram,ram,BarrMa00,st_pct,0%,,,,,
player,201810280ram,ram,EbukSa00,pos,LB,,,,,
player,201810280ram,ram,EbukSa00,offense,0,,,,,
player,201810280ram,ram,EbukSa00,off_pct,0%,,,,,
player,201810280ram,ram,EbukSa00,defense,40,,,,,
player,201810280ram,ram,EbukSa00,def_pct,77%,,,,,
player,201810280ram,ram,EbukSa00,special_teams,6,,,,,
player,201810280ram,ram,EbukSa00,st_pct,18%,,,,,
player,201810280ram,ram,HillTr01,pos,CB,,,,,
player,201810280ram,ram,HillTr01,offense,0,,,,,
player,201810280ram,ram,HillTr01,off_pct,0%,,,,,
player,201810280ram,ram,HillTr01,defense,36,,,,,
player,201810280ram,ram,HillTr01,def_pct,69%,,,,,
player,201810280ram,ram,HillTr01,special_teams,2,,,,,
player,201810280ram,ram,HillTr01,st_pct,6%,,,,,
player,201810280ram,ram,RobeNi00,pos,CB,,,,,
player,201810280ram,ram,RobeNi00,offense,0,,,,,
player,201810280ram,ram,RobeNi00,off_pct,0%,,,,,
player,201810280ram,ram,RobeNi00,defense,32,,,,,
player,201810280ram,ram,RobeNi00,def_pct,62%,,,,,
player,201810280ram,ram,RobeNi00,special_teams,6,,,,,
player,201810280ram,ram,RobeNi00,st_pct,18%,,,,,
player,201810280ram,ram,LongMa00,pos,LB,,,,,
player,201810280ram,ram,LongMa00,offense,0,,,,,
player,201810280ram,ram,LongMa00,off_pct,0%,,,,,
player,201810280ram,ram,LongMa00,defense,22,,,,,
player,201810280ram,ram,LongMa00,def_pct,42%,,,,,
player,201810280ram,ram,LongMa00,special_teams,12,,,,,
player,201810280ram,ram,LongMa00,st_pct,35%,,,,,
player,201810280ram,ram,ShieSa00,pos,CB,,,,,
player,201810280ram,ram,ShieSa00,offense,0,,,,,
player,201810280ram,ram,ShieSa00,off_pct,0%,,,,,
player,201810280ram,ram,ShieSa00,defense,14,,,,,
player,201810280ram,ram,ShieSa00,def_pct,27%,,,,,
player,201810280ram,ram,ShieSa00,special_teams,22,,,,,
player,201810280ram,ram,ShieSa00,st_pct,65%,,,,,
player,201810280ram,ram,FranJo02,pos,DE,,,,,
player,201810280ram,ram,FranJo02,offense,0,,,,,
player,201810280ram,ram,FranJo02,off_pct,0%,,,,,
player,201810280ram,ram,FranJo02,defense,14,,,,,
player,201810280ram,ram,FranJo02,def_pct,27%,,,,,
player,201810280ram,ram,FranJo02,special_teams,0,,,,,
player,201810280ram,ram,FranJo02,st_pct,0%,,,,,
player,201810280ram,ram,ChriMa00,pos,FS,,,,,
player,201810280ram,ram,ChriMa00,offense,0,,,,,
player,201810280ram,ram,ChriMa00,off_pct,0%,,,,,
player,201810280ram,ram,ChriMa00,defense,11,,,,,
player,201810280ram,ram,ChriMa00,def_pct,21%,,,,,
player,201810280ram,ram,ChriMa00,special_teams,31,,,,,
player,201810280ram,ram,ChriMa00,st_pct,91%,,,,,
player,201810280ram,ram,SmarTa00,pos,NT,,,,,
player,201810280ram,ram,SmarTa00,offense,0,,,,,
player,201810280ram,ram,SmarTa00,off_pct,0%,,,,,
player,201810280ram,ram,SmarTa00,defense,5,,,,,
player,201810280ram,ram,SmarTa00,def_pct,10%,,,,,
player,201810280ram,ram,SmarTa00,special_teams,1,,,,,
player,201810280ram,ram,SmarTa00,st_pct,3%,,,,,
player,201810280ram,ram,WestEt00,pos,DT,,,,,
player,201810280ram,ram,WestEt00,offense,0,,,,,
player,201810280ram,ram,WestEt00,off_pct,0%,,,,,
player,201810280ram,ram,WestEt00,defense,4,,,,,
player,201810280ram,ram,WestEt00,def_pct,8%,,,,,
player,201810280ram,ram,WestEt00,special_teams,0,,,,,
player,201810280ram,ram,WestEt00,st_pct,0%,,,,,
player,201810280ram,ram,HageBr00,pos,LB,,,,,
player,201810280ram,ram,HageBr00,offense,0,,,,,
player,201810280ram,ram,HageBr00,off_pct,0%,,,,,
player,201810280ram,ram,HageBr00,defense,2,,,,,
player,201810280ram,ram,HageBr00,def_pct,4%,,,,,
player,201810280ram,ram,HageBr00,special_teams,31,,,,,
player,201810280ram,ram,HageBr00,st_pct,91%,,,,,
player,201810280ram,ram,HatfDo00,pos,CB,,,,,
player,201810280ram,ram,HatfDo00,offense,0,,,,,
player,201810280ram,ram,HatfDo00,off_pct,0%,,,,,
player,201810280ram,ram,HatfDo00,defense,0,,,,,
player,201810280ram,ram,HatfDo00,def_pct,0%,,,,,
player,201810280ram,ram,HatfDo00,special_teams,31,,,,,
player,201810280ram,ram,HatfDo00,st_pct,91%,,,,,
player,201810280ram,ram,CounBl00,pos,SS,,,,,
player,201810280ram,ram,CounBl00,offense,0,,,,,
player,201810280ram,ram,CounBl00,off_pct,0%,,,,,
player,201810280ram,ram,CounBl00,defense,0,,,,,
player,201810280ram,ram,CounBl00,def_pct,0%,,,,,
player,201810280ram,ram,CounBl00,special_teams,30,,,,,
player,201810280ram,ram,CounBl00,st_pct,88%,,,,,
player,201810280ram,ram,KiseMi00,pos,LB,,,,,
player,201810280ram,ram,KiseMi00,offense,0,,,,,
player,201810280ram,ram,KiseMi00,off_pct,0%,,,,,
player,201810280ram,ram,KiseMi00,defense,0,,,,,
player,201810280ram,ram,KiseMi00,def_pct,0%,,,,,
player,201810280ram,ram,KiseMi00,special_teams,26,,,,,
player,201810280ram,ram,KiseMi00,st_pct,76%,,,,,
player,201810280ram,ram,WilsRa00,pos,LB,,,,,
player,201810280ram,ram,WilsRa00,offense,0,,,,,
player,201810280ram,ram,WilsRa00,off_pct,0%,,,,,
player,201810280ram,ram,WilsRa00,defense,0,,,,,
player,201810280ram,ram,WilsRa00,def_pct,0%,,,,,
player,201810280ram,ram,WilsRa00,special_teams,22,,,,,
player,201810280ram,ram,WilsRa00,st_pct,65%,,,,,
player,201810280ram,ram,LawlJu00,pos,LB,,,,,
player,201810280ram,ram,LawlJu00,offense,0,,,,,
player,201810280ram,ram,LawlJu00,off_pct,0%,,,,,
player,201810280ram,ram,LawlJu00,defense,0,,,,,
player,201810280ram,ram,LawlJu00,def_pct,0%,,,,,
player,201810280ram,ram,LawlJu00,special_teams,20,,,,,
player,201810280ram,ram,LawlJu00,st_pct,59%,,,,,
player,201810280ram,ram,McQuJa00,pos,LS,,,,,
player,201810280ram,ram,McQuJa00,offense,0,,,,,
player,201810280ram,ram,McQuJa00,off_pct,0%,,,,,
player,201810280ram,ram,McQuJa00,defense,0,,,,,
player,201810280ram,ram,McQuJa00,def_pct,0%,,,,,
player,201810280ram,ram,McQuJa00,special_teams,11,,,,,
player,201810280ram,ram,McQuJa00,st_pct,32%,,,,,
player,201810280ram,ram,HekkJo00,pos,P,,,,,
player,201810280ram,ram,HekkJo00,offense,0,,,,,
player,201810280ram,ram,HekkJo00,off_pct,0%,,,,,
player,201810280ram,ram,HekkJo00,defense,0,,,,,
player,201810280ram,ram,HekkJo00,def_pct,0%,,,,,
player,201810280ram,ram,HekkJo00,special_teams,11,,,,,
player,201810280ram,ram,HekkJo00,st_pct,32%,,,,,
player,201810280ram,ram,ZuerGr00,pos,K,,,,,
player,201810280ram,ram,ZuerGr00,offense,0,,,,,
player,201810280ram,ram,ZuerGr00,off_pct,0%,,,,,
player,201810280ram,ram,ZuerGr00,defense,0,,,,,
player,201810280ram,ram,ZuerGr00,def_pct,0%,,,,,
player,201810280ram,ram,ZuerGr00,special_teams,9,,,,,
player,201810280ram,ram,ZuerGr00,st_pct,26%,,,,,
player,201810280ram,ram,NatsJo00,pos,WR,,,,,
player,201810280ram,ram,NatsJo00,offense,0,,,,,
player,201810280ram,ram,NatsJo00,off_pct,0%,,,,,
player,201810280ram,ram,NatsJo00,defense,0,,,,,
player,201810280ram,ram,NatsJo00,def_pct,0%,,,,,
player,201810280ram,ram,NatsJo00,special_teams,6,,,,,
player,201810280ram,ram,NatsJo00,st_pct,18%,,,,,
player,201810280ram,ram,AlleBr02,pos,C,,,,,
player,201810280ram,ram,AlleBr02,offense,0,,,,,
player,201810280ram,ram,AlleBr02,off_pct,0%,,,,,
player,201810280ram,ram,AlleBr02,defense,0,,,,,
player,201810280ram,ram,AlleBr02,def_pct,0%,,,,,
player,201810280ram,ram,AlleBr02,special_teams,3,,,,,
player,201810280ram,ram,AlleBr02,st_pct,9%,,,,,
player,201810280ram,ram,NoteJo00,pos,T,,,,,
player,201810280ram,ram,NoteJo00,offense,0,,,,,
player,201810280ram,ram,NoteJo00,off_pct,0%,,,,,
