game,2018,13,20181129,201811290dal,nor,"New Orleans Saints",10,dal,"Dallas Cowboys",13
player,201811290dal,nor,WoodZa00,defense,0,,,,,
player,201811290dal,nor,WoodZa00,def_pct,0%,,,,,
player,201811290dal,nor,WoodZa00,special_teams,7,,,,,
player,201811290dal,nor,WoodZa00,st_pct,35%,,,,,
player,201811290dal,nor,MorsTh00,pos,P,,,,,
player,201811290dal,nor,MorsTh00,offense,0,,,,,
player,201811290dal,nor,MorsTh00,off_pct,0%,,,,,
player,201811290dal,nor,MorsTh00,defense,0,,,,,
player,201811290dal,nor,MorsTh00,def_pct,0%,,,,,
player,201811290dal,nor,MorsTh00,special_teams,7,,,,,
player,201811290dal,nor,MorsTh00,st_pct,35%,,,,,
player,201811290dal,nor,LutzWi00,pos,K,,,,,
player,201811290dal,nor,LutzWi00,offense,0,,,,,
player,201811290dal,nor,LutzWi00,off_pct,0%,,,,,
player,201811290dal,nor,LutzWi00,defense,0,,,,,
player,201811290dal,nor,LutzWi00,def_pct,0%,,,,,
player,201811290dal,nor,LutzWi00,special_teams,5,,,,,
player,201811290dal,nor,LutzWi00,st_pct,25%,,,,,
player,201811290dal,nor,TomxCa00,pos,C,,,,,
player,201811290dal,nor,TomxCa00,offense,0,,,,,
player,201811290dal,nor,TomxCa00,off_pct,0%,,,,,
player,201811290dal,nor,TomxCa00,defense,0,,,,,
player,201811290dal,nor,TomxCa00,def_pct,0%,,,,,
player,201811290dal,nor,TomxCa00,special_teams,2,,,,,
player,201811290dal,nor,TomxCa00,st_pct,10%,,,,,
