game,2018,10,20181111,201811110gnb,mia,"Miami Dolphins",12,gnb,"Green Bay Packers",31
player,201811110gnb,gnb,MorrAn01,off_pct,0%,,,,,
player,201811110gnb,gnb,MorrAn01,defense,14,,,,,
player,201811110gnb,gnb,MorrAn01,def_pct,21%,,,,,
player,201811110gnb,gnb,MorrAn01,special_teams,14,,,,,
player,201811110gnb,gnb,MorrAn01,st_pct,54%,,,,,
player,201811110gnb,gnb,LancTy00,pos,DT,,,,,
player,201811110gnb,gnb,LancTy00,offense,0,,,,,
player,201811110gnb,gnb,LancTy00,off_pct,0%,,,,,
player,201811110gnb,gnb,LancTy00,defense,14,,,,,
player,201811110gnb,gnb,LancTy00,def_pct,21%,,,,,
player,201811110gnb,gnb,LancTy00,special_teams,0,,,,,
player,201811110gnb,gnb,LancTy00,st_pct,0%,,,,,
player,201811110gnb,gnb,BricKe00,pos,FS,,,,,
player,201811110gnb,gnb,BricKe00,offense,0,,,,,
player,201811110gnb,gnb,BricKe00,off_pct,0%,,,,,
player,201811110gnb,gnb,BricKe00,defense,13,,,,,
player,201811110gnb,gnb,BricKe00,def_pct,19%,,,,,
player,201811110gnb,gnb,BricKe00,special_teams,0,,,,,
player,201811110gnb,gnb,BricKe00,st_pct,0%,,,,,
player,201811110gnb,gnb,AdamMo00,pos,NT,,,,,
player,201811110gnb,gnb,AdamMo00,offense,0,,,,,
player,201811110gnb,gnb,AdamMo00,off_pct,0%,,,,,
player,201811110gnb,gnb,AdamMo00,defense,12,,,,,
player,201811110gnb,gnb,AdamMo00,def_pct,18%,,,,,
player,201811110gnb,gnb,AdamMo00,special_teams,4,,,,,
player,201811110gnb,gnb,AdamMo00,st_pct,15%,,,,,
player,201811110gnb,gnb,CrawJa01,pos,LB,,,,,
player,201811110gnb,gnb,CrawJa01,offense,0,,,,,
player,201811110gnb,gnb,CrawJa01,off_pct,0%,,,,,
player,201811110gnb,gnb,CrawJa01,defense,0,,,,,
player,201811110gnb,gnb,CrawJa01,def_pct,0%,,,,,
player,201811110gnb,gnb,CrawJa01,special_teams,16,,,,,
player,201811110gnb,gnb,CrawJa01,st_pct,62%,,,,,
player,201811110gnb,gnb,BurkOr00,pos,LB,,,,,
player,201811110gnb,gnb,BurkOr00,offense,0,,,,,
player,201811110gnb,gnb,BurkOr00,off_pct,0%,,,,,
player,201811110gnb,gnb,BurkOr00,defense,0,,,,,
player,201811110gnb,gnb,BurkOr00,def_pct,0%,,,,,
player,201811110gnb,gnb,BurkOr00,special_teams,16,,,,,
player,201811110gnb,gnb,BurkOr00,st_pct,62%,,,,,
player,201811110gnb,gnb,CarsTr01,pos,RB,,,,,
player,201811110gnb,gnb,CarsTr01,offense,0,,,,,
player,201811110gnb,gnb,CarsTr01,off_pct,0%,,,,,
player,201811110gnb,gnb,CarsTr01,defense,0,,,,,
player,201811110gnb,gnb,CarsTr01,def_pct,0%,,,,,
player,201811110gnb,gnb,CarsTr01,special_teams,13,,,,,
player,201811110gnb,gnb,CarsTr01,st_pct,50%,,,,,
player,201811110gnb,gnb,CrosMa20,pos,K,,,,,
player,201811110gnb,gnb,CrosMa20,offense,0,,,,,
player,201811110gnb,gnb,CrosMa20,off_pct,0%,,,,,
player,201811110gnb,gnb,CrosMa20,defense,0,,,,,
player,201811110gnb,gnb,CrosMa20,def_pct,0%,,,,,
player,201811110gnb,gnb,CrosMa20,special_teams,11,,,,,
player,201811110gnb,gnb,CrosMa20,st_pct,42%,,,,,
player,201811110gnb,gnb,ScotJK00,pos,P,,,,,
player,201811110gnb,gnb,ScotJK00,offense,0,,,,,
player,201811110gnb,gnb,ScotJK00,off_pct,0%,,,,,
player,201811110gnb,gnb,ScotJK00,defense,0,,,,,
player,201811110gnb,gnb,ScotJK00,def_pct,0%,,,,,
player,201811110gnb,gnb,ScotJK00,special_teams,8,,,,,
player,201811110gnb,gnb,ScotJK00,st_pct,31%,,,,,
player,201811110gnb,gnb,BradHu00,pos,LS,,,,,
player,201811110gnb,gnb,BradHu00,offense,0,,,,,
player,201811110gnb,gnb,BradHu00,off_pct,0%,,,,,
player,201811110gnb,gnb,BradHu00,defense,0,,,,,
player,201811110gnb,gnb,BradHu00,def_pct,0%,,,,,
player,201811110gnb,gnb,BradHu00,special_teams,8,,,,,
player,201811110gnb,gnb,BradHu00,st_pct,31%,,,,,
player,201811110gnb,gnb,ToomKo00,pos,LB,,,,,
player,201811110gnb,gnb,ToomKo00,offense,0,,,,,
player,201811110gnb,gnb,ToomKo00,off_pct,0%,,,,,
player,201811110gnb,gnb,ToomKo00,defense,0,,,,,
player,201811110gnb,gnb,ToomKo00,def_pct,0%,,,,,
player,201811110gnb,gnb,ToomKo00,special_teams,7,,,,,
player,201811110gnb,gnb,ToomKo00,st_pct,27%,,,,,
player,201811110gnb,gnb,SpriJa00,pos,T,,,,,
player,201811110gnb,gnb,SpriJa00,offense,0,,,,,
player,201811110gnb,gnb,SpriJa00,off_pct,0%,,,,,
player,201811110gnb,gnb,SpriJa00,defense,0,,,,,
player,201811110gnb,gnb,SpriJa00,def_pct,0%,,,,,
player,201811110gnb,gnb,SpriJa00,special_teams,5,,,,,
player,201811110gnb,gnb,SpriJa00,st_pct,19%,,,,,
player,201811110gnb,gnb,TonyRo00,pos,TE,,,,,
player,201811110gnb,gnb,TonyRo00,offense,0,,,,,
player,201811110gnb,gnb,TonyRo00,off_pct,0%,,,,,
player,201811110gnb,gnb,TonyRo00,defense,0,,,,,
player,201811110gnb,gnb,TonyRo00,def_pct,0%,,,,,
player,201811110gnb,gnb,TonyRo00,special_teams,5,,,,,
player,201811110gnb,gnb,TonyRo00,st_pct,19%,,,,,
player,201811110gnb,gnb,McCrJu00,pos,G,,,,,
player,201811110gnb,gnb,McCrJu00,offense,0,,,,,
player,201811110gnb,gnb,McCrJu00,off_pct,0%,,,,,
player,201811110gnb,gnb,McCrJu00,defense,0,,,,,
player,201811110gnb,gnb,McCrJu00,def_pct,0%,,,,,
player,201811110gnb,gnb,McCrJu00,special_teams,5,,,,,
player,201811110gnb,gnb,McCrJu00,st_pct,19%,,,,,
player,201811110gnb,gnb,PatrLu00,pos,G,,,,,
player,201811110gnb,gnb,PatrLu00,offense,0,,,,,
player,201811110gnb,gnb,PatrLu00,off_pct,0%,,,,,
player,201811110gnb,gnb,PatrLu00,defense,0,,,,,
player,201811110gnb,gnb,PatrLu00,def_pct,0%,,,,,
player,201811110gnb,gnb,PatrLu00,special_teams,3,,,,,
player,201811110gnb,gnb,PatrLu00,st_pct,12%,,,,,
player,201811110gnb,mia,BrenJa01,pos,C,,,,,
player,201811110gnb,mia,BrenJa01,offense,68,,,,,
player,201811110gnb,mia,BrenJa01,off_pct,100%,,,,,
player,201811110gnb,mia,BrenJa01,defense,0,,,,,
player,201811110gnb,mia,BrenJa01,def_pct,0%,,,,,
player,201811110gnb,mia,BrenJa01,special_teams,4,,,,,
player,201811110gnb,mia,BrenJa01,st_pct,15%,,,,,
player,201811110gnb,mia,SwanTr00,pos,C,,,,,
player,201811110gnb,mia,SwanTr00,offense,68,,,,,
player,201811110gnb,mia,SwanTr00,off_pct,100%,,,,,
player,201811110gnb,mia,SwanTr00,defense,0,,,,,
player,201811110gnb,mia,SwanTr00,def_pct,0%,,,,,
player,201811110gnb,mia,SwanTr00,special_teams,4,,,,,
player,201811110gnb,mia,SwanTr00,st_pct,15%,,,,,
player,201811110gnb,mia,SterZa00,pos,T,,,,,
player,201811110gnb,mia,SterZa00,offense,68,,,,,
player,201811110gnb,mia,SterZa00,off_pct,100%,,,,,
player,201811110gnb,mia,SterZa00,defense,0,,,,,
player,201811110gnb,mia,SterZa00,def_pct,0%,,,,,
player,201811110gnb,mia,SterZa00,special_teams,4,,,,,
player,201811110gnb,mia,SterZa00,st_pct,15%,,,,,
player,201811110gnb,mia,YounSa21,pos,T,,,,,
player,201811110gnb,mia,YounSa21,offense,68,,,,,
player,201811110gnb,mia,YounSa21,off_pct,100%,,,,,
player,201811110gnb,mia,YounSa21,defense,0,,,,,
player,201811110gnb,mia,YounSa21,def_pct,0%,,,,,
player,201811110gnb,mia,YounSa21,special_teams,4,,,,,
player,201811110gnb,mia,YounSa21,st_pct,15%,,,,,
player,201811110gnb,mia,DaviJe00,pos,G,,,,,
player,201811110gnb,mia,DaviJe00,offense,68,,,,,
player,201811110gnb,mia,DaviJe00,off_pct,100%,,,,,
player,201811110gnb,mia,DaviJe00,defense,0,,,,,
player,201811110gnb,mia,DaviJe00,def_pct,0%,,,,,
player,201811110gnb,mia,DaviJe00,special_teams,4,,,,,
player,201811110gnb,mia,DaviJe00,st_pct,15%,,,,,
player,201811110gnb,mia,OsweBr00,pos,QB,,,,,
player,201811110gnb,mia,OsweBr00,offense,68,,,,,
player,201811110gnb,mia,OsweBr00,off_pct,100%,,,,,
player,201811110gnb,mia,OsweBr00,defense,0,,,,,
player,201811110gnb,mia,OsweBr00,def_pct,0%,,,,,
player,201811110gnb,mia,OsweBr00,special_teams,0,,,,,
player,201811110gnb,mia,OsweBr00,st_pct,0%,,,,,
player,201811110gnb,mia,AmenDa00,pos,WR,,,,,
player,201811110gnb,mia,AmenDa00,offense,66,,,,,
player,201811110gnb,mia,AmenDa00,off_pct,97%,,,,,
player,201811110gnb,mia,AmenDa00,defense,0,,,,,
player,201811110gnb,mia,AmenDa00,def_pct,0%,,,,,
player,201811110gnb,mia,AmenDa00,special_teams,2,,,,,
player,201811110gnb,mia,AmenDa00,st_pct,8%,,,,,
player,201811110gnb,mia,StilKe00,pos,WR,,,,,
player,201811110gnb,mia,StilKe00,offense,65,,,,,
player,201811110gnb,mia,StilKe00,off_pct,96%,,,,,
player,201811110gnb,mia,StilKe00,defense,0,,,,,
player,201811110gnb,mia,StilKe00,def_pct,0%,,,,,
player,201811110gnb,mia,StilKe00,special_teams,0,,,,,
player,201811110gnb,mia,StilKe00,st_pct,0%,,,,,
player,201811110gnb,mia,ParkDe01,pos,WR,,,,,
player,201811110gnb,mia,ParkDe01,offense,45,,,,,
player,201811110gnb,mia,ParkDe01,off_pct,66%,,,,,
player,201811110gnb,mia,ParkDe01,defense,0,,,,,
player,201811110gnb,mia,ParkDe01,def_pct,0%,,,,,
player,201811110gnb,mia,ParkDe01,special_teams,0,,,,,
player,201811110gnb,mia,ParkDe01,st_pct,0%,,,,,
player,201811110gnb,mia,DrakKe00,pos,RB,,,,,
player,201811110gnb,mia,DrakKe00,offense,34,,,,,
player,201811110gnb,mia,DrakKe00,off_pct,50%,,,,,
player,201811110gnb,mia,DrakKe00,defense,0,,,,,
player,201811110gnb,mia,DrakKe00,def_pct,0%,,,,,
player,201811110gnb,mia,DrakKe00,special_teams,1,,,,,
player,201811110gnb,mia,DrakKe00,st_pct,4%,,,,,
player,201811110gnb,mia,DerbA.00,pos,TE,,,,,
player,201811110gnb,mia,DerbA.00,offense,30,,,,,
player,201811110gnb,mia,DerbA.00,off_pct,44%,,,,,
player,201811110gnb,mia,DerbA.00,defense,0,,,,,
player,201811110gnb,mia,DerbA.00,def_pct,0%,,,,,
player,201811110gnb,mia,DerbA.00,special_teams,9,,,,,
player,201811110gnb,mia,DerbA.00,st_pct,35%,,,,,
player,201811110gnb,mia,GoreFr00,pos,RB,,,,,
player,201811110gnb,mia,GoreFr00,offense,29,,,,,
player,201811110gnb,mia,GoreFr00,off_pct,43%,,,,,
player,201811110gnb,mia,GoreFr00,defense,0,,,,,
player,201811110gnb,mia,GoreFr00,def_pct,0%,,,,,
player,201811110gnb,mia,GoreFr00,special_teams,0,,,,,
player,201811110gnb,mia,GoreFr00,st_pct,0%,,,,,
player,201811110gnb,mia,OLeaNi00,pos,TE,,,,,
player,201811110gnb,mia,OLeaNi00,offense,21,,,,,
player,201811110gnb,mia,OLeaNi00,off_pct,31%,,,,,
player,201811110gnb,mia,OLeaNi00,defense,0,,,,,
player,201811110gnb,mia,OLeaNi00,def_pct,0%,,,,,
player,201811110gnb,mia,OLeaNi00,special_teams,7,,,,,
player,201811110gnb,mia,OLeaNi00,st_pct,27%,,,,,
player,201811110gnb,mia,GesiMi00,pos,TE,,,,,
player,201811110gnb,mia,GesiMi00,offense,20,,,,,
player,201811110gnb,mia,GesiMi00,off_pct,29%,,,,,
player,201811110gnb,mia,GesiMi00,defense,0,,,,,
player,201811110gnb,mia,GesiMi00,def_pct,0%,,,,,
player,201811110gnb,mia,GesiMi00,special_teams,0,,,,,
player,201811110gnb,mia,GesiMi00,st_pct,0%,,,,,
player,201811110gnb,mia,CarrLe00,pos,WR,,,,,
player,201811110gnb,mia,CarrLe00,offense,17,,,,,
player,201811110gnb,mia,CarrLe00,off_pct,25%,,,,,
player,201811110gnb,mia,CarrLe00,defense,0,,,,,
player,201811110gnb,mia,CarrLe00,def_pct,0%,,,,,
player,201811110gnb,mia,CarrLe00,special_teams,17,,,,,
player,201811110gnb,mia,CarrLe00,st_pct,65%,,,,,
player,201811110gnb,mia,GranJa00,pos,WR,,,,,
player,201811110gnb,mia,GranJa00,offense,8,,,,,
player,201811110gnb,mia,GranJa00,off_pct,12%,,,,,
player,201811110gnb,mia,GranJa00,defense,0,,,,,
player,201811110gnb,mia,GranJa00,def_pct,0%,,,,,
player,201811110gnb,mia,GranJa00,special_teams,10,,,,,
player,201811110gnb,mia,GranJa00,st_pct,38%,,,,,
player,201811110gnb,mia,BallKa00,pos,RB,,,,,
player,201811110gnb,mia,BallKa00,offense,5,,,,,
player,201811110gnb,mia,BallKa00,off_pct,7%,,,,,
player,201811110gnb,mia,BallKa00,defense,0,,,,,
player,201811110gnb,mia,BallKa00,def_pct,0%,,,,,
player,201811110gnb,mia,BallKa00,special_teams,15,,,,,
player,201811110gnb,mia,BallKa00,st_pct,58%,,,,,
player,201811110gnb,mia,AlonKi00,pos,LB,,,,,
player,201811110gnb,mia,AlonKi00,offense,0,,,,,
player,201811110gnb,mia,AlonKi00,off_pct,0%,,,,,
player,201811110gnb,mia,AlonKi00,defense,57,,,,,
player,201811110gnb,mia,AlonKi00,def_pct,100%,,,,,
player,201811110gnb,mia,AlonKi00,special_teams,0,,,,,
player,201811110gnb,mia,AlonKi00,st_pct,0%,,,,,
player,201811110gnb,mia,McDoTJ00,pos,SS,,,,,
player,201811110gnb,mia,McDoTJ00,offense,0,,,,,
player,201811110gnb,mia,McDoTJ00,off_pct,0%,,,,,
player,201811110gnb,mia,McDoTJ00,defense,57,,,,,
player,201811110gnb,mia,McDoTJ00,def_pct,100%,,,,,
player,201811110gnb,mia,McDoTJ00,special_teams,0,,,,,
player,201811110gnb,mia,McDoTJ00,st_pct,0%,,,,,
player,201811110gnb,mia,HowaXa00,pos,CB,,,,,
player,201811110gnb,mia,HowaXa00,offense,0,,,,,
player,201811110gnb,mia,HowaXa00,off_pct,0%,,,,,
player,201811110gnb,mia,HowaXa00,defense,56,,,,,
player,201811110gnb,mia,HowaXa00,def_pct,98%,,,,,
player,201811110gnb,mia,HowaXa00,special_teams,5,,,,,
player,201811110gnb,mia,HowaXa00,st_pct,19%,,,,,
player,201811110gnb,mia,FitzMi00,pos,SS,,,,,
player,201811110gnb,mia,FitzMi00,offense,0,,,,,
player,201811110gnb,mia,FitzMi00,off_pct,0%,,,,,
player,201811110gnb,mia,FitzMi00,defense,55,,,,,
player,201811110gnb,mia,FitzMi00,def_pct,96%,,,,,
player,201811110gnb,mia,FitzMi00,special_teams,5,,,,,
player,201811110gnb,mia,FitzMi00,st_pct,19%,,,,,
player,201811110gnb,mia,McMiRa02,pos,LB,,,,,
player,201811110gnb,mia,McMiRa02,offense,0,,,,,
player,201811110gnb,mia,McMiRa02,off_pct,0%,,,,,
player,201811110gnb,mia,McMiRa02,defense,45,,,,,
player,201811110gnb,mia,McMiRa02,def_pct,79%,,,,,
player,201811110gnb,mia,McMiRa02,special_teams,5,,,,,
player,201811110gnb,mia,McMiRa02,st_pct,19%,,,,,
player,201811110gnb,mia,JoneRe99,pos,FS,,,,,
player,201811110gnb,mia,JoneRe99,offense,0,,,,,
player,201811110gnb,mia,JoneRe99,off_pct,0%,,,,,
player,201811110gnb,mia,JoneRe99,defense,45,,,,,
player,201811110gnb,mia,JoneRe99,def_pct,79%,,,,,
player,201811110gnb,mia,JoneRe99,special_teams,0,,,,,
player,201811110gnb,mia,JoneRe99,st_pct,0%,,,,,
player,201811110gnb,mia,SpenAk00,pos,DT,,,,,
player,201811110gnb,mia,SpenAk00,offense,0,,,,,
player,201811110gnb,mia,SpenAk00,off_pct,0%,,,,,
player,201811110gnb,mia,SpenAk00,defense,41,,,,,
player,201811110gnb,mia,SpenAk00,def_pct,72%,,,,,
player,201811110gnb,mia,SpenAk00,special_teams,5,,,,,
player,201811110gnb,mia,SpenAk00,st_pct,19%,,,,,
player,201811110gnb,mia,BakeJe00,pos,LB,,,,,
player,201811110gnb,mia,BakeJe00,offense,0,,,,,
player,201811110gnb,mia,BakeJe00,off_pct,0%,,,,,
player,201811110gnb,mia,BakeJe00,defense,37,,,,,
player,201811110gnb,mia,BakeJe00,def_pct,65%,,,,,
player,201811110gnb,mia,BakeJe00,special_teams,3,,,,,
player,201811110gnb,mia,BakeJe00,st_pct,12%,,,,,
player,201811110gnb,mia,QuinRo00,pos,DE,,,,,
player,201811110gnb,mia,QuinRo00,offense,0,,,,,
player,201811110gnb,mia,QuinRo00,off_pct,0%,,,,,
player,201811110gnb,mia,QuinRo00,defense,37,,,,,
player,201811110gnb,mia,QuinRo00,def_pct,65%,,,,,
player,201811110gnb,mia,QuinRo00,special_teams,1,,,,,
player,201811110gnb,mia,QuinRo00,st_pct,4%,,,,,
player,201811110gnb,mia,McCaBo01,pos,CB,,,,,
player,201811110gnb,mia,McCaBo01,offense,0,,,,,
player,201811110gnb,mia,McCaBo01,off_pct,0%,,,,,
player,201811110gnb,mia,McCaBo01,defense,33,,,,,
player,201811110gnb,mia,McCaBo01,def_pct,58%,,,,,
player,201811110gnb,mia,McCaBo01,special_teams,0,,,,,
player,201811110gnb,mia,McCaBo01,st_pct,0%,,,,,
player,201811110gnb,mia,GodcDa00,pos,DT,,,,,
player,201811110gnb,mia,GodcDa00,offense,0,,,,,
player,201811110gnb,mia,GodcDa00,off_pct,0%,,,,,
player,201811110gnb,mia,GodcDa00,defense,32,,,,,
player,201811110gnb,mia,GodcDa00,def_pct,56%,,,,,
player,201811110gnb,mia,GodcDa00,special_teams,5,,,,,
player,201811110gnb,mia,GodcDa00,st_pct,19%,,,,,
player,201811110gnb,mia,WakeCa00,pos,DE,,,,,
player,201811110gnb,mia,WakeCa00,offense,0,,,,,
player,201811110gnb,mia,WakeCa00,off_pct,0%,,,,,
player,201811110gnb,mia,WakeCa00,defense,32,,,,,
player,201811110gnb,mia,WakeCa00,def_pct,56%,,,,,
player,201811110gnb,mia,WakeCa00,special_teams,0,,,,,
player,201811110gnb,mia,WakeCa00,st_pct,0%,,,,,
player,201811110gnb,mia,MalvCa00,pos,DE,,,,,
player,201811110gnb,mia,MalvCa00,offense,0,,,,,
player,201811110gnb,mia,MalvCa00,off_pct,0%,,,,,
player,201811110gnb,mia,MalvCa00,defense,25,,,,,
player,201811110gnb,mia,MalvCa00,def_pct,44%,,,,,
player,201811110gnb,mia,MalvCa00,special_teams,11,,,,,
player,201811110gnb,mia,MalvCa00,st_pct,42%,,,,,
player,201811110gnb,mia,BranAn00,pos,DE,,,,,
player,201811110gnb,mia,BranAn00,offense,0,,,,,
player,201811110gnb,mia,BranAn00,off_pct,0%,,,,,
player,201811110gnb,mia,BranAn00,defense,25,,,,,
player,201811110gnb,mia,BranAn00,def_pct,44%,,,,,
player,201811110gnb,mia,BranAn00,special_teams,4,,,,,
player,201811110gnb,mia,BranAn00,st_pct,15%,,,,,
player,201811110gnb,mia,WillSy00,pos,DT,,,,,
player,201811110gnb,mia,WillSy00,offense,0,,,,,
player,201811110gnb,mia,WillSy00,off_pct,0%,,,,,
player,201811110gnb,mia,WillSy00,defense,21,,,,,
player,201811110gnb,mia,WillSy00,def_pct,37%,,,,,
player,201811110gnb,mia,WillSy00,special_teams,0,,,,,
player,201811110gnb,mia,WillSy00,st_pct,0%,,,,,
player,201811110gnb,mia,HoodEv99,pos,DE,,,,,
player,201811110gnb,mia,HoodEv99,offense,0,,,,,
player,201811110gnb,mia,HoodEv99,off_pct,0%,,,,,
player,201811110gnb,mia,HoodEv99,defense,15,,,,,
player,201811110gnb,mia,HoodEv99,def_pct,26%,,,,,
player,201811110gnb,mia,HoodEv99,special_teams,5,,,,,
player,201811110gnb,mia,HoodEv99,st_pct,19%,,,,,
player,201811110gnb,mia,ArmsCo00,pos,CB,,,,,
player,201811110gnb,mia,ArmsCo00,offense,0,,,,,
player,201811110gnb,mia,ArmsCo00,off_pct,0%,,,,,
player,201811110gnb,mia,ArmsCo00,defense,8,,,,,
player,201811110gnb,mia,ArmsCo00,def_pct,14%,,,,,
player,201811110gnb,mia,ArmsCo00,special_teams,11,,,,,
player,201811110gnb,mia,ArmsCo00,st_pct,42%,,,,,
player,201811110gnb,mia,McTyTo00,pos,CB,,,,,
player,201811110gnb,mia,McTyTo00,offense,0,,,,,
player,201811110gnb,mia,McTyTo00,off_pct,0%,,,,,
player,201811110gnb,mia,McTyTo00,defense,6,,,,,
player,201811110gnb,mia,McTyTo00,def_pct,11%,,,,,
player,201811110gnb,mia,McTyTo00,special_teams,14,,,,,
player,201811110gnb,mia,McTyTo00,st_pct,54%,,,,,
player,201811110gnb,mia,AikeWa00,pos,SS,,,,,
player,201811110gnb,mia,AikeWa00,offense,0,,,,,
player,201811110gnb,mia,AikeWa00,off_pct,0%,,,,,
player,201811110gnb,mia,AikeWa00,defense,0,,,,,
player,201811110gnb,mia,AikeWa00,def_pct,0%,,,,,
player,201811110gnb,mia,AikeWa00,special_teams,22,,,,,
player,201811110gnb,mia,AikeWa00,st_pct,85%,,,,,
player,201811110gnb,mia,AnthSt00,pos,LB,,,,,
player,201811110gnb,mia,AnthSt00,offense,0,,,,,
player,201811110gnb,mia,AnthSt00,off_pct,0%,,,,,
player,201811110gnb,mia,AnthSt00,defense,0,,,,,
player,201811110gnb,mia,AnthSt00,def_pct,0%,,,,,
player,201811110gnb,mia,AnthSt00,special_teams,22,,,,,
player,201811110gnb,mia,AnthSt00,st_pct,85%,,,,,
player,201811110gnb,mia,HullMi01,pos,LB,,,,,
player,201811110gnb,mia,HullMi01,offense,0,,,,,
player,201811110gnb,mia,HullMi01,off_pct,0%,,,,,
player,201811110gnb,mia,HullMi01,defense,0,,,,,
player,201811110gnb,mia,HullMi01,def_pct,0%,,,,,
player,201811110gnb,mia,HullMi01,special_teams,22,,,,,
player,201811110gnb,mia,HullMi01,st_pct,85%,,,,,
player,201811110gnb,mia,PerrSe00,pos,RB,,,,,
player,201811110gnb,mia,PerrSe00,offense,0,,,,,
player,201811110gnb,mia,PerrSe00,off_pct,0%,,,,,
player,201811110gnb,mia,PerrSe00,defense,0,,,,,
player,201811110gnb,mia,PerrSe00,def_pct,0%,,,,,
player,201811110gnb,mia,PerrSe00,special_teams,17,,,,,
player,201811110gnb,mia,PerrSe00,st_pct,65%,,,,,
player,201811110gnb,mia,BoldBr00,pos,RB,,,,,
player,201811110gnb,mia,BoldBr00,offense,0,,,,,
player,201811110gnb,mia,BoldBr00,off_pct,0%,,,,,
player,201811110gnb,mia,BoldBr00,defense,0,,,,,
player,201811110gnb,mia,BoldBr00,def_pct,0%,,,,,
player,201811110gnb,mia,BoldBr00,special_teams,17,,,,,
player,201811110gnb,mia,BoldBr00,st_pct,65%,,,,,
player,201811110gnb,mia,SandJa00,pos,K,,,,,
player,201811110gnb,mia,SandJa00,offense,0,,,,,
player,201811110gnb,mia,SandJa00,off_pct,0%,,,,,
player,201811110gnb,mia,SandJa00,defense,0,,,,,
player,201811110gnb,mia,SandJa00,def_pct,0%,,,,,
player,201811110gnb,mia,SandJa00,special_teams,9,,,,,
player,201811110gnb,mia,SandJa00,st_pct,35%,,,,,
player,201811110gnb,mia,DennJo20,pos,LS,,,,,
player,201811110gnb,mia,DennJo20,offense,0,,,,,
player,201811110gnb,mia,DennJo20,off_pct,0%,,,,,
player,201811110gnb,mia,DennJo20,defense,0,,,,,
player,201811110gnb,mia,DennJo20,def_pct,0%,,,,,
player,201811110gnb,mia,DennJo20,special_teams,7,,,,,
player,201811110gnb,mia,DennJo20,st_pct,27%,,,,,
player,201811110gnb,mia,HaacMa00,pos,P,,,,,
player,201811110gnb,mia,HaacMa00,offense,0,,,,,
player,201811110gnb,mia,HaacMa00,off_pct,0%,,,,,
player,201811110gnb,mia,HaacMa00,defense,0,,,,,
player,201811110gnb,mia,HaacMa00,def_pct,0%,,,,,
player,201811110gnb,mia,HaacMa00,special_teams,7,,,,,
player,201811110gnb,mia,HaacMa00,st_pct,27%,,,,,
player,201811110gnb,mia,AsiaIs00,pos,G,,,,,
player,201811110gnb,mia,AsiaIs00,offense,0,,,,,
player,201811110gnb,mia,AsiaIs00,off_pct,0%,,,,,
player,201811110gnb,mia,AsiaIs00,defense,0,,,,,
player,201811110gnb,mia,AsiaIs00,def_pct,0%,,,,,
player,201811110gnb,mia,AsiaIs00,special_teams,4,,,,,
player,201811110gnb,mia,AsiaIs00,st_pct,15%,,,,,
player,201811110gnb,mia,JohnWe00,pos,C,,,,,
player,201811110gnb,mia,JohnWe00,offense,0,,,,,
player,201811110gnb,mia,JohnWe00,off_pct,0%,,,,,
player,201811110gnb,mia,JohnWe00,defense,0,,,,,
player,201811110gnb,mia,JohnWe00,def_pct,0%,,,,,
player,201811110gnb,mia,JohnWe00,special_teams,4,,,,,
player,201811110gnb,mia,JohnWe00,st_pct,15%,,,,,
