game,2018,13,20181202,201812020atl,rav,"Baltimore Ravens",26,atl,"Atlanta Falcons",16
player,201812020atl,rav,CrabMi00,def_pct,0%,,,,,
player,201812020atl,rav,CrabMi00,special_teams,0,,,,,
player,201812020atl,rav,CrabMi00,st_pct,0%,,,,,
player,201812020atl,rav,AndrMa00,pos,TE,,,,,
player,201812020atl,rav,AndrMa00,offense,32,,,,,
player,201812020atl,rav,AndrMa00,off_pct,40%,,,,,
player,201812020atl,rav,AndrMa00,defense,0,,,,,
player,201812020atl,rav,AndrMa00,def_pct,0%,,,,,
player,201812020atl,rav,AndrMa00,special_teams,4,,,,,
player,201812020atl,rav,AndrMa00,st_pct,14%,,,,,
player,201812020atl,rav,MontTy01,pos,RB,,,,,
player,201812020atl,rav,MontTy01,offense,27,,,,,
player,201812020atl,rav,MontTy01,off_pct,33%,,,,,
player,201812020atl,rav,MontTy01,defense,0,,,,,
player,201812020atl,rav,MontTy01,def_pct,0%,,,,,
player,201812020atl,rav,MontTy01,special_teams,6,,,,,
player,201812020atl,rav,MontTy01,st_pct,21%,,,,,
player,201812020atl,rav,BozeBr00,pos,C,,,,,
player,201812020atl,rav,BozeBr00,offense,23,,,,,
player,201812020atl,rav,BozeBr00,off_pct,28%,,,,,
player,201812020atl,rav,BozeBr00,defense,0,,,,,
player,201812020atl,rav,BozeBr00,def_pct,0%,,,,,
player,201812020atl,rav,BozeBr00,special_teams,6,,,,,
player,201812020atl,rav,BozeBr00,st_pct,21%,,,,,
player,201812020atl,rav,WillMa04,pos,TE,,,,,
player,201812020atl,rav,WillMa04,offense,21,,,,,
player,201812020atl,rav,WillMa04,off_pct,26%,,,,,
player,201812020atl,rav,WillMa04,defense,0,,,,,
player,201812020atl,rav,WillMa04,def_pct,0%,,,,,
player,201812020atl,rav,WillMa04,special_teams,21,,,,,
player,201812020atl,rav,WillMa04,st_pct,75%,,,,,
player,201812020atl,rav,HursHa00,pos,TE,,,,,
player,201812020atl,rav,HursHa00,offense,21,,,,,
player,201812020atl,rav,HursHa00,off_pct,26%,,,,,
player,201812020atl,rav,HursHa00,defense,0,,,,,
player,201812020atl,rav,HursHa00,def_pct,0%,,,,,
player,201812020atl,rav,HursHa00,special_teams,3,,,,,
player,201812020atl,rav,HursHa00,st_pct,11%,,,,,
player,201812020atl,rav,DixoKe00,pos,RB,,,,,
player,201812020atl,rav,DixoKe00,offense,17,,,,,
player,201812020atl,rav,DixoKe00,off_pct,21%,,,,,
player,201812020atl,rav,DixoKe00,defense,0,,,,,
player,201812020atl,rav,DixoKe00,def_pct,0%,,,,,
player,201812020atl,rav,DixoKe00,special_teams,0,,,,,
player,201812020atl,rav,DixoKe00,st_pct,0%,,,,,
player,201812020atl,rav,GrifRo01,pos,QB,,,,,
player,201812020atl,rav,GrifRo01,offense,16,,,,,
player,201812020atl,rav,GrifRo01,off_pct,20%,,,,,
player,201812020atl,rav,GrifRo01,defense,0,,,,,
player,201812020atl,rav,GrifRo01,def_pct,0%,,,,,
player,201812020atl,rav,GrifRo01,special_teams,0,,,,,
player,201812020atl,rav,GrifRo01,st_pct,0%,,,,,
player,201812020atl,rav,ElueJe00,pos,G,,,,,
player,201812020atl,rav,ElueJe00,offense,3,,,,,
player,201812020atl,rav,ElueJe00,off_pct,4%,,,,,
player,201812020atl,rav,ElueJe00,defense,0,,,,,
player,201812020atl,rav,ElueJe00,def_pct,0%,,,,,
player,201812020atl,rav,ElueJe00,special_teams,6,,,,,
player,201812020atl,rav,ElueJe00,st_pct,21%,,,,,
player,201812020atl,rav,ClarCh00,pos,FS,,,,,
player,201812020atl,rav,ClarCh00,offense,0,,,,,
player,201812020atl,rav,ClarCh00,off_pct,0%,,,,,
player,201812020atl,rav,ClarCh00,defense,53,,,,,
player,201812020atl,rav,ClarCh00,def_pct,100%,,,,,
player,201812020atl,rav,ClarCh00,special_teams,12,,,,,
player,201812020atl,rav,ClarCh00,st_pct,43%,,,,,
player,201812020atl,rav,WeddEr99,pos,FS,,,,,
player,201812020atl,rav,WeddEr99,offense,0,,,,,
player,201812020atl,rav,WeddEr99,off_pct,0%,,,,,
player,201812020atl,rav,WeddEr99,defense,53,,,,,
player,201812020atl,rav,WeddEr99,def_pct,100%,,,,,
player,201812020atl,rav,WeddEr99,special_teams,0,,,,,
player,201812020atl,rav,WeddEr99,st_pct,0%,,,,,
player,201812020atl,rav,MoslC.00,pos,LB,,,,,
player,201812020atl,rav,MoslC.00,offense,0,,,,,
player,201812020atl,rav,MoslC.00,off_pct,0%,,,,,
player,201812020atl,rav,MoslC.00,defense,53,,,,,
player,201812020atl,rav,MoslC.00,def_pct,100%,,,,,
player,201812020atl,rav,MoslC.00,special_teams,0,,,,,
player,201812020atl,rav,MoslC.00,st_pct,0%,,,,,
player,201812020atl,rav,HumpMa00,pos,CB,,,,,
player,201812020atl,rav,HumpMa00,offense,0,,,,,
player,201812020atl,rav,HumpMa00,off_pct,0%,,,,,
player,201812020atl,rav,HumpMa00,defense,48,,,,,
player,201812020atl,rav,HumpMa00,def_pct,91%,,,,,
player,201812020atl,rav,HumpMa00,special_teams,0,,,,,
player,201812020atl,rav,HumpMa00,st_pct,0%,,,,,
player,201812020atl,rav,SmitJi03,pos,CB,,,,,
player,201812020atl,rav,SmitJi03,offense,0,,,,,
player,201812020atl,rav,SmitJi03,off_pct,0%,,,,,
player,201812020atl,rav,SmitJi03,defense,46,,,,,
player,201812020atl,rav,SmitJi03,def_pct,87%,,,,,
player,201812020atl,rav,SmitJi03,special_teams,0,,,,,
player,201812020atl,rav,SmitJi03,st_pct,0%,,,,,
player,201812020atl,rav,SuggTe99,pos,LB,,,,,
player,201812020atl,rav,SuggTe99,offense,0,,,,,
player,201812020atl,rav,SuggTe99,off_pct,0%,,,,,
player,201812020atl,rav,SuggTe99,defense,41,,,,,
player,201812020atl,rav,SuggTe99,def_pct,77%,,,,,
player,201812020atl,rav,SuggTe99,special_teams,0,,,,,
player,201812020atl,rav,SuggTe99,st_pct,0%,,,,,
player,201812020atl,rav,JudoMa00,pos,LB,,,,,
player,201812020atl,rav,JudoMa00,offense,0,,,,,
player,201812020atl,rav,JudoMa00,off_pct,0%,,,,,
player,201812020atl,rav,JudoMa00,defense,36,,,,,
player,201812020atl,rav,JudoMa00,def_pct,68%,,,,,
player,201812020atl,rav,JudoMa00,special_teams,7,,,,,
player,201812020atl,rav,JudoMa00,st_pct,25%,,,,,
player,201812020atl,rav,SmitZa00,pos,LB,,,,,
player,201812020atl,rav,SmitZa00,offense,0,,,,,
player,201812020atl,rav,SmitZa00,off_pct,0%,,,,,
player,201812020atl,rav,SmitZa00,defense,36,,,,,
player,201812020atl,rav,SmitZa00,def_pct,68%,,,,,
player,201812020atl,rav,SmitZa00,special_teams,4,,,,,
player,201812020atl,rav,SmitZa00,st_pct,14%,,,,,
player,201812020atl,rav,CarrBr99,pos,CB,,,,,
player,201812020atl,rav,CarrBr99,offense,0,,,,,
player,201812020atl,rav,CarrBr99,off_pct,0%,,,,,
player,201812020atl,rav,CarrBr99,defense,35,,,,,
player,201812020atl,rav,CarrBr99,def_pct,66%,,,,,
player,201812020atl,rav,CarrBr99,special_teams,0,,,,,
player,201812020atl,rav,CarrBr99,st_pct,0%,,,,,
player,201812020atl,rav,WillBr02,pos,DT,,,,,
player,201812020atl,rav,WillBr02,offense,0,,,,,
player,201812020atl,rav,WillBr02,off_pct,0%,,,,,
player,201812020atl,rav,WillBr02,defense,27,,,,,
player,201812020atl,rav,WillBr02,def_pct,51%,,,,,
player,201812020atl,rav,WillBr02,special_teams,3,,,,,
player,201812020atl,rav,WillBr02,st_pct,11%,,,,,
player,201812020atl,rav,UrbaBr00,pos,DE,,,,,
player,201812020atl,rav,UrbaBr00,offense,0,,,,,
player,201812020atl,rav,UrbaBr00,off_pct,0%,,,,,
player,201812020atl,rav,UrbaBr00,defense,26,,,,,
player,201812020atl,rav,UrbaBr00,def_pct,49%,,,,,
player,201812020atl,rav,UrbaBr00,special_teams,6,,,,,
player,201812020atl,rav,UrbaBr00,st_pct,21%,,,,,
player,201812020atl,rav,PierMi00,pos,NT,,,,,
player,201812020atl,rav,PierMi00,offense,0,,,,,
player,201812020atl,rav,PierMi00,off_pct,0%,,,,,
player,201812020atl,rav,PierMi00,defense,26,,,,,
player,201812020atl,rav,PierMi00,def_pct,49%,,,,,
player,201812020atl,rav,PierMi00,special_teams,2,,,,,
player,201812020atl,rav,PierMi00,st_pct,7%,,,,,
player,201812020atl,rav,OnwuPa00,pos,LB,,,,,
player,201812020atl,rav,OnwuPa00,offense,0,,,,,
player,201812020atl,rav,OnwuPa00,off_pct,0%,,,,,
player,201812020atl,rav,OnwuPa00,defense,23,,,,,
player,201812020atl,rav,OnwuPa00,def_pct,43%,,,,,
player,201812020atl,rav,OnwuPa00,special_teams,13,,,,,
player,201812020atl,rav,OnwuPa00,st_pct,46%,,,,,
player,201812020atl,rav,WormCh00,pos,NT,,,,,
player,201812020atl,rav,WormCh00,offense,0,,,,,
player,201812020atl,rav,WormCh00,off_pct,0%,,,,,
player,201812020atl,rav,WormCh00,defense,21,,,,,
player,201812020atl,rav,WormCh00,def_pct,40%,,,,,
player,201812020atl,rav,WormCh00,special_teams,9,,,,,
player,201812020atl,rav,WormCh00,st_pct,32%,,,,,
player,201812020atl,rav,YounKe03,pos,LB,,,,,
player,201812020atl,rav,YounKe03,offense,0,,,,,
player,201812020atl,rav,YounKe03,off_pct,0%,,,,,
player,201812020atl,rav,YounKe03,defense,18,,,,,
player,201812020atl,rav,YounKe03,def_pct,34%,,,,,
player,201812020atl,rav,YounKe03,special_teams,14,,,,,
player,201812020atl,rav,YounKe03,st_pct,50%,,,,,
player,201812020atl,rav,YounTa01,pos,CB,,,,,
player,201812020atl,rav,YounTa01,offense,0,,,,,
player,201812020atl,rav,YounTa01,off_pct,0%,,,,,
player,201812020atl,rav,YounTa01,defense,18,,,,,
player,201812020atl,rav,YounTa01,def_pct,34%,,,,,
player,201812020atl,rav,YounTa01,special_teams,0,,,,,
player,201812020atl,rav,YounTa01,st_pct,0%,,,,,
player,201812020atl,rav,LeviAn00,pos,SS,,,,,
player,201812020atl,rav,LeviAn00,offense,0,,,,,
player,201812020atl,rav,LeviAn00,off_pct,0%,,,,,
player,201812020atl,rav,LeviAn00,defense,11,,,,,
player,201812020atl,rav,LeviAn00,def_pct,21%,,,,,
player,201812020atl,rav,LeviAn00,special_teams,8,,,,,
player,201812020atl,rav,LeviAn00,st_pct,29%,,,,,
player,201812020atl,rav,BowsTy00,pos,LB,,,,,
player,201812020atl,rav,BowsTy00,offense,0,,,,,
player,201812020atl,rav,BowsTy00,off_pct,0%,,,,,
player,201812020atl,rav,BowsTy00,defense,9,,,,,
player,201812020atl,rav,BowsTy00,def_pct,17%,,,,,
player,201812020atl,rav,BowsTy00,special_teams,15,,,,,
player,201812020atl,rav,BowsTy00,st_pct,54%,,,,,
player,201812020atl,rav,AverAn00,pos,CB,,,,,
player,201812020atl,rav,AverAn00,offense,0,,,,,
player,201812020atl,rav,AverAn00,off_pct,0%,,,,,
player,201812020atl,rav,AverAn00,defense,3,,,,,
player,201812020atl,rav,AverAn00,def_pct,6%,,,,,
player,201812020atl,rav,AverAn00,special_teams,15,,,,,
player,201812020atl,rav,AverAn00,st_pct,54%,,,,,
player,201812020atl,rav,BoarCh00,pos,LB,,,,,
player,201812020atl,rav,BoarCh00,offense,0,,,,,
player,201812020atl,rav,BoarCh00,off_pct,0%,,,,,
player,201812020atl,rav,BoarCh00,defense,0,,,,,
player,201812020atl,rav,BoarCh00,def_pct,0%,,,,,
player,201812020atl,rav,BoarCh00,special_teams,22,,,,,
player,201812020atl,rav,BoarCh00,st_pct,79%,,,,,
player,201812020atl,rav,CanaMa00,pos,CB,,,,,
player,201812020atl,rav,CanaMa00,offense,0,,,,,
player,201812020atl,rav,CanaMa00,off_pct,0%,,,,,
player,201812020atl,rav,CanaMa00,defense,0,,,,,
player,201812020atl,rav,CanaMa00,def_pct,0%,,,,,
player,201812020atl,rav,CanaMa00,special_teams,21,,,,,
player,201812020atl,rav,CanaMa00,st_pct,75%,,,,,
player,201812020atl,rav,JoneCy00,pos,CB,,,,,
player,201812020atl,rav,JoneCy00,offense,0,,,,,
player,201812020atl,rav,JoneCy00,off_pct,0%,,,,,
player,201812020atl,rav,JoneCy00,defense,0,,,,,
player,201812020atl,rav,JoneCy00,def_pct,0%,,,,,
player,201812020atl,rav,JoneCy00,special_teams,18,,,,,
player,201812020atl,rav,JoneCy00,st_pct,64%,,,,,
player,201812020atl,rav,AlleJa01,pos,RB,,,,,
player,201812020atl,rav,AlleJa01,offense,0,,,,,
player,201812020atl,rav,AlleJa01,off_pct,0%,,,,,
player,201812020atl,rav,AlleJa01,defense,0,,,,,
player,201812020atl,rav,AlleJa01,def_pct,0%,,,,,
player,201812020atl,rav,AlleJa01,special_teams,15,,,,,
player,201812020atl,rav,AlleJa01,st_pct,54%,,,,,
player,201812020atl,rav,TuckJu00,pos,K,,,,,
player,201812020atl,rav,TuckJu00,offense,0,,,,,
player,201812020atl,rav,TuckJu00,off_pct,0%,,,,,
player,201812020atl,rav,TuckJu00,defense,0,,,,,
player,201812020atl,rav,TuckJu00,def_pct,0%,,,,,
player,201812020atl,rav,TuckJu00,special_teams,13,,,,,
player,201812020atl,rav,TuckJu00,st_pct,46%,,,,,
player,201812020atl,rav,CoxxMo00,pos,LS,,,,,
player,201812020atl,rav,CoxxMo00,offense,0,,,,,
player,201812020atl,rav,CoxxMo00,off_pct,0%,,,,,
player,201812020atl,rav,CoxxMo00,defense,0,,,,,
player,201812020atl,rav,CoxxMo00,def_pct,0%,,,,,
player,201812020atl,rav,CoxxMo00,special_teams,10,,,,,
player,201812020atl,rav,CoxxMo00,st_pct,36%,,,,,
player,201812020atl,rav,KochSa20,pos,P,,,,,
player,201812020atl,rav,KochSa20,offense,0,,,,,
player,201812020atl,rav,KochSa20,off_pct,0%,,,,,
player,201812020atl,rav,KochSa20,defense,0,,,,,
player,201812020atl,rav,KochSa20,def_pct,0%,,,,,
player,201812020atl,rav,KochSa20,special_teams,10,,,,,
player,201812020atl,rav,KochSa20,st_pct,36%,,,,,
