game,2018,1,20180909,201809090min,sfo,"San Francisco 49ers",16,min,"Minnesota Vikings",24
player,201809090min,sfo,PiniBr00,special_teams,13,,,,,
player,201809090min,sfo,PiniBr00,st_pct,46%,,,,,
player,201809090min,sfo,ExumAn00,pos,SS,,,,,
player,201809090min,sfo,ExumAn00,offense,0,,,,,
player,201809090min,sfo,ExumAn00,off_pct,0%,,,,,
player,201809090min,sfo,ExumAn00,defense,0,,,,,
player,201809090min,sfo,ExumAn00,def_pct,0%,,,,,
player,201809090min,sfo,ExumAn00,special_teams,10,,,,,
player,201809090min,sfo,ExumAn00,st_pct,36%,,,,,
player,201809090min,sfo,NelsKy00,pos,LS,,,,,
player,201809090min,sfo,NelsKy00,offense,0,,,,,
player,201809090min,sfo,NelsKy00,off_pct,0%,,,,,
player,201809090min,sfo,NelsKy00,defense,0,,,,,
player,201809090min,sfo,NelsKy00,def_pct,0%,,,,,
player,201809090min,sfo,NelsKy00,special_teams,8,,,,,
player,201809090min,sfo,NelsKy00,st_pct,29%,,,,,
player,201809090min,sfo,MabiGr00,pos,CB,,,,,
player,201809090min,sfo,MabiGr00,offense,0,,,,,
player,201809090min,sfo,MabiGr00,off_pct,0%,,,,,
player,201809090min,sfo,MabiGr00,defense,0,,,,,
player,201809090min,sfo,MabiGr00,def_pct,0%,,,,,
player,201809090min,sfo,MabiGr00,special_teams,7,,,,,
player,201809090min,sfo,MabiGr00,st_pct,25%,,,,,
player,201809090min,sfo,gouldrob01,pos,K,,,,,
player,201809090min,sfo,gouldrob01,offense,0,,,,,
player,201809090min,sfo,gouldrob01,off_pct,0%,,,,,
player,201809090min,sfo,gouldrob01,defense,0,,,,,
player,201809090min,sfo,gouldrob01,def_pct,0%,,,,,
player,201809090min,sfo,gouldrob01,special_teams,4,,,,,
player,201809090min,sfo,gouldrob01,st_pct,14%,,,,,
