game,2018,8,20181028,201810280rai,clt,"Indianapolis Colts",42,rai,"Oakland Raiders",28
player,201810280rai,clt,AlieMo00,st_pct,0%,,,,,
player,201810280rai,clt,HewiRy00,pos,TE,,,,,
player,201810280rai,clt,HewiRy00,offense,21,,,,,
player,201810280rai,clt,HewiRy00,off_pct,27%,,,,,
player,201810280rai,clt,HewiRy00,defense,0,,,,,
player,201810280rai,clt,HewiRy00,def_pct,0%,,,,,
player,201810280rai,clt,HewiRy00,special_teams,12,,,,,
player,201810280rai,clt,HewiRy00,st_pct,46%,,,,,
player,201810280rai,clt,EbroEr00,pos,TE,,,,,
player,201810280rai,clt,EbroEr00,offense,17,,,,,
player,201810280rai,clt,EbroEr00,off_pct,22%,,,,,
player,201810280rai,clt,EbroEr00,defense,0,,,,,
player,201810280rai,clt,EbroEr00,def_pct,0%,,,,,
player,201810280rai,clt,EbroEr00,special_teams,0,,,,,
player,201810280rai,clt,EbroEr00,st_pct,0%,,,,,
player,201810280rai,clt,BoehEv00,pos,G,,,,,
player,201810280rai,clt,BoehEv00,offense,8,,,,,
player,201810280rai,clt,BoehEv00,off_pct,10%,,,,,
player,201810280rai,clt,BoehEv00,defense,0,,,,,
player,201810280rai,clt,BoehEv00,def_pct,0%,,,,,
player,201810280rai,clt,BoehEv00,special_teams,6,,,,,
player,201810280rai,clt,BoehEv00,st_pct,23%,,,,,
player,201810280rai,clt,WilkJo01,pos,RB,,,,,
player,201810280rai,clt,WilkJo01,offense,3,,,,,
player,201810280rai,clt,WilkJo01,off_pct,4%,,,,,
player,201810280rai,clt,WilkJo01,defense,0,,,,,
player,201810280rai,clt,WilkJo01,def_pct,0%,,,,,
player,201810280rai,clt,WilkJo01,special_teams,5,,,,,
player,201810280rai,clt,WilkJo01,st_pct,19%,,,,,
player,201810280rai,clt,ClarLe01,pos,T,,,,,
player,201810280rai,clt,ClarLe01,offense,1,,,,,
player,201810280rai,clt,ClarLe01,off_pct,1%,,,,,
player,201810280rai,clt,ClarLe01,defense,0,,,,,
player,201810280rai,clt,ClarLe01,def_pct,0%,,,,,
player,201810280rai,clt,ClarLe01,special_teams,6,,,,,
player,201810280rai,clt,ClarLe01,st_pct,23%,,,,,
player,201810280rai,clt,GeatCl00,pos,SS,,,,,
player,201810280rai,clt,GeatCl00,offense,0,,,,,
player,201810280rai,clt,GeatCl00,off_pct,0%,,,,,
player,201810280rai,clt,GeatCl00,defense,50,,,,,
player,201810280rai,clt,GeatCl00,def_pct,100%,,,,,
player,201810280rai,clt,GeatCl00,special_teams,1,,,,,
player,201810280rai,clt,GeatCl00,st_pct,4%,,,,,
player,201810280rai,clt,LeonDa00,pos,LB,,,,,
player,201810280rai,clt,LeonDa00,offense,0,,,,,
player,201810280rai,clt,LeonDa00,off_pct,0%,,,,,
player,201810280rai,clt,LeonDa00,defense,50,,,,,
player,201810280rai,clt,LeonDa00,def_pct,100%,,,,,
player,201810280rai,clt,LeonDa00,special_teams,0,,,,,
player,201810280rai,clt,LeonDa00,st_pct,0%,,,,,
player,201810280rai,clt,MoorKe03,pos,CB,,,,,
player,201810280rai,clt,MoorKe03,offense,0,,,,,
player,201810280rai,clt,MoorKe03,off_pct,0%,,,,,
player,201810280rai,clt,MoorKe03,defense,49,,,,,
player,201810280rai,clt,MoorKe03,def_pct,98%,,,,,
player,201810280rai,clt,MoorKe03,special_teams,11,,,,,
player,201810280rai,clt,MoorKe03,st_pct,42%,,,,,
player,201810280rai,clt,HuntMa00,pos,DT,,,,,
player,201810280rai,clt,HuntMa00,offense,0,,,,,
player,201810280rai,clt,HuntMa00,off_pct,0%,,,,,
player,201810280rai,clt,HuntMa00,defense,45,,,,,
player,201810280rai,clt,HuntMa00,def_pct,90%,,,,,
player,201810280rai,clt,HuntMa00,special_teams,10,,,,,
player,201810280rai,clt,HuntMa00,st_pct,38%,,,,,
player,201810280rai,clt,DesiPi00,pos,CB,,,,,
player,201810280rai,clt,DesiPi00,offense,0,,,,,
player,201810280rai,clt,DesiPi00,off_pct,0%,,,,,
player,201810280rai,clt,DesiPi00,defense,45,,,,,
player,201810280rai,clt,DesiPi00,def_pct,90%,,,,,
player,201810280rai,clt,DesiPi00,special_teams,8,,,,,
player,201810280rai,clt,DesiPi00,st_pct,31%,,,,,
player,201810280rai,clt,SheaJa00,pos,DE,,,,,
player,201810280rai,clt,SheaJa00,offense,0,,,,,
player,201810280rai,clt,SheaJa00,off_pct,0%,,,,,
player,201810280rai,clt,SheaJa00,defense,43,,,,,
player,201810280rai,clt,SheaJa00,def_pct,86%,,,,,
player,201810280rai,clt,SheaJa00,special_teams,4,,,,,
player,201810280rai,clt,SheaJa00,st_pct,15%,,,,,
player,201810280rai,clt,AutrDe00,pos,DT,,,,,
player,201810280rai,clt,AutrDe00,offense,0,,,,,
player,201810280rai,clt,AutrDe00,off_pct,0%,,,,,
player,201810280rai,clt,AutrDe00,defense,42,,,,,
player,201810280rai,clt,AutrDe00,def_pct,84%,,,,,
player,201810280rai,clt,AutrDe00,special_teams,4,,,,,
player,201810280rai,clt,AutrDe00,st_pct,15%,,,,,
player,201810280rai,clt,WalkAn01,pos,LB,,,,,
player,201810280rai,clt,WalkAn01,offense,0,,,,,
player,201810280rai,clt,WalkAn01,off_pct,0%,,,,,
player,201810280rai,clt,WalkAn01,defense,41,,,,,
player,201810280rai,clt,WalkAn01,def_pct,82%,,,,,
player,201810280rai,clt,WalkAn01,special_teams,9,,,,,
player,201810280rai,clt,WalkAn01,st_pct,35%,,,,,
player,201810280rai,clt,MitcMi99,pos,FS,,,,,
player,201810280rai,clt,MitcMi99,offense,0,,,,,
player,201810280rai,clt,MitcMi99,off_pct,0%,,,,,
player,201810280rai,clt,MitcMi99,defense,32,,,,,
player,201810280rai,clt,MitcMi99,def_pct,64%,,,,,
player,201810280rai,clt,MitcMi99,special_teams,0,,,,,
player,201810280rai,clt,MitcMi99,st_pct,0%,,,,,
player,201810280rai,clt,MaulAr00,pos,CB,,,,,
player,201810280rai,clt,MaulAr00,offense,0,,,,,
player,201810280rai,clt,MaulAr00,off_pct,0%,,,,,
player,201810280rai,clt,MaulAr00,defense,28,,,,,
player,201810280rai,clt,MaulAr00,def_pct,56%,,,,,
player,201810280rai,clt,MaulAr00,special_teams,13,,,,,
player,201810280rai,clt,MaulAr00,st_pct,50%,,,,,
player,201810280rai,clt,WoodAl99,pos,NT,,,,,
player,201810280rai,clt,WoodAl99,offense,0,,,,,
player,201810280rai,clt,WoodAl99,off_pct,0%,,,,,
player,201810280rai,clt,WoodAl99,defense,26,,,,,
player,201810280rai,clt,WoodAl99,def_pct,52%,,,,,
player,201810280rai,clt,WoodAl99,special_teams,6,,,,,
player,201810280rai,clt,WoodAl99,st_pct,23%,,,,,
player,201810280rai,clt,TuraKe00,pos,DE,,,,,
player,201810280rai,clt,TuraKe00,offense,0,,,,,
player,201810280rai,clt,TuraKe00,off_pct,0%,,,,,
player,201810280rai,clt,TuraKe00,defense,23,,,,,
player,201810280rai,clt,TuraKe00,def_pct,46%,,,,,
player,201810280rai,clt,TuraKe00,special_teams,0,,,,,
player,201810280rai,clt,TuraKe00,st_pct,0%,,,,,
player,201810280rai,clt,MoorCo00,pos,FS,,,,,
player,201810280rai,clt,MoorCo00,offense,0,,,,,
player,201810280rai,clt,MoorCo00,off_pct,0%,,,,,
player,201810280rai,clt,MoorCo00,defense,18,,,,,
player,201810280rai,clt,MoorCo00,def_pct,36%,,,,,
player,201810280rai,clt,MoorCo00,special_teams,20,,,,,
player,201810280rai,clt,MoorCo00,st_pct,77%,,,,,
player,201810280rai,clt,StewGr00,pos,NT,,,,,
player,201810280rai,clt,StewGr00,offense,0,,,,,
player,201810280rai,clt,StewGr00,off_pct,0%,,,,,
player,201810280rai,clt,StewGr00,defense,17,,,,,
player,201810280rai,clt,StewGr00,def_pct,34%,,,,,
player,201810280rai,clt,StewGr00,special_teams,10,,,,,
player,201810280rai,clt,StewGr00,st_pct,38%,,,,,
player,201810280rai,clt,WilsQu01,pos,CB,,,,,
player,201810280rai,clt,WilsQu01,offense,0,,,,,
player,201810280rai,clt,WilsQu01,off_pct,0%,,,,,
player,201810280rai,clt,WilsQu01,defense,11,,,,,
player,201810280rai,clt,WilsQu01,def_pct,22%,,,,,
player,201810280rai,clt,WilsQu01,special_teams,0,,,,,
player,201810280rai,clt,WilsQu01,st_pct,0%,,,,,
player,201810280rai,clt,FranZa00,pos,LB,,,,,
player,201810280rai,clt,FranZa00,offense,0,,,,,
player,201810280rai,clt,FranZa00,off_pct,0%,,,,,
player,201810280rai,clt,FranZa00,defense,10,,,,,
player,201810280rai,clt,FranZa00,def_pct,20%,,,,,
player,201810280rai,clt,FranZa00,special_teams,8,,,,,
player,201810280rai,clt,FranZa00,st_pct,31%,,,,,
player,201810280rai,clt,HairNa00,pos,CB,,,,,
player,201810280rai,clt,HairNa00,offense,0,,,,,
player,201810280rai,clt,HairNa00,off_pct,0%,,,,,
player,201810280rai,clt,HairNa00,defense,9,,,,,
player,201810280rai,clt,HairNa00,def_pct,18%,,,,,
player,201810280rai,clt,HairNa00,special_teams,5,,,,,
player,201810280rai,clt,HairNa00,st_pct,19%,,,,,
player,201810280rai,clt,AdamMa00,pos,LB,,,,,
player,201810280rai,clt,AdamMa00,offense,0,,,,,
player,201810280rai,clt,AdamMa00,off_pct,0%,,,,,
player,201810280rai,clt,AdamMa00,defense,8,,,,,
player,201810280rai,clt,AdamMa00,def_pct,16%,,,,,
player,201810280rai,clt,AdamMa00,special_teams,16,,,,,
player,201810280rai,clt,AdamMa00,st_pct,62%,,,,,
player,201810280rai,clt,MuhaAl00,pos,DE,,,,,
player,201810280rai,clt,MuhaAl00,offense,0,,,,,
player,201810280rai,clt,MuhaAl00,off_pct,0%,,,,,
player,201810280rai,clt,MuhaAl00,defense,2,,,,,
player,201810280rai,clt,MuhaAl00,def_pct,4%,,,,,
player,201810280rai,clt,MuhaAl00,special_teams,1,,,,,
player,201810280rai,clt,MuhaAl00,st_pct,4%,,,,,
player,201810280rai,clt,OdumGe00,pos,FS,,,,,
player,201810280rai,clt,OdumGe00,offense,0,,,,,
player,201810280rai,clt,OdumGe00,off_pct,0%,,,,,
player,201810280rai,clt,OdumGe00,defense,1,,,,,
player,201810280rai,clt,OdumGe00,def_pct,2%,,,,,
player,201810280rai,clt,OdumGe00,special_teams,20,,,,,
player,201810280rai,clt,OdumGe00,st_pct,77%,,,,,
player,201810280rai,clt,GoodNa00,pos,LB,,,,,
player,201810280rai,clt,GoodNa00,offense,0,,,,,
player,201810280rai,clt,GoodNa00,off_pct,0%,,,,,
player,201810280rai,clt,GoodNa00,defense,0,,,,,
player,201810280rai,clt,GoodNa00,def_pct,0%,,,,,
player,201810280rai,clt,GoodNa00,special_teams,20,,,,,
player,201810280rai,clt,GoodNa00,st_pct,77%,,,,,
player,201810280rai,clt,PhilCa00,pos,DE,,,,,
player,201810280rai,clt,PhilCa00,offense,0,,,,,
player,201810280rai,clt,PhilCa00,off_pct,0%,,,,,
player,201810280rai,clt,PhilCa00,defense,0,,,,,
player,201810280rai,clt,PhilCa00,def_pct,0%,,,,,
player,201810280rai,clt,PhilCa00,special_teams,19,,,,,
player,201810280rai,clt,PhilCa00,st_pct,73%,,,,,
player,201810280rai,clt,SancRi00,pos,P,,,,,
player,201810280rai,clt,SancRi00,offense,0,,,,,
player,201810280rai,clt,SancRi00,off_pct,0%,,,,,
player,201810280rai,clt,SancRi00,defense,0,,,,,
player,201810280rai,clt,SancRi00,def_pct,0%,,,,,
player,201810280rai,clt,SancRi00,special_teams,15,,,,,
player,201810280rai,clt,SancRi00,st_pct,58%,,,,,
player,201810280rai,clt,MiltCh00,pos,CB,,,,,
player,201810280rai,clt,MiltCh00,offense,0,,,,,
player,201810280rai,clt,MiltCh00,off_pct,0%,,,,,
player,201810280rai,clt,MiltCh00,defense,0,,,,,
player,201810280rai,clt,MiltCh00,def_pct,0%,,,,,
player,201810280rai,clt,MiltCh00,special_teams,15,,,,,
player,201810280rai,clt,MiltCh00,st_pct,58%,,,,,
player,201810280rai,clt,RhodLu00,pos,LS,,,,,
player,201810280rai,clt,RhodLu00,offense,0,,,,,
player,201810280rai,clt,RhodLu00,off_pct,0%,,,,,
player,201810280rai,clt,RhodLu00,defense,0,,,,,
player,201810280rai,clt,RhodLu00,def_pct,0%,,,,,
player,201810280rai,clt,RhodLu00,special_teams,7,,,,,
player,201810280rai,clt,RhodLu00,st_pct,27%,,,,,
player,201810280rai,clt,vinatada01,pos,K,,,,,
player,201810280rai,clt,vinatada01,offense,0,,,,,
player,201810280rai,clt,vinatada01,off_pct,0%,,,,,
player,201810280rai,clt,vinatada01,defense,0,,,,,
player,201810280rai,clt,vinatada01,def_pct,0%,,,,,
player,201810280rai,clt,vinatada01,special_teams,6,,,,,
player,201810280rai,clt,vinatada01,st_pct,23%,,,,,
