game,2018,6,20181014,201810140den,ram,"Los Angeles Rams",23,den,"Denver Broncos",20
player,201810140den,ram,LongMa00,def_pct,35%,,,,,
player,201810140den,ram,LongMa00,special_teams,3,,,,,
player,201810140den,ram,LongMa00,st_pct,11%,,,,,
player,201810140den,ram,WestEt00,pos,DT,,,,,
player,201810140den,ram,WestEt00,offense,0,,,,,
player,201810140den,ram,WestEt00,off_pct,0%,,,,,
player,201810140den,ram,WestEt00,defense,19,,,,,
player,201810140den,ram,WestEt00,def_pct,29%,,,,,
player,201810140den,ram,WestEt00,special_teams,0,,,,,
player,201810140den,ram,WestEt00,st_pct,0%,,,,,
player,201810140den,ram,LawlJu00,pos,LB,,,,,
player,201810140den,ram,LawlJu00,offense,0,,,,,
player,201810140den,ram,LawlJu00,off_pct,0%,,,,,
player,201810140den,ram,LawlJu00,defense,12,,,,,
player,201810140den,ram,LawlJu00,def_pct,18%,,,,,
player,201810140den,ram,LawlJu00,special_teams,15,,,,,
player,201810140den,ram,LawlJu00,st_pct,54%,,,,,
player,201810140den,ram,HageBr00,pos,LB,,,,,
player,201810140den,ram,HageBr00,offense,0,,,,,
player,201810140den,ram,HageBr00,off_pct,0%,,,,,
player,201810140den,ram,HageBr00,defense,0,,,,,
player,201810140den,ram,HageBr00,def_pct,0%,,,,,
player,201810140den,ram,HageBr00,special_teams,22,,,,,
player,201810140den,ram,HageBr00,st_pct,79%,,,,,
player,201810140den,ram,CounBl00,pos,SS,,,,,
player,201810140den,ram,CounBl00,offense,0,,,,,
player,201810140den,ram,CounBl00,off_pct,0%,,,,,
player,201810140den,ram,CounBl00,defense,0,,,,,
player,201810140den,ram,CounBl00,def_pct,0%,,,,,
player,201810140den,ram,CounBl00,special_teams,22,,,,,
player,201810140den,ram,CounBl00,st_pct,79%,,,,,
player,201810140den,ram,HatfDo00,pos,CB,,,,,
player,201810140den,ram,HatfDo00,offense,0,,,,,
player,201810140den,ram,HatfDo00,off_pct,0%,,,,,
player,201810140den,ram,HatfDo00,defense,0,,,,,
player,201810140den,ram,HatfDo00,def_pct,0%,,,,,
player,201810140den,ram,HatfDo00,special_teams,17,,,,,
player,201810140den,ram,HatfDo00,st_pct,61%,,,,,
player,201810140den,ram,KiseMi00,pos,LB,,,,,
player,201810140den,ram,KiseMi00,offense,0,,,,,
player,201810140den,ram,KiseMi00,off_pct,0%,,,,,
player,201810140den,ram,KiseMi00,defense,0,,,,,
player,201810140den,ram,KiseMi00,def_pct,0%,,,,,
player,201810140den,ram,KiseMi00,special_teams,17,,,,,
player,201810140den,ram,KiseMi00,st_pct,61%,,,,,
player,201810140den,ram,WilsRa00,pos,LB,,,,,
player,201810140den,ram,WilsRa00,offense,0,,,,,
player,201810140den,ram,WilsRa00,off_pct,0%,,,,,
player,201810140den,ram,WilsRa00,defense,0,,,,,
player,201810140den,ram,WilsRa00,def_pct,0%,,,,,
player,201810140den,ram,WilsRa00,special_teams,14,,,,,
player,201810140den,ram,WilsRa00,st_pct,50%,,,,,
player,201810140den,ram,SantCa01,pos,K,,,,,
player,201810140den,ram,SantCa01,offense,0,,,,,
player,201810140den,ram,SantCa01,off_pct,0%,,,,,
player,201810140den,ram,SantCa01,defense,0,,,,,
player,201810140den,ram,SantCa01,def_pct,0%,,,,,
player,201810140den,ram,SantCa01,special_teams,12,,,,,
player,201810140den,ram,SantCa01,st_pct,43%,,,,,
player,201810140den,ram,DaviJu00,pos,RB,,,,,
player,201810140den,ram,DaviJu00,offense,0,,,,,
player,201810140den,ram,DaviJu00,off_pct,0%,,,,,
player,201810140den,ram,DaviJu00,defense,0,,,,,
player,201810140den,ram,DaviJu00,def_pct,0%,,,,,
player,201810140den,ram,DaviJu00,special_teams,11,,,,,
player,201810140den,ram,DaviJu00,st_pct,39%,,,,,
player,201810140den,ram,McQuJa00,pos,LS,,,,,
player,201810140den,ram,McQuJa00,offense,0,,,,,
player,201810140den,ram,McQuJa00,off_pct,0%,,,,,
player,201810140den,ram,McQuJa00,defense,0,,,,,
player,201810140den,ram,McQuJa00,def_pct,0%,,,,,
player,201810140den,ram,McQuJa00,special_teams,9,,,,,
player,201810140den,ram,McQuJa00,st_pct,32%,,,,,
player,201810140den,ram,HekkJo00,pos,P,,,,,
player,201810140den,ram,HekkJo00,offense,0,,,,,
player,201810140den,ram,HekkJo00,off_pct,0%,,,,,
player,201810140den,ram,HekkJo00,defense,0,,,,,
player,201810140den,ram,HekkJo00,def_pct,0%,,,,,
player,201810140den,ram,HekkJo00,special_teams,9,,,,,
player,201810140den,ram,HekkJo00,st_pct,32%,,,,,
player,201810140den,ram,NatsJo00,pos,WR,,,,,
player,201810140den,ram,NatsJo00,offense,0,,,,,
player,201810140den,ram,NatsJo00,off_pct,0%,,,,,
player,201810140den,ram,NatsJo00,defense,0,,,,,
player,201810140den,ram,NatsJo00,def_pct,0%,,,,,
player,201810140den,ram,NatsJo00,special_teams,5,,,,,
player,201810140den,ram,NatsJo00,st_pct,18%,,,,,
