game,2018,11,20181118,201811180crd,rai,"Oakland Raiders",23,crd,"Arizona Cardinals",21
player,201811180crd,rai,GilcMa00,st_pct,18%,,,,,
player,201811180crd,rai,WhitTa00,pos,LB,,,,,
player,201811180crd,rai,WhitTa00,offense,0,,,,,
player,201811180crd,rai,WhitTa00,off_pct,0%,,,,,
player,201811180crd,rai,WhitTa00,defense,54,,,,,
player,201811180crd,rai,WhitTa00,def_pct,100%,,,,,
player,201811180crd,rai,WhitTa00,special_teams,3,,,,,
player,201811180crd,rai,WhitTa00,st_pct,9%,,,,,
player,201811180crd,rai,KeyxAr00,pos,DE,,,,,
player,201811180crd,rai,KeyxAr00,offense,0,,,,,
player,201811180crd,rai,KeyxAr00,off_pct,0%,,,,,
player,201811180crd,rai,KeyxAr00,defense,48,,,,,
player,201811180crd,rai,KeyxAr00,def_pct,89%,,,,,
player,201811180crd,rai,KeyxAr00,special_teams,3,,,,,
player,201811180crd,rai,KeyxAr00,st_pct,9%,,,,,
player,201811180crd,rai,WorlDa00,pos,CB,,,,,
player,201811180crd,rai,WorlDa00,offense,0,,,,,
player,201811180crd,rai,WorlDa00,off_pct,0%,,,,,
player,201811180crd,rai,WorlDa00,defense,47,,,,,
player,201811180crd,rai,WorlDa00,def_pct,87%,,,,,
player,201811180crd,rai,WorlDa00,special_teams,10,,,,,
player,201811180crd,rai,WorlDa00,st_pct,30%,,,,,
player,201811180crd,rai,JoseKa00,pos,SS,,,,,
player,201811180crd,rai,JoseKa00,offense,0,,,,,
player,201811180crd,rai,JoseKa00,off_pct,0%,,,,,
player,201811180crd,rai,JoseKa00,defense,35,,,,,
player,201811180crd,rai,JoseKa00,def_pct,65%,,,,,
player,201811180crd,rai,JoseKa00,special_teams,6,,,,,
player,201811180crd,rai,JoseKa00,st_pct,18%,,,,,
player,201811180crd,rai,MorrNi00,pos,LB,,,,,
player,201811180crd,rai,MorrNi00,offense,0,,,,,
player,201811180crd,rai,MorrNi00,off_pct,0%,,,,,
player,201811180crd,rai,MorrNi00,defense,34,,,,,
player,201811180crd,rai,MorrNi00,def_pct,63%,,,,,
player,201811180crd,rai,MorrNi00,special_teams,24,,,,,
player,201811180crd,rai,MorrNi00,st_pct,73%,,,,,
player,201811180crd,rai,HursMa00,pos,DT,,,,,
player,201811180crd,rai,HursMa00,offense,0,,,,,
player,201811180crd,rai,HursMa00,off_pct,0%,,,,,
player,201811180crd,rai,HursMa00,defense,33,,,,,
player,201811180crd,rai,HursMa00,def_pct,61%,,,,,
player,201811180crd,rai,HursMa00,special_teams,0,,,,,
player,201811180crd,rai,HursMa00,st_pct,0%,,,,,
player,201811180crd,rai,HankJo00,pos,DT,,,,,
player,201811180crd,rai,HankJo00,offense,0,,,,,
player,201811180crd,rai,HankJo00,off_pct,0%,,,,,
player,201811180crd,rai,HankJo00,defense,32,,,,,
player,201811180crd,rai,HankJo00,def_pct,59%,,,,,
player,201811180crd,rai,HankJo00,special_teams,3,,,,,
player,201811180crd,rai,HankJo00,st_pct,9%,,,,,
player,201811180crd,rai,MelvRa00,pos,CB,,,,,
player,201811180crd,rai,MelvRa00,offense,0,,,,,
player,201811180crd,rai,MelvRa00,off_pct,0%,,,,,
player,201811180crd,rai,MelvRa00,defense,31,,,,,
player,201811180crd,rai,MelvRa00,def_pct,57%,,,,,
player,201811180crd,rai,MelvRa00,special_teams,6,,,,,
player,201811180crd,rai,MelvRa00,st_pct,18%,,,,,
player,201811180crd,rai,HallP.00,pos,DT,,,,,
player,201811180crd,rai,HallP.00,offense,0,,,,,
player,201811180crd,rai,HallP.00,off_pct,0%,,,,,
player,201811180crd,rai,HallP.00,defense,31,,,,,
player,201811180crd,rai,HallP.00,def_pct,57%,,,,,
player,201811180crd,rai,HallP.00,special_teams,0,,,,,
player,201811180crd,rai,HallP.00,st_pct,0%,,,,,
player,201811180crd,rai,NelsNi00,pos,CB,,,,,
player,201811180crd,rai,NelsNi00,offense,0,,,,,
player,201811180crd,rai,NelsNi00,off_pct,0%,,,,,
player,201811180crd,rai,NelsNi00,defense,30,,,,,
player,201811180crd,rai,NelsNi00,def_pct,56%,,,,,
player,201811180crd,rai,NelsNi00,special_teams,24,,,,,
player,201811180crd,rai,NelsNi00,st_pct,73%,,,,,
player,201811180crd,rai,ConlGa00,pos,CB,,,,,
player,201811180crd,rai,ConlGa00,offense,0,,,,,
player,201811180crd,rai,ConlGa00,off_pct,0%,,,,,
player,201811180crd,rai,ConlGa00,defense,30,,,,,
player,201811180crd,rai,ConlGa00,def_pct,56%,,,,,
player,201811180crd,rai,ConlGa00,special_teams,3,,,,,
player,201811180crd,rai,ConlGa00,st_pct,9%,,,,,
player,201811180crd,rai,RuckFr99,pos,DE,,,,,
player,201811180crd,rai,RuckFr99,offense,0,,,,,
player,201811180crd,rai,RuckFr99,off_pct,0%,,,,,
player,201811180crd,rai,RuckFr99,defense,28,,,,,
player,201811180crd,rai,RuckFr99,def_pct,52%,,,,,
player,201811180crd,rai,RuckFr99,special_teams,1,,,,,
player,201811180crd,rai,RuckFr99,st_pct,3%,,,,,
player,201811180crd,rai,LeexMa01,pos,LB,,,,,
player,201811180crd,rai,LeexMa01,offense,0,,,,,
player,201811180crd,rai,LeexMa01,off_pct,0%,,,,,
player,201811180crd,rai,LeexMa01,defense,20,,,,,
player,201811180crd,rai,LeexMa01,def_pct,37%,,,,,
player,201811180crd,rai,LeexMa01,special_teams,28,,,,,
player,201811180crd,rai,LeexMa01,st_pct,85%,,,,,
player,201811180crd,rai,CabiJa00,pos,LB,,,,,
player,201811180crd,rai,CabiJa00,offense,0,,,,,
player,201811180crd,rai,CabiJa00,off_pct,0%,,,,,
player,201811180crd,rai,CabiJa00,defense,20,,,,,
player,201811180crd,rai,CabiJa00,def_pct,37%,,,,,
player,201811180crd,rai,CabiJa00,special_teams,4,,,,,
player,201811180crd,rai,CabiJa00,st_pct,12%,,,,,
player,201811180crd,rai,SmitJa01,pos,DE,,,,,
player,201811180crd,rai,SmitJa01,offense,0,,,,,
player,201811180crd,rai,SmitJa01,off_pct,0%,,,,,
player,201811180crd,rai,SmitJa01,defense,20,,,,,
player,201811180crd,rai,SmitJa01,def_pct,37%,,,,,
player,201811180crd,rai,SmitJa01,special_teams,0,,,,,
player,201811180crd,rai,SmitJa01,st_pct,0%,,,,,
player,201811180crd,rai,NelsRe99,pos,FS,,,,,
player,201811180crd,rai,NelsRe99,offense,0,,,,,
player,201811180crd,rai,NelsRe99,off_pct,0%,,,,,
player,201811180crd,rai,NelsRe99,defense,19,,,,,
player,201811180crd,rai,NelsRe99,def_pct,35%,,,,,
player,201811180crd,rai,NelsRe99,special_teams,2,,,,,
player,201811180crd,rai,NelsRe99,st_pct,6%,,,,,
player,201811180crd,rai,CalhSh00,pos,DE,,,,,
player,201811180crd,rai,CalhSh00,offense,0,,,,,
player,201811180crd,rai,CalhSh00,off_pct,0%,,,,,
player,201811180crd,rai,CalhSh00,defense,12,,,,,
player,201811180crd,rai,CalhSh00,def_pct,22%,,,,,
player,201811180crd,rai,CalhSh00,special_teams,23,,,,,
player,201811180crd,rai,CalhSh00,st_pct,70%,,,,,
player,201811180crd,rai,HarrEr00,pos,SS,,,,,
player,201811180crd,rai,HarrEr00,offense,0,,,,,
player,201811180crd,rai,HarrEr00,off_pct,0%,,,,,
player,201811180crd,rai,HarrEr00,defense,7,,,,,
player,201811180crd,rai,HarrEr00,def_pct,13%,,,,,
player,201811180crd,rai,HarrEr00,special_teams,28,,,,,
player,201811180crd,rai,HarrEr00,st_pct,85%,,,,,
player,201811180crd,rai,HallLe98,pos,CB,,,,,
player,201811180crd,rai,HallLe98,offense,0,,,,,
player,201811180crd,rai,HallLe98,off_pct,0%,,,,,
player,201811180crd,rai,HallLe98,defense,4,,,,,
player,201811180crd,rai,HallLe98,def_pct,7%,,,,,
player,201811180crd,rai,HallLe98,special_teams,0,,,,,
player,201811180crd,rai,HallLe98,st_pct,0%,,,,,
player,201811180crd,rai,WilbKy00,pos,LB,,,,,
player,201811180crd,rai,WilbKy00,offense,0,,,,,
player,201811180crd,rai,WilbKy00,off_pct,0%,,,,,
player,201811180crd,rai,WilbKy00,defense,0,,,,,
player,201811180crd,rai,WilbKy00,def_pct,0%,,,,,
player,201811180crd,rai,WilbKy00,special_teams,28,,,,,
player,201811180crd,rai,WilbKy00,st_pct,85%,,,,,
player,201811180crd,rai,HarrDw00,pos,WR,,,,,
player,201811180crd,rai,HarrDw00,offense,0,,,,,
player,201811180crd,rai,HarrDw00,off_pct,0%,,,,,
player,201811180crd,rai,HarrDw00,defense,0,,,,,
player,201811180crd,rai,HarrDw00,def_pct,0%,,,,,
player,201811180crd,rai,HarrDw00,special_teams,17,,,,,
player,201811180crd,rai,HarrDw00,st_pct,52%,,,,,
player,201811180crd,rai,TownJo01,pos,P,,,,,
player,201811180crd,rai,TownJo01,offense,0,,,,,
player,201811180crd,rai,TownJo01,off_pct,0%,,,,,
player,201811180crd,rai,TownJo01,defense,0,,,,,
player,201811180crd,rai,TownJo01,def_pct,0%,,,,,
player,201811180crd,rai,TownJo01,special_teams,13,,,,,
player,201811180crd,rai,TownJo01,st_pct,39%,,,,,
player,201811180crd,rai,SiegTr00,pos,LS,,,,,
player,201811180crd,rai,SiegTr00,offense,0,,,,,
player,201811180crd,rai,SiegTr00,off_pct,0%,,,,,
player,201811180crd,rai,SiegTr00,defense,0,,,,,
player,201811180crd,rai,SiegTr00,def_pct,0%,,,,,
player,201811180crd,rai,SiegTr00,special_teams,13,,,,,
player,201811180crd,rai,SiegTr00,st_pct,39%,,,,,
player,201811180crd,rai,CarlDa00,pos,K,,,,,
player,201811180crd,rai,CarlDa00,offense,0,,,,,
player,201811180crd,rai,CarlDa00,off_pct,0%,,,,,
player,201811180crd,rai,CarlDa00,defense,0,,,,,
player,201811180crd,rai,CarlDa00,def_pct,0%,,,,,
player,201811180crd,rai,CarlDa00,special_teams,10,,,,,
player,201811180crd,rai,CarlDa00,st_pct,30%,,,,,
