game,2018,10,20181111,201811110kan,crd,"Arizona Cardinals",14,kan,"Kansas City Chiefs",26
player,201811110kan,kan,SchwMi00,st_pct,16%,,,,,
player,201811110kan,kan,ReitAu00,pos,C,,,,,
player,201811110kan,kan,ReitAu00,offense,59,,,,,
player,201811110kan,kan,ReitAu00,off_pct,100%,,,,,
player,201811110kan,kan,ReitAu00,defense,0,,,,,
player,201811110kan,kan,ReitAu00,def_pct,0%,,,,,
player,201811110kan,kan,ReitAu00,special_teams,4,,,,,
player,201811110kan,kan,ReitAu00,st_pct,16%,,,,,
player,201811110kan,kan,FishEr00,pos,T,,,,,
player,201811110kan,kan,FishEr00,offense,59,,,,,
player,201811110kan,kan,FishEr00,off_pct,100%,,,,,
player,201811110kan,kan,FishEr00,defense,0,,,,,
player,201811110kan,kan,FishEr00,def_pct,0%,,,,,
player,201811110kan,kan,FishEr00,special_teams,4,,,,,
player,201811110kan,kan,FishEr00,st_pct,16%,,,,,
player,201811110kan,kan,ErviCa00,pos,T,,,,,
player,201811110kan,kan,ErviCa00,offense,59,,,,,
player,201811110kan,kan,ErviCa00,off_pct,100%,,,,,
player,201811110kan,kan,ErviCa00,defense,0,,,,,
player,201811110kan,kan,ErviCa00,def_pct,0%,,,,,
player,201811110kan,kan,ErviCa00,special_teams,0,,,,,
player,201811110kan,kan,ErviCa00,st_pct,0%,,,,,
player,201811110kan,kan,MahoPa00,pos,QB,,,,,
player,201811110kan,kan,MahoPa00,offense,59,,,,,
player,201811110kan,kan,MahoPa00,off_pct,100%,,,,,
player,201811110kan,kan,MahoPa00,defense,0,,,,,
player,201811110kan,kan,MahoPa00,def_pct,0%,,,,,
player,201811110kan,kan,MahoPa00,special_teams,0,,,,,
player,201811110kan,kan,MahoPa00,st_pct,0%,,,,,
player,201811110kan,kan,KelcTr00,pos,TE,,,,,
player,201811110kan,kan,KelcTr00,offense,58,,,,,
player,201811110kan,kan,KelcTr00,off_pct,98%,,,,,
player,201811110kan,kan,KelcTr00,defense,0,,,,,
player,201811110kan,kan,KelcTr00,def_pct,0%,,,,,
player,201811110kan,kan,KelcTr00,special_teams,0,,,,,
player,201811110kan,kan,KelcTr00,st_pct,0%,,,,,
player,201811110kan,kan,HillTy00,pos,WR,,,,,
player,201811110kan,kan,HillTy00,offense,54,,,,,
player,201811110kan,kan,HillTy00,off_pct,92%,,,,,
player,201811110kan,kan,HillTy00,defense,0,,,,,
player,201811110kan,kan,HillTy00,def_pct,0%,,,,,
player,201811110kan,kan,HillTy00,special_teams,5,,,,,
player,201811110kan,kan,HillTy00,st_pct,20%,,,,,
player,201811110kan,kan,ConlCh00,pos,WR,,,,,
player,201811110kan,kan,ConlCh00,offense,54,,,,,
player,201811110kan,kan,ConlCh00,off_pct,92%,,,,,
player,201811110kan,kan,ConlCh00,defense,0,,,,,
player,201811110kan,kan,ConlCh00,def_pct,0%,,,,,
player,201811110kan,kan,ConlCh00,special_teams,0,,,,,
player,201811110kan,kan,ConlCh00,st_pct,0%,,,,,
player,201811110kan,kan,RobiDe01,pos,WR,,,,,
player,201811110kan,kan,RobiDe01,offense,43,,,,,
player,201811110kan,kan,RobiDe01,off_pct,73%,,,,,
player,201811110kan,kan,RobiDe01,defense,0,,,,,
player,201811110kan,kan,RobiDe01,def_pct,0%,,,,,
player,201811110kan,kan,RobiDe01,special_teams,5,,,,,
player,201811110kan,kan,RobiDe01,st_pct,20%,,,,,
player,201811110kan,kan,HuntKa00,pos,RB,,,,,
player,201811110kan,kan,HuntKa00,offense,43,,,,,
player,201811110kan,kan,HuntKa00,off_pct,73%,,,,,
player,201811110kan,kan,HuntKa00,defense,0,,,,,
player,201811110kan,kan,HuntKa00,def_pct,0%,,,,,
player,201811110kan,kan,HuntKa00,special_teams,0,,,,,
player,201811110kan,kan,HuntKa00,st_pct,0%,,,,,
player,201811110kan,kan,WareSp00,pos,RB,,,,,
player,201811110kan,kan,WareSp00,offense,20,,,,,
player,201811110kan,kan,WareSp00,off_pct,34%,,,,,
player,201811110kan,kan,WareSp00,defense,0,,,,,
player,201811110kan,kan,WareSp00,def_pct,0%,,,,,
player,201811110kan,kan,WareSp00,special_teams,3,,,,,
player,201811110kan,kan,WareSp00,st_pct,12%,,,,,
player,201811110kan,kan,HarrDe03,pos,TE,,,,,
player,201811110kan,kan,HarrDe03,offense,14,,,,,
player,201811110kan,kan,HarrDe03,off_pct,24%,,,,,
player,201811110kan,kan,HarrDe03,defense,0,,,,,
player,201811110kan,kan,HarrDe03,def_pct,0%,,,,,
player,201811110kan,kan,HarrDe03,special_teams,23,,,,,
player,201811110kan,kan,HarrDe03,st_pct,92%,,,,,
player,201811110kan,kan,SherAn00,pos,FB,,,,,
player,201811110kan,kan,SherAn00,offense,4,,,,,
player,201811110kan,kan,SherAn00,off_pct,7%,,,,,
player,201811110kan,kan,SherAn00,defense,0,,,,,
player,201811110kan,kan,SherAn00,def_pct,0%,,,,,
player,201811110kan,kan,SherAn00,special_teams,18,,,,,
player,201811110kan,kan,SherAn00,st_pct,72%,,,,,
player,201811110kan,kan,KempMa00,pos,WR,,,,,
player,201811110kan,kan,KempMa00,offense,3,,,,,
player,201811110kan,kan,KempMa00,off_pct,5%,,,,,
player,201811110kan,kan,KempMa00,defense,0,,,,,
player,201811110kan,kan,KempMa00,def_pct,0%,,,,,
player,201811110kan,kan,KempMa00,special_teams,19,,,,,
player,201811110kan,kan,KempMa00,st_pct,76%,,,,,
player,201811110kan,kan,YeldDe00,pos,TE,,,,,
player,201811110kan,kan,YeldDe00,offense,1,,,,,
player,201811110kan,kan,YeldDe00,off_pct,2%,,,,,
player,201811110kan,kan,YeldDe00,defense,0,,,,,
player,201811110kan,kan,YeldDe00,def_pct,0%,,,,,
player,201811110kan,kan,YeldDe00,special_teams,0,,,,,
player,201811110kan,kan,YeldDe00,st_pct,0%,,,,,
player,201811110kan,kan,FullKe00,pos,CB,,,,,
player,201811110kan,kan,FullKe00,offense,0,,,,,
player,201811110kan,kan,FullKe00,off_pct,0%,,,,,
player,201811110kan,kan,FullKe00,defense,73,,,,,
player,201811110kan,kan,FullKe00,def_pct,100%,,,,,
player,201811110kan,kan,FullKe00,special_teams,2,,,,,
player,201811110kan,kan,FullKe00,st_pct,8%,,,,,
player,201811110kan,kan,ParkRo01,pos,FS,,,,,
player,201811110kan,kan,ParkRo01,offense,0,,,,,
player,201811110kan,kan,ParkRo01,off_pct,0%,,,,,
player,201811110kan,kan,ParkRo01,defense,73,,,,,
player,201811110kan,kan,ParkRo01,def_pct,100%,,,,,
player,201811110kan,kan,ParkRo01,special_teams,0,,,,,
player,201811110kan,kan,ParkRo01,st_pct,0%,,,,,
player,201811110kan,kan,NelsSt01,pos,CB,,,,,
player,201811110kan,kan,NelsSt01,offense,0,,,,,
player,201811110kan,kan,NelsSt01,off_pct,0%,,,,,
player,201811110kan,kan,NelsSt01,defense,73,,,,,
player,201811110kan,kan,NelsSt01,def_pct,100%,,,,,
player,201811110kan,kan,NelsSt01,special_teams,0,,,,,
player,201811110kan,kan,NelsSt01,st_pct,0%,,,,,
player,201811110kan,kan,MurrEr00,pos,FS,,,,,
player,201811110kan,kan,MurrEr00,offense,0,,,,,
player,201811110kan,kan,MurrEr00,off_pct,0%,,,,,
player,201811110kan,kan,MurrEr00,defense,72,,,,,
player,201811110kan,kan,MurrEr00,def_pct,99%,,,,,
player,201811110kan,kan,MurrEr00,special_teams,2,,,,,
player,201811110kan,kan,MurrEr00,st_pct,8%,,,,,
player,201811110kan,kan,FordDe00,pos,LB,,,,,
player,201811110kan,kan,FordDe00,offense,0,,,,,
player,201811110kan,kan,FordDe00,off_pct,0%,,,,,
player,201811110kan,kan,FordDe00,defense,65,,,,,
player,201811110kan,kan,FordDe00,def_pct,89%,,,,,
player,201811110kan,kan,FordDe00,special_teams,0,,,,,
player,201811110kan,kan,FordDe00,st_pct,0%,,,,,
player,201811110kan,kan,ScanOr99,pos,CB,,,,,
player,201811110kan,kan,ScanOr99,offense,0,,,,,
player,201811110kan,kan,ScanOr99,off_pct,0%,,,,,
player,201811110kan,kan,ScanOr99,defense,55,,,,,
player,201811110kan,kan,ScanOr99,def_pct,75%,,,,,
player,201811110kan,kan,ScanOr99,special_teams,0,,,,,
player,201811110kan,kan,ScanOr99,st_pct,0%,,,,,
player,201811110kan,kan,BailAl00,pos,DE,,,,,
player,201811110kan,kan,BailAl00,offense,0,,,,,
player,201811110kan,kan,BailAl00,off_pct,0%,,,,,
player,201811110kan,kan,BailAl00,defense,52,,,,,
player,201811110kan,kan,BailAl00,def_pct,71%,,,,,
player,201811110kan,kan,BailAl00,special_teams,2,,,,,
player,201811110kan,kan,BailAl00,st_pct,8%,,,,,
player,201811110kan,kan,JoneCh09,pos,DE,,,,,
player,201811110kan,kan,JoneCh09,offense,0,,,,,
player,201811110kan,kan,JoneCh09,off_pct,0%,,,,,
player,201811110kan,kan,JoneCh09,defense,49,,,,,
player,201811110kan,kan,JoneCh09,def_pct,67%,,,,,
player,201811110kan,kan,JoneCh09,special_teams,2,,,,,
player,201811110kan,kan,JoneCh09,st_pct,8%,,,,,
player,201811110kan,kan,HousJu00,pos,LB,,,,,
player,201811110kan,kan,HousJu00,offense,0,,,,,
player,201811110kan,kan,HousJu00,off_pct,0%,,,,,
player,201811110kan,kan,HousJu00,defense,49,,,,,
player,201811110kan,kan,HousJu00,def_pct,67%,,,,,
player,201811110kan,kan,HousJu00,special_teams,0,,,,,
player,201811110kan,kan,HousJu00,st_pct,0%,,,,,
player,201811110kan,kan,ODanDo00,pos,LB,,,,,
player,201811110kan,kan,ODanDo00,offense,0,,,,,
player,201811110kan,kan,ODanDo00,off_pct,0%,,,,,
player,201811110kan,kan,ODanDo00,defense,43,,,,,
player,201811110kan,kan,ODanDo00,def_pct,59%,,,,,
player,201811110kan,kan,ODanDo00,special_teams,19,,,,,
player,201811110kan,kan,ODanDo00,st_pct,76%,,,,,
player,201811110kan,kan,RaglRe00,pos,LB,,,,,
player,201811110kan,kan,RaglRe00,offense,0,,,,,
player,201811110kan,kan,RaglRe00,off_pct,0%,,,,,
player,201811110kan,kan,RaglRe00,defense,39,,,,,
player,201811110kan,kan,RaglRe00,def_pct,53%,,,,,
player,201811110kan,kan,RaglRe00,special_teams,2,,,,,
player,201811110kan,kan,RaglRe00,st_pct,8%,,,,,
player,201811110kan,kan,SoreDa01,pos,SS,,,,,
player,201811110kan,kan,SoreDa01,offense,0,,,,,
player,201811110kan,kan,SoreDa01,off_pct,0%,,,,,
player,201811110kan,kan,SoreDa01,defense,32,,,,,
player,201811110kan,kan,SoreDa01,def_pct,44%,,,,,
player,201811110kan,kan,SoreDa01,special_teams,7,,,,,
player,201811110kan,kan,SoreDa01,st_pct,28%,,,,,
player,201811110kan,kan,NiemBe00,pos,LB,,,,,
player,201811110kan,kan,NiemBe00,offense,0,,,,,
player,201811110kan,kan,NiemBe00,off_pct,0%,,,,,
player,201811110kan,kan,NiemBe00,defense,29,,,,,
player,201811110kan,kan,NiemBe00,def_pct,40%,,,,,
player,201811110kan,kan,NiemBe00,special_teams,21,,,,,
player,201811110kan,kan,NiemBe00,st_pct,84%,,,,,
player,201811110kan,kan,NnadDe00,pos,NT,,,,,
player,201811110kan,kan,NnadDe00,offense,0,,,,,
player,201811110kan,kan,NnadDe00,off_pct,0%,,,,,
player,201811110kan,kan,NnadDe00,defense,27,,,,,
player,201811110kan,kan,NnadDe00,def_pct,37%,,,,,
player,201811110kan,kan,NnadDe00,special_teams,2,,,,,
player,201811110kan,kan,NnadDe00,st_pct,8%,,,,,
player,201811110kan,kan,WillXa00,pos,DT,,,,,
player,201811110kan,kan,WillXa00,offense,0,,,,,
player,201811110kan,kan,WillXa00,off_pct,0%,,,,,
player,201811110kan,kan,WillXa00,defense,24,,,,,
player,201811110kan,kan,WillXa00,def_pct,33%,,,,,
player,201811110kan,kan,WillXa00,special_teams,0,,,,,
player,201811110kan,kan,WillXa00,st_pct,0%,,,,,
player,201811110kan,kan,SpeaBr00,pos,LB,,,,,
player,201811110kan,kan,SpeaBr00,offense,0,,,,,
player,201811110kan,kan,SpeaBr00,off_pct,0%,,,,,
player,201811110kan,kan,SpeaBr00,defense,23,,,,,
player,201811110kan,kan,SpeaBr00,def_pct,32%,,,,,
player,201811110kan,kan,SpeaBr00,special_teams,2,,,,,
player,201811110kan,kan,SpeaBr00,st_pct,8%,,,,,
player,201811110kan,kan,JenkJa01,pos,DE,,,,,
player,201811110kan,kan,JenkJa01,offense,0,,,,,
player,201811110kan,kan,JenkJa01,off_pct,0%,,,,,
player,201811110kan,kan,JenkJa01,defense,15,,,,,
player,201811110kan,kan,JenkJa01,def_pct,21%,,,,,
player,201811110kan,kan,JenkJa01,special_teams,0,,,,,
player,201811110kan,kan,JenkJa01,st_pct,0%,,,,,
player,201811110kan,kan,KpasTa00,pos,LB,,,,,
player,201811110kan,kan,KpasTa00,offense,0,,,,,
player,201811110kan,kan,KpasTa00,off_pct,0%,,,,,
player,201811110kan,kan,KpasTa00,defense,10,,,,,
player,201811110kan,kan,KpasTa00,def_pct,14%,,,,,
player,201811110kan,kan,KpasTa00,special_teams,8,,,,,
player,201811110kan,kan,KpasTa00,st_pct,32%,,,,,
player,201811110kan,kan,WardCh01,pos,CB,,,,,
player,201811110kan,kan,WardCh01,offense,0,,,,,
player,201811110kan,kan,WardCh01,off_pct,0%,,,,,
player,201811110kan,kan,WardCh01,defense,0,,,,,
player,201811110kan,kan,WardCh01,def_pct,0%,,,,,
player,201811110kan,kan,WardCh01,special_teams,21,,,,,
player,201811110kan,kan,WardCh01,st_pct,84%,,,,,
player,201811110kan,kan,WillDa05,pos,RB,,,,,
player,201811110kan,kan,WillDa05,offense,0,,,,,
player,201811110kan,kan,WillDa05,off_pct,0%,,,,,
player,201811110kan,kan,WillDa05,defense,0,,,,,
player,201811110kan,kan,WillDa05,def_pct,0%,,,,,
player,201811110kan,kan,WillDa05,special_teams,19,,,,,
player,201811110kan,kan,WillDa05,st_pct,76%,,,,,
player,201811110kan,kan,SmitTr04,pos,CB,,,,,
player,201811110kan,kan,SmitTr04,offense,0,,,,,
player,201811110kan,kan,SmitTr04,off_pct,0%,,,,,
player,201811110kan,kan,SmitTr04,defense,0,,,,,
player,201811110kan,kan,SmitTr04,def_pct,0%,,,,,
player,201811110kan,kan,SmitTr04,special_teams,14,,,,,
player,201811110kan,kan,SmitTr04,st_pct,56%,,,,,
player,201811110kan,kan,LucaJo00,pos,CB,,,,,
player,201811110kan,kan,LucaJo00,offense,0,,,,,
player,201811110kan,kan,LucaJo00,off_pct,0%,,,,,
player,201811110kan,kan,LucaJo00,defense,0,,,,,
player,201811110kan,kan,LucaJo00,def_pct,0%,,,,,
player,201811110kan,kan,LucaJo00,special_teams,13,,,,,
player,201811110kan,kan,LucaJo00,st_pct,52%,,,,,
player,201811110kan,kan,ButkHa00,pos,K,,,,,
player,201811110kan,kan,ButkHa00,offense,0,,,,,
player,201811110kan,kan,ButkHa00,off_pct,0%,,,,,
player,201811110kan,kan,ButkHa00,defense,0,,,,,
player,201811110kan,kan,ButkHa00,def_pct,0%,,,,,
player,201811110kan,kan,ButkHa00,special_teams,10,,,,,
player,201811110kan,kan,ButkHa00,st_pct,40%,,,,,
player,201811110kan,kan,ColqDu20,pos,P,,,,,
player,201811110kan,kan,ColqDu20,offense,0,,,,,
player,201811110kan,kan,ColqDu20,off_pct,0%,,,,,
player,201811110kan,kan,ColqDu20,defense,0,,,,,
player,201811110kan,kan,ColqDu20,def_pct,0%,,,,,
player,201811110kan,kan,ColqDu20,special_teams,9,,,,,
player,201811110kan,kan,ColqDu20,st_pct,36%,,,,,
player,201811110kan,kan,WincJa00,pos,LS,,,,,
player,201811110kan,kan,WincJa00,offense,0,,,,,
player,201811110kan,kan,WincJa00,off_pct,0%,,,,,
player,201811110kan,kan,WincJa00,defense,0,,,,,
player,201811110kan,kan,WincJa00,def_pct,0%,,,,,
player,201811110kan,kan,WincJa00,special_teams,9,,,,,
player,201811110kan,kan,WincJa00,st_pct,36%,,,,,
player,201811110kan,kan,AlleJe01,pos,G,,,,,
player,201811110kan,kan,AlleJe01,offense,0,,,,,
player,201811110kan,kan,AlleJe01,off_pct,0%,,,,,
player,201811110kan,kan,AlleJe01,defense,0,,,,,
player,201811110kan,kan,AlleJe01,def_pct,0%,,,,,
player,201811110kan,kan,AlleJe01,special_teams,4,,,,,
player,201811110kan,kan,AlleJe01,st_pct,16%,,,,,
player,201811110kan,kan,MurrJi00,pos,C,,,,,
player,201811110kan,kan,MurrJi00,offense,0,,,,,
player,201811110kan,kan,MurrJi00,off_pct,0%,,,,,
player,201811110kan,kan,MurrJi00,defense,0,,,,,
player,201811110kan,kan,MurrJi00,def_pct,0%,,,,,
player,201811110kan,kan,MurrJi00,special_teams,4,,,,,
player,201811110kan,kan,MurrJi00,st_pct,16%,,,,,
player,201811110kan,crd,VujnJe00,pos,G,,,,,
player,201811110kan,crd,VujnJe00,offense,73,,,,,
player,201811110kan,crd,VujnJe00,off_pct,100%,,,,,
player,201811110kan,crd,VujnJe00,defense,0,,,,,
player,201811110kan,crd,VujnJe00,def_pct,0%,,,,,
player,201811110kan,crd,VujnJe00,special_teams,2,,,,,
player,201811110kan,crd,VujnJe00,st_pct,8%,,,,,
player,201811110kan,crd,HumpD.00,pos,T,,,,,
player,201811110kan,crd,HumpD.00,offense,73,,,,,
player,201811110kan,crd,HumpD.00,off_pct,100%,,,,,
player,201811110kan,crd,HumpD.00,defense,0,,,,,
player,201811110kan,crd,HumpD.00,def_pct,0%,,,,,
player,201811110kan,crd,HumpD.00,special_teams,2,,,,,
player,201811110kan,crd,HumpD.00,st_pct,8%,,,,,
player,201811110kan,crd,SmitAn23,pos,T,,,,,
player,201811110kan,crd,SmitAn23,offense,73,,,,,
player,201811110kan,crd,SmitAn23,off_pct,100%,,,,,
player,201811110kan,crd,SmitAn23,defense,0,,,,,
player,201811110kan,crd,SmitAn23,def_pct,0%,,,,,
player,201811110kan,crd,SmitAn23,special_teams,2,,,,,
player,201811110kan,crd,SmitAn23,st_pct,8%,,,,,
player,201811110kan,crd,ColeMa02,pos,C,,,,,
player,201811110kan,crd,ColeMa02,offense,73,,,,,
player,201811110kan,crd,ColeMa02,off_pct,100%,,,,,
player,201811110kan,crd,ColeMa02,defense,0,,,,,
player,201811110kan,crd,ColeMa02,def_pct,0%,,,,,
player,201811110kan,crd,ColeMa02,special_teams,0,,,,,
player,201811110kan,crd,ColeMa02,st_pct,0%,,,,,
player,201811110kan,crd,RoseJo01,pos,QB,,,,,
player,201811110kan,crd,RoseJo01,offense,73,,,,,
player,201811110kan,crd,RoseJo01,off_pct,100%,,,,,
player,201811110kan,crd,RoseJo01,defense,0,,,,,
player,201811110kan,crd,RoseJo01,def_pct,0%,,,,,
player,201811110kan,crd,RoseJo01,special_teams,0,,,,,
player,201811110kan,crd,RoseJo01,st_pct,0%,,,,,
player,201811110kan,crd,FitzLa00,pos,WR,,,,,
player,201811110kan,crd,FitzLa00,offense,70,,,,,
player,201811110kan,crd,FitzLa00,off_pct,96%,,,,,
player,201811110kan,crd,FitzLa00,defense,0,,,,,
player,201811110kan,crd,FitzLa00,def_pct,0%,,,,,
player,201811110kan,crd,FitzLa00,special_teams,0,,,,,
player,201811110kan,crd,FitzLa00,st_pct,0%,,,,,
player,201811110kan,crd,KirkCh01,pos,WR,,,,,
player,201811110kan,crd,KirkCh01,offense,65,,,,,
player,201811110kan,crd,KirkCh01,off_pct,89%,,,,,
player,201811110kan,crd,KirkCh01,defense,0,,,,,
player,201811110kan,crd,KirkCh01,def_pct,0%,,,,,
player,201811110kan,crd,KirkCh01,special_teams,5,,,,,
player,201811110kan,crd,KirkCh01,st_pct,20%,,,,,
player,201811110kan,crd,JohnDa08,pos,RB,,,,,
player,201811110kan,crd,JohnDa08,offense,56,,,,,
player,201811110kan,crd,JohnDa08,off_pct,77%,,,,,
player,201811110kan,crd,JohnDa08,defense,0,,,,,
player,201811110kan,crd,JohnDa08,def_pct,0%,,,,,
player,201811110kan,crd,JohnDa08,special_teams,0,,,,,
player,201811110kan,crd,JohnDa08,st_pct,0%,,,,,
player,201811110kan,crd,SealRi00,pos,TE,,,,,
player,201811110kan,crd,SealRi00,offense,46,,,,,
player,201811110kan,crd,SealRi00,off_pct,63%,,,,,
player,201811110kan,crd,SealRi00,defense,0,,,,,
player,201811110kan,crd,SealRi00,def_pct,0%,,,,,
player,201811110kan,crd,SealRi00,special_teams,0,,,,,
player,201811110kan,crd,SealRi00,st_pct,0%,,,,,
player,201811110kan,crd,SherTr00,pos,WR,,,,,
player,201811110kan,crd,SherTr00,offense,39,,,,,
player,201811110kan,crd,SherTr00,off_pct,53%,,,,,
player,201811110kan,crd,SherTr00,defense,0,,,,,
player,201811110kan,crd,SherTr00,def_pct,0%,,,,,
player,201811110kan,crd,SherTr00,special_teams,9,,,,,
player,201811110kan,crd,SherTr00,st_pct,36%,,,,,
player,201811110kan,crd,PughJu00,pos,G,,,,,
player,201811110kan,crd,PughJu00,offense,39,,,,,
player,201811110kan,crd,PughJu00,off_pct,53%,,,,,
player,201811110kan,crd,PughJu00,defense,0,,,,,
player,201811110kan,crd,PughJu00,def_pct,0%,,,,,
player,201811110kan,crd,PughJu00,special_teams,1,,,,,
player,201811110kan,crd,PughJu00,st_pct,4%,,,,,
player,201811110kan,crd,AbouOd00,pos,G,,,,,
player,201811110kan,crd,AbouOd00,offense,34,,,,,
player,201811110kan,crd,AbouOd00,off_pct,47%,,,,,
player,201811110kan,crd,AbouOd00,defense,0,,,,,
player,201811110kan,crd,AbouOd00,def_pct,0%,,,,,
player,201811110kan,crd,AbouOd00,special_teams,0,,,,,
player,201811110kan,crd,AbouOd00,st_pct,0%,,,,,
player,201811110kan,crd,GresJe00,pos,TE,,,,,
player,201811110kan,crd,GresJe00,offense,29,,,,,
player,201811110kan,crd,GresJe00,off_pct,40%,,,,,
player,201811110kan,crd,GresJe00,defense,0,,,,,
player,201811110kan,crd,GresJe00,def_pct,0%,,,,,
player,201811110kan,crd,GresJe00,special_teams,2,,,,,
player,201811110kan,crd,GresJe00,st_pct,8%,,,,,
player,201811110kan,crd,NelsJJ00,pos,WR,,,,,
player,201811110kan,crd,NelsJJ00,offense,20,,,,,
player,201811110kan,crd,NelsJJ00,off_pct,27%,,,,,
player,201811110kan,crd,NelsJJ00,defense,0,,,,,
player,201811110kan,crd,NelsJJ00,def_pct,0%,,,,,
player,201811110kan,crd,NelsJJ00,special_teams,0,,,,,
player,201811110kan,crd,NelsJJ00,st_pct,0%,,,,,
player,201811110kan,crd,EdmoCh00,pos,RB,,,,,
player,201811110kan,crd,EdmoCh00,offense,17,,,,,
player,201811110kan,crd,EdmoCh00,off_pct,23%,,,,,
player,201811110kan,crd,EdmoCh00,defense,0,,,,,
player,201811110kan,crd,EdmoCh00,def_pct,0%,,,,,
player,201811110kan,crd,EdmoCh00,special_teams,6,,,,,
player,201811110kan,crd,EdmoCh00,st_pct,24%,,,,,
player,201811110kan,crd,PhilJo00,pos,TE,,,,,
player,201811110kan,crd,PhilJo00,offense,12,,,,,
player,201811110kan,crd,PhilJo00,off_pct,16%,,,,,
player,201811110kan,crd,PhilJo00,defense,0,,,,,
player,201811110kan,crd,PhilJo00,def_pct,0%,,,,,
player,201811110kan,crd,PhilJo00,special_teams,8,,,,,
player,201811110kan,crd,PhilJo00,st_pct,32%,,,,,
player,201811110kan,crd,ColeDe00,pos,FB,,,,,
player,201811110kan,crd,ColeDe00,offense,8,,,,,
player,201811110kan,crd,ColeDe00,off_pct,11%,,,,,
player,201811110kan,crd,ColeDe00,defense,0,,,,,
player,201811110kan,crd,ColeDe00,def_pct,0%,,,,,
player,201811110kan,crd,ColeDe00,special_teams,19,,,,,
player,201811110kan,crd,ColeDe00,st_pct,76%,,,,,
player,201811110kan,crd,LogaT.00,pos,RB,,,,,
player,201811110kan,crd,LogaT.00,offense,3,,,,,
player,201811110kan,crd,LogaT.00,off_pct,4%,,,,,
player,201811110kan,crd,LogaT.00,defense,0,,,,,
player,201811110kan,crd,LogaT.00,def_pct,0%,,,,,
player,201811110kan,crd,LogaT.00,special_teams,6,,,,,
player,201811110kan,crd,LogaT.00,st_pct,24%,,,,,
player,201811110kan,crd,BenwBe00,pos,CB,,,,,
player,201811110kan,crd,BenwBe00,offense,0,,,,,
player,201811110kan,crd,BenwBe00,off_pct,0%,,,,,
player,201811110kan,crd,BenwBe00,defense,59,,,,,
player,201811110kan,crd,BenwBe00,def_pct,100%,,,,,
player,201811110kan,crd,BenwBe00,special_teams,9,,,,,
player,201811110kan,crd,BenwBe00,st_pct,36%,,,,,
player,201811110kan,crd,ByneJo00,pos,LB,,,,,
player,201811110kan,crd,ByneJo00,offense,0,,,,,
player,201811110kan,crd,ByneJo00,off_pct,0%,,,,,
player,201811110kan,crd,ByneJo00,defense,59,,,,,
player,201811110kan,crd,ByneJo00,def_pct,100%,,,,,
player,201811110kan,crd,ByneJo00,special_teams,4,,,,,
player,201811110kan,crd,ByneJo00,st_pct,16%,,,,,
player,201811110kan,crd,PetePa00,pos,CB,,,,,
player,201811110kan,crd,PetePa00,offense,0,,,,,
player,201811110kan,crd,PetePa00,off_pct,0%,,,,,
player,201811110kan,crd,PetePa00,defense,59,,,,,
player,201811110kan,crd,PetePa00,def_pct,100%,,,,,
player,201811110kan,crd,PetePa00,special_teams,4,,,,,
player,201811110kan,crd,PetePa00,st_pct,16%,,,,,
player,201811110kan,crd,BethAn20,pos,FS,,,,,
player,201811110kan,crd,BethAn20,offense,0,,,,,
player,201811110kan,crd,BethAn20,off_pct,0%,,,,,
player,201811110kan,crd,BethAn20,defense,59,,,,,
player,201811110kan,crd,BethAn20,def_pct,100%,,,,,
player,201811110kan,crd,BethAn20,special_teams,0,,,,,
player,201811110kan,crd,BethAn20,st_pct,0%,,,,,
player,201811110kan,crd,ReddHa00,pos,LB,,,,,
player,201811110kan,crd,ReddHa00,offense,0,,,,,
player,201811110kan,crd,ReddHa00,off_pct,0%,,,,,
player,201811110kan,crd,ReddHa00,defense,58,,,,,
player,201811110kan,crd,ReddHa00,def_pct,98%,,,,,
player,201811110kan,crd,ReddHa00,special_teams,5,,,,,
player,201811110kan,crd,ReddHa00,st_pct,20%,,,,,
player,201811110kan,crd,BakeBu00,pos,SS,,,,,
player,201811110kan,crd,BakeBu00,offense,0,,,,,
player,201811110kan,crd,BakeBu00,off_pct,0%,,,,,
player,201811110kan,crd,BakeBu00,defense,56,,,,,
player,201811110kan,crd,BakeBu00,def_pct,95%,,,,,
player,201811110kan,crd,BakeBu00,special_teams,7,,,,,
player,201811110kan,crd,BakeBu00,st_pct,28%,,,,,
player,201811110kan,crd,BostTr00,pos,FS,,,,,
player,201811110kan,crd,BostTr00,offense,0,,,,,
player,201811110kan,crd,BostTr00,off_pct,0%,,,,,
player,201811110kan,crd,BostTr00,defense,56,,,,,
player,201811110kan,crd,BostTr00,def_pct,95%,,,,,
player,201811110kan,crd,BostTr00,special_teams,0,,,,,
player,201811110kan,crd,BostTr00,st_pct,0%,,,,,
player,201811110kan,crd,JoneCh03,pos,DE,,,,,
player,201811110kan,crd,JoneCh03,offense,0,,,,,
player,201811110kan,crd,JoneCh03,off_pct,0%,,,,,
player,201811110kan,crd,JoneCh03,defense,50,,,,,
player,201811110kan,crd,JoneCh03,def_pct,85%,,,,,
player,201811110kan,crd,JoneCh03,special_teams,4,,,,,
player,201811110kan,crd,JoneCh03,st_pct,16%,,,,,
player,201811110kan,crd,GuntRo00,pos,DT,,,,,
player,201811110kan,crd,GuntRo00,offense,0,,,,,
player,201811110kan,crd,GuntRo00,off_pct,0%,,,,,
