game,2018,13,20181202,201812020nyg,chi,"Chicago Bears",27,nyg,"New York Giants",30
player,201812020nyg,nyg,BeckOd00,pass_air_yds_per_cmp,44.0,,,,,
player,201812020nyg,nyg,BeckOd00,pass_air_yds_per_att,44.0,,,,,
player,201812020nyg,nyg,BeckOd00,pass_tgt_yds_per_att,44.0,,,,,
player,201812020nyg,nyg,BeckOd00,pass_yac,5,,,,,
player,201812020nyg,nyg,BeckOd00,pass_yac_per_cmp,5.0,,,,,
player,201812020nyg,nyg,BeckOd00,pass_drops,0,,,,,
player,201812020nyg,nyg,BeckOd00,pass_drop_pct,0.0,,,,,
player,201812020nyg,nyg,BeckOd00,pass_poor_throws,0,,,,,
player,201812020nyg,nyg,BeckOd00,pass_poor_throw_pct,0.0,,,,,
player,201812020nyg,nyg,BeckOd00,pass_blitzed,1,,,,,
player,201812020nyg,nyg,BeckOd00,pass_hurried,0,,,,,
player,201812020nyg,nyg,BeckOd00,pass_hits,0,,,,,
player,201812020nyg,nyg,BeckOd00,rush_scrambles,0,,,,,
player,201812020nyg,nyg,BeckOd00,rush_scrambles_yds_per_att,,,,,,
player,201812020nyg,chi,HowaJo00,rush_att,16,,,,,
player,201812020nyg,chi,HowaJo00,rush_yds,76,,,,,
player,201812020nyg,chi,HowaJo00,rush_first_down,3,,,,,
player,201812020nyg,chi,HowaJo00,rush_yds_before_contact,56,,,,,
player,201812020nyg,chi,HowaJo00,rush_yds_bc_per_rush,3.5,,,,,
player,201812020nyg,chi,HowaJo00,rush_yac,20,,,,,
player,201812020nyg,chi,HowaJo00,rush_yac_per_rush,1.3,,,,,
player,201812020nyg,chi,HowaJo00,rush_broken_tackles,0,,,,,
player,201812020nyg,chi,HowaJo00,rush_broken_tackles_per_rush,,,,,,
player,201812020nyg,chi,CoheTa00,rush_att,8,,,,,
player,201812020nyg,chi,CoheTa00,rush_yds,30,,,,,
player,201812020nyg,chi,CoheTa00,rush_first_down,1,,,,,
player,201812020nyg,chi,CoheTa00,rush_yds_before_contact,20,,,,,
player,201812020nyg,chi,CoheTa00,rush_yds_bc_per_rush,2.5,,,,,
player,201812020nyg,chi,CoheTa00,rush_yac,10,,,,,
player,201812020nyg,chi,CoheTa00,rush_yac_per_rush,1.3,,,,,
player,201812020nyg,chi,CoheTa00,rush_broken_tackles,1,,,,,
player,201812020nyg,chi,CoheTa00,rush_broken_tackles_per_rush,8.0,,,,,
player,201812020nyg,chi,DaniCh00,rush_att,4,,,,,
player,201812020nyg,chi,DaniCh00,rush_yds,4,,,,,
player,201812020nyg,chi,DaniCh00,rush_first_down,0,,,,,
player,201812020nyg,chi,DaniCh00,rush_yds_before_contact,4,,,,,
player,201812020nyg,chi,DaniCh00,rush_yds_bc_per_rush,1.0,,,,,
player,201812020nyg,chi,DaniCh00,rush_yac,0,,,,,
player,201812020nyg,chi,DaniCh00,rush_yac_per_rush,0.0,,,,,
player,201812020nyg,chi,DaniCh00,rush_broken_tackles,0,,,,,
player,201812020nyg,chi,DaniCh00,rush_broken_tackles_per_rush,,,,,,
player,201812020nyg,chi,MizzTa00,rush_att,3,,,,,
player,201812020nyg,chi,MizzTa00,rush_yds,7,,,,,
player,201812020nyg,chi,MizzTa00,rush_first_down,0,,,,,
player,201812020nyg,chi,MizzTa00,rush_yds_before_contact,4,,,,,
player,201812020nyg,chi,MizzTa00,rush_yds_bc_per_rush,1.3,,,,,
player,201812020nyg,chi,MizzTa00,rush_yac,3,,,,,
player,201812020nyg,chi,MizzTa00,rush_yac_per_rush,1.0,,,,,
player,201812020nyg,chi,MizzTa00,rush_broken_tackles,0,,,,,
player,201812020nyg,chi,MizzTa00,rush_broken_tackles_per_rush,,,,,,
player,201812020nyg,chi,HickAk00,rush_att,1,,,,,
player,201812020nyg,chi,HickAk00,rush_yds,1,,,,,
player,201812020nyg,chi,HickAk00,rush_first_down,1,,,,,
player,201812020nyg,chi,HickAk00,rush_yds_before_contact,1,,,,,
player,201812020nyg,chi,HickAk00,rush_yds_bc_per_rush,1.0,,,,,
player,201812020nyg,chi,HickAk00,rush_yac,0,,,,,
player,201812020nyg,chi,HickAk00,rush_yac_per_rush,0.0,,,,,
player,201812020nyg,chi,HickAk00,rush_broken_tackles,0,,,,,
player,201812020nyg,chi,HickAk00,rush_broken_tackles_per_rush,,,,,,
player,201812020nyg,nyg,BarkSa00,rush_att,24,,,,,
player,201812020nyg,nyg,BarkSa00,rush_yds,125,,,,,
player,201812020nyg,nyg,BarkSa00,rush_first_down,4,,,,,
player,201812020nyg,nyg,BarkSa00,rush_yds_before_contact,81,,,,,
player,201812020nyg,nyg,BarkSa00,rush_yds_bc_per_rush,3.4,,,,,
player,201812020nyg,nyg,BarkSa00,rush_yac,44,,,,,
player,201812020nyg,nyg,BarkSa00,rush_yac_per_rush,1.8,,,,,
player,201812020nyg,nyg,BarkSa00,rush_broken_tackles,1,,,,,
player,201812020nyg,nyg,BarkSa00,rush_broken_tackles_per_rush,24.0,,,,,
player,201812020nyg,nyg,GallWa00,rush_att,5,,,,,
player,201812020nyg,nyg,GallWa00,rush_yds,16,,,,,
player,201812020nyg,nyg,GallWa00,rush_first_down,,,,,,
player,201812020nyg,nyg,GallWa00,rush_yds_before_contact,8,,,,,
player,201812020nyg,nyg,GallWa00,rush_yds_bc_per_rush,1.6,,,,,
player,201812020nyg,nyg,GallWa00,rush_yac,8,,,,,
player,201812020nyg,nyg,GallWa00,rush_yac_per_rush,1.6,,,,,
player,201812020nyg,nyg,GallWa00,rush_broken_tackles,0,,,,,
player,201812020nyg,nyg,GallWa00,rush_broken_tackles_per_rush,,,,,,
player,201812020nyg,chi,CoheTa00,targets,14,,,,,
player,201812020nyg,chi,CoheTa00,rec,12,,,,,
player,201812020nyg,chi,CoheTa00,rec_yds,156,,,,,
player,201812020nyg,chi,CoheTa00,rec_first_down,4,,,,,
player,201812020nyg,chi,CoheTa00,rec_air_yds,98,,,,,
player,201812020nyg,chi,CoheTa00,rec_air_yds_per_rec,8.2,,,,,
player,201812020nyg,chi,CoheTa00,rec_yac,58,,,,,
player,201812020nyg,chi,CoheTa00,rec_yac_per_rec,4.8,,,,,
player,201812020nyg,chi,CoheTa00,rec_broken_tackles,1,,,,,
player,201812020nyg,chi,CoheTa00,rec_broken_tackles_per_rec,12.0,,,,,
player,201812020nyg,chi,CoheTa00,rec_drops,0,,,,,
player,201812020nyg,chi,CoheTa00,rec_drop_pct,0.0,,,,,
player,201812020nyg,chi,RobiAl02,targets,9,,,,,
player,201812020nyg,chi,RobiAl02,rec,5,,,,,
player,201812020nyg,chi,RobiAl02,rec_yds,79,,,,,
player,201812020nyg,chi,RobiAl02,rec_first_down,5,,,,,
player,201812020nyg,chi,RobiAl02,rec_air_yds,58,,,,,
player,201812020nyg,chi,RobiAl02,rec_air_yds_per_rec,11.6,,,,,
player,201812020nyg,chi,RobiAl02,rec_yac,21,,,,,
player,201812020nyg,chi,RobiAl02,rec_yac_per_rec,4.2,,,,,
player,201812020nyg,chi,RobiAl02,rec_broken_tackles,1,,,,,
player,201812020nyg,chi,RobiAl02,rec_broken_tackles_per_rec,5.0,,,,,
player,201812020nyg,chi,RobiAl02,rec_drops,0,,,,,
player,201812020nyg,chi,RobiAl02,rec_drop_pct,0.0,,,,,
player,201812020nyg,chi,GabrTa00,targets,7,,,,,
player,201812020nyg,chi,GabrTa00,rec,3,,,,,
player,201812020nyg,chi,GabrTa00,rec_yds,17,,,,,
player,201812020nyg,chi,GabrTa00,rec_first_down,,,,,,
player,201812020nyg,chi,GabrTa00,rec_air_yds,14,,,,,
player,201812020nyg,chi,GabrTa00,rec_air_yds_per_rec,4.7,,,,,
player,201812020nyg,chi,GabrTa00,rec_yac,3,,,,,
player,201812020nyg,chi,GabrTa00,rec_yac_per_rec,1.0,,,,,
player,201812020nyg,chi,GabrTa00,rec_broken_tackles,0,,,,,
player,201812020nyg,chi,GabrTa00,rec_broken_tackles_per_rec,,,,,,
player,201812020nyg,chi,GabrTa00,rec_drops,0,,,,,
player,201812020nyg,chi,GabrTa00,rec_drop_pct,0.0,,,,,
player,201812020nyg,chi,ShahAd00,targets,2,,,,,
player,201812020nyg,chi,ShahAd00,rec,2,,,,,
player,201812020nyg,chi,ShahAd00,rec_yds,5,,,,,
player,201812020nyg,chi,ShahAd00,rec_first_down,1,,,,,
player,201812020nyg,chi,ShahAd00,rec_air_yds,5,,,,,
player,201812020nyg,chi,ShahAd00,rec_air_yds_per_rec,2.5,,,,,
player,201812020nyg,chi,ShahAd00,rec_yac,0,,,,,
player,201812020nyg,chi,ShahAd00,rec_yac_per_rec,0.0,,,,,
player,201812020nyg,chi,ShahAd00,rec_broken_tackles,0,,,,,
player,201812020nyg,chi,ShahAd00,rec_broken_tackles_per_rec,,,,,,
player,201812020nyg,chi,ShahAd00,rec_drops,0,,,,,
player,201812020nyg,chi,ShahAd00,rec_drop_pct,0.0,,,,,
player,201812020nyg,chi,MizzTa00,targets,2,,,,,
player,201812020nyg,chi,MizzTa00,rec,2,,,,,
player,201812020nyg,chi,MizzTa00,rec_yds,16,,,,,
player,201812020nyg,chi,MizzTa00,rec_first_down,1,,,,,
player,201812020nyg,chi,MizzTa00,rec_air_yds,14,,,,,
player,201812020nyg,chi,MizzTa00,rec_air_yds_per_rec,7.0,,,,,
player,201812020nyg,chi,MizzTa00,rec_yac,2,,,,,
player,201812020nyg,chi,MizzTa00,rec_yac_per_rec,1.0,,,,,
player,201812020nyg,chi,MizzTa00,rec_broken_tackles,0,,,,,
player,201812020nyg,chi,MizzTa00,rec_broken_tackles_per_rec,,,,,,
player,201812020nyg,chi,MizzTa00,rec_drops,0,,,,,
player,201812020nyg,chi,MizzTa00,rec_drop_pct,0.0,,,,,
player,201812020nyg,chi,BellJo02,targets,1,,,,,
player,201812020nyg,chi,BellJo02,rec,1,,,,,
player,201812020nyg,chi,BellJo02,rec_yds,8,,,,,
player,201812020nyg,chi,BellJo02,rec_first_down,1,,,,,
player,201812020nyg,chi,BellJo02,rec_air_yds,8,,,,,
player,201812020nyg,chi,BellJo02,rec_air_yds_per_rec,8.0,,,,,
player,201812020nyg,chi,BellJo02,rec_yac,0,,,,,
player,201812020nyg,chi,BellJo02,rec_yac_per_rec,0.0,,,,,
player,201812020nyg,chi,BellJo02,rec_broken_tackles,0,,,,,
player,201812020nyg,chi,BellJo02,rec_broken_tackles_per_rec,,,,,,
player,201812020nyg,chi,BellJo02,rec_drops,0,,,,,
player,201812020nyg,chi,BellJo02,rec_drop_pct,0.0,,,,,
player,201812020nyg,chi,MillAn02,targets,2,,,,,
player,201812020nyg,chi,MillAn02,rec,1,,,,,
player,201812020nyg,chi,MillAn02,rec_yds,1,,,,,
player,201812020nyg,chi,MillAn02,rec_first_down,1,,,,,
player,201812020nyg,chi,MillAn02,rec_air_yds,1,,,,,
player,201812020nyg,chi,MillAn02,rec_air_yds_per_rec,1.0,,,,,
player,201812020nyg,chi,MillAn02,rec_yac,0,,,,,
player,201812020nyg,chi,MillAn02,rec_yac_per_rec,0.0,,,,,
player,201812020nyg,chi,MillAn02,rec_broken_tackles,0,,,,,
player,201812020nyg,chi,MillAn02,rec_broken_tackles_per_rec,,,,,,
player,201812020nyg,chi,MillAn02,rec_drops,1,,,,,
player,201812020nyg,chi,MillAn02,rec_drop_pct,50.0,,,,,
player,201812020nyg,chi,HowaJo00,targets,1,,,,,
player,201812020nyg,chi,HowaJo00,rec,1,,,,,
player,201812020nyg,chi,HowaJo00,rec_yds,4,,,,,
player,201812020nyg,chi,HowaJo00,rec_first_down,0,,,,,
player,201812020nyg,chi,HowaJo00,rec_air_yds,-2,,,,,
player,201812020nyg,chi,HowaJo00,rec_air_yds_per_rec,-2.0,,,,,
player,201812020nyg,chi,HowaJo00,rec_yac,6,,,,,
player,201812020nyg,chi,HowaJo00,rec_yac_per_rec,6.0,,,,,
player,201812020nyg,chi,HowaJo00,rec_broken_tackles,0,,,,,
player,201812020nyg,chi,HowaJo00,rec_broken_tackles_per_rec,,,,,,
player,201812020nyg,chi,HowaJo00,rec_drops,0,,,,,
player,201812020nyg,chi,HowaJo00,rec_drop_pct,0.0,,,,,
player,201812020nyg,chi,BrauBe00,targets,1,,,,,
player,201812020nyg,chi,BrauBe00,rec,0,,,,,
player,201812020nyg,chi,BrauBe00,rec_yds,0,,,,,
player,201812020nyg,chi,BrauBe00,rec_first_down,,,,,,
player,201812020nyg,chi,BrauBe00,rec_air_yds,0,,,,,
player,201812020nyg,chi,BrauBe00,rec_air_yds_per_rec,,,,,,
player,201812020nyg,chi,BrauBe00,rec_yac,0,,,,,
player,201812020nyg,chi,BrauBe00,rec_yac_per_rec,,,,,,
player,201812020nyg,chi,BrauBe00,rec_broken_tackles,0,,,,,
player,201812020nyg,chi,BrauBe00,rec_broken_tackles_per_rec,,,,,,
player,201812020nyg,chi,BrauBe00,rec_drops,0,,,,,
player,201812020nyg,chi,BrauBe00,rec_drop_pct,0.0,,,,,
player,201812020nyg,chi,BurtTr01,targets,1,,,,,
player,201812020nyg,chi,BurtTr01,rec,0,,,,,
player,201812020nyg,chi,BurtTr01,rec_yds,0,,,,,
player,201812020nyg,chi,BurtTr01,rec_first_down,,,,,,
player,201812020nyg,chi,BurtTr01,rec_air_yds,0,,,,,
player,201812020nyg,chi,BurtTr01,rec_air_yds_per_rec,,,,,,
player,201812020nyg,chi,BurtTr01,rec_yac,0,,,,,
player,201812020nyg,chi,BurtTr01,rec_yac_per_rec,,,,,,
player,201812020nyg,chi,BurtTr01,rec_broken_tackles,0,,,,,
player,201812020nyg,chi,BurtTr01,rec_broken_tackles_per_rec,,,,,,
player,201812020nyg,chi,BurtTr01,rec_drops,0,,,,,
player,201812020nyg,chi,BurtTr01,rec_drop_pct,0.0,,,,,
player,201812020nyg,nyg,ShepSt00,targets,6,,,,,
player,201812020nyg,nyg,ShepSt00,rec,4,,,,,
player,201812020nyg,nyg,ShepSt00,rec_yds,28,,,,,
player,201812020nyg,nyg,ShepSt00,rec_first_down,3,,,,,
player,201812020nyg,nyg,ShepSt00,rec_air_yds,22,,,,,
player,201812020nyg,nyg,ShepSt00,rec_air_yds_per_rec,5.5,,,,,
player,201812020nyg,nyg,ShepSt00,rec_yac,6,,,,,
player,201812020nyg,nyg,ShepSt00,rec_yac_per_rec,1.5,,,,,
player,201812020nyg,nyg,ShepSt00,rec_broken_tackles,0,,,,,
player,201812020nyg,nyg,ShepSt00,rec_broken_tackles_per_rec,,,,,,
player,201812020nyg,nyg,ShepSt00,rec_drops,0,,,,,
player,201812020nyg,nyg,ShepSt00,rec_drop_pct,0.0,,,,,
player,201812020nyg,nyg,ElliRh00,targets,6,,,,,
player,201812020nyg,nyg,ElliRh00,rec,4,,,,,
player,201812020nyg,nyg,ElliRh00,rec_yds,42,,,,,
player,201812020nyg,nyg,ElliRh00,rec_first_down,2,,,,,
player,201812020nyg,nyg,ElliRh00,rec_air_yds,21,,,,,
player,201812020nyg,nyg,ElliRh00,rec_air_yds_per_rec,5.3,,,,,
player,201812020nyg,nyg,ElliRh00,rec_yac,21,,,,,
player,201812020nyg,nyg,ElliRh00,rec_yac_per_rec,5.3,,,,,
player,201812020nyg,nyg,ElliRh00,rec_broken_tackles,0,,,,,
player,201812020nyg,nyg,ElliRh00,rec_broken_tackles_per_rec,,,,,,
player,201812020nyg,nyg,ElliRh00,rec_drops,0,,,,,
player,201812020nyg,nyg,ElliRh00,rec_drop_pct,0.0,,,,,
player,201812020nyg,nyg,BeckOd00,targets,9,,,,,
player,201812020nyg,nyg,BeckOd00,rec,3,,,,,
player,201812020nyg,nyg,BeckOd00,rec_yds,35,,,,,
player,201812020nyg,nyg,BeckOd00,rec_first_down,1,,,,,
player,201812020nyg,nyg,BeckOd00,rec_air_yds,25,,,,,
player,201812020nyg,nyg,BeckOd00,rec_air_yds_per_rec,8.3,,,,,
player,201812020nyg,nyg,BeckOd00,rec_yac,10,,,,,
player,201812020nyg,nyg,BeckOd00,rec_yac_per_rec,3.3,,,,,
player,201812020nyg,nyg,BeckOd00,rec_broken_tackles,0,,,,,
player,201812020nyg,nyg,BeckOd00,rec_broken_tackles_per_rec,,,,,,
player,201812020nyg,nyg,BeckOd00,rec_drops,0,,,,,
player,201812020nyg,nyg,BeckOd00,rec_drop_pct,0.0,,,,,
player,201812020nyg,nyg,BarkSa00,targets,4,,,,,
player,201812020nyg,nyg,BarkSa00,rec,3,,,,,
player,201812020nyg,nyg,BarkSa00,rec_yds,21,,,,,
player,201812020nyg,nyg,BarkSa00,rec_first_down,1,,,,,
player,201812020nyg,nyg,BarkSa00,rec_air_yds,-1,,,,,
player,201812020nyg,nyg,BarkSa00,rec_air_yds_per_rec,-0.3,,,,,
player,201812020nyg,nyg,BarkSa00,rec_yac,22,,,,,
player,201812020nyg,nyg,BarkSa00,rec_yac_per_rec,7.3,,,,,
player,201812020nyg,nyg,BarkSa00,rec_broken_tackles,0,,,,,
player,201812020nyg,nyg,BarkSa00,rec_broken_tackles_per_rec,,,,,,
player,201812020nyg,nyg,BarkSa00,rec_drops,0,,,,,
player,201812020nyg,nyg,BarkSa00,rec_drop_pct,0.0,,,,,
player,201812020nyg,nyg,ShepRu00,targets,2,,,,,
player,201812020nyg,nyg,ShepRu00,rec,2,,,,,
player,201812020nyg,nyg,ShepRu00,rec_yds,59,,,,,
player,201812020nyg,nyg,ShepRu00,rec_first_down,2,,,,,
player,201812020nyg,nyg,ShepRu00,rec_air_yds,54,,,,,
player,201812020nyg,nyg,ShepRu00,rec_air_yds_per_rec,27.0,,,,,
player,201812020nyg,nyg,ShepRu00,rec_yac,5,,,,,
player,201812020nyg,nyg,ShepRu00,rec_yac_per_rec,2.5,,,,,
player,201812020nyg,nyg,ShepRu00,rec_broken_tackles,0,,,,,
player,201812020nyg,nyg,ShepRu00,rec_broken_tackles_per_rec,,,,,,
player,201812020nyg,nyg,ShepRu00,rec_drops,0,,,,,
player,201812020nyg,nyg,ShepRu00,rec_drop_pct,0.0,,,,,
player,201812020nyg,nyg,SimoSc00,targets,3,,,,,
player,201812020nyg,nyg,SimoSc00,rec,2,,,,,
player,201812020nyg,nyg,SimoSc00,rec_yds,25,,,,,
player,201812020nyg,nyg,SimoSc00,rec_first_down,2,,,,,
player,201812020nyg,nyg,SimoSc00,rec_air_yds,19,,,,,
player,201812020nyg,nyg,SimoSc00,rec_air_yds_per_rec,9.5,,,,,
player,201812020nyg,nyg,SimoSc00,rec_yac,6,,,,,
player,201812020nyg,nyg,SimoSc00,rec_yac_per_rec,3.0,,,,,
player,201812020nyg,nyg,SimoSc00,rec_broken_tackles,0,,,,,
player,201812020nyg,nyg,SimoSc00,rec_broken_tackles_per_rec,,,,,,
player,201812020nyg,nyg,SimoSc00,rec_drops,0,,,,,
player,201812020nyg,nyg,SimoSc00,rec_drop_pct,0.0,,,,,
player,201812020nyg,nyg,FowlBe00,targets,2,,,,,
player,201812020nyg,nyg,FowlBe00,rec,1,,,,,
player,201812020nyg,nyg,FowlBe00,rec_yds,11,,,,,
player,201812020nyg,nyg,FowlBe00,rec_first_down,1,,,,,
player,201812020nyg,nyg,FowlBe00,rec_air_yds,5,,,,,
player,201812020nyg,nyg,FowlBe00,rec_air_yds_per_rec,5.0,,,,,
player,201812020nyg,nyg,FowlBe00,rec_yac,6,,,,,
player,201812020nyg,nyg,FowlBe00,rec_yac_per_rec,6.0,,,,,
player,201812020nyg,nyg,FowlBe00,rec_broken_tackles,0,,,,,
player,201812020nyg,nyg,FowlBe00,rec_broken_tackles_per_rec,,,,,,
player,201812020nyg,nyg,FowlBe00,rec_drops,0,,,,,
player,201812020nyg,nyg,FowlBe00,rec_drop_pct,0.0,,,,,
player,201812020nyg,nyg,GallWa00,targets,2,,,,,
player,201812020nyg,nyg,GallWa00,rec,1,,,,,
player,201812020nyg,nyg,GallWa00,rec_yds,-2,,,,,
player,201812020nyg,nyg,GallWa00,rec_first_down,,,,,,
player,201812020nyg,nyg,GallWa00,rec_air_yds,-5,,,,,
player,201812020nyg,nyg,GallWa00,rec_air_yds_per_rec,-5.0,,,,,
player,201812020nyg,nyg,GallWa00,rec_yac,3,,,,,
player,201812020nyg,nyg,GallWa00,rec_yac_per_rec,3.0,,,,,
player,201812020nyg,nyg,GallWa00,rec_broken_tackles,0,,,,,
player,201812020nyg,nyg,GallWa00,rec_broken_tackles_per_rec,,,,,,
player,201812020nyg,nyg,GallWa00,rec_drops,1,,,,,
player,201812020nyg,nyg,GallWa00,rec_drop_pct,50.0,,,,,
player,201812020nyg,nyg,PennEl00,targets,1,,,,,
player,201812020nyg,nyg,PennEl00,rec,0,,,,,
player,201812020nyg,nyg,PennEl00,rec_yds,0,,,,,
player,201812020nyg,nyg,PennEl00,rec_first_down,,,,,,
player,201812020nyg,nyg,PennEl00,rec_air_yds,0,,,,,
player,201812020nyg,nyg,PennEl00,rec_air_yds_per_rec,,,,,,
player,201812020nyg,nyg,PennEl00,rec_yac,0,,,,,
player,201812020nyg,nyg,PennEl00,rec_yac_per_rec,,,,,,
player,201812020nyg,nyg,PennEl00,rec_broken_tackles,0,,,,,
player,201812020nyg,nyg,PennEl00,rec_broken_tackles_per_rec,,,,,,
player,201812020nyg,nyg,PennEl00,rec_drops,0,,,,,
player,201812020nyg,nyg,PennEl00,rec_drop_pct,0.0,,,,,
player,201812020nyg,nyg,WheeCh00,pos,T,,,,,
player,201812020nyg,nyg,WheeCh00,offense,72,,,,,
player,201812020nyg,nyg,WheeCh00,off_pct,100%,,,,,
player,201812020nyg,nyg,WheeCh00,defense,0,,,,,
player,201812020nyg,nyg,WheeCh00,def_pct,0%,,,,,
player,201812020nyg,nyg,WheeCh00,special_teams,6,,,,,
player,201812020nyg,nyg,WheeCh00,st_pct,16%,,,,,
player,201812020nyg,nyg,SoldNa00,pos,T,,,,,
player,201812020nyg,nyg,SoldNa00,offense,72,,,,,
player,201812020nyg,nyg,SoldNa00,off_pct,100%,,,,,
player,201812020nyg,nyg,SoldNa00,defense,0,,,,,
player,201812020nyg,nyg,SoldNa00,def_pct,0%,,,,,
player,201812020nyg,nyg,SoldNa00,special_teams,6,,,,,
player,201812020nyg,nyg,SoldNa00,st_pct,16%,,,,,
player,201812020nyg,nyg,BrowJa04,pos,G,,,,,
player,201812020nyg,nyg,BrowJa04,offense,72,,,,,
player,201812020nyg,nyg,BrowJa04,off_pct,100%,,,,,
player,201812020nyg,nyg,BrowJa04,defense,0,,,,,
player,201812020nyg,nyg,BrowJa04,def_pct,0%,,,,,
player,201812020nyg,nyg,BrowJa04,special_teams,6,,,,,
player,201812020nyg,nyg,BrowJa04,st_pct,16%,,,,,
player,201812020nyg,nyg,HernWi00,pos,G,,,,,
player,201812020nyg,nyg,HernWi00,offense,72,,,,,
player,201812020nyg,nyg,HernWi00,off_pct,100%,,,,,
player,201812020nyg,nyg,HernWi00,defense,0,,,,,
player,201812020nyg,nyg,HernWi00,def_pct,0%,,,,,
player,201812020nyg,nyg,HernWi00,special_teams,6,,,,,
player,201812020nyg,nyg,HernWi00,st_pct,16%,,,,,
player,201812020nyg,nyg,MannEl00,pos,QB,,,,,
player,201812020nyg,nyg,MannEl00,offense,72,,,,,
player,201812020nyg,nyg,MannEl00,off_pct,100%,,,,,
player,201812020nyg,nyg,MannEl00,defense,0,,,,,
player,201812020nyg,nyg,MannEl00,def_pct,0%,,,,,
player,201812020nyg,nyg,MannEl00,special_teams,0,,,,,
player,201812020nyg,nyg,MannEl00,st_pct,0%,,,,,
player,201812020nyg,nyg,PullSp00,pos,G,,,,,
player,201812020nyg,nyg,PullSp00,offense,72,,,,,
player,201812020nyg,nyg,PullSp00,off_pct,100%,,,,,
player,201812020nyg,nyg,PullSp00,defense,0,,,,,
player,201812020nyg,nyg,PullSp00,def_pct,0%,,,,,
player,201812020nyg,nyg,PullSp00,special_teams,0,,,,,
player,201812020nyg,nyg,PullSp00,st_pct,0%,,,,,
player,201812020nyg,nyg,ElliRh00,pos,TE,,,,,
player,201812020nyg,nyg,ElliRh00,offense,68,,,,,
player,201812020nyg,nyg,ElliRh00,off_pct,94%,,,,,
player,201812020nyg,nyg,ElliRh00,defense,0,,,,,
player,201812020nyg,nyg,ElliRh00,def_pct,0%,,,,,
player,201812020nyg,nyg,ElliRh00,special_teams,11,,,,,
player,201812020nyg,nyg,ElliRh00,st_pct,30%,,,,,
player,201812020nyg,nyg,BeckOd00,pos,WR,,,,,
player,201812020nyg,nyg,BeckOd00,offense,67,,,,,
player,201812020nyg,nyg,BeckOd00,off_pct,93%,,,,,
player,201812020nyg,nyg,BeckOd00,defense,0,,,,,
player,201812020nyg,nyg,BeckOd00,def_pct,0%,,,,,
player,201812020nyg,nyg,BeckOd00,special_teams,1,,,,,
player,201812020nyg,nyg,BeckOd00,st_pct,3%,,,,,
player,201812020nyg,nyg,BarkSa00,pos,RB,,,,,
player,201812020nyg,nyg,BarkSa00,offense,57,,,,,
player,201812020nyg,nyg,BarkSa00,off_pct,79%,,,,,
player,201812020nyg,nyg,BarkSa00,defense,0,,,,,
player,201812020nyg,nyg,BarkSa00,def_pct,0%,,,,,
player,201812020nyg,nyg,BarkSa00,special_teams,1,,,,,
player,201812020nyg,nyg,BarkSa00,st_pct,3%,,,,,
player,201812020nyg,nyg,ShepSt00,pos,WR,,,,,
player,201812020nyg,nyg,ShepSt00,offense,57,,,,,
player,201812020nyg,nyg,ShepSt00,off_pct,79%,,,,,
player,201812020nyg,nyg,ShepSt00,defense,0,,,,,
player,201812020nyg,nyg,ShepSt00,def_pct,0%,,,,,
player,201812020nyg,nyg,ShepSt00,special_teams,1,,,,,
player,201812020nyg,nyg,ShepSt00,st_pct,3%,,,,,
player,201812020nyg,nyg,FowlBe00,pos,WR,,,,,
player,201812020nyg,nyg,FowlBe00,offense,32,,,,,
player,201812020nyg,nyg,FowlBe00,off_pct,44%,,,,,
player,201812020nyg,nyg,FowlBe00,defense,0,,,,,
player,201812020nyg,nyg,FowlBe00,def_pct,0%,,,,,
player,201812020nyg,nyg,FowlBe00,special_teams,15,,,,,
player,201812020nyg,nyg,FowlBe00,st_pct,41%,,,,,
player,201812020nyg,nyg,SimoSc00,pos,TE,,,,,
player,201812020nyg,nyg,SimoSc00,offense,27,,,,,
player,201812020nyg,nyg,SimoSc00,off_pct,38%,,,,,
player,201812020nyg,nyg,SimoSc00,defense,0,,,,,
player,201812020nyg,nyg,SimoSc00,def_pct,0%,,,,,
player,201812020nyg,nyg,SimoSc00,special_teams,19,,,,,
player,201812020nyg,nyg,SimoSc00,st_pct,51%,,,,,
player,201812020nyg,nyg,PennEl00,pos,RB,,,,,
player,201812020nyg,nyg,PennEl00,offense,16,,,,,
player,201812020nyg,nyg,PennEl00,off_pct,22%,,,,,
player,201812020nyg,nyg,PennEl00,defense,0,,,,,
player,201812020nyg,nyg,PennEl00,def_pct,0%,,,,,
player,201812020nyg,nyg,PennEl00,special_teams,13,,,,,
player,201812020nyg,nyg,PennEl00,st_pct,35%,,,,,
player,201812020nyg,nyg,GallWa00,pos,RB,,,,,
player,201812020nyg,nyg,GallWa00,offense,15,,,,,
player,201812020nyg,nyg,GallWa00,off_pct,21%,,,,,
player,201812020nyg,nyg,GallWa00,defense,0,,,,,
player,201812020nyg,nyg,GallWa00,def_pct,0%,,,,,
player,201812020nyg,nyg,GallWa00,special_teams,11,,,,,
player,201812020nyg,nyg,GallWa00,st_pct,30%,,,,,
player,201812020nyg,nyg,ColeCo00,pos,WR,,,,,
player,201812020nyg,nyg,ColeCo00,offense,11,,,,,
player,201812020nyg,nyg,ColeCo00,off_pct,15%,,,,,
player,201812020nyg,nyg,ColeCo00,defense,0,,,,,
player,201812020nyg,nyg,ColeCo00,def_pct,0%,,,,,
