game,2018,3,20180924,201809240tam,pit,"Pittsburgh Steelers",30,tam,"Tampa Bay Buccaneers",27
player,201809240tam,pit,HadeJo99,st_pct,16%,,,,,
player,201809240tam,pit,WillVi01,pos,LB,,,,,
player,201809240tam,pit,WillVi01,offense,0,,,,,
player,201809240tam,pit,WillVi01,off_pct,0%,,,,,
player,201809240tam,pit,WillVi01,defense,73,,,,,
player,201809240tam,pit,WillVi01,def_pct,100%,,,,,
player,201809240tam,pit,WillVi01,special_teams,5,,,,,
player,201809240tam,pit,WillVi01,st_pct,16%,,,,,
player,201809240tam,pit,WattT.00,pos,LB,,,,,
player,201809240tam,pit,WattT.00,offense,0,,,,,
player,201809240tam,pit,WattT.00,off_pct,0%,,,,,
player,201809240tam,pit,WattT.00,defense,65,,,,,
player,201809240tam,pit,WattT.00,def_pct,89%,,,,,
player,201809240tam,pit,WattT.00,special_teams,4,,,,,
player,201809240tam,pit,WattT.00,st_pct,12%,,,,,
player,201809240tam,pit,DuprAl00,pos,LB,,,,,
player,201809240tam,pit,DuprAl00,offense,0,,,,,
player,201809240tam,pit,DuprAl00,off_pct,0%,,,,,
player,201809240tam,pit,DuprAl00,defense,57,,,,,
player,201809240tam,pit,DuprAl00,def_pct,78%,,,,,
player,201809240tam,pit,DuprAl00,special_teams,4,,,,,
player,201809240tam,pit,DuprAl00,st_pct,12%,,,,,
player,201809240tam,pit,HeywCa01,pos,DT,,,,,
player,201809240tam,pit,HeywCa01,offense,0,,,,,
player,201809240tam,pit,HeywCa01,off_pct,0%,,,,,
player,201809240tam,pit,HeywCa01,defense,54,,,,,
player,201809240tam,pit,HeywCa01,def_pct,74%,,,,,
player,201809240tam,pit,HeywCa01,special_teams,10,,,,,
player,201809240tam,pit,HeywCa01,st_pct,31%,,,,,
player,201809240tam,pit,BostJo00,pos,LB,,,,,
player,201809240tam,pit,BostJo00,offense,0,,,,,
player,201809240tam,pit,BostJo00,off_pct,0%,,,,,
player,201809240tam,pit,BostJo00,defense,52,,,,,
player,201809240tam,pit,BostJo00,def_pct,71%,,,,,
player,201809240tam,pit,BostJo00,special_teams,11,,,,,
player,201809240tam,pit,BostJo00,st_pct,34%,,,,,
player,201809240tam,pit,TuitSt00,pos,DE,,,,,
player,201809240tam,pit,TuitSt00,offense,0,,,,,
player,201809240tam,pit,TuitSt00,off_pct,0%,,,,,
player,201809240tam,pit,TuitSt00,defense,52,,,,,
player,201809240tam,pit,TuitSt00,def_pct,71%,,,,,
player,201809240tam,pit,TuitSt00,special_teams,11,,,,,
player,201809240tam,pit,TuitSt00,st_pct,34%,,,,,
player,201809240tam,pit,SensCo00,pos,CB,,,,,
player,201809240tam,pit,SensCo00,offense,0,,,,,
player,201809240tam,pit,SensCo00,off_pct,0%,,,,,
player,201809240tam,pit,SensCo00,defense,48,,,,,
player,201809240tam,pit,SensCo00,def_pct,66%,,,,,
player,201809240tam,pit,SensCo00,special_teams,4,,,,,
player,201809240tam,pit,SensCo00,st_pct,12%,,,,,
player,201809240tam,pit,HiltMi01,pos,CB,,,,,
player,201809240tam,pit,HiltMi01,offense,0,,,,,
player,201809240tam,pit,HiltMi01,off_pct,0%,,,,,
player,201809240tam,pit,HiltMi01,defense,35,,,,,
player,201809240tam,pit,HiltMi01,def_pct,48%,,,,,
player,201809240tam,pit,HiltMi01,special_teams,6,,,,,
player,201809240tam,pit,HiltMi01,st_pct,19%,,,,,
player,201809240tam,pit,AluaTy99,pos,DE,,,,,
player,201809240tam,pit,AluaTy99,offense,0,,,,,
player,201809240tam,pit,AluaTy99,off_pct,0%,,,,,
player,201809240tam,pit,AluaTy99,defense,27,,,,,
player,201809240tam,pit,AluaTy99,def_pct,37%,,,,,
player,201809240tam,pit,AluaTy99,special_teams,1,,,,,
player,201809240tam,pit,AluaTy99,st_pct,3%,,,,,
player,201809240tam,pit,BurnAr00,pos,CB,,,,,
player,201809240tam,pit,BurnAr00,offense,0,,,,,
player,201809240tam,pit,BurnAr00,off_pct,0%,,,,,
player,201809240tam,pit,BurnAr00,defense,25,,,,,
player,201809240tam,pit,BurnAr00,def_pct,34%,,,,,
player,201809240tam,pit,BurnAr00,special_teams,8,,,,,
player,201809240tam,pit,BurnAr00,st_pct,25%,,,,,
player,201809240tam,pit,ChicAn00,pos,LB,,,,,
player,201809240tam,pit,ChicAn00,offense,0,,,,,
player,201809240tam,pit,ChicAn00,off_pct,0%,,,,,
player,201809240tam,pit,ChicAn00,defense,24,,,,,
player,201809240tam,pit,ChicAn00,def_pct,33%,,,,,
player,201809240tam,pit,ChicAn00,special_teams,23,,,,,
player,201809240tam,pit,ChicAn00,st_pct,72%,,,,,
player,201809240tam,pit,HargJa00,pos,NT,,,,,
player,201809240tam,pit,HargJa00,offense,0,,,,,
player,201809240tam,pit,HargJa00,off_pct,0%,,,,,
player,201809240tam,pit,HargJa00,defense,23,,,,,
player,201809240tam,pit,HargJa00,def_pct,32%,,,,,
player,201809240tam,pit,HargJa00,special_teams,0,,,,,
player,201809240tam,pit,HargJa00,st_pct,0%,,,,,
player,201809240tam,pit,BerhNa00,pos,FS,,,,,
player,201809240tam,pit,BerhNa00,offense,0,,,,,
player,201809240tam,pit,BerhNa00,off_pct,0%,,,,,
player,201809240tam,pit,BerhNa00,defense,20,,,,,
player,201809240tam,pit,BerhNa00,def_pct,27%,,,,,
player,201809240tam,pit,BerhNa00,special_teams,12,,,,,
player,201809240tam,pit,BerhNa00,st_pct,38%,,,,,
player,201809240tam,pit,SuttCa00,pos,CB,,,,,
player,201809240tam,pit,SuttCa00,offense,0,,,,,
player,201809240tam,pit,SuttCa00,off_pct,0%,,,,,
player,201809240tam,pit,SuttCa00,defense,19,,,,,
player,201809240tam,pit,SuttCa00,def_pct,26%,,,,,
player,201809240tam,pit,SuttCa00,special_teams,14,,,,,
player,201809240tam,pit,SuttCa00,st_pct,44%,,,,,
player,201809240tam,pit,McCuDa00,pos,NT,,,,,
player,201809240tam,pit,McCuDa00,offense,0,,,,,
player,201809240tam,pit,McCuDa00,off_pct,0%,,,,,
player,201809240tam,pit,McCuDa00,defense,8,,,,,
player,201809240tam,pit,McCuDa00,def_pct,11%,,,,,
player,201809240tam,pit,McCuDa00,special_teams,5,,,,,
player,201809240tam,pit,McCuDa00,st_pct,16%,,,,,
player,201809240tam,pit,DangJo00,pos,SS,,,,,
player,201809240tam,pit,DangJo00,offense,0,,,,,
player,201809240tam,pit,DangJo00,off_pct,0%,,,,,
player,201809240tam,pit,DangJo00,defense,0,,,,,
player,201809240tam,pit,DangJo00,def_pct,0%,,,,,
player,201809240tam,pit,DangJo00,special_teams,21,,,,,
player,201809240tam,pit,DangJo00,st_pct,66%,,,,,
player,201809240tam,pit,FortL.00,pos,LB,,,,,
player,201809240tam,pit,FortL.00,offense,0,,,,,
player,201809240tam,pit,FortL.00,off_pct,0%,,,,,
player,201809240tam,pit,FortL.00,defense,0,,,,,
player,201809240tam,pit,FortL.00,def_pct,0%,,,,,
player,201809240tam,pit,FortL.00,special_teams,21,,,,,
player,201809240tam,pit,FortL.00,st_pct,66%,,,,,
player,201809240tam,pit,MataTy00,pos,LB,,,,,
player,201809240tam,pit,MataTy00,offense,0,,,,,
player,201809240tam,pit,MataTy00,off_pct,0%,,,,,
player,201809240tam,pit,MataTy00,defense,0,,,,,
player,201809240tam,pit,MataTy00,def_pct,0%,,,,,
player,201809240tam,pit,MataTy00,special_teams,21,,,,,
player,201809240tam,pit,MataTy00,st_pct,66%,,,,,
player,201809240tam,pit,CanaKa00,pos,LS,,,,,
player,201809240tam,pit,CanaKa00,offense,0,,,,,
player,201809240tam,pit,CanaKa00,off_pct,0%,,,,,
player,201809240tam,pit,CanaKa00,defense,0,,,,,
player,201809240tam,pit,CanaKa00,def_pct,0%,,,,,
player,201809240tam,pit,CanaKa00,special_teams,12,,,,,
player,201809240tam,pit,CanaKa00,st_pct,38%,,,,,
player,201809240tam,pit,BoswCh00,pos,K,,,,,
player,201809240tam,pit,BoswCh00,offense,0,,,,,
player,201809240tam,pit,BoswCh00,off_pct,0%,,,,,
player,201809240tam,pit,BoswCh00,defense,0,,,,,
player,201809240tam,pit,BoswCh00,def_pct,0%,,,,,
player,201809240tam,pit,BoswCh00,special_teams,12,,,,,
player,201809240tam,pit,BoswCh00,st_pct,38%,,,,,
player,201809240tam,pit,BerrJo00,pos,P,,,,,
player,201809240tam,pit,BerrJo00,offense,0,,,,,
player,201809240tam,pit,BerrJo00,off_pct,0%,,,,,
player,201809240tam,pit,BerrJo00,defense,0,,,,,
player,201809240tam,pit,BerrJo00,def_pct,0%,,,,,
player,201809240tam,pit,BerrJo00,special_teams,12,,,,,
player,201809240tam,pit,BerrJo00,st_pct,38%,,,,,
player,201809240tam,pit,ThomMa00,pos,LB,,,,,
player,201809240tam,pit,ThomMa00,offense,0,,,,,
player,201809240tam,pit,ThomMa00,off_pct,0%,,,,,
player,201809240tam,pit,ThomMa00,defense,0,,,,,
player,201809240tam,pit,ThomMa00,def_pct,0%,,,,,
player,201809240tam,pit,ThomMa00,special_teams,10,,,,,
player,201809240tam,pit,ThomMa00,st_pct,31%,,,,,
player,201809240tam,pit,SamuJa00,pos,RB,,,,,
player,201809240tam,pit,SamuJa00,offense,0,,,,,
player,201809240tam,pit,SamuJa00,off_pct,0%,,,,,
player,201809240tam,pit,SamuJa00,defense,0,,,,,
player,201809240tam,pit,SamuJa00,def_pct,0%,,,,,
player,201809240tam,pit,SamuJa00,special_teams,6,,,,,
player,201809240tam,pit,SamuJa00,st_pct,19%,,,,,
