game,2018,15,20181216,201812160rav,tam,"Tampa Bay Buccaneers",12,rav,"Baltimore Ravens",20
player,201812160rav,tam,GrimBr20,special_teams,0,,,,,
player,201812160rav,tam,GrimBr20,st_pct,0%,,,,,
player,201812160rav,tam,PierJa99,pos,DE,,,,,
player,201812160rav,tam,PierJa99,offense,0,,,,,
player,201812160rav,tam,PierJa99,off_pct,0%,,,,,
player,201812160rav,tam,PierJa99,defense,68,,,,,
player,201812160rav,tam,PierJa99,def_pct,89%,,,,,
player,201812160rav,tam,PierJa99,special_teams,0,,,,,
player,201812160rav,tam,PierJa99,st_pct,0%,,,,,
player,201812160rav,tam,NassCa00,pos,DE,,,,,
player,201812160rav,tam,NassCa00,offense,0,,,,,
player,201812160rav,tam,NassCa00,off_pct,0%,,,,,
player,201812160rav,tam,NassCa00,defense,63,,,,,
player,201812160rav,tam,NassCa00,def_pct,83%,,,,,
player,201812160rav,tam,NassCa00,special_teams,0,,,,,
player,201812160rav,tam,NassCa00,st_pct,0%,,,,,
player,201812160rav,tam,BullRi00,pos,LB,,,,,
player,201812160rav,tam,BullRi00,offense,0,,,,,
player,201812160rav,tam,BullRi00,off_pct,0%,,,,,
player,201812160rav,tam,BullRi00,defense,62,,,,,
player,201812160rav,tam,BullRi00,def_pct,82%,,,,,
player,201812160rav,tam,BullRi00,special_teams,4,,,,,
player,201812160rav,tam,BullRi00,st_pct,17%,,,,,
player,201812160rav,tam,VeaxVi00,pos,DT,,,,,
player,201812160rav,tam,VeaxVi00,offense,0,,,,,
player,201812160rav,tam,VeaxVi00,off_pct,0%,,,,,
player,201812160rav,tam,VeaxVi00,defense,60,,,,,
player,201812160rav,tam,VeaxVi00,def_pct,79%,,,,,
player,201812160rav,tam,VeaxVi00,special_teams,4,,,,,
player,201812160rav,tam,VeaxVi00,st_pct,17%,,,,,
player,201812160rav,tam,McCoGe99,pos,DT,,,,,
player,201812160rav,tam,McCoGe99,offense,0,,,,,
player,201812160rav,tam,McCoGe99,off_pct,0%,,,,,
player,201812160rav,tam,McCoGe99,defense,60,,,,,
player,201812160rav,tam,McCoGe99,def_pct,79%,,,,,
player,201812160rav,tam,McCoGe99,special_teams,0,,,,,
player,201812160rav,tam,McCoGe99,st_pct,0%,,,,,
player,201812160rav,tam,AdamAn00,pos,FS,,,,,
player,201812160rav,tam,AdamAn00,offense,0,,,,,
player,201812160rav,tam,AdamAn00,off_pct,0%,,,,,
player,201812160rav,tam,AdamAn00,defense,59,,,,,
player,201812160rav,tam,AdamAn00,def_pct,78%,,,,,
player,201812160rav,tam,AdamAn00,special_teams,4,,,,,
player,201812160rav,tam,AdamAn00,st_pct,17%,,,,,
player,201812160rav,tam,DaviCa02,pos,CB,,,,,
player,201812160rav,tam,DaviCa02,offense,0,,,,,
player,201812160rav,tam,DaviCa02,off_pct,0%,,,,,
player,201812160rav,tam,DaviCa02,defense,52,,,,,
player,201812160rav,tam,DaviCa02,def_pct,68%,,,,,
player,201812160rav,tam,DaviCa02,special_teams,1,,,,,
player,201812160rav,tam,DaviCa02,st_pct,4%,,,,,
player,201812160rav,tam,WhitJo03,pos,SS,,,,,
player,201812160rav,tam,WhitJo03,offense,0,,,,,
player,201812160rav,tam,WhitJo03,off_pct,0%,,,,,
player,201812160rav,tam,WhitJo03,defense,47,,,,,
player,201812160rav,tam,WhitJo03,def_pct,62%,,,,,
player,201812160rav,tam,WhitJo03,special_teams,0,,,,,
player,201812160rav,tam,WhitJo03,st_pct,0%,,,,,
player,201812160rav,tam,ElliJa01,pos,CB,,,,,
player,201812160rav,tam,ElliJa01,offense,0,,,,,
player,201812160rav,tam,ElliJa01,off_pct,0%,,,,,
player,201812160rav,tam,ElliJa01,defense,41,,,,,
player,201812160rav,tam,ElliJa01,def_pct,54%,,,,,
player,201812160rav,tam,ElliJa01,special_teams,1,,,,,
player,201812160rav,tam,ElliJa01,st_pct,4%,,,,,
player,201812160rav,tam,ShawJo00,pos,CB,,,,,
player,201812160rav,tam,ShawJo00,offense,0,,,,,
player,201812160rav,tam,ShawJo00,off_pct,0%,,,,,
player,201812160rav,tam,ShawJo00,defense,37,,,,,
player,201812160rav,tam,ShawJo00,def_pct,49%,,,,,
player,201812160rav,tam,ShawJo00,special_teams,20,,,,,
player,201812160rav,tam,ShawJo00,st_pct,87%,,,,,
player,201812160rav,tam,BondDe00,pos,LB,,,,,
player,201812160rav,tam,BondDe00,offense,0,,,,,
player,201812160rav,tam,BondDe00,off_pct,0%,,,,,
player,201812160rav,tam,BondDe00,defense,35,,,,,
player,201812160rav,tam,BondDe00,def_pct,46%,,,,,
player,201812160rav,tam,BondDe00,special_teams,20,,,,,
player,201812160rav,tam,BondDe00,st_pct,87%,,,,,
player,201812160rav,tam,SmitRy00,pos,CB,,,,,
player,201812160rav,tam,SmitRy00,offense,0,,,,,
player,201812160rav,tam,SmitRy00,off_pct,0%,,,,,
player,201812160rav,tam,SmitRy00,defense,23,,,,,
player,201812160rav,tam,SmitRy00,def_pct,30%,,,,,
player,201812160rav,tam,SmitRy00,special_teams,10,,,,,
player,201812160rav,tam,SmitRy00,st_pct,43%,,,,,
player,201812160rav,tam,JohnIs00,pos,FS,,,,,
player,201812160rav,tam,JohnIs00,offense,0,,,,,
player,201812160rav,tam,JohnIs00,off_pct,0%,,,,,
player,201812160rav,tam,JohnIs00,defense,22,,,,,
player,201812160rav,tam,JohnIs00,def_pct,29%,,,,,
player,201812160rav,tam,JohnIs00,special_teams,17,,,,,
player,201812160rav,tam,JohnIs00,st_pct,74%,,,,,
player,201812160rav,tam,CurrVi00,pos,DE,,,,,
player,201812160rav,tam,CurrVi00,offense,0,,,,,
player,201812160rav,tam,CurrVi00,off_pct,0%,,,,,
player,201812160rav,tam,CurrVi00,defense,20,,,,,
player,201812160rav,tam,CurrVi00,def_pct,26%,,,,,
player,201812160rav,tam,CurrVi00,special_teams,4,,,,,
player,201812160rav,tam,CurrVi00,st_pct,17%,,,,,
player,201812160rav,tam,AlleBe00,pos,DT,,,,,
player,201812160rav,tam,AlleBe00,offense,0,,,,,
player,201812160rav,tam,AlleBe00,off_pct,0%,,,,,
player,201812160rav,tam,AlleBe00,defense,19,,,,,
player,201812160rav,tam,AlleBe00,def_pct,25%,,,,,
player,201812160rav,tam,AlleBe00,special_teams,0,,,,,
player,201812160rav,tam,AlleBe00,st_pct,0%,,,,,
player,201812160rav,tam,GholWi00,pos,DE,,,,,
player,201812160rav,tam,GholWi00,offense,0,,,,,
player,201812160rav,tam,GholWi00,off_pct,0%,,,,,
player,201812160rav,tam,GholWi00,defense,16,,,,,
player,201812160rav,tam,GholWi00,def_pct,21%,,,,,
player,201812160rav,tam,GholWi00,special_teams,4,,,,,
player,201812160rav,tam,GholWi00,st_pct,17%,,,,,
player,201812160rav,tam,LyncCa00,pos,LB,,,,,
player,201812160rav,tam,LyncCa00,offense,0,,,,,
player,201812160rav,tam,LyncCa00,off_pct,0%,,,,,
player,201812160rav,tam,LyncCa00,defense,1,,,,,
player,201812160rav,tam,LyncCa00,def_pct,1%,,,,,
player,201812160rav,tam,LyncCa00,special_teams,16,,,,,
player,201812160rav,tam,LyncCa00,st_pct,70%,,,,,
player,201812160rav,tam,HarrDe04,pos,CB,,,,,
player,201812160rav,tam,HarrDe04,offense,0,,,,,
player,201812160rav,tam,HarrDe04,off_pct,0%,,,,,
player,201812160rav,tam,HarrDe04,defense,0,,,,,
player,201812160rav,tam,HarrDe04,def_pct,0%,,,,,
player,201812160rav,tam,HarrDe04,special_teams,14,,,,,
player,201812160rav,tam,HarrDe04,st_pct,61%,,,,,
player,201812160rav,tam,StewM.00,pos,CB,,,,,
player,201812160rav,tam,StewM.00,offense,0,,,,,
player,201812160rav,tam,StewM.00,off_pct,0%,,,,,
player,201812160rav,tam,StewM.00,defense,0,,,,,
player,201812160rav,tam,StewM.00,def_pct,0%,,,,,
player,201812160rav,tam,StewM.00,special_teams,12,,,,,
player,201812160rav,tam,StewM.00,st_pct,52%,,,,,
player,201812160rav,tam,SpenNo00,pos,DE,,,,,
player,201812160rav,tam,SpenNo00,offense,0,,,,,
player,201812160rav,tam,SpenNo00,off_pct,0%,,,,,
player,201812160rav,tam,SpenNo00,defense,0,,,,,
player,201812160rav,tam,SpenNo00,def_pct,0%,,,,,
player,201812160rav,tam,SpenNo00,special_teams,11,,,,,
player,201812160rav,tam,SpenNo00,st_pct,48%,,,,,
player,201812160rav,tam,AngeBr00,pos,P,,,,,
player,201812160rav,tam,AngeBr00,offense,0,,,,,
player,201812160rav,tam,AngeBr00,off_pct,0%,,,,,
player,201812160rav,tam,AngeBr00,defense,0,,,,,
player,201812160rav,tam,AngeBr00,def_pct,0%,,,,,
player,201812160rav,tam,AngeBr00,special_teams,7,,,,,
player,201812160rav,tam,AngeBr00,st_pct,30%,,,,,
player,201812160rav,tam,SantCa01,pos,K,,,,,
player,201812160rav,tam,SantCa01,offense,0,,,,,
player,201812160rav,tam,SantCa01,off_pct,0%,,,,,
player,201812160rav,tam,SantCa01,defense,0,,,,,
player,201812160rav,tam,SantCa01,def_pct,0%,,,,,
player,201812160rav,tam,SantCa01,special_teams,7,,,,,
player,201812160rav,tam,SantCa01,st_pct,30%,,,,,
player,201812160rav,tam,SanbGa00,pos,LS,,,,,
player,201812160rav,tam,SanbGa00,offense,0,,,,,
player,201812160rav,tam,SanbGa00,off_pct,0%,,,,,
player,201812160rav,tam,SanbGa00,defense,0,,,,,
player,201812160rav,tam,SanbGa00,def_pct,0%,,,,,
player,201812160rav,tam,SanbGa00,special_teams,7,,,,,
player,201812160rav,tam,SanbGa00,st_pct,30%,,,,,
player,201812160rav,tam,LiedMi00,pos,G,,,,,
player,201812160rav,tam,LiedMi00,offense,0,,,,,
player,201812160rav,tam,LiedMi00,off_pct,0%,,,,,
player,201812160rav,tam,LiedMi00,defense,0,,,,,
player,201812160rav,tam,LiedMi00,def_pct,0%,,,,,
player,201812160rav,tam,LiedMi00,special_teams,3,,,,,
player,201812160rav,tam,LiedMi00,st_pct,13%,,,,,
