game,2018,14,20181209,201812090sfo,den,"Denver Broncos",14,sfo,"San Francisco 49ers",20
player,201812090sfo,sfo,WarnFr00,tackles_assists,1,,,,,
player,201812090sfo,sfo,WarnFr00,tackles_loss,0,,,,,
player,201812090sfo,sfo,WarnFr00,qb_hits,0,,,,,
player,201812090sfo,sfo,WarnFr00,fumbles_rec,0,,,,,
player,201812090sfo,sfo,WarnFr00,fumbles_rec_yds,0,,,,,
player,201812090sfo,sfo,WarnFr00,fumbles_rec_td,0,,,,,
player,201812090sfo,sfo,WarnFr00,fumbles_forced,0,,,,,
player,201812090sfo,sfo,WithAh00,def_int,0,,,,,
player,201812090sfo,sfo,WithAh00,def_int_yds,0,,,,,
player,201812090sfo,sfo,WithAh00,def_int_td,0,,,,,
player,201812090sfo,sfo,WithAh00,def_int_long,0,,,,,
player,201812090sfo,sfo,WithAh00,pass_defended,0,,,,,
player,201812090sfo,sfo,WithAh00,sacks,0.0,,,,,
player,201812090sfo,sfo,WithAh00,tackles_combined,4,,,,,
player,201812090sfo,sfo,WithAh00,tackles_solo,1,,,,,
player,201812090sfo,sfo,WithAh00,tackles_assists,3,,,,,
player,201812090sfo,sfo,WithAh00,tackles_loss,0,,,,,
player,201812090sfo,sfo,WithAh00,qb_hits,0,,,,,
player,201812090sfo,sfo,WithAh00,fumbles_rec,0,,,,,
player,201812090sfo,sfo,WithAh00,fumbles_rec_yds,0,,,,,
player,201812090sfo,sfo,WithAh00,fumbles_rec_td,0,,,,,
player,201812090sfo,sfo,WithAh00,fumbles_forced,0,,,,,
player,201812090sfo,sfo,BuckDe00,def_int,0,,,,,
player,201812090sfo,sfo,BuckDe00,def_int_yds,0,,,,,
player,201812090sfo,sfo,BuckDe00,def_int_td,0,,,,,
player,201812090sfo,sfo,BuckDe00,def_int_long,0,,,,,
player,201812090sfo,sfo,BuckDe00,pass_defended,0,,,,,
player,201812090sfo,sfo,BuckDe00,sacks,0.0,,,,,
player,201812090sfo,sfo,BuckDe00,tackles_combined,3,,,,,
player,201812090sfo,sfo,BuckDe00,tackles_solo,3,,,,,
player,201812090sfo,sfo,BuckDe00,tackles_assists,0,,,,,
player,201812090sfo,sfo,BuckDe00,tackles_loss,0,,,,,
player,201812090sfo,sfo,BuckDe00,qb_hits,1,,,,,
player,201812090sfo,sfo,BuckDe00,fumbles_rec,0,,,,,
player,201812090sfo,sfo,BuckDe00,fumbles_rec_yds,0,,,,,
player,201812090sfo,sfo,BuckDe00,fumbles_rec_td,0,,,,,
player,201812090sfo,sfo,BuckDe00,fumbles_forced,0,,,,,
player,201812090sfo,sfo,ExumAn00,def_int,0,,,,,
player,201812090sfo,sfo,ExumAn00,def_int_yds,0,,,,,
player,201812090sfo,sfo,ExumAn00,def_int_td,0,,,,,
player,201812090sfo,sfo,ExumAn00,def_int_long,0,,,,,
player,201812090sfo,sfo,ExumAn00,pass_defended,0,,,,,
player,201812090sfo,sfo,ExumAn00,sacks,0.0,,,,,
player,201812090sfo,sfo,ExumAn00,tackles_combined,3,,,,,
player,201812090sfo,sfo,ExumAn00,tackles_solo,3,,,,,
player,201812090sfo,sfo,ExumAn00,tackles_assists,0,,,,,
player,201812090sfo,sfo,ExumAn00,tackles_loss,0,,,,,
player,201812090sfo,sfo,ExumAn00,qb_hits,0,,,,,
player,201812090sfo,sfo,ExumAn00,fumbles_rec,0,,,,,
player,201812090sfo,sfo,ExumAn00,fumbles_rec_yds,0,,,,,
player,201812090sfo,sfo,ExumAn00,fumbles_rec_td,0,,,,,
player,201812090sfo,sfo,ExumAn00,fumbles_forced,0,,,,,
player,201812090sfo,sfo,MoorTa00,def_int,0,,,,,
player,201812090sfo,sfo,MoorTa00,def_int_yds,0,,,,,
player,201812090sfo,sfo,MoorTa00,def_int_td,0,,,,,
player,201812090sfo,sfo,MoorTa00,def_int_long,0,,,,,
player,201812090sfo,sfo,MoorTa00,pass_defended,0,,,,,
player,201812090sfo,sfo,MoorTa00,sacks,0.0,,,,,
player,201812090sfo,sfo,MoorTa00,tackles_combined,3,,,,,
player,201812090sfo,sfo,MoorTa00,tackles_solo,3,,,,,
player,201812090sfo,sfo,MoorTa00,tackles_assists,0,,,,,
player,201812090sfo,sfo,MoorTa00,tackles_loss,0,,,,,
player,201812090sfo,sfo,MoorTa00,qb_hits,0,,,,,
player,201812090sfo,sfo,MoorTa00,fumbles_rec,0,,,,,
player,201812090sfo,sfo,MoorTa00,fumbles_rec_yds,0,,,,,
player,201812090sfo,sfo,MoorTa00,fumbles_rec_td,0,,,,,
player,201812090sfo,sfo,MoorTa00,fumbles_forced,0,,,,,
player,201812090sfo,sfo,MabiGr00,def_int,0,,,,,
player,201812090sfo,sfo,MabiGr00,def_int_yds,0,,,,,
player,201812090sfo,sfo,MabiGr00,def_int_td,0,,,,,
player,201812090sfo,sfo,MabiGr00,def_int_long,0,,,,,
player,201812090sfo,sfo,MabiGr00,pass_defended,0,,,,,
player,201812090sfo,sfo,MabiGr00,sacks,0.0,,,,,
player,201812090sfo,sfo,MabiGr00,tackles_combined,2,,,,,
player,201812090sfo,sfo,MabiGr00,tackles_solo,1,,,,,
player,201812090sfo,sfo,MabiGr00,tackles_assists,1,,,,,
player,201812090sfo,sfo,MabiGr00,tackles_loss,0,,,,,
player,201812090sfo,sfo,MabiGr00,qb_hits,0,,,,,
player,201812090sfo,sfo,MabiGr00,fumbles_rec,0,,,,,
player,201812090sfo,sfo,MabiGr00,fumbles_rec_yds,0,,,,,
player,201812090sfo,sfo,MabiGr00,fumbles_rec_td,0,,,,,
player,201812090sfo,sfo,MabiGr00,fumbles_forced,0,,,,,
player,201812090sfo,sfo,MarsCa00,def_int,0,,,,,
player,201812090sfo,sfo,MarsCa00,def_int_yds,0,,,,,
player,201812090sfo,sfo,MarsCa00,def_int_td,0,,,,,
player,201812090sfo,sfo,MarsCa00,def_int_long,0,,,,,
player,201812090sfo,sfo,MarsCa00,pass_defended,0,,,,,
player,201812090sfo,sfo,MarsCa00,sacks,0.0,,,,,
player,201812090sfo,sfo,MarsCa00,tackles_combined,2,,,,,
player,201812090sfo,sfo,MarsCa00,tackles_solo,2,,,,,
player,201812090sfo,sfo,MarsCa00,tackles_assists,0,,,,,
player,201812090sfo,sfo,MarsCa00,tackles_loss,0,,,,,
player,201812090sfo,sfo,MarsCa00,qb_hits,2,,,,,
player,201812090sfo,sfo,MarsCa00,fumbles_rec,0,,,,,
player,201812090sfo,sfo,MarsCa00,fumbles_rec_yds,0,,,,,
player,201812090sfo,sfo,MarsCa00,fumbles_rec_td,0,,,,,
player,201812090sfo,sfo,MarsCa00,fumbles_forced,0,,,,,
player,201812090sfo,sfo,TaumPi00,def_int,0,,,,,
player,201812090sfo,sfo,TaumPi00,def_int_yds,0,,,,,
player,201812090sfo,sfo,TaumPi00,def_int_td,0,,,,,
player,201812090sfo,sfo,TaumPi00,def_int_long,0,,,,,
player,201812090sfo,sfo,TaumPi00,pass_defended,0,,,,,
player,201812090sfo,sfo,TaumPi00,sacks,0.0,,,,,
player,201812090sfo,sfo,TaumPi00,tackles_combined,2,,,,,
player,201812090sfo,sfo,TaumPi00,tackles_solo,2,,,,,
player,201812090sfo,sfo,TaumPi00,tackles_assists,0,,,,,
player,201812090sfo,sfo,TaumPi00,tackles_loss,0,,,,,
player,201812090sfo,sfo,TaumPi00,qb_hits,0,,,,,
player,201812090sfo,sfo,TaumPi00,fumbles_rec,0,,,,,
player,201812090sfo,sfo,TaumPi00,fumbles_rec_yds,0,,,,,
player,201812090sfo,sfo,TaumPi00,fumbles_rec_td,0,,,,,
player,201812090sfo,sfo,TaumPi00,fumbles_forced,0,,,,,
player,201812090sfo,sfo,CeleGa00,def_int,0,,,,,
player,201812090sfo,sfo,CeleGa00,def_int_yds,0,,,,,
player,201812090sfo,sfo,CeleGa00,def_int_td,0,,,,,
player,201812090sfo,sfo,CeleGa00,def_int_long,0,,,,,
player,201812090sfo,sfo,CeleGa00,pass_defended,0,,,,,
player,201812090sfo,sfo,CeleGa00,sacks,0.0,,,,,
player,201812090sfo,sfo,CeleGa00,tackles_combined,1,,,,,
player,201812090sfo,sfo,CeleGa00,tackles_solo,1,,,,,
player,201812090sfo,sfo,CeleGa00,tackles_assists,0,,,,,
player,201812090sfo,sfo,CeleGa00,tackles_loss,0,,,,,
player,201812090sfo,sfo,CeleGa00,qb_hits,0,,,,,
player,201812090sfo,sfo,CeleGa00,fumbles_rec,0,,,,,
player,201812090sfo,sfo,CeleGa00,fumbles_rec_yds,0,,,,,
player,201812090sfo,sfo,CeleGa00,fumbles_rec_td,0,,,,,
player,201812090sfo,sfo,CeleGa00,fumbles_forced,0,,,,,
player,201812090sfo,sfo,DayeMa00,def_int,0,,,,,
player,201812090sfo,sfo,DayeMa00,def_int_yds,0,,,,,
player,201812090sfo,sfo,DayeMa00,def_int_td,0,,,,,
player,201812090sfo,sfo,DayeMa00,def_int_long,0,,,,,
player,201812090sfo,sfo,DayeMa00,pass_defended,0,,,,,
player,201812090sfo,sfo,DayeMa00,sacks,0.0,,,,,
player,201812090sfo,sfo,DayeMa00,tackles_combined,1,,,,,
player,201812090sfo,sfo,DayeMa00,tackles_solo,0,,,,,
player,201812090sfo,sfo,DayeMa00,tackles_assists,1,,,,,
player,201812090sfo,sfo,DayeMa00,tackles_loss,0,,,,,
player,201812090sfo,sfo,DayeMa00,qb_hits,0,,,,,
player,201812090sfo,sfo,DayeMa00,fumbles_rec,0,,,,,
player,201812090sfo,sfo,DayeMa00,fumbles_rec_yds,0,,,,,
player,201812090sfo,sfo,DayeMa00,fumbles_rec_td,0,,,,,
player,201812090sfo,sfo,DayeMa00,fumbles_forced,0,,,,,
player,201812090sfo,sfo,DwelRo00,def_int,0,,,,,
player,201812090sfo,sfo,DwelRo00,def_int_yds,0,,,,,
player,201812090sfo,sfo,DwelRo00,def_int_td,0,,,,,
player,201812090sfo,sfo,DwelRo00,def_int_long,0,,,,,
player,201812090sfo,sfo,DwelRo00,pass_defended,0,,,,,
player,201812090sfo,sfo,DwelRo00,sacks,0.0,,,,,
player,201812090sfo,sfo,DwelRo00,tackles_combined,1,,,,,
player,201812090sfo,sfo,DwelRo00,tackles_solo,1,,,,,
player,201812090sfo,sfo,DwelRo00,tackles_assists,0,,,,,
player,201812090sfo,sfo,DwelRo00,tackles_loss,0,,,,,
player,201812090sfo,sfo,DwelRo00,qb_hits,0,,,,,
player,201812090sfo,sfo,DwelRo00,fumbles_rec,0,,,,,
player,201812090sfo,sfo,DwelRo00,fumbles_rec_yds,0,,,,,
player,201812090sfo,sfo,DwelRo00,fumbles_rec_td,0,,,,,
player,201812090sfo,sfo,DwelRo00,fumbles_forced,0,,,,,
player,201812090sfo,sfo,OnwuJa00,def_int,0,,,,,
player,201812090sfo,sfo,OnwuJa00,def_int_yds,0,,,,,
player,201812090sfo,sfo,OnwuJa00,def_int_td,0,,,,,
player,201812090sfo,sfo,OnwuJa00,def_int_long,0,,,,,
player,201812090sfo,sfo,OnwuJa00,pass_defended,0,,,,,
player,201812090sfo,sfo,OnwuJa00,sacks,0.0,,,,,
player,201812090sfo,sfo,OnwuJa00,tackles_combined,1,,,,,
player,201812090sfo,sfo,OnwuJa00,tackles_solo,1,,,,,
player,201812090sfo,sfo,OnwuJa00,tackles_assists,0,,,,,
player,201812090sfo,sfo,OnwuJa00,tackles_loss,0,,,,,
player,201812090sfo,sfo,OnwuJa00,qb_hits,0,,,,,
player,201812090sfo,sfo,OnwuJa00,fumbles_rec,0,,,,,
player,201812090sfo,sfo,OnwuJa00,fumbles_rec_yds,0,,,,,
player,201812090sfo,sfo,OnwuJa00,fumbles_rec_td,0,,,,,
player,201812090sfo,sfo,OnwuJa00,fumbles_forced,1,,,,,
player,201812090sfo,sfo,JameRi00,def_int,0,,,,,
player,201812090sfo,sfo,JameRi00,def_int_yds,0,,,,,
player,201812090sfo,sfo,JameRi00,def_int_td,0,,,,,
player,201812090sfo,sfo,JameRi00,def_int_long,0,,,,,
player,201812090sfo,sfo,JameRi00,pass_defended,0,,,,,
player,201812090sfo,sfo,JameRi00,sacks,0.0,,,,,
player,201812090sfo,sfo,JameRi00,tackles_combined,0,,,,,
player,201812090sfo,sfo,JameRi00,tackles_solo,0,,,,,
player,201812090sfo,sfo,JameRi00,tackles_assists,0,,,,,
player,201812090sfo,sfo,JameRi00,tackles_loss,0,,,,,
player,201812090sfo,sfo,JameRi00,qb_hits,0,,,,,
player,201812090sfo,sfo,JameRi00,fumbles_rec,1,,,,,
player,201812090sfo,sfo,JameRi00,fumbles_rec_yds,0,,,,,
player,201812090sfo,sfo,JameRi00,fumbles_rec_td,0,,,,,
player,201812090sfo,sfo,JameRi00,fumbles_forced,0,,,,,
player,201812090sfo,sfo,ThomSo00,def_int,0,,,,,
player,201812090sfo,sfo,ThomSo00,def_int_yds,0,,,,,
player,201812090sfo,sfo,ThomSo00,def_int_td,0,,,,,
player,201812090sfo,sfo,ThomSo00,def_int_long,0,,,,,
player,201812090sfo,sfo,ThomSo00,pass_defended,0,,,,,
player,201812090sfo,sfo,ThomSo00,sacks,0.0,,,,,
player,201812090sfo,sfo,ThomSo00,tackles_combined,0,,,,,
player,201812090sfo,sfo,ThomSo00,tackles_solo,0,,,,,
player,201812090sfo,sfo,ThomSo00,tackles_assists,0,,,,,
player,201812090sfo,sfo,ThomSo00,tackles_loss,0,,,,,
player,201812090sfo,sfo,ThomSo00,qb_hits,2,,,,,
player,201812090sfo,sfo,ThomSo00,fumbles_rec,0,,,,,
player,201812090sfo,sfo,ThomSo00,fumbles_rec_yds,0,,,,,
player,201812090sfo,sfo,ThomSo00,fumbles_rec_td,0,,,,,
player,201812090sfo,sfo,ThomSo00,fumbles_forced,0,,,,,
player,201812090sfo,den,CracRi00,kick_ret,1,,,,,
player,201812090sfo,den,CracRi00,kick_ret_yds,0,,,,,
player,201812090sfo,den,CracRi00,kick_ret_yds_per_ret,0.0,,,,,
player,201812090sfo,den,CracRi00,kick_ret_td,0,,,,,
player,201812090sfo,den,CracRi00,kick_ret_long,0,,,,,
player,201812090sfo,den,CracRi00,punt_ret,3,,,,,
player,201812090sfo,den,CracRi00,punt_ret_yds,20,,,,,
player,201812090sfo,den,CracRi00,punt_ret_yds_per_ret,6.7,,,,,
player,201812090sfo,den,CracRi00,punt_ret_td,0,,,,,
player,201812090sfo,den,CracRi00,punt_ret_long,20,,,,,
player,201812090sfo,den,LangBr00,kick_ret,3,,,,,
player,201812090sfo,den,LangBr00,kick_ret_yds,44,,,,,
player,201812090sfo,den,LangBr00,kick_ret_yds_per_ret,14.7,,,,,
player,201812090sfo,den,LangBr00,kick_ret_td,0,,,,,
player,201812090sfo,den,LangBr00,kick_ret_long,18,,,,,
player,201812090sfo,den,LangBr00,punt_ret,0,,,,,
player,201812090sfo,den,LangBr00,punt_ret_yds,0,,,,,
player,201812090sfo,den,LangBr00,punt_ret_yds_per_ret,,,,,,
player,201812090sfo,den,LangBr00,punt_ret_td,0,,,,,
player,201812090sfo,den,LangBr00,punt_ret_long,0,,,,,
player,201812090sfo,den,BookDe00,kick_ret,1,,,,,
player,201812090sfo,den,BookDe00,kick_ret_yds,22,,,,,
player,201812090sfo,den,BookDe00,kick_ret_yds_per_ret,22.0,,,,,
player,201812090sfo,den,BookDe00,kick_ret_td,0,,,,,
player,201812090sfo,den,BookDe00,kick_ret_long,22,,,,,
player,201812090sfo,den,BookDe00,punt_ret,0,,,,,
player,201812090sfo,den,BookDe00,punt_ret_yds,0,,,,,
player,201812090sfo,den,BookDe00,punt_ret_yds_per_ret,,,,,,
player,201812090sfo,den,BookDe00,punt_ret_td,0,,,,,
player,201812090sfo,den,BookDe00,punt_ret_long,0,,,,,
player,201812090sfo,sfo,TaylTr02,kick_ret,0,,,,,
player,201812090sfo,sfo,TaylTr02,kick_ret_yds,0,,,,,
player,201812090sfo,sfo,TaylTr02,kick_ret_yds_per_ret,,,,,,
player,201812090sfo,sfo,TaylTr02,kick_ret_td,0,,,,,
player,201812090sfo,sfo,TaylTr02,kick_ret_long,0,,,,,
player,201812090sfo,sfo,TaylTr02,punt_ret,2,,,,,
player,201812090sfo,sfo,TaylTr02,punt_ret_yds,26,,,,,
player,201812090sfo,sfo,TaylTr02,punt_ret_yds_per_ret,13.0,,,,,
player,201812090sfo,sfo,TaylTr02,punt_ret_td,0,,,,,
player,201812090sfo,sfo,TaylTr02,punt_ret_long,18,,,,,
player,201812090sfo,sfo,JameRi00,kick_ret,3,,,,,
player,201812090sfo,sfo,JameRi00,kick_ret_yds,46,,,,,
player,201812090sfo,sfo,JameRi00,kick_ret_yds_per_ret,15.3,,,,,
player,201812090sfo,sfo,JameRi00,kick_ret_td,0,,,,,
player,201812090sfo,sfo,JameRi00,kick_ret_long,20,,,,,
player,201812090sfo,sfo,JameRi00,punt_ret,1,,,,,
player,201812090sfo,sfo,JameRi00,punt_ret_yds,0,,,,,
player,201812090sfo,sfo,JameRi00,punt_ret_yds_per_ret,0.0,,,,,
player,201812090sfo,sfo,JameRi00,punt_ret_td,0,,,,,
player,201812090sfo,sfo,JameRi00,punt_ret_long,0,,,,,
player,201812090sfo,den,McMaBr01,xpm,2,,,,,
player,201812090sfo,den,McMaBr01,xpa,2,,,,,
player,201812090sfo,den,McMaBr01,fgm,,,,,,
player,201812090sfo,den,McMaBr01,fga,,,,,,
player,201812090sfo,den,McMaBr01,punt,0,,,,,
player,201812090sfo,den,McMaBr01,punt_yds,0,,,,,
player,201812090sfo,den,McMaBr01,punt_yds_per_punt,,,,,,
player,201812090sfo,den,McMaBr01,punt_long,0,,,,,
player,201812090sfo,den,WadmCo00,xpm,,,,,,
player,201812090sfo,den,WadmCo00,xpa,,,,,,
player,201812090sfo,den,WadmCo00,fgm,,,,,,
player,201812090sfo,den,WadmCo00,fga,,,,,,
player,201812090sfo,den,WadmCo00,punt,6,,,,,
player,201812090sfo,den,WadmCo00,punt_yds,287,,,,,
player,201812090sfo,den,WadmCo00,punt_yds_per_punt,47.8,,,,,
player,201812090sfo,den,WadmCo00,punt_long,55,,,,,
player,201812090sfo,sfo,gouldrob01,xpm,2,,,,,
player,201812090sfo,sfo,gouldrob01,xpa,2,,,,,
player,201812090sfo,sfo,gouldrob01,fgm,2,,,,,
player,201812090sfo,sfo,gouldrob01,fga,2,,,,,
player,201812090sfo,sfo,gouldrob01,punt,0,,,,,
player,201812090sfo,sfo,gouldrob01,punt_yds,0,,,,,
player,201812090sfo,sfo,gouldrob01,punt_yds_per_punt,,,,,,
player,201812090sfo,sfo,gouldrob01,punt_long,0,,,,,
player,201812090sfo,sfo,PiniBr00,xpm,,,,,,
player,201812090sfo,sfo,PiniBr00,xpa,,,,,,
player,201812090sfo,sfo,PiniBr00,fgm,,,,,,
player,201812090sfo,sfo,PiniBr00,fga,,,,,,
player,201812090sfo,sfo,PiniBr00,punt,5,,,,,
player,201812090sfo,sfo,PiniBr00,punt_yds,210,,,,,
player,201812090sfo,sfo,PiniBr00,punt_yds_per_punt,42.0,,,,,
player,201812090sfo,sfo,PiniBr00,punt_long,47,,,,,
player,201812090sfo,den,KeenCa00,pass_cmp,24,,,,,
player,201812090sfo,den,KeenCa00,pass_att,42,,,,,
player,201812090sfo,den,KeenCa00,pass_yds,186,,,,,
player,201812090sfo,den,KeenCa00,pass_first_down,9,,,,,
player,201812090sfo,den,KeenCa00,pass_air_yds,114,,,,,
player,201812090sfo,den,KeenCa00,pass_air_yds_per_cmp,4.8,,,,,
player,201812090sfo,den,KeenCa00,pass_air_yds_per_att,2.7,,,,,
player,201812090sfo,den,KeenCa00,pass_tgt_yds_per_att,5.1,,,,,
player,201812090sfo,den,KeenCa00,pass_yac,72,,,,,
player,201812090sfo,den,KeenCa00,pass_yac_per_cmp,3.0,,,,,
player,201812090sfo,den,KeenCa00,pass_drops,2,,,,,
player,201812090sfo,den,KeenCa00,pass_drop_pct,4.8,,,,,
player,201812090sfo,den,KeenCa00,pass_poor_throws,11,,,,,
player,201812090sfo,den,KeenCa00,pass_poor_throw_pct,26.2,,,,,
player,201812090sfo,den,KeenCa00,pass_blitzed,10,,,,,
player,201812090sfo,den,KeenCa00,pass_hurried,7,,,,,
player,201812090sfo,den,KeenCa00,pass_hits,8,,,,,
player,201812090sfo,den,KeenCa00,rush_scrambles,3,,,,,
player,201812090sfo,den,KeenCa00,rush_scrambles_yds_per_att,8.3,,,,,
player,201812090sfo,sfo,MullNi00,pass_cmp,20,,,,,
player,201812090sfo,sfo,MullNi00,pass_att,33,,,,,
player,201812090sfo,sfo,MullNi00,pass_yds,332,,,,,
player,201812090sfo,sfo,MullNi00,pass_first_down,15,,,,,
player,201812090sfo,sfo,MullNi00,pass_air_yds,131,,,,,
player,201812090sfo,sfo,MullNi00,pass_air_yds_per_cmp,6.6,,,,,
player,201812090sfo,sfo,MullNi00,pass_air_yds_per_att,4.0,,,,,
player,201812090sfo,sfo,MullNi00,pass_tgt_yds_per_att,6.6,,,,,
player,201812090sfo,sfo,MullNi00,pass_yac,201,,,,,
player,201812090sfo,sfo,MullNi00,pass_yac_per_cmp,10.1,,,,,
player,201812090sfo,sfo,MullNi00,pass_drops,4,,,,,
player,201812090sfo,sfo,MullNi00,pass_drop_pct,12.1,,,,,
player,201812090sfo,sfo,MullNi00,pass_poor_throws,3,,,,,
player,201812090sfo,sfo,MullNi00,pass_poor_throw_pct,9.1,,,,,
player,201812090sfo,sfo,MullNi00,pass_blitzed,15,,,,,
player,201812090sfo,sfo,MullNi00,pass_hurried,3,,,,,
player,201812090sfo,sfo,MullNi00,pass_hits,6,,,,,
player,201812090sfo,sfo,MullNi00,rush_scrambles,0,,,,,
player,201812090sfo,sfo,MullNi00,rush_scrambles_yds_per_att,,,,,,
player,201812090sfo,den,LindPh00,rush_att,14,,,,,
player,201812090sfo,den,LindPh00,rush_yds,30,,,,,
player,201812090sfo,den,LindPh00,rush_first_down,3,,,,,
player,201812090sfo,den,LindPh00,rush_yds_before_contact,20,,,,,
player,201812090sfo,den,LindPh00,rush_yds_bc_per_rush,1.4,,,,,
player,201812090sfo,den,LindPh00,rush_yac,10,,,,,
player,201812090sfo,den,LindPh00,rush_yac_per_rush,0.7,,,,,
player,201812090sfo,den,LindPh00,rush_broken_tackles,0,,,,,
player,201812090sfo,den,LindPh00,rush_broken_tackles_per_rush,,,,,,
player,201812090sfo,den,FreeRo00,rush_att,6,,,,,
player,201812090sfo,den,FreeRo00,rush_yds,36,,,,,
player,201812090sfo,den,FreeRo00,rush_first_down,1,,,,,
player,201812090sfo,den,FreeRo00,rush_yds_before_contact,13,,,,,
player,201812090sfo,den,FreeRo00,rush_yds_bc_per_rush,2.2,,,,,
player,201812090sfo,den,FreeRo00,rush_yac,23,,,,,
player,201812090sfo,den,FreeRo00,rush_yac_per_rush,3.8,,,,,
player,201812090sfo,den,FreeRo00,rush_broken_tackles,0,,,,,
player,201812090sfo,den,FreeRo00,rush_broken_tackles_per_rush,,,,,,
player,201812090sfo,den,KeenCa00,rush_att,4,,,,,
player,201812090sfo,den,KeenCa00,rush_yds,24,,,,,
player,201812090sfo,den,KeenCa00,rush_first_down,2,,,,,
player,201812090sfo,den,KeenCa00,rush_yds_before_contact,19,,,,,
player,201812090sfo,den,KeenCa00,rush_yds_bc_per_rush,4.8,,,,,
player,201812090sfo,den,KeenCa00,rush_yac,5,,,,,
player,201812090sfo,den,KeenCa00,rush_yac_per_rush,1.3,,,,,
player,201812090sfo,den,KeenCa00,rush_broken_tackles,0,,,,,
player,201812090sfo,den,KeenCa00,rush_broken_tackles_per_rush,,,,,,
player,201812090sfo,den,JanoAn00,rush_att,1,,,,,
player,201812090sfo,den,JanoAn00,rush_yds,3,,,,,
player,201812090sfo,den,JanoAn00,rush_first_down,1,,,,,
player,201812090sfo,den,JanoAn00,rush_yds_before_contact,0,,,,,
player,201812090sfo,den,JanoAn00,rush_yds_bc_per_rush,0.0,,,,,
player,201812090sfo,den,JanoAn00,rush_yac,3,,,,,
player,201812090sfo,den,JanoAn00,rush_yac_per_rush,3.0,,,,,
player,201812090sfo,den,JanoAn00,rush_broken_tackles,0,,,,,
player,201812090sfo,den,JanoAn00,rush_broken_tackles_per_rush,,,,,,
player,201812090sfo,den,PatrTi00,rush_att,1,,,,,
player,201812090sfo,den,PatrTi00,rush_yds,11,,,,,
player,201812090sfo,den,PatrTi00,rush_first_down,1,,,,,
player,201812090sfo,den,PatrTi00,rush_yds_before_contact,11,,,,,
player,201812090sfo,den,PatrTi00,rush_yds_bc_per_rush,11.0,,,,,
player,201812090sfo,den,PatrTi00,rush_yac,0,,,,,
player,201812090sfo,den,PatrTi00,rush_yac_per_rush,0.0,,,,,
player,201812090sfo,den,PatrTi00,rush_broken_tackles,0,,,,,
player,201812090sfo,den,PatrTi00,rush_broken_tackles_per_rush,,,,,,
player,201812090sfo,den,SuttCo00,rush_att,1,,,,,
player,201812090sfo,den,SuttCo00,rush_yds,-1,,,,,
player,201812090sfo,den,SuttCo00,rush_first_down,0,,,,,
player,201812090sfo,den,SuttCo00,rush_yds_before_contact,-1,,,,,
player,201812090sfo,den,SuttCo00,rush_yds_bc_per_rush,-1.0,,,,,
player,201812090sfo,den,SuttCo00,rush_yac,0,,,,,
player,201812090sfo,den,SuttCo00,rush_yac_per_rush,0.0,,,,,
player,201812090sfo,den,SuttCo00,rush_broken_tackles,0,,,,,
player,201812090sfo,den,SuttCo00,rush_broken_tackles_per_rush,,,,,,
player,201812090sfo,sfo,WilsJe01,rush_att,23,,,,,
player,201812090sfo,sfo,WilsJe01,rush_yds,90,,,,,
player,201812090sfo,sfo,WilsJe01,rush_first_down,3,,,,,
player,201812090sfo,sfo,WilsJe01,rush_yds_before_contact,66,,,,,
player,201812090sfo,sfo,WilsJe01,rush_yds_bc_per_rush,2.9,,,,,
player,201812090sfo,sfo,WilsJe01,rush_yac,24,,,,,
player,201812090sfo,sfo,WilsJe01,rush_yac_per_rush,1.0,,,,,
player,201812090sfo,sfo,WilsJe01,rush_broken_tackles,0,,,,,
player,201812090sfo,sfo,WilsJe01,rush_broken_tackles_per_rush,,,,,,
player,201812090sfo,sfo,MullNi00,rush_att,5,,,,,
player,201812090sfo,sfo,MullNi00,rush_yds,-10,,,,,
player,201812090sfo,sfo,MullNi00,rush_first_down,0,,,,,
player,201812090sfo,sfo,MullNi00,rush_yds_before_contact,-10,,,,,
player,201812090sfo,sfo,MullNi00,rush_yds_bc_per_rush,-2.0,,,,,
player,201812090sfo,sfo,MullNi00,rush_yac,0,,,,,
player,201812090sfo,sfo,MullNi00,rush_yac_per_rush,0.0,,,,,
player,201812090sfo,sfo,MullNi00,rush_broken_tackles,0,,,,,
player,201812090sfo,sfo,MullNi00,rush_broken_tackles_per_rush,,,,,,
player,201812090sfo,sfo,MorrAl00,rush_att,2,,,,,
player,201812090sfo,sfo,MorrAl00,rush_yds,4,,,,,
player,201812090sfo,sfo,MorrAl00,rush_first_down,,,,,,
player,201812090sfo,sfo,MorrAl00,rush_yds_before_contact,4,,,,,
player,201812090sfo,sfo,MorrAl00,rush_yds_bc_per_rush,2.0,,,,,
player,201812090sfo,sfo,MorrAl00,rush_yac,0,,,,,
player,201812090sfo,sfo,MorrAl00,rush_yac_per_rush,0.0,,,,,
player,201812090sfo,sfo,MorrAl00,rush_broken_tackles,0,,,,,
player,201812090sfo,sfo,MorrAl00,rush_broken_tackles_per_rush,,,,,,
player,201812090sfo,den,PatrTi00,targets,10,,,,,
player,201812090sfo,den,PatrTi00,rec,7,,,,,
player,201812090sfo,den,PatrTi00,rec_yds,85,,,,,
player,201812090sfo,den,PatrTi00,rec_first_down,5,,,,,
player,201812090sfo,den,PatrTi00,rec_air_yds,63,,,,,
