game,2018,4,20180930,201809300sdg,sfo,"San Francisco 49ers",27,sdg,"Los Angeles Chargers",29
player,201809300sdg,sfo,BreiMa00,targets,3,,,,,
player,201809300sdg,sfo,BreiMa00,rec,3,,,,,
player,201809300sdg,sfo,BreiMa00,rec_yds,32,,,,,
player,201809300sdg,sfo,BreiMa00,rec_first_down,1,,,,,
player,201809300sdg,sfo,BreiMa00,rec_air_yds,-7,,,,,
player,201809300sdg,sfo,BreiMa00,rec_air_yds_per_rec,-2.3,,,,,
player,201809300sdg,sfo,BreiMa00,rec_yac,39,,,,,
player,201809300sdg,sfo,BreiMa00,rec_yac_per_rec,13.0,,,,,
player,201809300sdg,sfo,BreiMa00,rec_broken_tackles,2,,,,,
player,201809300sdg,sfo,BreiMa00,rec_broken_tackles_per_rec,1.5,,,,,
player,201809300sdg,sfo,BreiMa00,rec_drops,0,,,,,
player,201809300sdg,sfo,BreiMa00,rec_drop_pct,0.0,,,,,
player,201809300sdg,sfo,GoodMa00,targets,4,,,,,
player,201809300sdg,sfo,GoodMa00,rec,2,,,,,
player,201809300sdg,sfo,GoodMa00,rec_yds,24,,,,,
player,201809300sdg,sfo,GoodMa00,rec_first_down,2,,,,,
player,201809300sdg,sfo,GoodMa00,rec_air_yds,20,,,,,
player,201809300sdg,sfo,GoodMa00,rec_air_yds_per_rec,10.0,,,,,
player,201809300sdg,sfo,GoodMa00,rec_yac,4,,,,,
player,201809300sdg,sfo,GoodMa00,rec_yac_per_rec,2.0,,,,,
player,201809300sdg,sfo,GoodMa00,rec_broken_tackles,0,,,,,
player,201809300sdg,sfo,GoodMa00,rec_broken_tackles_per_rec,,,,,,
player,201809300sdg,sfo,GoodMa00,rec_drops,1,,,,,
player,201809300sdg,sfo,GoodMa00,rec_drop_pct,25.0,,,,,
player,201809300sdg,sfo,TaylTr02,targets,3,,,,,
player,201809300sdg,sfo,TaylTr02,rec,2,,,,,
player,201809300sdg,sfo,TaylTr02,rec_yds,12,,,,,
player,201809300sdg,sfo,TaylTr02,rec_first_down,,,,,,
player,201809300sdg,sfo,TaylTr02,rec_air_yds,1,,,,,
player,201809300sdg,sfo,TaylTr02,rec_air_yds_per_rec,0.5,,,,,
player,201809300sdg,sfo,TaylTr02,rec_yac,11,,,,,
player,201809300sdg,sfo,TaylTr02,rec_yac_per_rec,5.5,,,,,
player,201809300sdg,sfo,TaylTr02,rec_broken_tackles,1,,,,,
player,201809300sdg,sfo,TaylTr02,rec_broken_tackles_per_rec,2.0,,,,,
player,201809300sdg,sfo,TaylTr02,rec_drops,0,,,,,
player,201809300sdg,sfo,TaylTr02,rec_drop_pct,0.0,,,,,
player,201809300sdg,sfo,JuszKy00,targets,3,,,,,
player,201809300sdg,sfo,JuszKy00,rec,2,,,,,
player,201809300sdg,sfo,JuszKy00,rec_yds,15,,,,,
player,201809300sdg,sfo,JuszKy00,rec_first_down,1,,,,,
player,201809300sdg,sfo,JuszKy00,rec_air_yds,10,,,,,
player,201809300sdg,sfo,JuszKy00,rec_air_yds_per_rec,5.0,,,,,
player,201809300sdg,sfo,JuszKy00,rec_yac,5,,,,,
player,201809300sdg,sfo,JuszKy00,rec_yac_per_rec,2.5,,,,,
player,201809300sdg,sfo,JuszKy00,rec_broken_tackles,0,,,,,
player,201809300sdg,sfo,JuszKy00,rec_broken_tackles_per_rec,,,,,,
player,201809300sdg,sfo,JuszKy00,rec_drops,0,,,,,
player,201809300sdg,sfo,JuszKy00,rec_drop_pct,0.0,,,,,
player,201809300sdg,sfo,MorrAl00,targets,3,,,,,
player,201809300sdg,sfo,MorrAl00,rec,1,,,,,
player,201809300sdg,sfo,MorrAl00,rec_yds,4,,,,,
player,201809300sdg,sfo,MorrAl00,rec_first_down,0,,,,,
player,201809300sdg,sfo,MorrAl00,rec_air_yds,-4,,,,,
player,201809300sdg,sfo,MorrAl00,rec_air_yds_per_rec,-4.0,,,,,
player,201809300sdg,sfo,MorrAl00,rec_yac,8,,,,,
player,201809300sdg,sfo,MorrAl00,rec_yac_per_rec,8.0,,,,,
player,201809300sdg,sfo,MorrAl00,rec_broken_tackles,0,,,,,
player,201809300sdg,sfo,MorrAl00,rec_broken_tackles_per_rec,,,,,,
player,201809300sdg,sfo,MorrAl00,rec_drops,0,,,,,
player,201809300sdg,sfo,MorrAl00,rec_drop_pct,0.0,,,,,
player,201809300sdg,sfo,CeleGa00,targets,1,,,,,
player,201809300sdg,sfo,CeleGa00,rec,0,,,,,
player,201809300sdg,sfo,CeleGa00,rec_yds,0,,,,,
player,201809300sdg,sfo,CeleGa00,rec_first_down,,,,,,
player,201809300sdg,sfo,CeleGa00,rec_air_yds,0,,,,,
player,201809300sdg,sfo,CeleGa00,rec_air_yds_per_rec,,,,,,
player,201809300sdg,sfo,CeleGa00,rec_yac,0,,,,,
player,201809300sdg,sfo,CeleGa00,rec_yac_per_rec,,,,,,
player,201809300sdg,sfo,CeleGa00,rec_broken_tackles,0,,,,,
player,201809300sdg,sfo,CeleGa00,rec_broken_tackles_per_rec,,,,,,
player,201809300sdg,sfo,CeleGa00,rec_drops,1,,,,,
player,201809300sdg,sfo,CeleGa00,rec_drop_pct,100.0,,,,,
player,201809300sdg,sdg,GordMe00,targets,10,,,,,
player,201809300sdg,sdg,GordMe00,rec,7,,,,,
player,201809300sdg,sdg,GordMe00,rec_yds,55,,,,,
player,201809300sdg,sdg,GordMe00,rec_first_down,3,,,,,
player,201809300sdg,sdg,GordMe00,rec_air_yds,8,,,,,
player,201809300sdg,sdg,GordMe00,rec_air_yds_per_rec,1.1,,,,,
player,201809300sdg,sdg,GordMe00,rec_yac,47,,,,,
player,201809300sdg,sdg,GordMe00,rec_yac_per_rec,6.7,,,,,
player,201809300sdg,sdg,GordMe00,rec_broken_tackles,0,,,,,
player,201809300sdg,sdg,GordMe00,rec_broken_tackles_per_rec,,,,,,
player,201809300sdg,sdg,GordMe00,rec_drops,1,,,,,
player,201809300sdg,sdg,GordMe00,rec_drop_pct,10.0,,,,,
player,201809300sdg,sdg,AlleKe00,targets,10,,,,,
player,201809300sdg,sdg,AlleKe00,rec,7,,,,,
player,201809300sdg,sdg,AlleKe00,rec_yds,63,,,,,
player,201809300sdg,sdg,AlleKe00,rec_first_down,3,,,,,
player,201809300sdg,sdg,AlleKe00,rec_air_yds,50,,,,,
player,201809300sdg,sdg,AlleKe00,rec_air_yds_per_rec,7.1,,,,,
player,201809300sdg,sdg,AlleKe00,rec_yac,13,,,,,
player,201809300sdg,sdg,AlleKe00,rec_yac_per_rec,1.9,,,,,
player,201809300sdg,sdg,AlleKe00,rec_broken_tackles,0,,,,,
player,201809300sdg,sdg,AlleKe00,rec_broken_tackles_per_rec,,,,,,
player,201809300sdg,sdg,AlleKe00,rec_drops,0,,,,,
player,201809300sdg,sdg,AlleKe00,rec_drop_pct,0.0,,,,,
player,201809300sdg,sdg,WillTy00,targets,5,,,,,
player,201809300sdg,sdg,WillTy00,rec,3,,,,,
player,201809300sdg,sdg,WillTy00,rec_yds,48,,,,,
player,201809300sdg,sdg,WillTy00,rec_first_down,3,,,,,
player,201809300sdg,sdg,WillTy00,rec_air_yds,31,,,,,
player,201809300sdg,sdg,WillTy00,rec_air_yds_per_rec,10.3,,,,,
player,201809300sdg,sdg,WillTy00,rec_yac,17,,,,,
player,201809300sdg,sdg,WillTy00,rec_yac_per_rec,5.7,,,,,
player,201809300sdg,sdg,WillTy00,rec_broken_tackles,0,,,,,
player,201809300sdg,sdg,WillTy00,rec_broken_tackles_per_rec,,,,,,
player,201809300sdg,sdg,WillTy00,rec_drops,0,,,,,
player,201809300sdg,sdg,WillTy00,rec_drop_pct,0.0,,,,,
player,201809300sdg,sdg,GreeVi00,targets,2,,,,,
player,201809300sdg,sdg,GreeVi00,rec,2,,,,,
player,201809300sdg,sdg,GreeVi00,rec_yds,9,,,,,
player,201809300sdg,sdg,GreeVi00,rec_first_down,1,,,,,
player,201809300sdg,sdg,GreeVi00,rec_air_yds,3,,,,,
player,201809300sdg,sdg,GreeVi00,rec_air_yds_per_rec,1.5,,,,,
player,201809300sdg,sdg,GreeVi00,rec_yac,6,,,,,
player,201809300sdg,sdg,GreeVi00,rec_yac_per_rec,3.0,,,,,
player,201809300sdg,sdg,GreeVi00,rec_broken_tackles,0,,,,,
player,201809300sdg,sdg,GreeVi00,rec_broken_tackles_per_rec,,,,,,
player,201809300sdg,sdg,GreeVi00,rec_drops,0,,,,,
player,201809300sdg,sdg,GreeVi00,rec_drop_pct,0.0,,,,,
player,201809300sdg,sdg,GateAn00,targets,4,,,,,
player,201809300sdg,sdg,GateAn00,rec,2,,,,,
player,201809300sdg,sdg,GateAn00,rec_yds,27,,,,,
player,201809300sdg,sdg,GateAn00,rec_first_down,2,,,,,
player,201809300sdg,sdg,GateAn00,rec_air_yds,20,,,,,
player,201809300sdg,sdg,GateAn00,rec_air_yds_per_rec,10.0,,,,,
player,201809300sdg,sdg,GateAn00,rec_yac,7,,,,,
player,201809300sdg,sdg,GateAn00,rec_yac_per_rec,3.5,,,,,
player,201809300sdg,sdg,GateAn00,rec_broken_tackles,0,,,,,
player,201809300sdg,sdg,GateAn00,rec_broken_tackles_per_rec,,,,,,
player,201809300sdg,sdg,GateAn00,rec_drops,0,,,,,
player,201809300sdg,sdg,GateAn00,rec_drop_pct,0.0,,,,,
player,201809300sdg,sdg,EkelAu00,targets,3,,,,,
player,201809300sdg,sdg,EkelAu00,rec,2,,,,,
player,201809300sdg,sdg,EkelAu00,rec_yds,31,,,,,
player,201809300sdg,sdg,EkelAu00,rec_first_down,1,,,,,
player,201809300sdg,sdg,EkelAu00,rec_air_yds,21,,,,,
player,201809300sdg,sdg,EkelAu00,rec_air_yds_per_rec,10.5,,,,,
player,201809300sdg,sdg,EkelAu00,rec_yac,10,,,,,
player,201809300sdg,sdg,EkelAu00,rec_yac_per_rec,5.0,,,,,
player,201809300sdg,sdg,EkelAu00,rec_broken_tackles,1,,,,,
player,201809300sdg,sdg,EkelAu00,rec_broken_tackles_per_rec,2.0,,,,,
player,201809300sdg,sdg,EkelAu00,rec_drops,0,,,,,
player,201809300sdg,sdg,EkelAu00,rec_drop_pct,0.0,,,,,
player,201809300sdg,sdg,BenjTr00,targets,1,,,,,
player,201809300sdg,sdg,BenjTr00,rec,1,,,,,
player,201809300sdg,sdg,BenjTr00,rec_yds,2,,,,,
player,201809300sdg,sdg,BenjTr00,rec_first_down,,,,,,
player,201809300sdg,sdg,BenjTr00,rec_air_yds,-7,,,,,
player,201809300sdg,sdg,BenjTr00,rec_air_yds_per_rec,-7.0,,,,,
player,201809300sdg,sdg,BenjTr00,rec_yac,9,,,,,
player,201809300sdg,sdg,BenjTr00,rec_yac_per_rec,9.0,,,,,
player,201809300sdg,sdg,BenjTr00,rec_broken_tackles,0,,,,,
player,201809300sdg,sdg,BenjTr00,rec_broken_tackles_per_rec,,,,,,
player,201809300sdg,sdg,BenjTr00,rec_drops,0,,,,,
player,201809300sdg,sdg,BenjTr00,rec_drop_pct,0.0,,,,,
player,201809300sdg,sdg,WillMi07,targets,3,,,,,
player,201809300sdg,sdg,WillMi07,rec,1,,,,,
player,201809300sdg,sdg,WillMi07,rec_yds,15,,,,,
player,201809300sdg,sdg,WillMi07,rec_first_down,1,,,,,
player,201809300sdg,sdg,WillMi07,rec_air_yds,13,,,,,
player,201809300sdg,sdg,WillMi07,rec_air_yds_per_rec,13.0,,,,,
player,201809300sdg,sdg,WillMi07,rec_yac,2,,,,,
player,201809300sdg,sdg,WillMi07,rec_yac_per_rec,2.0,,,,,
player,201809300sdg,sdg,WillMi07,rec_broken_tackles,0,,,,,
player,201809300sdg,sdg,WillMi07,rec_broken_tackles_per_rec,,,,,,
player,201809300sdg,sdg,WillMi07,rec_drops,0,,,,,
player,201809300sdg,sdg,WillMi07,rec_drop_pct,0.0,,,,,
player,201809300sdg,sdg,TeviSa00,pos,T,,,,,
player,201809300sdg,sdg,TeviSa00,offense,68,,,,,
player,201809300sdg,sdg,TeviSa00,off_pct,100%,,,,,
player,201809300sdg,sdg,TeviSa00,defense,0,,,,,
player,201809300sdg,sdg,TeviSa00,def_pct,0%,,,,,
player,201809300sdg,sdg,TeviSa00,special_teams,6,,,,,
player,201809300sdg,sdg,TeviSa00,st_pct,19%,,,,,
player,201809300sdg,sdg,SchoMi00,pos,G,,,,,
player,201809300sdg,sdg,SchoMi00,offense,68,,,,,
player,201809300sdg,sdg,SchoMi00,off_pct,100%,,,,,
player,201809300sdg,sdg,SchoMi00,defense,0,,,,,
player,201809300sdg,sdg,SchoMi00,def_pct,0%,,,,,
player,201809300sdg,sdg,SchoMi00,special_teams,6,,,,,
player,201809300sdg,sdg,SchoMi00,st_pct,19%,,,,,
player,201809300sdg,sdg,FeenDa00,pos,G,,,,,
player,201809300sdg,sdg,FeenDa00,offense,68,,,,,
player,201809300sdg,sdg,FeenDa00,off_pct,100%,,,,,
player,201809300sdg,sdg,FeenDa00,defense,0,,,,,
player,201809300sdg,sdg,FeenDa00,def_pct,0%,,,,,
player,201809300sdg,sdg,FeenDa00,special_teams,6,,,,,
player,201809300sdg,sdg,FeenDa00,st_pct,19%,,,,,
player,201809300sdg,sdg,PounMi00,pos,C,,,,,
player,201809300sdg,sdg,PounMi00,offense,68,,,,,
player,201809300sdg,sdg,PounMi00,off_pct,100%,,,,,
player,201809300sdg,sdg,PounMi00,defense,0,,,,,
player,201809300sdg,sdg,PounMi00,def_pct,0%,,,,,
player,201809300sdg,sdg,PounMi00,special_teams,0,,,,,
player,201809300sdg,sdg,PounMi00,st_pct,0%,,,,,
player,201809300sdg,sdg,RivePh00,pos,QB,,,,,
player,201809300sdg,sdg,RivePh00,offense,68,,,,,
player,201809300sdg,sdg,RivePh00,off_pct,100%,,,,,
player,201809300sdg,sdg,RivePh00,defense,0,,,,,
player,201809300sdg,sdg,RivePh00,def_pct,0%,,,,,
player,201809300sdg,sdg,RivePh00,special_teams,0,,,,,
player,201809300sdg,sdg,RivePh00,st_pct,0%,,,,,
player,201809300sdg,sdg,AlleKe00,pos,WR,,,,,
player,201809300sdg,sdg,AlleKe00,offense,57,,,,,
player,201809300sdg,sdg,AlleKe00,off_pct,84%,,,,,
player,201809300sdg,sdg,AlleKe00,defense,0,,,,,
player,201809300sdg,sdg,AlleKe00,def_pct,0%,,,,,
player,201809300sdg,sdg,AlleKe00,special_teams,0,,,,,
player,201809300sdg,sdg,AlleKe00,st_pct,0%,,,,,
player,201809300sdg,sdg,WillTy00,pos,WR,,,,,
player,201809300sdg,sdg,WillTy00,offense,55,,,,,
player,201809300sdg,sdg,WillTy00,off_pct,81%,,,,,
player,201809300sdg,sdg,WillTy00,defense,0,,,,,
player,201809300sdg,sdg,WillTy00,def_pct,0%,,,,,
player,201809300sdg,sdg,WillTy00,special_teams,0,,,,,
player,201809300sdg,sdg,WillTy00,st_pct,0%,,,,,
player,201809300sdg,sdg,GreeVi00,pos,TE,,,,,
player,201809300sdg,sdg,GreeVi00,offense,50,,,,,
player,201809300sdg,sdg,GreeVi00,off_pct,74%,,,,,
player,201809300sdg,sdg,GreeVi00,defense,0,,,,,
player,201809300sdg,sdg,GreeVi00,def_pct,0%,,,,,
player,201809300sdg,sdg,GreeVi00,special_teams,6,,,,,
player,201809300sdg,sdg,GreeVi00,st_pct,19%,,,,,
player,201809300sdg,sdg,GordMe00,pos,RB,,,,,
player,201809300sdg,sdg,GordMe00,offense,49,,,,,
player,201809300sdg,sdg,GordMe00,off_pct,72%,,,,,
player,201809300sdg,sdg,GordMe00,defense,0,,,,,
player,201809300sdg,sdg,GordMe00,def_pct,0%,,,,,
player,201809300sdg,sdg,GordMe00,special_teams,0,,,,,
player,201809300sdg,sdg,GordMe00,st_pct,0%,,,,,
player,201809300sdg,sdg,WillMi07,pos,WR,,,,,
player,201809300sdg,sdg,WillMi07,offense,46,,,,,
player,201809300sdg,sdg,WillMi07,off_pct,68%,,,,,
player,201809300sdg,sdg,WillMi07,defense,0,,,,,
player,201809300sdg,sdg,WillMi07,def_pct,0%,,,,,
player,201809300sdg,sdg,WillMi07,special_teams,0,,,,,
player,201809300sdg,sdg,WillMi07,st_pct,0%,,,,,
player,201809300sdg,sdg,ScotTr01,pos,G,,,,,
player,201809300sdg,sdg,ScotTr01,offense,35,,,,,
player,201809300sdg,sdg,ScotTr01,off_pct,51%,,,,,
player,201809300sdg,sdg,ScotTr01,defense,0,,,,,
player,201809300sdg,sdg,ScotTr01,def_pct,0%,,,,,
player,201809300sdg,sdg,ScotTr01,special_teams,6,,,,,
player,201809300sdg,sdg,ScotTr01,st_pct,19%,,,,,
player,201809300sdg,sdg,OkunRu20,pos,T,,,,,
player,201809300sdg,sdg,OkunRu20,offense,33,,,,,
player,201809300sdg,sdg,OkunRu20,off_pct,49%,,,,,
player,201809300sdg,sdg,OkunRu20,defense,0,,,,,
player,201809300sdg,sdg,OkunRu20,def_pct,0%,,,,,
player,201809300sdg,sdg,OkunRu20,special_teams,0,,,,,
player,201809300sdg,sdg,OkunRu20,st_pct,0%,,,,,
player,201809300sdg,sdg,EkelAu00,pos,RB,,,,,
player,201809300sdg,sdg,EkelAu00,offense,23,,,,,
player,201809300sdg,sdg,EkelAu00,off_pct,34%,,,,,
player,201809300sdg,sdg,EkelAu00,defense,0,,,,,
player,201809300sdg,sdg,EkelAu00,def_pct,0%,,,,,
player,201809300sdg,sdg,EkelAu00,special_teams,21,,,,,
player,201809300sdg,sdg,EkelAu00,st_pct,66%,,,,,
player,201809300sdg,sdg,GateAn00,pos,TE,,,,,
player,201809300sdg,sdg,GateAn00,offense,23,,,,,
player,201809300sdg,sdg,GateAn00,off_pct,34%,,,,,
player,201809300sdg,sdg,GateAn00,defense,0,,,,,
player,201809300sdg,sdg,GateAn00,def_pct,0%,,,,,
player,201809300sdg,sdg,GateAn00,special_teams,0,,,,,
player,201809300sdg,sdg,GateAn00,st_pct,0%,,,,,
player,201809300sdg,sdg,CulkSe00,pos,TE,,,,,
player,201809300sdg,sdg,CulkSe00,offense,13,,,,,
player,201809300sdg,sdg,CulkSe00,off_pct,19%,,,,,
player,201809300sdg,sdg,CulkSe00,defense,0,,,,,
player,201809300sdg,sdg,CulkSe00,def_pct,0%,,,,,
player,201809300sdg,sdg,CulkSe00,special_teams,12,,,,,
player,201809300sdg,sdg,CulkSe00,st_pct,38%,,,,,
player,201809300sdg,sdg,WattDe00,pos,FB,,,,,
player,201809300sdg,sdg,WattDe00,offense,11,,,,,
player,201809300sdg,sdg,WattDe00,off_pct,16%,,,,,
player,201809300sdg,sdg,WattDe00,defense,0,,,,,
player,201809300sdg,sdg,WattDe00,def_pct,0%,,,,,
player,201809300sdg,sdg,WattDe00,special_teams,0,,,,,
player,201809300sdg,sdg,WattDe00,st_pct,0%,,,,,
player,201809300sdg,sdg,DaviGe00,pos,WR,,,,,
player,201809300sdg,sdg,DaviGe00,offense,8,,,,,
player,201809300sdg,sdg,DaviGe00,off_pct,12%,,,,,
player,201809300sdg,sdg,DaviGe00,defense,0,,,,,
player,201809300sdg,sdg,DaviGe00,def_pct,0%,,,,,
player,201809300sdg,sdg,DaviGe00,special_teams,6,,,,,
player,201809300sdg,sdg,DaviGe00,st_pct,19%,,,,,
player,201809300sdg,sdg,BenjTr00,pos,WR,,,,,
player,201809300sdg,sdg,BenjTr00,offense,5,,,,,
player,201809300sdg,sdg,BenjTr00,off_pct,7%,,,,,
player,201809300sdg,sdg,BenjTr00,defense,0,,,,,
player,201809300sdg,sdg,BenjTr00,def_pct,0%,,,,,
player,201809300sdg,sdg,BenjTr00,special_teams,0,,,,,
player,201809300sdg,sdg,BenjTr00,st_pct,0%,,,,,
player,201809300sdg,sdg,AddaJa00,pos,SS,,,,,
player,201809300sdg,sdg,AddaJa00,offense,0,,,,,
player,201809300sdg,sdg,AddaJa00,off_pct,0%,,,,,
player,201809300sdg,sdg,AddaJa00,defense,60,,,,,
player,201809300sdg,sdg,AddaJa00,def_pct,100%,,,,,
player,201809300sdg,sdg,AddaJa00,special_teams,5,,,,,
player,201809300sdg,sdg,AddaJa00,st_pct,16%,,,,,
player,201809300sdg,sdg,BrowJa05,pos,LB,,,,,
player,201809300sdg,sdg,BrowJa05,offense,0,,,,,
player,201809300sdg,sdg,BrowJa05,off_pct,0%,,,,,
player,201809300sdg,sdg,BrowJa05,defense,59,,,,,
player,201809300sdg,sdg,BrowJa05,def_pct,98%,,,,,
player,201809300sdg,sdg,BrowJa05,special_teams,9,,,,,
player,201809300sdg,sdg,BrowJa05,st_pct,28%,,,,,
player,201809300sdg,sdg,WillTr05,pos,CB,,,,,
player,201809300sdg,sdg,WillTr05,offense,0,,,,,
player,201809300sdg,sdg,WillTr05,off_pct,0%,,,,,
player,201809300sdg,sdg,WillTr05,defense,59,,,,,
player,201809300sdg,sdg,WillTr05,def_pct,98%,,,,,
player,201809300sdg,sdg,WillTr05,special_teams,5,,,,,
player,201809300sdg,sdg,WillTr05,st_pct,16%,,,,,
player,201809300sdg,sdg,HaywCa00,pos,CB,,,,,
player,201809300sdg,sdg,HaywCa00,offense,0,,,,,
player,201809300sdg,sdg,HaywCa00,off_pct,0%,,,,,
player,201809300sdg,sdg,HaywCa00,defense,59,,,,,
player,201809300sdg,sdg,HaywCa00,def_pct,98%,,,,,
player,201809300sdg,sdg,HaywCa00,special_teams,0,,,,,
player,201809300sdg,sdg,HaywCa00,st_pct,0%,,,,,
player,201809300sdg,sdg,JameDe00,pos,FS,,,,,
player,201809300sdg,sdg,JameDe00,offense,0,,,,,
player,201809300sdg,sdg,JameDe00,off_pct,0%,,,,,
player,201809300sdg,sdg,JameDe00,defense,59,,,,,
player,201809300sdg,sdg,JameDe00,def_pct,98%,,,,,
player,201809300sdg,sdg,JameDe00,special_teams,0,,,,,
player,201809300sdg,sdg,JameDe00,st_pct,0%,,,,,
player,201809300sdg,sdg,IngrMe00,pos,DE,,,,,
player,201809300sdg,sdg,IngrMe00,offense,0,,,,,
player,201809300sdg,sdg,IngrMe00,off_pct,0%,,,,,
player,201809300sdg,sdg,IngrMe00,defense,58,,,,,
player,201809300sdg,sdg,IngrMe00,def_pct,97%,,,,,
player,201809300sdg,sdg,IngrMe00,special_teams,0,,,,,
player,201809300sdg,sdg,IngrMe00,st_pct,0%,,,,,
player,201809300sdg,sdg,PerrDe00,pos,LB,,,,,
player,201809300sdg,sdg,PerrDe00,offense,0,,,,,
player,201809300sdg,sdg,PerrDe00,off_pct,0%,,,,,
player,201809300sdg,sdg,PerrDe00,defense,47,,,,,
player,201809300sdg,sdg,PerrDe00,def_pct,78%,,,,,
player,201809300sdg,sdg,PerrDe00,special_teams,0,,,,,
player,201809300sdg,sdg,PerrDe00,st_pct,0%,,,,,
player,201809300sdg,sdg,PhilDa01,pos,DT,,,,,
player,201809300sdg,sdg,PhilDa01,offense,0,,,,,
player,201809300sdg,sdg,PhilDa01,off_pct,0%,,,,,
player,201809300sdg,sdg,PhilDa01,defense,45,,,,,
player,201809300sdg,sdg,PhilDa01,def_pct,75%,,,,,
player,201809300sdg,sdg,PhilDa01,special_teams,5,,,,,
player,201809300sdg,sdg,PhilDa01,st_pct,16%,,,,,
player,201809300sdg,sdg,MebaBr99,pos,NT,,,,,
player,201809300sdg,sdg,MebaBr99,offense,0,,,,,
player,201809300sdg,sdg,MebaBr99,off_pct,0%,,,,,
player,201809300sdg,sdg,MebaBr99,defense,37,,,,,
player,201809300sdg,sdg,MebaBr99,def_pct,62%,,,,,
player,201809300sdg,sdg,MebaBr99,special_teams,0,,,,,
player,201809300sdg,sdg,MebaBr99,st_pct,0%,,,,,
player,201809300sdg,sdg,SquaDa00,pos,NT,,,,,
player,201809300sdg,sdg,SquaDa00,offense,0,,,,,
player,201809300sdg,sdg,SquaDa00,off_pct,0%,,,,,
player,201809300sdg,sdg,SquaDa00,defense,35,,,,,
player,201809300sdg,sdg,SquaDa00,def_pct,58%,,,,,
player,201809300sdg,sdg,SquaDa00,special_teams,5,,,,,
player,201809300sdg,sdg,SquaDa00,st_pct,16%,,,,,
player,201809300sdg,sdg,EmanKy00,pos,LB,,,,,
player,201809300sdg,sdg,EmanKy00,offense,0,,,,,
player,201809300sdg,sdg,EmanKy00,off_pct,0%,,,,,
player,201809300sdg,sdg,EmanKy00,defense,31,,,,,
player,201809300sdg,sdg,EmanKy00,def_pct,52%,,,,,
player,201809300sdg,sdg,EmanKy00,special_teams,15,,,,,
player,201809300sdg,sdg,EmanKy00,st_pct,47%,,,,,
player,201809300sdg,sdg,RochIs00,pos,DE,,,,,
player,201809300sdg,sdg,RochIs00,offense,0,,,,,
player,201809300sdg,sdg,RochIs00,off_pct,0%,,,,,
player,201809300sdg,sdg,RochIs00,defense,27,,,,,
player,201809300sdg,sdg,RochIs00,def_pct,45%,,,,,
player,201809300sdg,sdg,RochIs00,special_teams,17,,,,,
player,201809300sdg,sdg,RochIs00,st_pct,53%,,,,,
player,201809300sdg,sdg,KingDe01,pos,CB,,,,,
player,201809300sdg,sdg,KingDe01,offense,0,,,,,
player,201809300sdg,sdg,KingDe01,off_pct,0%,,,,,
player,201809300sdg,sdg,KingDe01,defense,26,,,,,
player,201809300sdg,sdg,KingDe01,def_pct,43%,,,,,
player,201809300sdg,sdg,KingDe01,special_teams,15,,,,,
player,201809300sdg,sdg,KingDe01,st_pct,47%,,,,,
player,201809300sdg,sdg,JoneJu03,pos,DT,,,,,
player,201809300sdg,sdg,JoneJu03,offense,0,,,,,
player,201809300sdg,sdg,JoneJu03,off_pct,0%,,,,,
player,201809300sdg,sdg,JoneJu03,defense,16,,,,,
player,201809300sdg,sdg,JoneJu03,def_pct,27%,,,,,
player,201809300sdg,sdg,JoneJu03,special_teams,5,,,,,
player,201809300sdg,sdg,JoneJu03,st_pct,16%,,,,,
player,201809300sdg,sdg,LandCh00,pos,DE,,,,,
player,201809300sdg,sdg,LandCh00,offense,0,,,,,
player,201809300sdg,sdg,LandCh00,off_pct,0%,,,,,
player,201809300sdg,sdg,LandCh00,defense,15,,,,,
player,201809300sdg,sdg,LandCh00,def_pct,25%,,,,,
player,201809300sdg,sdg,LandCh00,special_teams,0,,,,,
player,201809300sdg,sdg,LandCh00,st_pct,0%,,,,,
player,201809300sdg,sdg,PhilAd00,pos,SS,,,,,
player,201809300sdg,sdg,PhilAd00,offense,0,,,,,
player,201809300sdg,sdg,PhilAd00,off_pct,0%,,,,,
player,201809300sdg,sdg,PhilAd00,defense,14,,,,,
player,201809300sdg,sdg,PhilAd00,def_pct,23%,,,,,
player,201809300sdg,sdg,PhilAd00,special_teams,26,,,,,
player,201809300sdg,sdg,PhilAd00,st_pct,81%,,,,,
player,201809300sdg,sdg,NwosUc00,pos,LB,,,,,
player,201809300sdg,sdg,NwosUc00,offense,0,,,,,
player,201809300sdg,sdg,NwosUc00,off_pct,0%,,,,,
player,201809300sdg,sdg,NwosUc00,defense,12,,,,,
player,201809300sdg,sdg,NwosUc00,def_pct,20%,,,,,
player,201809300sdg,sdg,NwosUc00,special_teams,26,,,,,
player,201809300sdg,sdg,NwosUc00,st_pct,81%,,,,,
player,201809300sdg,sdg,JenkRa00,pos,FS,,,,,
player,201809300sdg,sdg,JenkRa00,offense,0,,,,,
player,201809300sdg,sdg,JenkRa00,off_pct,0%,,,,,
player,201809300sdg,sdg,JenkRa00,defense,1,,,,,
player,201809300sdg,sdg,JenkRa00,def_pct,2%,,,,,
player,201809300sdg,sdg,JenkRa00,special_teams,26,,,,,
player,201809300sdg,sdg,JenkRa00,st_pct,81%,,,,,
player,201809300sdg,sdg,DzubNi00,pos,LB,,,,,
player,201809300sdg,sdg,DzubNi00,offense,0,,,,,
player,201809300sdg,sdg,DzubNi00,off_pct,0%,,,,,
