game,2018,16,20181223,201812230nor,pit,"Pittsburgh Steelers",28,nor,"New Orleans Saints",31
player,201812230nor,pit,WattT.00,offense,0,,,,,
player,201812230nor,pit,WattT.00,off_pct,0%,,,,,
player,201812230nor,pit,WattT.00,defense,64,,,,,
player,201812230nor,pit,WattT.00,def_pct,97%,,,,,
player,201812230nor,pit,WattT.00,special_teams,6,,,,,
player,201812230nor,pit,WattT.00,st_pct,21%,,,,,
player,201812230nor,pit,HeywCa01,pos,DT,,,,,
player,201812230nor,pit,HeywCa01,offense,0,,,,,
player,201812230nor,pit,HeywCa01,off_pct,0%,,,,,
player,201812230nor,pit,HeywCa01,defense,57,,,,,
player,201812230nor,pit,HeywCa01,def_pct,86%,,,,,
player,201812230nor,pit,HeywCa01,special_teams,10,,,,,
player,201812230nor,pit,HeywCa01,st_pct,34%,,,,,
player,201812230nor,pit,DuprAl00,pos,LB,,,,,
player,201812230nor,pit,DuprAl00,offense,0,,,,,
player,201812230nor,pit,DuprAl00,off_pct,0%,,,,,
player,201812230nor,pit,DuprAl00,defense,54,,,,,
player,201812230nor,pit,DuprAl00,def_pct,82%,,,,,
player,201812230nor,pit,DuprAl00,special_teams,6,,,,,
player,201812230nor,pit,DuprAl00,st_pct,21%,,,,,
player,201812230nor,pit,TuitSt00,pos,DE,,,,,
player,201812230nor,pit,TuitSt00,offense,0,,,,,
player,201812230nor,pit,TuitSt00,off_pct,0%,,,,,
player,201812230nor,pit,TuitSt00,defense,50,,,,,
player,201812230nor,pit,TuitSt00,def_pct,76%,,,,,
player,201812230nor,pit,TuitSt00,special_teams,5,,,,,
player,201812230nor,pit,TuitSt00,st_pct,17%,,,,,
player,201812230nor,pit,BurnMo99,pos,SS,,,,,
player,201812230nor,pit,BurnMo99,offense,0,,,,,
player,201812230nor,pit,BurnMo99,off_pct,0%,,,,,
player,201812230nor,pit,BurnMo99,defense,47,,,,,
player,201812230nor,pit,BurnMo99,def_pct,71%,,,,,
player,201812230nor,pit,BurnMo99,special_teams,0,,,,,
player,201812230nor,pit,BurnMo99,st_pct,0%,,,,,
player,201812230nor,pit,WillVi01,pos,LB,,,,,
player,201812230nor,pit,WillVi01,offense,0,,,,,
player,201812230nor,pit,WillVi01,off_pct,0%,,,,,
player,201812230nor,pit,WillVi01,defense,46,,,,,
player,201812230nor,pit,WillVi01,def_pct,70%,,,,,
player,201812230nor,pit,WillVi01,special_teams,0,,,,,
player,201812230nor,pit,WillVi01,st_pct,0%,,,,,
player,201812230nor,pit,HiltMi01,pos,CB,,,,,
player,201812230nor,pit,HiltMi01,offense,0,,,,,
player,201812230nor,pit,HiltMi01,off_pct,0%,,,,,
player,201812230nor,pit,HiltMi01,defense,37,,,,,
player,201812230nor,pit,HiltMi01,def_pct,56%,,,,,
player,201812230nor,pit,HiltMi01,special_teams,4,,,,,
player,201812230nor,pit,HiltMi01,st_pct,14%,,,,,
player,201812230nor,pit,HargJa00,pos,NT,,,,,
player,201812230nor,pit,HargJa00,offense,0,,,,,
player,201812230nor,pit,HargJa00,off_pct,0%,,,,,
player,201812230nor,pit,HargJa00,defense,30,,,,,
player,201812230nor,pit,HargJa00,def_pct,45%,,,,,
player,201812230nor,pit,HargJa00,special_teams,0,,,,,
player,201812230nor,pit,HargJa00,st_pct,0%,,,,,
player,201812230nor,pit,FortL.00,pos,LB,,,,,
player,201812230nor,pit,FortL.00,offense,0,,,,,
player,201812230nor,pit,FortL.00,off_pct,0%,,,,,
player,201812230nor,pit,FortL.00,defense,23,,,,,
player,201812230nor,pit,FortL.00,def_pct,35%,,,,,
player,201812230nor,pit,FortL.00,special_teams,25,,,,,
player,201812230nor,pit,FortL.00,st_pct,86%,,,,,
player,201812230nor,pit,BostJo00,pos,LB,,,,,
player,201812230nor,pit,BostJo00,offense,0,,,,,
player,201812230nor,pit,BostJo00,off_pct,0%,,,,,
player,201812230nor,pit,BostJo00,defense,18,,,,,
player,201812230nor,pit,BostJo00,def_pct,27%,,,,,
player,201812230nor,pit,BostJo00,special_teams,12,,,,,
player,201812230nor,pit,BostJo00,st_pct,41%,,,,,
player,201812230nor,pit,AluaTy99,pos,DE,,,,,
player,201812230nor,pit,AluaTy99,offense,0,,,,,
player,201812230nor,pit,AluaTy99,off_pct,0%,,,,,
player,201812230nor,pit,AluaTy99,defense,15,,,,,
player,201812230nor,pit,AluaTy99,def_pct,23%,,,,,
player,201812230nor,pit,AluaTy99,special_teams,1,,,,,
player,201812230nor,pit,AluaTy99,st_pct,3%,,,,,
player,201812230nor,pit,McCuDa00,pos,NT,,,,,
player,201812230nor,pit,McCuDa00,offense,0,,,,,
player,201812230nor,pit,McCuDa00,off_pct,0%,,,,,
player,201812230nor,pit,McCuDa00,defense,14,,,,,
player,201812230nor,pit,McCuDa00,def_pct,21%,,,,,
player,201812230nor,pit,McCuDa00,special_teams,6,,,,,
player,201812230nor,pit,McCuDa00,st_pct,21%,,,,,
player,201812230nor,pit,SuttCa00,pos,CB,,,,,
player,201812230nor,pit,SuttCa00,offense,0,,,,,
player,201812230nor,pit,SuttCa00,off_pct,0%,,,,,
player,201812230nor,pit,SuttCa00,defense,7,,,,,
player,201812230nor,pit,SuttCa00,def_pct,11%,,,,,
player,201812230nor,pit,SuttCa00,special_teams,13,,,,,
player,201812230nor,pit,SuttCa00,st_pct,45%,,,,,
player,201812230nor,pit,DangJo00,pos,SS,,,,,
player,201812230nor,pit,DangJo00,offense,0,,,,,
player,201812230nor,pit,DangJo00,off_pct,0%,,,,,
player,201812230nor,pit,DangJo00,defense,2,,,,,
player,201812230nor,pit,DangJo00,def_pct,3%,,,,,
player,201812230nor,pit,DangJo00,special_teams,19,,,,,
player,201812230nor,pit,DangJo00,st_pct,66%,,,,,
player,201812230nor,pit,ChicAn00,pos,LB,,,,,
player,201812230nor,pit,ChicAn00,offense,0,,,,,
player,201812230nor,pit,ChicAn00,off_pct,0%,,,,,
player,201812230nor,pit,ChicAn00,defense,2,,,,,
player,201812230nor,pit,ChicAn00,def_pct,3%,,,,,
player,201812230nor,pit,ChicAn00,special_teams,19,,,,,
player,201812230nor,pit,ChicAn00,st_pct,66%,,,,,
player,201812230nor,pit,MataTy00,pos,LB,,,,,
player,201812230nor,pit,MataTy00,offense,0,,,,,
player,201812230nor,pit,MataTy00,off_pct,0%,,,,,
player,201812230nor,pit,MataTy00,defense,0,,,,,
player,201812230nor,pit,MataTy00,def_pct,0%,,,,,
player,201812230nor,pit,MataTy00,special_teams,19,,,,,
player,201812230nor,pit,MataTy00,st_pct,66%,,,,,
player,201812230nor,pit,EdmuTr00,pos,RB,,,,,
player,201812230nor,pit,EdmuTr00,offense,0,,,,,
player,201812230nor,pit,EdmuTr00,off_pct,0%,,,,,
player,201812230nor,pit,EdmuTr00,defense,0,,,,,
player,201812230nor,pit,EdmuTr00,def_pct,0%,,,,,
player,201812230nor,pit,EdmuTr00,special_teams,16,,,,,
player,201812230nor,pit,EdmuTr00,st_pct,55%,,,,,
player,201812230nor,pit,BurnAr00,pos,CB,,,,,
player,201812230nor,pit,BurnAr00,offense,0,,,,,
player,201812230nor,pit,BurnAr00,off_pct,0%,,,,,
player,201812230nor,pit,BurnAr00,defense,0,,,,,
player,201812230nor,pit,BurnAr00,def_pct,0%,,,,,
player,201812230nor,pit,BurnAr00,special_teams,15,,,,,
player,201812230nor,pit,BurnAr00,st_pct,52%,,,,,
player,201812230nor,pit,BoswCh00,pos,K,,,,,
player,201812230nor,pit,BoswCh00,offense,0,,,,,
player,201812230nor,pit,BoswCh00,off_pct,0%,,,,,
player,201812230nor,pit,BoswCh00,defense,0,,,,,
player,201812230nor,pit,BoswCh00,def_pct,0%,,,,,
player,201812230nor,pit,BoswCh00,special_teams,10,,,,,
player,201812230nor,pit,BoswCh00,st_pct,34%,,,,,
player,201812230nor,pit,CanaKa00,pos,LS,,,,,
player,201812230nor,pit,CanaKa00,offense,0,,,,,
player,201812230nor,pit,CanaKa00,off_pct,0%,,,,,
player,201812230nor,pit,CanaKa00,defense,0,,,,,
player,201812230nor,pit,CanaKa00,def_pct,0%,,,,,
player,201812230nor,pit,CanaKa00,special_teams,7,,,,,
player,201812230nor,pit,CanaKa00,st_pct,24%,,,,,
player,201812230nor,pit,BerrJo00,pos,P,,,,,
player,201812230nor,pit,BerrJo00,offense,0,,,,,
player,201812230nor,pit,BerrJo00,off_pct,0%,,,,,
player,201812230nor,pit,BerrJo00,defense,0,,,,,
player,201812230nor,pit,BerrJo00,def_pct,0%,,,,,
player,201812230nor,pit,BerrJo00,special_teams,7,,,,,
player,201812230nor,pit,BerrJo00,st_pct,24%,,,,,
player,201812230nor,pit,FinnB.01,pos,C,,,,,
player,201812230nor,pit,FinnB.01,offense,0,,,,,
player,201812230nor,pit,FinnB.01,off_pct,0%,,,,,
player,201812230nor,pit,FinnB.01,defense,0,,,,,
player,201812230nor,pit,FinnB.01,def_pct,0%,,,,,
player,201812230nor,pit,FinnB.01,special_teams,4,,,,,
player,201812230nor,pit,FinnB.01,st_pct,14%,,,,,
